configuration_id,experiment,block,stream,method,method_label,replicates,valid_count,valid_rate,reject_count_05,rejection_rate_valid_05,unconditional_rejection_rate_05
C2_N7_np2000_nq200,C2,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1782,0.891,0.891
C2_N7_np2000_nq200,C2,3,null_simulation,expanded_welch,Expanded Welch,2000,567,0.2835,119,0.20987654320987653,0.0595
C2_N7_np2000_nq200,C2,4,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,1750,0.8754377188594297,0.875
C2_N7_np2000_nq200,C2,4,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,1750,0.8754377188594297,0.875
C2_N7_np2000_nq200,C2,4,null_simulation,expanded_welch,Expanded Welch,2000,604,0.302,126,0.20860927152317882,0.063
C3_C3_same_balanced_i0_n20,C3,0,null_simulation,normal_wald,Normal Wald,2000,1994,0.997,21,0.01053159478435306,0.0105
C3_C3_same_balanced_i0_n20,C3,0,null_simulation,simple_welch,Simple Welch,2000,1994,0.997,17,0.008525576730190571,0.0085
C3_C3_same_balanced_i0_n20,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1952,0.976,11,0.0056352459016393444,0.0055
C3_C3_same_balanced_i0_n20,C3,1,null_simulation,normal_wald,Normal Wald,2000,1992,0.996,18,0.009036144578313253,0.009
C3_C3_same_balanced_i0_n20,C3,1,null_simulation,simple_welch,Simple Welch,2000,1992,0.996,18,0.009036144578313253,0.009
C3_C3_same_balanced_i0_n20,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1946,0.973,8,0.0041109969167523125,0.004
C3_C3_same_balanced_i0_n20,C3,2,null_simulation,normal_wald,Normal Wald,2000,1995,0.9975,26,0.013032581453634085,0.013
C3_C3_same_balanced_i0_n20,C3,2,null_simulation,simple_welch,Simple Welch,2000,1995,0.9975,21,0.010526315789473684,0.0105
C3_C3_same_balanced_i0_n20,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1951,0.9755,12,0.006150691952844695,0.006
C3_C3_same_balanced_i0_n20,C3,3,null_simulation,normal_wald,Normal Wald,2000,1993,0.9965,27,0.013547415955845458,0.0135
C3_C3_same_balanced_i0_n20,C3,3,null_simulation,simple_welch,Simple Welch,2000,1993,0.9965,21,0.010536879076768691,0.0105
C3_C3_same_balanced_i0_n20,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1962,0.981,12,0.0061162079510703364,0.006
C3_C3_same_balanced_i0_n20,C3,4,null_simulation,normal_wald,Normal Wald,2000,1995,0.9975,22,0.011027568922305764,0.011
C3_C3_same_balanced_i0_n20,C3,4,null_simulation,simple_welch,Simple Welch,2000,1995,0.9975,20,0.010025062656641603,0.01
C3_C3_same_balanced_i0_n20,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1958,0.979,10,0.005107252298263534,0.005
C3_C3_same_balanced_i0_n50,C3,0,null_simulation,normal_wald,Normal Wald,2000,1997,0.9985,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,0,null_simulation,simple_welch,Simple Welch,2000,1997,0.9985,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1969,0.9845,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,1,null_simulation,normal_wald,Normal Wald,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,1,null_simulation,simple_welch,Simple Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1964,0.982,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,2,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0_n50,C3,2,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0_n50,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1970,0.985,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,2,0.001,0.001
C3_C3_same_balanced_i0_n50,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,2,0.001,0.001
C3_C3_same_balanced_i0_n50,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1959,0.9795,2,0.0010209290454313426,0.001
C3_C3_same_balanced_i0_n50,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n50,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1962,0.981,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,0,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0_n100,C3,0,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0_n100,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1990,0.995,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,1,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0_n100,C3,1,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1983,0.9915,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,2,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,2,0.0010005002501250625,0.001
C3_C3_same_balanced_i0_n100,C3,2,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,2,0.0010005002501250625,0.001
C3_C3_same_balanced_i0_n100,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1979,0.9895,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,3,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,3,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1974,0.987,0,0.0,0.0
C3_C3_same_balanced_i0_n100,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,3,0.0015,0.0015
C3_C3_same_balanced_i0_n100,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,3,0.0015,0.0015
C3_C3_same_balanced_i0_n100,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1983,0.9915,1,0.0005042864346949068,0.0005
C3_C3_same_balanced_i0_n200,C3,0,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,0,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1987,0.9935,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1989,0.9945,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1992,0.996,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1991,0.9955,0,0.0,0.0
C3_C3_same_balanced_i0_n200,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,3,0.0015,0.0015
C3_C3_same_balanced_i0_n200,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,2,0.001,0.001
C3_C3_same_balanced_i0_n200,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1995,0.9975,1,0.0005012531328320802,0.0005
C3_C3_same_balanced_i0_n500,C3,0,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0_n500,C3,0,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0_n500,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1997,0.9985,1,0.000500751126690035,0.0005
C3_C3_same_balanced_i0_n500,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1997,0.9985,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1995,0.9975,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n500,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,0,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,0,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1995,0.9975,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0_n1000,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1996,0.998,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n20,C3,0,null_simulation,normal_wald,Normal Wald,2000,1995,0.9975,15,0.007518796992481203,0.0075
C3_C3_same_balanced_i0p0001_n20,C3,0,null_simulation,simple_welch,Simple Welch,2000,1995,0.9975,12,0.006015037593984963,0.006
C3_C3_same_balanced_i0p0001_n20,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1951,0.9755,5,0.0025627883136852894,0.0025
C3_C3_same_balanced_i0p0001_n20,C3,1,null_simulation,normal_wald,Normal Wald,2000,1995,0.9975,17,0.008521303258145364,0.0085
C3_C3_same_balanced_i0p0001_n20,C3,1,null_simulation,simple_welch,Simple Welch,2000,1995,0.9975,13,0.006516290726817042,0.0065
C3_C3_same_balanced_i0p0001_n20,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1955,0.9775,10,0.005115089514066497,0.005
C3_C3_same_balanced_i0p0001_n20,C3,2,null_simulation,normal_wald,Normal Wald,2000,1994,0.997,26,0.013039117352056168,0.013
C3_C3_same_balanced_i0p0001_n20,C3,2,null_simulation,simple_welch,Simple Welch,2000,1994,0.997,23,0.011534603811434303,0.0115
C3_C3_same_balanced_i0p0001_n20,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1960,0.98,13,0.0066326530612244895,0.0065
C3_C3_same_balanced_i0p0001_n20,C3,3,null_simulation,normal_wald,Normal Wald,2000,1994,0.997,21,0.01053159478435306,0.0105
C3_C3_same_balanced_i0p0001_n20,C3,3,null_simulation,simple_welch,Simple Welch,2000,1994,0.997,17,0.008525576730190571,0.0085
C3_C3_same_balanced_i0p0001_n20,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1959,0.9795,11,0.005615109749872384,0.0055
C3_C3_same_balanced_i0p0001_n20,C3,4,null_simulation,normal_wald,Normal Wald,2000,1994,0.997,18,0.009027081243731194,0.009
C3_C3_same_balanced_i0p0001_n20,C3,4,null_simulation,simple_welch,Simple Welch,2000,1994,0.997,16,0.00802407221664995,0.008
C3_C3_same_balanced_i0p0001_n20,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1946,0.973,9,0.0046248715313463515,0.0045
C3_C3_same_balanced_i0p0001_n50,C3,0,null_simulation,normal_wald,Normal Wald,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,0,null_simulation,simple_welch,Simple Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1955,0.9775,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n50,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n50,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1971,0.9855,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,2,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0p0001_n50,C3,2,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1966,0.983,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,3,null_simulation,normal_wald,Normal Wald,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,3,null_simulation,simple_welch,Simple Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1958,0.979,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n50,C3,4,null_simulation,normal_wald,Normal Wald,2000,1998,0.999,2,0.001001001001001001,0.001
C3_C3_same_balanced_i0p0001_n50,C3,4,null_simulation,simple_welch,Simple Welch,2000,1998,0.999,2,0.001001001001001001,0.001
C3_C3_same_balanced_i0p0001_n50,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1976,0.988,1,0.0005060728744939271,0.0005
C3_C3_same_balanced_i0p0001_n100,C3,0,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,0,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1988,0.994,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,1,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0p0001_n100,C3,1,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,1,0.0005002501250625312,0.0005
C3_C3_same_balanced_i0p0001_n100,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1986,0.993,1,0.0005035246727089627,0.0005
C3_C3_same_balanced_i0p0001_n100,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n100,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n100,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1984,0.992,1,0.0005040322580645161,0.0005
C3_C3_same_balanced_i0p0001_n100,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1983,0.9915,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n100,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1985,0.9925,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,0,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n200,C3,0,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n200,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1994,0.997,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1991,0.9955,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1988,0.994,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1990,0.995,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n200,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1994,0.997,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,0,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,0,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n500,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n500,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1996,0.998,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1993,0.9965,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n500,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1997,0.9985,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n1000,C3,0,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,0,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1997,0.9985,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n1000,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1998,0.999,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n1000,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1997,0.9985,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n1000,C3,3,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,3,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0p0001_n1000,C3,4,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,3,0.0015,0.0015
C3_C3_same_balanced_i0p0001_n1000,C3,4,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0001_n1000,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1996,0.998,0,0.0,0.0
C3_C3_same_balanced_i0p0005_n20,C3,0,null_simulation,normal_wald,Normal Wald,2000,1993,0.9965,20,0.010035122930255895,0.01
C3_C3_same_balanced_i0p0005_n20,C3,0,null_simulation,simple_welch,Simple Welch,2000,1993,0.9965,17,0.008529854490717512,0.0085
C3_C3_same_balanced_i0p0005_n20,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1945,0.9725,10,0.005141388174807198,0.005
C3_C3_same_balanced_i0p0005_n20,C3,1,null_simulation,normal_wald,Normal Wald,2000,1993,0.9965,22,0.011038635223281485,0.011
C3_C3_same_balanced_i0p0005_n20,C3,1,null_simulation,simple_welch,Simple Welch,2000,1993,0.9965,21,0.010536879076768691,0.0105
C3_C3_same_balanced_i0p0005_n20,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1947,0.9735,11,0.005649717514124294,0.0055
C3_C3_same_balanced_i0p0005_n20,C3,2,null_simulation,normal_wald,Normal Wald,2000,1991,0.9955,21,0.01054746358613762,0.0105
C3_C3_same_balanced_i0p0005_n20,C3,2,null_simulation,simple_welch,Simple Welch,2000,1991,0.9955,17,0.008538422903063787,0.0085
C3_C3_same_balanced_i0p0005_n20,C3,2,null_simulation,expanded_welch,Expanded Welch,2000,1954,0.977,9,0.004605936540429887,0.0045
C3_C3_same_balanced_i0p0005_n20,C3,3,null_simulation,normal_wald,Normal Wald,2000,1997,0.9985,18,0.009013520280420632,0.009
C3_C3_same_balanced_i0p0005_n20,C3,3,null_simulation,simple_welch,Simple Welch,2000,1997,0.9985,14,0.007010515773660491,0.007
C3_C3_same_balanced_i0p0005_n20,C3,3,null_simulation,expanded_welch,Expanded Welch,2000,1956,0.978,9,0.004601226993865031,0.0045
C3_C3_same_balanced_i0p0005_n20,C3,4,null_simulation,normal_wald,Normal Wald,2000,1995,0.9975,17,0.008521303258145364,0.0085
C3_C3_same_balanced_i0p0005_n20,C3,4,null_simulation,simple_welch,Simple Welch,2000,1995,0.9975,16,0.008020050125313283,0.008
C3_C3_same_balanced_i0p0005_n20,C3,4,null_simulation,expanded_welch,Expanded Welch,2000,1944,0.972,9,0.004629629629629629,0.0045
C3_C3_same_balanced_i0p0005_n50,C3,0,null_simulation,normal_wald,Normal Wald,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0p0005_n50,C3,0,null_simulation,simple_welch,Simple Welch,2000,1999,0.9995,0,0.0,0.0
C3_C3_same_balanced_i0p0005_n50,C3,0,null_simulation,expanded_welch,Expanded Welch,2000,1971,0.9855,0,0.0,0.0
C3_C3_same_balanced_i0p0005_n50,C3,1,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0005_n50,C3,1,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0005_n50,C3,1,null_simulation,expanded_welch,Expanded Welch,2000,1972,0.986,1,0.0005070993914807302,0.0005
C3_C3_same_balanced_i0p0005_n50,C3,2,null_simulation,normal_wald,Normal Wald,2000,2000,1.0,1,0.0005,0.0005
C3_C3_same_balanced_i0p0005_n50,C3,2,null_simulation,simple_welch,Simple Welch,2000,2000,1.0,1,0.0005,0.0005
