configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,mean_degrees_of_freedom,median_degrees_of_freedom,p10_degrees_of_freedom,p90_degrees_of_freedom,coverage_95_valid,false_positive_count_10,true_negative_count_10,false_positive_rate_10,true_negative_rate_10,fpr_wilson_low_10,fpr_wilson_high_10,absolute_fpr_error_10,unconditional_rejection_rate_10,false_positive_count_05,true_negative_count_05,false_positive_rate_05,true_negative_rate_05,fpr_wilson_low_05,fpr_wilson_high_05,absolute_fpr_error_05,unconditional_rejection_rate_05,false_positive_count_01,true_negative_count_01,false_positive_rate_01,true_negative_rate_01,fpr_wilson_low_01,fpr_wilson_high_01,absolute_fpr_error_01,unconditional_rejection_rate_01
C3_C3_same_balanced_i0p01_n200,C3,C3_same_balanced_i0p01,Near-zero MI with identical balanced margins,,,200,200,1.0,0.5,0.5,0.5,0.5,1,1,0.03529628513674744,0.03529628513674744,0.010000000000000231,0.010000000000000231,0.0,0.0,0.21470371486325257,0.21470371486325257,42.94074297265051,42.94074297265051,42.94074297265051,"[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[57.05925702734949, 42.94074297265051], [42.94074297265051, 57.05925702734949]]","[[57.05925702734949, 42.94074297265051], [42.94074297265051, 57.05925702734949]]",0.01979955241769263,0.01979955241769263,expanded_welch,Expanded Welch,10000,9996,4,0.9996,0,4,2,2,4,5.3615301310394825,4.752022036400432,1.5673880659448405,9.923892463477411,0.9945978391356542,234,9762,0.0234093637454982,0.9765906362545018,0.020623312745230795,0.026561581211711958,0.0765906362545018,0.0234,54,9942,0.005402160864345739,0.9945978391356542,0.004142975554944679,0.007041347644703717,0.044597839135654266,0.0054,3,9993,0.00030012004801920766,0.9996998799519808,0.00010207303068175574,0.000882088454399904,0.009699879951980793,0.0003
C3_C3_same_balanced_i0p01_n500,C3,C3_same_balanced_i0p01,Near-zero MI with identical balanced margins,,,500,500,1.0,0.5,0.5,0.5,0.5,1,1,0.03529628513674744,0.03529628513674744,0.010000000000000231,0.010000000000000231,0.0,0.0,0.21470371486325257,0.21470371486325257,107.35185743162629,107.35185743162629,107.35185743162629,"[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[142.64814256837371, 107.35185743162629], [107.35185743162629, 142.64814256837371]]","[[142.64814256837371, 107.35185743162629], [107.35185743162629, 142.64814256837371]]",0.01979955241769263,0.01979955241769263,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9705,774,9226,0.0774,0.9226,0.07232325434187925,0.0828013010810166,0.02260000000000001,0.0774,295,9705,0.0295,0.9705,0.026360065950106665,0.033001276516700005,0.020500000000000004,0.0295,22,9978,0.0022,0.9978,0.0014533495777926421,0.003328959200052976,0.0078,0.0022
C3_C3_same_balanced_i0p01_n500,C3,C3_same_balanced_i0p01,Near-zero MI with identical balanced margins,,,500,500,1.0,0.5,0.5,0.5,0.5,1,1,0.03529628513674744,0.03529628513674744,0.010000000000000231,0.010000000000000231,0.0,0.0,0.21470371486325257,0.21470371486325257,107.35185743162629,107.35185743162629,107.35185743162629,"[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[142.64814256837371, 107.35185743162629], [107.35185743162629, 142.64814256837371]]","[[142.64814256837371, 107.35185743162629], [107.35185743162629, 142.64814256837371]]",0.01979955241769263,0.01979955241769263,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,875.7918244923837,918.3951842401561,682.3660192339504,995.4577708850061,0.9709,769,9231,0.0769,0.9231,0.07183895992246529,0.08228597949880125,0.02310000000000001,0.0769,291,9709,0.0291,0.9709,0.025982055888652017,0.0325795937768512,0.020900000000000002,0.0291,22,9978,0.0022,0.9978,0.0014533495777926421,0.003328959200052976,0.0078,0.0022
C3_C3_same_balanced_i0p01_n500,C3,C3_same_balanced_i0p01,Near-zero MI with identical balanced margins,,,500,500,1.0,0.5,0.5,0.5,0.5,1,1,0.03529628513674744,0.03529628513674744,0.010000000000000231,0.010000000000000231,0.0,0.0,0.21470371486325257,0.21470371486325257,107.35185743162629,107.35185743162629,107.35185743162629,"[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[142.64814256837371, 107.35185743162629], [107.35185743162629, 142.64814256837371]]","[[142.64814256837371, 107.35185743162629], [107.35185743162629, 142.64814256837371]]",0.01979955241769263,0.01979955241769263,expanded_welch,Expanded Welch,10000,9999,1,0.9999,0,1,0,1,1,11.548469072203286,10.962285117684422,5.698163861298634,18.18835956677412,0.9846984698469847,539,9460,0.0539053905390539,0.9460946094609461,0.04964781685100859,0.05850559768368905,0.0460946094609461,0.0539,153,9846,0.0153015301530153,0.9846984698469847,0.013074980373883967,0.017900363991638295,0.0346984698469847,0.0153,8,9991,0.0008000800080008001,0.9991999199919992,0.00040547427270800837,0.0015781079826318032,0.0091999199919992,0.0008
C3_C3_same_balanced_i0p01_n1000,C3,C3_same_balanced_i0p01,Near-zero MI with identical balanced margins,,,1000,1000,1.0,0.5,0.5,0.5,0.5,1,1,0.03529628513674744,0.03529628513674744,0.010000000000000231,0.010000000000000231,0.0,0.0,0.21470371486325257,0.21470371486325257,214.70371486325257,214.70371486325257,214.70371486325257,"[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[285.29628513674743, 214.70371486325257], [214.70371486325257, 285.29628513674743]]","[[285.29628513674743, 214.70371486325257], [214.70371486325257, 285.29628513674743]]",0.01979955241769263,0.01979955241769263,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9615,856,9144,0.0856,0.9144,0.08027443310432147,0.09124382474529527,0.01440000000000001,0.0856,385,9615,0.0385,0.9615,0.03490280656189386,0.04245162393424062,0.011500000000000003,0.0385,56,9944,0.0056,0.9944,0.004315267073552004,0.007264430515373014,0.0044,0.0056
C3_C3_same_balanced_i0p01_n1000,C3,C3_same_balanced_i0p01,Near-zero MI with identical balanced margins,,,1000,1000,1.0,0.5,0.5,0.5,0.5,1,1,0.03529628513674744,0.03529628513674744,0.010000000000000231,0.010000000000000231,0.0,0.0,0.21470371486325257,0.21470371486325257,214.70371486325257,214.70371486325257,214.70371486325257,"[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[285.29628513674743, 214.70371486325257], [214.70371486325257, 285.29628513674743]]","[[285.29628513674743, 214.70371486325257], [214.70371486325257, 285.29628513674743]]",0.01979955241769263,0.01979955241769263,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,1853.6558002319023,1917.470667814736,1607.607312596973,1995.0015029449453,0.9615,853,9147,0.0853,0.9147,0.07998325900701442,0.09093522924162475,0.014700000000000005,0.0853,385,9615,0.0385,0.9615,0.03490280656189386,0.04245162393424062,0.011500000000000003,0.0385,55,9945,0.0055,0.9945,0.004228233256266611,0.007151541132332541,0.0045000000000000005,0.0055
C3_C3_same_balanced_i0p01_n1000,C3,C3_same_balanced_i0p01,Near-zero MI with identical balanced margins,,,1000,1000,1.0,0.5,0.5,0.5,0.5,1,1,0.03529628513674744,0.03529628513674744,0.010000000000000231,0.010000000000000231,0.0,0.0,0.21470371486325257,0.21470371486325257,214.70371486325257,214.70371486325257,214.70371486325257,"[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[0.28529628513674743, 0.21470371486325257], [0.21470371486325257, 0.28529628513674743]]","[[285.29628513674743, 214.70371486325257], [214.70371486325257, 285.29628513674743]]","[[285.29628513674743, 214.70371486325257], [214.70371486325257, 285.29628513674743]]",0.01979955241769263,0.01979955241769263,expanded_welch,Expanded Welch,10000,10000,0,1.0,0,0,0,0,0,21.869669426233106,21.315196235008045,13.544865216002353,31.02411849284974,0.9713,708,9292,0.0708,0.9292,0.06593595516500315,0.07599366903638564,0.029200000000000004,0.0708,287,9713,0.0287,0.9713,0.025604210083046038,0.03215774678115372,0.021300000000000003,0.0287,21,9979,0.0021,0.9979,0.0013739917049838345,0.0032083938725359184,0.0079,0.0021
C3_C3_same_balanced_i0p05_n20,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,20,20,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,3.432184016350339,3.432184016350339,3.432184016350339,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]",0.09494241304247028,0.09494241304247028,normal_wald,Normal Wald,10000,9995,5,0.9995,5,0,0,0,0,inf,inf,inf,inf,0.9524762381190596,783,9212,0.0783391695847924,0.9216608304152076,0.0732318589967422,0.08377047625239054,0.02166083041520761,0.0783,475,9520,0.04752376188094047,0.9524762381190596,0.043523788298869076,0.05187140950969725,0.0024762381190595317,0.0475,208,9787,0.0208104052026013,0.9791895947973988,0.018190460290012683,0.023798550191828877,0.0108104052026013,0.0208
C3_C3_same_balanced_i0p05_n20,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,20,20,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,3.432184016350339,3.432184016350339,3.432184016350339,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]",0.09494241304247028,0.09494241304247028,simple_welch,Simple Welch,10000,9995,5,0.9995,5,0,0,0,0,29.01803217579228,29.274569351348163,19.460622627238443,37.68508205386939,0.9580790395197599,712,9283,0.07123561780890446,0.9287643821910956,0.06635598219645987,0.07644470773358127,0.028764382191095547,0.0712,419,9576,0.04192096048024012,0.9580790395197599,0.0381648464000671,0.046029053692032605,0.008079039519759884,0.0419,137,9858,0.013706853426713357,0.9862931465732866,0.011607033139920096,0.01618033202282986,0.003706853426713357,0.0137
C3_C3_same_balanced_i0p05_n20,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,20,20,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,3.432184016350339,3.432184016350339,3.432184016350339,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]",0.09494241304247028,0.09494241304247028,expanded_welch,Expanded Welch,10000,9917,83,0.9917,5,78,38,40,78,6.5897093208029345,4.004473970102672,0.6584010400350199,14.590293021502733,0.9663204598164767,644,9273,0.06493899364727236,0.9350610063527276,0.060255591126653574,0.06995931697190375,0.035061006352727644,0.0644,334,9583,0.033679540183523246,0.9663204598164767,0.03030560410711923,0.03741460507164504,0.016320459816476757,0.0334,104,9813,0.010487042452354543,0.9895129575476455,0.008663122427695995,0.012690052068641138,0.00048704245235454274,0.0104
C3_C3_same_balanced_i0p05_n50,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,50,50,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,8.580460040875849,8.580460040875849,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]",0.09494241304247028,0.09494241304247028,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9742,677,9323,0.0677,0.9323,0.06294012484480531,0.07279188014648168,0.03230000000000001,0.0677,258,9742,0.0258,0.9742,0.022870065228898888,0.029094118825850793,0.024200000000000003,0.0258,28,9972,0.0028,0.9972,0.001938005730685637,0.004043842249115168,0.0072,0.0028
C3_C3_same_balanced_i0p05_n50,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,50,50,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,8.580460040875849,8.580460040875849,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]",0.09494241304247028,0.09494241304247028,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,81.19375348452593,85.46938502426342,56.1184847906216,97.50746750615758,0.9767,625,9375,0.0625,0.9375,0.057921618740657516,0.0674143798336845,0.037500000000000006,0.0625,233,9767,0.0233,0.9767,0.02052126182064658,0.026444842225956482,0.0267,0.0233,22,9978,0.0022,0.9978,0.0014533495777926421,0.003328959200052976,0.0078,0.0022
C3_C3_same_balanced_i0p05_n50,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,50,50,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,8.580460040875849,8.580460040875849,8.580460040875849,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]",0.09494241304247028,0.09494241304247028,expanded_welch,Expanded Welch,10000,9989,11,0.9989,0,11,2,9,11,8.912246264248873,7.141567761361878,2.4294920807305305,17.27670447683106,0.9822805085594154,497,9492,0.049754730203223546,0.9502452697967765,0.04566107311181481,0.05419455483271724,0.05024526979677646,0.0497,177,9812,0.017719491440584642,0.9822805085594154,0.015311549156846927,0.020498231304027593,0.03228050855941536,0.0177,21,9968,0.002102312543798178,0.9978976874562018,0.0013755051958844891,0.0032119246167069846,0.007897687456201822,0.0021
C3_C3_same_balanced_i0p05_n100,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,100,100,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,17.160920081751698,17.160920081751698,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]",0.09494241304247028,0.09494241304247028,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9669,815,9185,0.0815,0.9185,0.07629683534911798,0.08702457128713832,0.018500000000000003,0.0815,331,9669,0.0331,0.9669,0.029769049801484614,0.036789527877053176,0.016900000000000005,0.0331,44,9956,0.0044,0.9956,0.0032794410394017762,0.0059011781456128655,0.0056,0.0044
C3_C3_same_balanced_i0p05_n100,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,100,100,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,17.160920081751698,17.160920081751698,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]",0.09494241304247028,0.09494241304247028,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,175.70385521674277,184.31674405197964,139.51219252623966,197.49849432555948,0.9682,800,9200,0.08,0.92,0.07484260550546935,0.085479953125899,0.020000000000000004,0.08,318,9682,0.0318,0.9682,0.02853665611788668,0.035422919956414875,0.0182,0.0318,38,9962,0.0038,0.9962,0.002769903124779159,0.005211176858280293,0.006200000000000001,0.0038
C3_C3_same_balanced_i0p05_n100,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,100,100,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,17.160920081751698,17.160920081751698,17.160920081751698,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]",0.09494241304247028,0.09494241304247028,expanded_welch,Expanded Welch,10000,9999,1,0.9999,0,1,0,1,1,14.32667036077813,12.979251241487736,6.316663324720145,23.799239599470273,0.978097809780978,615,9384,0.061506150615061504,0.9384938493849385,0.056963267548320096,0.06638582919585248,0.0384938493849385,0.0615,219,9780,0.021902190219021903,0.978097809780978,0.019211648256648926,0.02495994644868053,0.0280978097809781,0.0219,22,9977,0.0022002200220022,0.9977997799779978,0.0014534949705381486,0.0033292919023365205,0.0077997799779978005,0.0022
C3_C3_same_balanced_i0p05_n200,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,200,200,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,34.321840163503396,34.321840163503396,34.321840163503396,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]",0.09494241304247028,0.09494241304247028,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9574,901,9099,0.0901,0.9099,0.08464440479475849,0.09587039706952219,0.009900000000000006,0.0901,426,9574,0.0426,0.9574,0.03881428812903491,0.04673699358046003,0.007400000000000004,0.0426,75,9925,0.0075,0.9925,0.00598789788843675,0.009390340506679695,0.0025000000000000005,0.0075
C3_C3_same_balanced_i0p05_n200,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,200,200,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,34.321840163503396,34.321840163503396,34.321840163503396,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]",0.09494241304247028,0.09494241304247028,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,371.38149540669315,383.589857629142,325.26654186597034,397.51976785711196,0.9579,889,9111,0.0889,0.9111,0.08347865428504642,0.09463706917532388,0.011099999999999999,0.0889,421,9579,0.0421,0.9579,0.03833671543427698,0.04621495027358863,0.007900000000000004,0.0421,70,9930,0.007,0.993,0.005544619309554507,0.008834003083932618,0.003,0.007
C3_C3_same_balanced_i0p05_n200,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,200,200,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,34.321840163503396,34.321840163503396,34.321840163503396,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]",0.09494241304247028,0.09494241304247028,expanded_welch,Expanded Welch,10000,10000,0,1.0,0,0,0,0,0,25.81933862092129,24.48985761906802,14.877664190347817,38.497190036148304,0.9651,774,9226,0.0774,0.9226,0.07232325434187925,0.0828013010810166,0.02260000000000001,0.0774,349,9651,0.0349,0.9651,0.03147780239685026,0.03867939288755309,0.015100000000000002,0.0349,38,9962,0.0038,0.9962,0.002769903124779159,0.005211176858280293,0.006200000000000001,0.0038
C3_C3_same_balanced_i0p05_n500,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,500,500,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,85.80460040875847,85.80460040875847,85.80460040875847,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]",0.09494241304247028,0.09494241304247028,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9542,948,9052,0.0948,0.9052,0.0892131013003006,0.10069809097929569,0.00520000000000001,0.0948,458,9542,0.0458,0.9542,0.0418741615064729,0.050074662613449714,0.004200000000000002,0.0458,87,9913,0.0087,0.9913,0.007059092062941591,0.010718224736085231,0.0013000000000000008,0.0087
C3_C3_same_balanced_i0p05_n500,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,500,500,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,85.80460040875847,85.80460040875847,85.80460040875847,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]",0.09494241304247028,0.09494241304247028,simple_welch,Simple Welch,10000,10000,0,1.0,0,0,0,0,0,968.0182206067309,983.3067340070546,916.458914339781,997.4942062451746,0.9543,945,9055,0.0945,0.9055,0.08892135081695003,0.10039007186166869,0.005500000000000005,0.0945,457,9543,0.0457,0.9543,0.04177845464123728,0.04997044627835946,0.004300000000000005,0.0457,87,9913,0.0087,0.9913,0.007059092062941591,0.010718224736085231,0.0013000000000000008,0.0087
C3_C3_same_balanced_i0p05_n500,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,500,500,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,85.80460040875847,85.80460040875847,85.80460040875847,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]","[[164.1953995912415, 85.80460040875847], [85.80460040875847, 164.1953995912415]]",0.09494241304247028,0.09494241304247028,expanded_welch,Expanded Welch,10000,10000,0,1.0,0,0,0,0,0,60.82829309934345,59.673931149886236,43.62370502861403,79.34366381507753,0.9598,906,9094,0.0906,0.9094,0.08513022304653467,0.09638419481937532,0.009400000000000006,0.0906,402,9598,0.0402,0.9598,0.03652333626057827,0.04422978864109592,0.009800000000000003,0.0402,75,9925,0.0075,0.9925,0.00598789788843675,0.009390340506679695,0.0025000000000000005,0.0075
C3_C3_same_balanced_i0p05_n1000,C3,C3_same_balanced_i0p05,Near-zero MI with identical balanced margins,,,1000,1000,1.0,0.5,0.5,0.5,0.5,1,1,0.07839079918248305,0.07839079918248305,0.0499999999999996,0.0499999999999996,0.0,0.0,0.17160920081751696,0.17160920081751696,171.60920081751695,171.60920081751695,171.60920081751695,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[328.390799182483, 171.60920081751695], [171.60920081751695, 328.390799182483]]","[[328.390799182483, 171.60920081751695], [171.60920081751695, 328.390799182483]]",0.09494241304247028,0.09494241304247028,normal_wald,Normal Wald,10000,10000,0,1.0,0,0,0,0,0,inf,inf,inf,inf,0.9539,977,9023,0.0977,0.9023,0.09203424802484701,0.10367471706419935,0.0023000000000000104,0.0977,461,9539,0.0461,0.9539,0.0421613141098896,0.050387279611010596,0.0039000000000000007,0.0461,94,9906,0.0094,0.9906,0.007688088248246492,0.011488690953061383,0.0005999999999999998,0.0094
