configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,replicates,mean_delta_corrected,sd_delta_corrected,mean_standard_error,rms_standard_error,sd_to_rms_se_ratio,mean_influence_variance_p,mean_influence_variance_q,mean_variance_influence_variance_p,mean_variance_influence_variance_q,any_zero_cell_rate_p,any_zero_cell_rate_q,empty_margin_rate_p,empty_margin_rate_q,mean_zero_cell_fraction_p,mean_zero_cell_fraction_q,zero_estimated_variance_rate_p,zero_estimated_variance_rate_q,mean_welch_degrees_of_freedom,median_welch_degrees_of_freedom,mean_expanded_welch_degrees_of_freedom,median_expanded_welch_degrees_of_freedom,mean_expanded_component_degrees_of_freedom_p,median_expanded_component_degrees_of_freedom_p,mean_expanded_component_degrees_of_freedom_q,median_expanded_component_degrees_of_freedom_q
C2_N7_np50_nq250,C2,N7,Ultra-rare categories,,,50,250,5.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.015268321301172992,0.06997701238812831,0.015268321301172992,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[49.51526832130118, 0.234731678698827], [0.234731678698827, 0.015268321301172992]]","[[247.06997701238814, 2.430022987611872], [0.4300229876118717, 0.06997701238812831]]",0.0019439886454058245,0.0019896167517233602,10000,-0.007663411958010758,0.012061046985507915,0.0022665300047229474,0.010202858417225718,1.182124311863916,0.004276636054120838,0.004641399699884219,0.01664435966622751,0.0715795572985713,0.9997,0.9776,0.9428,0.6383,0.643025,0.417725,0.9428,0.6383,221.26483772792653,249.0,2.6747061113338253,0.5086494567778707,2.4938591190746613,0.4567499374840188,1.0697344802841562,0.7817876982043042
C2_N7_np250_nq50,C2,N7,Ultra-rare categories,,,250,50,0.2,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.07634160650586495,0.013995402477625662,0.013995402477625662,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[247.57634160650588, 1.173658393494135], [1.173658393494135, 0.07634160650586495]]","[[49.41399540247763, 0.4860045975223744], [0.08600459752237434, 0.013995402477625662]]",0.0019439886454058245,0.0019896167517233602,10000,0.00806433568804053,0.011427187886947566,0.002314265625502798,0.009773258920785304,1.1692300367326567,0.005656592391690944,0.0036445110182972877,0.09057963875020891,0.015359306052408482,0.9656,0.9994,0.4774,0.953,0.382375,0.627,0.4774,0.953,232.49388435217097,249.0,2.6404183100125054,0.6593805598543068,0.9786423357335136,0.6365066887369333,2.5035873891156686,0.4567499374840188
C2_N7_np50_nq500,C2,N7,Ultra-rare categories,,,50,500,10.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.015268321301172992,0.13995402477625662,0.015268321301172992,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[49.51526832130118, 0.234731678698827], [0.234731678698827, 0.015268321301172992]]","[[494.1399540247763, 4.860045975223744], [0.8600459752237434, 0.13995402477625662]]",0.0019439886454058245,0.0019896167517233602,10000,-0.008780185004631175,0.010952417666210933,0.002202111751192122,0.009297168806181366,1.1780379483837111,0.003842388162422598,0.004794792281089944,0.015711225734087418,0.09510537471006356,0.9995,0.9265,0.9444,0.3752,0.64155,0.326075,0.9444,0.3752,464.1320143347877,499.0,2.4253742438940495,0.6585349778232836,2.275976164708357,0.4567499374840188,1.295275713278267,1.1398053482090436
C2_N7_np500_nq50,C2,N7,Ultra-rare categories,,,500,50,0.1,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.1526832130117299,0.013995402477625662,0.013995402477625662,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[495.15268321301176, 2.34731678698827], [2.34731678698827, 0.1526832130117299]]","[[49.41399540247763, 0.4860045975223744], [0.08600459752237434, 0.013995402477625662]]",0.0019439886454058245,0.0019896167517233602,10000,0.00881791198488049,0.010836480960415203,0.0022384497028697624,0.009249921840989299,1.171521354093541,0.00517795888976877,0.003760256814243665,0.1158419374986886,0.01559751784770861,0.8887,0.9996,0.1476,0.9543,0.2613,0.630725,0.1476,0.9543,477.2601517146733,499.0,2.77198777238891,0.6579735190049589,1.1891589316282438,1.0981629719514523,2.6375123553719315,0.6573335922420661
C2_N7_np100_nq200,C2,N7,Ultra-rare categories,,,100,200,2.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.030536642602345985,0.05598160991050265,0.030536642602345985,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[99.03053664260236, 0.469463357397654], [0.469463357397654, 0.030536642602345985]]","[[197.65598160991053, 1.9440183900894976], [0.34401839008949736, 0.05598160991050265]]",0.0019439886454058245,0.0019896167517233602,10000,-0.0024354676009398744,0.009264868203787748,0.002284675753730187,0.008415492468254326,1.1009300095909436,0.004606000313578658,0.004952102069491742,0.038371895466297726,0.06852473833171499,0.9963,0.986,0.838,0.7066,0.55505,0.44825,0.838,0.7066,164.9618594061219,198.99999999999997,1.7394477042318341,0.9009626863270237,1.188569800998666,0.45048134316351174,1.0818244061898148,0.7837187256152753
C2_N7_np200_nq100,C2,N7,Ultra-rare categories,,,200,100,0.5,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.06107328520469197,0.027990804955251324,0.027990804955251324,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[198.0610732852047, 0.938926714795308], [0.938926714795308, 0.06107328520469197]]","[[98.82799080495526, 0.9720091950447488], [0.17200919504474868, 0.027990804955251324]]",0.0019439886454058245,0.0019896167517233602,10000,0.0027715821084330367,0.008957198353769236,0.0023318053742071255,0.008325003742675464,1.0759392584838166,0.0058677361406553,0.003996700661228398,0.08346670239154527,0.0333231796806384,0.9753,0.9975,0.5982,0.8853,0.431875,0.5496,0.5982,0.8853,178.27155671171295,198.99999999999997,1.8363677241834393,0.8421007249629282,0.9826943749539557,0.6377552504424323,1.3348551519847545,0.6441009514150751
C2_N7_np100_nq500,C2,N7,Ultra-rare categories,,,100,500,5.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.030536642602345985,0.13995402477625662,0.030536642602345985,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[99.03053664260236, 0.469463357397654], [0.469463357397654, 0.030536642602345985]]","[[494.1399540247763, 4.860045975223744], [0.8600459752237434, 0.13995402477625662]]",0.0019439886454058245,0.0019896167517233602,10000,-0.0035340121151712913,0.00875245646536934,0.002313803757445126,0.007870232206747211,1.1120963442305796,0.005305657214887951,0.004441991419620778,0.043119543508598715,0.08820464660083843,0.9961,0.9295,0.8379,0.3791,0.558675,0.3278,0.8379,0.3791,413.73829923224974,499.0,1.534153975035074,0.6584707300048757,1.3231049167760747,0.6441009514150744,1.2806873721172718,1.1398053482090436
C2_N7_np500_nq100,C2,N7,Ultra-rare categories,,,500,100,0.2,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.1526832130117299,0.027990804955251324,0.027990804955251324,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[495.15268321301176, 2.34731678698827], [2.34731678698827, 0.1526832130117299]]","[[98.82799080495526, 0.9720091950447488], [0.17200919504474868, 0.027990804955251324]]",0.0019439886454058245,0.0019896167517233602,10000,0.004088971814915007,0.007451043292117681,0.0021723648712226908,0.006943763895681261,1.0730553924438484,0.00541128829720533,0.0037393280444555947,0.12182049302485286,0.0314189473687964,0.8818,0.9975,0.1582,0.8787,0.26235,0.54545,0.1582,0.8787,449.41088353853127,499.0,1.4162426795466756,0.6604737423584978,1.1840940602025853,1.0981629719514523,1.2465821070141463,0.6441009514150751
C2_N7_np100_nq1000,C2,N7,Ultra-rare categories,,,100,1000,10.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.030536642602345985,0.27990804955251325,0.030536642602345985,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[99.03053664260236, 0.469463357397654], [0.469463357397654, 0.030536642602345985]]","[[988.2799080495525, 9.720091950447488], [1.7200919504474868, 0.27990804955251325]]",0.0019439886454058245,0.0019896167517233602,10000,-0.004106682456930038,0.00801703898679429,0.0021658811293804128,0.0072286079647919796,1.1090709339671596,0.004800827731722339,0.0042444957914306615,0.0391736395737954,0.09618975451208109,0.9951,0.7961,0.8321,0.1318,0.55385,0.231975,0.8321,0.1318,864.6364744230802,999.0,1.468176300791696,0.6539743516140224,1.2174464634193032,0.6441009514150744,1.7756582853435856,1.5559298717299048
C2_N7_np1000_nq100,C2,N7,Ultra-rare categories,,,1000,100,0.1,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.3053664260234598,0.027990804955251324,0.027990804955251324,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[990.3053664260235, 4.69463357397654], [4.69463357397654, 0.3053664260234598]]","[[98.82799080495526, 0.9720091950447488], [0.17200919504474868, 0.027990804955251324]]",0.0019439886454058245,0.0019896167517233602,10000,0.004252332812673727,0.0075596917512622775,0.0020788874681286168,0.00682667284001886,1.107375719976848,0.004382784560532753,0.004222067750411842,0.11111984951203631,0.03423554337869948,0.7389,0.9981,0.0124,0.8788,0.187825,0.5498,0.0124,0.8788,911.3596365033619,999.0,1.512277765975357,0.6929745763705875,1.825410482861811,1.7357210535081216,1.360426073889436,0.6441009514150751
C2_N7_np200_nq400,C2,N7,Ultra-rare categories,,,200,400,2.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.06107328520469197,0.1119632198210053,0.06107328520469197,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[198.0610732852047, 0.938926714795308], [0.938926714795308, 0.06107328520469197]]","[[395.31196321982105, 3.8880367801789952], [0.6880367801789947, 0.1119632198210053]]",0.0019439886454058245,0.0019896167517233602,10000,-0.0010589593977802878,0.00629736059205867,0.002283401824509459,0.00620523791362841,1.0148459542909603,0.005346528619142468,0.004708933787607644,0.07573204518329325,0.08801257439202567,0.9798,0.9465,0.6001,0.454,0.432875,0.352675,0.6001,0.454,330.49229319568235,398.99999999999994,1.5394791862788892,1.2054565387529401,0.9633288955474782,0.6377552504424323,1.1811431547381812,0.991489201347389
C2_N7_np400_nq200,C2,N7,Ultra-rare categories,,,400,200,0.5,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.12214657040938394,0.05598160991050265,0.05598160991050265,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[396.1221465704094, 1.877853429590616], [1.877853429590616, 0.12214657040938394]]","[[197.65598160991053, 1.9440183900894976], [0.34401839008949736, 0.05598160991050265]]",0.0019439886454058245,0.0019896167517233602,10000,0.0013005036759208704,0.006185936773566049,0.0023470262396601983,0.006139519765460202,1.0075603646342148,0.005617881317200977,0.004729799931494809,0.11600705600714623,0.0646594040892018,0.9164,0.988,0.2484,0.7009,0.2971,0.44815,0.2484,0.7009,354.8603770750138,399.0,1.482491652463077,1.1640475355259345,1.080918546852278,0.8952332971260538,1.0539452769664663,0.7837187256152753
C2_N7_np200_nq1000,C2,N7,Ultra-rare categories,,,200,1000,5.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.06107328520469197,0.27990804955251325,0.06107328520469197,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[198.0610732852047, 0.938926714795308], [0.938926714795308, 0.06107328520469197]]","[[988.2799080495525, 9.720091950447488], [1.7200919504474868, 0.27990804955251325]]",0.0019439886454058245,0.0019896167517233602,10000,-0.0015230800848626117,0.005922098422334304,0.0022337806601019027,0.00574384276338699,1.0310342163409434,0.0057837611902203075,0.004072923739411548,0.08056139828937298,0.09193769334717604,0.9795,0.8029,0.5906,0.1368,0.431825,0.234925,0.5906,0.1368,725.726255882884,999.0,1.282331131660987,0.9139112793362368,0.9931306697442908,0.6377552504424323,1.7755441946095678,1.5559298717299048
C2_N7_np1000_nq200,C2,N7,Ultra-rare categories,,,1000,200,0.2,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.3053664260234598,0.05598160991050265,0.05598160991050265,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[990.3053664260235, 4.69463357397654], [4.69463357397654, 0.3053664260234598]]","[[197.65598160991053, 1.9440183900894976], [0.34401839008949736, 0.05598160991050265]]",0.0019439886454058245,0.0019896167517233602,10000,0.0017506962891311727,0.005462338529278153,0.0021528272670148256,0.005370237119030339,1.017150343310063,0.004436911255805752,0.004880507091761106,0.11215823493364364,0.0664016132820699,0.7346,0.988,0.0123,0.718,0.186725,0.451775,0.0123,0.718,828.0627720924132,999.0,1.3125288354595224,0.9160269546093668,1.8296899894865457,1.7357210535081216,1.090002398729826,0.7837187256152753
C2_N7_np200_nq2000,C2,N7,Ultra-rare categories,,,200,2000,10.0,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.06107328520469197,0.5598160991050265,0.06107328520469197,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[198.0610732852047, 0.938926714795308], [0.938926714795308, 0.06107328520469197]]","[[1976.559816099105, 19.440183900894976], [3.4401839008949735, 0.5598160991050265]]",0.0019439886454058245,0.0019896167517233602,10000,-0.0015843532849105944,0.0057873290983264615,0.0021379324338839383,0.005631410453712128,1.0276873166848555,0.006003672359561957,0.0033888438007368933,0.08479624311464809,0.07905469913864908,0.976,0.587,0.5889,0.0179,0.429175,0.151225,0.5889,0.0179,1528.5463826258228,1999.0,1.2756356145285774,0.8598429365419779,0.9887840959279979,0.6377552504424323,2.555607904507214,2.49305593504281
C2_N7_np2000_nq200,C2,N7,Ultra-rare categories,,,2000,200,0.1,0.005,0.005,0.002,0.01,1,1,0.00028036642602345983,0.00025990804955251324,0.0005000000000011523,0.0005000000000000629,1.0894063429134349e-15,0.0,0.00030536642602345984,0.00027990804955251323,0.6107328520469196,0.05598160991050265,0.05598160991050265,"[[0.9903053664260235, 0.00469463357397654], [0.00469463357397654, 0.00030536642602345984]]","[[0.9882799080495526, 0.009720091950447488], [0.0017200919504474868, 0.00027990804955251323]]","[[1980.610732852047, 9.38926714795308], [9.38926714795308, 0.6107328520469196]]","[[197.65598160991053, 1.9440183900894976], [0.34401839008949736, 0.05598160991050265]]",0.0019439886454058245,0.0019896167517233602,10000,0.0017879838485617438,0.005283384196033568,0.0019586529057949277,0.005148054287449786,1.0262875838185501,0.0033731652722359643,0.0049631760620824274,0.08272685769443329,0.06745559577622552,0.5446,0.9852,0.0007,0.7057,0.136325,0.4484,0.0007,0.7057,1669.061375642414,1999.0,1.2972164357385392,0.8448958575570662,2.7977356794025003,2.980057272411154,1.08189926266018,0.7837187256152753
C3_C3_same_balanced_i0_n20,C3,C3_same_balanced_i0,Near-zero MI with identical balanced margins,,,20,20,1.0,0.5,0.5,0.5,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,5.0,5.0,5.0,"[[0.25, 0.25], [0.25, 0.25]]","[[0.25, 0.25], [0.25, 0.25]]","[[5.0, 5.0], [5.0, 5.0]]","[[5.0, 5.0], [5.0, 5.0]]",0.0,0.0,10000,-0.002043015226040023,0.05542740776445702,0.062338102140010426,0.06932824476625414,0.799492442818004,0.04669420697901779,0.049433903468375076,0.130676652979143,0.1348765858147953,0.0117,0.0149,0.0,0.0,0.002925,0.003725,0.0569,0.0559,27.064782405743667,25.687857434244975,2.1307414052267992,0.9019206774785561,8.672947822331706,0.33517943580380344,8.071569042893584,0.33517943580380344
C3_C3_same_balanced_i0_n50,C3,C3_same_balanced_i0,Near-zero MI with identical balanced margins,,,50,50,1.0,0.5,0.5,0.5,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,12.5,12.5,12.5,"[[0.25, 0.25], [0.25, 0.25]]","[[0.25, 0.25], [0.25, 0.25]]","[[12.5, 12.5], [12.5, 12.5]]","[[12.5, 12.5], [12.5, 12.5]]",0.0,0.0,10000,-0.0002908638053195097,0.020409716483889076,0.024982066030274443,0.028077385276618225,0.7269094426996202,0.019422529321933054,0.019994448876649834,0.06799049493529978,0.07005282122044236,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0276,69.48047944864837,65.95526657127202,4.568360458841823,0.7361681930634469,161.33521711196155,0.2475761464547264,186.2771267700921,0.29107185553965553
C3_C3_same_balanced_i0_n100,C3,C3_same_balanced_i0,Near-zero MI with identical balanced margins,,,100,100,1.0,0.5,0.5,0.5,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,25.0,25.0,25.0,"[[0.25, 0.25], [0.25, 0.25]]","[[0.25, 0.25], [0.25, 0.25]]","[[25.0, 25.0], [25.0, 25.0]]","[[25.0, 25.0], [25.0, 25.0]]",0.0,0.0,10000,-9.375835158804922e-05,0.010241326663197624,0.012567136555070609,0.014147080055033215,0.723918053998287,0.009913558680079568,0.010100428728272291,0.037161597814101915,0.03789166168422222,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0122,140.04829263502808,132.1985164465305,1.0792422125794465,0.7299103019822655,134.40562022900485,0.23618577153685621,120.23975052531247,0.2545883231486778
C3_C3_same_balanced_i0_n200,C3,C3_same_balanced_i0,Near-zero MI with identical balanced margins,,,200,200,1.0,0.5,0.5,0.5,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,50.0,50.0,50.0,"[[0.25, 0.25], [0.25, 0.25]]","[[0.25, 0.25], [0.25, 0.25]]","[[50.0, 50.0], [50.0, 50.0]]","[[50.0, 50.0], [50.0, 50.0]]",0.0,0.0,10000,-5.980742722581329e-05,0.005061421761928243,0.006260467623085512,0.007076870616301669,0.7152062029040333,0.004948276420120062,0.005068143123854733,0.019175439145204663,0.01965585046125447,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0072,282.1830318702962,267.6584551820175,1.0366232453610733,0.6979595581941577,477.10258744832703,0.23834303227445108,446.8635903249977,0.24592510298534412
C3_C3_same_balanced_i0_n500,C3,C3_same_balanced_i0,Near-zero MI with identical balanced margins,,,500,500,1.0,0.5,0.5,0.5,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,125.0,125.0,125.0,"[[0.25, 0.25], [0.25, 0.25]]","[[0.25, 0.25], [0.25, 0.25]]","[[125.0, 125.0], [125.0, 125.0]]","[[125.0, 125.0], [125.0, 125.0]]",0.0,0.0,10000,-1.8444587592591854e-05,0.0019848585059900345,0.0025046859289489147,0.0028260845513380676,0.7023351460062519,0.0019783705281278554,0.002015006417527987,0.007819634247652231,0.007962210097855704,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0026,702.6089534071613,661.4647899893612,1.0112374460007998,0.6858554418524483,1744.0829473573162,0.22257855839952073,2283.8885157130253,0.23114875071578125
C3_C3_same_balanced_i0_n1000,C3,C3_same_balanced_i0,Near-zero MI with identical balanced margins,,,1000,1000,1.0,0.5,0.5,0.5,0.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,250.0,250.0,250.0,"[[0.25, 0.25], [0.25, 0.25]]","[[0.25, 0.25], [0.25, 0.25]]","[[250.0, 250.0], [250.0, 250.0]]","[[250.0, 250.0], [250.0, 250.0]]",0.0,0.0,10000,-6.005328841932578e-06,0.0009984385265991568,0.0012501501871403989,0.0014093010215306336,0.7084636364733197,0.0009870626761821944,0.0009990666931050931,0.003924594035520955,0.0039725126817042105,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0017,1410.34883602875,1323.4445003152484,0.999410667992409,0.6947388677422646,873.2494708835083,0.22289250316988563,2695.479495480449,0.2333251014328079
C3_C3_same_balanced_i0p0001_n20,C3,C3_same_balanced_i0p0001,Near-zero MI with identical balanced margins,,,20,20,1.0,0.5,0.5,0.5,0.5,1,1,0.0035354749788843918,0.0035354749788843918,9.999999998844267e-05,9.999999998844267e-05,0.0,0.0,0.2464645250211156,0.2464645250211156,4.9292905004223115,4.9292905004223115,4.9292905004223115,"[[0.2535354749788844, 0.2464645250211156], [0.2464645250211156, 0.2535354749788844]]","[[0.2535354749788844, 0.2464645250211156], [0.2464645250211156, 0.2535354749788844]]","[[5.0707094995776885, 4.9292905004223115], [4.9292905004223115, 5.0707094995776885]]","[[5.0707094995776885, 4.9292905004223115], [4.9292905004223115, 5.0707094995776885]]",0.0001999799995321722,0.0001999799995321722,10000,0.00023520894150843915,0.05598905524957133,0.06236938972801729,0.06934573675477121,0.807390012273813,0.048391755098974205,0.04778486902226633,0.13375244243743883,0.13162764131815613,0.0114,0.0127,0.0,0.0,0.00285,0.003175,0.0606,0.0588,26.864676783570882,25.314521670128045,1.9965445196083613,0.8709087759354408,8.443705434073019,0.33517943580380344,8.664537094823062,0.33517943580380344
C3_C3_same_balanced_i0p0001_n50,C3,C3_same_balanced_i0p0001,Near-zero MI with identical balanced margins,,,50,50,1.0,0.5,0.5,0.5,0.5,1,1,0.0035354749788843918,0.0035354749788843918,9.999999998844267e-05,9.999999998844267e-05,0.0,0.0,0.2464645250211156,0.2464645250211156,12.32322625105578,12.32322625105578,12.32322625105578,"[[0.2535354749788844, 0.2464645250211156], [0.2464645250211156, 0.2535354749788844]]","[[0.2535354749788844, 0.2464645250211156], [0.2464645250211156, 0.2535354749788844]]","[[12.67677374894422, 12.32322625105578], [12.32322625105578, 12.67677374894422]]","[[12.67677374894422, 12.32322625105578], [12.32322625105578, 12.67677374894422]]",0.0001999799995321722,0.0001999799995321722,10000,0.00011639893832519741,0.020968660960543728,0.02520394787069564,0.02834932958605824,0.739652798380664,0.02019055412691901,0.019993670272028845,0.07022819073138332,0.06985768754122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0266,69.07858539561992,65.30032010755271,2.541387129334447,0.7521869942108903,142.63102012140962,0.26319168917382174,144.28615917312558,0.26319168917382174
C3_C3_same_balanced_i0p0001_n100,C3,C3_same_balanced_i0p0001,Near-zero MI with identical balanced margins,,,100,100,1.0,0.5,0.5,0.5,0.5,1,1,0.0035354749788843918,0.0035354749788843918,9.999999998844267e-05,9.999999998844267e-05,0.0,0.0,0.2464645250211156,0.2464645250211156,24.64645250211156,24.64645250211156,24.64645250211156,"[[0.2535354749788844, 0.2464645250211156], [0.2464645250211156, 0.2535354749788844]]","[[0.2535354749788844, 0.2464645250211156], [0.2464645250211156, 0.2535354749788844]]","[[25.35354749788844, 24.64645250211156], [24.64645250211156, 25.35354749788844]]","[[25.35354749788844, 24.64645250211156], [24.64645250211156, 25.35354749788844]]",0.0001999799995321722,0.0001999799995321722,10000,-8.188963708814155e-05,0.010387609966096027,0.012575723557163744,0.014187480895584192,0.7321673271348078,0.009981849067876239,0.010146612348380404,0.03739117154089217,0.038057640984271175,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0127,140.35598567567803,132.6733109979093,7.365924743814264,0.7236053651595372,121.65501126424448,0.23433251714055195,155.22225630886916,0.2634932306671764
