scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01
stress_3x3_d8,2,8,3,3,437,437,0.1,0.6,0.6,0.9932919119444901,0.6436401577115886,8,0.09999999999999964,0.10000000000000042,-7.771561172376096e-16,1.7265867202906566,0.19681681172286858,0.1816546594609788,0.18426634111411833,0.3188813695109136,0.0007648835347928908,0.0016325656406469108,0.3342541047044933,0.7134311849627001,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,False,ultra_sparse,Ultra-skewed and sparse,variant_1,9,48.55555555555556,48.55555555555556,1.0,0.3342541047044933,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,18.17574261630454,5.815430430018882,103.74222387281624,7.340001965521442,0.8438950692319291,0.40960586415116795,0.6329005392208688,0.523978264154021,"[[0.3343576669131934, 0.1478012277321744, 0.3617361745865614], [0.011701873740014105, 0.08883028203467169, 0.0139806866265555], [0.00693820189398565, 0.0007648835347928908, 0.03388900293805107]]","[[0.00806769160527125, 0.0036073638754065118, 0.0016325656406469108], [0.08393748004745785, 0.2664057754740894, 0.003448584136259455], [0.43197309250129196, 0.18921225332595357, 0.01171519339362325]]",2198185237,300,300,1.0,0.00034984132627195573,0.031260072213188585,0.029470579711402087,0.08629629629629629,0.11259259259259259,0.0,0.12444444444444445,0.10555555555555554,0.5018518518518518,4.313524027459954,0.10037376048817696,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0033333333333333335,simple_welch,Simple Welch,300,1.0,0.9366666666666666,865.2746851815409,819.8144390932514,0.11666666666666667,0.08509313461466295,0.1579331433241557,0.016666666666666663,0.06333333333333334,0.04091688238391527,0.09679131248552161,0.013333333333333336,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.013333333333333334
stress_3x3_d8,2,8,3,3,437,437,0.1,0.6,0.6,0.9932919119444901,0.6436401577115886,8,0.09999999999999964,0.10000000000000042,-7.771561172376096e-16,1.7265867202906566,0.19681681172286858,0.1816546594609788,0.18426634111411833,0.3188813695109136,0.0007648835347928908,0.0016325656406469108,0.3342541047044933,0.7134311849627001,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,False,ultra_sparse,Ultra-skewed and sparse,variant_1,9,48.55555555555556,48.55555555555556,1.0,0.3342541047044933,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.4444444444444444,18.17574261630454,5.815430430018882,103.74222387281624,7.340001965521442,0.8438950692319291,0.40960586415116795,0.6329005392208688,0.523978264154021,"[[0.3343576669131934, 0.1478012277321744, 0.3617361745865614], [0.011701873740014105, 0.08883028203467169, 0.0139806866265555], [0.00693820189398565, 0.0007648835347928908, 0.03388900293805107]]","[[0.00806769160527125, 0.0036073638754065118, 0.0016325656406469108], [0.08393748004745785, 0.2664057754740894, 0.003448584136259455], [0.43197309250129196, 0.18921225332595357, 0.01171519339362325]]",2198185237,300,300,1.0,0.00034984132627195573,0.031260072213188585,0.029470579711402087,0.08629629629629629,0.11259259259259259,0.0,0.12444444444444445,0.10555555555555554,0.5018518518518518,4.313524027459954,0.10037376048817696,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0033333333333333335,expanded_welch,Expanded Welch,300,1.0,0.9366666666666666,115.97347523643506,78.41329938252164,0.11666666666666667,0.08509313461466295,0.1579331433241557,0.016666666666666663,0.06333333333333334,0.04091688238391527,0.09679131248552161,0.013333333333333336,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.013333333333333334
stress_3x3_d9,2,9,3,3,1180,4720,0.15,0.8,0.45,1.217909551146921,1.4028222573642573,31,0.1500000000000321,0.14999999999999847,3.3639757646142243e-14,1.10554995708389,0.21721140674166334,0.24111971107148522,0.12812039544747456,0.19375881678945592,0.000611823552677948,6.886055253628843e-05,0.7219517921599786,0.3250218079712814,0.0,0.0,0.0,0.0,False,ultra_sparse,Ultra-skewed and sparse,variant_2,9,131.11111111111111,524.4444444444445,4.0,0.3250218079712814,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,187.9404957133315,152.13732138100642,125.2227657468232,1137.2390964576923,0.6751062987108563,0.6376015717075602,0.5065257505537998,0.41558159871462763,"[[0.07912836685657096, 0.013032571676135052, 0.06711066800401562], [0.1406173876654175, 0.000611823552677948, 0.024392883534326677], [0.4178558171855717, 0.24263304514259032, 0.014617436382694301]]","[[0.03545727632040273, 0.30899349802872267, 0.11679099175364131], [0.027227864619238873, 6.886055253628843e-05, 0.004935758171658401], [0.17825534559800507, 0.10651924013336865, 0.22175116482242604]]",731714546,300,300,1.0,-0.001297123930423932,0.015921165035746566,0.015159624219620544,0.05407407407407407,0.07444444444444444,0.0,0.0,0.0,0.0,19.267940677966102,36.41974929378531,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.93,,,0.12333333333333334,0.09081731429366793,0.16537372402882342,0.02333333333333333,0.07,0.04623694482717634,0.10463601042593325,0.020000000000000004,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
stress_3x3_d9,2,9,3,3,1180,4720,0.15,0.8,0.45,1.217909551146921,1.4028222573642573,31,0.1500000000000321,0.14999999999999847,3.3639757646142243e-14,1.10554995708389,0.21721140674166334,0.24111971107148522,0.12812039544747456,0.19375881678945592,0.000611823552677948,6.886055253628843e-05,0.7219517921599786,0.3250218079712814,0.0,0.0,0.0,0.0,False,ultra_sparse,Ultra-skewed and sparse,variant_2,9,131.11111111111111,524.4444444444445,4.0,0.3250218079712814,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,187.9404957133315,152.13732138100642,125.2227657468232,1137.2390964576923,0.6751062987108563,0.6376015717075602,0.5065257505537998,0.41558159871462763,"[[0.07912836685657096, 0.013032571676135052, 0.06711066800401562], [0.1406173876654175, 0.000611823552677948, 0.024392883534326677], [0.4178558171855717, 0.24263304514259032, 0.014617436382694301]]","[[0.03545727632040273, 0.30899349802872267, 0.11679099175364131], [0.027227864619238873, 6.886055253628843e-05, 0.004935758171658401], [0.17825534559800507, 0.10651924013336865, 0.22175116482242604]]",731714546,300,300,1.0,-0.001297123930423932,0.015921165035746566,0.015159624219620544,0.05407407407407407,0.07444444444444444,0.0,0.0,0.0,0.0,19.267940677966102,36.41974929378531,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.93,1900.3565667146509,1789.649504274295,0.12333333333333334,0.09081731429366793,0.16537372402882342,0.02333333333333333,0.07,0.04623694482717634,0.10463601042593325,0.020000000000000004,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
stress_3x3_d9,2,9,3,3,1180,4720,0.15,0.8,0.45,1.217909551146921,1.4028222573642573,31,0.1500000000000321,0.14999999999999847,3.3639757646142243e-14,1.10554995708389,0.21721140674166334,0.24111971107148522,0.12812039544747456,0.19375881678945592,0.000611823552677948,6.886055253628843e-05,0.7219517921599786,0.3250218079712814,0.0,0.0,0.0,0.0,False,ultra_sparse,Ultra-skewed and sparse,variant_2,9,131.11111111111111,524.4444444444445,4.0,0.3250218079712814,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,187.9404957133315,152.13732138100642,125.2227657468232,1137.2390964576923,0.6751062987108563,0.6376015717075602,0.5065257505537998,0.41558159871462763,"[[0.07912836685657096, 0.013032571676135052, 0.06711066800401562], [0.1406173876654175, 0.000611823552677948, 0.024392883534326677], [0.4178558171855717, 0.24263304514259032, 0.014617436382694301]]","[[0.03545727632040273, 0.30899349802872267, 0.11679099175364131], [0.027227864619238873, 6.886055253628843e-05, 0.004935758171658401], [0.17825534559800507, 0.10651924013336865, 0.22175116482242604]]",731714546,300,300,1.0,-0.001297123930423932,0.015921165035746566,0.015159624219620544,0.05407407407407407,0.07444444444444444,0.0,0.0,0.0,0.0,19.267940677966102,36.41974929378531,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.93,320.0522777864685,254.79101694851124,0.12333333333333334,0.09081731429366793,0.16537372402882342,0.02333333333333333,0.07,0.04623694482717634,0.10463601042593325,0.020000000000000004,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
adversarial_3x3_d10,2,10,3,3,140,140,0.03,0.35,0.35,0.2682827008952945,0.42759595895283015,10,0.030000000000000027,0.029999999999999916,1.1102230246251565e-16,1.4012758707986366,0.055757676642352816,0.05708084650534445,0.012927869661765845,0.023993017884330784,0.00032814044549082824,0.00012457667912179682,0.04593966236871595,0.017440735077051555,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.6666666666666666,False,widespread_sparse,Widespread sparsity,variant_1,9,15.555555555555555,15.555555555555555,1.0,0.017440735077051555,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,1.9353408994340109,4.968541575680694,4.133323232559631,1.080045193989014,0.7788178709403348,0.5121444237078054,0.8861269180091809,0.6355897872985579,"[[0.024400389277782833, 0.40512144094980596, 0.34929604071274606], [0.00032814044549082824, 0.0028078720572790638, 0.0106878510646159], [0.004795207652152271, 0.05040252590968357, 0.15216053193044346]]","[[0.00040497656204977367, 0.03154831960153841, 0.04643020314379762], [0.00012457667912179682, 0.005473527978993402, 0.029891478025318333], [0.007185055287321387, 0.598567939718026, 0.28037392300383346]]",30925125,300,300,1.0,0.0014597940624128199,0.029461235196759722,0.029035554725228122,0.2551851851851851,0.3122222222222222,0.3129629629629629,0.31888888888888883,0.5407407407407406,0.6548148148148147,0.06111904761904762,0.03747619047619048,0.04,0.0,0.0044444444444444444,0.11333333333333333,0.13333333333333333,0.34,normal_wald,Normal Wald,300,1.0,0.9533333333333334,,,0.11333333333333333,0.08224450187529102,0.15419939587169124,0.013333333333333322,0.04666666666666667,0.027998933682334016,0.07679736022792107,0.003333333333333334,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.006666666666666666
adversarial_3x3_d10,2,10,3,3,140,140,0.03,0.35,0.35,0.2682827008952945,0.42759595895283015,10,0.030000000000000027,0.029999999999999916,1.1102230246251565e-16,1.4012758707986366,0.055757676642352816,0.05708084650534445,0.012927869661765845,0.023993017884330784,0.00032814044549082824,0.00012457667912179682,0.04593966236871595,0.017440735077051555,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.6666666666666666,False,widespread_sparse,Widespread sparsity,variant_1,9,15.555555555555555,15.555555555555555,1.0,0.017440735077051555,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,1.9353408994340109,4.968541575680694,4.133323232559631,1.080045193989014,0.7788178709403348,0.5121444237078054,0.8861269180091809,0.6355897872985579,"[[0.024400389277782833, 0.40512144094980596, 0.34929604071274606], [0.00032814044549082824, 0.0028078720572790638, 0.0106878510646159], [0.004795207652152271, 0.05040252590968357, 0.15216053193044346]]","[[0.00040497656204977367, 0.03154831960153841, 0.04643020314379762], [0.00012457667912179682, 0.005473527978993402, 0.029891478025318333], [0.007185055287321387, 0.598567939718026, 0.28037392300383346]]",30925125,300,300,1.0,0.0014597940624128199,0.029461235196759722,0.029035554725228122,0.2551851851851851,0.3122222222222222,0.3129629629629629,0.31888888888888883,0.5407407407407406,0.6548148148148147,0.06111904761904762,0.03747619047619048,0.04,0.0,0.0044444444444444444,0.11333333333333333,0.13333333333333333,0.34,simple_welch,Simple Welch,300,1.0,0.9533333333333334,262.1939370661888,186.74147011707748,0.11,0.07940528531126051,0.1504562322438854,0.009999999999999995,0.04666666666666667,0.027998933682334016,0.07679736022792107,0.003333333333333334,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.006666666666666666
adversarial_3x3_d10,2,10,3,3,140,140,0.03,0.35,0.35,0.2682827008952945,0.42759595895283015,10,0.030000000000000027,0.029999999999999916,1.1102230246251565e-16,1.4012758707986366,0.055757676642352816,0.05708084650534445,0.012927869661765845,0.023993017884330784,0.00032814044549082824,0.00012457667912179682,0.04593966236871595,0.017440735077051555,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.6666666666666666,False,widespread_sparse,Widespread sparsity,variant_1,9,15.555555555555555,15.555555555555555,1.0,0.017440735077051555,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,1.9353408994340109,4.968541575680694,4.133323232559631,1.080045193989014,0.7788178709403348,0.5121444237078054,0.8861269180091809,0.6355897872985579,"[[0.024400389277782833, 0.40512144094980596, 0.34929604071274606], [0.00032814044549082824, 0.0028078720572790638, 0.0106878510646159], [0.004795207652152271, 0.05040252590968357, 0.15216053193044346]]","[[0.00040497656204977367, 0.03154831960153841, 0.04643020314379762], [0.00012457667912179682, 0.005473527978993402, 0.029891478025318333], [0.007185055287321387, 0.598567939718026, 0.28037392300383346]]",30925125,300,300,1.0,0.0014597940624128199,0.029461235196759722,0.029035554725228122,0.2551851851851851,0.3122222222222222,0.3129629629629629,0.31888888888888883,0.5407407407407406,0.6548148148148147,0.06111904761904762,0.03747619047619048,0.04,0.0,0.0044444444444444444,0.11333333333333333,0.13333333333333333,0.34,expanded_welch,Expanded Welch,300,1.0,0.9633333333333334,12.720055641201338,5.430645732373245,0.09666666666666666,0.06815029481828933,0.13538170196951116,0.003333333333333341,0.03666666666666667,0.02059530516285303,0.06445384817189297,0.013333333333333336,0.0,0.0,0.012642971224546036,0.01
adversarial_3x3_d11,2,11,3,3,138,138,0.03,0.5,0.25,0.9346902032031416,0.8181186581203426,7,0.030000000000000138,0.029999999999999694,4.440892098500626e-16,1.1634706720924504,0.05488565466892639,0.04913242084976115,0.09129656640448025,0.1518860737853193,0.00010709531487059282,0.00025563426289411964,0.01477915345214181,0.03527752827938851,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.6666666666666666,False,widespread_sparse,Widespread sparsity,variant_2,9,15.333333333333334,15.333333333333334,1.0,0.01477915345214181,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,4.440132288720497,6.0179576564198385,0.8419553879860424,4.74998179744921,0.5172887591256277,0.5602320632815351,0.8892290498248088,0.6890608845878557,"[[0.23227493857381817, 0.27953377208539654, 0.0054800484664129295], [0.024363821458916843, 0.00729706797986272, 0.0005139822186153354], [0.3035933032488001, 0.14683597065330686, 0.00010709531487059282]]","[[0.0635386989485529, 0.0013029781275692306, 0.0023208842844326025], [0.013770541985972846, 0.00025563426289411964, 0.029582212565769542], [0.61175164365333, 0.032861545562067156, 0.2446158606094116]]",3324953407,300,300,1.0,0.001924452713192251,0.02973455349318007,0.027625867613877635,0.3059259259259259,0.2966666666666667,0.3303703703703703,0.25666666666666665,0.5544444444444445,0.6255555555555555,0.029347826086956522,0.1918840579710145,0.0022222222222222222,0.0,0.13666666666666666,0.005555555555555555,0.41333333333333333,0.016666666666666666,normal_wald,Normal Wald,300,1.0,0.96,,,0.09333333333333334,0.06536421957889091,0.1315853970170732,0.006666666666666668,0.04,0.023027321487942308,0.06860421203864003,0.010000000000000002,0.01,0.003406618437715286,0.02898349336233983,0.0
adversarial_3x3_d11,2,11,3,3,138,138,0.03,0.5,0.25,0.9346902032031416,0.8181186581203426,7,0.030000000000000138,0.029999999999999694,4.440892098500626e-16,1.1634706720924504,0.05488565466892639,0.04913242084976115,0.09129656640448025,0.1518860737853193,0.00010709531487059282,0.00025563426289411964,0.01477915345214181,0.03527752827938851,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.6666666666666666,False,widespread_sparse,Widespread sparsity,variant_2,9,15.333333333333334,15.333333333333334,1.0,0.01477915345214181,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,4.440132288720497,6.0179576564198385,0.8419553879860424,4.74998179744921,0.5172887591256277,0.5602320632815351,0.8892290498248088,0.6890608845878557,"[[0.23227493857381817, 0.27953377208539654, 0.0054800484664129295], [0.024363821458916843, 0.00729706797986272, 0.0005139822186153354], [0.3035933032488001, 0.14683597065330686, 0.00010709531487059282]]","[[0.0635386989485529, 0.0013029781275692306, 0.0023208842844326025], [0.013770541985972846, 0.00025563426289411964, 0.029582212565769542], [0.61175164365333, 0.032861545562067156, 0.2446158606094116]]",3324953407,300,300,1.0,0.001924452713192251,0.02973455349318007,0.027625867613877635,0.3059259259259259,0.2966666666666667,0.3303703703703703,0.25666666666666665,0.5544444444444445,0.6255555555555555,0.029347826086956522,0.1918840579710145,0.0022222222222222222,0.0,0.13666666666666666,0.005555555555555555,0.41333333333333333,0.016666666666666666,simple_welch,Simple Welch,300,1.0,0.96,243.66628180701963,164.45826363375994,0.09,0.06259022560547939,0.12777701079864837,0.010000000000000009,0.04,0.023027321487942308,0.06860421203864003,0.010000000000000002,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
adversarial_3x3_d11,2,11,3,3,138,138,0.03,0.5,0.25,0.9346902032031416,0.8181186581203426,7,0.030000000000000138,0.029999999999999694,4.440892098500626e-16,1.1634706720924504,0.05488565466892639,0.04913242084976115,0.09129656640448025,0.1518860737853193,0.00010709531487059282,0.00025563426289411964,0.01477915345214181,0.03527752827938851,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.6666666666666666,False,widespread_sparse,Widespread sparsity,variant_2,9,15.333333333333334,15.333333333333334,1.0,0.01477915345214181,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,4.440132288720497,6.0179576564198385,0.8419553879860424,4.74998179744921,0.5172887591256277,0.5602320632815351,0.8892290498248088,0.6890608845878557,"[[0.23227493857381817, 0.27953377208539654, 0.0054800484664129295], [0.024363821458916843, 0.00729706797986272, 0.0005139822186153354], [0.3035933032488001, 0.14683597065330686, 0.00010709531487059282]]","[[0.0635386989485529, 0.0013029781275692306, 0.0023208842844326025], [0.013770541985972846, 0.00025563426289411964, 0.029582212565769542], [0.61175164365333, 0.032861545562067156, 0.2446158606094116]]",3324953407,300,300,1.0,0.001924452713192251,0.02973455349318007,0.027625867613877635,0.3059259259259259,0.2966666666666667,0.3303703703703703,0.25666666666666665,0.5544444444444445,0.6255555555555555,0.029347826086956522,0.1918840579710145,0.0022222222222222222,0.0,0.13666666666666666,0.005555555555555555,0.41333333333333333,0.016666666666666666,expanded_welch,Expanded Welch,300,1.0,0.9766666666666667,9.418682994909599,3.562815239896481,0.05333333333333334,0.033091912519096475,0.08486914177483133,0.04666666666666667,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.02666666666666667,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
adversarial_3x3_d12,2,12,3,3,225,225,0.07,50.0,0.35,0.38823571030041976,0.4673455423669178,2,0.07000000000000073,0.06999999999999962,1.1102230246251565e-15,1.2334355627182938,0.1305380043082199,0.15253344858878204,0.11721326300477208,0.2054261167402613,0.05628012915417825,7.897810047071813e-05,12.663029059690107,0.01777007260591158,0.0,0.3333333333333333,0.0,0.5555555555555556,False,shape_mismatch,Equal-MI shape mismatch,variant_1,9,25.0,25.0,1.0,0.01777007260591158,0.0,0.3333333333333333,0.0,0.4444444444444444,71.18916773594391,0.2147394286575613,73.18014594392069,11.429448554804395,0.35611274702185414,0.3382444575609038,0.8940183494878801,0.7446555700175974,"[[0.05678634494874358, 0.17493465303339453, 0.124391749039716], [0.17551736969846146, 0.05628012915417825, 0.08459880219599987], [0.1042067347077991, 0.09403031089651914, 0.129253906325188]]","[[0.1313394349798057, 0.7170993443614793, 0.04557957014659507], [0.0004790341396698358, 0.00039638522055971846, 7.897810047071813e-05], [0.07272841173046315, 0.027159840435558396, 0.005139000885398189]]",224210588,300,300,1.0,0.0028712603993195744,0.0350116019605779,0.036152225109734835,0.0,0.34407407407407403,0.0,0.3655555555555555,0.0,0.5137037037037037,19.897274074074073,0.00914074074074074,0.0,0.28111111111111103,0.0,0.0,0.0,0.8433333333333334,normal_wald,Normal Wald,300,1.0,0.9666666666666667,,,0.09,0.06259022560547939,0.12777701079864837,0.010000000000000009,0.03333333333333333,0.01820494733885481,0.06026182580405482,0.01666666666666667,0.01,0.003406618437715286,0.02898349336233983,0.0
adversarial_3x3_d12,2,12,3,3,225,225,0.07,50.0,0.35,0.38823571030041976,0.4673455423669178,2,0.07000000000000073,0.06999999999999962,1.1102230246251565e-15,1.2334355627182938,0.1305380043082199,0.15253344858878204,0.11721326300477208,0.2054261167402613,0.05628012915417825,7.897810047071813e-05,12.663029059690107,0.01777007260591158,0.0,0.3333333333333333,0.0,0.5555555555555556,False,shape_mismatch,Equal-MI shape mismatch,variant_1,9,25.0,25.0,1.0,0.01777007260591158,0.0,0.3333333333333333,0.0,0.4444444444444444,71.18916773594391,0.2147394286575613,73.18014594392069,11.429448554804395,0.35611274702185414,0.3382444575609038,0.8940183494878801,0.7446555700175974,"[[0.05678634494874358, 0.17493465303339453, 0.124391749039716], [0.17551736969846146, 0.05628012915417825, 0.08459880219599987], [0.1042067347077991, 0.09403031089651914, 0.129253906325188]]","[[0.1313394349798057, 0.7170993443614793, 0.04557957014659507], [0.0004790341396698358, 0.00039638522055971846, 7.897810047071813e-05], [0.07272841173046315, 0.027159840435558396, 0.005139000885398189]]",224210588,300,300,1.0,0.0028712603993195744,0.0350116019605779,0.036152225109734835,0.0,0.34407407407407403,0.0,0.3655555555555555,0.0,0.5137037037037037,19.897274074074073,0.00914074074074074,0.0,0.28111111111111103,0.0,0.0,0.0,0.8433333333333334,simple_welch,Simple Welch,300,1.0,0.9666666666666667,437.93961082555836,380.01863332875274,0.08666666666666667,0.05982889751804312,0.12395595869424827,0.013333333333333336,0.03333333333333333,0.01820494733885481,0.06026182580405482,0.01666666666666667,0.01,0.003406618437715286,0.02898349336233983,0.0
adversarial_3x3_d12,2,12,3,3,225,225,0.07,50.0,0.35,0.38823571030041976,0.4673455423669178,2,0.07000000000000073,0.06999999999999962,1.1102230246251565e-15,1.2334355627182938,0.1305380043082199,0.15253344858878204,0.11721326300477208,0.2054261167402613,0.05628012915417825,7.897810047071813e-05,12.663029059690107,0.01777007260591158,0.0,0.3333333333333333,0.0,0.5555555555555556,False,shape_mismatch,Equal-MI shape mismatch,variant_1,9,25.0,25.0,1.0,0.01777007260591158,0.0,0.3333333333333333,0.0,0.4444444444444444,71.18916773594391,0.2147394286575613,73.18014594392069,11.429448554804395,0.35611274702185414,0.3382444575609038,0.8940183494878801,0.7446555700175974,"[[0.05678634494874358, 0.17493465303339453, 0.124391749039716], [0.17551736969846146, 0.05628012915417825, 0.08459880219599987], [0.1042067347077991, 0.09403031089651914, 0.129253906325188]]","[[0.1313394349798057, 0.7170993443614793, 0.04557957014659507], [0.0004790341396698358, 0.00039638522055971846, 7.897810047071813e-05], [0.07272841173046315, 0.027159840435558396, 0.005139000885398189]]",224210588,300,300,1.0,0.0028712603993195744,0.0350116019605779,0.036152225109734835,0.0,0.34407407407407403,0.0,0.3655555555555555,0.0,0.5137037037037037,19.897274074074073,0.00914074074074074,0.0,0.28111111111111103,0.0,0.0,0.0,0.8433333333333334,expanded_welch,Expanded Welch,300,1.0,0.9666666666666667,40.733116805672985,23.240570489950034,0.08,0.054346855395144764,0.11627324043347391,0.020000000000000004,0.03333333333333333,0.01820494733885481,0.06026182580405482,0.01666666666666667,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.006666666666666666
adversarial_3x3_d13,2,13,3,3,450,450,0.15,50.0,0.35,0.6792528918107896,0.8106865615943807,4,0.1500000000000028,0.15000000000000047,2.3314683517128287e-15,1.239165974893258,0.22615691799702742,0.181340825799393,0.058357961014342985,0.08934713198887495,0.01493563726242991,0.000528915536931433,6.721036768093459,0.23801199161914488,0.0,0.0,0.0,0.2222222222222222,False,shape_mismatch,Equal-MI shape mismatch,variant_2,9,50.0,50.0,1.0,0.23801199161914488,0.0,0.2222222222222222,0.0,0.3333333333333333,145.38782611945985,39.929393320687176,138.43500840946047,11.787946947880902,0.35116633299809646,0.3745232700125938,0.6093803125400439,0.6012935893218672,"[[0.01493563726242991, 0.079092864199085, 0.23172110749714458], [0.1469726030672569, 0.14343718850823672, 0.06075654142260284], [0.14572511169133645, 0.09531332525906125, 0.08204562109284638]]","[[0.000912291314642347, 0.29140871626796155, 0.009566694720269775], [0.000528915536931433, 0.036080005233635734, 0.05212306438651545], [0.02475423081038378, 0.2738048678202699, 0.3108212139093901]]",4175141723,300,300,1.0,-0.0012573766834255,0.02876706969588493,0.02972239663375317,0.0,0.16444444444444445,0.0,0.05888888888888888,0.0,0.22925925925925925,40.901385185185184,1.0220962962962965,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9633333333333334,,,0.07333333333333333,0.04892399383922861,0.10853134160571737,0.026666666666666672,0.03666666666666667,0.02059530516285303,0.06445384817189297,0.013333333333333336,0.01,0.003406618437715286,0.02898349336233983,0.0
adversarial_3x3_d13,2,13,3,3,450,450,0.15,50.0,0.35,0.6792528918107896,0.8106865615943807,4,0.1500000000000028,0.15000000000000047,2.3314683517128287e-15,1.239165974893258,0.22615691799702742,0.181340825799393,0.058357961014342985,0.08934713198887495,0.01493563726242991,0.000528915536931433,6.721036768093459,0.23801199161914488,0.0,0.0,0.0,0.2222222222222222,False,shape_mismatch,Equal-MI shape mismatch,variant_2,9,50.0,50.0,1.0,0.23801199161914488,0.0,0.2222222222222222,0.0,0.3333333333333333,145.38782611945985,39.929393320687176,138.43500840946047,11.787946947880902,0.35116633299809646,0.3745232700125938,0.6093803125400439,0.6012935893218672,"[[0.01493563726242991, 0.079092864199085, 0.23172110749714458], [0.1469726030672569, 0.14343718850823672, 0.06075654142260284], [0.14572511169133645, 0.09531332525906125, 0.08204562109284638]]","[[0.000912291314642347, 0.29140871626796155, 0.009566694720269775], [0.000528915536931433, 0.036080005233635734, 0.05212306438651545], [0.02475423081038378, 0.2738048678202699, 0.3108212139093901]]",4175141723,300,300,1.0,-0.0012573766834255,0.02876706969588493,0.02972239663375317,0.0,0.16444444444444445,0.0,0.05888888888888888,0.0,0.22925925925925925,40.901385185185184,1.0220962962962965,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9633333333333334,881.6767768698343,841.7325303424357,0.07333333333333333,0.04892399383922861,0.10853134160571737,0.026666666666666672,0.03666666666666667,0.02059530516285303,0.06445384817189297,0.013333333333333336,0.01,0.003406618437715286,0.02898349336233983,0.0
