scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_2x2_d2_p02,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,2,0.1,4287286767,200,constrained_lrt,Constrained LRT,200,1.0,0.12,0.085,0.015
config_2x2_d2_p03,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,3,0.1,2851230002,200,normal_wald,Normal Wald,200,1.0,0.1,0.055,0.01
config_2x2_d2_p03,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,3,0.1,2851230002,200,simple_welch,Simple Welch,200,1.0,0.095,0.055,0.005
config_2x2_d2_p03,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,3,0.1,2851230002,200,expanded_welch,Expanded Welch,195,0.975,0.08717948717948718,0.046153846153846156,0.005128205128205128
config_2x2_d2_p03,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,3,0.1,2851230002,200,constrained_lrt,Constrained LRT,200,1.0,0.135,0.08,0.02
config_2x2_d2_p04,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,4,0.1,1014955703,200,normal_wald,Normal Wald,200,1.0,0.125,0.075,0.01
config_2x2_d2_p04,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,4,0.1,1014955703,200,simple_welch,Simple Welch,200,1.0,0.12,0.075,0.005
config_2x2_d2_p04,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,4,0.1,1014955703,200,expanded_welch,Expanded Welch,195,0.975,0.08717948717948718,0.05128205128205128,0.005128205128205128
config_2x2_d2_p04,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,4,0.1,1014955703,200,constrained_lrt,Constrained LRT,200,1.0,0.155,0.115,0.02
config_2x2_d2_p05,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,5,0.1,1303512339,200,normal_wald,Normal Wald,200,1.0,0.13,0.09,0.03
config_2x2_d2_p05,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,5,0.1,1303512339,200,simple_welch,Simple Welch,200,1.0,0.13,0.085,0.03
config_2x2_d2_p05,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,5,0.1,1303512339,200,expanded_welch,Expanded Welch,193,0.965,0.11398963730569948,0.06735751295336788,0.015544041450777202
config_2x2_d2_p05,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,5,0.1,1303512339,200,constrained_lrt,Constrained LRT,200,1.0,0.13,0.09,0.03
config_2x2_d2_p06,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,6,0.1,3155669485,200,normal_wald,Normal Wald,200,1.0,0.105,0.045,0.015
config_2x2_d2_p06,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,6,0.1,3155669485,200,simple_welch,Simple Welch,200,1.0,0.095,0.04,0.01
config_2x2_d2_p06,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,6,0.1,3155669485,200,expanded_welch,Expanded Welch,199,0.995,0.09045226130653267,0.035175879396984924,0.010050251256281407
config_2x2_d2_p06,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,6,0.1,3155669485,200,constrained_lrt,Constrained LRT,200,1.0,0.135,0.065,0.0
config_2x2_d2_p07,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,7,0.1,3915028103,200,normal_wald,Normal Wald,200,1.0,0.115,0.065,0.03
config_2x2_d2_p07,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,7,0.1,3915028103,200,simple_welch,Simple Welch,200,1.0,0.115,0.065,0.03
config_2x2_d2_p07,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,7,0.1,3915028103,200,expanded_welch,Expanded Welch,194,0.97,0.1134020618556701,0.061855670103092786,0.030927835051546393
config_2x2_d2_p07,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,7,0.1,3915028103,200,constrained_lrt,Constrained LRT,200,1.0,0.145,0.085,0.045
config_2x2_d2_p08,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,8,0.1,1035720000,200,normal_wald,Normal Wald,200,1.0,0.13,0.065,0.01
config_2x2_d2_p08,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,8,0.1,1035720000,200,simple_welch,Simple Welch,200,1.0,0.125,0.06,0.005
config_2x2_d2_p08,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,8,0.1,1035720000,200,expanded_welch,Expanded Welch,193,0.965,0.09844559585492228,0.05699481865284974,0.0051813471502590676
config_2x2_d2_p08,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,8,0.1,1035720000,200,constrained_lrt,Constrained LRT,200,1.0,0.145,0.075,0.015
config_2x2_d2_p09,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,9,0.1,127500412,200,normal_wald,Normal Wald,200,1.0,0.12,0.085,0.025
config_2x2_d2_p09,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,9,0.1,127500412,200,simple_welch,Simple Welch,200,1.0,0.12,0.085,0.02
config_2x2_d2_p09,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,9,0.1,127500412,200,expanded_welch,Expanded Welch,196,0.98,0.10714285714285714,0.05612244897959184,0.015306122448979591
config_2x2_d2_p09,2x2_ultra_sparse,2,2,ultra_sparse,Ultra-sparsity,50,50,9,0.1,127500412,200,constrained_lrt,Constrained LRT,200,1.0,0.16,0.095,0.025
