anchor_configuration_id,configuration_label,configuration_id,sample_scale,baseline_n_p,baseline_n_q,n_p,n_q,mi_p,mi_q,true_delta_p_minus_q,mi_difference,minimum_expected_count,mean_delta_corrected,mean_delta_error,sd_delta_corrected,mean_standard_error,rms_standard_error,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,rejection_wilson_low,rejection_wilson_high,median_degrees_of_freedom,p_any_zero_cell_rate,q_any_zero_cell_rate,p_empty_margin_rate,q_empty_margin_rate
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.09999999999999987,0.0,0.0,70.05134345964761,-6.979889313400948e-05,-6.979889313400948e-05,0.026995611717774485,0.026799737124518806,0.02684691308461414,expanded_welch,Expanded Welch,50000,50000,1.0,2417,0.04834,0.04649445232262072,0.05025494367737993,144.81611053508513,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di1em05_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10000999999999949,-9.999999999621423e-06,1e-05,70.04869366515848,4.852217583351319e-05,5.852217583313461e-05,0.02683230446578662,0.026808888172378847,0.02685552057913541,normal_wald,Normal Wald,50000,50000,1.0,2418,0.04836,0.04651408177946126,0.05027531114760843,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di1em05_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10000999999999949,-9.999999999621423e-06,1e-05,70.04869366515848,4.852217583351319e-05,5.852217583313461e-05,0.02683230446578662,0.026808888172378847,0.02685552057913541,simple_welch,Simple Welch,50000,50000,1.0,2403,0.04806,0.046219649272481636,0.04996978974855254,991.7361465859686,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di1em05_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10000999999999949,-9.999999999621423e-06,1e-05,70.04869366515848,4.852217583351319e-05,5.852217583313461e-05,0.02683230446578662,0.026808888172378847,0.02685552057913541,expanded_welch,Expanded Welch,50000,50000,1.0,2330,0.0466,0.044787035289947666,0.04848262805504702,145.0619750447587,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p0001_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10009999999999986,-9.999999999998899e-05,0.0001,70.02485215357845,-0.00020525675026657637,-0.00010525675026658738,0.026972318717184526,0.026790572488942534,0.026836742677903373,normal_wald,Normal Wald,50000,50000,1.0,2500,0.05,0.04812399447657365,0.05194514647015685,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p0001_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10009999999999986,-9.999999999998899e-05,0.0001,70.02485215357845,-0.00020525675026657637,-0.00010525675026658738,0.026972318717184526,0.026790572488942534,0.026836742677903373,simple_welch,Simple Welch,50000,50000,1.0,2490,0.0498,0.04792763265563672,0.05174153902040343,991.6578212858528,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p0001_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10009999999999986,-9.999999999998899e-05,0.0001,70.02485215357845,-0.00020525675026657637,-0.00010525675026658738,0.026972318717184526,0.026790572488942534,0.026836742677903373,expanded_welch,Expanded Welch,50000,50000,1.0,2418,0.04836,0.04651408177946126,0.05027531114760843,144.7939723713239,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p001_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.1010000000000002,-0.001000000000000334,0.001,69.78709114623841,-0.0012598452868904512,-0.0002598452868901172,0.026825767575153415,0.026859674295446608,0.026905913584854366,normal_wald,Normal Wald,50000,50000,1.0,2401,0.04802,0.04618039312276125,0.04992905204413486,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p001_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.1010000000000002,-0.001000000000000334,0.001,69.78709114623841,-0.0012598452868904512,-0.0002598452868901172,0.026825767575153415,0.026859674295446608,0.026905913584854366,simple_welch,Simple Welch,50000,50000,1.0,2386,0.04772,0.045885983456137466,0.04962350780472313,991.80111790819,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p001_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.1010000000000002,-0.001000000000000334,0.001,69.78709114623841,-0.0012598452868904512,-0.0002598452868901172,0.026825767575153415,0.026859674295446608,0.026905913584854366,expanded_welch,Expanded Welch,50000,50000,1.0,2306,0.04612,0.04431614672643239,0.04799359036890548,145.8098243574483,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p005_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10499999999999998,-0.0050000000000001155,0.005,68.74443069495659,-0.005013164405618937,-1.3164405618821921e-05,0.027281075543912212,0.027082300882540343,0.027127223971087914,normal_wald,Normal Wald,50000,50000,1.0,2744,0.05488,0.05291773541361137,0.056910655737963466,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p005_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10499999999999998,-0.0050000000000001155,0.005,68.74443069495659,-0.005013164405618937,-1.3164405618821921e-05,0.027281075543912212,0.027082300882540343,0.027127223971087914,simple_welch,Simple Welch,50000,50000,1.0,2734,0.05468,0.05272117985012967,0.056707242030754834,991.6482101444867,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p005_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.10499999999999998,-0.0050000000000001155,0.005,68.74443069495659,-0.005013164405618937,-1.3164405618821921e-05,0.027281075543912212,0.027082300882540343,0.027127223971087914,expanded_welch,Expanded Welch,50000,50000,1.0,2651,0.05302,0.05109006006207835,0.055018616872076306,150.1790054874914,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p01_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.1100000000000001,-0.010000000000000231,0.01,67.47194221814156,-0.010122754436789297,-0.00012275443678906595,0.027578355551129835,0.027381285296009458,0.027425327103242744,normal_wald,Normal Wald,50000,50000,1.0,3355,0.0671,0.06494007239094962,0.06932644119980513,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p01_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.1100000000000001,-0.010000000000000231,0.01,67.47194221814156,-0.010122754436789297,-0.00012275443678906595,0.027578355551129835,0.027381285296009458,0.027425327103242744,simple_welch,Simple Welch,50000,50000,1.0,3343,0.06686,0.06470373387192123,0.0690828165940051,991.3421564847756,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p01_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.1100000000000001,-0.010000000000000231,0.01,67.47194221814156,-0.010122754436789297,-0.00012275443678906595,0.027578355551129835,0.027381285296009458,0.027425327103242744,expanded_welch,Expanded Welch,50000,50000,1.0,3258,0.06516,0.06302990351709375,0.06735690814796466,155.6562815973969,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p02_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.11999999999999988,-0.020000000000000018,0.02,65.02157875304336,-0.020070450388108972,-7.045038810895438e-05,0.027871060974452452,0.0279383114872054,0.027980733690144442,normal_wald,Normal Wald,50000,50000,1.0,5440,0.1088,0.10610060560507827,0.11155950092461277,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p02_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.11999999999999988,-0.020000000000000018,0.02,65.02157875304336,-0.020070450388108972,-7.045038810895438e-05,0.027871060974452452,0.0279383114872054,0.027980733690144442,simple_welch,Simple Welch,50000,50000,1.0,5413,0.10826,0.10556660303932457,0.11101358645950253,989.0753699773547,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p02_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.11999999999999988,-0.020000000000000018,0.02,65.02157875304336,-0.020070450388108972,-7.045038810895438e-05,0.027871060974452452,0.0279383114872054,0.027980733690144442,expanded_welch,Expanded Welch,50000,50000,1.0,5301,0.10602,0.10335171026820368,0.10874882339889162,167.5543904620202,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p05_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.14999999999944302,-0.04999999999944316,0.05,58.306943935295244,-0.049822839668892484,0.00017716033055067276,0.0296237051531638,0.029418515445055846,0.029454452939553524,normal_wald,Normal Wald,50000,50000,1.0,19834,0.39668,0.3924000717850854,0.40097580297628377,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p05_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.14999999999944302,-0.04999999999944316,0.05,58.306943935295244,-0.049822839668892484,0.00017716033055067276,0.0296237051531638,0.029418515445055846,0.029454452939553524,simple_welch,Simple Welch,50000,50000,1.0,19791,0.39582,0.3915417366224481,0.40011427027495267,970.3742015561745,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p05_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.14999999999944302,-0.04999999999944316,0.05,58.306943935295244,-0.049822839668892484,0.00017716033055067276,0.0296237051531638,0.029418515445055846,0.029454452939553524,expanded_welch,Expanded Welch,50000,50000,1.0,19620,0.3924,0.3881284945273532,0.39668803784124274,206.172299072114,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p1_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.19999999999999996,-0.10000000000000009,0.1,48.70679069254617,-0.10006457250441944,-6.457250441935236e-05,0.0317607812678352,0.03145867189216748,0.03148563934089565,normal_wald,Normal Wald,50000,50000,1.0,44434,0.88868,0.8858931757807248,0.8914071048788857,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p1_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.19999999999999996,-0.10000000000000009,0.1,48.70679069254617,-0.10006457250441944,-6.457250441935236e-05,0.0317607812678352,0.03145867189216748,0.03148563934089565,simple_welch,Simple Welch,50000,50000,1.0,44413,0.88826,0.8854686657296874,0.8909916794614735,928.4162617205108,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p1_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.19999999999999996,-0.10000000000000009,0.1,48.70679069254617,-0.10006457250441944,-6.457250441935236e-05,0.0317607812678352,0.03145867189216748,0.03148563934089565,expanded_welch,Expanded Welch,50000,50000,1.0,44350,0.887,0.8841952094836741,0.8897453293021377,291.2004342187243,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p2_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.30000000000001115,-0.20000000000001128,0.2,33.39650633831298,-0.20000639933761696,-6.399337605683675e-06,0.03427685897228554,0.03412535662294606,0.03414044204279288,normal_wald,Normal Wald,50000,50000,1.0,49999,0.99998,0.9998867102986088,0.9999964695001772,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p2_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.30000000000001115,-0.20000000000001128,0.2,33.39650633831298,-0.20000639933761696,-6.399337605683675e-06,0.03427685897228554,0.03412535662294606,0.03414044204279288,simple_welch,Simple Welch,50000,50000,1.0,49999,0.99998,0.9998867102986088,0.9999964695001772,870.8810008392574,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p2_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.30000000000001115,-0.20000000000001128,0.2,33.39650633831298,-0.20000639933761696,-6.399337605683675e-06,0.03427685897228554,0.03412535662294606,0.03414044204279288,expanded_welch,Expanded Welch,50000,50000,1.0,49999,0.99998,0.9998867102986088,0.9999964695001772,568.2163481675368,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p5_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.5999999999981145,-0.4999999999981146,0.5,4.688355470617481,-0.5002494824031954,-0.0002494824050808253,0.030706655183602133,0.03017049886800235,0.03022934390142419,normal_wald,Normal Wald,50000,50000,1.0,50000,1.0,0.9999231767258548,0.9999999999999999,,0.0,0.01752,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p5_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.5999999999981145,-0.4999999999981146,0.5,4.688355470617481,-0.5002494824031954,-0.0002494824050808253,0.030706655183602133,0.03017049886800235,0.03022934390142419,simple_welch,Simple Welch,50000,50000,1.0,50000,1.0,0.9999231767258548,0.9999999999999999,952.8560660118976,0.0,0.01752,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p5_scale0p5,0.5,1000,1000,500,500,0.09999999999999987,0.5999999999981145,-0.4999999999981146,0.5,4.688355470617481,-0.5002494824031954,-0.0002494824050808253,0.030706655183602133,0.03017049886800235,0.03022934390142419,expanded_welch,Expanded Welch,50000,50000,1.0,50000,1.0,0.9999231767258548,0.9999999999999999,151.26532292741643,0.0,0.01752,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.09999999999999987,0.0,0.0,140.10268691929522,-7.421156679579987e-05,-7.421156679579987e-05,0.01904503486247657,0.018951963455724436,0.01896842554614189,normal_wald,Normal Wald,50000,50000,1.0,2508,0.05016,0.04828109002810265,0.05210802633518013,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.09999999999999987,0.0,0.0,140.10268691929522,-7.421156679579987e-05,-7.421156679579987e-05,0.01904503486247657,0.018951963455724436,0.01896842554614189,simple_welch,Simple Welch,50000,50000,1.0,2499,0.04998,0.04810435791290668,0.05192478610675477,1991.6283559294504,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.09999999999999987,0.0,0.0,140.10268691929522,-7.421156679579987e-05,-7.421156679579987e-05,0.01904503486247657,0.018951963455724436,0.01896842554614189,expanded_welch,Expanded Welch,50000,50000,1.0,2449,0.04898,0.04712263869282456,0.05090665897338519,288.0901142122468,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di1em05_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10000999999999949,-9.999999999621423e-06,1e-05,140.09738733031696,1.5292042865586716e-05,2.529204286520814e-05,0.018944759754031284,0.018951230594880613,0.018967722554498242,normal_wald,Normal Wald,50000,50000,1.0,2514,0.05028,0.0483989152309307,0.05223018269476628,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di1em05_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10000999999999949,-9.999999999621423e-06,1e-05,140.09738733031696,1.5292042865586716e-05,2.529204286520814e-05,0.018944759754031284,0.018951230594880613,0.018967722554498242,simple_welch,Simple Welch,50000,50000,1.0,2506,0.05012,0.04824181563385912,0.05206730687528558,1991.7198419237293,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di1em05_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10000999999999949,-9.999999999621423e-06,1e-05,140.09738733031696,1.5292042865586716e-05,2.529204286520814e-05,0.018944759754031284,0.018951230594880613,0.018967722554498242,expanded_welch,Expanded Welch,50000,50000,1.0,2470,0.0494,0.04753493459283921,0.051334298541820256,287.9003723420492,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p0001_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10009999999999986,-9.999999999998899e-05,0.0001,140.0497043071569,-6.366318140510645e-05,3.633681859488254e-05,0.019003187258734677,0.01896004809231204,0.018976496717963958,normal_wald,Normal Wald,50000,50000,1.0,2529,0.05058,0.04869349143764671,0.05253556039408578,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p0001_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10009999999999986,-9.999999999998899e-05,0.0001,140.0497043071569,-6.366318140510645e-05,3.633681859488254e-05,0.019003187258734677,0.01896004809231204,0.018976496717963958,simple_welch,Simple Welch,50000,50000,1.0,2526,0.05052,0.04863457469286733,0.05247448635765806,1991.747646639727,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p0001_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10009999999999986,-9.999999999998899e-05,0.0001,140.0497043071569,-6.366318140510645e-05,3.633681859488254e-05,0.019003187258734677,0.01896004809231204,0.018976496717963958,expanded_welch,Expanded Welch,50000,50000,1.0,2487,0.04974,0.04786872576661237,0.051680455128220684,288.1997662250767,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p001_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.1010000000000002,-0.001000000000000334,0.001,139.57418229247682,-0.0009138283190214398,8.617168097889416e-05,0.019060984042019693,0.018992942910498745,0.019009455599232283,normal_wald,Normal Wald,50000,50000,1.0,2512,0.05024,0.04835963982701928,0.05218946424453963,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p001_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.1010000000000002,-0.001000000000000334,0.001,139.57418229247682,-0.0009138283190214398,8.617168097889416e-05,0.019060984042019693,0.018992942910498745,0.019009455599232283,simple_welch,Simple Welch,50000,50000,1.0,2502,0.05004,0.04816326785771151,0.05198586694315706,1991.670007733399,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p001_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.1010000000000002,-0.001000000000000334,0.001,139.57418229247682,-0.0009138283190214398,8.617168097889416e-05,0.019060984042019693,0.018992942910498745,0.019009455599232283,expanded_welch,Expanded Welch,50000,50000,1.0,2471,0.04942,0.04755456868148323,0.05135466138024527,289.97963839517706,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p005_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10499999999999998,-0.0050000000000001155,0.005,137.48886138991318,-0.0049218277672977845,7.817223270233098e-05,0.019127803254371783,0.019154444260738004,0.01917066020232451,normal_wald,Normal Wald,50000,50000,1.0,2831,0.05662,0.0546280776810903,0.05868004612549051,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p005_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10499999999999998,-0.0050000000000001155,0.005,137.48886138991318,-0.0049218277672977845,7.817223270233098e-05,0.019127803254371783,0.019154444260738004,0.01917066020232451,simple_welch,Simple Welch,50000,50000,1.0,2822,0.05644,0.054451120409045456,0.058497031053914045,1991.528978450353,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p005_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.10499999999999998,-0.0050000000000001155,0.005,137.48886138991318,-0.0049218277672977845,7.817223270233098e-05,0.019127803254371783,0.019154444260738004,0.01917066020232451,expanded_welch,Expanded Welch,50000,50000,1.0,2777,0.05554,0.05356642118379631,0.05758186856105666,298.28564343395817,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p01_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.1100000000000001,-0.010000000000000231,0.01,134.94388443628313,-0.009847975791546235,0.000152024208453996,0.019429764639786774,0.019351222678728817,0.019366958640107748,normal_wald,Normal Wald,50000,50000,1.0,3994,0.07988,0.07753583022074498,0.08228871976712263,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p01_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.1100000000000001,-0.010000000000000231,0.01,134.94388443628313,-0.009847975791546235,0.000152024208453996,0.019429764639786774,0.019351222678728817,0.019366958640107748,simple_welch,Simple Welch,50000,50000,1.0,3983,0.07966,0.07731883742199339,0.08206574636811481,1990.3499281602244,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p01_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.1100000000000001,-0.010000000000000231,0.01,134.94388443628313,-0.009847975791546235,0.000152024208453996,0.019429764639786774,0.019351222678728817,0.019366958640107748,expanded_welch,Expanded Welch,50000,50000,1.0,3921,0.07842,0.0760958875752068,0.08080888673662129,308.86105927208837,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p02_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.11999999999999988,-0.020000000000000018,0.02,130.04315750608671,-0.019955654219420776,4.434578057924132e-05,0.019642804798606365,0.019743213274860765,0.019758300039290105,normal_wald,Normal Wald,50000,50000,1.0,8538,0.17076,0.16748697646436303,0.17408361012519594,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p02_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.11999999999999988,-0.020000000000000018,0.02,130.04315750608671,-0.019955654219420776,4.434578057924132e-05,0.019642804798606365,0.019743213274860765,0.019758300039290105,simple_welch,Simple Welch,50000,50000,1.0,8522,0.17044,0.16716945690078241,0.17376117885567202,1984.5817559117988,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p02_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.11999999999999988,-0.020000000000000018,0.02,130.04315750608671,-0.019955654219420776,4.434578057924132e-05,0.019642804798606365,0.019743213274860765,0.019758300039290105,expanded_welch,Expanded Welch,50000,50000,1.0,8435,0.1687,0.16544301837353018,0.17200788472791825,331.76359865546993,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p05_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.14999999999944302,-0.04999999999944316,0.05,116.61388787059049,-0.0500811358786696,-8.113587922644466e-05,0.02078341827953796,0.020798249709152797,0.020810930938169162,normal_wald,Normal Wald,50000,50000,1.0,33743,0.67486,0.6707408330018939,0.6789523003626722,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p05_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.14999999999944302,-0.04999999999944316,0.05,116.61388787059049,-0.0500811358786696,-8.113587922644466e-05,0.02078341827953796,0.020798249709152797,0.020810930938169162,simple_welch,Simple Welch,50000,50000,1.0,33715,0.6743,0.6701790472723405,0.6783941721342927,1941.5055350681039,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p05_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.14999999999944302,-0.04999999999944316,0.05,116.61388787059049,-0.0500811358786696,-8.113587922644466e-05,0.02078341827953796,0.020798249709152797,0.020810930938169162,expanded_welch,Expanded Welch,50000,50000,1.0,33635,0.6727,0.6685739819437594,0.6767994832973508,408.64019668367774,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p1_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.19999999999999996,-0.10000000000000009,0.1,97.41358138509234,-0.09988654170537174,0.00011345829462834633,0.022250000552396922,0.02224815873113124,0.0222577887745021,normal_wald,Normal Wald,50000,50000,1.0,49725,0.9945,0.993812667163652,0.9951113546182186,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p1_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.19999999999999996,-0.10000000000000009,0.1,97.41358138509234,-0.09988654170537174,0.00011345829462834633,0.022250000552396922,0.02224815873113124,0.0222577887745021,simple_welch,Simple Welch,50000,50000,1.0,49725,0.9945,0.993812667163652,0.9951113546182186,1858.430167967524,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p1_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.19999999999999996,-0.10000000000000009,0.1,97.41358138509234,-0.09988654170537174,0.00011345829462834633,0.022250000552396922,0.02224815873113124,0.0222577887745021,expanded_welch,Expanded Welch,50000,50000,1.0,49724,0.99448,0.9937914997887382,0.9950925250660635,577.4203216355808,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p2_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.30000000000001115,-0.20000000000001128,0.2,66.79301267662596,-0.19989773031227814,0.00010226968773313638,0.024294833960204654,0.02414368856987887,0.024149107338627455,normal_wald,Normal Wald,50000,50000,1.0,50000,1.0,0.9999231767258548,0.9999999999999999,,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p2_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.30000000000001115,-0.20000000000001128,0.2,66.79301267662596,-0.19989773031227814,0.00010226968773313638,0.024294833960204654,0.02414368856987887,0.024149107338627455,simple_welch,Simple Welch,50000,50000,1.0,50000,1.0,0.9999231767258548,0.9999999999999999,1741.0189944135145,0.0,0.0,0.0,0.0
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0p2_scale1,1.0,1000,1000,1000,1000,0.09999999999999987,0.30000000000001115,-0.20000000000001128,0.2,66.79301267662596,-0.19989773031227814,0.00010226968773313638,0.024294833960204654,0.02414368856987887,0.024149107338627455,expanded_welch,Expanded Welch,50000,50000,1.0,50000,1.0,0.9999231767258548,0.9999999999999999,1124.8579567840188,0.0,0.0,0.0,0.0
