stage,population_seed,scenario_id,scenario_key,simulation_seed,rows,columns,design_index,n_p,n_q,replicates,base_valid_n,base_valid_rate,edgeworth_valid_n,edgeworth_valid_rate,true_delta,minimum_joint_expected_p,minimum_joint_expected_q,mean_zero_fraction_p,mean_zero_fraction_q,batch_seconds,batch_microseconds_per_pair,empirical_delta_variance,empirical_delta_third_cumulant,empirical_delta_variance_covariance,empirical_mean_statistic,empirical_statistic_skewness,population_predicted_mean_statistic,population_predicted_statistic_skewness,median_plugin_standardized_third_cumulant,median_plugin_standardized_variance_covariance,median_absolute_edgeworth_correction,minimum_edgeworth_density_factor,population_first_order_variance,population_numerator_third_cumulant,population_numerator_variance_covariance,population_standardized_third_cumulant,population_standardized_variance_covariance,wald_normal_valid_n,wald_normal_valid_rate,wald_normal_coverage_95,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_error_10,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_error_05,welch_n_minus_1_valid_n,welch_n_minus_1_valid_rate,welch_n_minus_1_coverage_95,welch_n_minus_1_median_df,welch_n_minus_1_fpr_10,welch_n_minus_1_fpr_10_low,welch_n_minus_1_fpr_10_high,welch_n_minus_1_error_10,welch_n_minus_1_fpr_05,welch_n_minus_1_fpr_05_low,welch_n_minus_1_fpr_05_high,welch_n_minus_1_error_05,if_satterthwaite_valid_n,if_satterthwaite_valid_rate,if_satterthwaite_coverage_95,if_satterthwaite_median_df,if_satterthwaite_fpr_10,if_satterthwaite_fpr_10_low,if_satterthwaite_fpr_10_high,if_satterthwaite_error_10,if_satterthwaite_fpr_05,if_satterthwaite_fpr_05_low,if_satterthwaite_fpr_05_high,if_satterthwaite_error_05,joint_edgeworth_valid_n,joint_edgeworth_valid_rate,joint_edgeworth_coverage_95,joint_edgeworth_fpr_10,joint_edgeworth_fpr_10_low,joint_edgeworth_fpr_10_high,joint_edgeworth_error_10,joint_edgeworth_fpr_05,joint_edgeworth_fpr_05_low,joint_edgeworth_fpr_05_high,joint_edgeworth_error_05
strong,91370211,strong_random_2x5_d3,strong:91370211:strong_random_2x5_d3,1546725871,2,5,3,2000,2000,5000,5000,1.0,4998,0.9996,0.0,25.090789616104804,25.090789616104804,0.0,0.0,0.0075410420540720224,1.5082084108144045,5.7679551724804414e-05,1.6121582558392835e-08,4.683760741554362e-10,-0.021533675350181785,0.040711515412427526,-0.0,0.0,6.760218014529824e-05,-0.00030638822064225934,0.000551025763844879,-0.46753326712996457,5.763361738386836e-05,0.0,0.0,0.0,0.0,5000,1.0,0.9566,0.0936,0.08583558172805157,0.10198840641289085,0.006400000000000003,0.0434,0.0380941093753608,0.04940695604086537,0.006600000000000002,5000,1.0,0.9566,3972.328644976666,0.0936,0.08583558172805157,0.10198840641289085,0.006400000000000003,0.0434,0.0380941093753608,0.04940695604086537,0.006600000000000002,5000,1.0,0.9584,143.75301763511987,0.092,0.08429893153598811,0.1003275132511785,0.008000000000000007,0.0416,0.03640829747606612,0.04749553166716225,0.008400000000000005,4998,0.9996,0.9519807923169268,0.09863945578231292,0.09067857676072597,0.10721683175429589,0.0013605442176870819,0.04801920768307323,0.04243095037211755,0.05430171554783977,0.0019807923169267716
strong,91370211,strong_random_2x5_d4,strong:91370211:strong_random_2x5_d4,43017927,2,5,4,200,400,5000,5000,1.0,4966,0.9932,0.0,4.830608707277826,9.661217414555653,0.00066,0.0,0.00790066597983241,1.5801331959664822,0.0010038529809819775,7.742883209793038e-06,3.293895287894147e-06,-0.04120638536285171,-0.07905082157977983,-0.06218529372704713,-0.4034163818585701,-0.033592329628311324,0.11221637443074592,0.006182973246757751,-1.6876305214155818,0.0009197576184811138,-8.453156824382922e-07,3.469187528386201e-06,-0.03030461949628724,0.12437058745409427,5000,1.0,0.9474,0.1018,0.09372180779356477,0.11048959003547872,0.001799999999999996,0.0526,0.04674871022497823,0.05913822947545888,0.002599999999999998,5000,1.0,0.9484,390.6352300221936,0.1014,0.09333670876034914,0.11007530323025039,0.0013999999999999985,0.0516,0.04580519305269662,0.0580832820516306,0.0015999999999999973,5000,1.0,0.955,48.54973055651703,0.0962,0.08833415715201101,0.10468583893881708,0.0038000000000000117,0.045,0.0395948274633155,0.051103781306686476,0.0050000000000000044,4966,0.9932,0.9514699959726137,0.09585179218687072,0.08797363400960204,0.10435472630946296,0.004148207813129287,0.04853000402738623,0.04289458937968429,0.054863349751030084,0.001469995972613776
strong,91370211,strong_random_2x5_d5,strong:91370211:strong_random_2x5_d5,2536827332,2,5,5,120,480,5000,5000,1.0,4948,0.9896,0.0,0.7729377542359839,3.0917510169439355,0.06352,0.00462,0.008093000040389597,1.6186000080779195,0.0028421708854355853,5.093936066014951e-05,1.7914428677768462e-05,-0.021254103840144905,-0.07568895310880479,-0.0819082060884099,-0.5709335847695507,-0.08485710305119074,0.1451401042805858,0.0075996064511624035,-2.8533618055952648,0.0026161659276871295,-1.0636029794748062e-05,2.192074640330854e-05,-0.07948434823909134,0.1638164121768198,5000,1.0,0.9326,0.1166,0.10799695848243088,0.1257917153690389,0.01659999999999999,0.0674,0.060777546693353085,0.07468666902951035,0.0174,5000,1.0,0.934,184.82633232319222,0.1152,0.1066445174639681,0.12434630595294784,0.015199999999999991,0.066,0.05944585882604755,0.07322050646226204,0.016,5000,1.0,0.937,59.737903160162034,0.1104,0.10201077811674306,0.11938741523884544,0.010399999999999993,0.063,0.05659525102061195,0.07007572047936797,0.012999999999999998,4948,0.9896,0.9464430072756669,0.10428455941794665,0.0960734559969541,0.1131096261826165,0.004284559417946643,0.05355699272433306,0.04762301212010938,0.060183641881255016,0.0035569927243330607
strong,91370211,strong_random_3x3_d0,strong:91370211:strong_random_3x3_d0,742875430,3,3,0,900,900,5000,5000,1.0,4985,0.997,0.0,50.22098454658027,50.22098454658027,0.0,0.0,0.008182790945284069,1.6365581890568137,0.0001363094932938104,9.508150465283714e-08,1.6066588896688154e-09,-0.013453268281083132,0.04086972473705931,-0.0,0.0,3.8299346093780364e-05,-0.0006269386561311139,0.0012450684949555238,-1.3657066579924386,0.00012826069881132144,0.0,0.0,0.0,0.0,5000,1.0,0.952,0.0974,0.08948796411595085,0.10593018949020915,0.002600000000000005,0.048,0.04241393141870799,0.054280071139623645,0.0020000000000000018,5000,1.0,0.9522,1773.0641229949288,0.097,0.08910331908658219,0.10551544868113384,0.0030000000000000027,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006,5000,1.0,0.9566,65.78899710859861,0.0926,0.08487509046113607,0.10095043308369646,0.007400000000000004,0.0434,0.0380941093753608,0.04940695604086537,0.006600000000000002,4985,0.997,0.9408224674022067,0.10912738214643931,0.10077099715103774,0.1180857189488948,0.009127382146439308,0.05917753259779338,0.05296060240251824,0.06607333838762897,0.00917753259779338
strong,91370211,strong_random_3x3_d1,strong:91370211:strong_random_3x3_d1,1978768939,3,3,1,450,900,5000,5000,1.0,4987,0.9974,0.0,11.83588287417032,23.67176574834064,0.0,0.0,0.008060625055804849,1.6121250111609697,0.00039671793592115887,8.23664415982275e-07,6.283264979322769e-07,-0.03452042175016743,-0.12010907947899754,-0.04159862557064642,-0.27525052415624174,-0.02636754223160779,0.08012356049960981,0.004452114978046596,-0.23017439951439833,0.0004035063467192411,-2.0797512853519242e-07,6.743487121953572e-07,-0.025658770732363223,0.08319725114129284,5000,1.0,0.9552,0.0932,0.08545135145874014,0.10157325084375834,0.0068000000000000005,0.0448,0.03940712743434635,0.05089178841643366,0.005200000000000003,5000,1.0,0.9556,890.1605692627512,0.093,0.08525925317287317,0.10136565621040333,0.007000000000000006,0.0444,0.039031820881426316,0.05046770913090974,0.005600000000000001,5000,1.0,0.9576,100.19799195292373,0.0888,0.08122784547465063,0.09700351260496436,0.011200000000000002,0.0424,0.037157211511963724,0.048345389308152555,0.007600000000000003,4987,0.9974,0.9518748746741528,0.09163825947463405,0.08394200258927378,0.09996314975703507,0.008361740525365952,0.0481251253258472,0.04252479930106032,0.05442106900849383,0.0018748746741528016
strong,91370211,strong_random_3x3_d2,strong:91370211:strong_random_3x3_d2,338372389,3,3,2,225,900,5000,5000,1.0,4994,0.9988,0.0,5.943108862989775,23.7724354519591,0.0004888888888888889,0.0,0.008286666008643806,1.6573332017287612,0.0013096028887350755,7.797087573001646e-06,3.872418616577548e-06,-0.012662574138989167,-0.09228744958103399,-0.04796492328946746,-0.3647544686906094,-0.07954752862219774,0.08990280083175775,0.00526074812953401,-1.0555484543072984,0.001257993172199442,-3.4340791344763944e-06,4.2802701046858725e-06,-0.07696492895380463,0.09592984657893491,5000,1.0,0.945,0.1036,0.0954552451429801,0.11235338895906116,0.003599999999999992,0.055,0.04901564776937427,0.06166760696172657,0.0049999999999999975,5000,1.0,0.9456,342.2333338063967,0.102,0.09391437231340359,0.11069671843486185,0.001999999999999988,0.0544,0.048448591059440875,0.06103558491399403,0.004399999999999994,5000,1.0,0.947,147.8700161597081,0.101,0.0929516499105266,0.10966097624162902,0.0010000000000000009,0.053,0.047126291449339705,0.05956003408954136,0.0029999999999999957,4994,0.9988,0.9509411293552262,0.1001201441730076,0.09210016936731537,0.10875483315562649,0.00012014417300759694,0.04905887064477373,0.04340730515838599,0.055403644106343686,0.0009411293552262709
strong,91370211,strong_random_3x3_d3,strong:91370211:strong_random_3x3_d3,1931594691,3,3,3,1800,1800,5000,5000,1.0,4998,0.9996,0.0,2.4261537547533947,2.4261537547533947,0.010022222222222222,0.010066666666666666,0.007903250050731003,1.5806500101462007,6.478501243307495e-05,3.000103752492028e-08,1.4795258022625787e-09,-0.0031353985470923816,0.049837600637025206,-0.0,0.0,4.91388994267503e-05,-0.0003902864958577883,0.000660325403646256,0.020631389191756222,6.454142214993719e-05,0.0,0.0,0.0,0.0,5000,1.0,0.954,0.095,0.0871807381378733,0.10344110043762297,0.0050000000000000044,0.046,0.040533787335377866,0.052163286030734,0.0040000000000000036,5000,1.0,0.9544,3571.5216427201117,0.0948,0.08698853981142897,0.10323360584484532,0.00520000000000001,0.0456,0.04015811220817567,0.05173957531949225,0.004400000000000001,5000,1.0,0.9566,123.52087027805297,0.0932,0.08545135145874014,0.10157325084375834,0.0068000000000000005,0.0434,0.0380941093753608,0.04940695604086537,0.006600000000000002,4998,0.9996,0.9469787915166067,0.10064025610244097,0.09260383080191249,0.10929010508840832,0.0006402561024409642,0.05302120848339336,0.04714520440350272,0.05958377995470208,0.0030212084833933575
strong,91370211,strong_random_3x3_d4,strong:91370211:strong_random_3x3_d4,4027365251,3,3,4,180,360,5000,5000,1.0,4968,0.9936,0.0,7.519840387584623,15.039680775169247,6.666666666666667e-05,0.0,0.007971041952259839,1.5942083904519677,0.0011674294695781337,1.1010049391388028e-05,4.666098562332766e-06,-0.06889214913680979,-0.09284877037573837,-0.06858565208313946,-0.43845920758664675,-0.03025113603048283,0.12413064630967086,0.007161242054622042,-2.568959072731331,0.0010504013740492363,-9.17309446382075e-07,4.669777513076909e-06,-0.02694529508780994,0.13717130416627893,5000,1.0,0.9436,0.1044,0.09622591670218933,0.11318148907673983,0.004400000000000001,0.0564,0.05033958885978194,0.06314151630587274,0.006399999999999996,5000,1.0,0.9446,351.0965373564968,0.104,0.09584056149398838,0.11276745844649684,0.00399999999999999,0.0554,0.049393802093284464,0.06208883847626033,0.005399999999999995,5000,1.0,0.9522,39.69988886681182,0.0974,0.08948796411595085,0.10593018949020915,0.002600000000000005,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006,4968,0.9936,0.9448470209339774,0.1034621578099839,0.09529726536605473,0.11223981468103181,0.003462157809983893,0.055152979066022546,0.04914204803551332,0.061851326027461975,0.005152979066022544
strong,91370211,strong_random_3x3_d5,strong:91370211:strong_random_3x3_d5,1529948864,3,3,5,120,480,5000,5000,1.0,4967,0.9934,0.0,0.14430367421789725,0.577214696871589,0.19088888888888889,0.08746666666666666,0.008311290992423892,1.6622581984847784,0.002255433940312371,2.459552608548441e-05,8.880935306013743e-06,-0.08328607777796006,-0.07358615436646675,-0.057732869288977466,-0.4232355170684026,-0.03277851143400369,0.12700149615691717,0.00784006074429889,-0.7051931844154273,0.002203673851425294,-7.948748077233959e-06,1.1944668889958593e-05,-0.07683830133453785,0.11546573857795493,5000,1.0,0.9204,0.135,0.1258077821151347,0.144752640304757,0.035,0.0796,0.07241614780964276,0.08742933598576128,0.0296,5000,1.0,0.9224,189.435625198904,0.1336,0.12445041008636748,0.14331216189897034,0.03359999999999999,0.0776,0.07050431033130894,0.08534424427187531,0.0276,5000,1.0,0.9296,59.30748228027099,0.1292,0.12018664513363812,0.1387826826288162,0.029200000000000004,0.0704,0.06363402189273909,0.07782558761845398,0.0204,4967,0.9934,0.9363801087175357,0.12220656331789813,0.11338891272660998,0.1316081303111739,0.022206563317898123,0.06361989128246426,0.05716365856547588,0.07075059178592118,0.013619891282464255
strong,91370211,strong_random_3x7_d0,strong:91370211:strong_random_3x7_d0,2424908570,3,7,0,2100,2100,5000,5000,1.0,4999,0.9998,0.0,48.14763958324772,48.14763958324772,0.0,0.0,0.011755874962545931,2.3511749925091863,6.0583618888932885e-05,-7.259754161899993e-09,4.831735680278281e-10,-0.014610120772009575,-0.0250191534188292,-0.0,0.0,-4.849494585959617e-05,-0.00010030361726586322,0.0006141031588879128,-0.19185694303217704,5.730816795978816e-05,0.0,0.0,0.0,0.0,5000,1.0,0.9536,0.0932,0.08545135145874014,0.10157325084375834,0.0068000000000000005,0.0464,0.04090958228231389,0.05258687692224192,0.003600000000000006,5000,1.0,0.9538,4171.474398012568,0.0932,0.08545135145874014,0.10157325084375834,0.0068000000000000005,0.0462,0.0407216699236964,0.05237509636163745,0.0038000000000000048,5000,1.0,0.9548,143.42026824612452,0.0914,0.08372287557926333,0.09970449045023735,0.00860000000000001,0.0452,0.03978255839785056,0.05131574329137339,0.004800000000000006,4999,0.9998,0.9475895179035807,0.09941988397679535,0.0914301839889641,0.10802475917365861,0.000580116023204652,0.052410482096419284,0.04656929748484148,0.058939034763032846,0.002410482096419281
strong,91370211,strong_random_3x7_d1,strong:91370211:strong_random_3x7_d1,3006142446,3,7,1,1050,2100,5000,5000,1.0,4997,0.9994,0.0,16.642762742454813,33.28552548490963,0.0,0.0,0.011431916966103017,2.2863833932206035,0.00019174069332761218,2.6456668724979414e-07,1.5400556355094711e-07,-0.04181094793372392,-0.07011993077669641,-0.030364561076070426,-0.18703489476999174,-0.006167182351325822,0.058119653764601584,0.0035873515859883567,-0.38184333769736467,0.00019070886243972556,-1.2766641638543337e-08,1.5993860982089983e-07,-0.004847528313569182,0.06072912215214085,5000,1.0,0.9562,0.0908,0.08314692350146155,0.09908136377037322,0.0092,0.0438,0.03846909782873126,0.04983135342593886,0.006200000000000004,5000,1.0,0.9562,2072.847160196778,0.0908,0.08314692350146155,0.09908136377037322,0.0092,0.0438,0.03846909782873126,0.04983135342593886,0.006200000000000004,5000,1.0,0.957,191.37083632293854,0.09,0.08237915058874334,0.09825036500620349,0.010000000000000009,0.043,0.0377192510877771,0.0489824284900051,0.007000000000000006,4997,0.9994,0.9569741845107064,0.0910546327796678,0.08338913010395564,0.09934840843744767,0.008945367220332207,0.04302581548929357,0.03774195448061678,0.04901173735167802,0.00697418451070643
strong,91370211,strong_random_3x7_d2,strong:91370211:strong_random_3x7_d2,4055775299,3,7,2,525,2100,5000,5000,1.0,4991,0.9982,0.0,0.5500800945397882,2.200320378159153,0.05627619047619048,0.005733333333333333,0.011503209010697901,2.3006418021395802,0.0005661424743716142,1.8849131750955442e-06,8.442671349975668e-07,-0.004496764662023638,-0.060472972056927914,-0.03724255477301253,-0.2544342229356634,-0.025644924196034095,0.07613170205153369,0.004723373428146781,-1.936445870912406,0.0005467851077319376,-3.960873106040498e-07,9.523453754264549e-07,-0.03097889429758821,0.07448510954602507,5000,1.0,0.9446,0.1098,0.10143191847486697,0.11876719612305557,0.00979999999999999,0.0554,0.049393802093284464,0.06208883847626033,0.005399999999999995,5000,1.0,0.945,810.6379998496717,0.1086,0.10027444396247197,0.11752651312011873,0.008599999999999997,0.055,0.04901564776937427,0.06166760696172657,0.0049999999999999975,5000,1.0,0.9456,186.44213715545635,0.1072,0.09892447485888445,0.1160786317891524,0.007199999999999998,0.0544,0.048448591059440875,0.06103558491399403,0.004399999999999994,4991,0.9982,0.9453015427769986,0.11019835704267682,0.1018089429066506,0.11918735255561141,0.010198357042676812,0.0546984572230014,0.048725552231198864,0.061356311898781817,0.004698457223001398
strong,91370211,strong_random_3x7_d3,strong:91370211:strong_random_3x7_d3,3303853133,3,7,3,4200,4200,5000,5000,1.0,4999,0.9998,0.0,5.436295902136932,5.436295902136932,0.00014285714285714287,0.00028571428571428574,0.011604749946855009,2.3209499893710017,2.7423942111108536e-05,6.1942483560042945e-09,7.899122539316377e-11,0.017634616127567664,0.03988811816191167,-0.0,0.0,-1.2600709471200513e-05,4.261674198639175e-05,0.0002822283116077977,0.10655373204448315,2.709968600749088e-05,0.0,0.0,0.0,0.0,5000,1.0,0.9558,0.0928,0.08506716616278633,0.10115805030126816,0.007200000000000012,0.0442,0.03884421475711896,0.05025562233599513,0.0058,5000,1.0,0.9558,8371.896553132508,0.0928,0.08506716616278633,0.10115805030126816,0.007200000000000012,0.0442,0.03884421475711896,0.05025562233599513,0.0058,5000,1.0,0.9564,296.8239615415281,0.092,0.08429893153598811,0.1003275132511785,0.008000000000000007,0.0436,0.03828158743789399,0.049619170897554146,0.006400000000000003,4999,0.9998,0.9535907181436287,0.09621924384876976,0.08835190081582275,0.10470667734834901,0.0037807561512302468,0.046409281856371276,0.04091778784981286,0.05259736002596593,0.0035907181436287267
strong,91370211,strong_random_3x7_d4,strong:91370211:strong_random_3x7_d4,1843256465,3,7,4,420,840,5000,5000,1.0,4990,0.998,0.0,8.067843411342688,16.135686822685376,2.857142857142857e-05,0.0,0.011426541022956371,2.2853082045912743,0.0004958218264188221,1.8000533483494893e-06,9.129689594841749e-07,0.0015357193386572256,-0.07324785500951216,-0.0465178884047507,-0.2953278111836122,-0.020217741547620953,0.08431003777571978,0.004737424509142844,-0.4170923721208477,0.0004563990057407022,-1.5815420975887433e-07,9.071247629929927e-07,-0.016220480755107954,0.0930357768095014,5000,1.0,0.9546,0.0944,0.08660417615817816,0.10281858365965217,0.005600000000000008,0.0454,0.039970320043562504,0.05152767456488344,0.0046,5000,1.0,0.955,810.4913137160214,0.0942,0.08641201089382725,0.10261105600478113,0.0058,0.045,0.0395948274633155,0.051103781306686476,0.0050000000000000044,5000,1.0,0.958,91.40004937067022,0.0922,0.0844909731146427,0.1005351645917459,0.007800000000000001,0.042,0.036782686294686,0.047920528686986326,0.008,4990,0.998,0.9531062124248497,0.09759519038076152,0.08966804957045679,0.10614142233288501,0.0024048096192384877,0.0468937875751503,0.04136845615820759,0.05311621315128235,0.003106212424849701
strong,91370211,strong_random_3x7_d5,strong:91370211:strong_random_3x7_d5,3095400756,3,7,5,210,840,5000,5000,1.0,4992,0.9984,0.0,0.024244627145908727,0.09697850858363491,0.16957142857142857,0.11434285714285715,0.011628667009063065,2.325733401812613,0.0016387684606495527,8.774933930506692e-06,5.528142559464613e-06,-0.11827680249839538,-0.14461814646056403,-0.05923179459555424,-0.38439377945967246,-0.01597175642359189,0.11568282284566038,0.007909640728859559,-0.46102862613056206,0.0014672386692558721,-1.6300249317245797e-06,6.657881072482167e-06,-0.02900301188634704,0.11846358919110848,5000,1.0,0.9286,0.1296,0.12057411587081289,0.1391945977300854,0.029599999999999987,0.0714,0.06458701559947404,0.07887105850782893,0.021400000000000002,5000,1.0,0.929,321.9536234610472,0.1278,0.11883072909474561,0.13734074823315492,0.02779999999999999,0.071,0.06420576917848878,0.07845291909037022,0.02099999999999999,5000,1.0,0.9316,80.53436456678111,0.1246,0.1157328677157297,0.13404352290461916,0.024599999999999997,0.0684,0.061729279053560085,0.07573340126541321,0.0184,4992,0.9984,0.9377003205128205,0.11778846153846154,0.10913867877597819,0.12702603312406766,0.01778846153846153,0.06229967948717949,0.05592557542196129,0.0693469064971164,0.012299679487179485
strong,91370211,strong_random_4x6_d0,strong:91370211:strong_random_4x6_d0,2965671169,4,6,0,2400,2400,5000,5000,1.0,4999,0.9998,0.0,46.04024998734117,46.04024998734117,0.0,0.0,0.013333834009245038,2.6667668018490076,5.083978925353762e-05,2.194153402083932e-09,-9.958398522889416e-10,0.0024375259547434504,0.015575987613440857,-0.0,0.0,4.76081131255084e-05,2.0263129606751613e-05,0.00046871609460530654,0.03518018855569238,4.786181548650956e-05,0.0,0.0,0.0,0.0,5000,1.0,0.956,0.0916,0.08391488273466795,0.0999121762140547,0.008400000000000005,0.044,0.03865664033773348,0.05004350383615861,0.006000000000000005,5000,1.0,0.956,4774.022874180842,0.0916,0.08391488273466795,0.0999121762140547,0.008400000000000005,0.044,0.03865664033773348,0.05004350383615861,0.006000000000000005,5000,1.0,0.9574,174.76231910674662,0.089,0.08141969987165351,0.09721135112718343,0.01100000000000001,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004,4999,0.9998,0.9519903980796159,0.09701940388077615,0.08912121762090382,0.1055364517928807,0.002980596119223855,0.048009601920384073,0.04242243918844651,0.054290891186557756,0.0019903980796159293
strong,91370211,strong_random_4x6_d1,strong:91370211:strong_random_4x6_d1,71735551,4,6,1,1200,2400,5000,5000,1.0,4996,0.9992,0.0,21.083586526830455,42.16717305366091,0.0,0.0,0.012991499970667064,2.598299994133413,0.0001766951857380865,1.642428953113922e-07,1.2267895161388574e-07,-0.04112763216085358,-0.08182513235635476,-0.028221272264338508,-0.1755966217425299,-0.007463235717972094,0.05427575964324169,0.003397754678811466,0.04767470128245499,0.00016481862587472364,-1.326498865526527e-08,1.1943071101052244e-07,-0.006268988156498879,0.056442544528677016,5000,1.0,0.948,0.0998,0.0917967165871111,0.10841775204971262,0.00020000000000000573,0.052,0.046182524523658765,0.05850533641911242,0.001999999999999995,5000,1.0,0.9482,2364.7065552595323,0.0998,0.0917967165871111,0.10841775204971262,0.00020000000000000573,0.0518,0.045993846130679035,0.05829432189287017,0.001799999999999996,5000,1.0,0.9488,222.34645212207226,0.0986,0.09064215265544256,0.10717415846604927,0.0014000000000000123,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,4996,0.9992,0.9475580464371497,0.10028022417934347,0.09225577191760906,0.10891889874043628,0.0002802241793434662,0.05244195356285028,0.04659734232214192,0.058974296932434646,0.002441953562850277
strong,91370211,strong_random_4x6_d2,strong:91370211:strong_random_4x6_d2,3985132786,4,6,2,600,2400,5000,5000,1.0,4994,0.9988,0.0,6.88231717951186,27.52926871804744,7.5e-05,0.0,0.013347916072234511,2.6695832144469023,0.0005294073018695837,1.7482339364839117e-06,8.066546760012199e-07,-0.025839210920820723,-0.05890616095856718,-0.03591877066921227,-0.25121170902688317,-0.03816105949358527,0.0671506014079764,0.003465089998453892,-0.7270659951834806,0.0005047256944795129,-4.047997228141914e-07,8.14581572944807e-07,-0.035699085011609524,0.07183754133842454,5000,1.0,0.9482,0.101,0.0929516499105266,0.10966097624162902,0.0010000000000000009,0.0518,0.045993846130679035,0.05829432189287017,0.001799999999999996,5000,1.0,0.9484,909.7065364754784,0.101,0.0929516499105266,0.10966097624162902,0.0010000000000000009,0.0516,0.04580519305269662,0.0580832820516306,0.0015999999999999973,5000,1.0,0.9488,248.96851009517565,0.1,0.09198917998158554,0.10862498157446016,0.0,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,4994,0.9988,0.946535843011614,0.09711653984781739,0.08921081827341153,0.10564159288140025,0.002883460152182618,0.053464156988386066,0.04756121097878335,0.060053538959203845,0.0034641569883860635
strong,91370211,strong_random_4x6_d3,strong:91370211:strong_random_4x6_d3,3859074219,4,6,3,4800,4800,5000,5000,1.0,5000,1.0,0.0,2.1948410909965395,2.1948410909965395,0.011933333333333334,0.011575,0.012851833016611636,2.570366603322327,2.4538906081783457e-05,3.837955224174012e-10,-1.1723631605974432e-11,0.016447644178691486,0.004642749059785553,-0.0,0.0,3.810706834870016e-05,7.344918842912986e-05,0.0002533899779933675,0.4939579338143847,2.357849760270205e-05,0.0,0.0,0.0,0.0,5000,1.0,0.9534,0.101,0.0929516499105266,0.10966097624162902,0.0010000000000000009,0.0466,0.04109752422905178,0.05279862789472602,0.0034000000000000002,5000,1.0,0.9534,9573.438140868167,0.1008,0.09275913562040934,0.10945379761252426,0.0007999999999999952,0.0466,0.04109752422905178,0.05279862789472602,0.0034000000000000002,5000,1.0,0.9542,347.3271567796071,0.0996,0.09160426345312381,0.10821051226447792,0.00040000000000001146,0.0458,0.040345934701495674,0.05195144574539421,0.004200000000000002,5000,1.0,0.9508,0.103,0.09487734390886227,0.11173221143551307,0.002999999999999989,0.0492,0.04354338255549714,0.055548777518166365,0.0008000000000000021
strong,91370211,strong_random_4x6_d4,strong:91370211:strong_random_4x6_d4,1974278757,4,6,4,480,960,5000,5000,1.0,4985,0.997,0.0,2.580760682831319,5.161521365662638,0.0031666666666666666,0.00023333333333333333,0.01307037496007979,2.614074992015958,0.00046619906639599725,7.949537794541236e-07,7.726813714108071e-07,-0.025043988560082855,-0.12525706685342827,-0.04562917731441726,-0.2817700206478321,-0.012551086231057457,0.08231367962573519,0.005141674044794626,-0.31707474343759356,0.0004158315425140221,-6.7794156751644e-08,7.738357296101627e-07,-0.007994956761328475,0.09125835462883453,5000,1.0,0.9522,0.095,0.0871807381378733,0.10344110043762297,0.0050000000000000044,0.0478,0.04222578729757764,0.054068522341532026,0.0022000000000000006,5000,1.0,0.9524,928.267773398906,0.0948,0.08698853981142897,0.10323360584484532,0.00520000000000001,0.0476,0.04203767154178206,0.05385694517810563,0.0023999999999999994,5000,1.0,0.9552,94.03982615710451,0.0926,0.08487509046113607,0.10095043308369646,0.007400000000000004,0.0448,0.03940712743434635,0.05089178841643366,0.005200000000000003,4985,0.997,0.9500501504513541,0.09769307923771314,0.08975836440480031,0.10624735493747056,0.0023069207622868626,0.04994984954864594,0.044241574827995005,0.05635121068403925,5.015045135406404e-05
strong,91370211,strong_random_4x6_d5,strong:91370211:strong_random_4x6_d5,3508596390,4,6,5,240,960,5000,5000,1.0,4976,0.9952,0.0,0.6563922499307979,2.6255689997231917,0.07009166666666666,0.00485,0.012966583017259836,2.5933166034519672,0.0013855997728433659,8.547785424244228e-06,3.98466423721723e-06,0.02085591768723802,-0.066652682184289,-0.05761323917160089,-0.3932385262348515,-0.044459750626038866,0.10324462271813725,0.005802450608789967,-1.6724316857915966,0.0012661575744643098,-2.1427188157901166e-06,5.191393211398793e-06,-0.04755909120524613,0.11522647834320178,5000,1.0,0.9402,0.1114,0.10297572349198636,0.120420934459712,0.011399999999999993,0.0598,0.053559382636359947,0.06671650215606834,0.009799999999999996,5000,1.0,0.9414,365.07188563226214,0.1106,0.10220374931793917,0.11959413695687128,0.010599999999999998,0.0586,0.05242227674243233,0.0654554505346641,0.008599999999999997,5000,1.0,0.9438,91.36579194957616,0.1078,0.09950297750115336,0.1166992079045494,0.007800000000000001,0.0562,0.05015038614349223,0.06293102610294048,0.006199999999999997,4976,0.9952,0.9437299035369775,0.10651125401929261,0.09824135448980283,0.1153882294272379,0.006511254019292603,0.05627009646302251,0.05020290437090255,0.06302187667548458,0.006270096463022505
