scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_2x2_d3_p04,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,4,0.1,3741159399,200,expanded_welch,Expanded Welch,197,0.985,0.08121827411167512,0.03553299492385787,0.015228426395939087
config_2x2_d3_p04,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,4,0.1,3741159399,200,constrained_lrt,Constrained LRT,200,1.0,0.13,0.065,0.0
config_2x2_d3_p05,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,5,0.1,2377483062,200,normal_wald,Normal Wald,200,1.0,0.165,0.095,0.055
config_2x2_d3_p05,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,5,0.1,2377483062,200,simple_welch,Simple Welch,200,1.0,0.16,0.095,0.055
config_2x2_d3_p05,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,5,0.1,2377483062,200,expanded_welch,Expanded Welch,197,0.985,0.08629441624365482,0.04060913705583756,0.02030456852791878
config_2x2_d3_p05,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,5,0.1,2377483062,200,constrained_lrt,Constrained LRT,200,1.0,0.13,0.06,0.005
config_2x2_d3_p06,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,6,0.1,980052219,200,normal_wald,Normal Wald,200,1.0,0.21,0.15,0.07
config_2x2_d3_p06,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,6,0.1,980052219,200,simple_welch,Simple Welch,200,1.0,0.205,0.15,0.07
config_2x2_d3_p06,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,6,0.1,980052219,200,expanded_welch,Expanded Welch,198,0.99,0.12626262626262627,0.07575757575757576,0.03535353535353535
config_2x2_d3_p06,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,6,0.1,980052219,200,constrained_lrt,Constrained LRT,200,1.0,0.155,0.1,0.015
config_2x2_d3_p07,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,7,0.1,1246660382,200,normal_wald,Normal Wald,200,1.0,0.19,0.095,0.065
config_2x2_d3_p07,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,7,0.1,1246660382,200,simple_welch,Simple Welch,200,1.0,0.18,0.09,0.065
config_2x2_d3_p07,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,7,0.1,1246660382,200,expanded_welch,Expanded Welch,199,0.995,0.1306532663316583,0.06532663316582915,0.04020100502512563
config_2x2_d3_p07,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,7,0.1,1246660382,200,constrained_lrt,Constrained LRT,200,1.0,0.15,0.095,0.02
config_2x2_d3_p08,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,8,0.1,3343794369,200,normal_wald,Normal Wald,200,1.0,0.15,0.1,0.05
config_2x2_d3_p08,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,8,0.1,3343794369,200,simple_welch,Simple Welch,200,1.0,0.15,0.09,0.045
config_2x2_d3_p08,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,8,0.1,3343794369,200,expanded_welch,Expanded Welch,199,0.995,0.08542713567839195,0.04522613065326633,0.020100502512562814
config_2x2_d3_p08,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,8,0.1,3343794369,200,constrained_lrt,Constrained LRT,200,1.0,0.1,0.065,0.02
config_2x2_d3_p09,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,9,0.1,318345911,200,normal_wald,Normal Wald,200,1.0,0.16,0.11,0.08
config_2x2_d3_p09,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,9,0.1,318345911,200,simple_welch,Simple Welch,200,1.0,0.15,0.11,0.08
config_2x2_d3_p09,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,9,0.1,318345911,200,expanded_welch,Expanded Welch,198,0.99,0.09595959595959595,0.07575757575757576,0.05555555555555555
config_2x2_d3_p09,2x2_ultra_imbalanced,2,2,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,9,0.1,318345911,200,constrained_lrt,Constrained LRT,200,1.0,0.15,0.085,0.025
