stage,scenario_seed,scenario_id,scenario_key,replicates,valid_rate,mean_zero_fraction_p,mean_zero_fraction_q,mean_expected_below_1_p,mean_expected_below_1_q,mean_expected_below_5_p,mean_expected_below_5_q,median_welch_df,p05_welch_df,minimum_welch_df,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_coverage_95,welch_reference_fpr_10,welch_reference_fpr_10_low,welch_reference_fpr_10_high,welch_reference_fpr_05,welch_reference_fpr_05_low,welch_reference_fpr_05_high,welch_reference_coverage_95,welch_unbiased_fpr_10,welch_unbiased_fpr_10_low,welch_unbiased_fpr_10_high,welch_unbiased_fpr_05,welch_unbiased_fpr_05_low,welch_unbiased_fpr_05_high,welch_unbiased_coverage_95
broad,2026072601,random_2x5_d5,broad:2026072601:random_2x5_d5,5000,1.0,0.22516000000000003,0.0,0.0017400000000000002,0.0,0.4506199999999999,0.0,192.7952786551981,164.3683330734779,148.7933260565219,0.1244,0.11553931594799563,0.13383738175313126,0.0718,0.06496832668290924,0.0792891332628377,0.9282,0.122,0.1132172991525931,0.13136308351787007,0.0702,0.0634434723454752,0.07761644424649589,0.9298,0.1212,0.11244354447932574,0.1305380665142495,0.0692,0.06249097415276719,0.07657047784309404,0.9308
broad,2026072601,random_3x3_d0,broad:2026072601:random_3x3_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.7558837380545,1616.1562798722316,1219.6605479389166,0.085,0.07758493466579117,0.09305225794860628,0.0444,0.039031820881426316,0.05046770913090974,0.9556,0.0848,0.0773933274635884,0.09284417223158703,0.044,0.03865664033773348,0.05004350383615861,0.956,0.0848,0.0773933274635884,0.09284417223158703,0.0438,0.03846909782873126,0.04983135342593886,0.9562
broad,2026072601,random_3x3_d1,broad:2026072601:random_3x3_d1,5000,1.0,0.0,0.0064,0.0,0.0,0.0,0.0,918.2907791842601,782.0117941863721,673.5933080893351,0.093,0.08525925317287317,0.10136565621040333,0.0482,0.04260210373766007,0.05449159173989355,0.9518,0.0928,0.08506716616278633,0.10115805030126816,0.0478,0.04222578729757764,0.054068522341532026,0.9522,0.0926,0.08487509046113607,0.10095043308369646,0.0478,0.04222578729757764,0.054068522341532026,0.9522
broad,2026072601,random_3x3_d2,broad:2026072601:random_3x3_d2,5000,1.0,0.0025333333333333328,0.00037777777777777777,0.0,0.0,0.0001333333333333333,0.0,396.6748520772921,352.73694999323754,320.2744710846232,0.1066,0.0983460562167133,0.11545797167365762,0.0534,0.0475039707136969,0.059981740663628116,0.9466,0.1052,0.09699674290476157,0.1140094345510555,0.0528,0.046937488516770584,0.05934914410288851,0.9472,0.1048,0.09661131057076797,0.11359548104660516,0.0522,0.04637122809422762,0.05871632576776554,0.9478
broad,2026072601,random_3x3_d3,broad:2026072601:random_3x3_d3,5000,1.0,0.04122222222222222,0.11917777777777779,0.0008888888888888889,0.0,0.11140000000000003,0.11111111111111113,3514.43776073802,3236.6535215090107,2869.2951103732566,0.1078,0.09950297750115336,0.1166992079045494,0.0514,0.045616565428436305,0.05787221675666895,0.9486,0.1076,0.09931013399186059,0.11649235849462022,0.051,0.045239387102671155,0.057450009243990116,0.949,0.1074,0.0991172997701778,0.11628549979708103,0.051,0.045239387102671155,0.057450009243990116,0.949
broad,2026072601,random_3x3_d4,broad:2026072601:random_3x3_d4,5000,1.0,2.222222222222222e-05,0.0026444444444444445,0.0,2.222222222222222e-05,2.222222222222222e-05,0.11513333333333335,349.5214059713314,272.5144973125994,215.36454408102307,0.0976,0.08968030254353887,0.10613754398184314,0.0458,0.040345934701495674,0.05195144574539421,0.9542,0.0966,0.08871871668658596,0.10510066524268613,0.045,0.0395948274633155,0.051103781306686476,0.955,0.0956,0.0877573987451443,0.1040635185880179,0.0444,0.039031820881426316,0.05046770913090974,0.9556
broad,2026072601,random_3x3_d5,broad:2026072601:random_3x3_d5,5000,1.0,0.17280000000000004,0.0,0.005022222222222222,0.0,0.31775555555555557,0.0,208.36041011794413,171.6221416345184,148.81491520062312,0.111,0.1025897185733455,0.12000755353990891,0.054,0.04807067117820129,0.06061411895678966,0.946,0.109,0.10066023233412806,0.11794011058690658,0.053,0.047126291449339705,0.05956003408954136,0.947,0.107,0.09873165928086486,0.11587175444795,0.0522,0.04637122809422762,0.05871632576776554,0.9478
broad,2026072601,random_3x7_d0,broad:2026072601:random_3x7_d0,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4171.986271385493,4008.049866244701,3605.537840197702,0.0902,0.08257107622794863,0.09845813228622019,0.0416,0.03640829747606612,0.04749553166716225,0.9584,0.0902,0.08257107622794863,0.09845813228622019,0.0416,0.03640829747606612,0.04749553166716225,0.9584,0.0902,0.08257107622794863,0.09845813228622019,0.0414,0.03622115480088501,0.04728298142312138,0.9586
broad,2026072601,random_3x7_d1,broad:2026072601:random_3x7_d1,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.3471459478396,1866.7562886956935,1674.0803381632952,0.0988,0.09083455407275795,0.10738144996795587,0.05,0.04429689670057055,0.05639403504998086,0.95,0.0988,0.09083455407275795,0.10738144996795587,0.0498,0.04410847786419271,0.056182760967136716,0.9502,0.0986,0.09064215265544256,0.10717415846604927,0.0496,0.04392008579235034,0.055971460119757115,0.9504
broad,2026072601,random_3x7_d2,broad:2026072601:random_3x7_d2,5000,1.0,0.005542857142857143,0.08210476190476189,0.0,0.0,0.0,0.0006857142857142857,720.6246754940976,678.8110347518251,638.3761444172898,0.1026,0.09449212557428167,0.1113180439316497,0.053,0.047126291449339705,0.05956003408954136,0.947,0.1026,0.09449212557428167,0.1113180439316497,0.053,0.047126291449339705,0.05956003408954136,0.947,0.1026,0.09449212557428167,0.1113180439316497,0.0528,0.046937488516770584,0.05934914410288851,0.9472
broad,2026072601,random_3x7_d3,broad:2026072601:random_3x7_d3,5000,1.0,0.0,0.0,0.0,0.0,0.0,0.0005047619047619048,8370.313263271206,8174.747855918472,7476.079372516581,0.0952,0.08737294742283017,0.1036485840718881,0.0468,0.041285495583661055,0.05301034945933872,0.9532,0.0952,0.08737294742283017,0.1036485840718881,0.0468,0.041285495583661055,0.05301034945933872,0.9532,0.0952,0.08737294742283017,0.1036485840718881,0.0466,0.04109752422905178,0.05279862789472602,0.9534
broad,2026072601,random_3x7_d4,broad:2026072601:random_3x7_d4,5000,1.0,0.0007714285714285713,0.038209523809523804,0.0,0.0,0.002371428571428571,0.039504761904761904,806.8573422594379,682.0968594226498,576.9088528014573,0.0958,0.08794964072133023,0.10427096953105396,0.0474,0.04184958432057469,0.05364533948009102,0.9526,0.0958,0.08794964072133023,0.10427096953105396,0.047,0.041473496167793764,0.05322204179442799,0.953,0.0956,0.0877573987451443,0.1040635185880179,0.047,0.041473496167793764,0.05322204179442799,0.953
