configuration,family,split,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,exact_state_upper_bound,exact_transition_upper_bound,router_route,moments_seconds,complexity_seconds,exact_seconds,cgf_build_seconds,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k100_n10_x_skew,homogeneous,development,1000,100,0,0.0,0.0,0.0,exact_convolution,1.0,1,0,exact_convolution,0.00042083405423909426,0.00011179200373589993,0.00012195808812975883,0.002896666992455721,1.0750023648142815e-06,0.000654584146104753,0.13432845892384648,205.2119039594795,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0,,1,1,0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,1.0,1.0,0.99,0.0,0.0,0.01
homogeneous_k100_n10_x_skew,homogeneous,development,1000,100,0,0.0,0.0,0.0,exact_convolution,1.0,1,0,exact_convolution,0.00042083405423909426,0.00011179200373589993,0.00012195808812975883,0.002896666992455721,1.0750023648142815e-06,0.000654584146104753,0.13432845892384648,205.2119039594795,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0,,1,1,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,1.0,1.0,0.999,0.0,0.0,0.001
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,exact_convolution,101.0,101,10100,exact_convolution,0.00041495810728520155,0.00012529105879366398,0.003107875003479421,0.004451915971003473,0.025219141598790885,0.0036481241695582867,0.135651208111085,37.183824290583175,0.02767699632395775,0.007556115122377599,0.0664406025750992,0,18,1,0,"{""near_mean_edgeworth"": 1}",0.1,0.07257296526488083,110.17386241785,9,2,0,0.12387679259933031,0.05130382733444948,0.0238767925993303,0.12387679259933031,0.05130382733444948,0.0238767925993303,0.12387679259933031,0.05130382733444948,0.0238767925993303,0.12387679259933031,0.05130382733444948,0.0238767925993303,0.07257296526488083,0.0,0.027427034735119177,0.03989052711108338,0.03268243815379745,0.060109472888916625,0.03989052711108338,0.03268243815379745,0.060109472888916625
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,exact_convolution,101.0,101,10100,exact_convolution,0.00041495810728520155,0.00012529105879366398,0.003107875003479421,0.004451915971003473,0.025219141598790885,0.0036481241695582867,0.135651208111085,37.183824290583175,0.02767699632395775,0.007556115122377599,0.0664406025750992,0,18,1,0,"{""near_mean_edgeworth"": 1}",0.05,0.03989052711108338,122.7318178682,8,2,0,0.07257296526488083,0.03268243815379745,0.022572965264880826,0.03989052711108338,0.0,0.010109472888916622,0.03989052711108338,0.0,0.010109472888916622,0.03989052711108338,0.0,0.010109472888916622,0.03989052711108338,0.0,0.010109472888916622,0.02059881014530016,0.01929171696578322,0.029401189854699843,0.02059881014530016,0.01929171696578322,0.029401189854699843
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,exact_convolution,101.0,101,10100,exact_convolution,0.00041495810728520155,0.00012529105879366398,0.003107875003479421,0.004451915971003473,0.025219141598790885,0.0036481241695582867,0.135651208111085,37.183824290583175,0.02767699632395775,0.007556115122377599,0.0664406025750992,0,18,1,0,"{""near_mean_edgeworth"": 1}",0.01,0.00458075418000449,135.28977331855,9,2,0,0.02059881014530016,0.01601805596529567,0.01059881014530016,0.010007279262125062,0.005426525082120572,7.2792621250619e-06,0.010007279262125062,0.005426525082120572,7.2792621250619e-06,0.010007279262125062,0.005426525082120572,7.2792621250619e-06,0.00458075418000449,0.0,0.00541924581999551,0.00458075418000449,0.0,0.00541924581999551,0.00458075418000449,0.0,0.00541924581999551
homogeneous_k100_n10_both_skew,homogeneous,heldout,1000,100,100,0.2733333333333334,0.01,0.26666666666666666,exact_convolution,101.0,101,10100,exact_convolution,0.00041495810728520155,0.00012529105879366398,0.003107875003479421,0.004451915971003473,0.025219141598790885,0.0036481241695582867,0.135651208111085,37.183824290583175,0.02767699632395775,0.007556115122377599,0.0664406025750992,0,18,1,0,"{""near_mean_edgeworth"": 1}",0.001,0.0008075738743662667,154.126706494075,9,2,0,0.0019785608657712324,0.0011709869914049657,0.0009785608657712323,0.0008075738743662667,0.0,0.00019242612563373333,0.0008075738743662667,0.0,0.00019242612563373333,0.0008075738743662667,0.0,0.00019242612563373333,0.0008075738743662667,0.0,0.00019242612563373333,0.0008075738743662667,0.0,0.00019242612563373333,0.0008075738743662667,0.0,0.00019242612563373333
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,100001,100001,saddlepoint,0.00043599994387477636,0.0005059170071035624,0.0,0.0031863340409472585,0.027669804194010793,0.03179805518593639,0.1611579169984907,5.068168982541028,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.1,0.09990000000000002,124.853086152579,15,0,0,0.10395000000000001,0.004049999999999998,0.003950000000000009,0.09665000000000001,0.003250000000000003,0.003349999999999992,0.09705000000000003,0.0028499999999999914,0.0029499999999999804,0.09785000000000002,0.0020499999999999963,0.0021499999999999853,0.09785000000000002,0.0020499999999999963,0.0021499999999999853,0.18545,0.08554999999999999,0.08545,0.18545,0.08554999999999999,0.08545
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,100001,100001,saddlepoint,0.00043599994387477636,0.0005059170071035624,0.0,0.0031863340409472585,0.027669804194010793,0.03179805518593639,0.1611579169984907,5.068168982541028,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.05,0.04990000000000001,131.035385651971,15,0,0,0.05715,0.0072499999999999926,0.007149999999999997,0.049049999999999996,0.0008500000000000105,0.0009500000000000064,0.04945000000000001,0.000449999999999999,0.0005499999999999949,0.05025,0.00034999999999999615,0.0002500000000000002,0.05025,0.00034999999999999615,0.0002500000000000002,0.10545000000000002,0.05555000000000001,0.05545000000000001,0.10545000000000002,0.05555000000000001,0.05545000000000001
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,100001,100001,saddlepoint,0.00043599994387477636,0.0005059170071035624,0.0,0.0031863340409472585,0.027669804194010793,0.03179805518593639,0.1611579169984907,5.068168982541028,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.01,0.010000000000000002,143.16404840214,15,0,0,0.015799999999999998,0.005799999999999996,0.005799999999999998,0.010150000000000001,0.0001499999999999991,0.00015000000000000083,0.009750000000000003,0.0002499999999999985,0.00024999999999999675,0.009800000000000003,0.0001999999999999988,0.00019999999999999706,0.009800000000000003,0.0001999999999999988,0.00019999999999999706,0.02615,0.016149999999999998,0.016149999999999998,0.02615,0.016149999999999998,0.016149999999999998
homogeneous_k100_n30_balanced,homogeneous,development,3000,100,100,0.3098654910349538,0.01,0.2848809874518896,conditional_monte_carlo,,100001,100001,saddlepoint,0.00043599994387477636,0.0005059170071035624,0.0,0.0031863340409472585,0.027669804194010793,0.03179805518593639,0.1611579169984907,5.068168982541028,0.0020098033493118083,0.000901529370080506,0.006636532350596747,0,199,0,0,{},0.001,0.0009500000000000001,158.086998950326,14,0,0,0.0023,0.0013499999999999999,0.0013,0.0009500000000000001,0.0,4.9999999999999914e-05,0.0006500000000000001,0.00030000000000000003,0.00034999999999999994,0.0006500000000000001,0.00030000000000000003,0.00034999999999999994,0.0006500000000000001,0.00030000000000000003,0.00034999999999999994,0.00345,0.0024999999999999996,0.00245,0.00345,0.0024999999999999996,0.00245
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,exact_convolution,101.0,101,10100,exact_convolution,0.0011882499093189836,0.0006894170073792338,0.011573833064176142,0.004888791940174997,0.033576599997468294,0.01345149998087436,0.18258258304558694,13.57339949486577,0.021530298569828354,0.0062838470263379895,0.047667586488354674,0,23,0,0,{},0.1,0.07515009156499144,152.93409748866,9,2,0,0.11297539770663022,0.03782530614163877,0.012975397706630212,0.11297539770663022,0.03782530614163877,0.012975397706630212,0.11297539770663022,0.03782530614163877,0.012975397706630212,0.11297539770663022,0.03782530614163877,0.012975397706630212,0.07515009156499144,0.0,0.02484990843500856,0.753974480054919,0.6788243884899275,0.653974480054919,0.753974480054919,0.6788243884899275,0.653974480054919
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,exact_convolution,101.0,101,10100,exact_convolution,0.0011882499093189836,0.0006894170073792338,0.011573833064176142,0.004888791940174997,0.033576599997468294,0.01345149998087436,0.18258258304558694,13.57339949486577,0.021530298569828354,0.0062838470263379895,0.047667586488354674,0,23,0,0,{},0.05,0.04802021681512639,161.1662217177,9,2,0,0.04802021681512639,0.0,0.0019797831848736153,0.04802021681512639,0.0,0.0019797831848736153,0.04802021681512639,0.0,0.0019797831848736153,0.04802021681512639,0.0,0.0019797831848736153,0.04802021681512639,0.0,0.0019797831848736153,0.5783646551814468,0.5303444383663204,0.5283646551814467,0.5783646551814468,0.5303444383663204,0.5283646551814467
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,exact_convolution,101.0,101,10100,exact_convolution,0.0011882499093189836,0.0006894170073792338,0.011573833064176142,0.004888791940174997,0.033576599997468294,0.01345149998087436,0.18258258304558694,13.57339949486577,0.021530298569828354,0.0062838470263379895,0.047667586488354674,0,23,0,0,{},0.01,0.009834240728177854,173.51440806126,9,2,0,0.009834240728177854,0.0,0.0001657592718221461,0.009834240728177854,0.0,0.0001657592718221461,0.009834240728177856,1.734723475976807e-18,0.00016575927182214435,0.009834240728177856,1.734723475976807e-18,0.00016575927182214435,0.009834240728177854,0.0,0.0001657592718221461,0.3894096085432898,0.379575367815112,0.3794096085432898,0.3894096085432898,0.379575367815112,0.3794096085432898
homogeneous_k100_n30_x_skew,homogeneous,heldout,3000,100,100,0.15639782051076054,0.01,0.1323037168951557,exact_convolution,101.0,101,10100,exact_convolution,0.0011882499093189836,0.0006894170073792338,0.011573833064176142,0.004888791940174997,0.033576599997468294,0.01345149998087436,0.18258258304558694,13.57339949486577,0.021530298569828354,0.0062838470263379895,0.047667586488354674,0,23,0,0,{},0.001,0.000675899589206026,185.86259440482,9,2,0,0.001401694329525405,0.000725794740319379,0.000401694329525405,0.001401694329525405,0.000725794740319379,0.000401694329525405,0.000675899589206026,0.0,0.00032410041079397405,0.0014016943295254048,0.0007257947403193788,0.00040169432952540476,0.000675899589206026,0.0,0.00032410041079397405,0.11297539770663022,0.11229949811742419,0.11197539770663022,0.11297539770663022,0.11229949811742419,0.11197539770663022
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,100001,100001,saddlepoint,0.0003827919717878103,0.00017675000708550215,0.0,0.0031215420458465815,0.029963308398146184,0.03364439242286608,0.15035987505689263,4.4690917038139775,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.1,0.0957,112.990520705364,11,0,0,0.10590000000000002,0.010200000000000028,0.005900000000000016,0.0957,0.0,0.004300000000000012,0.1025,0.0068000000000000005,0.0024999999999999883,0.1028,0.007100000000000009,0.002799999999999997,0.1028,0.007100000000000009,0.002799999999999997,0.04394999999999999,0.051750000000000004,0.056050000000000016,0.04394999999999999,0.051750000000000004,0.056050000000000016
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,100001,100001,saddlepoint,0.0003827919717878103,0.00017675000708550215,0.0,0.0031215420458465815,0.029963308398146184,0.03364439242286608,0.15035987505689263,4.4690917038139775,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.05,0.04984999999999999,117.707465427509,10,0,0,0.06664999999999999,0.016799999999999995,0.016649999999999984,0.04624999999999999,0.003599999999999999,0.0037500000000000103,0.04984999999999999,0.0,0.00015000000000001124,0.051649999999999995,0.001800000000000003,0.0016499999999999918,0.051649999999999995,0.001800000000000003,0.0016499999999999918,0.017750000000000002,0.03209999999999999,0.03225,0.017750000000000002,0.03209999999999999,0.03225
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,100001,100001,saddlepoint,0.0003827919717878103,0.00017675000708550215,0.0,0.0031215420458465815,0.029963308398146184,0.03364439242286608,0.15035987505689263,4.4690917038139775,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.01,0.009949999999999999,127.207292274831,10,0,0,0.02275,0.0128,0.01275,0.011549999999999998,0.001599999999999999,0.0015499999999999976,0.009949999999999999,0.0,5.000000000000143e-05,0.010299999999999998,0.0003499999999999996,0.0002999999999999982,0.010299999999999998,0.0003499999999999996,0.0002999999999999982,0.0026000000000000003,0.007349999999999999,0.0074,0.0026000000000000003,0.007349999999999999,0.0074
homogeneous_k100_n30_both_skew,homogeneous,heldout,3000,100,100,0.6590761053185895,0.01,0.6535579128424946,conditional_monte_carlo,,100001,100001,saddlepoint,0.0003827919717878103,0.00017675000708550215,0.0,0.0031215420458465815,0.029963308398146184,0.03364439242286608,0.15035987505689263,4.4690917038139775,0.005023116577877997,0.0025644520742847815,0.015046820056684784,0,98,0,0,{},0.001,0.00095,139.212889145816,11,0,0,0.00595,0.005,0.00495,0.0029000000000000002,0.0019500000000000003,0.0019000000000000002,0.0014499999999999997,0.0004999999999999997,0.00044999999999999966,0.0014999999999999996,0.0005499999999999996,0.0004999999999999996,0.0014999999999999996,0.0005499999999999996,0.0004999999999999996,5e-05,0.0009,0.00095,5e-05,0.0009,0.00095
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00030170800164341927,3.712496254593134e-05,3.758305683732033e-05,0.0005945420125499368,0.005580366693902761,0.00037641602102667093,0.005219290964305401,13.865751383455564,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.1,0.06999999999999999,9.641148330417,5,2,0,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.06999999999999999,0.0,0.030000000000000013,0.0,0.06999999999999999,0.1,0.28,0.21000000000000002,0.18000000000000002
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00030170800164341927,3.712496254593134e-05,3.758305683732033e-05,0.0005945420125499368,0.005580366693902761,0.00037641602102667093,0.005219290964305401,13.865751383455564,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.05,0.01,9.641148330417,5,2,0,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.06999999999999999,0.05999999999999999,0.01999999999999999,0.01,0.0,0.04,0.0,0.01,0.05,0.19,0.18,0.14
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00030170800164341927,3.712496254593134e-05,3.758305683732033e-05,0.0005945420125499368,0.005580366693902761,0.00037641602102667093,0.005219290964305401,13.865751383455564,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.01,0.01,,1,1,0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.06999999999999999,0.05999999999999999,0.05999999999999999
few_informative_k20_m2,few_informative,development,64,20,2,1.2058178923517788,0.5,0.9040325774667459,exact_convolution,6.0,6,12,exact_convolution,0.00030170800164341927,3.712496254593134e-05,3.758305683732033e-05,0.0005945420125499368,0.005580366693902761,0.00037641602102667093,0.005219290964305401,13.865751383455564,0.05869079174653141,0.01712766413465601,0.1753971451683956,0,6,2,0,"{""exact_lower_endpoint"": 1, ""exact_upper_endpoint"": 1}",0.001,0.0,,1,1,0,0.01,0.01,0.009000000000000001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,9.645894169807434e-05,3.133306745439768e-05,5.795795004814863e-05,0.0006379999686032534,0.005113674991298467,0.00018574995920062065,0.009029499953612685,48.611046766692986,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09874,14.55515830162,7,2,0,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.09874,0.0,0.0012600000000000111,0.00015999999999999999,0.09858,0.09984000000000001,0.37144,0.2727,0.27144
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,9.645894169807434e-05,3.133306745439768e-05,5.795795004814863e-05,0.0006379999686032534,0.005113674991298467,0.00018574995920062065,0.009029499953612685,48.611046766692986,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.031509999999999996,18.374243311389,6,2,0,0.06391,0.0324,0.013909999999999992,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,0.031509999999999996,0.0,0.018490000000000006,9.999999999999999e-06,0.03149999999999999,0.04999,0.24184000000000003,0.21033000000000002,0.19184
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,9.645894169807434e-05,3.133306745439768e-05,5.795795004814863e-05,0.0006379999686032534,0.005113674991298467,0.00018574995920062065,0.009029499953612685,48.611046766692986,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.007659999999999998,22.193328321158,7,2,0,0.02746,0.019799999999999998,0.017459999999999996,0.007659999999999998,0.0,0.002340000000000002,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.0076599999999999975,8.673617379884035e-19,0.0023400000000000027,0.007659999999999998,0.0,0.002340000000000002,0.0,0.007659999999999998,0.01,0.09631,0.08865,0.08631000000000001
few_informative_k20_m5,few_informative,development,70,20,5,0.76262619664307,0.2,0.5717604047575061,exact_convolution,21.0,21,105,exact_convolution,9.645894169807434e-05,3.133306745439768e-05,5.795795004814863e-05,0.0006379999686032534,0.005113674991298467,0.00018574995920062065,0.009029499953612685,48.611046766692986,0.027177109403167202,0.007136939619829361,0.10739515677334222,0,17,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00045999999999999996,26.012413330927,6,2,0,0.004959999999999999,0.004499999999999999,0.003959999999999999,0.0013599999999999999,0.0009,0.00035999999999999986,0.00046,5.421010862427522e-20,0.00054,0.0013599999999999999,0.0009,0.00035999999999999986,0.00045999999999999996,0.0,0.0005400000000000001,0.0,0.00045999999999999996,0.001,0.007659999999999998,0.007199999999999998,0.006659999999999998
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,56,98,exact_convolution,0.0001669169869273901,2.912490162998438e-05,6.158393807709217e-05,0.0006314170313999057,0.005691470799501985,0.00025762582663446665,0.011637332965619862,45.1714531793877,0.033900816191341596,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.0654533240081355,16.742962725437,8,2,0,0.10803385946632793,0.04258053545819243,0.008033859466327925,0.10803385946632793,0.04258053545819243,0.008033859466327925,0.10803385946632793,0.04258053545819243,0.008033859466327925,0.10803385946632793,0.04258053545819243,0.008033859466327925,0.0654533240081355,0.0,0.034546675991864506,0.00030934696659245034,0.06514397704154305,0.09969065303340756,0.31774489975898096,0.2522915757508455,0.21774489975898095
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,56,98,exact_convolution,0.0001669169869273901,2.912490162998438e-05,6.158393807709217e-05,0.0006314170313999057,0.005691470799501985,0.00025762582663446665,0.011637332965619862,45.1714531793877,0.033900816191341596,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.042998249895844096,18.509667451139,7,2,0,0.0654533240081355,0.022455074112291404,0.015453324008135497,0.058327242660793366,0.01532899276494927,0.008327242660793363,0.058327242660793366,0.01532899276494927,0.008327242660793363,0.0654533240081355,0.022455074112291404,0.015453324008135497,0.042998249895844096,0.0,0.007001750104155907,4.472957233993458e-05,0.04295352032350416,0.04995527042766007,0.22193869497804794,0.17894044508220386,0.17193869497804792
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,56,98,exact_convolution,0.0001669169869273901,2.912490162998438e-05,6.158393807709217e-05,0.0006314170313999057,0.005691470799501985,0.00025762582663446665,0.011637332965619862,45.1714531793877,0.033900816191341596,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.00678121867684881,22.105939683036,8,2,0,0.013805913830662674,0.007024695153813864,0.0038059138306626734,0.013780614133571518,0.0069993954567227085,0.0037806141335715183,0.01061346686808613,0.0038322481912373193,0.000613466868086129,0.013805913830662674,0.007024695153813864,0.0038059138306626734,0.00678121867684881,0.0,0.0032187813231511903,2.6760236015328894e-06,0.006778542653247277,0.009997323976398468,0.0654533240081355,0.05867210533128669,0.0554533240081355
dominant_stratum_k20,dominant_stratum,development,93,20,7,0.6149055295102561,0.1467396818588654,0.5072161701413069,exact_convolution,56.0,56,98,exact_convolution,0.0001669169869273901,2.912490162998438e-05,6.158393807709217e-05,0.0006314170313999057,0.005691470799501985,0.00025762582663446665,0.011637332965619862,45.1714531793877,0.033900816191341596,0.009243359790943794,0.10842705082971704,0,20,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0008704536396873883,27.099517333701,7,2,0,0.003643157457679104,0.0027727038179917157,0.002643157457679104,0.002173206881557045,0.0013027532418696565,0.0011732068815570448,0.00038819981003354744,0.0004822538296538409,0.0006118001899664525,0.0008704536396873883,0.0,0.0001295463603126117,0.0008704536396873883,0.0,0.0001295463603126117,1.2196523843663824e-07,0.0008703316744489517,0.0009998780347615635,0.003643157457679104,0.0027727038179917157,0.002643157457679104
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,65625,100001,saddlepoint,0.00028525001835078,3.600004129111767e-05,0.0,0.0006217079935595393,0.005658154189586639,0.006601112242788076,0.029522791039198637,4.472396461892194,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.1,0.09985,36.598530034386,13,1,0,0.1026,0.0027500000000000024,0.002599999999999991,0.09340000000000001,0.0064499999999999835,0.006599999999999995,0.09395,0.005899999999999989,0.00605,0.09830000000000001,0.001549999999999982,0.0016999999999999932,0.09830000000000001,0.001549999999999982,0.0016999999999999932,0.45185,0.352,0.35185,0.45185,0.352,0.35185
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,65625,100001,saddlepoint,0.00028525001835078,3.600004129111767e-05,0.0,0.0006217079935595393,0.005658154189586639,0.006601112242788076,0.029522791039198637,4.472396461892194,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.05,0.0499,39.445888851511,13,1,0,0.058800000000000005,0.008900000000000005,0.008800000000000002,0.044800000000000006,0.005099999999999993,0.005199999999999996,0.04665,0.003250000000000003,0.0033500000000000058,0.04775,0.002149999999999999,0.002250000000000002,0.04775,0.002149999999999999,0.002250000000000002,0.28225,0.23235,0.23225,0.28225,0.23235,0.23225
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,65625,100001,saddlepoint,0.00028525001835078,3.600004129111767e-05,0.0,0.0006217079935595393,0.005658154189586639,0.006601112242788076,0.029522791039198637,4.472396461892194,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.01,0.01,45.292976179899,13,1,0,0.016800000000000002,0.006800000000000002,0.006800000000000002,0.00955,0.00045000000000000075,0.00045000000000000075,0.00895,0.0010500000000000006,0.0010500000000000006,0.00895,0.0010500000000000006,0.0010500000000000006,0.00895,0.0010500000000000006,0.0010500000000000006,0.07695,0.06695000000000001,0.06695000000000001,0.07695,0.06695000000000001,0.06695000000000001
heterogeneous_k20_v0,heterogeneous,development,272,20,20,0.5935993388458105,0.08190175444417139,0.5083039516419153,conditional_monte_carlo,,65625,100001,saddlepoint,0.00028525001835078,3.600004129111767e-05,0.0,0.0006217079935595393,0.005658154189586639,0.006601112242788076,0.029522791039198637,4.472396461892194,0.0035033281882986744,0.0017409887282541763,0.00953630207429823,0,196,0,0,{},0.001,0.0009500000000000001,52.644480484823,14,1,0,0.0046,0.0036499999999999996,0.0036,0.0019,0.0009499999999999999,0.0009,0.001,4.9999999999999914e-05,0.0,0.001,4.9999999999999914e-05,0.0,0.001,4.9999999999999914e-05,0.0,0.00885,0.0079,0.00785,0.00885,0.0079,0.00785
