scenario_id,regime,regime_label,variant,rows,columns,n_p,n_q,target_mi,minimum_joint_expected_pair,sample_size_ratio_q_to_p,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,absolute_fpr_error_10,fpr_05,absolute_fpr_error_05,fpr_01,absolute_fpr_error_01
fixed_3x5_d2,moderate,Moderate,variant_1,3,5,120,120,0.1,1.751653113091162,1.0,2867895330,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1011,0.0010999999999999899,0.0527,0.002699999999999994,0.0095,0.0005000000000000004
fixed_3x5_d2,moderate,Moderate,variant_1,3,5,120,120,0.1,1.751653113091162,1.0,2867895330,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1115,0.011499999999999996,0.0591,0.009099999999999997,0.0156,0.005599999999999999
fixed_3x5_d2,moderate,Moderate,variant_1,3,5,120,120,0.1,1.751653113091162,1.0,2867895330,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1108,0.01079999999999999,0.0576,0.007599999999999996,0.0147,0.004699999999999999
fixed_3x5_d2,moderate,Moderate,variant_1,3,5,120,120,0.1,1.751653113091162,1.0,2867895330,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.105,0.0049999999999999906,0.053,0.0029999999999999957,0.0117,0.0017000000000000001
fixed_3x5_d3,moderate,Moderate,variant_2,3,5,100,200,0.15,0.4368866217462104,2.0,4085902826,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1229,0.02289999999999999,0.0661,0.016100000000000003,0.0166,0.0066
fixed_3x5_d3,moderate,Moderate,variant_2,3,5,100,200,0.15,0.4368866217462104,2.0,4085902826,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.121,0.02099999999999999,0.064,0.013999999999999999,0.016,0.006
fixed_3x5_d3,moderate,Moderate,variant_2,3,5,100,200,0.15,0.4368866217462104,2.0,4085902826,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1156,0.015599999999999989,0.0586,0.008599999999999997,0.0136,0.003599999999999999
fixed_3x5_d3,moderate,Moderate,variant_2,3,5,100,200,0.15,0.4368866217462104,2.0,4085902826,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1301,0.030099999999999988,0.0715,0.02149999999999999,0.0198,0.009800000000000001
fixed_3x5_d3,moderate,Moderate,variant_2,3,5,100,200,0.15,0.4368866217462104,2.0,4085902826,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1277,0.027700000000000002,0.0702,0.020199999999999996,0.0188,0.0088
fixed_3x5_d3,moderate,Moderate,variant_2,3,5,100,200,0.15,0.4368866217462104,2.0,4085902826,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.123,0.022999999999999993,0.066,0.016,0.0156,0.005599999999999999
stress_3x5_d4,highly_sparse,Highly skewed and sparse,variant_1,3,5,414,414,0.1,2.085802085412178,1.0,3741159399,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1063,0.0063,0.0525,0.0024999999999999953,0.011,0.0009999999999999992
stress_3x5_d4,highly_sparse,Highly skewed and sparse,variant_1,3,5,414,414,0.1,2.085802085412178,1.0,3741159399,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1055,0.005499999999999991,0.0522,0.0022000000000000006,0.0109,0.0008999999999999998
stress_3x5_d4,highly_sparse,Highly skewed and sparse,variant_1,3,5,414,414,0.1,2.085802085412178,1.0,3741159399,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1039,0.0039000000000000007,0.0504,0.0003999999999999976,0.0105,0.0005000000000000004
stress_3x5_d4,highly_sparse,Highly skewed and sparse,variant_1,3,5,414,414,0.1,2.085802085412178,1.0,3741159399,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1049,0.004899999999999988,0.0541,0.0040999999999999995,0.012,0.002
stress_3x5_d4,highly_sparse,Highly skewed and sparse,variant_1,3,5,414,414,0.1,2.085802085412178,1.0,3741159399,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1046,0.004599999999999993,0.0537,0.003699999999999995,0.0118,0.0017999999999999995
stress_3x5_d4,highly_sparse,Highly skewed and sparse,variant_1,3,5,414,414,0.1,2.085802085412178,1.0,3741159399,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1029,0.0029,0.0522,0.0022000000000000006,0.011,0.0009999999999999992
stress_3x5_d5,highly_sparse,Highly skewed and sparse,variant_2,3,5,337,674,0.15,1.460231884953746,2.0,2377483062,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1084,0.00839999999999999,0.0565,0.006499999999999999,0.0139,0.003899999999999999
stress_3x5_d5,highly_sparse,Highly skewed and sparse,variant_2,3,5,337,674,0.15,1.460231884953746,2.0,2377483062,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1077,0.0076999999999999985,0.056,0.005999999999999998,0.0134,0.0034000000000000002
stress_3x5_d5,highly_sparse,Highly skewed and sparse,variant_2,3,5,337,674,0.15,1.460231884953746,2.0,2377483062,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1062,0.006199999999999997,0.0548,0.004799999999999999,0.0126,0.0026
stress_3x5_d5,highly_sparse,Highly skewed and sparse,variant_2,3,5,337,674,0.15,1.460231884953746,2.0,2377483062,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1086,0.008599999999999997,0.0584,0.008399999999999998,0.0141,0.0040999999999999995
stress_3x5_d5,highly_sparse,Highly skewed and sparse,variant_2,3,5,337,674,0.15,1.460231884953746,2.0,2377483062,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1077,0.0076999999999999985,0.0576,0.007599999999999996,0.0138,0.0037999999999999996
stress_3x5_d5,highly_sparse,Highly skewed and sparse,variant_2,3,5,337,674,0.15,1.460231884953746,2.0,2377483062,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1065,0.006499999999999992,0.0565,0.006499999999999999,0.0131,0.0031000000000000003
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,5,535,535,0.1,0.0839139728019528,1.0,980052219,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1012,0.0011999999999999927,0.0505,0.0005000000000000004,0.0104,0.0003999999999999993
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,5,535,535,0.1,0.0839139728019528,1.0,980052219,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1011,0.0010999999999999899,0.05,0.0,0.0103,0.0002999999999999999
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,5,535,535,0.1,0.0839139728019528,1.0,980052219,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0998,0.00020000000000000573,0.0487,0.0013000000000000025,0.0094,0.0005999999999999998
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,5,535,535,0.1,0.0839139728019528,1.0,980052219,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1052,0.005199999999999996,0.0524,0.0023999999999999994,0.011,0.0009999999999999992
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,5,535,535,0.1,0.0839139728019528,1.0,980052219,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1049,0.004899999999999988,0.0523,0.0022999999999999965,0.0109,0.0008999999999999998
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,3,5,535,535,0.1,0.0839139728019528,1.0,980052219,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1029,0.0029,0.0512,0.0011999999999999997,0.0103,0.0002999999999999999
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,5,69,690,0.15,0.0570032850682869,10.0,1246660382,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1546,0.05459999999999998,0.0959,0.045899999999999996,0.0333,0.0233
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,5,69,690,0.15,0.0570032850682869,10.0,1246660382,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1494,0.0494,0.0914,0.04139999999999999,0.03,0.019999999999999997
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,5,69,690,0.15,0.0570032850682869,10.0,1246660382,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1376,0.037599999999999995,0.0793,0.029299999999999993,0.02,0.01
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,5,69,690,0.15,0.0570032850682869,10.0,1246660382,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1938,0.0938,0.1253,0.07529999999999999,0.0463,0.0363
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,5,69,690,0.15,0.0570032850682869,10.0,1246660382,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1896,0.08959999999999999,0.1204,0.07039999999999999,0.0423,0.032299999999999995
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,3,5,69,690,0.15,0.0570032850682869,10.0,1246660382,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.175,0.07499999999999998,0.1047,0.0547,0.0272,0.0172
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,variant_1,3,5,55,55,0.1,0.000347412423323,1.0,3343794369,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1265,0.026499999999999996,0.0693,0.019299999999999998,0.0208,0.010799999999999999
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,variant_1,3,5,55,55,0.1,0.000347412423323,1.0,3343794369,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1227,0.022699999999999998,0.0655,0.0155,0.0186,0.008599999999999998
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,variant_1,3,5,55,55,0.1,0.000347412423323,1.0,3343794369,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1069,0.0068999999999999895,0.0538,0.003799999999999998,0.0115,0.0014999999999999996
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,variant_1,3,5,55,55,0.1,0.000347412423323,1.0,3343794369,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1476,0.0476,0.085,0.035,0.0252,0.0152
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,variant_1,3,5,55,55,0.1,0.000347412423323,1.0,3343794369,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1447,0.04469999999999999,0.081,0.031,0.0217,0.0117
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,variant_1,3,5,55,55,0.1,0.000347412423323,1.0,3343794369,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1289,0.02889999999999998,0.0678,0.017799999999999996,0.0143,0.0043
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,variant_2,3,5,87,174,0.15,5.340286831165687e-10,2.0,318345911,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1246,0.024599999999999997,0.0671,0.017100000000000004,0.0177,0.0077
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,variant_2,3,5,87,174,0.15,5.340286831165687e-10,2.0,318345911,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1223,0.0223,0.0647,0.01469999999999999,0.0157,0.0056999999999999985
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,variant_2,3,5,87,174,0.15,5.340286831165687e-10,2.0,318345911,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1146,0.014599999999999988,0.0601,0.010099999999999998,0.0125,0.0025000000000000005
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,variant_2,3,5,87,174,0.15,5.340286831165687e-10,2.0,318345911,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1359,0.03589999999999999,0.0762,0.0262,0.0209,0.010899999999999998
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,variant_2,3,5,87,174,0.15,5.340286831165687e-10,2.0,318345911,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1335,0.0335,0.0746,0.024599999999999997,0.0189,0.0089
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,variant_2,3,5,87,174,0.15,5.340286831165687e-10,2.0,318345911,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1274,0.027400000000000008,0.0687,0.018699999999999994,0.0154,0.0054
fixed_5x5_d0,well_sampled,Well sampled,variant_1,5,5,375,375,0.1,2.1399149972822435,1.0,2198185237,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1009,0.000899999999999998,0.0485,0.0015000000000000013,0.0081,0.0019000000000000006
fixed_5x5_d0,well_sampled,Well sampled,variant_1,5,5,375,375,0.1,2.1399149972822435,1.0,2198185237,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1007,0.0006999999999999923,0.0481,0.0019000000000000059,0.0077,0.0023
fixed_5x5_d0,well_sampled,Well sampled,variant_1,5,5,375,375,0.1,2.1399149972822435,1.0,2198185237,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0987,0.0013000000000000095,0.0466,0.0034000000000000002,0.0066,0.0034000000000000002
fixed_5x5_d0,well_sampled,Well sampled,variant_1,5,5,375,375,0.1,2.1399149972822435,1.0,2198185237,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1003,0.0002999999999999947,0.0483,0.0017000000000000001,0.0073,0.0027
fixed_5x5_d0,well_sampled,Well sampled,variant_1,5,5,375,375,0.1,2.1399149972822435,1.0,2198185237,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.0997,0.0003000000000000086,0.048,0.0020000000000000018,0.0073,0.0027
fixed_5x5_d0,well_sampled,Well sampled,variant_1,5,5,375,375,0.1,2.1399149972822435,1.0,2198185237,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0978,0.0022000000000000075,0.0461,0.0039000000000000007,0.0065,0.0035000000000000005
fixed_5x5_d1,well_sampled,Well sampled,variant_2,5,5,375,375,0.15,1.9234614114418656,1.0,731714546,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1059,0.005899999999999989,0.0533,0.0032999999999999974,0.0117,0.0017000000000000001
fixed_5x5_d1,well_sampled,Well sampled,variant_2,5,5,375,375,0.15,1.9234614114418656,1.0,731714546,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1057,0.005699999999999997,0.0529,0.0029,0.0115,0.0014999999999999996
fixed_5x5_d1,well_sampled,Well sampled,variant_2,5,5,375,375,0.15,1.9234614114418656,1.0,731714546,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1044,0.004400000000000001,0.0513,0.0012999999999999956,0.011,0.0009999999999999992
fixed_5x5_d1,well_sampled,Well sampled,variant_2,5,5,375,375,0.15,1.9234614114418656,1.0,731714546,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.105,0.0049999999999999906,0.0525,0.0024999999999999953,0.0123,0.0023
fixed_5x5_d1,well_sampled,Well sampled,variant_2,5,5,375,375,0.15,1.9234614114418656,1.0,731714546,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1047,0.004699999999999996,0.052,0.001999999999999995,0.0121,0.0020999999999999994
fixed_5x5_d1,well_sampled,Well sampled,variant_2,5,5,375,375,0.15,1.9234614114418656,1.0,731714546,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1027,0.002699999999999994,0.0509,0.000899999999999998,0.011,0.0009999999999999992
fixed_5x5_d2,moderate,Moderate,variant_1,5,5,200,200,0.1,0.8202963330765136,1.0,30925125,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1003,0.0002999999999999947,0.0529,0.0029,0.0122,0.0022000000000000006
fixed_5x5_d2,moderate,Moderate,variant_1,5,5,200,200,0.1,0.8202963330765136,1.0,30925125,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0992,0.000800000000000009,0.0519,0.001899999999999999,0.0119,0.0019000000000000006
fixed_5x5_d2,moderate,Moderate,variant_1,5,5,200,200,0.1,0.8202963330765136,1.0,30925125,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0959,0.004100000000000006,0.0486,0.0014000000000000054,0.0102,0.00020000000000000052
fixed_5x5_d2,moderate,Moderate,variant_1,5,5,200,200,0.1,0.8202963330765136,1.0,30925125,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1035,0.0034999999999999892,0.055,0.0049999999999999975,0.0131,0.0031000000000000003
fixed_5x5_d2,moderate,Moderate,variant_1,5,5,200,200,0.1,0.8202963330765136,1.0,30925125,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1021,0.0020999999999999908,0.0545,0.004499999999999997,0.0124,0.0023999999999999994
fixed_5x5_d2,moderate,Moderate,variant_1,5,5,200,200,0.1,0.8202963330765136,1.0,30925125,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.0989,0.0011000000000000038,0.0507,0.0006999999999999992,0.0111,0.0011000000000000003
fixed_5x5_d3,moderate,Moderate,variant_2,5,5,150,300,0.15,0.4740381270529376,2.0,3324953407,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1128,0.012799999999999992,0.0588,0.008799999999999995,0.0126,0.0026
fixed_5x5_d3,moderate,Moderate,variant_2,5,5,150,300,0.15,0.4740381270529376,2.0,3324953407,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1115,0.011499999999999996,0.0577,0.0076999999999999985,0.0119,0.0019000000000000006
fixed_5x5_d3,moderate,Moderate,variant_2,5,5,150,300,0.15,0.4740381270529376,2.0,3324953407,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1085,0.008499999999999994,0.055,0.0049999999999999975,0.0101,9.99999999999994e-05
fixed_5x5_d3,moderate,Moderate,variant_2,5,5,150,300,0.15,0.4740381270529376,2.0,3324953407,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1221,0.022099999999999995,0.0663,0.016299999999999995,0.0162,0.006199999999999999
fixed_5x5_d3,moderate,Moderate,variant_2,5,5,150,300,0.15,0.4740381270529376,2.0,3324953407,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.121,0.02099999999999999,0.0648,0.014799999999999994,0.015,0.004999999999999999
fixed_5x5_d3,moderate,Moderate,variant_2,5,5,150,300,0.15,0.4740381270529376,2.0,3324953407,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1181,0.01809999999999999,0.0608,0.010799999999999997,0.0129,0.0029
stress_5x5_d4,highly_sparse,Highly skewed and sparse,variant_1,5,5,619,619,0.1,2.591343658556239,1.0,224210588,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.0958,0.004200000000000009,0.0474,0.002600000000000005,0.0102,0.00020000000000000052
stress_5x5_d4,highly_sparse,Highly skewed and sparse,variant_1,5,5,619,619,0.1,2.591343658556239,1.0,224210588,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.0955,0.004500000000000004,0.0473,0.002700000000000001,0.0102,0.00020000000000000052
stress_5x5_d4,highly_sparse,Highly skewed and sparse,variant_1,5,5,619,619,0.1,2.591343658556239,1.0,224210588,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.0941,0.0059000000000000025,0.0461,0.0039000000000000007,0.0097,0.0002999999999999999
stress_5x5_d4,highly_sparse,Highly skewed and sparse,variant_1,5,5,619,619,0.1,2.591343658556239,1.0,224210588,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.0953,0.00470000000000001,0.047,0.0030000000000000027,0.0102,0.00020000000000000052
stress_5x5_d4,highly_sparse,Highly skewed and sparse,variant_1,5,5,619,619,0.1,2.591343658556239,1.0,224210588,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.095,0.0050000000000000044,0.0467,0.0033000000000000043,0.0101,9.99999999999994e-05
stress_5x5_d4,highly_sparse,Highly skewed and sparse,variant_1,5,5,619,619,0.1,2.591343658556239,1.0,224210588,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.094,0.006000000000000005,0.0453,0.004700000000000003,0.0094,0.0005999999999999998
stress_5x5_d5,highly_sparse,Highly skewed and sparse,variant_2,5,5,297,594,0.15,1.543590071094343,2.0,4175141723,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1111,0.011099999999999999,0.0571,0.007099999999999995,0.0116,0.001599999999999999
stress_5x5_d5,highly_sparse,Highly skewed and sparse,variant_2,5,5,297,594,0.15,1.543590071094343,2.0,4175141723,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1104,0.010399999999999993,0.0563,0.0063,0.0111,0.0011000000000000003
stress_5x5_d5,highly_sparse,Highly skewed and sparse,variant_2,5,5,297,594,0.15,1.543590071094343,2.0,4175141723,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1094,0.009399999999999992,0.0554,0.005399999999999995,0.0103,0.0002999999999999999
stress_5x5_d5,highly_sparse,Highly skewed and sparse,variant_2,5,5,297,594,0.15,1.543590071094343,2.0,4175141723,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.111,0.010999999999999996,0.0574,0.007399999999999997,0.012,0.002
stress_5x5_d5,highly_sparse,Highly skewed and sparse,variant_2,5,5,297,594,0.15,1.543590071094343,2.0,4175141723,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1106,0.010599999999999998,0.057,0.006999999999999999,0.0118,0.0017999999999999995
stress_5x5_d5,highly_sparse,Highly skewed and sparse,variant_2,5,5,297,594,0.15,1.543590071094343,2.0,4175141723,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1095,0.009499999999999995,0.0558,0.0058,0.0109,0.0008999999999999998
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,473,473,0.1,0.4127280379813153,1.0,2032883690,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1023,0.0022999999999999965,0.051,0.000999999999999994,0.0089,0.0011000000000000003
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,473,473,0.1,0.4127280379813153,1.0,2032883690,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1022,0.0021999999999999936,0.0504,0.0003999999999999976,0.0088,0.0011999999999999997
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,473,473,0.1,0.4127280379813153,1.0,2032883690,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1002,0.00019999999999999185,0.0492,0.0008000000000000021,0.0084,0.0016000000000000007
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,473,473,0.1,0.4127280379813153,1.0,2032883690,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1022,0.0021999999999999936,0.0526,0.002599999999999998,0.0094,0.0005999999999999998
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,473,473,0.1,0.4127280379813153,1.0,2032883690,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.102,0.001999999999999988,0.0523,0.0022999999999999965,0.0093,0.000700000000000001
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,473,473,0.1,0.4127280379813153,1.0,2032883690,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1004,0.0003999999999999976,0.0506,0.0005999999999999964,0.0085,0.0014999999999999996
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,75,750,0.15,0.1388119458620256,10.0,1604980699,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.1481,0.048100000000000004,0.0873,0.0373,0.0256,0.015600000000000001
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,75,750,0.15,0.1388119458620256,10.0,1604980699,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1444,0.044399999999999995,0.0836,0.03359999999999999,0.0227,0.012700000000000001
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,75,750,0.15,0.1388119458620256,10.0,1604980699,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1325,0.0325,0.0711,0.021099999999999994,0.0154,0.0054
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,75,750,0.15,0.1388119458620256,10.0,1604980699,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.2078,0.1078,0.1347,0.08469999999999998,0.0534,0.0434
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,75,750,0.15,0.1388119458620256,10.0,1604980699,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.2027,0.10269999999999999,0.1297,0.07970000000000001,0.0484,0.0384
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,75,750,0.15,0.1388119458620256,10.0,1604980699,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1886,0.08859999999999998,0.115,0.065,0.0323,0.0223
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,variant_1,5,5,435,435,0.1,6.063697772594656e-06,1.0,3929233077,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.113,0.012999999999999998,0.0557,0.005699999999999997,0.0131,0.0031000000000000003
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,variant_1,5,5,435,435,0.1,6.063697772594656e-06,1.0,3929233077,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1126,0.0126,0.0555,0.005499999999999998,0.0128,0.0028000000000000004
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,variant_1,5,5,435,435,0.1,6.063697772594656e-06,1.0,3929233077,10000,analytic_expanded,Analytic correction + Expanded Welch,10000,1.0,0.1084,0.00839999999999999,0.0527,0.002699999999999994,0.0113,0.001299999999999999
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,variant_1,5,5,435,435,0.1,6.063697772594656e-06,1.0,3929233077,10000,jackknife_normal,Jackknife correction + Normal Wald,10000,1.0,0.1159,0.015899999999999997,0.0616,0.0116,0.0135,0.0034999999999999996
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,variant_1,5,5,435,435,0.1,6.063697772594656e-06,1.0,3929233077,10000,jackknife_simple,Jackknife correction + Simple Welch,10000,1.0,0.1158,0.015799999999999995,0.061,0.010999999999999996,0.0135,0.0034999999999999996
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,variant_1,5,5,435,435,0.1,6.063697772594656e-06,1.0,3929233077,10000,jackknife_expanded,Jackknife correction + Expanded Welch,10000,1.0,0.1131,0.0131,0.058,0.008,0.0111,0.0011000000000000003
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,variant_2,5,5,414,828,0.15,3.2838953149874064e-06,2.0,3930232604,10000,analytic_normal,Analytic correction + Normal Wald,10000,1.0,0.111,0.010999999999999996,0.0599,0.009899999999999999,0.011,0.0009999999999999992
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,variant_2,5,5,414,828,0.15,3.2838953149874064e-06,2.0,3930232604,10000,analytic_simple,Analytic correction + Simple Welch,10000,1.0,0.1104,0.010399999999999993,0.0594,0.009399999999999999,0.0108,0.0008000000000000004
