cohort,regime,regime_label,rule,rule_label,configurations,mean_valid_rate,mean_expanded_route_rate,mean_selection_score,mean_fpr_05,mean_absolute_error_05,median_absolute_error_05,p90_absolute_error_05,maximum_absolute_error_05,mean_fpr_01,mean_absolute_error_01,median_absolute_error_01,p90_absolute_error_01,maximum_absolute_error_01
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692307692307693,0.2017307692307692,0.05276709401709402,0.007181623931623932,0.0050000000000000044,0.016833333333333325,0.03266666666666666,0.010837606837606838,0.002598290598290598,0.001666666666666667,0.0065,0.014
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153846153846154,0.21559829059829055,0.053410256410256415,0.00752136752136752,0.005333333333333332,0.017666666666666664,0.03266666666666666,0.011192307692307692,0.0028076923076923075,0.001666666666666667,0.0075,0.014
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46153846153846156,0.23634615384615382,0.05417948717948719,0.008025641025641024,0.005333333333333336,0.019499999999999997,0.035666666666666666,0.011664529914529915,0.0031217948717948718,0.002,0.007999999999999998,0.01633333333333333
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3076923076923077,0.2656410256410256,0.05501282051282052,0.008529914529914528,0.005500000000000001,0.02149999999999999,0.035666666666666666,0.012222222222222223,0.0036068376068376065,0.002,0.008333333333333333,0.019666666666666666
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.5988440170940171,0.21587606837606835,0.053423076923076934,0.0075170940170940165,0.005333333333333332,0.017666666666666664,0.03266666666666666,0.01119871794871795,0.0028141025641025643,0.001666666666666667,0.0075,0.014
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.5712435897435898,0.2166239316239316,0.05346367521367522,0.007506410256410255,0.005166666666666667,0.017666666666666664,0.03266666666666666,0.011215811965811966,0.002831196581196581,0.001666666666666667,0.007666666666666665,0.014
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.4887008547008547,0.22410256410256407,0.0536474358974359,0.00759188034188034,0.005166666666666667,0.018166666666666664,0.03533333333333333,0.011365384615384616,0.0029636752136752136,0.001666666666666667,0.007666666666666665,0.019000000000000003
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6147051282051282,0.2159401709401709,0.05342948717948719,0.007523504273504272,0.005333333333333332,0.017666666666666664,0.03266666666666666,0.01130982905982906,0.0028141025641025643,0.001666666666666667,0.007166666666666667,0.014
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6099529914529914,0.22602564102564102,0.05360683760683761,0.007688034188034187,0.005333333333333336,0.018666666666666665,0.03266666666666666,0.011555555555555555,0.0029829059829059833,0.0018333333333333335,0.007500000000000001,0.014666666666666666
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.5956388888888889,0.23470085470085467,0.05401709401709402,0.007893162393162392,0.005333333333333336,0.019666666666666666,0.03266666666666666,0.01188888888888889,0.0031153846153846153,0.002,0.007833333333333333,0.019333333333333334
development,extreme_imbalance,Extreme sample imbalance,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.5705641025641026,0.21696581196581194,0.05348290598290598,0.007508547008547007,0.005166666666666667,0.017666666666666664,0.03266666666666666,0.011333333333333334,0.0028376068376068375,0.0018333333333333335,0.007166666666666667,0.014
development,support_instability,Support instability,normal,Always Normal Wald,156,0.9937649572649573,0.0,10.159004358860576,0.27197794151159377,0.2242532754158323,0.10609803921568627,0.6353333333333333,0.9279999999999999,0.16756980305246985,0.15832943209404504,0.058392655367231636,0.4643333333333333,0.896
development,support_instability,Support instability,expanded_no_fallback,Always Expanded Welch,156,0.9034123931623932,1.0,6.728988360658915,0.19277753849708484,0.15998162721322323,0.0397706525233044,0.6293333333333333,0.9263333333333333,0.10838308850740565,0.10258344177053366,0.01,0.4141666666666667,0.89
development,support_instability,Support instability,expanded_fallback,Expanded with Wald fallback,156,0.9937649572649573,0.9062760884063971,8.983648744472097,0.24575790931999889,0.20305760690270772,0.07083333333333333,0.6293333333333333,0.9263333333333333,0.147113790279291,0.13906145350890037,0.026,0.4465,0.89
development,support_instability,Support instability,ratio_ge_2,Expanded if ratio >= 2,156,0.9937649572649573,0.8391657413510112,8.980428635481454,0.24603504842419135,0.20285311737116482,0.07083333333333333,0.6293333333333333,0.9263333333333333,0.14718857660407733,0.13903794923539609,0.026,0.4465,0.89
development,support_instability,Support instability,ratio_ge_3,Expanded if ratio >= 3,156,0.9937649572649573,0.7009104248872147,9.033988625758019,0.2479450977354445,0.2038999188191701,0.07235753803596126,0.6293333333333333,0.9263333333333333,0.14826836483795633,0.13989978875132636,0.029166666666666667,0.4465,0.89
development,support_instability,Support instability,ratio_ge_4,Expanded if ratio >= 4,156,0.9937649572649573,0.5614353723969018,9.166265672124212,0.2510149835476911,0.2064313430929552,0.07735235507246377,0.6319999999999999,0.9263333333333333,0.1505272790301813,0.1420390448238932,0.0335,0.4465,0.89
development,support_instability,Support instability,ratio_ge_6,Expanded if ratio >= 6,156,0.9937649572649573,0.42146942104931095,9.33404146360194,0.2546724933346299,0.20945210074314183,0.08483333333333333,0.6319999999999999,0.9263333333333333,0.1534453099963652,0.14479040912341043,0.037379759519038075,0.4465,0.89
development,support_instability,Support instability,ratio_ge_10,Expanded if ratio >= 10,156,0.9937649572649573,0.28104700854700854,9.552829145185362,0.25953990732355964,0.2136571215696784,0.09278300414172809,0.6353333333333333,0.9263333333333333,0.15714245262511944,0.14832515858977152,0.04288710754843019,0.44699999999999995,0.89
development,support_instability,Support instability,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,0.9937649572649573,0.13536699632852575,9.974513535372076,0.26779276132546886,0.2200766422382543,0.10116666666666665,0.6351666666666667,0.9279999999999999,0.16469821920112146,0.15547494225979064,0.05426496155132063,0.44699999999999995,0.896
development,support_instability,Support instability,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,0.9937649572649573,0.030133087664394573,10.138526386345129,0.2713737259288105,0.22364905983304895,0.10458384043272481,0.6353333333333333,0.9279999999999999,0.1672810867187176,0.1580407157602928,0.05805649717514124,0.46316666666666667,0.896
development,support_instability,Support instability,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,0.9937649572649573,8.777067633284538e-05,10.158768715029822,0.27196511098051135,0.2242404448847499,0.10609803921568627,0.6353333333333333,0.9279999999999999,0.16756765628207126,0.15832728532364643,0.058392655367231636,0.4643333333333333,0.896
development,support_instability,Support instability,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,0.9937649572649573,0.5491260639877104,9.30967515511814,0.2542753017968985,0.2088967895472908,0.07933333333333334,0.6319999999999999,0.9263333333333333,0.15332972982654317,0.14441414519290463,0.035166666666666666,0.45916666666666667,0.89
development,support_instability,Support instability,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,0.9937649572649573,0.54637804430547,9.356263513803297,0.2550637890851248,0.20918527683551702,0.08033333333333334,0.6319999999999999,0.9263333333333333,0.15427644911525062,0.14528821490896254,0.036166666666666666,0.4628333333333333,0.89
development,support_instability,Support instability,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,0.9937649572649573,0.5389462392691033,9.440610967438829,0.2568011469687055,0.21031152360798672,0.08326494565217392,0.6319999999999999,0.9263333333333333,0.1558193454146639,0.14674991462717926,0.03983333333333333,0.46399999999999997,0.89
development,support_instability,Support instability,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,0.9937649572649573,0.028943294890064992,10.151386069817422,0.27172953408459943,0.22400486798883798,0.10483333333333332,0.6353333333333333,0.9279999999999999,0.16746711875700565,0.1582267477985808,0.058225988700564967,0.4641666666666666,0.896
holdout,well_sampled,Well sampled,normal,Always Normal Wald,156,1.0,0.0,0.1856837606837607,0.049465811965811964,0.0052350427350427355,0.004333333333333335,0.010833333333333334,0.02266666666666667,0.011081196581196582,0.002666666666666666,0.001666666666666667,0.0063333333333333314,0.017
holdout,well_sampled,Well sampled,expanded_no_fallback,Always Expanded Welch,156,1.0,1.0,0.13850427350427352,0.0461111111111111,0.004961538461538463,0.004333333333333331,0.009833333333333336,0.01766666666666667,0.00897008547008547,0.0017777777777777776,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,expanded_fallback,Expanded with Wald fallback,156,1.0,1.0,0.13850427350427352,0.0461111111111111,0.004961538461538463,0.004333333333333331,0.009833333333333336,0.01766666666666667,0.00897008547008547,0.0017777777777777776,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230769230769231,0.1360683760683761,0.046254273504273496,0.0048995726495726505,0.004333333333333331,0.00966666666666667,0.016,0.009019230769230769,0.0017414529914529914,0.001333333333333334,0.0035000000000000005,0.01
holdout,well_sampled,Well sampled,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692307692307693,0.13100427350427352,0.046566239316239315,0.00463888888888889,0.0040000000000000036,0.00916666666666667,0.016,0.009166666666666668,0.0016923076923076924,0.001333333333333334,0.003333333333333334,0.01
holdout,well_sampled,Well sampled,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153846153846154,0.13683760683760687,0.04695726495726495,0.004666666666666668,0.0040000000000000036,0.00933333333333334,0.016,0.009371794871794873,0.0018034188034188033,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46153846153846156,0.14292735042735044,0.04744017094017094,0.004688034188034189,0.0040000000000000036,0.00933333333333334,0.016,0.009621794871794872,0.0019209401709401708,0.0015000000000000005,0.004,0.01
holdout,well_sampled,Well sampled,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3076923076923077,0.15476495726495726,0.04798076923076923,0.004792735042735043,0.0040000000000000036,0.010000000000000002,0.017333333333333326,0.010008547008547008,0.0021367521367521365,0.001666666666666667,0.004333333333333333,0.01
holdout,well_sampled,Well sampled,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.6066645299145298,0.13664529914529916,0.046972222222222214,0.00466880341880342,0.0040000000000000036,0.00916666666666667,0.016,0.009376068376068377,0.0017991452991452993,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,ratio_ge_4_margin_ge_2,Ratio >= 4 and minimum margin >= 2,156,1.0,0.595491452991453,0.13655982905982908,0.04698717948717948,0.004670940170940172,0.0040000000000000036,0.00916666666666667,0.016,0.009386752136752137,0.0017970085470085469,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,ratio_ge_4_margin_ge_5,Ratio >= 4 and minimum margin >= 5,156,1.0,0.5683290598290599,0.13653846153846155,0.04701709401709402,0.004679487179487181,0.0040000000000000036,0.00916666666666667,0.016,0.009397435897435899,0.001794871794871795,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,ratio_ge_4_small_share_ge_50,Ratio >= 4 and smaller-sample share >= 0.50,156,1.0,0.6152329059829059,0.1375854700854701,0.04695726495726495,0.004666666666666668,0.0040000000000000036,0.00933333333333334,0.016,0.009403846153846155,0.001818376068376068,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,ratio_ge_4_small_share_ge_60,Ratio >= 4 and smaller-sample share >= 0.60,156,1.0,0.6148504273504274,0.1403632478632479,0.046989316239316244,0.0046346153846153855,0.0040000000000000036,0.00933333333333334,0.016,0.009487179487179488,0.0018803418803418803,0.001333333333333334,0.003666666666666667,0.01
holdout,well_sampled,Well sampled,ratio_ge_4_small_share_ge_70,Ratio >= 4 and smaller-sample share >= 0.70,156,1.0,0.6118141025641025,0.14544871794871797,0.04720726495726496,0.0046303418803418815,0.0040000000000000036,0.00916666666666667,0.016,0.009752136752136752,0.001982905982905983,0.0015000000000000005,0.003666666666666667,0.009666666666666667
holdout,well_sampled,Well sampled,ratio_ge_4_margin_ge_2_share_ge_50,"Ratio >= 4, minimum margin >= 2, and smaller-sample share >= 0.50",156,1.0,0.5953397435897435,0.13730769230769233,0.04698717948717948,0.004670940170940172,0.0040000000000000036,0.00916666666666667,0.016,0.00941880341880342,0.001811965811965812,0.001333333333333334,0.003666666666666667,0.01
holdout,moderate,Moderate,normal,Always Normal Wald,156,1.0,0.0,0.3073076923076923,0.052811965811965816,0.0076538461538461534,0.0050000000000000044,0.018000000000000002,0.044,0.013183760683760684,0.004615384615384615,0.002,0.013333333333333332,0.035333333333333335
holdout,moderate,Moderate,expanded_no_fallback,Always Expanded Welch,156,1.0,1.0,0.1622649572649573,0.04653418803418804,0.005051282051282053,0.004333333333333335,0.009500000000000005,0.03266666666666667,0.009188034188034187,0.002235042735042735,0.001666666666666667,0.004333333333333333,0.013
holdout,moderate,Moderate,expanded_fallback,Expanded with Wald fallback,156,1.0,1.0,0.1622649572649573,0.04653418803418804,0.005051282051282053,0.004333333333333335,0.009500000000000005,0.03266666666666667,0.009188034188034187,0.002235042735042735,0.001666666666666667,0.004333333333333333,0.013
holdout,moderate,Moderate,ratio_ge_2,Expanded if ratio >= 2,156,1.0,0.9230769230769231,0.16690170940170942,0.04682051282051282,0.005141025641025643,0.004333333333333335,0.009833333333333333,0.03266666666666667,0.009322649572649574,0.00230982905982906,0.001666666666666667,0.004333333333333333,0.013
holdout,moderate,Moderate,ratio_ge_3,Expanded if ratio >= 3,156,1.0,0.7692307692307693,0.1777991452991453,0.04739102564102564,0.005344017094017096,0.004333333333333335,0.009999999999999998,0.03266666666666667,0.009662393162393161,0.0024871794871794872,0.001666666666666667,0.004333333333333333,0.023666666666666662
holdout,moderate,Moderate,ratio_ge_4,Expanded if ratio >= 4,156,1.0,0.6153846153846154,0.19318376068376067,0.048094017094017096,0.005632478632478634,0.004333333333333335,0.010166666666666668,0.03599999999999999,0.010096153846153847,0.002737179487179487,0.001666666666666667,0.005166666666666667,0.03033333333333333
holdout,moderate,Moderate,ratio_ge_6,Expanded if ratio >= 6,156,1.0,0.46153846153846156,0.21029914529914528,0.04890598290598291,0.005880341880341882,0.004333333333333335,0.010666666666666668,0.03666666666666667,0.010606837606837605,0.0030299145299145297,0.001666666666666667,0.005666666666666665,0.03033333333333333
holdout,moderate,Moderate,ratio_ge_10,Expanded if ratio >= 10,156,1.0,0.3076923076923077,0.23608974358974358,0.04998717948717949,0.006547008547008548,0.005000000000000001,0.012166666666666662,0.03933333333333333,0.01130128205128205,0.0034123931623931624,0.001666666666666667,0.006,0.03166666666666666
holdout,moderate,Moderate,ratio_ge_4_margin_ge_1,Ratio >= 4 and minimum margin >= 1,156,1.0,0.6115192307692308,0.20021367521367522,0.04814529914529915,0.0056196581196581216,0.004333333333333335,0.010166666666666668,0.03599999999999999,0.010243589743589744,0.0028803418803418804,0.001666666666666667,0.0055,0.03033333333333333
