k,shape,nu0,N,lam_min,lam_tp,mu,sigma2,nu,a,H,H_norm,perp,perp_n,simpson,simpson_n,k_min_p,log_k_min_p
5,one_rare_0.2,16,475,0.76,0.2736,16.70347130895268,34.70726172571398,16.077670199046263,1.0389236190417401,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,586,0.9376000000000001,0.337536,16.68977699837536,34.43962707924691,16.17605531061925,1.0317581559837312,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,722,1.1552,0.415872,16.584989078042053,33.46698701403506,16.43780257860807,1.0089541469262764,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,890,1.4240000000000002,0.51264,16.37540154884148,32.59541876633297,16.45346407776602,0.9952555566076795,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,1098,1.7568000000000001,0.632448,16.366683963534637,33.06947528844088,16.200338325649376,1.0102680348114639,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,1352,2.1632000000000002,0.778752,16.143389826499362,32.8813539349404,15.851478354934443,1.0184154099086946,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,1668,2.6688,0.9607680000000001,16.237750322611518,32.00183585144901,16.478088117406053,0.9854147038732811,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,2056,3.2896,1.184256,16.325992145270778,34.10650260841652,15.62974794499563,1.0445460926641539,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,2535,4.056,1.4601600000000001,16.212294256945565,32.912044312125204,15.972176178491422,1.0150335230322272,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,3125,5.0,1.8,16.120541619149165,32.83563722678116,15.828647411341578,1.0184408812845522,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,5679,9.086400000000001,3.2711040000000002,16.006904908284405,32.432387765285554,15.800317053258038,1.0130749183279057,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,10319,16.5104,5.943744,15.969981465500407,31.08021095963492,16.411748835273823,0.9730822489298688,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.2,16,18750,30.0,10.8,16.009212627459718,32.074136823889354,15.98140522742442,1.001739984665903,2.162292189082415,0.931248557542997,4.476254888420231,0.8952509776840462,4.310344827586207,0.8620689655172414,0.2,-1.6094379124341003
5,one_rare_0.05,16,1000,0.1,0.07410964083175801,16.19553457851503,34.00031784247033,15.428993428775467,1.0496818637766703,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,1710,0.171,0.12672748582230622,16.09786570602832,33.76974231819508,15.34754265209171,1.0488888072146423,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,2920,0.29200000000000004,0.2164001512287334,16.124443887850905,32.828589870368816,15.839711161467042,1.0179758786938315,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,5000,0.5,0.3705482041587901,16.129196859495178,31.59692493325582,16.466855042500654,0.9794946769049715,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,6160,0.616,0.4565153875236294,16.170860722306656,32.10231322871816,16.291457543085077,0.992597542579632,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,7600,0.76,0.563233270321361,16.40336958944973,32.42188882220626,16.598078869716783,0.9882691676672113,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,9370,0.937,0.6944073345935726,16.229893020686195,31.670191304143664,16.634533396610998,0.9756746783166614,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,11550,1.155,0.8559663516068051,16.307907838847495,32.323908771116805,16.455179351204123,0.9910501423768527,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,14240,1.4240000000000002,1.0553212854442342,16.009035410897155,30.720095564073134,16.685443849145244,0.9594611660101126,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,17560,1.756,1.3013652930056707,16.197723191135523,33.53202167680914,15.648697779418589,1.0350844152948637,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,21640,2.164,1.6037326275992436,16.12502526064744,31.158345370825703,16.690003051315916,0.9661487305345982,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,26680,2.668,1.977245217391304,16.182780821278435,32.265961381610566,16.23273467740481,0.9969226469156852,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,32900,3.29,2.4382071833648387,16.10449389199791,32.231338671814676,16.093326197722956,1.0006939332576592,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,40560,4.056,3.0058870321361053,16.007827334846958,32.51453778054605,15.7622130575445,1.0155824741364536,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,50000,5.0,3.705482041587901,16.093310682767733,33.678244563238565,15.380531384037234,1.0463429566204885,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,90860,9.086,6.733601965973533,16.02072161226926,31.20946383916507,16.447800724839222,0.974034272440753,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,165100,16.51,12.23550170132325,16.018170704134974,32.13899808850529,15.967006314274368,1.003204382139867,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,one_rare_0.05,16,300000,30.0,22.232892249527406,15.906445597212922,31.468602402846848,16.08047337457891,0.9891776956242405,2.060793135895911,0.8875352946689251,4.172156097152901,0.8344312194305802,4.07955124936257,0.815910249872514,0.05,-2.995732273553991
5,two_rare,16,28,0.1008,0.014756052930056711,14.342163974757518,24.686193055195467,16.664997070947006,0.8606160513379862,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,48,0.1728,0.025296090737240075,16.234762943117968,24.97862482918776,21.10344581590058,0.7692944121421981,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,81,0.29159999999999997,0.04268715311909263,17.37786699364772,28.070126551225112,21.51684358799092,0.8076401597930811,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,139,0.5004,0.07325326275992439,17.519490356841786,34.01250732403215,18.048216171737717,0.9707048159294611,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,171,0.6156,0.09011732325141777,17.466206477370402,33.00774062621056,18.484656200181675,0.9449029664505602,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,211,0.7595999999999999,0.1111973988657845,17.33386042317994,33.57939027933502,17.89566246860596,0.9686068036647661,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,260,0.9359999999999999,0.13702049149338374,17.173268713021407,32.6572373927005,18.06161095277216,0.9508160018464795,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,321,1.1556,0.169167606805293,17.102017862920505,32.405498829597974,18.051196589914092,0.9474174068037168,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,396,1.4256,0.20869274858223064,17.002267909502947,34.28713710101185,16.86213189598631,1.0083106937118667,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,488,1.7568,0.25717692249527413,16.944339404874448,34.2700750210215,16.755763603754318,1.0112543841975594,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,601,2.1635999999999997,0.31672813610586015,16.707605456608732,32.83167216198147,17.00456063989004,0.9825367329641732,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,741,2.6675999999999997,0.3905084007561437,16.611364651875732,33.30476824255628,16.57044622487409,1.0024693618051288,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,914,3.2904,0.4816797277882798,16.469181993654146,33.712777977262185,16.09086950491221,1.0235110034685477,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,1127,4.0572,0.5939311304347826,16.36331364178809,34.34552220653992,15.59201992791613,1.0494672093441226,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,1389,5.0004,0.7320056257088847,16.195951198893344,32.71957745615935,16.03375444492826,1.0101159559679043,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,2524,9.0864,1.3301527712665406,16.057914845041463,32.04039841674179,16.095719273944326,0.997651274338261,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,4586,16.5096,2.4168306691871457,16.058141820615464,30.564420538610133,16.8734701451484,0.9516798668252976,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,two_rare,16,8333,29.9988,4.391506752362949,16.10830205241454,32.973869157116496,15.738365053578885,1.023505427506368,2.0441278659219817,0.8803579535571894,4.124238789866329,0.8248477579732658,3.768844221105528,0.7537688442211057,0.3,-1.2039728043259361
5,zipf,16,13,0.09973893121636743,0.011082103468485269,11.864504247600781,18.22889869794137,15.444318757142915,0.7682115627219565,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,22,0.16878896052000641,0.018754328946667377,15.202928925051625,21.553079389557304,21.447426952100017,0.70884628533788,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,38,0.29154456817092017,0.032393840907880014,17.451791113353735,24.05798640026839,25.31924392980243,0.6892698360874757,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,65,0.49869465608183716,0.055410517342426344,18.368694094884372,29.507626488294108,22.869268925122974,0.8032042543653632,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,80,0.6137780382545688,0.0681975598060632,18.514109663082227,32.26393993707817,21.24800983916512,0.8713338238838884,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,99,0.7595503223400288,0.0843944802600032,18.26458890305193,33.44621296396801,19.94816023906047,0.9156026763454637,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,122,0.9360115083382174,0.10400127870424636,18.066380568010644,35.16070679662492,18.565844464737733,0.9730977011212323,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,151,1.1585060472054987,0.12872289413394428,17.877053924600144,36.528420301873716,17.498104455760885,1.0216566011362733,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,186,1.4270339389418725,0.1585593265490969,17.42396463937328,35.53561173808638,17.08677739906437,1.019733811264339,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,229,1.7569396345037032,0.19521551494485587,17.30077754728024,36.380362263646504,16.45486109079084,1.051408301280819,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,282,2.163567584847355,0.24039639831637274,16.951569027108576,36.683899624078265,15.666583728858244,1.082020772396177,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,348,2.669934466407374,0.29665938515637486,16.875731541466788,37.54685216160467,15.169863712350459,1.1124510978781903,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,429,3.291384730140125,0.36570941446001387,16.567776741642156,33.88268062788322,16.202450400870024,1.0225475981554315,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,529,4.058607277958336,0.45095636421759283,16.33008446747892,34.21113079299564,15.589759971897472,1.0474878700452075,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,652,5.0022910117747355,0.555810112419415,16.26876402507123,33.40864253691502,15.844563729939086,1.0267726080921118,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,1184,9.083914966167619,1.0093238851297353,16.149150348207904,33.37770426427003,15.626902012442947,1.0334198253338451,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,2152,16.5106292290479,1.8345143587830999,16.155188683686312,31.519247072533044,16.560682481082615,0.9755146686823141,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,zipf,16,3910,29.99840161969205,3.3331557355213386,16.089183159590316,32.49370336015156,15.933044742465283,1.0097996597416743,2.06385964175399,0.8888559668571945,4.181033612777913,0.8362067225555826,3.562156006832416,0.7124312013664832,0.43795620437956206,-0.8256363636060242
5,geometric,16,32,0.10110952134885894,0.019020596276536128,15.471453918970964,24.095014305971432,19.868499211267974,0.7786926307044205,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,54,0.17062231727619945,0.03209725621665472,17.04971079498864,26.941911069905803,21.5792144394283,0.7900987704091949,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,92,0.29068987387796946,0.05468421429504137,17.813131161843224,30.674385830271916,20.68876902994979,0.8610048831835432,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,158,0.499228261659991,0.09391419411539714,17.7159389672459,33.833719856516794,18.55276303180299,0.9548949090158371,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,195,0.6161361457196092,0.11590675856014204,17.67873199879809,34.30620483951165,18.220468661422267,0.9702676878026094,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,241,0.7614810826585938,0.1432488657076627,17.471952286608126,35.80075871120608,17.053779176470798,1.0245208470105138,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,297,0.938422745019097,0.17653490919160095,17.09283839308261,34.34849293217449,17.011816204510424,1.004762700678056,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,366,1.156440150427574,0.21754806991288198,16.952490880136224,33.559901528400815,17.126805142613083,0.9898221378111468,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,451,1.4250123165104807,0.26807152877243107,16.781944539219815,33.792919155090246,16.668205621710968,1.0068237049680198,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,556,1.756777933436424,0.3304828603048152,16.71471904570132,34.09805400206042,16.386966409276514,1.0200008121234243,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,685,2.1643756913740115,0.4071596390446015,16.62131369817689,34.153536249385084,16.17800669517358,1.027401830853214,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,844,2.6667636255761544,0.5016682267936404,16.45027187936638,35.53372540465335,15.231245349221622,1.080034593507947,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,1041,3.289219116380067,0.618763772621066,16.257979857995775,34.17087358458025,15.470597110064679,1.0508954335976375,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,1284,4.057019544122965,0.7632014255960122,16.232894224560134,33.683873918091365,15.645875860153373,1.0375190478087435,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,1582,4.998601961684214,0.9403307284212549,16.264650408454578,33.916758807171725,15.59930029949116,1.042652561088597,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,2876,9.087218231228697,1.7094760903536845,16.069971796496606,31.90209876395077,16.18978083235144,0.9925997123064555,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,5225,16.50928903274337,3.1057067357781647,16.092146147889704,31.985848723553655,16.191983516407443,0.9938341483354047,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
5,geometric,16,9495,30.001090787731737,5.643767551428454,16.00749931810025,31.526110199518556,16.25573423408849,0.9847293937995317,1.999899029892671,0.8613096306884934,3.999720061215309,0.7999440122430619,3.4228028503562955,0.6845605700712591,0.28105482303955587,-1.2692055288929829
6,uniform,25,11,0.3055555555555555,0.008487654320987654,18.344467838183665,18.024473437134954,37.34028641001406,0.4912781770539386,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,18,0.5,0.013888888888888888,24.72337808258904,21.930798981301102,55.74310578796618,0.44352351260496725,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,22,0.611111111111111,0.016975308641975308,26.693066080531477,24.57401829332928,57.989683923449874,0.4603071490399577,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,27,0.75,0.020833333333333332,28.50236206515977,29.740000612222993,54.6324563933985,0.5217111575565884,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,34,0.9444444444444444,0.026234567901234566,29.831147617399438,35.82863333144227,49.675205857775524,0.600523885151249,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,42,1.1666666666666665,0.032407407407407406,30.531502013092993,43.603937055527226,42.756350830817446,0.71408109952842,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,51,1.4166666666666665,0.03935185185185185,30.42192800114936,48.63514087992077,38.05864182000179,0.7993435011430455,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,63,1.75,0.04861111111111111,30.262996084763294,54.92071976293575,33.351672592043336,0.9073906563829455,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,78,2.1666666666666665,0.06018518518518518,29.616368866485196,60.041899900842324,29.217240170090232,1.0136607254508436,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,96,2.6666666666666665,0.07407407407407407,28.66962688312564,62.55160359290088,26.280621387967905,1.0909036913507493,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,118,3.2777777777777777,0.09104938271604938,27.86043769144652,64.06849548837279,24.230442199156688,1.14981135971246,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,146,4.055555555555555,0.11265432098765432,27.225537093178694,59.596570149649516,24.874917068240315,1.0944976024840538,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,180,5.0,0.1388888888888889,26.75210624955883,59.22123960403307,24.169544358505657,1.1068519063804498,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,327,9.083333333333332,0.2523148148148148,25.678046153166065,54.00259774202067,24.419642084405197,1.051532453441015,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,594,16.5,0.4583333333333333,25.527537470757096,52.418471967194286,24.863569839606967,1.0267044368702214,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,uniform,25,1080,30.0,0.8333333333333334,25.17681431133306,49.3193265803823,25.70481078383093,0.9794592352016069,2.584962500721156,1.0,6.0,1.0,5.999999999999999,0.9999999999999999,1.0,0.0
6,one_rare_0.8,25,16,0.28444444444444444,0.01211164301111391,23.048074385525833,20.850156175308236,50.95537207628411,0.452318832075666,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,28,0.49777777777777776,0.021195375269449344,28.731699278246936,29.802362368122004,55.399000469749346,0.5186320878467094,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,35,0.6222222222222222,0.02649421908681168,29.845714519887338,36.41172812948002,48.92745941829785,0.6099992698318127,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,43,0.7644444444444445,0.032550040592368636,30.474735559369588,41.95930006053503,44.26715917918785,0.6884276317802939,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,53,0.9422222222222222,0.040119817474314826,30.4759450267783,51.166528021402605,36.304328677009686,0.8394576111822637,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,65,1.1555555555555554,0.04920354973265026,30.207384492229835,56.63328160270156,32.22437591601188,0.9374078980136328,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,80,1.4222222222222223,0.060558215055569554,29.573606849442232,61.666260958420594,28.365534361653207,1.042589449307967,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,99,1.76,0.07494079113126732,28.704551095825167,61.3042881764903,26.88070535101055,1.0678496237728394,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,122,2.168888888888889,0.09235127795974357,27.88489622005222,61.814928543535515,25.15791752975824,1.1083944522462303,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,150,2.6666666666666665,0.11354665322919291,27.31873945258629,61.33679279294066,24.334938013393778,1.1226138910873842,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
6,one_rare_0.8,25,185,3.2888888888888888,0.1400408723160046,26.538944074148702,58.83304375820758,23.942856176722493,1.1084284965112121,2.57884718878862,0.9976342744117835,5.974620959135804,0.9957701598559674,5.952380952380952,0.992063492063492,0.8,-0.2231435513142097
