configuration_id,rows,columns,condition,condition_label,n_p,n_q,method,method_label,population_pairs,mean_valid_rate,mean_delta_error,mean_empirical_delta_sd,mean_standard_error,mean_absolute_edgeworth_adjustment,mean_fpr_10,mean_absolute_fpr_error_10,population_sd_fpr_10,mean_fpr_05,mean_absolute_fpr_error_05,population_sd_fpr_05,mean_fpr_01,mean_absolute_fpr_error_01,population_sd_fpr_01
3x3_ultra_imbalanced,3,3,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,expanded_welch,Expanded Welch,10,0.98984,-0.008849039469680913,0.08790313308610298,0.08089658885449544,0.29860805057507883,0.1302069056006004,0.030206905600600353,0.02872418488700409,0.0957172596489696,0.045717259648969596,0.03223309051843136,0.07405670476470737,0.06405670476470736,0.03244931914824838
3x3_ultra_imbalanced,3,3,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,edgeworth_normal,Joint Edgeworth,10,0.91554,-0.008849039469680913,0.08790313308610298,0.08089658885449544,0.29860805057507883,0.06670508478370848,0.03329491521629151,0.011669258962303143,0.030203081359010186,0.01979691864098982,0.00792848730307575,0.005675484082449384,0.004324515917550617,0.0014132000037447602
3x3_ultra_imbalanced,3,3,ultra_imbalanced,Ultra-sparsity with imbalance,50,250,joint_influence_welch,Joint-Influence Welch,10,0.9457599999999999,-0.008849039469680913,0.08790313308610298,0.08089658885449544,0.29860805057507883,0.08030608564758852,0.01969391435241149,0.011547568534123316,0.05076578183606069,0.011140092513152053,0.013507693093028043,0.03370016646672543,0.02370016646672543,0.01655872646258616
5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,normal_wald,Normal Wald,10,1.0,2.306496992649414e-05,0.033077525553858865,0.03338496356545957,0.008943196460204937,0.09613999999999999,0.005220000000000004,0.005518494158534353,0.04716,0.003800000000000002,0.0038306367326826725,0.00902,0.0012600000000000003,0.0013447841627727644
5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,simple_welch,Simple Welch,10,1.0,2.306496992649414e-05,0.033077525553858865,0.03338496356545957,0.008943196460204937,0.09564,0.005480000000000004,0.005360596981680306,0.04688,0.003960000000000002,0.0038898157625608274,0.00886,0.0013400000000000003,0.0012790621564255584
5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,expanded_welch,Expanded Welch,10,1.0,2.306496992649414e-05,0.033077525553858865,0.03338496356545957,0.008943196460204937,0.0934,0.006800000000000005,0.00539629502529282,0.045219999999999996,0.005100000000000002,0.003910612341934303,0.00798,0.00202,0.0009727395449051213
5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,edgeworth_normal,Joint Edgeworth,10,0.9996400000000001,2.306496992649414e-05,0.033077525553858865,0.03338496356545957,0.008943196460204937,0.10085605127833952,0.003673154222642591,0.004391165400613142,0.051198267748437075,0.0032590377747753543,0.0038185837231098853,0.011343950505153836,0.001503566428338473,0.0013750950598009739
5x5_balanced_control,5,5,balanced_control,Balanced control,375,375,joint_influence_welch,Joint-Influence Welch,10,0.9999399999999999,2.306496992649414e-05,0.033077525553858865,0.03338496356545957,0.008943196460204937,0.0981060500263318,0.004102113238974326,0.004891169652328162,0.04950298899956061,0.0030210286074822006,0.0037362894777708453,0.010420624208074908,0.0009406242080749081,0.0010130135497611239
5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,normal_wald,Normal Wald,10,1.0,-0.0006602738452393986,0.049426169424829476,0.05085532497367338,0.012560117671744512,0.08988,0.010120000000000007,0.003127228094584014,0.04466,0.005340000000000003,0.0022450934155273904,0.00794,0.0021000000000000003,0.0011077504733066521
5x5_moderate_sparse,5,5,moderate_sparse,Moderate sparsity,200,200,simple_welch,Simple Welch,10,1.0,-0.0006602738452393986,0.049426169424829476,0.05085532497367338,0.012560117671744512,0.08920000000000002,0.010800000000000008,0.0030228757463345688,0.044059999999999995,0.005940000000000003,0.00247664647815908,0.00762,0.00238,0.0010261037417770625
