condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.09,0.09217625127400977
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.091,0.09305842619436024
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.092,0.0941083700395645
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.093,0.09494564149040634
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.094,0.09604625085722629
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.095,0.09713264664878521
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.096,0.0980314570843927
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.097,0.09896097548063887
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.098,0.1002110087659313
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.099,0.10133301522155466
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.1,0.10223075775946307
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.0,0.0
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.001,0.025430410468042636
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.002,0.032460299355124164
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.003,0.037382816247279446
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.004,0.04135423910080327
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.005,0.04469503480078501
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.006,0.04771588288455829
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.007,0.05050369459386807
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.008,0.05324178061661063
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.009000000000000001,0.05574909357582904
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.01,0.05815492702795223
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.011,0.0604406896247511
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.012,0.06247969079467499
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.013000000000000001,0.06460852075386367
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.014,0.06664697395718443
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.015,0.06865573340566797
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.016,0.07057914750577925
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.017,0.07261818143776524
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.018000000000000002,0.07437583223288549
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.019,0.07616414982207727
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.02,0.0780874314370149
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.021,0.07999128053403821
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.022,0.0818546009132754
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.023,0.08364314014062421
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.024,0.08539682159598873
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.025,0.08712481158778417
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.026000000000000002,0.08888790346069636
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.027,0.0905211460356957
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.028,0.09222983282953887
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.029,0.09396815989320156
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.03,0.0956815360136765
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.031,0.09738970078002475
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.032,0.09906288655012752
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.033,0.1004662642247671
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.034,0.10208434436401947
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.035,0.10370285443217572
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.036000000000000004,0.10544653973905596
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.037,0.10708533362401045
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.038,0.1087983299520068
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.039,0.11045163341211009
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.04,0.11206953295520475
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.041,0.1136173846894506
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.042,0.11515552565122167
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.043000000000000003,0.11675927182624073
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.044,0.11821812471783381
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.045,0.11969661522310608
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.046,0.12112939653057853
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.047,0.12256755328512343
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.048,0.12400583249707034
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.049,0.12546952500797376
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.05,0.12687333588910607
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.051000000000000004,0.1282411459919291
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.052000000000000005,0.12979007571515713
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.053,0.13130347814159438
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.054,0.1327768397600985
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.055,0.13422007761767793
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.056,0.13569478913747252
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.057,0.13696772457785458
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.058,0.13842688889563898
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.059000000000000004,0.13972016061968937
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.06,0.14094760371500006
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.061,0.14237111951901696
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.062,0.14381070924601483
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.063,0.14513399757040674
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.064,0.1464880151241021
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.065,0.14790188562118642
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.066,0.14924087901401376
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.067,0.15062913959648275
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.068,0.1520636187057765
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.069,0.153402408398635
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.07,0.15475634645960107
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.07100000000000001,0.1559552820544406
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.07200000000000001,0.15722877624029027
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.073,0.15847330410954477
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.074,0.15983269703138347
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.075,0.16098638105726826
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.076,0.16214052696419015
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.077,0.16341998784570402
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.078,0.16463393690128997
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.079,0.16607369941835587
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.08,0.16718226966583605
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.081,0.16848197691979924
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.082,0.16975062496962146
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.083,0.1710204053789098
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.084,0.17215966817660655
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.085,0.17353379495901539
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.08600000000000001,0.1747822628691919
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.08700000000000001,0.1759863020514767
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.088,0.17730101410740712
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.089,0.17841554052128536
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.09,0.17968537925585737
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.091,0.1808353156877717
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.092,0.1819892293276298
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.093,0.18320927434701612
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.094,0.18447861573038077
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.095,0.18566773467823436
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.096,0.1869118088780986
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.097,0.1881508869054009
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.098,0.1894458815672144
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.099,0.19051951014410543
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.1,0.191749032378336
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.0,0.0
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.001,0.0016854766890510634
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.002,0.003089482246716125
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.003,0.0045188950486499836
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.004,0.005726548779714822
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.005,0.0068187072094821445
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.006,0.008137369610286984
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.007,0.009450342577897317
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.008,0.010597680087941236
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.011900700217885989
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.01,0.01296652765436821
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.011,0.014038513864181288
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.012,0.015210584734312155
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.016422969780457174
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.014,0.017519216983146735
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.015,0.01858965339110729
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.016,0.019670944246469244
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.017,0.020620926061027785
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.021677655474808127
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.019,0.02288931462902414
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.02,0.023935907511055836
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.021,0.024986813813794497
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.022,0.026108663656824772
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.023,0.027159551007977827
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.024,0.028155657306956055
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.025,0.029176397810213882
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.03013220957734969
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.027,0.03108258590684776
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.028,0.032098191851670885
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.029,0.03307885563276199
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.03,0.03414420175680277
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.031,0.03515935978067157
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.032,0.0362206406442186
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.033,0.037181119308441084
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.034,0.03828726110911091
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.035,0.039464072140000805
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.04044563592487764
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.037,0.041648097015123516
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.038,0.04284534900250046
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.039,0.04395198447152531
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.04,0.04486247433910831
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.041,0.04593406566305479
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.042,0.04686930595436935
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.04794044342085621
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.044,0.04903566042669534
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.045,0.04999580697361093
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.046,0.05097100532466492
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.047,0.05193584813547704
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.048,0.0528660319944013
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.049,0.053780461554914824
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.05,0.05473078716872302
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.051000000000000004,0.05567578714679748
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.052000000000000005,0.056580574185174495
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.053,0.057671017548655765
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.054,0.05857568293126543
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.055,0.05955055139829464
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.056,0.06062672357009977
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.057,0.061646766888948115
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.058,0.06262206258357969
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.059000000000000004,0.06346233057286084
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.06,0.06461968378234986
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.061,0.06562015112551031
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.062,0.06664532021912384
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.063,0.0676818985470674
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.064,0.06868247623591912
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.065,0.06961748479480138
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.066,0.07065830511608313
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.067,0.07167803623315408
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.068,0.07263769194052334
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.069,0.0736535381107836
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.07,0.07463851512925489
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.07100000000000001,0.07555391678961261
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.07200000000000001,0.07642764353174662
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.073,0.07733206496670106
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.074,0.07832748126598045
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.075,0.07935804342038627
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.076,0.08030258909632644
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.077,0.0813374993210475
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.078,0.08241859491575897
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.079,0.0832573715330445
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.08,0.08426727816200694
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.081,0.08528197271903165
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.082,0.08624142043845609
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.083,0.08721157246637164
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.084,0.08823721042891874
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.085,0.08934851919624257
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.09023380228138836
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.09126396181058107
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.088,0.09228979969792404
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.089,0.09322050103507394
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.09,0.09415114031222936
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.091,0.09512603199316928
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.092,0.09607129138248463
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.093,0.09709706548649218
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.094,0.09814351094803911
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.095,0.09909971400590316
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.096,0.10008046678011231
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.097,0.10114227583142561
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.098,0.10210750323814773
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.099,0.10330832391323448
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.1,0.10442961937391053
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.0,0.0
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.001,0.0018109672006117958
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.002,0.003152276480000822
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.003,0.004459644298179837
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.004,0.005797848837913468
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.005,0.006969272495993743
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.006,0.008106770779039218
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.007,0.009198004929542772
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.008,0.010340441055833944
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.01151922695260446
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.01,0.01271671008936567
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.011,0.013864544751301045
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.012,0.014924038788340588
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.016033297521657098
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.014,0.017158575027878757
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.015,0.01820842775292214
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.016,0.019293780402489125
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.017,0.020425232984660997
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.0214040050498946
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.019,0.022435114578609576
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.02,0.023373573371634378
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.021,0.024398448949408964
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.022,0.02547801831283566
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.023,0.02653555019954893
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.024,0.027574629775585596
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.025,0.02859910954050069
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.029643533360404123
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.027,0.03065265071161179
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.028,0.031741837279139457
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.029,0.032720995852170254
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.03,0.033865835334241055
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.031,0.035051897057031864
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.032,0.036128224372973874
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.033,0.03719289758139864
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.034,0.038368940456748823
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.035,0.03939236387122162
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.04042290346867368
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.037,0.04145473037627054
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.038,0.0424839063197103
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.039,0.04335489626011161
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.04,0.044448702367265114
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.041,0.045456036901593735
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.042,0.04643948924799192
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.0474737184152773
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.044,0.048320199537832315
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.045,0.04932944867133031
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.046,0.05034704284833802
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.047,0.0512438600661867
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.048,0.05223537095624422
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.049,0.05320771181975213
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.05,0.054290753603004505
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.051000000000000004,0.0551530944188139
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.052000000000000005,0.05627181965520946
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.053,0.05728944615808949
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.054,0.0582815197020918
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.055,0.059291092458212
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.056,0.060288912778165615
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.057,0.061368704196802536
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.058,0.06218664479348264
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.059000000000000004,0.06321597633712889
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.06,0.06426376381440912
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.061,0.06541551238493304
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.062,0.06623119668709954
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.063,0.06707078188404524
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.064,0.06788508479596025
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.065,0.06893435848520321
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.066,0.06991976749060272
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.067,0.07097392211594789
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.068,0.07190463516231868
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.069,0.07287707865988043
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.07,0.07385426618212035
