scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,true_delta,simulation_seed,replicates,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_standardized_third_cumulant,mean_studentization_covariance,mean_absolute_edgeworth_adjustment,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_2x2_d0_p07,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,7,0.1,0.0,3227718042,5000,0.00015796786060122243,0.06122858869510582,0.0601025565413595,1.1252813634223813e-05,-0.0005328686490887174,0.039530943397675,joint_influence_welch,Joint-Influence Welch,4965,0.993,0.10292044310171199,0.056193353474320244,0.014702920443101713
config_2x2_d0_p08,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,8,0.1,0.0,1814125591,5000,7.140130751327312e-05,0.06124726334662168,0.05997715051918849,-6.543909285344713e-05,5.752376637741943e-05,0.04030051843931356,normal_wald,Normal Wald,5000,1.0,0.0994,0.0498,0.0092
config_2x2_d0_p08,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,8,0.1,0.0,1814125591,5000,7.140130751327312e-05,0.06124726334662168,0.05997715051918849,-6.543909285344713e-05,5.752376637741943e-05,0.04030051843931356,simple_welch,Simple Welch,5000,1.0,0.0982,0.0486,0.0082
config_2x2_d0_p08,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,8,0.1,0.0,1814125591,5000,7.140130751327312e-05,0.06124726334662168,0.05997715051918849,-6.543909285344713e-05,5.752376637741943e-05,0.04030051843931356,expanded_welch,Expanded Welch,5000,1.0,0.0932,0.0418,0.0076
config_2x2_d0_p08,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,8,0.1,0.0,1814125591,5000,7.140130751327312e-05,0.06124726334662168,0.05997715051918849,-6.543909285344713e-05,5.752376637741943e-05,0.04030051843931356,edgeworth_normal,Joint Edgeworth,4931,0.9862,0.11620360981545326,0.06347596836341513,0.01642668829851957
config_2x2_d0_p08,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,8,0.1,0.0,1814125591,5000,7.140130751327312e-05,0.06124726334662168,0.05997715051918849,-6.543909285344713e-05,5.752376637741943e-05,0.04030051843931356,joint_influence_welch,Joint-Influence Welch,4969,0.9938,0.11008251157174481,0.06359428456429865,0.01469108472529684
config_2x2_d0_p09,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,9,0.1,0.0,3974158138,5000,-0.0014632138750341904,0.060583523503515736,0.05997828096073471,0.001038725813050871,-0.0011423327903346476,0.03934691830264456,normal_wald,Normal Wald,5000,1.0,0.0962,0.0512,0.0088
config_2x2_d0_p09,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,9,0.1,0.0,3974158138,5000,-0.0014632138750341904,0.060583523503515736,0.05997828096073471,0.001038725813050871,-0.0011423327903346476,0.03934691830264456,simple_welch,Simple Welch,5000,1.0,0.0936,0.049,0.0084
config_2x2_d0_p09,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,9,0.1,0.0,3974158138,5000,-0.0014632138750341904,0.060583523503515736,0.05997828096073471,0.001038725813050871,-0.0011423327903346476,0.03934691830264456,expanded_welch,Expanded Welch,5000,1.0,0.087,0.0426,0.0068
config_2x2_d0_p09,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,9,0.1,0.0,3974158138,5000,-0.0014632138750341904,0.060583523503515736,0.05997828096073471,0.001038725813050871,-0.0011423327903346476,0.03934691830264456,edgeworth_normal,Joint Edgeworth,4917,0.9834,0.10229814927801505,0.05938580435224731,0.013422818791946308
config_2x2_d0_p09,2x2_balanced_control,2,2,balanced_control,Balanced control,100,100,9,0.1,0.0,3974158138,5000,-0.0014632138750341904,0.060583523503515736,0.05997828096073471,0.001038725813050871,-0.0011423327903346476,0.03934691830264456,joint_influence_welch,Joint-Influence Welch,4966,0.9932,0.10189287152637938,0.0590012082158679,0.01671365283930729
config_2x2_d1_p00,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,0,0.1,0.0,3229974002,5000,0.0023117026597203032,0.09163712765198073,0.08718178379916793,-0.0018622756235988425,0.002798888464525912,0.07369014831490661,normal_wald,Normal Wald,5000,1.0,0.103,0.0546,0.0116
config_2x2_d1_p00,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,0,0.1,0.0,3229974002,5000,0.0023117026597203032,0.09163712765198073,0.08718178379916793,-0.0018622756235988425,0.002798888464525912,0.07369014831490661,simple_welch,Simple Welch,5000,1.0,0.099,0.0498,0.01
config_2x2_d1_p00,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,0,0.1,0.0,3229974002,5000,0.0023117026597203032,0.09163712765198073,0.08718178379916793,-0.0018622756235988425,0.002798888464525912,0.07369014831490661,expanded_welch,Expanded Welch,5000,1.0,0.088,0.042,0.0092
config_2x2_d1_p00,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,0,0.1,0.0,3229974002,5000,0.0023117026597203032,0.09163712765198073,0.08718178379916793,-0.0018622756235988425,0.002798888464525912,0.07369014831490661,edgeworth_normal,Joint Edgeworth,4832,0.9664,0.12127483443708609,0.07057119205298014,0.01841887417218543
config_2x2_d1_p00,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,0,0.1,0.0,3229974002,5000,0.0023117026597203032,0.09163712765198073,0.08718178379916793,-0.0018622756235988425,0.002798888464525912,0.07369014831490661,joint_influence_welch,Joint-Influence Welch,4899,0.9798,0.11308430291896306,0.06470708307817923,0.014084507042253521
config_2x2_d1_p01,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,1,0.1,0.0,606157434,5000,-0.0019163563342604738,0.08991161851945838,0.08670168930878078,0.0015764687711868584,0.0004764706475328186,0.07026334681443641,normal_wald,Normal Wald,5000,1.0,0.0954,0.046,0.0094
config_2x2_d1_p01,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,1,0.1,0.0,606157434,5000,-0.0019163563342604738,0.08991161851945838,0.08670168930878078,0.0015764687711868584,0.0004764706475328186,0.07026334681443641,simple_welch,Simple Welch,5000,1.0,0.0902,0.0422,0.0076
config_2x2_d1_p01,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,1,0.1,0.0,606157434,5000,-0.0019163563342604738,0.08991161851945838,0.08670168930878078,0.0015764687711868584,0.0004764706475328186,0.07026334681443641,expanded_welch,Expanded Welch,5000,1.0,0.0788,0.038,0.0072
config_2x2_d1_p01,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,1,0.1,0.0,606157434,5000,-0.0019163563342604738,0.08991161851945838,0.08670168930878078,0.0015764687711868584,0.0004764706475328186,0.07026334681443641,edgeworth_normal,Joint Edgeworth,4841,0.9682,0.1123734765544309,0.06300351167114232,0.015286097913654203
config_2x2_d1_p01,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,1,0.1,0.0,606157434,5000,-0.0019163563342604738,0.08991161851945838,0.08670168930878078,0.0015764687711868584,0.0004764706475328186,0.07026334681443641,joint_influence_welch,Joint-Influence Welch,4923,0.9846,0.10745480398131221,0.06175096485882592,0.01604712573633963
config_2x2_d1_p02,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,2,0.1,0.0,2674302760,5000,0.0021272745270587467,0.09134273916818203,0.08734379921110838,-0.002196894997943748,-0.0007883145828562932,0.07182402289647077,normal_wald,Normal Wald,5000,1.0,0.098,0.0492,0.011
config_2x2_d1_p02,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,2,0.1,0.0,2674302760,5000,0.0021272745270587467,0.09134273916818203,0.08734379921110838,-0.002196894997943748,-0.0007883145828562932,0.07182402289647077,simple_welch,Simple Welch,5000,1.0,0.0928,0.044,0.0092
config_2x2_d1_p02,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,2,0.1,0.0,2674302760,5000,0.0021272745270587467,0.09134273916818203,0.08734379921110838,-0.002196894997943748,-0.0007883145828562932,0.07182402289647077,expanded_welch,Expanded Welch,5000,1.0,0.0808,0.0378,0.0084
config_2x2_d1_p02,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,2,0.1,0.0,2674302760,5000,0.0021272745270587467,0.09134273916818203,0.08734379921110838,-0.002196894997943748,-0.0007883145828562932,0.07182402289647077,edgeworth_normal,Joint Edgeworth,4838,0.9676,0.11740388590326581,0.062422488631665975,0.01715584952459694
config_2x2_d1_p02,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,2,0.1,0.0,2674302760,5000,0.0021272745270587467,0.09134273916818203,0.08734379921110838,-0.002196894997943748,-0.0007883145828562932,0.07182402289647077,joint_influence_welch,Joint-Influence Welch,4914,0.9828,0.10846560846560846,0.05881155881155881,0.01628001628001628
config_2x2_d1_p03,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,3,0.1,2.220446049250313e-16,3380239290,5000,0.0012254556653420992,0.09078935407548175,0.08713090243130898,-0.00010188869201293702,0.004458848491811848,0.07298894309811653,normal_wald,Normal Wald,5000,1.0,0.0986,0.0454,0.0098
config_2x2_d1_p03,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,3,0.1,2.220446049250313e-16,3380239290,5000,0.0012254556653420992,0.09078935407548175,0.08713090243130898,-0.00010188869201293702,0.004458848491811848,0.07298894309811653,simple_welch,Simple Welch,5000,1.0,0.0936,0.0412,0.0084
config_2x2_d1_p03,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,3,0.1,2.220446049250313e-16,3380239290,5000,0.0012254556653420992,0.09078935407548175,0.08713090243130898,-0.00010188869201293702,0.004458848491811848,0.07298894309811653,expanded_welch,Expanded Welch,5000,1.0,0.0816,0.037,0.0078
config_2x2_d1_p03,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,3,0.1,2.220446049250313e-16,3380239290,5000,0.0012254556653420992,0.09078935407548175,0.08713090243130898,-0.00010188869201293702,0.004458848491811848,0.07298894309811653,edgeworth_normal,Joint Edgeworth,4829,0.9658,0.11762269621039553,0.061296334644854004,0.015945330296127564
config_2x2_d1_p03,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,3,0.1,2.220446049250313e-16,3380239290,5000,0.0012254556653420992,0.09078935407548175,0.08713090243130898,-0.00010188869201293702,0.004458848491811848,0.07298894309811653,joint_influence_welch,Joint-Influence Welch,4908,0.9816,0.11145069274653627,0.05867970660146699,0.01426242868785656
config_2x2_d1_p04,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,4,0.1,0.0,65349617,5000,-0.00043011213148688585,0.09268030122203583,0.08729366495087648,4.323892988314704e-07,0.002613972711246334,0.07586273689529305,normal_wald,Normal Wald,5000,1.0,0.1054,0.053,0.01
config_2x2_d1_p04,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,4,0.1,0.0,65349617,5000,-0.00043011213148688585,0.09268030122203583,0.08729366495087648,4.323892988314704e-07,0.002613972711246334,0.07586273689529305,simple_welch,Simple Welch,5000,1.0,0.1002,0.0474,0.008
config_2x2_d1_p04,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,4,0.1,0.0,65349617,5000,-0.00043011213148688585,0.09268030122203583,0.08729366495087648,4.323892988314704e-07,0.002613972711246334,0.07586273689529305,expanded_welch,Expanded Welch,5000,1.0,0.0904,0.043,0.0072
config_2x2_d1_p04,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,4,0.1,0.0,65349617,5000,-0.00043011213148688585,0.09268030122203583,0.08729366495087648,4.323892988314704e-07,0.002613972711246334,0.07586273689529305,edgeworth_normal,Joint Edgeworth,4805,0.961,0.12278876170655567,0.0659729448491155,0.01748178980228928
config_2x2_d1_p04,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,4,0.1,0.0,65349617,5000,-0.00043011213148688585,0.09268030122203583,0.08729366495087648,4.323892988314704e-07,0.002613972711246334,0.07586273689529305,joint_influence_welch,Joint-Influence Welch,4899,0.9798,0.11879975505205144,0.065523576240049,0.016329863237395388
config_2x2_d1_p05,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,5,0.1,-2.220446049250313e-16,796464720,5000,-0.0008771434620761707,0.09157498576689954,0.08685538840889558,0.0002534796669004245,-0.00018399058801024442,0.07353158081226148,normal_wald,Normal Wald,5000,1.0,0.0996,0.0484,0.011
config_2x2_d1_p05,2x2_moderate_sparse,2,2,moderate_sparse,Moderate sparsity,50,50,5,0.1,-2.220446049250313e-16,796464720,5000,-0.0008771434620761707,0.09157498576689954,0.08685538840889558,0.0002534796669004245,-0.00018399058801024442,0.07353158081226148,simple_welch,Simple Welch,5000,1.0,0.0952,0.0444,0.0096
