scenario_seed,scenario_id,scenario_key,subset,replicate,profile_seconds,wald_seconds,permutation_seconds,permutations,student_perm_analytic_p
2026072501,random_2x5_d2,2026072501:random_2x5_d2,hard,3,0.048622375004924834,7.37080117687583e-05,0.0017693329136818647,999,0.309
2026072501,random_2x5_d2,2026072501:random_2x5_d2,hard,4,0.049093916080892086,7.591699250042439e-05,0.0017517919186502695,999,0.294
2026072501,random_4x6_d0,2026072501:random_4x6_d0,easy,0,0.09531579201575369,8.391693700104952e-05,0.0031501249177381396,999,0.616
2026072501,random_4x6_d0,2026072501:random_4x6_d0,easy,1,0.09183399996254593,7.724994793534279e-05,0.00321424996946007,999,0.103
2026072501,random_4x6_d0,2026072501:random_4x6_d0,easy,2,0.09004562499467283,8.65840120241046e-05,0.003086125012487173,999,0.133
2026072501,random_4x6_d0,2026072501:random_4x6_d0,easy,3,0.08632208302151412,7.395900320261717e-05,0.003199207945726812,999,0.301
2026072501,random_4x6_d0,2026072501:random_4x6_d0,easy,4,0.09143883304204792,9.14999982342124e-05,0.0030920840799808502,999,0.116
2026072601,random_2x2_d0,2026072601:random_2x2_d0,easy,0,0.011913041933439672,8.38330015540123e-05,0.0012630419805645943,999,0.358
2026072601,random_2x2_d0,2026072601:random_2x2_d0,easy,1,0.012290416052564979,0.00010758289135992527,0.0011809580028057098,999,0.834
2026072601,random_2x2_d0,2026072601:random_2x2_d0,easy,2,0.012959041981957853,7.020810153335333e-05,0.001162666012533009,999,0.068
2026072601,random_2x2_d0,2026072601:random_2x2_d0,easy,3,0.013811000040732324,6.995804142206907e-05,0.002491291961632669,999,0.001
2026072601,random_2x2_d0,2026072601:random_2x2_d0,easy,4,0.01589158398564905,0.0001699170097708702,0.0011852090246975422,999,0.654
2026072501,random_4x6_d5,2026072501:random_4x6_d5,hard,0,0.23096974997315556,8.216605056077242e-05,0.0033671249402686954,999,0.532
2026072501,random_4x6_d5,2026072501:random_4x6_d5,hard,1,0.08221137500368059,7.387495134025812e-05,0.003426083014346659,999,0.73
2026072501,random_4x6_d5,2026072501:random_4x6_d5,hard,2,0.3577511670300737,8.666608482599258e-05,0.0033151659881696105,999,0.826
2026072501,random_4x6_d5,2026072501:random_4x6_d5,hard,3,0.08297212491743267,7.491593714803457e-05,0.0033766659907996655,999,0.69
2026072501,random_4x6_d5,2026072501:random_4x6_d5,hard,4,0.2133659579558298,8.825003169476986e-05,0.0034081669291481376,999,0.449
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,0,0.09846533299423754,8.116697426885366e-05,0.003673208993859589,999,0.175
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,1,0.09395454090554267,9.266694542020559e-05,0.003466541995294392,999,0.575
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,2,0.13342729199212044,8.491706103086472e-05,0.0035759579623118043,999,0.582
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,3,0.12077712500467896,8.525000885128975e-05,0.0037042920012027025,999,0.261
2026072501,random_5x5_d0,2026072501:random_5x5_d0,easy,4,0.09537566697690636,8.879206143319607e-05,0.0037264999700710177,999,0.987
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,0,0.055928500019945204,8.541601710021496e-05,0.003719541011378169,999,0.514
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,1,0.036621332983486354,0.00021537498105317354,0.0018272079760208726,999,0.461
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,2,0.033049333025701344,7.445795927196741e-05,0.001860958058387041,999,0.973
2026072601,random_2x5_d2,2026072601:random_2x5_d2,hard,3,0.0354989169863984,8.358305785804987e-05,0.0019298329716548324,999,0.917
