display_id,section,figure_key,row_key,row_label,column_key,column_label,x_kind,x_value,shape,profile,dominant_p,dominant_q,pattern,constructor,baseline_mi,mi_direction,mi_difference,target_mi_p,target_mi_q,n_p,n_q,pair_id,configuration_id
display_01924,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,50,pair_ccfbca6fc83cb15d,config_cd8636731993071e
display_01925,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,50,pair_4a4e8313c00982bf,config_8756cc17f54f717d
display_01926,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,100,pair_fb6e4c79f03f599b,config_df3898da9591e460
display_01927,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,50,100,pair_ae70644972e72bec,config_3bb29975911e35d4
display_01928,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,50,100,pair_f6824d049588e85b,config_1f6706fc8a0e736e
display_01929,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,50,100,pair_babf95887505c5d5,config_a3c30ab0e2049307
display_01930,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,100,pair_ccfbca6fc83cb15d,config_e13cbe0856171ec7
display_01931,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,100,pair_4a4e8313c00982bf,config_579e5b6bdd016b07
display_01932,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,100,50,pair_fb6e4c79f03f599b,config_7b19d45965a304a7
display_01933,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,100,50,pair_ae70644972e72bec,config_1262d25d34253959
display_01934,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,100,50,pair_f6824d049588e85b,config_b76d96b6dfba783c
display_01935,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,100,50,pair_babf95887505c5d5,config_5290cb0ee4382462
display_01936,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,100,50,pair_ccfbca6fc83cb15d,config_8ba41ce414d82d50
display_01937,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,100,50,pair_4a4e8313c00982bf,config_5e32c64b69a18a5e
display_01938,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_250,"nP=50, nQ=250",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,250,pair_fb6e4c79f03f599b,config_9fc2a468bce31930
display_01939,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_250,"nP=50, nQ=250",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,50,250,pair_ae70644972e72bec,config_9d8ff410a8e23418
display_01940,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_250,"nP=50, nQ=250",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,50,250,pair_f6824d049588e85b,config_b6e1a56d335e7e7d
display_01941,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_250,"nP=50, nQ=250",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,50,250,pair_babf95887505c5d5,config_d3549919c737f439
display_01942,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_250,"nP=50, nQ=250",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,250,pair_ccfbca6fc83cb15d,config_4efcf3a432c27a37
display_01943,imbalance,imbalance_3x3_different_skew_a,q_higher,q higher,50_250,"nP=50, nQ=250",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,250,pair_4a4e8313c00982bf,config_ee3c5ccc95b08a28
display_01944,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,250_50,"nP=250, nQ=50",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,250,50,pair_fb6e4c79f03f599b,config_ccd3944fd0ff64c7
display_01945,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,250_50,"nP=250, nQ=50",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,250,50,pair_ae70644972e72bec,config_c2939089c820d2f1
display_01946,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,250_50,"nP=250, nQ=50",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,250,50,pair_f6824d049588e85b,config_ad8363b97f980717
display_01947,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,250_50,"nP=250, nQ=50",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,250,50,pair_babf95887505c5d5,config_05a6b12058f208f6
display_01948,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,250_50,"nP=250, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,250,50,pair_ccfbca6fc83cb15d,config_f67564e6851c0159
display_01949,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,250_50,"nP=250, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,250,50,pair_4a4e8313c00982bf,config_0e3e171ecebf3af3
display_01950,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,50_500,"nP=50, nQ=500",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,500,pair_fb6e4c79f03f599b,config_6231bd53f7a196a6
display_01951,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,50_500,"nP=50, nQ=500",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,50,500,pair_ae70644972e72bec,config_fda39e90ddc3f479
display_01952,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,50_500,"nP=50, nQ=500",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,50,500,pair_f6824d049588e85b,config_e423c602e71d8088
display_01953,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,50_500,"nP=50, nQ=500",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,50,500,pair_babf95887505c5d5,config_3a3aa4325ca2739c
display_01954,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,50_500,"nP=50, nQ=500",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,500,pair_ccfbca6fc83cb15d,config_96bddbc20b8c2c1b
display_01955,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,50_500,"nP=50, nQ=500",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,500,pair_4a4e8313c00982bf,config_6e52d47ed2b9acbe
display_01956,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_50,"nP=500, nQ=50",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,500,50,pair_fb6e4c79f03f599b,config_78f6b3c581a859dc
display_01957,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_50,"nP=500, nQ=50",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,500,50,pair_ae70644972e72bec,config_92a9c2c2fc3596db
display_01958,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_50,"nP=500, nQ=50",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,500,50,pair_f6824d049588e85b,config_2b0ed05eab1cb62e
display_01959,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_50,"nP=500, nQ=50",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,500,50,pair_babf95887505c5d5,config_9b518ebe601b0eae
display_01960,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_50,"nP=500, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,500,50,pair_ccfbca6fc83cb15d,config_a8e6d15ed79e68c6
display_01961,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_50,"nP=500, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,500,50,pair_4a4e8313c00982bf,config_220e77c6f6a9d8d3
display_01962,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_500,"nP=500, nQ=500",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,q_higher,0.0,0.02,0.02,500,500,pair_fb6e4c79f03f599b,config_68664fbc4f3b1772
display_01963,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_500,"nP=500, nQ=500",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,q_higher,0.001,0.02,0.021,500,500,pair_ae70644972e72bec,config_27c5a3cad78ac827
display_01964,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_500,"nP=500, nQ=500",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,q_higher,0.002,0.02,0.022,500,500,pair_f6824d049588e85b,config_624bae09d72ea59a
display_01965,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_500,"nP=500, nQ=500",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,q_higher,0.005,0.02,0.025,500,500,pair_babf95887505c5d5,config_12aaac3f82de358b
display_01966,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_500,"nP=500, nQ=500",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,q_higher,0.01,0.02,0.03,500,500,pair_ccfbca6fc83cb15d,config_4dd5a1bb1eff070e
display_01967,imbalance,imbalance_3x3_different_skew_b,q_higher,q higher,500_500,"nP=500, nQ=500",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,q_higher,0.02,0.02,0.04,500,500,pair_4a4e8313c00982bf,config_89c431f569a0186f
display_01968,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_50,"nP=50, nQ=50",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,50,50,pair_fb6e4c79f03f599b,config_b73990abe54408a3
display_01969,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_50,"nP=50, nQ=50",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,50,50,pair_e5473ca1ddb4659d,config_4995f9b44a3ee853
display_01970,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_50,"nP=50, nQ=50",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,50,50,pair_d7c69f68d22eb68f,config_7772d74b7071f67d
display_01971,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_50,"nP=50, nQ=50",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,50,50,pair_27fac269a4a8c784,config_633262009dda6ca1
display_01972,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_50,"nP=50, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,50,50,pair_fc844d27f7ad1eda,config_844a3b241ac434bb
display_01973,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_50,"nP=50, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,50,50,pair_2b2b85692099c674,config_ecae91b8cc906e16
display_01974,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_100,"nP=50, nQ=100",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,50,100,pair_fb6e4c79f03f599b,config_df3898da9591e460
display_01975,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_100,"nP=50, nQ=100",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,50,100,pair_e5473ca1ddb4659d,config_107ca5a2f4c8e5b0
display_01976,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_100,"nP=50, nQ=100",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,50,100,pair_d7c69f68d22eb68f,config_fb654d575dcd1740
display_01977,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_100,"nP=50, nQ=100",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,50,100,pair_27fac269a4a8c784,config_136593bba113f92b
display_01978,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_100,"nP=50, nQ=100",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,50,100,pair_fc844d27f7ad1eda,config_37248a29043d582a
display_01979,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_100,"nP=50, nQ=100",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,50,100,pair_2b2b85692099c674,config_41ee3457565cff05
display_01980,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,100_50,"nP=100, nQ=50",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,100,50,pair_fb6e4c79f03f599b,config_7b19d45965a304a7
display_01981,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,100_50,"nP=100, nQ=50",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,100,50,pair_e5473ca1ddb4659d,config_74b2ac36fe3cdbe2
display_01982,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,100_50,"nP=100, nQ=50",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,100,50,pair_d7c69f68d22eb68f,config_d4e9f4bdeb06fc60
display_01983,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,100_50,"nP=100, nQ=50",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,100,50,pair_27fac269a4a8c784,config_b720c8248533f4da
display_01984,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,100_50,"nP=100, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,100,50,pair_fc844d27f7ad1eda,config_0007e6d799a5d588
display_01985,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,100_50,"nP=100, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,100,50,pair_2b2b85692099c674,config_0b81724a1c2358fb
display_01986,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_250,"nP=50, nQ=250",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,50,250,pair_fb6e4c79f03f599b,config_9fc2a468bce31930
display_01987,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_250,"nP=50, nQ=250",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,50,250,pair_e5473ca1ddb4659d,config_4a1e6de17bf0eea8
display_01988,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_250,"nP=50, nQ=250",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,50,250,pair_d7c69f68d22eb68f,config_22d5d7cc6a8ce86b
display_01989,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_250,"nP=50, nQ=250",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,50,250,pair_27fac269a4a8c784,config_686c098347e1ad78
display_01990,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_250,"nP=50, nQ=250",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,50,250,pair_fc844d27f7ad1eda,config_94ad53ec297c032a
display_01991,imbalance,imbalance_3x3_different_skew_a,p_higher,p higher,50_250,"nP=50, nQ=250",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,50,250,pair_2b2b85692099c674,config_0e1af827b7e63a41
display_01992,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,250_50,"nP=250, nQ=50",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,250,50,pair_fb6e4c79f03f599b,config_ccd3944fd0ff64c7
display_01993,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,250_50,"nP=250, nQ=50",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,250,50,pair_e5473ca1ddb4659d,config_6fcffac671ba3071
display_01994,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,250_50,"nP=250, nQ=50",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,250,50,pair_d7c69f68d22eb68f,config_99a04cc728b635f4
display_01995,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,250_50,"nP=250, nQ=50",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,250,50,pair_27fac269a4a8c784,config_329e40cbb99b2c6c
display_01996,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,250_50,"nP=250, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,250,50,pair_fc844d27f7ad1eda,config_e8bf2aabd2d5834b
display_01997,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,250_50,"nP=250, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,250,50,pair_2b2b85692099c674,config_11e6f45beda8cf0a
display_01998,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,50_500,"nP=50, nQ=500",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,50,500,pair_fb6e4c79f03f599b,config_6231bd53f7a196a6
display_01999,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,50_500,"nP=50, nQ=500",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,50,500,pair_e5473ca1ddb4659d,config_df52ef6e9ac8781c
display_02000,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,50_500,"nP=50, nQ=500",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,50,500,pair_d7c69f68d22eb68f,config_39c7db91f395177b
display_02001,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,50_500,"nP=50, nQ=500",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,50,500,pair_27fac269a4a8c784,config_787a08db6f0fd5a7
display_02002,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,50_500,"nP=50, nQ=500",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,50,500,pair_fc844d27f7ad1eda,config_68ea5021fcbce5ec
display_02003,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,50_500,"nP=50, nQ=500",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,50,500,pair_2b2b85692099c674,config_1835980523b2ea23
display_02004,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_50,"nP=500, nQ=50",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,500,50,pair_fb6e4c79f03f599b,config_78f6b3c581a859dc
display_02005,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_50,"nP=500, nQ=50",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,500,50,pair_e5473ca1ddb4659d,config_ce6d92f0206e6e71
display_02006,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_50,"nP=500, nQ=50",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,500,50,pair_d7c69f68d22eb68f,config_6725d738a53da055
display_02007,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_50,"nP=500, nQ=50",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,500,50,pair_27fac269a4a8c784,config_e6f6f6eb7287abd9
display_02008,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_50,"nP=500, nQ=50",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,500,50,pair_fc844d27f7ad1eda,config_1e4402e374d9d4dd
display_02009,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_50,"nP=500, nQ=50",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,500,50,pair_2b2b85692099c674,config_4c3e50f4fbd5568a
display_02010,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_500,"nP=500, nQ=500",mi_difference,0.0,3x3,different_skew,,,first,additive,0.02,p_higher,0.0,0.02,0.02,500,500,pair_fb6e4c79f03f599b,config_68664fbc4f3b1772
display_02011,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_500,"nP=500, nQ=500",mi_difference,0.001,3x3,different_skew,,,first,additive,0.02,p_higher,0.001,0.021,0.02,500,500,pair_e5473ca1ddb4659d,config_309beeadb4b6e2a3
display_02012,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_500,"nP=500, nQ=500",mi_difference,0.002,3x3,different_skew,,,first,additive,0.02,p_higher,0.002,0.022,0.02,500,500,pair_d7c69f68d22eb68f,config_23b1e511e0246601
display_02013,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_500,"nP=500, nQ=500",mi_difference,0.005,3x3,different_skew,,,first,additive,0.02,p_higher,0.005,0.025,0.02,500,500,pair_27fac269a4a8c784,config_de240e56b16b86ef
display_02014,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_500,"nP=500, nQ=500",mi_difference,0.01,3x3,different_skew,,,first,additive,0.02,p_higher,0.01,0.03,0.02,500,500,pair_fc844d27f7ad1eda,config_e5c485e451d62897
display_02015,imbalance,imbalance_3x3_different_skew_b,p_higher,p higher,500_500,"nP=500, nQ=500",mi_difference,0.02,3x3,different_skew,,,first,additive,0.02,p_higher,0.02,0.04,0.02,500,500,pair_2b2b85692099c674,config_c59579361552b4bc
display_02016,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.0,5x5,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,50,pair_489238afbcfc259d,config_9d96c47615346d89
display_02017,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.001,5x5,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,50,50,pair_07e3b8f9e4822ff6,config_9b8ab84d1e422656
display_02018,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.002,5x5,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,50,50,pair_1d9f93247e70de8d,config_01173a2bdde90cc0
display_02019,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.005,5x5,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,50,50,pair_1b383c60c76c4e7b,config_a91a049d000e3ff3
display_02020,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.01,5x5,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,50,pair_4d27465cf0425ea3,config_d66f889df35933b5
display_02021,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_50,"nP=50, nQ=50",mi_difference,0.02,5x5,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,50,pair_45f2b342723736ae,config_97a9d187d976ad29
display_02022,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.0,5x5,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,50,100,pair_489238afbcfc259d,config_3c4c9bfc30d00a3c
display_02023,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.001,5x5,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,50,100,pair_07e3b8f9e4822ff6,config_6169bf9b24a76045
display_02024,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.002,5x5,uniform,,,first,additive,0.02,q_higher,0.002,0.02,0.022,50,100,pair_1d9f93247e70de8d,config_8680d65a16b9761e
display_02025,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.005,5x5,uniform,,,first,additive,0.02,q_higher,0.005,0.02,0.025,50,100,pair_1b383c60c76c4e7b,config_c32509257002fc0f
display_02026,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.01,5x5,uniform,,,first,additive,0.02,q_higher,0.01,0.02,0.03,50,100,pair_4d27465cf0425ea3,config_811c570515e459f1
display_02027,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,50_100,"nP=50, nQ=100",mi_difference,0.02,5x5,uniform,,,first,additive,0.02,q_higher,0.02,0.02,0.04,50,100,pair_45f2b342723736ae,config_91d8b74a65fbb1a3
display_02028,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.0,5x5,uniform,,,first,additive,0.02,q_higher,0.0,0.02,0.02,100,50,pair_489238afbcfc259d,config_1c0b260bd57ef928
display_02029,imbalance,imbalance_5x5_uniform_a,q_higher,q higher,100_50,"nP=100, nQ=50",mi_difference,0.001,5x5,uniform,,,first,additive,0.02,q_higher,0.001,0.02,0.021,100,50,pair_07e3b8f9e4822ff6,config_c7743bfbac220936
