pair_id,shape,profile,n_p,n_q,baseline_mi,mi_difference,input_index,method,median_microseconds,valid
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,15,expanded_welch,151.666,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,16,normal_wald,84.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,16,expanded_welch,149.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,17,normal_wald,86.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,17,expanded_welch,151.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,18,normal_wald,85.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,18,expanded_welch,150.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,19,normal_wald,85.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,19,expanded_welch,152.791,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,20,normal_wald,85.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,20,expanded_welch,150.625,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,21,normal_wald,85.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,21,expanded_welch,150.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,22,normal_wald,85.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,22,expanded_welch,149.125,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,23,normal_wald,84.666,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,23,expanded_welch,149.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,24,normal_wald,84.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,24,expanded_welch,149.791,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,25,normal_wald,84.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,25,expanded_welch,150.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,26,normal_wald,84.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,26,expanded_welch,151.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,27,normal_wald,84.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,27,expanded_welch,153.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,28,normal_wald,85.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,28,expanded_welch,153.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,29,normal_wald,85.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,29,expanded_welch,150.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,30,normal_wald,85.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,30,expanded_welch,150.541,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,31,normal_wald,85.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,31,expanded_welch,147.666,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,32,normal_wald,85.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,32,expanded_welch,148.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,33,normal_wald,85.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,33,expanded_welch,148.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,34,normal_wald,84.958,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,34,expanded_welch,151.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,35,normal_wald,84.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,35,expanded_welch,153.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,36,normal_wald,85.166,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,36,expanded_welch,154.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,37,normal_wald,84.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,37,expanded_welch,153.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,38,normal_wald,84.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,38,expanded_welch,149.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,39,normal_wald,84.791,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,39,expanded_welch,153.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,40,normal_wald,84.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,40,expanded_welch,151.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,41,normal_wald,84.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,41,expanded_welch,159.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,42,normal_wald,84.625,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,42,expanded_welch,154.125,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,43,normal_wald,84.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,43,expanded_welch,153.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,44,normal_wald,84.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,44,expanded_welch,155.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,45,normal_wald,84.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,45,expanded_welch,150.916,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,46,normal_wald,85.125,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,46,expanded_welch,152.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,47,normal_wald,85.166,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,47,expanded_welch,150.125,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,48,normal_wald,84.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,48,expanded_welch,150.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,49,normal_wald,84.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,49,expanded_welch,154.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,50,normal_wald,84.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,50,expanded_welch,150.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,51,normal_wald,87.084,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,51,expanded_welch,151.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,52,normal_wald,85.042,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,52,expanded_welch,152.166,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,53,normal_wald,84.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,53,expanded_welch,152.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,54,normal_wald,84.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,54,expanded_welch,152.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,55,normal_wald,85.042,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,55,expanded_welch,150.416,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,56,normal_wald,87.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,56,expanded_welch,149.666,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,57,normal_wald,85.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,57,expanded_welch,150.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,58,normal_wald,85.334,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,58,expanded_welch,151.291,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,59,normal_wald,86.791,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,59,expanded_welch,149.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,60,normal_wald,85.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,60,expanded_welch,149.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,61,normal_wald,85.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,61,expanded_welch,147.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,62,normal_wald,85.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,62,expanded_welch,147.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,63,normal_wald,85.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,63,expanded_welch,152.541,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,64,normal_wald,85.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,64,expanded_welch,151.667,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,65,normal_wald,85.541,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,65,expanded_welch,149.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,66,normal_wald,84.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,66,expanded_welch,148.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,67,normal_wald,85.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,67,expanded_welch,151.916,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,68,normal_wald,84.834,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,68,expanded_welch,151.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,69,normal_wald,84.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,69,expanded_welch,150.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,70,normal_wald,84.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,70,expanded_welch,150.916,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,71,normal_wald,84.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,71,expanded_welch,149.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,72,normal_wald,84.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,72,expanded_welch,150.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,73,normal_wald,84.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,73,expanded_welch,148.625,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,74,normal_wald,85.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,74,expanded_welch,148.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,75,normal_wald,84.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,75,expanded_welch,150.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,76,normal_wald,84.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,76,expanded_welch,151.041,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,77,normal_wald,84.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,77,expanded_welch,149.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,78,normal_wald,84.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,78,expanded_welch,149.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,79,normal_wald,84.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,79,expanded_welch,149.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,80,normal_wald,85.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,80,expanded_welch,151.666,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,81,normal_wald,85.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,81,expanded_welch,150.958,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,82,normal_wald,85.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,82,expanded_welch,148.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,83,normal_wald,84.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,83,expanded_welch,150.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,84,normal_wald,85.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,84,expanded_welch,151.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,85,normal_wald,84.958,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,85,expanded_welch,149.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,86,normal_wald,85.541,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,86,expanded_welch,150.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,87,normal_wald,88.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,87,expanded_welch,149.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,88,normal_wald,87.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,88,expanded_welch,148.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,89,normal_wald,86.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,89,expanded_welch,151.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,90,normal_wald,87.625,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,90,expanded_welch,151.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,91,normal_wald,86.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,91,expanded_welch,149.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,92,normal_wald,86.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,92,expanded_welch,149.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,93,normal_wald,85.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,93,expanded_welch,150.125,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,94,normal_wald,86.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,94,expanded_welch,151.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,95,normal_wald,91.916,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,95,expanded_welch,151.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,96,normal_wald,87.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,96,expanded_welch,151.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,97,normal_wald,87.667,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,97,expanded_welch,150.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,98,normal_wald,86.291,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,98,expanded_welch,149.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,99,normal_wald,85.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,99,expanded_welch,149.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,100,normal_wald,84.958,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,100,expanded_welch,150.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,101,normal_wald,86.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,101,expanded_welch,152.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,102,normal_wald,85.334,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,102,expanded_welch,151.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,103,normal_wald,85.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,103,expanded_welch,153.416,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,104,normal_wald,84.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,104,expanded_welch,151.125,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,105,normal_wald,85.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,105,expanded_welch,150.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,106,normal_wald,84.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,106,expanded_welch,151.041,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,107,normal_wald,85.959,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,107,expanded_welch,151.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,108,normal_wald,85.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,108,expanded_welch,151.459,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,109,normal_wald,85.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,109,expanded_welch,151.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,110,normal_wald,85.416,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,110,expanded_welch,149.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,111,normal_wald,85.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,111,expanded_welch,150.875,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,112,normal_wald,85.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,112,expanded_welch,150.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,113,normal_wald,85.166,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,113,expanded_welch,149.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,114,normal_wald,85.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,114,expanded_welch,150.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,115,normal_wald,85.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,115,expanded_welch,150.292,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,116,normal_wald,85.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,116,expanded_welch,149.209,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,117,normal_wald,85.834,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,117,expanded_welch,144.334,False
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,118,normal_wald,85.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,118,expanded_welch,159.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,119,normal_wald,85.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,119,expanded_welch,155.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,120,normal_wald,86.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,120,expanded_welch,151.541,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,121,normal_wald,86.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,121,expanded_welch,150.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,122,normal_wald,86.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,122,expanded_welch,149.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,123,normal_wald,86.291,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,123,expanded_welch,151.584,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,124,normal_wald,85.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,124,expanded_welch,150.834,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,125,normal_wald,85.667,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,125,expanded_welch,151.458,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,126,normal_wald,85.459,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,126,expanded_welch,150.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,127,normal_wald,85.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,127,expanded_welch,151.833,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,128,normal_wald,85.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,128,expanded_welch,150.375,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,129,normal_wald,85.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,129,expanded_welch,153.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,130,normal_wald,85.625,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,130,expanded_welch,158.625,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,131,normal_wald,85.792,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,131,expanded_welch,153.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,132,normal_wald,85.5,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,132,expanded_welch,155.625,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,133,normal_wald,85.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,133,expanded_welch,151.916,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,134,normal_wald,85.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,134,expanded_welch,150.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,135,normal_wald,85.166,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,135,expanded_welch,149.542,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,136,normal_wald,85.667,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,136,expanded_welch,149.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,137,normal_wald,86.125,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,137,expanded_welch,148.541,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,138,normal_wald,85.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,138,expanded_welch,151.083,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,139,normal_wald,85.334,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,139,expanded_welch,149.334,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,140,normal_wald,85.167,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,140,expanded_welch,147.708,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,141,normal_wald,85.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,141,expanded_welch,148.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,142,normal_wald,85.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,142,expanded_welch,147.75,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,143,normal_wald,85.0,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,143,expanded_welch,148.041,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,144,normal_wald,85.417,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,144,expanded_welch,147.541,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,145,normal_wald,85.084,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,145,expanded_welch,148.791,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,146,normal_wald,85.208,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,146,expanded_welch,149.375,False
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,147,normal_wald,84.917,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,147,expanded_welch,154.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,148,normal_wald,84.791,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,148,expanded_welch,153.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,149,normal_wald,85.291,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,149,expanded_welch,152.583,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,150,normal_wald,87.333,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,150,expanded_welch,152.791,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,151,normal_wald,89.209,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,151,expanded_welch,152.25,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,152,normal_wald,85.709,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,152,expanded_welch,151.166,True
pair_4a4e8313c00982bf,3x3,different_skew,20,20,0.02,0.02,153,normal_wald,85.417,True
