absolute_mi_difference,achieved_mi_p,achieved_mi_q,columns,common_valid_rate,common_valid_rejection_rate,common_valid_rejections,common_valid_replicates,conditional_rejection_rate,configuration_id,constructor,dominant_p,dominant_q,empty_column_p,empty_column_q,empty_row_p,empty_row_q,expanded_df_median,expanded_df_p05,expanded_df_p95,invalid_reason_counts_json,method,method_label,minimum_true_expected_p,minimum_true_expected_q,monte_carlo_standard_error,n_p,n_q,nominal_alpha,observed_zero_fraction_p,observed_zero_fraction_q,pair_id,pattern,profile,rejections,replicates,rows,shape,signed_mi_difference_q_minus_p,simulation_seed,standard_error_median,standard_error_p05,standard_error_p95,statistic_median,statistic_p05,statistic_p95,target_mi_p,target_mi_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,unconditional_rejection_rate,valid_rate,valid_replicates,wilson_95_high,wilson_95_low
0.005000000000000199,0.019999999999999907,0.025000000000000105,2,1.0,0.03245,649,20000,0.03245,config_06e9e066a06eaea8,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,33.182361894618765,19.49292778880376,0.0012529365007852553,250,250,0.05,0.0,0.0,pair_ec6b5fcc8cd2e2a2,first,different_skew,649,20000,2,2x2,0.005000000000000199,2678871388141809093,0.019909764693258187,0.012947581545187818,0.026638405689538323,-0.23144578596073356,-1.727767688030614,1.3601839069105097,0.02,0.025,0.0,0.0,0.0,0.0,0.03245,1.0,20000,0.03499690208035654,0.030082670835706902
0.0050000000000000044,0.025,0.019999999999999997,8,1.0,0.10325,2065,20000,0.10325,config_06ed43d306d4fc3a,additive,,,0.0096,0.0,0.0103,0.0,19.034571832507403,11.323751445908444,32.78752480467754,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",expanded_welch,Expanded Welch,0.13435048171978403,0.9620801836788904,0.0021516207553841826,50,250,0.05,0.4613171875,0.03016015625,pair_5a4c8fab0511e98f,first,uniform,2065,20000,8,8x8,-0.0050000000000000044,1936178462352027922,0.07561359900486889,0.06310112494085524,0.08926005856076547,0.725031353031803,-0.9239541945853075,2.5028398310645126,0.025,0.02,0.96875,0.03125,1.0,0.96875,0.10325,1.0,20000,0.10754357283202431,0.09910880777849468
0.0050000000000000044,0.025,0.019999999999999997,8,1.0,0.13035,2607,20000,0.13035,config_06ed43d306d4fc3a,additive,,,0.0096,0.0,0.0103,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,0.13435048171978403,0.9620801836788904,0.00238074439514199,50,250,0.05,0.4613171875,0.03016015625,pair_5a4c8fab0511e98f,first,uniform,2607,20000,8,8x8,-0.0050000000000000044,1936178462352027922,0.07561359900486889,0.06310112494085524,0.08926005856076547,0.725031353031803,-0.9239541945853075,2.5028398310645126,0.025,0.02,0.96875,0.03125,1.0,0.96875,0.13035,1.0,20000,0.13508725131455265,0.12575472094172543
0.0005000000000000091,9.999999999999766e-05,0.0006000000000000068,3,1.0,0.00075,15,20000,0.00075,config_06fd66f2388640bc,additive,,,0.0,0.0,0.0,0.0,4.295207074133144,1.6118461705356373,9.001469839893506,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",expanded_welch,Expanded Welch,22.500000000000007,9.999999999999995,0.000193576535251564,1000,1000,0.05,0.0,1.6666666666666664e-05,pair_015eb7f63314527a,first,different_skew,15,20000,3,3x3,0.0005000000000000091,18192979825346430558,0.0029781693999197077,0.0018132122522229893,0.004337971800830753,-0.15058138512286437,-1.2456130940681889,0.9862202855872074,0.0001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.00075,1.0,20000,0.0012371678111665165,0.00045458019085395195
0.0005000000000000091,9.999999999999766e-05,0.0006000000000000068,3,1.0,0.0026,52,20000,0.0026,config_06fd66f2388640bc,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,22.500000000000007,9.999999999999995,0.0003600861008147912,1000,1000,0.05,0.0,1.6666666666666664e-05,pair_015eb7f63314527a,first,different_skew,52,20000,3,3x3,0.0005000000000000091,18192979825346430558,0.0029781693999197077,0.0018132122522229893,0.004337971800830753,-0.15058138512286437,-1.2456130940681889,0.9862202855872074,0.0001,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0026,1.0,20000,0.0034076419053493887,0.001983395563263493
0.0050000000000000044,0.019999999999999993,0.024999999999999998,5,1.0,0.033,660,20000,0.033,config_070e2d99d5eead03,additive,,,0.0,0.0,0.0,0.0,45.660883678890244,30.279930619312164,66.39834932950373,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",expanded_welch,Expanded Welch,10.214389753041367,9.12159988802987,0.0012631508223486221,500,500,0.05,8e-06,8e-06,pair_1b383c60c76c4e7b,first,uniform,660,20000,5,5x5,0.0050000000000000044,15923186735861811021,0.016678153725296532,0.014143487306029311,0.01920428819763498,-0.2948342275399285,-1.7799526592665653,1.1863214314819372,0.02,0.025,0.0,0.0,0.0,0.0,0.033,1.0,20000,0.035566797153413994,0.03061256452298772
0.0050000000000000044,0.019999999999999993,0.024999999999999998,5,1.0,0.03775,755,20000,0.03775,config_070e2d99d5eead03,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,10.214389753041367,9.12159988802987,0.0013476820377967497,500,500,0.05,8e-06,8e-06,pair_1b383c60c76c4e7b,first,uniform,755,20000,5,5x5,0.0050000000000000044,15923186735861811021,0.016678153725296532,0.014143487306029311,0.01920428819763498,-0.2948342275399285,-1.7799526592665653,1.1863214314819372,0.02,0.025,0.0,0.0,0.0,0.0,0.03775,1.0,20000,0.04048141461597414,0.03519612271789459
0.02000000000000001,0.019999999999999872,0.03999999999999988,5,0.66435,0.05667193497403477,753,13287,0.05667193497403477,config_070fac90dda20531,additive,,,0.98295,0.9826,0.98195,0.9828,10.851925915111272,1.1943762228019028,148.52316885732003,"{""invalid_base"": 792, ""invalid_combined_df"": 5921, ""invalid_component_p"": 2983, ""invalid_component_q"": 2938}",expanded_welch,Expanded Welch,0.024999999999999988,0.024999999999999988,0.0013459657777967462,10,10,0.05,0.8395960000000002,0.8416840000000002,pair_7ce1d258fd1cfc5a,first,same_skew,753,20000,5,5x5,0.02000000000000001,3607836948698232964,0.1719227238325861,0.014898506496119884,0.29432752191216077,-2.926737109525271e-15,-2.050138024833578,1.8392390756247428,0.02,0.04,0.96,0.96,0.96,0.96,0.03765,0.66435,13287,0.04037807288128713,0.035099502859792825
0.02000000000000001,0.019999999999999872,0.03999999999999988,5,0.66435,0.08474448709264695,1126,13287,0.09771970012494793,config_070fac90dda20531,additive,,,0.98295,0.9826,0.98195,0.9828,,,,"{""invalid_base"": 792}",normal_wald,Normal Wald,0.024999999999999988,0.024999999999999988,0.0020620642266913026,10,10,0.05,0.8395960000000002,0.8416840000000002,pair_7ce1d258fd1cfc5a,first,same_skew,1877,20000,5,5x5,0.02000000000000001,3607836948698232964,0.1719227238325861,0.014898506496119884,0.29432752191216077,-2.926737109525271e-15,-2.050138024833578,1.8392390756247428,0.02,0.04,0.96,0.96,0.96,0.96,0.09385,0.9604,19208,0.09796993157170839,0.0898860593166654
0.0010000000000000252,0.019999999999999993,0.02100000000000002,5,0.9903,0.0,0,19806,0.0,config_0737c0e921717fb2,additive,,,0.9608,0.9619,0.9596,0.96035,2.3922026421004947,0.5593731939629937,5.900824773037618,"{""invalid_base"": 1, ""invalid_combined_df"": 193, ""invalid_component_p"": 98, ""invalid_component_q"": 95}",expanded_welch,Expanded Welch,0.10214389753041367,0.09984069323234014,0.0,5,5,0.05,0.8158740000000002,0.8161160000000001,pair_07e3b8f9e4822ff6,first,uniform,0,20000,5,5x5,0.0010000000000000252,3573580863874897756,0.27593934730454395,0.17218241138286264,0.35070781508694604,0.0,-2.828427124746193,2.828427124746193,0.02,0.021,1.0,1.0,1.0,1.0,0.0,0.9903,19806,0.00019203605610462553,0.0
0.0010000000000000252,0.019999999999999993,0.02100000000000002,5,0.9903,0.23139452691103707,4583,19806,0.2376618830941547,config_0737c0e921717fb2,additive,,,0.9608,0.9619,0.9596,0.96035,,,,"{""invalid_base"": 1}",normal_wald,Normal Wald,0.10214389753041367,0.09984069323234014,0.003009754786523314,5,5,0.05,0.8158740000000002,0.8161160000000001,pair_07e3b8f9e4822ff6,first,uniform,4753,20000,5,5x5,0.0010000000000000252,3573580863874897756,0.27593934730454395,0.17218241138286264,0.35070781508694604,0.0,-2.828427124746193,2.828427124746193,0.02,0.021,1.0,1.0,1.0,1.0,0.23765,0.99995,19999,0.24359904036001692,0.23180172095862114
0.0010000000000000772,0.01999999999999999,0.021000000000000067,3,0.95435,0.0,0,19087,0.0,config_07443a6003e13001,additive,,,0.37905,0.38235,0.379,0.38305,3.922347711850152,0.6571078321896937,10.772082814100719,"{""invalid_base"": 11, ""invalid_combined_df"": 902, ""invalid_component_p"": 430, ""invalid_component_q"": 472}",expanded_welch,Expanded Welch,0.39015137860150384,0.38613208271838007,0.0,5,5,0.05,0.5580888888888889,0.5590777777777778,pair_387604fbc8c5493e,first,uniform,0,20000,3,3x3,0.0010000000000000772,10991889373180192758,0.24836286238903812,0.14061662169269099,0.3323221810420037,0.0,-2.3904572186687885,2.390457218668788,0.02,0.021,1.0,1.0,1.0,1.0,0.0,0.95435,19087,0.00019203605610462553,0.0
