pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,strength_p,strength_q,endpoint_strength_p,endpoint_strength_q,endpoint_mi_p,endpoint_mi_q,normalization_error_p,normalization_error_q,row_margin_error_p,row_margin_error_q,column_margin_error_p,column_margin_error_q,minimum_probability_p,minimum_probability_q,population_variance_p,population_variance_q,row_margin_p_json,column_margin_p_json,row_margin_q_json,column_margin_q_json,direction_json,probability_p_json,probability_q_json
pair_9388d69bf04abe91,8x8,8,8,custom_extreme,0.99,0.995,additive,first,1e-05,0.00011,1.0000000000052644e-05,0.00010999999999990337,9.999999999985072e-05,9.999999999985072e-05,9.177233355687647e-06,3.3282315456420227e-05,0.0014142857142857156,0.0007107142857142863,0.010681582245438394,0.005860186690151872,1.1102230246251565e-16,3.3306690738754696e-16,0.0,0.0,1.1102230246251565e-16,3.3306690738754696e-16,2.040816326530616e-06,5.10204081632654e-07,3.269865445621363e-05,0.0005972724283263691,"[0.99,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299]","[0.99,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299,0.0014285714285714299]","[0.995,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149]","[0.995,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149,0.0007142857142857149]","[[1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]","[[0.9801091772333557,0.001405108480930028,0.0014142857142857156,0.0014142857142857156,0.0014142857142857156,0.0014142857142857156,0.0014142857142857156,0.0014142857142857156],[0.001405108480930028,1.1218049682218263e-05,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06],[0.0014142857142857156,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06],[0.0014142857142857156,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06],[0.0014142857142857156,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06],[0.0014142857142857156,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06],[0.0014142857142857156,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06],[0.0014142857142857156,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06,2.040816326530616e-06]]","[[0.9900582823154565,0.0006774319702578661,0.0007107142857142863,0.0007107142857142863,0.0007107142857142863,0.0007107142857142863,0.0007107142857142863,0.0007107142857142863],[0.0006774319702578661,3.379251953805288e-05,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07],[0.0007107142857142863,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07],[0.0007107142857142863,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07],[0.0007107142857142863,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07],[0.0007107142857142863,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07],[0.0007107142857142863,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07],[0.0007107142857142863,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07,5.10204081632654e-07]]"
pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,0.016541929339496872,0.019434406816916085,0.052500000000000005,0.039999999999999994,0.19096077864500893,0.16163630995756442,0.0,0.0,1.3877787807814457e-17,2.220446049250313e-16,1.3877787807814457e-17,2.220446049250313e-16,0.0056250000000000015,0.0024999999999999988,0.052148061614747235,0.12064866027002111,"[0.7,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001]","[0.7,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001]","[0.8,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999]","[0.8,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.04999999999999999]","[[1.0,-1.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0]]","[[0.5065419293394968,0.03595807066050313,0.052500000000000005,0.052500000000000005,0.052500000000000005],[0.03595807066050313,0.022166929339496873,0.0056250000000000015,0.0056250000000000015,0.0056250000000000015],[0.052500000000000005,0.0056250000000000015,0.0056250000000000015,0.0056250000000000015,0.0056250000000000015],[0.052500000000000005,0.0056250000000000015,0.0056250000000000015,0.0056250000000000015,0.0056250000000000015],[0.052500000000000005,0.0056250000000000015,0.0056250000000000015,0.0056250000000000015,0.0056250000000000015]]","[[0.6594344068169162,0.02056559318308391,0.039999999999999994,0.039999999999999994,0.039999999999999994],[0.02056559318308391,0.021934406816916083,0.0024999999999999988,0.0024999999999999988,0.0024999999999999988],[0.039999999999999994,0.0024999999999999988,0.0024999999999999988,0.0024999999999999988,0.0024999999999999988],[0.039999999999999994,0.0024999999999999988,0.0024999999999999988,0.0024999999999999988,0.0024999999999999988],[0.039999999999999994,0.0024999999999999988,0.0024999999999999988,0.0024999999999999988,0.0024999999999999988]]"
pair_945449187c98f72d,3x5,3,5,uniform,,,additive,first,0.02,0.022,0.019999999999999997,0.022000000000000006,0.0020000000000000087,0.0020000000000000087,0.0254916738779556,0.026700808984961327,0.06666666666666667,0.06666666666666667,0.18483924814931846,0.18483924814931846,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.04117499278871106,0.03996585768170534,0.03804719435379563,0.041630313522207286,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]","[0.2,0.2,0.2,0.2,0.2]","[0.3333333333333333,0.3333333333333333,0.3333333333333333]","[0.2,0.2,0.2,0.2,0.2]","[[1.0,-1.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0]]","[[0.09215834054462227,0.04117499278871106,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.04117499278871106,0.09215834054462227,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667]]","[[0.09336747565162799,0.03996585768170534,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.03996585768170534,0.09336747565162799,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667]]"
pair_947834322bbb3e9b,2x2,2,2,uniform,,,additive,first,0.0001,0.0021,9.999999999994562e-05,0.002099999999999956,0.0020000000000000104,0.0020000000000000104,0.0035354749790908655,0.016196178514871127,0.25,0.25,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.24646452502090913,0.23380382148512888,0.00019997999955552698,0.004191175877938467,"[0.5,0.5]","[0.5,0.5]","[0.5,0.5]","[0.5,0.5]","[[1.0,-1.0],[-1.0,1.0]]","[[0.25353547497909085,0.24646452502090913],[0.24646452502090913,0.25353547497909085]]","[[0.26619617851487115,0.23380382148512888],[0.23380382148512888,0.26619617851487115]]"
pair_94c196fb7bae6850,2x2,2,2,different_skew,,,additive,first,0.0,0.002,0.0,0.0019999999999999254,0.0019999999999999254,0.0019999999999999254,0.0,0.010338992364073079,0.21000000000000002,0.15999999999999998,0.6108643020548935,0.5004024235381878,0.0,2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.09000000000000002,0.05033899236407306,0.0,0.004159336876117066,"[0.7,0.30000000000000004]","[0.7,0.30000000000000004]","[0.8,0.19999999999999996]","[0.8,0.19999999999999996]","[[1.0,-1.0],[-1.0,1.0]]","[[0.48999999999999994,0.21000000000000002],[0.21000000000000002,0.09000000000000002]]","[[0.6503389923640732,0.1496610076359269],[0.1496610076359269,0.05033899236407306]]"
pair_952f7d555cce12cb,8x8,8,8,same_skew,,,additive,first,0.022,0.02,0.022000000000000023,0.019999999999999997,-0.002000000000000026,0.002000000000000026,0.009667819692718117,0.009112038154592765,0.022857142857142854,0.022857142857142854,0.10297610673988539,0.10297610673988539,4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0008163265306122445,0.0008163265306122445,0.07596063052583811,0.06880993277312226,"[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[[1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]","[[0.6496678196927183,0.013189323164424737,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854],[0.013189323164424737,0.010484146223330361,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445]]","[[0.6491120381545928,0.013745104702550089,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854],[0.013745104702550089,0.00992836468520501,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445]]"
pair_9584ef4a7c5207d0,8x8,8,8,same_skew,,,additive,first,0.02,0.04,0.019999999999999997,0.03999999999999959,0.019999999999999594,0.019999999999999594,0.009112038154592765,0.013936378783068904,0.022857142857142854,0.022857142857142854,0.10297610673988539,0.10297610673988539,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0008163265306122445,0.0008163265306122445,0.06880993277312226,0.13808659127703565,"[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[[1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]","[[0.6491120381545928,0.013745104702550089,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854],[0.013745104702550089,0.00992836468520501,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445]]","[[0.653936378783069,0.00892076407407395,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854],[0.00892076407407395,0.014752705313681148,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445]]"
pair_981b51d086cfa0d9,3x3,3,3,same_skew,,,additive,first,0.001,0.021,0.0009999999999998205,0.020999999999999974,0.020000000000000153,0.020000000000000153,0.00416212765395895,0.021289173484847376,0.07999999999999999,0.07999999999999999,0.2825539976328558,0.2825539976328558,0.0,0.0,1.3877787807814457e-17,0.0,1.3877787807814457e-17,0.0,0.009999999999999995,0.009999999999999995,0.0021740019270829456,0.052220308226406296,"[0.8,0.09999999999999998,0.09999999999999998]","[0.8,0.09999999999999998,0.09999999999999998]","[0.8,0.09999999999999998,0.09999999999999998]","[0.8,0.09999999999999998,0.09999999999999998]","[[1.0,-1.0,0.0],[-1.0,1.0,0.0],[0.0,0.0,0.0]]","[[0.6441621276539591,0.07583787234604104,0.07999999999999999],[0.07583787234604104,0.014162127653958946,0.009999999999999995],[0.07999999999999999,0.009999999999999995,0.009999999999999995]]","[[0.6612891734848475,0.05871082651515261,0.07999999999999999],[0.05871082651515261,0.031289173484847374,0.009999999999999995],[0.07999999999999999,0.009999999999999995,0.009999999999999995]]"
pair_98699e594313f838,2x2,2,2,different_skew,,,additive,first,0.001,0.003,0.0010000000000000338,0.002999999999999968,0.001999999999999934,0.001999999999999934,0.009440804657865676,0.01271666607818833,0.21000000000000002,0.15999999999999998,0.6108643020548935,0.5004024235381878,0.0,0.0,0.0,0.0,0.0,0.0,0.0994408046578657,0.05271666607818831,0.002019085100422628,0.006281198152806457,"[0.7,0.30000000000000004]","[0.7,0.30000000000000004]","[0.8,0.19999999999999996]","[0.8,0.19999999999999996]","[[1.0,-1.0],[-1.0,1.0]]","[[0.4994408046578656,0.20055919534213434],[0.20055919534213434,0.0994408046578657]]","[[0.6527166660781885,0.14728333392181164],[0.14728333392181164,0.05271666607818831]]"
pair_98bcff8d64c21c9d,8x8,8,8,same_skew,,,additive,first,0.0,0.0,7.63833440942107e-16,7.63833440942107e-16,0.0,0.0,0.0,0.0,0.022857142857142854,0.022857142857142854,0.10297610673988539,0.10297610673988539,4.440892098500626e-16,4.440892098500626e-16,1.1102230246251565e-16,1.1102230246251565e-16,4.440892098500626e-16,4.440892098500626e-16,0.0008163265306122445,0.0008163265306122445,1.8735446498998894e-32,1.8735446498998894e-32,"[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[0.8,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564,0.028571428571428564]","[[1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]","[[0.6400000000000001,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445]]","[[0.6400000000000001,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854,0.022857142857142854],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445],[0.022857142857142854,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445,0.0008163265306122445]]"
pair_98c8c5eb47795637,3x5,3,5,uniform,,,additive,first,0.02,0.03,0.019999999999999997,0.029999999999999992,0.009999999999999995,0.009999999999999995,0.0254916738779556,0.031014452165518097,0.06666666666666667,0.06666666666666667,0.18483924814931846,0.18483924814931846,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.04117499278871106,0.03565221450114857,0.03804719435379563,0.05554153343917823,"[0.3333333333333333,0.3333333333333333,0.3333333333333333]","[0.2,0.2,0.2,0.2,0.2]","[0.3333333333333333,0.3333333333333333,0.3333333333333333]","[0.2,0.2,0.2,0.2,0.2]","[[1.0,-1.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0]]","[[0.09215834054462227,0.04117499278871106,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.04117499278871106,0.09215834054462227,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667]]","[[0.09768111883218476,0.03565221450114857,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.03565221450114857,0.09768111883218476,0.06666666666666667,0.06666666666666667,0.06666666666666667],[0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667]]"
pair_990bc725e2cc0312,8x8,8,8,uniform,,,additive,first,0.0001,0.0101,9.999999999999289e-05,0.010099999999999998,0.010000000000000005,0.010000000000000005,0.0008836476924428974,0.008634475870591619,0.015625,0.015625,0.04332169878499658,0.04332169878499658,0.0,0.0,0.0,0.0,0.0,0.0,0.014741352307557102,0.006990524129408381,0.00019982988609461018,0.018333182055028055,"[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125]","[[1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0],[-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]","[[0.016508647692442896,0.014741352307557102,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.014741352307557102,0.016508647692442896,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625]]","[[0.02425947587059162,0.006990524129408381,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.006990524129408381,0.02425947587059162,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625],[0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625]]"
