stage,population_seed,scenario_id,scenario_key,simulation_seed,rows,columns,design_index,n_p,n_q,replicates,valid_n,valid_rate,true_delta,minimum_joint_expected_p,minimum_joint_expected_q,mean_zero_fraction_p,mean_zero_fraction_q,batch_seconds,batch_microseconds_per_pair,empirical_component_df_p,empirical_component_df_q,empirical_total_df,median_naive_total_df,median_if_total_df,population_if_component_df_p,population_if_component_df_q,population_if_total_df,correlation_delta_total_variance,wald_normal_coverage_95,wald_normal_fpr_10,wald_normal_fpr_10_low,wald_normal_fpr_10_high,wald_normal_error_10,wald_normal_fpr_05,wald_normal_fpr_05_low,wald_normal_fpr_05_high,wald_normal_error_05,welch_n_minus_1_coverage_95,welch_n_minus_1_median_df,welch_n_minus_1_fpr_10,welch_n_minus_1_fpr_10_low,welch_n_minus_1_fpr_10_high,welch_n_minus_1_error_10,welch_n_minus_1_fpr_05,welch_n_minus_1_fpr_05_low,welch_n_minus_1_fpr_05_high,welch_n_minus_1_error_05,if_satterthwaite_coverage_95,if_satterthwaite_median_df,if_satterthwaite_fpr_10,if_satterthwaite_fpr_10_low,if_satterthwaite_fpr_10_high,if_satterthwaite_error_10,if_satterthwaite_fpr_05,if_satterthwaite_fpr_05_low,if_satterthwaite_fpr_05_high,if_satterthwaite_error_05
strong,73105913,strong_random_2x5_d2,strong:73105913:strong_random_2x5_d2,1242428717,2,5,2,250,1000,5000,5000,1.0,0.0,1.4512867385085475,5.80514695403419,0.02272,0.00024,0.004528166027739644,0.9056332055479288,85.57633566191039,328.9874947002921,132.45674690962613,384.49640295809536,128.7749610457144,79.7042371146698,318.8169484586792,122.62190325333815,0.7088815367671474,0.9434,0.111,0.1025897185733455,0.12000755353990891,0.010999999999999996,0.0566,0.05052881403128711,0.06335198405358955,0.006599999999999995,0.9442,384.49640295809536,0.1106,0.10220374931793917,0.11959413695687128,0.010599999999999998,0.0558,0.04977204852711962,0.06250997788086914,0.0058,0.9456,128.7749610457144,0.1082,0.099888692291972,0.11711287895217473,0.008199999999999999,0.0544,0.048448591059440875,0.06103558491399403,0.004399999999999994
strong,73105913,strong_random_2x5_d3,strong:73105913:strong_random_2x5_d3,2715510574,2,5,3,2000,2000,5000,5000,1.0,0.0,9.431880451919957,9.431880451919957,0.0,0.0,0.004261666908860207,0.8523333817720413,85.99255039932203,84.27928424265511,174.2338856827362,3976.1078217092027,167.15429778637827,79.11603700277631,79.11603700277631,158.2320740055526,-0.012936981911208213,0.9494,0.0996,0.09160426345312381,0.10821051226447792,0.00040000000000001146,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9494,3976.1078217092027,0.0996,0.09160426345312381,0.10821051226447792,0.00040000000000001146,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9514,167.15429778637827,0.0974,0.08948796411595085,0.10593018949020915,0.002600000000000005,0.0486,0.04297853230752914,0.05491454900846843,0.0014000000000000054
strong,73105913,strong_random_2x5_d4,strong:73105913:strong_random_2x5_d4,1738385537,2,5,4,200,400,5000,5000,1.0,0.0,1.6672591761288047,3.3345183522576094,0.01784,0.00346,0.004456709022633731,0.8913418045267463,21.019898157504223,39.79806982570763,41.68088378430432,398.87644270302553,39.45212731667385,18.296693884057092,36.593387768114184,36.593387768114184,0.487686719712639,0.94,0.1122,0.10374783964992389,0.1212475899786624,0.012199999999999989,0.06,0.05374897325570842,0.06692660445594185,0.009999999999999995,0.9408,398.87644270302553,0.1116,0.10316873927257678,0.12062761159834356,0.0116,0.0592,0.052990735279565715,0.06608607075519664,0.0092,0.9492,39.45212731667385,0.106,0.09776772219825865,0.11483722693444633,0.0059999999999999915,0.0508,0.04505083668536068,0.057238866742078634,0.0007999999999999952
strong,73105913,strong_random_2x5_d5,strong:73105913:strong_random_2x5_d5,451642992,2,5,5,120,480,5000,5000,1.0,0.0,9.077449845514473e-10,3.6309799382057894e-09,0.30236,0.2994,0.004527999903075397,0.9055999806150794,20.522940611659305,71.62129448235194,31.19542901956215,182.77505118842254,28.95868023540687,16.297490003272728,65.18996001309091,25.0730615434965,0.7649343297690169,0.9298,0.119,0.11031637850955724,0.12826861037257625,0.01899999999999999,0.0702,0.0634434723454752,0.07761644424649589,0.020199999999999996,0.9316,182.77505118842254,0.1176,0.10896323899606583,0.12682389945151384,0.01759999999999999,0.0684,0.061729279053560085,0.07573340126541321,0.0184,0.9432,28.95868023540687,0.1078,0.09950297750115336,0.1166992079045494,0.007800000000000001,0.0568,0.05071806154659551,0.06356242945750312,0.0068000000000000005
strong,73105913,strong_random_3x3_d0,strong:73105913:strong_random_3x3_d0,4193907479,3,3,0,900,900,5000,5000,1.0,0.0,42.44565725876529,42.44565725876529,0.0,0.0,0.00459537492133677,0.919074984267354,40.37363268568659,40.853947696436016,79.56924761856077,1778.8348247733431,77.05791957734334,36.25399414338414,36.25399414338414,72.5079882867683,0.006510659236770403,0.9554,0.094,0.08621985671290236,0.10240351726648403,0.006000000000000005,0.0446,0.03921945850747833,0.0506797644240797,0.005400000000000002,0.9556,1778.8348247733431,0.094,0.08621985671290236,0.10240351726648403,0.006000000000000005,0.0444,0.039031820881426316,0.05046770913090974,0.005600000000000001,0.9586,77.05791957734334,0.0916,0.08391488273466795,0.0999121762140547,0.008400000000000005,0.0414,0.03622115480088501,0.04728298142312138,0.008600000000000003
strong,73105913,strong_random_3x3_d1,strong:73105913:strong_random_3x3_d1,3319216304,3,3,1,450,900,5000,5000,1.0,0.0,16.766520454824494,33.53304090964899,0.0,0.0,0.0045071670319885015,0.9014334063977003,43.384541002078095,80.56315399941057,84.79020142468966,895.4147186359016,84.86894265084128,39.95004340644835,79.9000868128967,79.9000868128967,0.5583479948772027,0.9494,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9494,895.4147186359016,0.0982,0.09025738113052353,0.10675954415252437,0.00180000000000001,0.0506,0.044862312290198145,0.0570276982180192,0.0005999999999999964,0.9536,84.86894265084128,0.0944,0.08660417615817816,0.10281858365965217,0.005600000000000008,0.0464,0.04090958228231389,0.05258687692224192,0.003600000000000006
strong,73105913,strong_random_3x3_d2,strong:73105913:strong_random_3x3_d2,2205292442,3,3,2,225,900,5000,5000,1.0,0.0,4.915207185929716,19.660828743718863,0.001,0.0,0.004666749970056117,0.9333499940112233,71.30741227546031,261.5349369256611,109.23019258573468,343.6225381449727,107.57639824637218,64.19596505701524,256.783860228061,98.76302316463884,0.7575059495180445,0.938,0.1156,0.10703088700143773,0.12475932225392217,0.015599999999999989,0.062,0.055645996304359874,0.06902651059951016,0.011999999999999997,0.9392,343.6225381449727,0.1154,0.1068376979954951,0.12455281834064282,0.015399999999999997,0.0608,0.054507540668491145,0.06776680872004703,0.010799999999999997,0.9404,107.57639824637218,0.1124,0.10394089071879224,0.121454231829016,0.012399999999999994,0.0596,0.0533698127022566,0.06650637917094972,0.009599999999999997
strong,73105913,strong_random_3x3_d3,strong:73105913:strong_random_3x3_d3,1940300122,3,3,3,1800,1800,5000,5000,1.0,0.0,12.713562664225133,12.713562664225133,0.0,0.0,0.004407624946907163,0.8815249893814325,66.01440010675226,68.22371119047769,133.40004803027125,3573.96098427338,131.33492898516795,63.272430381142875,63.272430381142875,126.54486076228575,0.0025328428204347774,0.9516,0.095,0.0871807381378733,0.10344110043762297,0.0050000000000000044,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.9516,3573.96098427338,0.0948,0.08698853981142897,0.10323360584484532,0.00520000000000001,0.0484,0.04279030408863613,0.05470308430813947,0.0016000000000000042,0.954,131.33492898516795,0.0908,0.08314692350146155,0.09908136377037322,0.0092,0.046,0.040533787335377866,0.052163286030734,0.0040000000000000036
strong,73105913,strong_random_3x3_d4,strong:73105913:strong_random_3x3_d4,3704071509,3,3,4,180,360,5000,5000,1.0,0.0,6.245453348017342,12.490906696034685,0.00037777777777777777,0.0,0.004564541042782366,0.9129082085564733,28.883802508797643,51.46593192762375,55.116103500983314,349.7373730696078,47.63797279836699,21.465839118665816,42.93167823733163,42.93167823733163,0.5498018521136862,0.948,0.097,0.08910331908658219,0.10551544868113384,0.0030000000000000027,0.052,0.046182524523658765,0.05850533641911242,0.001999999999999995,0.9492,349.7373730696078,0.0962,0.08833415715201101,0.10468583893881708,0.0038000000000000117,0.0508,0.04505083668536068,0.057238866742078634,0.0007999999999999952,0.9574,47.63797279836699,0.0904,0.08276301361645519,0.09866588781693558,0.009600000000000011,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004
strong,73105913,strong_random_3x3_d5,strong:73105913:strong_random_3x3_d5,1315045197,3,3,5,120,480,5000,5000,1.0,0.0,1.1662084585917856,4.664833834367142,0.07013333333333334,0.0009777777777777777,0.004785874974913895,0.957174994982779,34.20490316204768,136.83891175277736,53.0436870775861,186.38747695417405,59.06415818627303,35.16781762946304,140.67127051785215,54.10433481455851,0.5025793378493049,0.9302,0.123,0.11418466978956499,0.13239417747700805,0.022999999999999993,0.0698,0.06306242296201776,0.07719810779150939,0.019799999999999998,0.9324,186.38747695417405,0.1222,0.11341075757583892,0.13156931801384622,0.022199999999999998,0.0676,0.06096785843452042,0.07489605020756494,0.01759999999999999,0.9374,59.06415818627303,0.118,0.10934980921261131,0.1272367150734123,0.017999999999999988,0.0626,0.05621549083520565,0.06965609482633033,0.0126
strong,73105913,strong_random_3x7_d0,strong:73105913:strong_random_3x7_d0,3223168395,3,7,0,2100,2100,5000,5000,1.0,0.0,53.22356969942915,53.22356969942915,0.0,0.0,0.0062256669625639915,1.2451333925127983,69.70674303487036,72.5336930412319,141.42105046378072,4170.045317101877,140.8189099828886,62.90302318514809,62.90302318514809,125.80604637029616,0.0200650410811716,0.9554,0.0938,0.08602771364704209,0.10219596741312231,0.006200000000000011,0.0446,0.03921945850747833,0.0506797644240797,0.005400000000000002,0.9554,4170.045317101877,0.0934,0.08564346098790362,0.10178083423381681,0.006600000000000009,0.0446,0.03921945850747833,0.0506797644240797,0.005400000000000002,0.957,140.8189099828886,0.0926,0.08487509046113607,0.10095043308369646,0.007400000000000004,0.043,0.0377192510877771,0.0489824284900051,0.007000000000000006
strong,73105913,strong_random_3x7_d1,strong:73105913:strong_random_3x7_d1,161410339,3,7,1,1050,2100,5000,5000,1.0,0.0,20.980010614147396,41.96002122829479,0.0,0.0,0.006952084018848836,1.3904168037697673,107.34832691436979,190.35648610515398,208.63894821484172,2067.388433070958,199.21300576716985,91.70027035586683,183.40054071173367,183.4005407117337,0.5557353846537734,0.9524,0.096,0.08814189353368367,0.1044784096379225,0.0040000000000000036,0.0476,0.04203767154178206,0.05385694517810563,0.0023999999999999994,0.9528,2067.388433070958,0.096,0.08814189353368367,0.1044784096379225,0.0040000000000000036,0.0472,0.04166152580497485,0.05343370507646888,0.002800000000000004,0.9536,199.21300576716985,0.094,0.08621985671290236,0.10240351726648403,0.006000000000000005,0.0464,0.04090958228231389,0.05258687692224192,0.003600000000000006
strong,73105913,strong_random_3x7_d2,strong:73105913:strong_random_3x7_d2,4096315162,3,7,2,525,2100,5000,5000,1.0,0.0,6.407523126226128,25.63009250490451,0.00011428571428571428,0.0,0.006275749998167157,1.2551499996334314,136.98362378760206,501.20323299975877,208.40975922877195,796.4693741552535,207.86523758165794,123.4036809367034,493.6147237468136,189.8518168256975,0.7696213019729008,0.941,0.1096,0.10123898331972772,0.11856043835897284,0.009599999999999997,0.059,0.052801227987900407,0.06587588512763998,0.008999999999999994,0.9414,796.4693741552535,0.1096,0.10123898331972772,0.11856043835897284,0.009599999999999997,0.0586,0.05242227674243233,0.0654554505346641,0.008599999999999997,0.9424,207.86523758165794,0.1076,0.09931013399186059,0.11649235849462022,0.007599999999999996,0.0576,0.05147527285124603,0.06440398982974052,0.007599999999999996
strong,73105913,strong_random_3x7_d3,strong:73105913:strong_random_3x7_d3,1508166361,3,7,3,4200,4200,5000,5000,1.0,0.0,1.4063501229969626,1.4063501229969626,0.02298095238095238,0.02260952380952381,0.006406209082342684,1.2812418164685369,186.33450011950364,181.33335335916522,366.7780400594578,8378.084362325728,344.5018488652455,166.494435332329,166.494435332329,332.988870664658,-0.01516527792051163,0.9526,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,0.9526,8378.084362325728,0.0956,0.0877573987451443,0.1040635185880179,0.004400000000000001,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,0.9532,344.5018488652455,0.0946,0.08679635247448181,0.1030261002625705,0.005400000000000002,0.0468,0.041285495583661055,0.05301034945933872,0.0032000000000000015
strong,73105913,strong_random_3x7_d4,strong:73105913:strong_random_3x7_d4,3700171322,3,7,4,420,840,5000,5000,1.0,0.0,4.850998992813055,9.70199798562611,0.00046666666666666666,0.0,0.0063136250246316195,1.262725004926324,58.090294761852576,97.68702961607677,109.3763751344592,812.0312776003435,100.10989827304546,42.356361100512906,84.71272220102581,84.71272220102581,0.5454037088724903,0.9498,0.1006,0.09256663145562494,0.10924660885808668,0.0005999999999999894,0.0502,0.04448534215006971,0.05660528251970368,0.0001999999999999988,0.95,812.0312776003435,0.1,0.09198917998158554,0.10862498157446016,0.0,0.05,0.04429689670057055,0.05639403504998086,0.0,0.9524,100.10989827304546,0.0966,0.08871871668658596,0.10510066524268613,0.0034000000000000002,0.0476,0.04203767154178206,0.05385694517810563,0.0023999999999999994
strong,73105913,strong_random_3x7_d5,strong:73105913:strong_random_3x7_d5,2966246311,3,7,5,210,840,5000,5000,1.0,0.0,0.36685259139542886,1.4674103655817154,0.10044761904761905,0.01819047619047619,0.006394875003024936,1.2789750006049871,57.7960891868491,193.43003060990603,89.125885505292,321.6525388412598,80.52894852301623,46.047600947135884,184.19040378854353,70.84246299559366,0.6975760068239697,0.9344,0.1188,0.11012304829281917,0.12806224767009233,0.018799999999999997,0.0656,0.05906553769029381,0.07280144175957183,0.015600000000000003,0.9356,321.6525388412598,0.117,0.10838344573416357,0.12620461395575017,0.017,0.0644,0.0579250130777428,0.07154380885679097,0.014399999999999996,0.9396,80.52894852301623,0.114,0.10548561331637654,0.12310705258520754,0.013999999999999999,0.0604,0.05412821616515825,0.06734674738493598,0.0104
strong,73105913,strong_random_4x6_d0,strong:73105913:strong_random_4x6_d0,4171485961,4,6,0,2400,2400,5000,5000,1.0,0.0,46.97476390691694,46.97476390691694,0.0,0.0,0.006889625103212893,1.3779250206425786,103.61149293735124,98.12365341416765,200.86256621750263,4776.399175157787,193.1783981727786,88.06698579789676,88.06698579789676,176.13397159579353,-0.019804458868297452,0.9528,0.0982,0.09025738113052353,0.10675954415252437,0.00180000000000001,0.0472,0.04166152580497485,0.05343370507646888,0.002800000000000004,0.9528,4776.399175157787,0.0982,0.09025738113052353,0.10675954415252437,0.00180000000000001,0.0472,0.04166152580497485,0.05343370507646888,0.002800000000000004,0.9534,193.1783981727786,0.0968,0.08891101254321587,0.1053080623052782,0.0032000000000000084,0.0466,0.04109752422905178,0.05279862789472602,0.0034000000000000002
