configuration,family,split,seen_in_router_pilot,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,exact_state_upper_bound,exact_transition_upper_bound,router_route,moments_seconds,complexity_seconds,exact_seconds,cgf_build_seconds,cgf_components,cgf_unique_components,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k50_n10_x_skew,homogeneous,heldout,False,500,50,0,0.0,0.0,0.0,exact_convolution,1.0,1,0,exact_convolution,0.0002133749658241868,5.916692316532135e-05,6.662507075816393e-05,0.0003549159737303853,50,1,1.0041054338216782e-06,0.0003391669597476721,0.0709376250160858,209.15252201706446,0.0,0.0,0.0,0,1,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0,,1,1,0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.001
homogeneous_k50_n10_both_skew,homogeneous,heldout,False,500,50,50,0.386551707048646,0.02,0.3771236166328253,exact_convolution,51.0,51,2550,exact_convolution,0.0002493340289220214,8.254207205027342e-05,0.0008098330581560731,0.0004463329678401351,50,1,0.00033303339732810856,0.001141709159128368,0.07047295791562647,61.72584090455111,0.038275851143450716,0.007829229057398713,0.09387668577253794,0,13,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.1,0.05786720571809429,61.3659089341,8,2,0,0.12214508360127832,0.06427787788318404,0.022145083601278315,0.12214508360127832,0.06427787788318404,0.022145083601278315,0.12214508360127833,0.06427787788318404,0.02214508360127833,0.12214508360127833,0.06427787788318404,0.02214508360127833,0.05786720571809429,0.0,0.042132794281905715,0.05786720571809429,0.0,0.042132794281905715,0.05786720571809429,0.0,0.042132794281905715
homogeneous_k50_n10_both_skew,homogeneous,heldout,False,500,50,50,0.386551707048646,0.02,0.3771236166328253,exact_convolution,51.0,51,2550,exact_convolution,0.0002493340289220214,8.254207205027342e-05,0.0008098330581560731,0.0004463329678401351,50,1,0.00033303339732810856,0.001141709159128368,0.07047295791562647,61.72584090455111,0.038275851143450716,0.007829229057398713,0.09387668577253794,0,13,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.05,0.024537935704591462,67.644886659275,8,2,0,0.05786720571809429,0.03332927001350283,0.007867205718094288,0.05786720571809429,0.03332927001350283,0.007867205718094288,0.0578672057180943,0.03332927001350283,0.007867205718094294,0.0578672057180943,0.03332927001350283,0.007867205718094294,0.024537935704591462,0.0,0.02546206429540854,0.05786720571809429,0.03332927001350283,0.007867205718094288,0.05786720571809429,0.03332927001350283,0.007867205718094288
homogeneous_k50_n10_both_skew,homogeneous,heldout,False,500,50,50,0.386551707048646,0.02,0.3771236166328253,exact_convolution,51.0,51,2550,exact_convolution,0.0002493340289220214,8.254207205027342e-05,0.0008098330581560731,0.0004463329678401351,50,1,0.00033303339732810856,0.001141709159128368,0.07047295791562647,61.72584090455111,0.038275851143450716,0.007829229057398713,0.09387668577253794,0,13,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.01,0.009354601587329064,80.202842109625,8,2,0,0.024537935704591462,0.015183334117262397,0.014537935704591462,0.009354601587329064,0.0,0.0006453984126709358,0.009354601587329064,0.0,0.0006453984126709358,0.009354601587329064,0.0,0.0006453984126709358,0.009354601587329064,0.0,0.0006453984126709358,0.009354601587329064,0.0,0.0006453984126709358,0.009354601587329064,0.0,0.0006453984126709358
homogeneous_k50_n10_both_skew,homogeneous,heldout,False,500,50,50,0.386551707048646,0.02,0.3771236166328253,exact_convolution,51.0,51,2550,exact_convolution,0.0002493340289220214,8.254207205027342e-05,0.0008098330581560731,0.0004463329678401351,50,1,0.00033303339732810856,0.001141709159128368,0.07047295791562647,61.72584090455111,0.038275851143450716,0.007829229057398713,0.09387668577253794,0,13,2,0,"{""exact_lower_endpoint"": 1, ""near_mean_edgeworth"": 1}",0.001,0.0002851203026692695,92.760797559975,7,2,0,0.0032199211359099133,0.0029348008332406436,0.0022199211359099132,0.0010046198617863304,0.000719499559117061,4.6198617863304255e-06,0.0010046198617863307,0.0007194995591170612,4.619861786330642e-06,0.0010046198617863307,0.0007194995591170612,4.619861786330642e-06,0.0002851203026692695,0.0,0.0007148796973307306,0.0010046198617863304,0.000719499559117061,4.6198617863304255e-06,0.0010046198617863304,0.000719499559117061,4.6198617863304255e-06
homogeneous_k50_n20_balanced,homogeneous,heldout,False,1000,50,50,0.4435811464124695,0.02,0.40900425761782044,conditional_monte_carlo,,100001,100001,saddlepoint,0.00027062499430030584,0.00018562504556030035,0.0,0.00034437503200024366,50,1,0.0003376167034730315,0.0011382417753338814,0.073166917078197,64.28064640022097,0.0013982411987140838,0.0004861680233981144,0.004797558380222444,0,195,0,0,{},0.1,0.09876000000000001,68.484345128419,14,0,0,0.10590000000000002,0.0071400000000000075,0.005900000000000016,0.09802000000000001,0.0007400000000000045,0.0019799999999999957,0.09874000000000001,2.0000000000006124e-05,0.0012599999999999972,0.10064000000000001,0.0018799999999999928,0.0006400000000000017,0.10064000000000001,0.0018799999999999928,0.0006400000000000017,0.19838,0.09961999999999999,0.09838,0.19838,0.09961999999999999,0.09838
homogeneous_k50_n20_balanced,homogeneous,heldout,False,1000,50,50,0.4435811464124695,0.02,0.40900425761782044,conditional_monte_carlo,,100001,100001,saddlepoint,0.00027062499430030584,0.00018562504556030035,0.0,0.00034437503200024366,50,1,0.0003376167034730315,0.0011382417753338814,0.073166917078197,64.28064640022097,0.0013982411987140838,0.0004861680233981144,0.004797558380222444,0,195,0,0,{},0.05,0.04994000000000001,73.247235408492,14,0,0,0.060360000000000004,0.010419999999999992,0.010360000000000001,0.04795,0.0019900000000000126,0.002050000000000003,0.04947000000000001,0.00047000000000000514,0.0005299999999999958,0.05001,6.999999999998674e-05,9.999999999996123e-06,0.05001,6.999999999998674e-05,9.999999999996123e-06,0.11482,0.06488,0.06482,0.11482,0.06488,0.06482
homogeneous_k50_n20_balanced,homogeneous,heldout,False,1000,50,50,0.4435811464124695,0.02,0.40900425761782044,conditional_monte_carlo,,100001,100001,saddlepoint,0.00027062499430030584,0.00018562504556030035,0.0,0.00034437503200024366,50,1,0.0003376167034730315,0.0011382417753338814,0.073166917078197,64.28064640022097,0.0013982411987140838,0.0004861680233981144,0.004797558380222444,0,195,0,0,{},0.01,0.010000000000000002,82.707132717601,14,0,0,0.01759,0.0075899999999999995,0.007590000000000001,0.010190000000000001,0.0001899999999999992,0.00019000000000000093,0.00971,0.00029000000000000206,0.0002900000000000003,0.009750000000000002,0.0002500000000000002,0.0002499999999999985,0.009750000000000002,0.0002500000000000002,0.0002499999999999985,0.031100000000000003,0.0211,0.0211,0.031100000000000003,0.0211,0.0211
homogeneous_k50_n20_balanced,homogeneous,heldout,False,1000,50,50,0.4435811464124695,0.02,0.40900425761782044,conditional_monte_carlo,,100001,100001,saddlepoint,0.00027062499430030584,0.00018562504556030035,0.0,0.00034437503200024366,50,1,0.0003376167034730315,0.0011382417753338814,0.073166917078197,64.28064640022097,0.0013982411987140838,0.0004861680233981144,0.004797558380222444,0,195,0,0,{},0.001,0.0009800000000000002,94.331185166446,13,0,0,0.00379,0.00281,0.00279,0.0015900000000000003,0.0006100000000000001,0.0005900000000000002,0.0010600000000000002,7.999999999999999e-05,6.000000000000016e-05,0.00103,4.9999999999999914e-05,3.000000000000008e-05,0.00103,4.9999999999999914e-05,3.000000000000008e-05,0.00472,0.0037400000000000003,0.00372,0.00472,0.0037400000000000003,0.00372
homogeneous_k50_n20_x_skew,homogeneous,development,False,1000,50,50,0.1420099312026182,0.02,0.014907119849998604,exact_convolution,51.0,51,2550,exact_convolution,0.00022254209034144878,8.908403106033802e-05,0.0007290840148925781,0.00035858305636793375,50,1,0.0003205750021152198,0.001040710136294365,0.07441629096865654,71.50530044189739,0.02369448303801645,0.007625604538448593,0.05621024298932964,0,21,0,0,{},0.1,0.08631839518752964,86.862843481926,7,2,0,0.08631839518752964,0.0,0.013681604812470369,0.08631839518752964,0.0,0.013681604812470369,0.08631839518752962,1.3877787807814457e-17,0.013681604812470383,0.08631839518752962,1.3877787807814457e-17,0.013681604812470383,0.08631839518752964,0.0,0.013681604812470369,0.7311915684937611,0.6448731733062315,0.6311915684937611,0.7311915684937611,0.6448731733062315,0.6311915684937611
homogeneous_k50_n20_x_skew,homogeneous,development,False,1000,50,50,0.1420099312026182,0.02,0.014907119849998604,exact_convolution,51.0,51,2550,exact_convolution,0.00022254209034144878,8.908403106033802e-05,0.0007290840148925781,0.00035858305636793375,50,1,0.0003205750021152198,0.001040710136294365,0.07441629096865654,71.50530044189739,0.02369448303801645,0.007625604538448593,0.05621024298932964,0,21,0,0,{},0.05,0.049713019643379666,89.85811394682,8,2,0,0.049713019643379666,0.0,0.0002869803566203366,0.049713019643379666,0.0,0.0002869803566203366,0.049713019643379666,0.0,0.0002869803566203366,0.049713019643379666,0.0,0.0002869803566203366,0.049713019643379666,0.0,0.0002869803566203366,0.6303074931631123,0.5805944735197326,0.5803074931631123,0.6303074931631123,0.5805944735197326,0.5803074931631123
homogeneous_k50_n20_x_skew,homogeneous,development,False,1000,50,50,0.1420099312026182,0.02,0.014907119849998604,exact_convolution,51.0,51,2550,exact_convolution,0.00022254209034144878,8.908403106033802e-05,0.0007290840148925781,0.00035858305636793375,50,1,0.0003205750021152198,0.001040710136294365,0.07441629096865654,71.50530044189739,0.02369448303801645,0.007625604538448593,0.05621024298932964,0,21,0,0,{},0.01,0.006105611406684689,95.848654876608,7,2,0,0.013261150512801927,0.007155539106117238,0.0032611505128019268,0.013261150512801927,0.007155539106117238,0.0032611505128019268,0.013261150512801927,0.007155539106117238,0.0032611505128019268,0.013261150512801927,0.007155539106117238,0.0032611505128019268,0.006105611406684689,0.0,0.0038943885933153113,0.30310517130209363,0.29699955989540894,0.2931051713020936,0.30310517130209363,0.29699955989540894,0.2931051713020936
homogeneous_k50_n20_x_skew,homogeneous,development,False,1000,50,50,0.1420099312026182,0.02,0.014907119849998604,exact_convolution,51.0,51,2550,exact_convolution,0.00022254209034144878,8.908403106033802e-05,0.0007290840148925781,0.00035858305636793375,50,1,0.0003205750021152198,0.001040710136294365,0.07441629096865654,71.50530044189739,0.02369448303801645,0.007625604538448593,0.05621024298932964,0,21,0,0,{},0.001,0.0003618137016647316,104.83446627129,7,2,0,0.0010121685702394185,0.0006503548685746869,1.216857023941852e-05,0.0010121685702394185,0.0006503548685746869,1.216857023941852e-05,0.0010121685702394183,0.0006503548685746867,1.2168570239418303e-05,0.0010121685702394183,0.0006503548685746867,1.2168570239418303e-05,0.0003618137016647316,0.0,0.0006381862983352684,0.08631839518752964,0.08595658148586491,0.08531839518752964,0.08631839518752964,0.08595658148586491,0.08531839518752964
homogeneous_k50_n20_both_skew,homogeneous,heldout,False,1000,50,50,0.8455328896262453,0.02,0.8328034704437426,exact_convolution,1326.0,1326,66300,exact_convolution,0.00022683292627334595,9.333307389169931e-05,0.02097654202952981,0.0003635419998317957,50,1,0.00039575410773977636,0.021296708029694855,0.0734545000595972,3.4491011454529326,0.018274897816426917,0.004607049882341655,0.05561337563437574,0,37,0,0,{},0.1,0.09656480770755818,57.309205675353,12,2,0,0.10061616320041517,0.004051355492856984,0.0006161632004151596,0.10061616320041517,0.004051355492856984,0.0006161632004151596,0.10061616320041517,0.004051355492856984,0.0006161632004151596,0.10061616320041517,0.004051355492856984,0.0006161632004151596,0.09656480770755818,0.0,0.0034351922924418243,0.03583318623817419,0.06073162146938399,0.06416681376182581,0.03583318623817419,0.06073162146938399,0.06416681376182581
homogeneous_k50_n20_both_skew,homogeneous,heldout,False,1000,50,50,0.8455328896262453,0.02,0.8328034704437426,exact_convolution,1326.0,1326,66300,exact_convolution,0.00022683292627334595,9.333307389169931e-05,0.02097654202952981,0.0003635419998317957,50,1,0.00039575410773977636,0.021296708029694855,0.0734545000595972,3.4491011454529326,0.018274897816426917,0.004607049882341655,0.05561337563437574,0,37,0,0,{},0.05,0.038882080376007676,61.431679958871,13,2,0,0.07220009616902091,0.03331801579301324,0.02220009616902091,0.05109334264940679,0.012211262273399116,0.0010933426494067894,0.051093342649406785,0.01221126227339911,0.0010933426494067824,0.051093342649406785,0.01221126227339911,0.0010933426494067824,0.038882080376007676,0.0,0.011117919623992327,0.01715226996259335,0.021729810413414326,0.03284773003740665,0.01715226996259335,0.021729810413414326,0.03284773003740665
homogeneous_k50_n20_both_skew,homogeneous,heldout,False,1000,50,50,0.8455328896262453,0.02,0.8328034704437426,exact_convolution,1326.0,1326,66300,exact_convolution,0.00022683292627334595,9.333307389169931e-05,0.02097654202952981,0.0003635419998317957,50,1,0.00039575410773977636,0.021296708029694855,0.0734545000595972,3.4491011454529326,0.018274897816426917,0.004607049882341655,0.05561337563437574,0,37,0,0,{},0.01,0.0078786611521103,69.867161125702,12,2,0,0.02492965772903056,0.01705099657692026,0.014929657729030559,0.011626728824690761,0.003748067672580461,0.001626728824690761,0.010745364057845336,0.002866702905735036,0.0007453640578453363,0.011619185830814489,0.0037405246787041886,0.0016191858308144888,0.0078786611521103,0.0,0.0021213388478897,0.0032959889456496572,0.004582672206460643,0.006704011054350343,0.0032959889456496572,0.004582672206460643,0.006704011054350343
homogeneous_k50_n20_both_skew,homogeneous,heldout,False,1000,50,50,0.8455328896262453,0.02,0.8328034704437426,exact_convolution,1326.0,1326,66300,exact_convolution,0.00022683292627334595,9.333307389169931e-05,0.02097654202952981,0.0003635419998317957,50,1,0.00039575410773977636,0.021296708029694855,0.0734545000595972,3.4491011454529326,0.018274897816426917,0.004607049882341655,0.05561337563437574,0,37,0,0,{},0.001,0.000905513338021062,82.044051376461,12,2,0,0.007758728700538903,0.0068532153625178414,0.006758728700538903,0.003345514904993348,0.0024400015669722858,0.002345514904993348,0.0009013490167859441,4.164321235117902e-06,9.865098321405589e-05,0.0009013490167859441,4.164321235117902e-06,9.865098321405589e-05,0.000905513338021062,0.0,9.448666197893799e-05,0.0003417621565921175,0.0005637511814289445,0.0006582378434078825,0.0003417621565921175,0.0005637511814289445,0.0006582378434078825
homogeneous_k50_n20_extreme_asymmetric,homogeneous,heldout,False,1000,50,50,0.5872415444933603,0.019999999999999997,0.5839971160707451,exact_convolution,51.0,51,2550,exact_convolution,0.00019874994177371264,6.475008558481932e-05,0.0007932920707389712,0.00032970798201859,50,1,0.00036740830400958655,0.0010567920980975032,0.07629524997901171,72.19513669373828,0.05268909517340107,0.007270940491142391,0.13063058576231257,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.037776172989777305,44.442080108915,8,2,0,0.10361681014414358,0.06584063715436628,0.00361681014414357,0.10361681014414358,0.06584063715436628,0.00361681014414357,0.10361681014414356,0.06584063715436625,0.0036168101441435563,0.10361681014414356,0.06584063715436625,0.0036168101441435563,0.037776172989777305,0.0,0.0622238270102227,0.0031883432222975846,0.03458782976747972,0.09681165677770243,0.0031883432222975846,0.03458782976747972,0.09681165677770243
homogeneous_k50_n20_extreme_asymmetric,homogeneous,heldout,False,1000,50,50,0.5872415444933603,0.019999999999999997,0.5839971160707451,exact_convolution,51.0,51,2550,exact_convolution,0.00019874994177371264,6.475008558481932e-05,0.0007932920707389712,0.00032970798201859,50,1,0.00036740830400958655,0.0010567920980975032,0.07629524997901171,72.19513669373828,0.05268909517340107,0.007270940491142391,0.13063058576231257,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.037776172989777305,52.277378032978,8,2,0,0.037776172989777305,0.0,0.012223827010222697,0.037776172989777305,0.0,0.012223827010222697,0.037776172989777305,0.0,0.012223827010222697,0.037776172989777305,0.0,0.012223827010222697,0.037776172989777305,0.0,0.012223827010222697,0.0031883432222975846,0.03458782976747972,0.046811656777702416,0.0031883432222975846,0.03458782976747972,0.046811656777702416
homogeneous_k50_n20_extreme_asymmetric,homogeneous,heldout,False,1000,50,50,0.5872415444933603,0.019999999999999997,0.5839971160707451,exact_convolution,51.0,51,2550,exact_convolution,0.00019874994177371264,6.475008558481932e-05,0.0007932920707389712,0.00032970798201859,50,1,0.00036740830400958655,0.0010567920980975032,0.07629524997901171,72.19513669373828,0.05268909517340107,0.007270940491142391,0.13063058576231257,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0031883432222975846,60.112675957041,7,2,0,0.011786447797264296,0.008598104574966712,0.0017864477972642963,0.011786447797264296,0.008598104574966712,0.0017864477972642963,0.011786447797264296,0.008598104574966712,0.0017864477972642963,0.011786447797264296,0.008598104574966712,0.0017864477972642963,0.0031883432222975846,0.0,0.006811656777702416,0.0001585632976238348,0.0030297799246737497,0.009841436702376166,0.0001585632976238348,0.0030297799246737497,0.009841436702376166
homogeneous_k50_n20_extreme_asymmetric,homogeneous,heldout,False,1000,50,50,0.5872415444933603,0.019999999999999997,0.5839971160707451,exact_convolution,51.0,51,2550,exact_convolution,0.00019874994177371264,6.475008558481932e-05,0.0007932920707389712,0.00032970798201859,50,1,0.00036740830400958655,0.0010567920980975032,0.07629524997901171,72.19513669373828,0.05268909517340107,0.007270940491142391,0.13063058576231257,0,9,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0007559846912214756,75.783271805167,8,2,0,0.0031883432222975846,0.0024323585310761092,0.0021883432222975846,0.0031883432222975846,0.0024323585310761092,0.0021883432222975846,0.0007559846912214756,0.0,0.00024401530877852444,0.0007559846912214756,0.0,0.00024401530877852444,0.0007559846912214756,0.0,0.00024401530877852444,2.964604953171225e-05,0.0007263386416897634,0.0009703539504682878,2.964604953171225e-05,0.0007263386416897634,0.0009703539504682878
homogeneous_k50_n30_balanced,homogeneous,development,False,1500,50,50,0.4382159799330304,0.02,0.4028825561167018,conditional_monte_carlo,,100001,100001,saddlepoint,0.0002359580248594284,0.00028495804872363806,0.0,0.0003500418970361352,50,1,0.00034565830137580635,0.001216616271995008,0.07706166699063033,63.340980031661566,0.004287782128757819,0.0007167618544221483,0.011003577691710675,0,195,0,0,{},0.1,0.09943,66.56870304851,14,0,0,0.10455,0.0051199999999999996,0.0045499999999999985,0.09597,0.0034600000000000047,0.004030000000000006,0.09842000000000001,0.001009999999999997,0.001579999999999998,0.10074000000000002,0.0013100000000000195,0.0007400000000000184,0.10074000000000002,0.0013100000000000195,0.0007400000000000184,0.16029000000000004,0.06086000000000004,0.06029000000000004,0.16029000000000004,0.06086000000000004,0.06029000000000004
homogeneous_k50_n30_balanced,homogeneous,development,False,1500,50,50,0.4382159799330304,0.02,0.4028825561167018,conditional_monte_carlo,,100001,100001,saddlepoint,0.0002359580248594284,0.00028495804872363806,0.0,0.0003500418970361352,50,1,0.00034565830137580635,0.001216616271995008,0.07706166699063033,63.340980031661566,0.004287782128757819,0.0007167618544221483,0.011003577691710675,0,195,0,0,{},0.05,0.04957,71.160699938344,14,0,0,0.05852,0.00895,0.00852,0.04682,0.0027500000000000024,0.0031800000000000023,0.04814,0.0014300000000000007,0.0018600000000000005,0.04917,0.0004000000000000045,0.0008300000000000043,0.04917,0.0004000000000000045,0.0008300000000000043,0.08795000000000001,0.03838000000000001,0.03795000000000001,0.08795000000000001,0.03838000000000001,0.03795000000000001
homogeneous_k50_n30_balanced,homogeneous,development,False,1500,50,50,0.4382159799330304,0.02,0.4028825561167018,conditional_monte_carlo,,100001,100001,saddlepoint,0.0002359580248594284,0.00028495804872363806,0.0,0.0003500418970361352,50,1,0.00034565830137580635,0.001216616271995008,0.07706166699063033,63.340980031661566,0.004287782128757819,0.0007167618544221483,0.011003577691710675,0,195,0,0,{},0.01,0.009899999999999999,80.296230772053,14,0,0,0.01718,0.007280000000000002,0.007180000000000001,0.01012,0.00022000000000000144,0.00012000000000000031,0.009470000000000001,0.0004299999999999981,0.0005299999999999992,0.00954,0.0003599999999999992,0.00046000000000000034,0.00954,0.0003599999999999992,0.00046000000000000034,0.020970000000000003,0.011070000000000003,0.010970000000000002,0.020970000000000003,0.011070000000000003,0.010970000000000002
homogeneous_k50_n30_balanced,homogeneous,development,False,1500,50,50,0.4382159799330304,0.02,0.4028825561167018,conditional_monte_carlo,,100001,100001,saddlepoint,0.0002359580248594284,0.00028495804872363806,0.0,0.0003500418970361352,50,1,0.00034565830137580635,0.001216616271995008,0.07706166699063033,63.340980031661566,0.004287782128757819,0.0007167618544221483,0.011003577691710675,0,195,0,0,{},0.001,0.0009900000000000002,91.48966791299,14,0,0,0.003940000000000001,0.0029500000000000004,0.0029400000000000008,0.0015000000000000002,0.00051,0.0005000000000000002,0.0009400000000000002,5.000000000000002e-05,5.999999999999983e-05,0.0009100000000000001,8.00000000000001e-05,8.999999999999991e-05,0.0009100000000000001,8.00000000000001e-05,8.999999999999991e-05,0.0029500000000000004,0.00196,0.0019500000000000003,0.0029500000000000004,0.00196,0.0019500000000000003
homogeneous_k50_n30_x_skew,homogeneous,heldout,False,1500,50,50,0.22117991889191058,0.02,0.18710571078549956,exact_convolution,51.0,51,2550,exact_convolution,0.00022333406377583742,0.00010379194281995296,0.0008462910773232579,0.00032308301888406277,50,1,0.000297795794904232,0.0011734170839190483,0.07815804099664092,66.60721244623782,0.027685833938918894,0.008073982106079451,0.06749752234326611,0,18,0,0,{},0.1,0.07659026679643678,84.69917297337,7,2,0,0.1331531060780129,0.05656283928157611,0.03315310607801289,0.07659026679643678,0.0,0.023409733203563224,0.07659026679643678,0.0,0.023409733203563224,0.07659026679643678,0.0,0.023409733203563224,0.07659026679643678,0.0,0.023409733203563224,0.5828943173208664,0.5063040505244296,0.4828943173208664,0.5828943173208664,0.5063040505244296,0.4828943173208664
homogeneous_k50_n30_x_skew,homogeneous,heldout,False,1500,50,50,0.22117991889191058,0.02,0.18710571078549956,exact_convolution,51.0,51,2550,exact_convolution,0.00022333406377583742,0.00010379194281995296,0.0008462910773232579,0.00032308301888406277,50,1,0.000297795794904232,0.0011734170839190483,0.07815804099664092,66.60721244623782,0.027685833938918894,0.008073982106079451,0.06749752234326611,0,18,0,0,{},0.05,0.040845694750440774,88.81523508789,8,2,0,0.040845694750440774,0.0,0.009154305249559229,0.040845694750440774,0.0,0.009154305249559229,0.04084569475044077,6.938893903907228e-18,0.009154305249559236,0.04084569475044077,6.938893903907228e-18,0.009154305249559236,0.040845694750440774,0.0,0.009154305249559229,0.44812242941509484,0.4072767346646541,0.39812242941509485,0.44812242941509484,0.4072767346646541,0.39812242941509485
homogeneous_k50_n30_x_skew,homogeneous,heldout,False,1500,50,50,0.22117991889191058,0.02,0.18710571078549956,exact_convolution,51.0,51,2550,exact_convolution,0.00022333406377583742,0.00010379194281995296,0.0008462910773232579,0.00032308301888406277,50,1,0.000297795794904232,0.0011734170839190483,0.07815804099664092,66.60721244623782,0.027685833938918894,0.008073982106079451,0.06749752234326611,0,18,0,0,{},0.01,0.00925514210600412,97.04735931693,7,2,0,0.00925514210600412,0.0,0.0007448578939958806,0.00925514210600412,0.0,0.0007448578939958806,0.009255142106004118,1.734723475976807e-18,0.0007448578939958823,0.009255142106004118,1.734723475976807e-18,0.0007448578939958823,0.00925514210600412,0.0,0.0007448578939958806,0.21473412427259378,0.20547898216658966,0.20473412427259377,0.21473412427259378,0.20547898216658966,0.20473412427259377
homogeneous_k50_n30_x_skew,homogeneous,heldout,False,1500,50,50,0.22117991889191058,0.02,0.18710571078549956,exact_convolution,51.0,51,2550,exact_convolution,0.00022333406377583742,0.00010379194281995296,0.0008462910773232579,0.00032308301888406277,50,1,0.000297795794904232,0.0011734170839190483,0.07815804099664092,66.60721244623782,0.027685833938918894,0.008073982106079451,0.06749752234326611,0,18,0,0,{},0.001,0.0005666671175437343,105.27948354597,8,2,0,0.00155014763359252,0.0009834805160487859,0.00055014763359252,0.00155014763359252,0.0009834805160487859,0.00055014763359252,0.0005666671175437343,0.0,0.00043333288245626575,0.0015501476335925198,0.0009834805160487854,0.0005501476335925198,0.0005666671175437343,0.0,0.00043333288245626575,0.040845694750440774,0.04027902763289704,0.03984569475044077,0.040845694750440774,0.04027902763289704,0.03984569475044077
homogeneous_k50_n30_both_skew,homogeneous,development,False,1500,50,50,0.9320743667775876,0.02,0.9242704641381091,conditional_monte_carlo,,23426,100001,saddlepoint,0.0002297090832144022,0.00010412500705569983,0.0,0.00031766691245138645,50,1,0.00043129579862579705,0.0010827968013472854,0.07686958299018443,70.99169751382563,0.00830509510137151,0.002286233888772067,0.032615655590208126,0,66,0,0,{},0.1,0.09548999999999999,59.60091032324,10,0,0,0.10746999999999998,0.01197999999999999,0.007469999999999977,0.09100999999999998,0.004480000000000012,0.008990000000000026,0.09548999999999999,0.0,0.004510000000000014,0.09548999999999999,0.0,0.004510000000000014,0.09548999999999999,0.0,0.004510000000000014,0.04812999999999999,0.04736,0.05187000000000001,0.04812999999999999,0.04736,0.05187000000000001
homogeneous_k50_n30_both_skew,homogeneous,development,False,1500,50,50,0.9320743667775876,0.02,0.9242704641381091,conditional_monte_carlo,,23426,100001,saddlepoint,0.0002297090832144022,0.00010412500705569983,0.0,0.00031766691245138645,50,1,0.00043129579862579705,0.0010827968013472854,0.07686958299018443,70.99169751382563,0.00830509510137151,0.002286233888772067,0.032615655590208126,0,66,0,0,{},0.05,0.04912,63.028438233194,10,0,0,0.06863,0.01951,0.018629999999999994,0.04176999999999999,0.007350000000000009,0.008230000000000015,0.04813,0.0009899999999999978,0.0018700000000000036,0.04863,0.0004899999999999974,0.0013700000000000032,0.04863,0.0004899999999999974,0.0013700000000000032,0.02064,0.02848,0.029360000000000004,0.02064,0.02848,0.029360000000000004
homogeneous_k50_n30_both_skew,homogeneous,development,False,1500,50,50,0.9320743667775876,0.02,0.9242704641381091,conditional_monte_carlo,,23426,100001,saddlepoint,0.0002297090832144022,0.00010412500705569983,0.0,0.00031766691245138645,50,1,0.00043129579862579705,0.0010827968013472854,0.07686958299018443,70.99169751382563,0.00830509510137151,0.002286233888772067,0.032615655590208126,0,66,0,0,{},0.01,0.009070000000000002,70.642531420274,10,0,0,0.026979999999999997,0.017909999999999995,0.016979999999999995,0.012230000000000001,0.0031599999999999996,0.002230000000000001,0.009070000000000002,0.0,0.0009299999999999985,0.01021,0.0011399999999999987,0.00021000000000000012,0.01021,0.0011399999999999987,0.00021000000000000012,0.0027700000000000008,0.006300000000000001,0.0072299999999999994,0.0027700000000000008,0.006300000000000001,0.0072299999999999994
