configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,power,wilson_low,wilson_high
CURVE_CURVE_C1_N6_n100_di0p005_scale0p5,C1_N6_n100,"Sparse, smaller sample",0.5,50,50,0.00499999999999956,0.010000000000196296,0.005,0.015595118913314977,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n200_di0p005_scale0p5,C1_N6_n200,"Sparse, larger sample",0.5,100,100,0.00499999999999956,0.010000000000196296,0.005,0.031190237826629955,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n200_di0p005_scale0p5,C1_N6_n200,"Sparse, larger sample",0.5,100,100,0.00499999999999956,0.010000000000196296,0.005,0.031190237826629955,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n200_di0p005_scale0p5,C1_N6_n200,"Sparse, larger sample",0.5,100,100,0.00499999999999956,0.010000000000196296,0.005,0.031190237826629955,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n200_di0p005_scale0p5,C1_N6_n200,"Sparse, larger sample",0.5,100,100,0.00499999999999956,0.010000000000196296,0.005,0.031190237826629955,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N6_n200_di0p005_scale0p5,C1_N6_n200,"Sparse, larger sample",0.5,100,100,0.00499999999999956,0.010000000000196296,0.005,0.031190237826629955,normal_wald,Normal Wald,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N6_n200_di0p005_scale0p5,C1_N6_n200,"Sparse, larger sample",0.5,100,100,0.00499999999999956,0.010000000000196296,0.005,0.031190237826629955,simple_welch,Simple Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N7_n1000_di0p005_scale0p5,C1_N7_n1000,Ultra-rare categories,0.5,500,500,0.0005000000000022972,0.005499999999998187,0.005,0.15268321301194732,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C1_N7_n1000_di0p005_scale0p5,C1_N7_n1000,Ultra-rare categories,0.5,500,500,0.0005000000000022972,0.005499999999998187,0.005,0.15268321301194732,constrained_lr,Constrained LR (chi-squared),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N7_n1000_di0p005_scale0p5,C1_N7_n1000,Ultra-rare categories,0.5,500,500,0.0005000000000022972,0.005499999999998187,0.005,0.15268321301194732,empirical_lr,Constrained LR (split empirical),10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N7_n1000_di0p005_scale0p5,C1_N7_n1000,Ultra-rare categories,0.5,500,500,0.0005000000000022972,0.005499999999998187,0.005,0.15268321301194732,expanded_welch,Expanded Welch,10,4,0.4,0,0.0,0.0,0.4898908364545973
CURVE_CURVE_C1_N7_n1000_di0p005_scale0p5,C1_N7_n1000,Ultra-rare categories,0.5,500,500,0.0005000000000022972,0.005499999999998187,0.005,0.15268321301194732,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C1_N7_n1000_di0p005_scale0p5,C1_N7_n1000,Ultra-rare categories,0.5,500,500,0.0005000000000022972,0.005499999999998187,0.005,0.15268321301194732,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.09999999999999987,0.10499999999999998,0.005,1.4010268691929522,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.09999999999999987,0.10499999999999998,0.005,1.4010268691929522,constrained_lr,Constrained LR (chi-squared),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.09999999999999987,0.10499999999999998,0.005,1.4010268691929522,empirical_lr,Constrained LR (split empirical),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.09999999999999987,0.10499999999999998,0.005,1.4010268691929522,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.09999999999999987,0.10499999999999998,0.005,1.4010268691929522,normal_wald,Normal Wald,10,10,1.0,3,0.3,0.10779126740630099,0.6032218525388546
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale0p5,C2_N0_np20_nq200,"Balanced, unequal samples",0.5,10,100,0.09999999999999987,0.10499999999999998,0.005,1.4010268691929522,simple_welch,Simple Welch,10,10,1.0,2,0.2,0.05668215145437519,0.5098375284633583
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,constrained_lr,Constrained LR (chi-squared),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,empirical_lr,Constrained LR (split empirical),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,expanded_welch,Expanded Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,normal_wald,Normal Wald,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale0p5,C2_N3_np500_nq50,"Skewed, unequal samples",0.5,250,25,0.03000000000000036,0.034999999999659415,0.005,0.7935319932386035,simple_welch,Simple Welch,10,10,1.0,0,0.0,0.0,0.2775327998628892
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,bartlett_lr,Constrained LR (oracle Bartlett),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,constrained_lr,Constrained LR (chi-squared),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,empirical_lr,Constrained LR (split empirical),10,10,1.0,1,0.1,0.017876213095072896,0.4041500267952385
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale0p5,C2_N5_np200_nq2000,Rare and highly unequal,0.5,100,1000,0.005000000000208782,0.010000000000000314,0.005,0.34939959261344083,expanded_welch,Expanded Welch,10,8,0.8,2,0.25,0.071479212752109,0.5907245696898311
