configuration_id,shape,alphabet_size,cells,regime,regime_label,sample_size_p,sample_size_q,observations_per_cell,true_mi_p,true_mi_q_null,true_mi_q_alternative,minimum_expected_count_null,fraction_expected_below_1_null,fraction_expected_below_5_null,probability_p_json,probability_q_null_json,probability_q_alternative_json,association_p,association_q_null,association_q_alternative
4x4_ultra_n150,4x4,4,16,ultra,Ultra-skewed margins,150,150,9.375,0.04999999999999999,0.05000000000000088,0.10000000000000031,0.00046935864211294123,0.625,0.9375,"[[0.9202759062864969, 0.014947058817739212, 0.0108162371627267, 0.00396079773308072], [0.014947058817734457, 0.000487893518510687, 0.0007095403863292626, 0.0005221739440909423], [0.010816237162707269, 0.0007095403863282136, 0.002073771039145025, 0.0030671180784751675], [0.0039607977330613576, 0.0005221739440885557, 0.003067118078465684, 0.00911657691101984]]","[[3.129057614086275e-06, 2.4466804033727187e-05, 9.351463783048614e-05, 0.01654555616719122], [0.00462506759138604, 0.012107793079915606, 0.015493536714368648, 0.9177736026144275], [0.001718442856162482, 0.0015061395882927562, 0.0006452589272365495, 0.012796825294960382], [0.010320027161504057, 0.0030282671944245796, 0.00043435638723098713, 0.0028840159234208625]]","[[3.8242392666993755e-09, 1.094449687004529e-06, 2.5044867698212776e-05, 0.016640523525044054], [0.0002869083335412072, 0.007434963415022503, 0.01540588686478213, 0.9268722413867452], [0.002694596036660563, 0.00632287021585092, 0.0011863342363374085, 0.006462866177795535], [0.013685158472225635, 0.002907738586106243, 4.940069784891888e-05, 2.4368910415258896e-05]]",1.5704692531744353,2.462010902258148,5.404187734144291
4x4_ultra_n250,4x4,4,16,ultra,Ultra-skewed margins,250,250,15.625,0.04999999999999999,0.05000000000000088,0.10000000000000031,0.0007822644035215688,0.59375,0.9375,"[[0.9202759062864969, 0.014947058817739212, 0.0108162371627267, 0.00396079773308072], [0.014947058817734457, 0.000487893518510687, 0.0007095403863292626, 0.0005221739440909423], [0.010816237162707269, 0.0007095403863282136, 0.002073771039145025, 0.0030671180784751675], [0.0039607977330613576, 0.0005221739440885557, 0.003067118078465684, 0.00911657691101984]]","[[3.129057614086275e-06, 2.4466804033727187e-05, 9.351463783048614e-05, 0.01654555616719122], [0.00462506759138604, 0.012107793079915606, 0.015493536714368648, 0.9177736026144275], [0.001718442856162482, 0.0015061395882927562, 0.0006452589272365495, 0.012796825294960382], [0.010320027161504057, 0.0030282671944245796, 0.00043435638723098713, 0.0028840159234208625]]","[[3.8242392666993755e-09, 1.094449687004529e-06, 2.5044867698212776e-05, 0.016640523525044054], [0.0002869083335412072, 0.007434963415022503, 0.01540588686478213, 0.9268722413867452], [0.002694596036660563, 0.00632287021585092, 0.0011863342363374085, 0.006462866177795535], [0.013685158472225635, 0.002907738586106243, 4.940069784891888e-05, 2.4368910415258896e-05]]",1.5704692531744353,2.462010902258148,5.404187734144291
4x4_ultra_n500,4x4,4,16,ultra,Ultra-skewed margins,500,500,31.25,0.04999999999999999,0.05000000000000088,0.10000000000000031,0.0015645288070431375,0.375,0.65625,"[[0.9202759062864969, 0.014947058817739212, 0.0108162371627267, 0.00396079773308072], [0.014947058817734457, 0.000487893518510687, 0.0007095403863292626, 0.0005221739440909423], [0.010816237162707269, 0.0007095403863282136, 0.002073771039145025, 0.0030671180784751675], [0.0039607977330613576, 0.0005221739440885557, 0.003067118078465684, 0.00911657691101984]]","[[3.129057614086275e-06, 2.4466804033727187e-05, 9.351463783048614e-05, 0.01654555616719122], [0.00462506759138604, 0.012107793079915606, 0.015493536714368648, 0.9177736026144275], [0.001718442856162482, 0.0015061395882927562, 0.0006452589272365495, 0.012796825294960382], [0.010320027161504057, 0.0030282671944245796, 0.00043435638723098713, 0.0028840159234208625]]","[[3.8242392666993755e-09, 1.094449687004529e-06, 2.5044867698212776e-05, 0.016640523525044054], [0.0002869083335412072, 0.007434963415022503, 0.01540588686478213, 0.9268722413867452], [0.002694596036660563, 0.00632287021585092, 0.0011863342363374085, 0.006462866177795535], [0.013685158472225635, 0.002907738586106243, 4.940069784891888e-05, 2.4368910415258896e-05]]",1.5704692531744353,2.462010902258148,5.404187734144291
4x4_ultra_n1000,4x4,4,16,ultra,Ultra-skewed margins,1000,1000,62.5,0.04999999999999999,0.05000000000000088,0.10000000000000031,0.003129057614086275,0.3125,0.625,"[[0.9202759062864969, 0.014947058817739212, 0.0108162371627267, 0.00396079773308072], [0.014947058817734457, 0.000487893518510687, 0.0007095403863292626, 0.0005221739440909423], [0.010816237162707269, 0.0007095403863282136, 0.002073771039145025, 0.0030671180784751675], [0.0039607977330613576, 0.0005221739440885557, 0.003067118078465684, 0.00911657691101984]]","[[3.129057614086275e-06, 2.4466804033727187e-05, 9.351463783048614e-05, 0.01654555616719122], [0.00462506759138604, 0.012107793079915606, 0.015493536714368648, 0.9177736026144275], [0.001718442856162482, 0.0015061395882927562, 0.0006452589272365495, 0.012796825294960382], [0.010320027161504057, 0.0030282671944245796, 0.00043435638723098713, 0.0028840159234208625]]","[[3.8242392666993755e-09, 1.094449687004529e-06, 2.5044867698212776e-05, 0.016640523525044054], [0.0002869083335412072, 0.007434963415022503, 0.01540588686478213, 0.9268722413867452], [0.002694596036660563, 0.00632287021585092, 0.0011863342363374085, 0.006462866177795535], [0.013685158472225635, 0.002907738586106243, 4.940069784891888e-05, 2.4368910415258896e-05]]",1.5704692531744353,2.462010902258148,5.404187734144291
5x5_balanced_n25,5x5,5,25,balanced,Balanced margins,25,25,1.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,0.4370504434309654,0.48,1.0,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_balanced_n50,5x5,5,25,balanced,Balanced margins,50,50,2.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,0.8741008868619308,0.08,1.0,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_balanced_n75,5x5,5,25,balanced,Balanced margins,75,75,3.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,1.3111513302928963,0.0,1.0,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_balanced_n100,5x5,5,25,balanced,Balanced margins,100,100,4.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,1.7482017737238615,0.0,0.76,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_balanced_n150,5x5,5,25,balanced,Balanced margins,150,150,6.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,2.6223026605857926,0.0,0.24,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_balanced_n250,5x5,5,25,balanced,Balanced margins,250,250,10.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,4.370504434309654,0.0,0.08,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_balanced_n500,5x5,5,25,balanced,Balanced margins,500,500,20.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,8.741008868619309,0.0,0.0,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_balanced_n1000,5x5,5,25,balanced,Balanced margins,1000,1000,40.0,0.05000000000000093,0.050000000000000266,0.09999999999999787,17.482017737238618,0.0,0.0,"[[0.0666059193525317, 0.05157351639002856, 0.037916520969689074, 0.026422025550511007, 0.017482017737238616], [0.05157351639002899, 0.04720150201502325, 0.04101783330561619, 0.03378512273882088, 0.02642202555051122], [0.03791652096968949, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689484], [0.026422025550511225, 0.03378512273882088, 0.04101783330561619, 0.04720150201502325, 0.05157351639002898], [0.01748201773723862, 0.026422025550511007, 0.037916520969689074, 0.05157351639002856, 0.06660591935253168]]","[[0.01748201773723865, 0.026422025550511024, 0.037916520969689074, 0.05157351639002854, 0.06660591935253164], [0.026422025550511243, 0.03378512273882089, 0.04101783330561618, 0.04720150201502323, 0.05157351639002897], [0.037916520969689504, 0.0410178333056163, 0.042131291449389485, 0.0410178333056163, 0.037916520969689504], [0.05157351639002897, 0.04720150201502323, 0.04101783330561618, 0.03378512273882089, 0.026422025550511243], [0.06660591935253164, 0.05157351639002854, 0.037916520969689074, 0.026422025550511024, 0.01748201773723865]]","[[0.010448825077135028, 0.020370276591331525, 0.03565511419764189, 0.055621610467345615, 0.07790417366653793], [0.020370276591332833, 0.030893330805530327, 0.04206568664133797, 0.05104909549445354, 0.05562161046734919], [0.03565511419764504, 0.04206568664133899, 0.04455839832204032, 0.04206568664133899, 0.03565511419764504], [0.05562161046734919, 0.05104909549445354, 0.04206568664133797, 0.030893330805530327, 0.020370276591332833], [0.07790417366653793, 0.055621610467345615, 0.03565511419764189, 0.020370276591331525, 0.010448825077135028]]",0.668810329003052,0.6688103290030508,1.0044949946979405
5x5_mild_n25,5x5,5,25,mild,Mildly skewed margins,25,25,1.0,0.050000000000000266,0.04999999999999094,0.10000000000000009,0.03787799600543367,0.78,0.96,"[[0.5404585370347362, 0.05208446257623681, 0.044662533287658915, 0.035955046018092636, 0.026839421083325182], [0.052084462576231415, 0.005954141114664792, 0.006056467887408208, 0.005783637232398679, 0.0051212911892971474], [0.04466253328764777, 0.006056467887407325, 0.007307769564920761, 0.008278117762952335, 0.008695111497064876], [0.03595504601807691, 0.005783637232396749, 0.00827811776295078, 0.011123551919367128, 0.013859647067192218], [0.02683942108330764, 0.005121291189294331, 0.008695111497061361, 0.01385964706718922, 0.02048452916312058]]","[[0.001515119840217347, 0.0024309073341280004, 0.00360676203595998, 0.005026521099132557, 0.062420689690574856], [0.03137096618873548, 0.04023098386727413, 0.04771128128017501, 0.05314745097761907, 0.5275393176862521], [0.006992500468271327, 0.00716764691255899, 0.0067943571103601386, 0.006049522136006153, 0.04799597337279823], [0.01319591761325197, 0.010811726097551566, 0.00819177737956336, 0.005829914455374869, 0.03697066445423665], [0.021925495889523885, 0.014358735788487316, 0.008695822193941528, 0.004946591331867361, 0.0250733547961382]]","[[0.0006843372741666732, 0.0015274450409374228, 0.0028623614884859135, 0.004678407207875196, 0.06524744898854262], [0.021335064772777506, 0.03424504140790276, 0.04614927850234967, 0.05424338562323318, 0.5440272296937777], [0.0067946672747673745, 0.007842964649347181, 0.007600738835115202, 0.006424598850756452, 0.04633703039001078], [0.01636092296448209, 0.013580888861964697, 0.00946481393301245, 0.005753215195692197, 0.029840159044833007], [0.02982500771380638, 0.017803660039847978, 0.008922807241036793, 0.0039003931224430065, 0.014548131882835885]]",0.6830860906929889,0.8960616707132031,1.3188439939142138
5x5_mild_n50,5x5,5,25,mild,Mildly skewed margins,50,50,2.0,0.050000000000000266,0.04999999999999094,0.10000000000000009,0.07575599201086734,0.6,0.96,"[[0.5404585370347362, 0.05208446257623681, 0.044662533287658915, 0.035955046018092636, 0.026839421083325182], [0.052084462576231415, 0.005954141114664792, 0.006056467887408208, 0.005783637232398679, 0.0051212911892971474], [0.04466253328764777, 0.006056467887407325, 0.007307769564920761, 0.008278117762952335, 0.008695111497064876], [0.03595504601807691, 0.005783637232396749, 0.00827811776295078, 0.011123551919367128, 0.013859647067192218], [0.02683942108330764, 0.005121291189294331, 0.008695111497061361, 0.01385964706718922, 0.02048452916312058]]","[[0.001515119840217347, 0.0024309073341280004, 0.00360676203595998, 0.005026521099132557, 0.062420689690574856], [0.03137096618873548, 0.04023098386727413, 0.04771128128017501, 0.05314745097761907, 0.5275393176862521], [0.006992500468271327, 0.00716764691255899, 0.0067943571103601386, 0.006049522136006153, 0.04799597337279823], [0.01319591761325197, 0.010811726097551566, 0.00819177737956336, 0.005829914455374869, 0.03697066445423665], [0.021925495889523885, 0.014358735788487316, 0.008695822193941528, 0.004946591331867361, 0.0250733547961382]]","[[0.0006843372741666732, 0.0015274450409374228, 0.0028623614884859135, 0.004678407207875196, 0.06524744898854262], [0.021335064772777506, 0.03424504140790276, 0.04614927850234967, 0.05424338562323318, 0.5440272296937777], [0.0067946672747673745, 0.007842964649347181, 0.007600738835115202, 0.006424598850756452, 0.04633703039001078], [0.01636092296448209, 0.013580888861964697, 0.00946481393301245, 0.005753215195692197, 0.029840159044833007], [0.02982500771380638, 0.017803660039847978, 0.008922807241036793, 0.0039003931224430065, 0.014548131882835885]]",0.6830860906929889,0.8960616707132031,1.3188439939142138
5x5_mild_n75,5x5,5,25,mild,Mildly skewed margins,75,75,3.0,0.050000000000000266,0.04999999999999094,0.10000000000000009,0.11363398801630102,0.54,0.96,"[[0.5404585370347362, 0.05208446257623681, 0.044662533287658915, 0.035955046018092636, 0.026839421083325182], [0.052084462576231415, 0.005954141114664792, 0.006056467887408208, 0.005783637232398679, 0.0051212911892971474], [0.04466253328764777, 0.006056467887407325, 0.007307769564920761, 0.008278117762952335, 0.008695111497064876], [0.03595504601807691, 0.005783637232396749, 0.00827811776295078, 0.011123551919367128, 0.013859647067192218], [0.02683942108330764, 0.005121291189294331, 0.008695111497061361, 0.01385964706718922, 0.02048452916312058]]","[[0.001515119840217347, 0.0024309073341280004, 0.00360676203595998, 0.005026521099132557, 0.062420689690574856], [0.03137096618873548, 0.04023098386727413, 0.04771128128017501, 0.05314745097761907, 0.5275393176862521], [0.006992500468271327, 0.00716764691255899, 0.0067943571103601386, 0.006049522136006153, 0.04799597337279823], [0.01319591761325197, 0.010811726097551566, 0.00819177737956336, 0.005829914455374869, 0.03697066445423665], [0.021925495889523885, 0.014358735788487316, 0.008695822193941528, 0.004946591331867361, 0.0250733547961382]]","[[0.0006843372741666732, 0.0015274450409374228, 0.0028623614884859135, 0.004678407207875196, 0.06524744898854262], [0.021335064772777506, 0.03424504140790276, 0.04614927850234967, 0.05424338562323318, 0.5440272296937777], [0.0067946672747673745, 0.007842964649347181, 0.007600738835115202, 0.006424598850756452, 0.04633703039001078], [0.01636092296448209, 0.013580888861964697, 0.00946481393301245, 0.005753215195692197, 0.029840159044833007], [0.02982500771380638, 0.017803660039847978, 0.008922807241036793, 0.0039003931224430065, 0.014548131882835885]]",0.6830860906929889,0.8960616707132031,1.3188439939142138
5x5_mild_n100,5x5,5,25,mild,Mildly skewed margins,100,100,4.0,0.050000000000000266,0.04999999999999094,0.10000000000000009,0.15151198402173469,0.48,0.88,"[[0.5404585370347362, 0.05208446257623681, 0.044662533287658915, 0.035955046018092636, 0.026839421083325182], [0.052084462576231415, 0.005954141114664792, 0.006056467887408208, 0.005783637232398679, 0.0051212911892971474], [0.04466253328764777, 0.006056467887407325, 0.007307769564920761, 0.008278117762952335, 0.008695111497064876], [0.03595504601807691, 0.005783637232396749, 0.00827811776295078, 0.011123551919367128, 0.013859647067192218], [0.02683942108330764, 0.005121291189294331, 0.008695111497061361, 0.01385964706718922, 0.02048452916312058]]","[[0.001515119840217347, 0.0024309073341280004, 0.00360676203595998, 0.005026521099132557, 0.062420689690574856], [0.03137096618873548, 0.04023098386727413, 0.04771128128017501, 0.05314745097761907, 0.5275393176862521], [0.006992500468271327, 0.00716764691255899, 0.0067943571103601386, 0.006049522136006153, 0.04799597337279823], [0.01319591761325197, 0.010811726097551566, 0.00819177737956336, 0.005829914455374869, 0.03697066445423665], [0.021925495889523885, 0.014358735788487316, 0.008695822193941528, 0.004946591331867361, 0.0250733547961382]]","[[0.0006843372741666732, 0.0015274450409374228, 0.0028623614884859135, 0.004678407207875196, 0.06524744898854262], [0.021335064772777506, 0.03424504140790276, 0.04614927850234967, 0.05424338562323318, 0.5440272296937777], [0.0067946672747673745, 0.007842964649347181, 0.007600738835115202, 0.006424598850756452, 0.04633703039001078], [0.01636092296448209, 0.013580888861964697, 0.00946481393301245, 0.005753215195692197, 0.029840159044833007], [0.02982500771380638, 0.017803660039847978, 0.008922807241036793, 0.0039003931224430065, 0.014548131882835885]]",0.6830860906929889,0.8960616707132031,1.3188439939142138
