configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q
P2_extreme_rare_di0p001_np100_nq500,P2,extreme_rare_di0p001,Extreme rare power family,extreme_rare,extreme_rare_np100_nq500,100,500,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0018407212831736829,0.001000000000000112,0.0019999999999999463,-0.0009999999999998344,0.001,0.0015370439966755109,0.002340721283173683,0.1537043996675511,1.1703606415868415,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9423407212831737, 0.04765927871682632], [0.007659278716826317, 0.002340721283173683]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[471.17036064158685, 23.82963935841316], [3.8296393584131585, 1.1703606415868415]]",0.002917547762267722,0.006000611341954339
P2_extreme_rare_di0p001_np100_nq1000,P2,extreme_rare_di0p001,Extreme rare power family,extreme_rare,extreme_rare_np100_nq1000,100,1000,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0018407212831736829,0.001000000000000112,0.0019999999999999463,-0.0009999999999998344,0.001,0.0015370439966755109,0.002340721283173683,0.1537043996675511,2.340721283173683,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9423407212831737, 0.04765927871682632], [0.007659278716826317, 0.002340721283173683]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[942.3407212831737, 47.65927871682632], [7.659278716826317, 2.340721283173683]]",0.002917547762267722,0.006000611341954339
P1_extreme_rare_di0p002_n10,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np10_nq10,10,10,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.01537043996675511,0.028557449710553514,0.01537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[9.615370439966753, 0.18462956003324488], [0.18462956003324488, 0.01537043996675511]]","[[9.428557449710555, 0.4714425502894465], [0.07144255028944649, 0.028557449710553514]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p002_n20,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np20_nq20,20,20,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.03074087993351022,0.05711489942110703,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[18.85711489942111, 0.942885100578893], [0.14288510057889298, 0.05711489942110703]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p002_n30,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np30_nq30,30,30,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.046111319900265325,0.08567234913166054,0.046111319900265325,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[28.846111319900263, 0.5538886800997347], [0.5538886800997347, 0.046111319900265325]]","[[28.285672349131662, 1.4143276508683393], [0.21432765086833944, 0.08567234913166054]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p002_n50,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np50_nq50,50,50,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.07685219983377554,0.1427872485527676,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[47.14278724855277, 2.3572127514472325], [0.3572127514472324, 0.1427872485527676]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p002_n100,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np100_nq100,100,100,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.1537043996675511,0.2855744971055352,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[94.28557449710554, 4.714425502894465], [0.7144255028944648, 0.2855744971055352]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p002_n200,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np200_nq200,200,200,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.3074087993351022,0.5711489942110703,0.3074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[192.30740879933506, 3.6925912006648978], [3.6925912006648978, 0.3074087993351022]]","[[188.5711489942111, 9.42885100578893], [1.4288510057889297, 0.5711489942110703]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p002_n500,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np500_nq500,500,500,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.7685219983377555,1.4278724855276757,0.7685219983377555,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[480.7685219983377, 9.231478001662245], [9.231478001662245, 0.7685219983377555]]","[[471.4278724855277, 23.572127514472324], [3.5721275144723243, 1.4278724855276757]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p002_n1000,P1,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np1000_nq1000,1000,1000,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,1.537043996675511,2.8557449710553513,1.537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[961.5370439966754, 18.46295600332449], [18.46295600332449, 1.537043996675511]]","[[942.8557449710554, 47.14425502894465], [7.144255028944649, 2.8557449710553513]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np20_nq40,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np20_nq40,20,40,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.03074087993351022,0.11422979884221406,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[37.71422979884222, 1.885770201157786], [0.28577020115778595, 0.11422979884221406]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np20_nq100,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np20_nq100,20,100,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.03074087993351022,0.2855744971055352,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[94.28557449710554, 4.714425502894465], [0.7144255028944648, 0.2855744971055352]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np20_nq200,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np20_nq200,20,200,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.03074087993351022,0.5711489942110703,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[188.5711489942111, 9.42885100578893], [1.4288510057889297, 0.5711489942110703]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np50_nq100,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np50_nq100,50,100,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.07685219983377554,0.2855744971055352,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[94.28557449710554, 4.714425502894465], [0.7144255028944648, 0.2855744971055352]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np50_nq250,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np50_nq250,50,250,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.07685219983377554,0.7139362427638378,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[235.71393624276385, 11.786063757236162], [1.7860637572361622, 0.7139362427638378]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np50_nq500,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np50_nq500,50,500,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.07685219983377554,1.4278724855276757,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[471.4278724855277, 23.572127514472324], [3.5721275144723243, 1.4278724855276757]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np100_nq200,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np100_nq200,100,200,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.1537043996675511,0.5711489942110703,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[188.5711489942111, 9.42885100578893], [1.4288510057889297, 0.5711489942110703]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np100_nq500,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np100_nq500,100,500,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.1537043996675511,1.4278724855276757,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[471.4278724855277, 23.572127514472324], [3.5721275144723243, 1.4278724855276757]]",0.002917547762267722,0.009359930665487693
P2_extreme_rare_di0p002_np100_nq1000,P2,extreme_rare_di0p002,Extreme rare power family,extreme_rare,extreme_rare_np100_nq1000,100,1000,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0023557449710553515,0.001000000000000112,0.0030000000000379723,-0.0020000000000378604,0.002,0.0015370439966755109,0.0028557449710553515,0.1537043996675511,2.8557449710553513,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9428557449710554, 0.04714425502894465], [0.007144255028944648, 0.0028557449710553515]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[942.8557449710554, 47.14425502894465], [7.144255028944649, 2.8557449710553513]]",0.002917547762267722,0.009359930665487693
P1_extreme_rare_di0p005_n10,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np10_nq10,10,10,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.01537043996675511,0.04115908333401648,0.01537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[9.615370439966753, 0.18462956003324488], [0.18462956003324488, 0.01537043996675511]]","[[9.441159083334016, 0.45884091666598353], [0.058840916665983525, 0.04115908333401648]]",0.002917547762267722,0.019882017068096565
P1_extreme_rare_di0p005_n20,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np20_nq20,20,20,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.03074087993351022,0.08231816666803296,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[18.882318166668032, 0.9176818333319671], [0.11768183333196705, 0.08231816666803296]]",0.002917547762267722,0.019882017068096565
P1_extreme_rare_di0p005_n30,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np30_nq30,30,30,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.046111319900265325,0.12347725000204944,0.046111319900265325,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[28.846111319900263, 0.5538886800997347], [0.5538886800997347, 0.046111319900265325]]","[[28.32347725000205, 1.3765227499979507], [0.17652274999795056, 0.12347725000204944]]",0.002917547762267722,0.019882017068096565
P1_extreme_rare_di0p005_n50,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np50_nq50,50,50,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.07685219983377554,0.2057954166700824,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[47.205795416670085, 2.294204583329918], [0.2942045833299176, 0.2057954166700824]]",0.002917547762267722,0.019882017068096565
P1_extreme_rare_di0p005_n100,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np100_nq100,100,100,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.1537043996675511,0.4115908333401648,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[94.41159083334017, 4.588409166659836], [0.5884091666598352, 0.4115908333401648]]",0.002917547762267722,0.019882017068096565
P1_extreme_rare_di0p005_n200,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np200_nq200,200,200,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.3074087993351022,0.8231816666803295,0.3074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[192.30740879933506, 3.6925912006648978], [3.6925912006648978, 0.3074087993351022]]","[[188.82318166668034, 9.176818333319671], [1.1768183333196705, 0.8231816666803295]]",0.002917547762267722,0.019882017068096565
P1_extreme_rare_di0p005_n500,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np500_nq500,500,500,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.7685219983377555,2.057954166700824,0.7685219983377555,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[480.7685219983377, 9.231478001662245], [9.231478001662245, 0.7685219983377555]]","[[472.0579541667008, 22.942045833299176], [2.942045833299176, 2.057954166700824]]",0.002917547762267722,0.019882017068096565
P1_extreme_rare_di0p005_n1000,P1,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np1000_nq1000,1000,1000,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,1.537043996675511,4.115908333401648,1.537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[961.5370439966754, 18.46295600332449], [18.46295600332449, 1.537043996675511]]","[[944.1159083334016, 45.88409166659835], [5.884091666598352, 4.115908333401648]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np20_nq40,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np20_nq40,20,40,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.03074087993351022,0.16463633333606592,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[37.764636333336064, 1.8353636666639341], [0.2353636666639341, 0.16463633333606592]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np20_nq100,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np20_nq100,20,100,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.03074087993351022,0.4115908333401648,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[94.41159083334017, 4.588409166659836], [0.5884091666598352, 0.4115908333401648]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np20_nq200,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np20_nq200,20,200,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.03074087993351022,0.8231816666803295,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[188.82318166668034, 9.176818333319671], [1.1768183333196705, 0.8231816666803295]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np50_nq100,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np50_nq100,50,100,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.07685219983377554,0.4115908333401648,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[94.41159083334017, 4.588409166659836], [0.5884091666598352, 0.4115908333401648]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np50_nq250,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np50_nq250,50,250,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.07685219983377554,1.028977083350412,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[236.0289770833504, 11.471022916649588], [1.471022916649588, 1.028977083350412]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np50_nq500,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np50_nq500,50,500,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.07685219983377554,2.057954166700824,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[472.0579541667008, 22.942045833299176], [2.942045833299176, 2.057954166700824]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np100_nq200,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np100_nq200,100,200,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.1537043996675511,0.8231816666803295,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[188.82318166668034, 9.176818333319671], [1.1768183333196705, 0.8231816666803295]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np100_nq500,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np100_nq500,100,500,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.1537043996675511,2.057954166700824,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[472.0579541667008, 22.942045833299176], [2.942045833299176, 2.057954166700824]]",0.002917547762267722,0.019882017068096565
P2_extreme_rare_di0p005_np100_nq1000,P2,extreme_rare_di0p005,Extreme rare power family,extreme_rare,extreme_rare_np100_nq1000,100,1000,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.0036159083334016476,0.001000000000000112,0.006000000000000061,-0.004999999999999949,0.005,0.0015370439966755109,0.004115908333401648,0.1537043996675511,4.115908333401648,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9441159083334016, 0.045884091666598355], [0.005884091666598352, 0.004115908333401648]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[944.1159083334016, 45.88409166659835], [5.884091666598352, 4.115908333401648]]",0.002917547762267722,0.019882017068096565
