configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q,method,method_label,truth,replicates,valid_count,invalid_count,valid_rate,invalid_shared_statistic_count,invalid_reference_count,invalid_component_p_count,invalid_component_q_count,invalid_combined_df_count,reject_count_05,nonreject_count_05,false_positive_count_05,true_negative_count_05,true_positive_count_05,false_negative_count_05,false_positive_rate_05,true_negative_rate_05,true_positive_rate_05,false_negative_rate_05,nominal_rejection_rate_05,rejection_wilson_low_05,rejection_wilson_high_05,unconditional_rejection_rate_05,size_adjustment_p_threshold,size_adjusted_reject_count,size_adjusted_rejection_rate,size_adjusted_power,size_adjusted_fpr
P2_sparse_di0_np50_nq500,P2,sparse_di0,Sparse power family,sparse,sparse_np50_nq500,50,500,10.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,1.222786449348605,11.831208924734325,1.222786449348605,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[386.8312089247343, 88.16879107526567], [13.16879107526568, 11.831208924734325]]",0.02434798744293218,0.023280590840405208,normal_wald,Normal Wald,null,500,500,0,1.0,0,0,0,0,0,80,420,80.0,420.0,,,0.16,0.84,,,0.16,0.13047637235016407,0.19470817916369149,0.16,0.008255790812508478,20,0.04,,0.04
P2_sparse_di0_np50_nq500,P2,sparse_di0,Sparse power family,sparse,sparse_np50_nq500,50,500,10.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,1.222786449348605,11.831208924734325,1.222786449348605,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[386.8312089247343, 88.16879107526567], [13.16879107526568, 11.831208924734325]]",0.02434798744293218,0.023280590840405208,simple_welch,Simple Welch,null,500,500,0,1.0,0,0,0,0,0,80,420,80.0,420.0,,,0.16,0.84,,,0.16,0.13047637235016407,0.19470817916369149,0.16,0.008554812615295433,21,0.042,,0.042
P2_sparse_di0_np50_nq500,P2,sparse_di0,Sparse power family,sparse,sparse_np50_nq500,50,500,10.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,1.222786449348605,11.831208924734325,1.222786449348605,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[386.8312089247343, 88.16879107526567], [13.16879107526568, 11.831208924734325]]",0.02434798744293218,0.023280590840405208,expanded_welch,Expanded Welch,null,500,494,6,0.988,0,6,6,0,6,23,471,23.0,471.0,,,0.0465587044534413,0.9534412955465587,,,0.0465587044534413,0.031222140902682275,0.06889298196948768,0.046,0.053443494856532645,26,0.05263157894736842,,0.05263157894736842
P2_sparse_di0_np100_nq200,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq200,100,200,2.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,4.73248356989373,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[154.73248356989373, 35.26751643010627], [5.267516430106272, 4.73248356989373]]",0.02434798744293218,0.023280590840405208,normal_wald,Normal Wald,null,500,500,0,1.0,0,0,0,0,0,5,495,5.0,495.0,,,0.01,0.99,,,0.01,0.004278753896590496,0.023193099755730702,0.01,0.12562409830947988,30,0.06,,0.06
P2_sparse_di0_np100_nq200,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq200,100,200,2.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,4.73248356989373,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[154.73248356989373, 35.26751643010627], [5.267516430106272, 4.73248356989373]]",0.02434798744293218,0.023280590840405208,simple_welch,Simple Welch,null,500,500,0,1.0,0,0,0,0,0,5,495,5.0,495.0,,,0.01,0.99,,,0.01,0.004278753896590496,0.023193099755730702,0.01,0.1270612287584239,30,0.06,,0.06
P2_sparse_di0_np100_nq200,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq200,100,200,2.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,4.73248356989373,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[154.73248356989373, 35.26751643010627], [5.267516430106272, 4.73248356989373]]",0.02434798744293218,0.023280590840405208,expanded_welch,Expanded Welch,null,500,499,1,0.998,0,1,1,0,1,3,496,3.0,496.0,,,0.006012024048096192,0.9939879759519038,,,0.006012024048096192,0.002046693786263109,0.01752499953388424,0.006,0.2012694874015142,36,0.07214428857715431,,0.07214428857715431
P2_sparse_di0_np100_nq500,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq500,100,500,5.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,11.831208924734325,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[386.8312089247343, 88.16879107526567], [13.16879107526568, 11.831208924734325]]",0.02434798744293218,0.023280590840405208,normal_wald,Normal Wald,null,500,500,0,1.0,0,0,0,0,0,41,459,41.0,459.0,,,0.082,0.918,,,0.082,0.06101908946846894,0.10935485915738875,0.082,0.03316615354600974,24,0.048,,0.048
P2_sparse_di0_np100_nq500,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq500,100,500,5.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,11.831208924734325,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[386.8312089247343, 88.16879107526567], [13.16879107526568, 11.831208924734325]]",0.02434798744293218,0.023280590840405208,simple_welch,Simple Welch,null,500,500,0,1.0,0,0,0,0,0,41,459,41.0,459.0,,,0.082,0.918,,,0.082,0.06101908946846894,0.10935485915738875,0.082,0.03364397406960974,24,0.048,,0.048
P2_sparse_di0_np100_nq500,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq500,100,500,5.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,11.831208924734325,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[386.8312089247343, 88.16879107526567], [13.16879107526568, 11.831208924734325]]",0.02434798744293218,0.023280590840405208,expanded_welch,Expanded Welch,null,500,500,0,1.0,0,0,0,0,0,10,490,10.0,490.0,,,0.02,0.98,,,0.02,0.010899183596210813,0.036420183246879345,0.02,0.10868307451293197,32,0.064,,0.064
P2_sparse_di0_np100_nq1000,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq1000,100,1000,10.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,23.66241784946865,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[773.6624178494686, 176.33758215053135], [26.33758215053136, 23.66241784946865]]",0.02434798744293218,0.023280590840405208,normal_wald,Normal Wald,null,500,500,0,1.0,0,0,0,0,0,85,415,85.0,415.0,,,0.17,0.83,,,0.17,0.13962036610396117,0.20541169860066333,0.17,0.0049943127113964364,30,0.06,,0.06
P2_sparse_di0_np100_nq1000,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq1000,100,1000,10.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,23.66241784946865,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[773.6624178494686, 176.33758215053135], [26.33758215053136, 23.66241784946865]]",0.02434798744293218,0.023280590840405208,simple_welch,Simple Welch,null,500,500,0,1.0,0,0,0,0,0,84,416,84.0,416.0,,,0.168,0.832,,,0.168,0.13778823297684417,0.20327432908962656,0.168,0.005101706105269713,31,0.062,,0.062
P2_sparse_di0_np100_nq1000,P2,sparse_di0,Sparse power family,sparse,sparse_np100_nq1000,100,1000,10.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.013662417849468648,0.009999999999969145,0.009999999999998066,-2.892130979148533e-14,0.0,0.024455728986972097,0.02366241784946865,2.44557289869721,23.66241784946865,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7736624178494687, 0.17633758215053136], [0.02633758215053136, 0.02366241784946865]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[773.6624178494686, 176.33758215053135], [26.33758215053136, 23.66241784946865]]",0.02434798744293218,0.023280590840405208,expanded_welch,Expanded Welch,null,500,500,0,1.0,0,0,0,0,0,19,481,19.0,481.0,,,0.038,0.962,,,0.038,0.024460118055830385,0.05858477253064388,0.038,0.0876724106234445,34,0.068,,0.068
P1_sparse_di0p002_n10,P1,sparse_di0p002,Sparse power family,sparse,sparse_np10_nq10,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.24455728986972097,0.24941348453948173,0.24455728986972097,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.750586515460518, 1.7494134845394818], [0.24941348453948173, 0.25058651546051836]]",0.02434798744293218,0.028058717121321023,normal_wald,Normal Wald,alternative,500,321,179,0.642,179,0,0,0,0,3,318,,,3.0,318.0,,,0.009345794392523364,0.9906542056074766,0.009345794392523364,0.0031834048966379747,0.027112785917251976,0.006,0.11886692465464027,41,0.1277258566978193,0.1277258566978193,
P1_sparse_di0p002_n10,P1,sparse_di0p002,Sparse power family,sparse,sparse_np10_nq10,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.24455728986972097,0.24941348453948173,0.24455728986972097,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.750586515460518, 1.7494134845394818], [0.24941348453948173, 0.25058651546051836]]",0.02434798744293218,0.028058717121321023,simple_welch,Simple Welch,alternative,500,321,179,0.642,179,0,0,0,0,3,318,,,3.0,318.0,,,0.009345794392523364,0.9906542056074766,0.009345794392523364,0.0031834048966379747,0.027112785917251976,0.006,0.1532976346969361,41,0.1277258566978193,0.1277258566978193,
P1_sparse_di0p002_n10,P1,sparse_di0p002,Sparse power family,sparse,sparse_np10_nq10,10,10,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.24455728986972097,0.24941348453948173,0.24455728986972097,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[8.244557289869721, 0.7554427101302792], [0.7554427101302792, 0.24455728986972097]]","[[7.750586515460518, 1.7494134845394818], [0.24941348453948173, 0.25058651546051836]]",0.02434798744293218,0.028058717121321023,expanded_welch,Expanded Welch,alternative,500,80,420,0.16,179,241,86,155,241,0,80,,,0.0,80.0,,,0.0,1.0,0.0,0.0,0.0458181295355271,0.0,0.1351427283097387,4,0.05,0.05,
P1_sparse_di0p002_n20,P1,sparse_di0p002,Sparse power family,sparse,sparse_np20_nq20,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.48911457973944195,0.49882696907896346,0.48911457973944195,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.501173030921036, 3.4988269690789635], [0.49882696907896346, 0.5011730309210367]]",0.02434798744293218,0.028058717121321023,normal_wald,Normal Wald,alternative,500,462,38,0.924,38,0,0,0,0,4,458,,,4.0,458.0,,,0.008658008658008658,0.9913419913419913,0.008658008658008658,0.003371934683799852,0.02204756930511409,0.008,0.14256092898438966,33,0.07142857142857142,0.07142857142857142,
P1_sparse_di0p002_n20,P1,sparse_di0p002,Sparse power family,sparse,sparse_np20_nq20,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.48911457973944195,0.49882696907896346,0.48911457973944195,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.501173030921036, 3.4988269690789635], [0.49882696907896346, 0.5011730309210367]]",0.02434798744293218,0.028058717121321023,simple_welch,Simple Welch,alternative,500,462,38,0.924,38,0,0,0,0,3,459,,,3.0,459.0,,,0.006493506493506494,0.9935064935064936,0.006493506493506494,0.002210785363391969,0.018915412475693404,0.006,0.15891683728154254,33,0.07142857142857142,0.07142857142857142,
P1_sparse_di0p002_n20,P1,sparse_di0p002,Sparse power family,sparse,sparse_np20_nq20,20,20,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.48911457973944195,0.49882696907896346,0.48911457973944195,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[16.489114579739443, 1.5108854202605584], [1.5108854202605584, 0.48911457973944195]]","[[15.501173030921036, 3.4988269690789635], [0.49882696907896346, 0.5011730309210367]]",0.02434798744293218,0.028058717121321023,expanded_welch,Expanded Welch,alternative,500,255,245,0.51,38,207,59,148,207,1,254,,,1.0,254.0,,,0.00392156862745098,0.996078431372549,0.00392156862745098,0.0006925889000102652,0.021875120489777435,0.002,0.20084063678272346,22,0.08627450980392157,0.08627450980392157,
P1_sparse_di0p002_n30,P1,sparse_di0p002,Sparse power family,sparse,sparse_np30_nq30,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.7336718696091629,0.7482404536184452,0.7336718696091629,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[23.251759546381553, 5.248240453618445], [0.7482404536184452, 0.7517595463815551]]",0.02434798744293218,0.028058717121321023,normal_wald,Normal Wald,alternative,500,488,12,0.976,12,0,0,0,0,3,485,,,3.0,485.0,,,0.006147540983606557,0.9938524590163934,0.006147540983606557,0.0020928759338419544,0.017916536945445087,0.006,0.13423016812026733,21,0.0430327868852459,0.0430327868852459,
P1_sparse_di0p002_n30,P1,sparse_di0p002,Sparse power family,sparse,sparse_np30_nq30,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.7336718696091629,0.7482404536184452,0.7336718696091629,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[23.251759546381553, 5.248240453618445], [0.7482404536184452, 0.7517595463815551]]",0.02434798744293218,0.028058717121321023,simple_welch,Simple Welch,alternative,500,488,12,0.976,12,0,0,0,0,2,486,,,2.0,486.0,,,0.004098360655737705,0.9959016393442623,0.004098360655737705,0.001124638750120822,0.014818423145262846,0.004,0.1450225040263283,21,0.0430327868852459,0.0430327868852459,
P1_sparse_di0p002_n30,P1,sparse_di0p002,Sparse power family,sparse,sparse_np30_nq30,30,30,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,0.7336718696091629,0.7482404536184452,0.7336718696091629,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[24.733671869609164, 2.266328130390838], [2.266328130390838, 0.7336718696091629]]","[[23.251759546381553, 5.248240453618445], [0.7482404536184452, 0.7517595463815551]]",0.02434798744293218,0.028058717121321023,expanded_welch,Expanded Welch,alternative,500,369,131,0.738,12,119,39,80,119,1,368,,,1.0,368.0,,,0.0027100271002710027,0.997289972899729,0.0027100271002710027,0.0004785466164122015,0.015188860219648333,0.002,0.20565571242804875,23,0.06233062330623306,0.06233062330623306,
P1_sparse_di0p002_n50,P1,sparse_di0p002,Sparse power family,sparse,sparse_np50_nq50,50,50,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,1.222786449348605,1.2470674226974086,1.222786449348605,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[38.75293257730259, 8.747067422697409], [1.2470674226974086, 1.2529325773025919]]",0.02434798744293218,0.028058717121321023,normal_wald,Normal Wald,alternative,500,499,1,0.998,1,0,0,0,0,3,496,,,3.0,496.0,,,0.006012024048096192,0.9939879759519038,0.006012024048096192,0.002046693786263109,0.01752499953388424,0.006,0.1482077144174934,30,0.06012024048096192,0.06012024048096192,
P1_sparse_di0p002_n50,P1,sparse_di0p002,Sparse power family,sparse,sparse_np50_nq50,50,50,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,1.222786449348605,1.2470674226974086,1.222786449348605,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[38.75293257730259, 8.747067422697409], [1.2470674226974086, 1.2529325773025919]]",0.02434798744293218,0.028058717121321023,simple_welch,Simple Welch,alternative,500,499,1,0.998,1,0,0,0,0,3,496,,,3.0,496.0,,,0.006012024048096192,0.9939879759519038,0.006012024048096192,0.002046693786263109,0.01752499953388424,0.006,0.15452696550530662,30,0.06012024048096192,0.06012024048096192,
P1_sparse_di0p002_n50,P1,sparse_di0p002,Sparse power family,sparse,sparse_np50_nq50,50,50,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,1.222786449348605,1.2470674226974086,1.222786449348605,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[41.22278644934861, 3.777213550651396], [3.777213550651396, 1.222786449348605]]","[[38.75293257730259, 8.747067422697409], [1.2470674226974086, 1.2529325773025919]]",0.02434798744293218,0.028058717121321023,expanded_welch,Expanded Welch,alternative,500,450,50,0.9,1,49,1,48,49,2,448,,,2.0,448.0,,,0.0044444444444444444,0.9955555555555555,0.0044444444444444444,0.0012196743140761778,0.016058295047890303,0.004,0.22576547229748606,26,0.057777777777777775,0.057777777777777775,
P1_sparse_di0p002_n100,P1,sparse_di0p002,Sparse power family,sparse,sparse_np100_nq100,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,2.44557289869721,2.494134845394817,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[77.50586515460517, 17.494134845394818], [2.494134845394817, 2.5058651546051838]]",0.02434798744293218,0.028058717121321023,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,6,494,,,6.0,494.0,,,0.012,0.988,0.012,0.005510995174027703,0.025930361116447292,0.012,0.11852358463054413,18,0.036,0.036,
P1_sparse_di0p002_n100,P1,sparse_di0p002,Sparse power family,sparse,sparse_np100_nq100,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,2.44557289869721,2.494134845394817,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[77.50586515460517, 17.494134845394818], [2.494134845394817, 2.5058651546051838]]",0.02434798744293218,0.028058717121321023,simple_welch,Simple Welch,alternative,500,500,0,1.0,0,0,0,0,0,6,494,,,6.0,494.0,,,0.012,0.988,0.012,0.005510995174027703,0.025930361116447292,0.012,0.12170555600960893,18,0.036,0.036,
P1_sparse_di0p002_n100,P1,sparse_di0p002,Sparse power family,sparse,sparse_np100_nq100,100,100,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,2.44557289869721,2.494134845394817,2.44557289869721,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[82.44557289869722, 7.554427101302792], [7.554427101302792, 2.44557289869721]]","[[77.50586515460517, 17.494134845394818], [2.494134845394817, 2.5058651546051838]]",0.02434798744293218,0.028058717121321023,expanded_welch,Expanded Welch,alternative,500,497,3,0.994,0,3,0,3,3,2,495,,,2.0,495.0,,,0.004024144869215292,0.9959758551307847,0.004024144869215292,0.0011042602318348284,0.01455230869350536,0.004,0.18824487382836486,19,0.03822937625754527,0.03822937625754527,
P1_sparse_di0p002_n200,P1,sparse_di0p002,Sparse power family,sparse,sparse_np200_nq200,200,200,1.0,0.1,0.1,0.05,0.2,1,1,0.014455728986972094,0.015058651546051833,0.009999999999969145,0.011999999999999678,-0.002000000000030533,0.002,0.024455728986972097,0.024941348453948173,4.89114579739442,4.988269690789634,4.89114579739442,"[[0.8244557289869722, 0.07554427101302792], [0.07554427101302792, 0.024455728986972097]]","[[0.7750586515460518, 0.17494134845394818], [0.024941348453948173, 0.025058651546051837]]","[[164.89114579739444, 15.108854202605585], [15.108854202605585, 4.89114579739442]]","[[155.01173030921035, 34.988269690789636], [4.988269690789634, 5.0117303092103676]]",0.02434798744293218,0.028058717121321023,normal_wald,Normal Wald,alternative,500,500,0,1.0,0,0,0,0,0,7,493,,,7.0,493.0,,,0.014,0.986,0.014,0.00679778979084349,0.02861306913778529,0.014,0.14096276270124894,43,0.086,0.086,
