scenario_id,regime,regime_label,rows,columns,n_p,n_q,target_mi,method,replicates,valid_replicates,valid_rate,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,median_runtime_ms,p95_runtime_ms
stress_3x3_d6,ultra_sparse,Ultra-skewed and sparse,3,3,64,64,0.1,student_permutation,200,200,1.0,0.06,0.034652194254331865,0.10193169295766272,0.009999999999999995,0.6897705607116222,0.7263313862495123
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,3,3,70,700,0.15,normal_wald,200,200,1.0,0.095,0.06166310271738653,0.1436016116481994,0.045,0.18108333460986614,0.19180437084287405
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,3,3,70,700,0.15,expanded_welch,200,200,1.0,0.07,0.04215217182834281,0.11405480885610646,0.020000000000000004,0.18108333460986614,0.19180437084287405
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,3,3,70,700,0.15,constrained_lr,200,200,1.0,0.105,0.06970748792681018,0.15518031991123044,0.05499999999999999,14.501083525829017,16.974023531656705
stress_3x3_d7,ultra_sparse,Ultra-skewed and sparse,3,3,70,700,0.15,student_permutation,200,200,1.0,0.065,0.03837635464915297,0.10801907929906894,0.015,0.6828124169260263,0.7122496142983437
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,3,3,50,50,0.1,normal_wald,200,200,1.0,0.07,0.04215217182834281,0.11405480885610646,0.020000000000000004,0.1823961501941085,0.19712932407855988
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,3,3,50,50,0.1,expanded_welch,200,200,1.0,0.045,0.023852543001492987,0.08329670400181959,0.0050000000000000044,0.1823961501941085,0.19712932407855988
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,3,3,50,50,0.1,constrained_lr,200,200,1.0,0.04,0.020405632066152302,0.07693206820093294,0.010000000000000002,14.686583424918354,42.08065569400785
adversarial_3x3_d8,widespread_sparse,Widespread sparsity,3,3,50,50,0.1,student_permutation,200,200,1.0,0.035,0.0170555420085672,0.07047061152229074,0.015,0.6967289373278618,0.72471487801522
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,3,3,59,118,0.15,normal_wald,200,200,1.0,0.065,0.03837635464915297,0.10801907929906894,0.015,0.1819579629227519,0.19486858509480953
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,3,3,59,118,0.15,expanded_welch,200,200,1.0,0.06,0.034652194254331865,0.10193169295766272,0.009999999999999995,0.1819579629227519,0.19486858509480953
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,3,3,59,118,0.15,constrained_lr,200,200,1.0,0.05,0.02738264560076392,0.08957814813877599,0.0,12.904542032629251,41.544158512260765
adversarial_3x3_d9,widespread_sparse,Widespread sparsity,3,3,59,118,0.15,student_permutation,200,200,1.0,0.055,0.030985341703458832,0.09578699877230841,0.0049999999999999975,0.6922498578205705,0.727756367996335
strong_null_3x5_d-2,strong_null,Strong null (P = Q),3,5,225,225,0.1,normal_wald,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,0.18272956367582083,0.19472908461466426
strong_null_3x5_d-2,strong_null,Strong null (P = Q),3,5,225,225,0.1,expanded_welch,150,150,1.0,0.04,0.018459160602074413,0.08451346421655606,0.010000000000000002,0.18272956367582083,0.19472908461466426
strong_null_3x5_d-2,strong_null,Strong null (P = Q),3,5,225,225,0.1,constrained_lr,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,15.528583549894392,16.176854353398085
strong_null_3x5_d-2,strong_null,Strong null (P = Q),3,5,225,225,0.1,student_permutation,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,0.794603955000639,0.8301911293528974
strong_null_3x5_d-1,strong_null,Strong null (P = Q),3,5,120,240,0.15,normal_wald,150,150,1.0,0.05333333333333334,0.027269539920193826,0.1017038783819546,0.003333333333333334,0.18302095122635365,0.19471681443974376
strong_null_3x5_d-1,strong_null,Strong null (P = Q),3,5,120,240,0.15,expanded_welch,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,0.18302095122635365,0.19471681443974376
strong_null_3x5_d-1,strong_null,Strong null (P = Q),3,5,120,240,0.15,constrained_lr,150,150,1.0,0.08,0.046353641518652906,0.13462136375053144,0.03,16.669208416715264,30.914116953499597
strong_null_3x5_d-1,strong_null,Strong null (P = Q),3,5,120,240,0.15,student_permutation,150,150,1.0,0.04,0.018459160602074413,0.08451346421655606,0.010000000000000002,0.8029580349102616,0.8312855497933924
fixed_3x5_d0,well_sampled,Well sampled,3,5,225,225,0.1,normal_wald,150,150,1.0,0.08,0.046353641518652906,0.13462136375053144,0.03,0.18391699995845556,0.18935841508209705
fixed_3x5_d0,well_sampled,Well sampled,3,5,225,225,0.1,expanded_welch,150,150,1.0,0.08,0.046353641518652906,0.13462136375053144,0.03,0.18391699995845556,0.18935841508209705
fixed_3x5_d0,well_sampled,Well sampled,3,5,225,225,0.1,constrained_lr,150,150,1.0,0.08,0.046353641518652906,0.13462136375053144,0.03,15.820916509255767,27.961220836732505
fixed_3x5_d0,well_sampled,Well sampled,3,5,225,225,0.1,student_permutation,150,150,1.0,0.1,0.06154138382631411,0.15843481166814719,0.05,0.7915630703791976,0.8290164754725992
fixed_3x5_d1,well_sampled,Well sampled,3,5,225,225,0.15,normal_wald,150,150,1.0,0.03333333333333333,0.014320431898092536,0.07565179617877894,0.01666666666666667,0.18287496641278267,0.18960610032081604
fixed_3x5_d1,well_sampled,Well sampled,3,5,225,225,0.15,expanded_welch,150,150,1.0,0.03333333333333333,0.014320431898092536,0.07565179617877894,0.01666666666666667,0.18287496641278267,0.18960610032081604
fixed_3x5_d1,well_sampled,Well sampled,3,5,225,225,0.15,constrained_lr,150,150,1.0,0.03333333333333333,0.014320431898092536,0.07565179617877894,0.01666666666666667,15.629916451871395,16.337473050225523
fixed_3x5_d1,well_sampled,Well sampled,3,5,225,225,0.15,student_permutation,150,150,1.0,0.05333333333333334,0.027269539920193826,0.1017038783819546,0.003333333333333334,0.7894999580457807,0.8243749267421662
fixed_3x5_d2,moderate,Moderate,3,5,120,120,0.1,normal_wald,150,150,1.0,0.06,0.03188404420920533,0.11008977083470209,0.009999999999999995,0.1838544849306345,0.19234130159020424
fixed_3x5_d2,moderate,Moderate,3,5,120,120,0.1,expanded_welch,150,150,1.0,0.06,0.03188404420920533,0.11008977083470209,0.009999999999999995,0.1838544849306345,0.19234130159020424
fixed_3x5_d2,moderate,Moderate,3,5,120,120,0.1,constrained_lr,150,150,1.0,0.06,0.03188404420920533,0.11008977083470209,0.009999999999999995,14.24154150299728,28.56250399490818
fixed_3x5_d2,moderate,Moderate,3,5,120,120,0.1,student_permutation,150,150,1.0,0.07333333333333333,0.04143881516038498,0.12653579336704038,0.02333333333333333,0.7994789630174637,0.8377018268220126
fixed_3x5_d3,moderate,Moderate,3,5,100,200,0.15,normal_wald,150,150,1.0,0.08,0.046353641518652906,0.13462136375053144,0.03,0.1838540192693472,0.2007454400882125
fixed_3x5_d3,moderate,Moderate,3,5,100,200,0.15,expanded_welch,150,150,1.0,0.06666666666666667,0.03661185666960744,0.11836235511605896,0.016666666666666663,0.1838540192693472,0.2007454400882125
fixed_3x5_d3,moderate,Moderate,3,5,100,200,0.15,constrained_lr,150,150,1.0,0.06666666666666667,0.03661185666960744,0.11836235511605896,0.016666666666666663,18.951416481286287,31.563437322620292
fixed_3x5_d3,moderate,Moderate,3,5,100,200,0.15,student_permutation,150,150,1.0,0.07333333333333333,0.04143881516038498,0.12653579336704038,0.02333333333333333,0.8064170833677053,0.865898304618895
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,normal_wald,150,150,1.0,0.02,0.006824751322967448,0.05714668327038608,0.030000000000000002,0.1853335415944457,0.21048305789008737
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,expanded_welch,150,150,1.0,0.013333333333333334,0.003664129151227047,0.04730690870036751,0.03666666666666667,0.1853335415944457,0.21048305789008737
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,constrained_lr,150,150,1.0,0.02,0.006824751322967448,0.05714668327038608,0.030000000000000002,17.183667048811913,25.056570523884144
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,student_permutation,150,150,1.0,0.04,0.018459160602074413,0.08451346421655606,0.010000000000000002,0.7980421651154757,0.8971941657364368
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,normal_wald,150,150,1.0,0.03333333333333333,0.014320431898092536,0.07565179617877894,0.01666666666666667,0.18356251530349255,0.21029389463365078
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,expanded_welch,150,150,1.0,0.03333333333333333,0.014320431898092536,0.07565179617877894,0.01666666666666667,0.18356251530349255,0.21029389463365078
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,constrained_lr,150,150,1.0,0.03333333333333333,0.014320431898092536,0.07565179617877894,0.01666666666666667,17.06479152198881,23.59524377388879
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,student_permutation,150,150,1.0,0.04,0.018459160602074413,0.08451346421655606,0.010000000000000002,0.7879164768382907,0.8727791137062013
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,normal_wald,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,0.20568748004734516,0.38224786985665526
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,expanded_welch,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,0.20568748004734516,0.38224786985665526
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,constrained_lr,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,23.459604592062533,35.77098719542844
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,student_permutation,150,150,1.0,0.06,0.03188404420920533,0.11008977083470209,0.009999999999999995,0.9011250222101808,1.2206562561914325
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,normal_wald,150,150,1.0,0.1,0.06154138382631411,0.15843481166814719,0.05,0.19354152027517557,0.21965178893879053
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,expanded_welch,150,150,1.0,0.08666666666666667,0.05134717827472419,0.14262822373621914,0.03666666666666667,0.19354152027517557,0.21965178893879053
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,constrained_lr,150,150,1.0,0.16,0.10994008412845499,0.22703968204183714,0.11,21.45672938786447,28.39459821116179
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,student_permutation,150,150,1.0,0.07333333333333333,0.04143881516038498,0.12653579336704038,0.02333333333333333,0.8678329177200794,1.0045936331152912
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,normal_wald,150,150,1.0,0.04666666666666667,0.022786549161261965,0.09318647239912749,0.003333333333333334,0.20020862575620413,0.25817715795710644
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,expanded_welch,150,150,1.0,0.04,0.018459160602074413,0.08451346421655606,0.010000000000000002,0.20020862575620413,0.25817715795710644
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,constrained_lr,150,150,1.0,0.04,0.018459160602074413,0.08451346421655606,0.010000000000000002,18.727999995462596,94.5299919461831
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,student_permutation,150,150,1.0,0.03333333333333333,0.014320431898092536,0.07565179617877894,0.01666666666666667,0.9089794475585222,1.3743461575359068
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,3,5,87,174,0.15,normal_wald,150,150,1.0,0.09333333333333334,0.05641186747708652,0.1505639312756158,0.043333333333333335,0.18762459512799978,0.25171845918521274
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,3,5,87,174,0.15,expanded_welch,150,150,1.0,0.08,0.046353641518652906,0.13462136375053144,0.03,0.18762459512799978,0.25171845918521274
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,3,5,87,174,0.15,constrained_lr,150,150,1.0,0.1,0.06154138382631411,0.15843481166814719,0.05,20.515000447630882,56.272323126904645
adversarial_3x5_d9,widespread_sparse,Widespread sparsity,3,5,87,174,0.15,student_permutation,150,150,1.0,0.06666666666666667,0.03661185666960744,0.11836235511605896,0.016666666666666663,0.8528329199180007,1.0429061017930508
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,normal_wald,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,0.190125429071486,0.22179310908541083
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,expanded_welch,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,0.190125429071486,0.22179310908541083
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,constrained_lr,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,31.97914536576718,56.627325026784085
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,student_permutation,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,1.0356869315728545,1.156764558982104
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,normal_wald,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,0.1924580428749323,0.22079651243984696
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,expanded_welch,100,100,1.0,0.04,0.01566330399154762,0.0983707143588792,0.010000000000000002,0.1924580428749323,0.22079651243984696
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,constrained_lr,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,35.79408291261643,60.55700462311506
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,student_permutation,100,100,1.0,0.03,0.010254524024038925,0.08451936429052762,0.020000000000000004,1.063041971065104,1.18072951445356
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,normal_wald,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,0.18687499687075615,0.210456526838243
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,expanded_welch,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,0.18687499687075615,0.210456526838243
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,constrained_lr,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,32.42125001270324,53.70138570433482
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,student_permutation,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,1.0023744544014335,1.0952597367577255
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,normal_wald,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,0.20072900224477053,0.31357671832665795
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,expanded_welch,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,0.20072900224477053,0.31357671832665795
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,constrained_lr,100,100,1.0,0.03,0.010254524024038925,0.08451936429052762,0.020000000000000004,34.95793754700571,67.6622482133098
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,student_permutation,100,100,1.0,0.03,0.010254524024038925,0.08451936429052762,0.020000000000000004,1.069645513780415,1.319660758599639
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,normal_wald,100,100,1.0,0.04,0.01566330399154762,0.0983707143588792,0.010000000000000002,0.1951875165104866,0.2520249458029866
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,expanded_welch,100,100,1.0,0.03,0.010254524024038925,0.08451936429052762,0.020000000000000004,0.1951875165104866,0.2520249458029866
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,constrained_lr,100,100,1.0,0.03,0.010254524024038925,0.08451936429052762,0.020000000000000004,34.9695619661361,52.911553811281905
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,student_permutation,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,1.044146018102765,1.3356935931369662
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,normal_wald,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,0.18287496641278267,0.19368954235687852
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,expanded_welch,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,0.18287496641278267,0.19368954235687852
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,constrained_lr,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,33.84064545389265,46.9796710414812
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,student_permutation,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,1.0216040536761284,1.0576122556813061
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,normal_wald,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,0.183208379894495,0.19913300639018416
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,expanded_welch,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,0.183208379894495,0.19913300639018416
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,constrained_lr,100,100,1.0,0.02,0.00550196755016235,0.07001179072854391,0.030000000000000002,33.82652055006474,40.867712546605595
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,student_permutation,100,100,1.0,0.01,0.001767432064140647,0.054486196178705315,0.04,0.9930625092238188,1.0784729849547148
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,normal_wald,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,0.18345844000577927,0.2112567308358848
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,expanded_welch,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,0.18345844000577927,0.2112567308358848
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,constrained_lr,100,100,1.0,0.04,0.01566330399154762,0.0983707143588792,0.010000000000000002,32.41458290722221,50.985179538838565
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,student_permutation,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,1.0016665328294039,1.03287473320961
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,normal_wald,100,100,1.0,0.04,0.01566330399154762,0.0983707143588792,0.010000000000000002,0.1843329519033432,0.2021542750298977
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,expanded_welch,100,100,1.0,0.04,0.01566330399154762,0.0983707143588792,0.010000000000000002,0.1843329519033432,0.2021542750298977
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,constrained_lr,100,100,1.0,0.04,0.01566330399154762,0.0983707143588792,0.010000000000000002,37.75397909339517,44.501506129745394
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,student_permutation,100,100,1.0,0.04,0.01566330399154762,0.0983707143588792,0.010000000000000002,1.0163543047383428,1.0519358795136213
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,normal_wald,100,100,1.0,0.08,0.04109346148438061,0.14998107700948735,0.03,0.18454098608344793,0.1983612310141325
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,expanded_welch,100,100,1.0,0.07,0.03431926106727269,0.13749514739073504,0.020000000000000004,0.18454098608344793,0.1983612310141325
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,constrained_lr,100,100,1.0,0.35,0.2636424824309753,0.44745556703112044,0.3,43.520854553207755,69.48575630085541
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,student_permutation,100,100,1.0,0.07,0.03431926106727269,0.13749514739073504,0.020000000000000004,1.1344999074935913,1.1725608026608825
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,normal_wald,100,100,1.0,0.09,0.048072540002565146,0.1622621285271631,0.039999999999999994,0.19593711476773024,0.2716814051382243
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,expanded_welch,100,100,1.0,0.08,0.04109346148438061,0.14998107700948735,0.03,0.19593711476773024,0.2716814051382243
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,constrained_lr,100,100,1.0,0.09,0.048072540002565146,0.1622621285271631,0.039999999999999994,38.20195852313191,84.98840142274275
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,student_permutation,100,100,1.0,0.06,0.027786123963188185,0.1247681544589592,0.009999999999999995,1.0801671305671334,1.5471732476726159
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,normal_wald,100,100,1.0,0.07,0.03431926106727269,0.13749514739073504,0.020000000000000004,0.19264558795839548,0.23066434077918527
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,expanded_welch,100,100,1.0,0.07,0.03431926106727269,0.13749514739073504,0.020000000000000004,0.19264558795839548,0.23066434077918527
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,constrained_lr,100,100,1.0,0.07,0.03431926106727269,0.13749514739073504,0.020000000000000004,39.30231253616512,115.66606280393896
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,student_permutation,100,100,1.0,0.05,0.021543679154367973,0.11175046923191914,0.0,1.0931040160357952,1.2573456042446196
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,normal_wald,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.20062446128576994,0.22698572138324374
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,expanded_welch,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.20062446128576994,0.22698572138324374
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,constrained_lr,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,216.66493697557598,269.7482118266634
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,student_permutation,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,1.8136454746127129,1.889666763599962
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,normal_wald,40,40,1.0,0.025,0.004426831502681396,0.1288136896347409,0.025,0.19662536215037107,0.21309145959094167
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,expanded_welch,40,40,1.0,0.025,0.004426831502681396,0.1288136896347409,0.025,0.19662536215037107,0.21309145959094167
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,constrained_lr,40,40,1.0,0.175,0.08745413746035918,0.3194999033178771,0.12499999999999999,197.1416665473953,328.90103339450417
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,student_permutation,40,40,1.0,0.025,0.004426831502681396,0.1288136896347409,0.025,1.8899580463767052,1.9441472832113504
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,normal_wald,40,40,1.0,0.025,0.004426831502681396,0.1288136896347409,0.025,0.2032504417002201,0.23849628632888198
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,expanded_welch,40,40,1.0,0.025,0.004426831502681396,0.1288136896347409,0.025,0.2032504417002201,0.23849628632888198
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,constrained_lr,40,40,1.0,0.025,0.004426831502681396,0.1288136896347409,0.025,222.81831235159189,268.92714181449264
fixed_8x8_d0,well_sampled,Well sampled,8,8,960,960,0.1,student_permutation,40,40,1.0,0.025,0.004426831502681396,0.1288136896347409,0.025,1.825416344217956,2.0857575815171
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,normal_wald,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.20652113016694784,0.4330492462031542
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,expanded_welch,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.20652113016694784,0.4330492462031542
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,constrained_lr,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,222.68935455940664,303.976839070674
fixed_8x8_d1,well_sampled,Well sampled,8,8,960,960,0.15,student_permutation,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,1.8353540217503905,2.4997851229272747
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,normal_wald,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.20112504716962576,0.22614819463342425
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,expanded_welch,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,0.20112504716962576,0.22614819463342425
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,constrained_lr,40,40,1.0,0.05,0.013820667386148358,0.16503877369140962,0.0,181.7502920748666,220.59275190113104
fixed_8x8_d2,moderate,Moderate,8,8,512,512,0.1,student_permutation,40,40,1.0,0.075,0.025836025774588198,0.19864233524310543,0.024999999999999994,1.8637710018083453,2.0222671912051737
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,normal_wald,40,40,1.0,0.125,0.05459500250945404,0.26112119838851094,0.075,0.20000000949949026,0.21804316202178597
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,expanded_welch,40,40,1.0,0.125,0.05459500250945404,0.26112119838851094,0.075,0.20000000949949026,0.21804316202178597
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,constrained_lr,40,40,1.0,0.275,0.16108016247667334,0.4283495580621056,0.22500000000000003,200.65039594192058,424.1872061276808
fixed_8x8_d3,moderate,Moderate,8,8,384,768,0.15,student_permutation,40,40,1.0,0.1,0.03957952868260636,0.23051775227522295,0.05,1.9646664150059223,2.0129494601860642
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,normal_wald,40,40,1.0,0.0,0.0,0.08762160119728662,0.05,0.19887438975274563,0.21462325239554048
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,expanded_welch,40,40,1.0,0.0,0.0,0.08762160119728662,0.05,0.19887438975274563,0.21462325239554048
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,constrained_lr,40,40,1.0,0.0,0.0,0.08762160119728662,0.05,227.73885447531939,243.1293141329661
stress_8x8_d4,highly_sparse,Highly skewed and sparse,8,8,975,975,0.1,student_permutation,40,40,1.0,0.0,0.0,0.08762160119728662,0.05,1.7996459500864148,1.850215275771916
stress_8x8_d5,highly_sparse,Highly skewed and sparse,8,8,460,920,0.15,normal_wald,40,40,1.0,0.075,0.025836025774588198,0.19864233524310543,0.024999999999999994,0.19870849791914225,0.2152118599042296
