scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,association_p,association_q,generation_attempts,configuration_id,population_replication,population_seed,margin_profile,dominant_margin_mass,planned_density,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01
config_2x2_d0_p06,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,6,3985929634,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_06,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]","[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]",3260596029,5000,5000,1.0,0.0009554009301990355,0.06226743044385268,0.06004962574547287,0.0,0.0,0.0,0.0,0.0,0.0,21.222891999999998,21.203982,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,5000,1.0,0.9526,31.044204148140178,14.5593583082269,0.0972,0.08929563628725427,0.10572282439968374,0.002800000000000011,0.0474,0.04184958432057469,0.05364533948009102,0.002600000000000005,0.0064,0.004537188108410645,0.009020687251749749,0.0036
config_2x2_d0_p07,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,7,1591441934,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_07,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]","[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]",3227718042,5000,5000,1.0,0.0001579678606012226,0.06122858869510582,0.06010255654135949,0.0,0.0,0.0,0.0,0.0,0.0,21.250342,21.19843,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,5000,1.0,0.9544,,,0.0968,0.08891101254321587,0.1053080623052782,0.0032000000000000084,0.0456,0.04015811220817567,0.05173957531949225,0.004400000000000001,0.0094,0.00707655721568871,0.012476711932801341,0.0005999999999999998
config_2x2_d0_p07,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,7,1591441934,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_07,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]","[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]",3227718042,5000,5000,1.0,0.0001579678606012226,0.06122858869510582,0.06010255654135949,0.0,0.0,0.0,0.0,0.0,0.0,21.250342,21.19843,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,5000,1.0,0.955,191.899284887537,157.04899438882478,0.0946,0.08679635247448181,0.1030261002625705,0.005400000000000002,0.045,0.0395948274633155,0.051103781306686476,0.0050000000000000044,0.0078,0.005711256209150136,0.010644469585564097,0.0022000000000000006
config_2x2_d0_p07,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,7,1591441934,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_07,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]","[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]",3227718042,5000,5000,1.0,0.0001579678606012226,0.06122858869510582,0.06010255654135949,0.0,0.0,0.0,0.0,0.0,0.0,21.250342,21.19843,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,5000,1.0,0.9598,31.08817548560129,14.278651836841359,0.0874,0.07988520275826139,0.09554830488679975,0.0126,0.0402,0.0350990382522204,0.04600694045645413,0.009800000000000003,0.0058,0.004041457970253662,0.008317338632240797,0.004200000000000001
config_2x2_d0_p08,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,8,1590768644,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_08,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]","[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]",1814125591,5000,5000,1.0,7.140130751327342e-05,0.06124726334662168,0.05997715051918849,0.0,0.0,0.0,0.0,0.0,0.0,21.196638,21.186278,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,5000,1.0,0.9502,,,0.0994,0.0914118206070568,0.10800326219132297,0.0006000000000000033,0.0498,0.04410847786419271,0.056182760967136716,0.00020000000000000573,0.0092,0.006904738548247705,0.012248837681020367,0.0008000000000000004
config_2x2_d0_p08,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,8,1590768644,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_08,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]","[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]",1814125591,5000,5000,1.0,7.140130751327342e-05,0.06124726334662168,0.05997715051918849,0.0,0.0,0.0,0.0,0.0,0.0,21.196638,21.186278,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,5000,1.0,0.9514,192.18263655952268,155.40423142810477,0.0982,0.09025738113052353,0.10675954415252437,0.00180000000000001,0.0486,0.04297853230752914,0.05491454900846843,0.0014000000000000054,0.0082,0.006050485563239174,0.011104626069919013,0.0017999999999999995
config_2x2_d0_p08,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,8,1590768644,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_08,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]","[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]",1814125591,5000,5000,1.0,7.140130751327342e-05,0.06124726334662168,0.05997715051918849,0.0,0.0,0.0,0.0,0.0,0.0,21.196638,21.186278,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,5000,1.0,0.9582,30.75487604284519,14.514449995533973,0.0932,0.08545135145874014,0.10157325084375834,0.0068000000000000005,0.0418,0.036595474719308296,0.047708047343142046,0.008200000000000006,0.0076,0.0055422231900968295,0.010413809685395427,0.0024000000000000002
config_2x2_d0_p09,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,9,3798152808,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_09,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]","[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]",3974158138,5000,5000,1.0,-0.0014632138750341906,0.060583523503515736,0.05997828096073471,0.0,0.0,0.0,0.0,0.0,0.0,21.22138,21.200664,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,5000,1.0,0.9488,,,0.0962,0.08833415715201101,0.10468583893881708,0.0038000000000000117,0.0512,0.04542796339795725,0.057661125867926016,0.0011999999999999997,0.0088,0.0065620374399733145,0.011792152950850805,0.0011999999999999997
config_2x2_d0_p09,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,9,3798152808,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_09,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]","[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]",3974158138,5000,5000,1.0,-0.0014632138750341906,0.060583523503515736,0.05997828096073471,0.0,0.0,0.0,0.0,0.0,0.0,21.22138,21.200664,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,5000,1.0,0.951,192.0888663541885,156.1406018883513,0.0936,0.08583558172805157,0.10198840641289085,0.006400000000000003,0.049,0.043355071700947344,0.05533739545349418,0.0010000000000000009,0.0084,0.0062206543873066155,0.01133415016507355,0.0016000000000000007
config_2x2_d0_p09,0,0,2,2,100,100,0.1,0.47172155878892175,0.47172155878892175,1,2x2_balanced_control,9,3798152808,uniform,0.5,15,0.09999999999999987,0.09999999999999987,0.0,0.8791785046456385,0.17952151361299082,0.17952151361299082,0.0,0.0,0.1401026869192952,0.1401026869192952,14.01026869192952,14.01026869192952,0.0,0.0,0.0,0.0,True,balanced_control,Balanced control,population_09,4,25.0,25.0,1.0,14.01026869192952,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.5,0.5,0.5,0.5,"[[0.35989731308070483, 0.1401026869192952], [0.1401026869192952, 0.35989731308070483]]","[[0.1401026869192952, 0.35989731308070483], [0.35989731308070483, 0.1401026869192952]]",3974158138,5000,5000,1.0,-0.0014632138750341906,0.060583523503515736,0.05997828096073471,0.0,0.0,0.0,0.0,0.0,0.0,21.22138,21.200664,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,5000,1.0,0.9574,30.870627616411596,14.779397254169371,0.087,0.07950170033489977,0.0951324214717174,0.013000000000000012,0.0426,0.03734452469569485,0.04855776904364341,0.007400000000000004,0.0068,0.0048703334305700095,0.009486927768034338,0.0032000000000000006
config_2x2_d1_p00,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,1,2x2_moderate_sparse,0,2293179149,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,0.8000000000000921,0.19075814159978516,0.19075814159978516,0.15563234009592075,0.2609354501882979,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_00,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.18572644061700577, 0.11427355938297122], [0.1142735593829943, 0.5857264406170287]]",3229974002,5000,5000,1.0,0.002311702659720303,0.09163712765198073,0.08718178379916793,0.00105,0.00115,0.00025,0.00015,0.15715,0.15905,4.611568000000001,4.537932,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,5000,1.0,0.9454,,,0.103,0.09487734390886227,0.11173221143551307,0.002999999999999989,0.0546,0.04863758649946047,0.06124628239319642,0.0046,0.0116,0.008984523450010988,0.014965367809920808,0.001599999999999999
config_2x2_d1_p00,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,1,2x2_moderate_sparse,0,2293179149,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,0.8000000000000921,0.19075814159978516,0.19075814159978516,0.15563234009592075,0.2609354501882979,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_00,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.18572644061700577, 0.11427355938297122], [0.1142735593829943, 0.5857264406170287]]",3229974002,5000,5000,1.0,0.002311702659720303,0.09163712765198073,0.08718178379916793,0.00105,0.00115,0.00025,0.00015,0.15715,0.15905,4.611568000000001,4.537932,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,5000,1.0,0.9502,92.09760555931852,61.980495953720805,0.099,0.0910269658890982,0.1075887310708376,0.0010000000000000009,0.0498,0.04410847786419271,0.056182760967136716,0.00020000000000000573,0.01,0.007593772813946565,0.013158575092209416,0.0
config_2x2_d1_p00,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,1,2x2_moderate_sparse,0,2293179149,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,0.8000000000000921,0.19075814159978516,0.19075814159978516,0.15563234009592075,0.2609354501882979,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_00,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.18572644061700577, 0.11427355938297122], [0.1142735593829943, 0.5857264406170287]]",3229974002,5000,5000,1.0,0.002311702659720303,0.09163712765198073,0.08718178379916793,0.00105,0.00115,0.00025,0.00015,0.15715,0.15905,4.611568000000001,4.537932,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,5000,1.0,0.958,15.909872242338196,4.784745482530071,0.088,0.08046054825312766,0.09617203814959939,0.01200000000000001,0.042,0.036782686294686,0.047920528686986326,0.008,0.0092,0.006904738548247705,0.012248837681020367,0.0008000000000000004
config_2x2_d1_p01,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,2,2x2_moderate_sparse,1,209158365,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,1.0858115249361378,0.19075814159978516,0.19075814159978516,0.0,2.5884498452564452e-33,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_01,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.11427355938297122, 0.18572644061700577], [0.5857264406170287, 0.1142735593829943]]",606157434,5000,5000,1.0,-0.0019163563342604738,0.08991161851945839,0.08670168930878078,0.001,0.00135,0.00025,0.0002,0.1583,0.15755,4.582839999999999,4.600372,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,5000,1.0,0.954,,,0.0954,0.08756516763547541,0.10385605677846481,0.004600000000000007,0.046,0.040533787335377866,0.052163286030734,0.0040000000000000036,0.0094,0.00707655721568871,0.012476711932801341,0.0005999999999999998
config_2x2_d1_p01,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,2,2x2_moderate_sparse,1,209158365,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,1.0858115249361378,0.19075814159978516,0.19075814159978516,0.0,2.5884498452564452e-33,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_01,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.11427355938297122, 0.18572644061700577], [0.5857264406170287, 0.1142735593829943]]",606157434,5000,5000,1.0,-0.0019163563342604738,0.08991161851945839,0.08670168930878078,0.001,0.00135,0.00025,0.0002,0.1583,0.15755,4.582839999999999,4.600372,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,5000,1.0,0.9578,92.20692474283459,62.3222733629006,0.0902,0.08257107622794863,0.09845813228622019,0.009800000000000003,0.0422,0.036969931969046375,0.04813297593184792,0.007800000000000001,0.0076,0.0055422231900968295,0.010413809685395427,0.0024000000000000002
config_2x2_d1_p01,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,2,2x2_moderate_sparse,1,209158365,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,1.0858115249361378,0.19075814159978516,0.19075814159978516,0.0,2.5884498452564452e-33,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_01,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.11427355938297122, 0.18572644061700577], [0.5857264406170287, 0.1142735593829943]]",606157434,5000,5000,1.0,-0.0019163563342604738,0.08991161851945839,0.08670168930878078,0.001,0.00135,0.00025,0.0002,0.1583,0.15755,4.582839999999999,4.600372,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,5000,1.0,0.962,15.536152770934386,4.909739179384367,0.0788,0.07165124302171341,0.08659546909680271,0.02120000000000001,0.038,0.03304526128739777,0.04366409530983501,0.012000000000000004,0.0072,0.005205395997454865,0.009951251039593437,0.0028000000000000004
config_2x2_d1_p02,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,3,2x2_moderate_sparse,2,67779011,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,1.0858115249361378,0.19075814159978516,0.19075814159978516,0.0,2.5884498452564452e-33,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_02,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.11427355938297122, 0.18572644061700577], [0.5857264406170287, 0.1142735593829943]]",2674302760,5000,5000,1.0,0.0021272745270587467,0.09134273916818203,0.08734379921110837,0.00085,0.0019,0.0005,0.0003,0.158,0.15865,4.593708,4.587032,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,5000,1.0,0.9508,,,0.098,0.09006501107959225,0.10655222128423367,0.0020000000000000018,0.0492,0.04354338255549714,0.055548777518166365,0.0008000000000000021,0.011,0.008461172335733187,0.01428964016653268,0.0009999999999999992
config_2x2_d1_p02,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,3,2x2_moderate_sparse,2,67779011,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,1.0858115249361378,0.19075814159978516,0.19075814159978516,0.0,2.5884498452564452e-33,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_02,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.11427355938297122, 0.18572644061700577], [0.5857264406170287, 0.1142735593829943]]",2674302760,5000,5000,1.0,0.0021272745270587467,0.09134273916818203,0.08734379921110837,0.00085,0.0019,0.0005,0.0003,0.158,0.15865,4.593708,4.587032,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,5000,1.0,0.956,92.15732950003044,62.69128552086773,0.0928,0.08506716616278633,0.10115805030126816,0.007200000000000012,0.044,0.03865664033773348,0.05004350383615861,0.006000000000000005,0.0092,0.006904738548247705,0.012248837681020367,0.0008000000000000004
config_2x2_d1_p02,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,3,2x2_moderate_sparse,2,67779011,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999964,0.0,1.0858115249361378,0.19075814159978516,0.19075814159978516,0.0,2.5884498452564452e-33,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_02,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.5857264406170287, 0.1142735593829943], [0.11427355938297122, 0.18572644061700577]]","[[0.11427355938297122, 0.18572644061700577], [0.5857264406170287, 0.1142735593829943]]",2674302760,5000,5000,1.0,0.0021272745270587467,0.09134273916818203,0.08734379921110837,0.00085,0.0019,0.0005,0.0003,0.158,0.15865,4.593708,4.587032,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,5000,1.0,0.9622,16.013813121402958,5.0184989256079575,0.0808,0.07356392173647129,0.08867971957426461,0.01920000000000001,0.0378,0.03285878464227879,0.04345087903573201,0.012200000000000003,0.0084,0.0062206543873066155,0.01133415016507355,0.0016000000000000007
config_2x2_d1_p03,0,1,2,2,50,50,0.1,0.5299843155770898,0.5299843155770898,1,2x2_moderate_sparse,3,1296912172,dominant_0.70,0.7,8,0.09999999999999964,0.09999999999999942,2.220446049250313e-16,1.085811524936138,0.19075814159978516,0.19075814159978519,-2.220446049250313e-16,2.5884498452564452e-33,0.11427355938297122,0.11427355938297122,5.713677969148561,5.713677969148561,0.0,0.0,0.25,0.25,False,moderate_sparse,Moderate sparsity,population_03,4,12.5,12.5,1.0,5.713677969148561,0.0,0.0,0.0,0.0,14.99999999999885,14.99999999999885,15.000000000000002,15.000000000000002,0.700000000000023,0.7,0.700000000000023,0.7,"[[0.18572644061700577, 0.11427355938297122], [0.1142735593829943, 0.5857264406170287]]","[[0.1142735593829943, 0.5857264406170287], [0.18572644061700577, 0.11427355938297122]]",3380239290,5000,5000,1.0,0.0012254556653420994,0.09078935407548175,0.08713090243130898,0.0014,0.001,0.00035,0.00045,0.15865,0.155,4.573424,4.615416000000001,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,5000,1.0,0.9546,,,0.0986,0.09064215265544256,0.10717415846604927,0.0014000000000000123,0.0454,0.039970320043562504,0.05152767456488344,0.0046,0.0098,0.0074210831578234845,0.01293157182911052,0.00020000000000000052
