scenario_id,configuration_id,population_replication,shape_index,design_index,rows,columns,n_p,n_q,target_mi,regime,regime_label,margin_profile,method,method_label,valid_replicates,valid_rate,nominal_alpha,rejections,rejection_rate,rejection_rate_low,rejection_rate_high,absolute_calibration_error
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.028,135,0.027,0.022857553563632692,0.031868692476391354,0.0010000000000000009
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.029,141,0.0282,0.023961128241689122,0.03316327531366678,0.0008000000000000021
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.03,145,0.029,0.024698062696600596,0.03402511253564323,0.0009999999999999974
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.031,151,0.0302,0.025805195409526097,0.035316137338049586,0.0007999999999999986
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.032,155,0.031,0.026544386492613793,0.036175717931849795,0.0010000000000000009
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.033,163,0.0326,0.028025269888894675,0.03789237788934473,0.0004000000000000045
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.034,168,0.0336,0.028952430871671923,0.038963681502677365,0.0004000000000000045
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.035,171,0.0342,0.029509294247072167,0.03960589688494306,0.0008000000000000021
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.036,177,0.0354,0.030624246822118124,0.04088910182522896,0.0005999999999999964
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.037,182,0.0364,0.03155457545035066,0.04195723779310631,0.0005999999999999964
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.038,189,0.0378,0.032858784642278795,0.04345087903573202,0.0001999999999999988
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.039,191,0.0382,0.033231777279803,0.04387727223665177,0.0008000000000000021
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.04,196,0.0392,0.03416493726116427,0.044942576851400386,0.0008000000000000021
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.041,200,0.04,0.034912144402327185,0.04579414138712538,0.0010000000000000009
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.042,203,0.0406,0.03547293459896256,0.046432429948155926,0.0014000000000000054
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.043,207,0.0414,0.036221154800885016,0.04728298142312139,0.0015999999999999973
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.044,211,0.0422,0.03696993196904638,0.04813297593184793,0.001799999999999996
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.045,216,0.0432,0.037906663853665874,0.049194708643338324,0.001799999999999996
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.046,221,0.0442,0.03884421475711896,0.05025562233599513,0.001799999999999996
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.047,225,0.045,0.03959482746331551,0.05110378130668648,0.0020000000000000018
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.048,227,0.0454,0.039970320043562504,0.051527674564883455,0.002599999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.049,231,0.0462,0.0407216699236964,0.05237509636163745,0.002800000000000004
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.05,236,0.0472,0.041661525804974855,0.053433705076468885,0.002800000000000004
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.051,240,0.048,0.042413931418707994,0.05428007113962365,0.0029999999999999957
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.052,246,0.0492,0.04354338255549715,0.05554877751816637,0.002799999999999997
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.053,252,0.0504,0.0446738140627647,0.056816503526230674,0.002599999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.054,258,0.0516,0.045805193052696626,0.05808328205163061,0.0023999999999999994
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.055,260,0.052,0.04618252452365877,0.058505336419112416,0.0030000000000000027
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.056,266,0.0532,0.04731511889160377,0.05977089956649927,0.002800000000000004
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.057,273,0.0546,0.048637586499460476,0.061246282393196426,0.0023999999999999994
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.058,279,0.0558,0.049772048527119625,0.06250997788086914,0.0022000000000000006
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.059,282,0.0564,0.05033958885978194,0.06314151630587275,0.002599999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.06,285,0.057,0.050907331295262766,0.06377285262805786,0.0029999999999999957
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.061,291,0.0582,0.052043410621939824,0.06503493081671266,0.002799999999999997
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.062,293,0.0586,0.052422276742432335,0.0654554505346641,0.0034000000000000002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.063,295,0.059,0.052801227987900407,0.06587588512763998,0.0040000000000000036
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.064,298,0.0596,0.05336981270225661,0.06650637917094972,0.004400000000000001
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.065,301,0.0602,0.05393858446385878,0.06713668616701347,0.004800000000000006
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.066,302,0.0604,0.054128216165158255,0.06734674738493598,0.005600000000000001
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.067,312,0.0624,0.05602563980511454,0.06944625293719944,0.004600000000000007
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.068,318,0.0636,0.05716503532950287,0.07070501492814299,0.004400000000000001
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.069,325,0.065,0.05849519252435276,0.07217270816784693,0.0040000000000000036
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.07,334,0.0668,0.06020671680947418,0.0740584201557233,0.0032000000000000084
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.071,335,0.067,0.06039697580822044,0.07426785407619903,0.00399999999999999
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.072,340,0.068,0.061348534154977034,0.07531476032555232,0.00399999999999999
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.073,344,0.0688,0.06211009257017858,0.07615197358723869,0.004199999999999995
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.074,349,0.0698,0.06306242296201776,0.07719810779150939,0.004199999999999995
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.075,354,0.0708,0.06401517037352825,0.0782438249761088,0.004199999999999995
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.076,364,0.0728,0.06592188404662223,0.08033404049523458,0.0031999999999999945
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.077,366,0.0732,0.06630341758111985,0.08075189279918091,0.003799999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.078,371,0.0742,0.06725752374600619,0.08179625123040446,0.003799999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.079,377,0.0754,0.06840295646431328,0.08304897602742921,0.003600000000000006
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.08,383,0.0766,0.06954892908654124,0.08430116092053312,0.0034000000000000002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.081,387,0.0774,0.07031320504497025,0.08513565663899202,0.003600000000000006
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.082,392,0.0784,0.07126887513142803,0.08617845114864413,0.003600000000000006
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.083,393,0.0786,0.07146005199381392,0.08638696720548023,0.004400000000000001
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.084,397,0.0794,0.07222490060832917,0.08722089026785287,0.004600000000000007
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.085,406,0.0812,0.07394662267077708,0.08909640447840277,0.0038000000000000117
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.086,412,0.0824,0.07509504921994331,0.0903461354445684,0.003599999999999992
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.087,415,0.083,0.07566944239229621,0.09097082102988145,0.00399999999999999
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.088,421,0.0842,0.07681858265802284,0.09221983827948667,0.003799999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.089,427,0.0854,0.07796818722567767,0.09346839122716372,0.003599999999999992
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.09,431,0.0862,0.07873484384029536,0.09430050628943393,0.003799999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.091,437,0.0874,0.07988520275826139,0.09554830488679977,0.003599999999999992
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.092,440,0.088,0.08046054825312766,0.09617203814959939,0.0040000000000000036
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.093,446,0.0892,0.08161156623219647,0.09741917768586249,0.003799999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.094,451,0.0902,0.08257107622794863,0.09845813228622019,0.003799999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.095,458,0.0916,0.08391488273466796,0.09991217621405471,0.0034000000000000002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.096,465,0.093,0.08525925317287317,0.10136565621040333,0.0030000000000000027
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.097,478,0.0956,0.08775739874514431,0.10406351858801792,0.0013999999999999985
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.098,484,0.0968,0.08891101254321587,0.1053080623052782,0.0012000000000000066
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.099,488,0.0976,0.08968030254353887,0.10613754398184314,0.0013999999999999985
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,simple_welch,Simple Welch,5000,1.0,0.1,492,0.0984,0.09044976166527606,0.10696685653699382,0.0016000000000000042
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.0,0,0.0,0.0,0.0007677019450571244,0.0
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.001,5,0.001,0.00042721349110879964,0.002338953050058211,0.0
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.002,5,0.001,0.00042721349110879964,0.002338953050058211,0.001
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.003,8,0.0016,0.0008109751397282834,0.0031542701591046594,0.0014
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.004,10,0.002,0.0010867468609438852,0.0036778842763330113,0.002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.005,12,0.0024,0.0013734655564128324,0.004190551419308018,0.0026000000000000003
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.006,13,0.0026,0.0015201269998326155,0.004443582895110212,0.0034000000000000002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.007,15,0.003,0.0018189297776376753,0.004944165955749107,0.004
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.008,15,0.003,0.0018189297776376753,0.004944165955749107,0.005
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.009,17,0.0034,0.0021239367958294426,0.0054385447760012945,0.005599999999999999
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.01,20,0.004,0.002590942718784777,0.006170617610711892,0.006
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.011,23,0.0046,0.003067252025343836,0.0068933870618187645,0.0063999999999999994
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.012,27,0.0054,0.003713941481738111,0.007845469282312398,0.0066
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.013,30,0.006,0.004206136160498105,0.008552353361218335,0.006999999999999999
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.014,36,0.0072,0.005205395997454866,0.009951251039593437,0.0068000000000000005
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.015,43,0.0086,0.0063911756315949385,0.011563321840007208,0.0063999999999999994
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.016,46,0.0092,0.0069047385482477065,0.012248837681020369,0.0068000000000000005
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.017,51,0.0102,0.007766735898799775,0.01338530492657819,0.0068000000000000005
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.018,55,0.011,0.008461172335733187,0.014289640166532683,0.006999999999999999
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.019,63,0.0126,0.009861112996359368,0.01608724285968232,0.0063999999999999994
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.02,68,0.0136,0.010742591831619502,0.017204228620532072,0.006400000000000001
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.021,72,0.0144,0.011450945038477642,0.01809464709056184,0.006600000000000002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.022,74,0.0148,0.011806099315891447,0.01853887865159199,0.007199999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.023,79,0.0158,0.01269663591166846,0.019646806651924864,0.007199999999999998
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.024,83,0.0166,0.013411609285621018,0.020530604954860213,0.0074
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.025,89,0.0178,0.014487945592163865,0.02185242616364923,0.0072000000000000015
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.026,93,0.0186,0.015207890540775303,0.0227312528919257,0.0074
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.027,101,0.0202,0.01665298861444311,0.02448369817203371,0.0068000000000000005
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.028,109,0.0218,0.018104377913406702,0.026229852226845936,0.006200000000000001
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.029,115,0.023,0.019196646091299507,0.027535741564284996,0.006000000000000002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.03,121,0.0242,0.02029184139202983,0.028838703778886532,0.0058
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.031,121,0.0242,0.02029184139202983,0.028838703778886532,0.0068000000000000005
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.032,127,0.0254,0.02138975527962131,0.03013894740662692,0.006600000000000002
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.033,129,0.0258,0.021756298207420387,0.030571790317271794,0.0072000000000000015
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.034,134,0.0268,0.022673845890277048,0.03165270723052502,0.0072000000000000015
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.035,140,0.028,0.023777044258476123,0.03294766637765781,0.007000000000000003
config_3x3_d1_p05,3x3_moderate_sparse,5,1,1,3,3,72,72,0.1,moderate_sparse,Moderate sparsity,dominant_0.70,expanded_welch,Expanded Welch,5000,1.0,0.036,146,0.0292,0.024882442945122003,0.034240425206343794,0.006799999999999997
