scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,association_p,association_q,generation_attempts,configuration_id,population_replication,population_seed,margin_profile,dominant_margin_mass,planned_density,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json
config_2x2_d3_p02,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,2,363089977,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221557,0.06889639373630102,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_02,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]"
config_2x2_d3_p03,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,3,454483345,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.6932715007949857,0.2531480038084783,0.25314800380847835,0.031032091069213175,0.06889639373628395,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_03,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.8616589375993935, 0.03834106240064697], [0.03834106240060664, 0.06165893759935301]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]"
config_2x2_d3_p04,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,4,1565794021,dominant_0.90,0.9,3,0.09999999999999976,0.10000000000000003,-2.7755575615628914e-16,1.6000000000001617,0.2531480038084783,0.25314800380847835,0.2868103963275149,0.450507421320188,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_04,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]"
config_2x2_d3_p05,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,2,2x2_ultra_imbalanced,5,3895171495,dominant_0.90,0.9,3,0.09999999999999987,0.09999999999999987,0.0,1.6000000000001615,0.2531480038084783,0.25314800380847835,0.2868103963275147,0.45050742132018834,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_05,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.8616589375993935, 0.03834106240064697], [0.03834106240060664, 0.06165893759935301]]","[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]"
config_2x2_d3_p06,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,6,618179335,dominant_0.90,0.9,3,0.09999999999999987,0.09999999999999976,1.1102230246251565e-16,1.6932715007949857,0.25314800380847835,0.2531480038084783,0.031032091069213175,0.06889639373628394,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_06,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]"
config_2x2_d3_p07,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,7,2693788057,dominant_0.90,0.9,3,0.09999999999999987,0.10000000000000003,-1.6653345369377348e-16,1.693271500794986,0.25314800380847835,0.25314800380847835,0.031032091069221557,0.06889639373630102,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_07,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240060664, 0.06165893759935301], [0.8616589375993935, 0.03834106240064697]]"
config_2x2_d3_p08,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,8,4117003516,dominant_0.90,0.9,3,0.09999999999999987,0.09999999999999976,1.1102230246251565e-16,1.6932715007949857,0.25314800380847835,0.2531480038084783,0.031032091069213175,0.06889639373628394,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_08,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]"
config_2x2_d3_p09,0,3,2,2,50,250,0.1,0.8968587065579073,0.8968587065579073,1,2x2_ultra_imbalanced,9,2714856664,dominant_0.90,0.9,3,0.09999999999999987,0.09999999999999976,1.1102230246251565e-16,1.6932715007949857,0.25314800380847835,0.2531480038084783,0.031032091069213175,0.06889639373628394,0.03834106240060664,0.03834106240060664,1.917053120030332,9.58526560015166,0.25,0.0,0.75,0.25,False,ultra_imbalanced,Ultra-sparsity with imbalance,population_09,4,12.5,62.5,5.0,1.917053120030332,0.0,0.0,0.75,0.0,4.999999999997982,24.999999999989914,4.999999999999999,24.999999999999993,0.9000000000000404,0.9000000000000001,0.9000000000000404,0.9000000000000001,"[[0.06165893759935301, 0.03834106240060664], [0.03834106240064697, 0.8616589375993935]]","[[0.03834106240064697, 0.8616589375993935], [0.06165893759935301, 0.03834106240060664]]"
config_3x3_d0_p00,1,0,3,3,135,135,0.1,0.5105257918470621,0.5105257918470621,1,3x3_balanced_control,0,1751967096,uniform,0.3333333333333333,15,0.0999999999999992,0.0999999999999992,0.0,0.600427469876915,0.18703458735842396,0.187034587358424,0.02691988921638666,0.0492279806840621,0.061075488621363444,0.061075488621363444,8.245190963884065,8.245190963884065,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_00,9,15.0,15.0,1.0,8.245190963884065,0.0,0.0,0.0,0.0,44.999999999998074,44.999999999998074,45.00000000000001,45.00000000000001,0.33333333333336185,0.33333333333333337,0.33333333333336185,0.33333333333333337,"[[0.061075488621363444, 0.13612892235597782, 0.13612892235597782], [0.21118235609060645, 0.061075488621377697, 0.061075488621377697], [0.061075488621363444, 0.13612892235597782, 0.13612892235597782]]","[[0.13612892235597782, 0.061075488621363444, 0.13612892235597782], [0.061075488621377697, 0.21118235609060645, 0.061075488621377697], [0.13612892235597782, 0.061075488621363444, 0.13612892235597782]]"
config_3x3_d0_p01,1,0,3,3,135,135,0.1,0.6002121355340421,0.7435335234626973,1,3x3_balanced_control,1,1783768930,uniform,0.3333333333333333,15,0.10000000000001785,0.0999999999999508,6.705747068735946e-14,0.2504750800341181,0.20048432332672092,0.17199837647108585,0.08738972940158884,0.16984257752303925,0.07473194956437583,0.04214046013549632,10.088813191190736,5.688962118292003,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_01,9,15.0,15.0,1.0,5.688962118292003,0.0,0.0,0.0,0.0,45.0,44.99999999999994,45.0,45.0,0.3333333333333333,0.33333333333333337,0.33333333333333404,0.33333333333333337,"[[0.07473194956437586, 0.18386943420458163, 0.07473194956437583], [0.07473194956437586, 0.07473194956437583, 0.18386943420458163], [0.18386943420458163, 0.07473194956437586, 0.07473194956437586]]","[[0.04214046013549633, 0.18643364305381083, 0.10475923014402584], [0.1047592301440262, 0.1047592301440262, 0.12381487304528166], [0.1864336430538108, 0.04214046013549632, 0.10475923014402583]]"
config_3x3_d0_p02,1,0,3,3,135,135,0.1,0.5105257918470621,0.7435335234626973,1,3x3_balanced_control,2,3743017819,uniform,0.3333333333333333,15,0.0999999999999992,0.09999999999995035,4.884981308350689e-14,0.27534440748628775,0.18703458735842396,0.17199837647108593,0.08788237276474997,0.16163269638695496,0.061075488621363444,0.04214046013549632,8.245190963884065,5.688962118292003,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_02,9,15.0,15.0,1.0,5.688962118292003,0.0,0.0,0.0,0.0,44.999999999998074,44.99999999999994,45.00000000000001,45.0,0.33333333333336185,0.33333333333333337,0.3333333333333341,0.33333333333333337,"[[0.13612892235597782, 0.13612892235597782, 0.061075488621363444], [0.061075488621377697, 0.061075488621377697, 0.21118235609060645], [0.13612892235597782, 0.13612892235597782, 0.061075488621363444]]","[[0.1047592301440262, 0.12381487304528166, 0.1047592301440262], [0.04214046013549632, 0.10475923014402583, 0.1864336430538108], [0.18643364305381083, 0.10475923014402584, 0.04214046013549633]]"
config_3x3_d0_p03,1,0,3,3,135,135,0.1,0.7435335234626973,0.7435335234626973,1,3x3_balanced_control,3,713207095,uniform,0.3333333333333333,15,0.09999999999995035,0.0999999999999508,-4.440892098500626e-16,0.6152840174757697,0.17199837647108585,0.17199837647108585,0.02462272517533015,0.046565491797453236,0.04214046013549632,0.04214046013549632,5.688962118292003,5.688962118292003,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_03,9,15.0,15.0,1.0,5.688962118292003,0.0,0.0,0.0,0.0,44.99999999999994,44.99999999999994,45.0,45.0,0.33333333333333404,0.33333333333333337,0.33333333333333404,0.33333333333333337,"[[0.1864336430538108, 0.04214046013549632, 0.10475923014402583], [0.04214046013549633, 0.18643364305381083, 0.10475923014402584], [0.1047592301440262, 0.1047592301440262, 0.12381487304528166]]","[[0.04214046013549633, 0.18643364305381083, 0.10475923014402584], [0.1047592301440262, 0.1047592301440262, 0.12381487304528166], [0.1864336430538108, 0.04214046013549632, 0.10475923014402583]]"
config_3x3_d0_p04,1,0,3,3,135,135,0.1,0.5105257918470621,0.6002121355340421,1,3x3_balanced_control,4,3666145578,uniform,0.3333333333333333,15,0.09999999999999964,0.10000000000001785,-1.8207657603852567e-14,0.6412826498020731,0.187034587358424,0.20048432332672092,0.03473999186623389,0.0652717444381168,0.061075488621363444,0.07473194956437583,8.245190963884065,10.088813191190736,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_04,9,15.0,15.0,1.0,8.245190963884065,0.0,0.0,0.0,0.0,44.999999999998074,45.0,45.0,45.0,0.33333333333336185,0.33333333333333337,0.3333333333333333,0.3333333333333333,"[[0.13612892235597782, 0.13612892235597782, 0.061075488621363444], [0.13612892235597782, 0.13612892235597782, 0.061075488621363444], [0.061075488621377697, 0.061075488621377697, 0.21118235609060645]]","[[0.07473194956437583, 0.07473194956437586, 0.18386943420458163], [0.07473194956437586, 0.18386943420458163, 0.07473194956437586], [0.18386943420458163, 0.07473194956437586, 0.07473194956437583]]"
config_3x3_d0_p05,1,0,3,3,135,135,0.1,0.6002121355340421,0.6002121355340421,1,3x3_balanced_control,5,1293115243,uniform,0.3333333333333333,15,0.10000000000001785,0.10000000000001785,0.0,0.43654993856082314,0.20048432332672092,0.2004843233267209,0.05246559190651645,0.10280914066174224,0.07473194956437583,0.07473194956437583,10.088813191190736,10.088813191190736,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_05,9,15.0,15.0,1.0,10.088813191190736,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.33333333333333337,"[[0.07473194956437586, 0.07473194956437586, 0.18386943420458163], [0.18386943420458163, 0.07473194956437583, 0.07473194956437586], [0.07473194956437583, 0.18386943420458163, 0.07473194956437586]]","[[0.07473194956437583, 0.18386943420458163, 0.07473194956437586], [0.18386943420458163, 0.07473194956437583, 0.07473194956437586], [0.07473194956437586, 0.07473194956437586, 0.18386943420458163]]"
config_3x3_d0_p06,1,0,3,3,135,135,0.1,0.7435335234626973,0.7435335234626973,1,3x3_balanced_control,6,1309272715,uniform,0.3333333333333333,15,0.09999999999995035,0.09999999999995035,0.0,0.5771727316732587,0.17199837647108582,0.17199837647108585,0.03633146701075818,0.0702890483128279,0.04214046013549632,0.04214046013549632,5.688962118292003,5.688962118292003,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_06,9,15.0,15.0,1.0,5.688962118292003,0.0,0.0,0.0,0.0,44.99999999999994,44.99999999999994,45.0,45.0,0.33333333333333404,0.33333333333333337,0.3333333333333341,0.33333333333333337,"[[0.04214046013549632, 0.1864336430538108, 0.10475923014402583], [0.18643364305381083, 0.04214046013549633, 0.10475923014402584], [0.1047592301440262, 0.1047592301440262, 0.12381487304528166]]","[[0.10475923014402583, 0.04214046013549632, 0.1864336430538108], [0.12381487304528166, 0.1047592301440262, 0.1047592301440262], [0.10475923014402584, 0.18643364305381083, 0.04214046013549633]]"
config_3x3_d0_p07,1,0,3,3,135,135,0.1,0.5105257918470621,0.6002121355340421,1,3x3_balanced_control,7,220633505,uniform,0.3333333333333333,15,0.0999999999999992,0.10000000000001785,-1.865174681370263e-14,0.641282649802073,0.187034587358424,0.2004843233267209,0.034739991866233666,0.06527174443811684,0.061075488621363444,0.07473194956437583,8.245190963884065,10.088813191190736,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_07,9,15.0,15.0,1.0,8.245190963884065,0.0,0.0,0.0,0.0,44.999999999998074,45.0,45.00000000000001,45.0,0.33333333333336185,0.33333333333333337,0.3333333333333333,0.3333333333333333,"[[0.13612892235597782, 0.061075488621363444, 0.13612892235597782], [0.061075488621377697, 0.21118235609060645, 0.061075488621377697], [0.13612892235597782, 0.061075488621363444, 0.13612892235597782]]","[[0.07473194956437586, 0.18386943420458163, 0.07473194956437586], [0.18386943420458163, 0.07473194956437586, 0.07473194956437583], [0.07473194956437583, 0.07473194956437586, 0.18386943420458163]]"
config_3x3_d0_p08,1,0,3,3,135,135,0.1,0.6002121355340421,0.6002121355340421,1,3x3_balanced_control,8,4057440780,uniform,0.3333333333333333,15,0.10000000000001785,0.10000000000001785,0.0,0.43654993856082314,0.20048432332672092,0.20048432332672092,0.05246559190651645,0.10280914066174224,0.07473194956437583,0.07473194956437583,10.088813191190736,10.088813191190736,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_08,9,15.0,15.0,1.0,10.088813191190736,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.3333333333333333,"[[0.07473194956437586, 0.07473194956437586, 0.18386943420458163], [0.07473194956437583, 0.18386943420458163, 0.07473194956437586], [0.18386943420458163, 0.07473194956437583, 0.07473194956437586]]","[[0.07473194956437583, 0.18386943420458163, 0.07473194956437586], [0.07473194956437586, 0.07473194956437586, 0.18386943420458163], [0.18386943420458163, 0.07473194956437583, 0.07473194956437586]]"
config_3x3_d0_p09,1,0,3,3,135,135,0.1,0.5105257918470621,0.7435335234626973,1,3x3_balanced_control,9,40534664,uniform,0.3333333333333333,15,0.0999999999999992,0.09999999999995035,4.884981308350689e-14,0.5641720021536935,0.18703458735842396,0.17199837647108585,0.04795864973740138,0.08756530861170048,0.061075488621363444,0.04214046013549632,8.245190963884065,5.688962118292003,0.0,0.0,0.0,0.0,False,balanced_control,Balanced control,population_09,9,15.0,15.0,1.0,5.688962118292003,0.0,0.0,0.0,0.0,44.999999999998074,44.99999999999994,45.00000000000001,45.0,0.33333333333336185,0.33333333333333337,0.3333333333333341,0.33333333333333337,"[[0.061075488621363444, 0.13612892235597782, 0.13612892235597782], [0.21118235609060645, 0.061075488621377697, 0.061075488621377697], [0.061075488621363444, 0.13612892235597782, 0.13612892235597782]]","[[0.12381487304528166, 0.1047592301440262, 0.1047592301440262], [0.10475923014402584, 0.18643364305381083, 0.04214046013549633], [0.10475923014402583, 0.04214046013549632, 0.1864336430538108]]"
config_3x3_d1_p00,1,1,3,3,72,72,0.1,0.7270257524492217,0.7484854595904468,1,3x3_moderate_sparse,0,209399943,dominant_0.70,0.7,8,0.09999999999999998,0.10000000000000009,-1.1102230246251565e-16,1.3369467892424387,0.22636199500105,0.21979772517065913,0.16499690335596107,0.26963102105638626,0.010880191224842954,0.021332154985125806,0.7833737681886928,1.535915158929058,0.0,0.0,0.4444444444444444,0.4444444444444444,True,moderate_sparse,Moderate sparsity,population_00,9,8.0,8.0,1.0,0.7833737681886928,0.2222222222222222,0.0,0.5555555555555556,0.8888888888888888,10.799999999995226,10.799999999997079,10.799999999999999,10.800000000000004,0.7000000000000546,0.7,0.7000000000000812,0.7,"[[0.050774225715988386, 0.11456925428542346, 0.5346565199986427], [0.08834558305915696, 0.010880191224842954, 0.05077422571593378], [0.010880191224854657, 0.024550554489733607, 0.11456925428542347]]","[[0.021332154985125806, 0.06310928773828973, 0.06555855727654387], [0.06310928773833038, 0.5737814245234205, 0.06310928773833037], [0.06555855727654386, 0.06310928773828976, 0.02133215498512581]]"
config_3x3_d1_p01,1,1,3,3,72,72,0.1,0.7912818095063671,0.7484854595904468,1,3x3_moderate_sparse,1,1889794673,dominant_0.70,0.7,8,0.09999999999999032,0.10000000000000009,-9.769962616701378e-15,0.16195647057022095,0.1984882682265161,0.21979772517065913,0.09129047198829676,0.1919727594199198,0.029994279284928472,0.021332154985125806,2.15958810851485,1.535915158929058,0.0,0.0,0.4444444444444444,0.4444444444444444,True,moderate_sparse,Moderate sparsity,population_01,9,8.0,8.0,1.0,1.535915158929058,0.0,0.0,0.5555555555555556,0.8888888888888888,10.799999999998187,10.799999999997079,10.8,10.800000000000004,0.7000000000000308,0.7000000000000001,0.7000000000000812,0.7,"[[0.5694399529000083, 0.08798700219674521, 0.04257304490327725], [0.08798700219673167, 0.029994279284928472, 0.032018718518334356], [0.042573044903260054, 0.032018718518326356, 0.0754082365783884]]","[[0.5737814245234205, 0.06310928773833037, 0.06310928773833038], [0.06310928773828973, 0.06555855727654387, 0.021332154985125806], [0.06310928773828976, 0.02133215498512581, 0.06555855727654386]]"
config_3x3_d1_p02,1,1,3,3,72,72,0.1,0.7912818095063671,0.7484854595904468,1,3x3_moderate_sparse,2,3171044185,dominant_0.70,0.7,8,0.09999999999999043,0.10000000000000031,-9.880984919163893e-15,1.191677575196748,0.1984882682265161,0.21979772517065913,0.030498664812731224,0.06094806792951723,0.029994279284928472,0.021332154985125806,2.15958810851485,1.535915158929058,0.0,0.0,0.4444444444444444,0.4444444444444444,True,moderate_sparse,Moderate sparsity,population_02,9,8.0,8.0,1.0,1.535915158929058,0.0,0.0,0.5555555555555556,0.8888888888888888,10.799999999998187,10.799999999997079,10.8,10.800000000000004,0.7000000000000308,0.7,0.7000000000000812,0.7,"[[0.042573044903260054, 0.032018718518326356, 0.0754082365783884], [0.08798700219673167, 0.029994279284928472, 0.032018718518334356], [0.5694399529000083, 0.08798700219674521, 0.04257304490327725]]","[[0.5737814245234205, 0.06310928773833038, 0.06310928773833037], [0.06310928773828973, 0.021332154985125806, 0.06555855727654387], [0.06310928773828976, 0.06555855727654386, 0.02133215498512581]]"
config_3x3_d1_p03,1,1,3,3,72,72,0.1,0.7270257524492217,0.7484854595904468,1,3x3_moderate_sparse,3,782260530,dominant_0.70,0.7,8,0.10000000000000031,0.10000000000000009,2.220446049250313e-16,1.336946789242439,0.22636199500105003,0.21979772517065913,0.1649969033559613,0.2696310210563862,0.010880191224842954,0.021332154985125806,0.7833737681886928,1.535915158929058,0.0,0.0,0.4444444444444444,0.4444444444444444,True,moderate_sparse,Moderate sparsity,population_03,9,8.0,8.0,1.0,0.7833737681886928,0.2222222222222222,0.0,0.5555555555555556,0.8888888888888888,10.799999999995226,10.799999999997079,10.799999999999999,10.800000000000004,0.7000000000000546,0.7,0.7000000000000812,0.7,"[[0.5346565199986427, 0.11456925428542346, 0.050774225715988386], [0.05077422571593378, 0.010880191224842954, 0.08834558305915696], [0.11456925428542347, 0.024550554489733607, 0.010880191224854657]]","[[0.06555855727654387, 0.06310928773828973, 0.021332154985125806], [0.06310928773833037, 0.5737814245234205, 0.06310928773833038], [0.02133215498512581, 0.06310928773828976, 0.06555855727654386]]"
