configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_87a093b21bee9681,pair_19304f20ad191ac5,3x3,3,3,uniform,,,loglinear,first,0.0001,0.0001,0.00010000000000048729,0.00010000000000048729,0.0,0.0,20,20,200,1123257285075721031
config_88db65262c97755e,pair_45f2b342723736ae,5x5,5,5,uniform,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999981,0.019999999999999813,0.019999999999999813,20,20,200,18179818996938062470
config_895d00be250e7299,pair_cd3f51adc4b4ed85,2x2,2,2,same_skew,,,additive,first,0.02,0.02,0.01999999999999995,0.01999999999999995,0.0,0.0,500,500,200,9945999387558112543
config_89c431f569a0186f,pair_4a4e8313c00982bf,3x3,3,3,different_skew,,,additive,first,0.02,0.04,0.01999999999999983,0.040000000000000036,0.020000000000000205,0.020000000000000205,500,500,200,7198520894962581871
config_89e2eb9e403c77b3,pair_f49d321de18d8318,8x8,8,8,custom_extreme,0.9,0.95,additive,first,1e-05,0.00011,9.99999999977034e-06,0.0001100000000000253,0.00010000000000025497,0.00010000000000025497,1,1,200,9506001533896808498
config_8a268da1320f2c93,pair_9135fa4edca7b321,3x3,3,3,same_skew,,,additive,first,0.04,0.02,0.040000000000000036,0.019999999999999858,-0.020000000000000177,0.020000000000000177,500,500,200,16452627424721211824
config_8b2793004b4ac351,pair_439e0b86f0b9a244,5x5,5,5,different_skew,,,additive,first,0.0001,0.0021,0.00010000000000014209,0.002100000000000048,0.001999999999999906,0.001999999999999906,20,20,200,13751155715808091174
config_8b39e68b65cda00f,pair_4f79562663eb21be,2x2,2,2,uniform,,,additive,first,0.0001,0.0001,9.999999999994562e-05,9.999999999994562e-05,0.0,0.0,20,20,200,9331019715478295156
config_8ba812796882c0fe,pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,500,500,200,3764292801578422090
config_8be244c92203b43d,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,50,50,200,1626123540438973862
config_8bff7f71fa659508,pair_231968622555fd5e,3x3,3,3,different_skew,,,loglinear,first,0.0001,0.0201,9.99999999999248e-05,0.020099999999999865,0.01999999999999994,0.01999999999999994,20,20,200,13072319025229193424
config_8cadd2e72ddf5a71,pair_59641391e1eee31f,8x8,8,8,same_skew,,,additive,first,0.0001,0.0001,0.00010000000000011325,0.00010000000000011325,0.0,0.0,1000,1000,200,11822894359400616311
config_8de426030397f86b,pair_7ce1d258fd1cfc5a,5x5,5,5,same_skew,,,additive,first,0.02,0.04,0.019999999999999872,0.03999999999999988,0.02000000000000001,0.02000000000000001,1000,1000,200,1502479648998184555
config_8e221207ee4be0c8,pair_915fd4445dd7693e,3x3,3,3,uniform,,,additive,first,0.02,0.02,0.01999999999999999,0.01999999999999999,0.0,0.0,2,2,200,15744344235674493464
config_8fa2a45092d9ae3c,pair_ea0b97af1cf3295a,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,0.00021,9.99999999992635e-06,0.00021000000000009395,0.0002000000000001676,0.0002000000000001676,10000,10000,200,14458116462496828449
config_9009a1bcb7564aca,pair_23938b64c626920d,5x5,5,5,uniform,,,additive,first,0.0001,0.0201,0.00010000000000000011,0.020100000000000028,0.020000000000000028,0.020000000000000028,20,20,200,15414151953059677454
config_909da87b72772f94,pair_a1e0a47621ca83d1,5x5,5,5,uniform,,,additive,first,0.0001,0.0001,0.00010000000000000011,0.00010000000000000011,0.0,0.0,20,20,200,8162961309573288830
config_9273437ba1aa1b78,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,50000,50000,200,3336050393211055768
config_92ca417309bfe6bc,pair_761884f94b823d99,2x3,2,3,uniform,,,additive,first,0.02,0.02,0.019999999999999934,0.019999999999999934,0.0,0.0,1000,1000,200,13446170770062453786
config_9422adb66e7aca65,pair_a853b0fbd5956507,3x5,3,5,uniform,,,additive,first,0.02,0.04,0.019999999999999997,0.039999999999999994,0.019999999999999997,0.019999999999999997,1000,1000,200,14948510253618735163
config_9435be74becd324c,pair_81ad99dd579842f2,8x8,8,8,different_skew,,,additive,first,0.001,0.001,0.0010000000000003517,0.0010000000000001032,-2.484991379336776e-16,2.484991379336776e-16,1000,1000,200,7969546177309338696
config_9529c910520ada62,pair_5c38765fa78c09fa,5x5,5,5,uniform,,,loglinear,first,0.02,0.02,0.02000000000000002,0.02000000000000002,0.0,0.0,1000,1000,200,7858489903912588216
config_9572be045794a0ed,pair_86bf50be067b57d9,3x3,3,3,same_skew,,,additive,first,0.0001,0.0001,0.00010000000000003344,0.00010000000000003344,0.0,0.0,20,20,200,8680465022326840919
config_9603cd54a62ce6c4,pair_6e4b699b5d7d8066,3x3,3,3,custom_extreme,0.9,0.95,additive,rare,1e-05,1e-05,9.99999999998444e-06,9.999999999897915e-06,-8.652610962792129e-17,8.652610962792129e-17,10000,10000,200,9924730562000498210
config_962648d10abfe3c5,pair_7bc5a496005b9f3b,8x8,8,8,different_skew,,,additive,first,0.04,0.02,0.04000000000000001,0.019999999999999997,-0.02000000000000001,0.02000000000000001,50,50,200,3961412521974837310
config_964f8564f40a15fc,pair_140302786e61feb8,5x5,5,5,same_skew,,,additive,first,0.04,0.02,0.03999999999999988,0.019999999999999872,-0.02000000000000001,0.02000000000000001,50,50,200,16903867613546179038
config_969bd690cd2f0830,pair_a8267cf72c8e3f75,8x8,8,8,uniform,,,loglinear,first,0.0001,0.0001,0.00010000000000038919,0.00010000000000038919,0.0,0.0,1000,1000,200,137521389131725367
config_96dbb682f4a714bf,pair_06056104d4051773,2x2,2,2,same_skew,,,additive,first,0.001,0.021,0.0010000000000000668,0.021000000000000026,0.01999999999999996,0.01999999999999996,20,20,200,13734513154872092072
config_97a9d187d976ad29,pair_45f2b342723736ae,5x5,5,5,uniform,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999981,0.019999999999999813,0.019999999999999813,50,50,200,9968480710254311094
config_97c9c47e167b4ca0,pair_20cd5ee796efbb4b,3x3,3,3,same_skew,,,additive,first,0.02,0.22,0.019999999999999858,0.21999999999999986,0.2,0.2,1000,1000,200,2972170885278358303
config_97d861e5bcb9bb68,pair_ac56121498ba01cf,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,0.00021,9.999999999872636e-06,0.00021000000000014334,0.0002000000000002707,0.0002000000000002707,1,1,200,17197715881359217381
config_97e1be29ec04be5f,pair_e2ef6ae606a98bd2,8x8,8,8,uniform,,,additive,first,0.04,0.02,0.04000000000000001,0.019999999999999997,-0.02000000000000001,0.02000000000000001,500,500,200,7136108335253616038
config_995342aa6364565a,pair_f262d0191aa9e5d4,3x3,3,3,different_skew,,,loglinear,first,0.02,0.02,0.02000000000000022,0.02000000000000009,-1.2836953722228372e-16,1.2836953722228372e-16,20,20,200,17571004866058976156
config_9ade2d8703be5887,pair_935285f454728dfb,3x3,3,3,uniform,,,loglinear,first,0.0001,0.0201,0.00010000000000048729,0.020100000000000437,0.01999999999999995,0.01999999999999995,1000,1000,200,13664517865391040392
config_9af80add2a68d651,pair_f79a47be5e38070d,2x2,2,2,different_skew,,,additive,first,0.02,0.04,0.019999999999999907,0.039999999999999994,0.020000000000000087,0.020000000000000087,1000,1000,200,15626243291320396192
config_9b16814912e47415,pair_b59e2fddaa85cd47,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,1e-05,9.99999999992635e-06,1.0000000000054053e-05,1.2770376932574184e-16,1.2770376932574184e-16,10000,10000,200,15389919574245740415
config_9c198e1bda1059bd,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,1000,1000,200,13828660164736299163
config_9c3532c0ac1ab3e5,pair_9444938a7041d7e8,5x5,5,5,different_skew,,,additive,first,0.02,0.04,0.019999999999999993,0.03999999999999988,0.01999999999999989,0.01999999999999989,2,2,200,12998505703570975848
config_9cd175233543fe53,pair_d1eeee155496314e,8x8,8,8,custom_extreme,0.9,0.95,additive,rare,1e-05,1e-05,9.999999999999965e-06,1.000000000000299e-05,3.025601687592361e-18,3.025601687592361e-18,10000,10000,200,14581366906775183070
config_9d0baddf541c6a14,pair_0e678b31b33a4770,5x5,5,5,same_skew,,,additive,first,0.02,0.02,0.019999999999999872,0.019999999999999872,0.0,0.0,500,500,200,8542242949479565453
config_9d96c47615346d89,pair_489238afbcfc259d,5x5,5,5,uniform,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999993,0.0,0.0,50,50,200,4057696597742932946
config_9e22ca3413a3e29b,pair_c16067d1a985436c,5x5,5,5,different_skew,,,additive,spread,0.0001,0.0001,9.999999999999083e-05,9.999999999997283e-05,-1.7997756063259374e-17,1.7997756063259374e-17,1000,1000,200,10504889125550087171
config_9ee649de4a0bf843,pair_2dad3ca2683b2a82,8x8,8,8,custom_extreme,0.999,0.9995,additive,first,1e-05,1e-05,9.999999999821938e-06,9.999999999936453e-06,1.145154663369924e-16,1.145154663369924e-16,10000,10000,200,8026188391173837246
config_9fdb10b4a8af3420,pair_8a97b40b75d5d5c1,8x8,8,8,uniform,,,additive,first,0.0001,0.0001,9.999999999999289e-05,9.999999999999289e-05,0.0,0.0,20,20,200,5646559100005202832
config_9fea7732d7e0e591,pair_86bf50be067b57d9,3x3,3,3,same_skew,,,additive,first,0.0001,0.0001,0.00010000000000003344,0.00010000000000003344,0.0,0.0,50000,50000,200,12807001297719335737
config_a19ff216adad937f,pair_fb6e4c79f03f599b,3x3,3,3,different_skew,,,additive,first,0.02,0.02,0.01999999999999983,0.019999999999999858,2.7755575615628914e-17,2.7755575615628914e-17,2,2,200,15360390233708840075
config_a1ad2bb2893290f6,pair_d4423a2fa1922834,2x2,2,2,uniform,,,additive,first,0.0001,0.0201,9.999999999994562e-05,0.02009999999999973,0.019999999999999782,0.019999999999999782,1000,1000,200,478370789274595524
config_a27043e10a2f0f46,pair_4a4e8313c00982bf,3x3,3,3,different_skew,,,additive,first,0.02,0.04,0.01999999999999983,0.040000000000000036,0.020000000000000205,0.020000000000000205,1000,1000,200,280597520088257912
config_a493827232bfdaf7,pair_439e0b86f0b9a244,5x5,5,5,different_skew,,,additive,first,0.0001,0.0021,0.00010000000000014209,0.002100000000000048,0.001999999999999906,0.001999999999999906,1000,1000,200,16502767296119561451
config_a507f6a94fcf4a76,pair_67825472e6adb28d,8x8,8,8,custom_extreme,0.99,0.995,additive,first,1e-05,1e-05,1.0000000000052644e-05,1.0000000000361982e-05,3.09338126403165e-16,3.09338126403165e-16,1,1,200,18400168361141494396
config_a536c299984ab75a,pair_7ec3afc29050afcc,8x8,8,8,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000001779,0.00010000000000011459,9.680570147579948e-17,9.680570147579948e-17,1000,1000,200,14537988626751119435
config_a56b5a56f3ac5397,pair_f79a47be5e38070d,2x2,2,2,different_skew,,,additive,first,0.02,0.04,0.019999999999999907,0.039999999999999994,0.020000000000000087,0.020000000000000087,2,2,200,5182637898723546450
config_a576d769e04b82a5,pair_8530c1b9f8c78768,5x5,5,5,different_skew,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999872,-1.214306433183765e-16,1.214306433183765e-16,500,500,200,16980858843896363023
config_a59f17799447650d,pair_4d4406f7160e0477,5x5,5,5,same_skew,,,additive,first,0.001,0.021,0.0010000000000000503,0.020999999999999852,0.019999999999999803,0.019999999999999803,1000,1000,200,15829021221954345528
config_a60e47809230b9bf,pair_e37c890386825c8c,3x3,3,3,uniform,,,additive,first,0.0001,0.0201,0.0001000000000000497,0.02010000000000004,0.01999999999999999,0.01999999999999999,1000,1000,200,17363755006804765485
config_a6863e29096fbaec,pair_ce1cdc6388a0bddc,3x3,3,3,different_skew,,,loglinear,first,0.0001,0.0001,9.99999999999248e-05,0.00010000000000001544,9.063930161978817e-17,9.063930161978817e-17,20,20,200,17491453432810124342
config_a78ae93be598604c,pair_88c3b7ff02cd7e99,5x5,5,5,different_skew,,,additive,first,0.0001,0.0201,0.00010000000000014209,0.02009999999999987,0.01999999999999973,0.01999999999999973,1000,1000,200,6804532097444746794
config_a858a3cc14c46b00,pair_535f2ae31638c331,3x3,3,3,uniform,,,loglinear,first,0.02,0.02,0.01999999999999974,0.01999999999999974,0.0,0.0,20,20,200,5321674162406612948
config_a8b271961eaabe76,pair_31545462ebfcf048,2x3,2,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999914,0.019999999999999914,0.0,0.0,1000,1000,200,8730930723655687578
config_a95f6c582a6f5596,pair_40257b980c2277a5,3x3,3,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999858,0.019999999999999858,0.0,0.0,500,500,200,7999383056309371981
config_a968313d61c5584e,pair_b02a3d46d9460b5c,8x8,8,8,different_skew,,,additive,first,0.02,0.04,0.020000000000000108,0.03999999999999959,0.019999999999999483,0.019999999999999483,1000,1000,200,3264807182126349776
config_a96893738a5ebc15,pair_f97af6748d4becb5,5x5,5,5,same_skew,,,additive,first,0.0001,0.0201,0.00010000000000007877,0.02009999999999987,0.019999999999999792,0.019999999999999792,1000,1000,200,6785924008027021861
config_aa0203e55e442dbc,pair_3ba53601ff14a9db,2x2,2,2,uniform,,,additive,first,0.0,0.0,0.0,0.0,0.0,0.0,2,2,200,13803668658512251012
config_aad99bd7ab053e48,pair_a863ca8a53310b0a,3x5,3,5,different_skew,,,additive,first,0.02,0.02,0.019999999999999813,0.01999999999999993,1.1796119636642288e-16,1.1796119636642288e-16,1000,1000,200,13831135400572300582
config_ac33de2e8e283008,pair_012d84848d04d69a,8x8,8,8,same_skew,,,additive,first,0.001,0.021,0.0010000000000001032,0.02100000000000014,0.02000000000000004,0.02000000000000004,20,20,200,6223910913126980391
config_ac5500138965fafa,pair_552332581237c482,3x3,3,3,different_skew,,,additive,first,0.001,0.021,0.0010000000000000694,0.020999999999999974,0.019999999999999903,0.019999999999999903,1000,1000,200,12121523398545060768
config_aeb6abb998c6c7a8,pair_0a0e0f72610302eb,2x2,2,2,uniform,,,additive,first,0.02,0.02,0.01999999999999985,0.01999999999999985,0.0,0.0,50000,50000,200,13499270255466234896
config_afa4672b49aebc35,pair_231968622555fd5e,3x3,3,3,different_skew,,,loglinear,first,0.0001,0.0201,9.99999999999248e-05,0.020099999999999865,0.01999999999999994,0.01999999999999994,1000,1000,200,9348023585828515962
config_aff85e92074dc937,pair_012d84848d04d69a,8x8,8,8,same_skew,,,additive,first,0.001,0.021,0.0010000000000001032,0.02100000000000014,0.02000000000000004,0.02000000000000004,1000,1000,200,9747899659721381486
config_b1536bef0259a67c,pair_403b2afef99034a4,5x5,5,5,different_skew,,,additive,first,0.001,0.021,0.0009999999999998953,0.020999999999999852,0.019999999999999955,0.019999999999999955,1000,1000,200,12644838578600042832
config_b1ef74ef5949f77b,pair_39932089e73e894c,3x3,3,3,uniform,,,additive,first,0.02,0.04,0.01999999999999999,0.040000000000000036,0.020000000000000046,0.020000000000000046,2,2,200,1290668673243879823
config_b1fd7822db8b2a61,pair_4608b856ca721d73,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,0.00021,9.999999999994985e-06,0.00021000000000009097,0.000200000000000096,0.000200000000000096,10000,10000,200,13301141531056339586
config_b29bbf84ee9f7c39,pair_cfc98dcd7af4911c,3x3,3,3,custom_extreme,0.9,0.95,additive,rare,1e-05,0.00011,9.99999999998444e-06,0.00010999999999986095,9.999999999987651e-05,9.999999999987651e-05,1,1,200,3733839841980509235
config_b3536c80f352ad7e,pair_f92afa0319e6f637,2x2,2,2,uniform,,,additive,first,0.02,0.04,0.01999999999999985,0.04000000000000002,0.02000000000000017,0.02000000000000017,500,500,200,573256878850464749
config_b40e931a459dd0a7,pair_eefd505e658625b8,2x2,2,2,custom_extreme,0.999,0.9995,additive,first,1e-05,0.00021,1.000000000002521e-05,0.00021000000000003882,0.00020000000000001362,0.00020000000000001362,10000,10000,200,14468152275862472474
config_b43b1ce6e306f801,pair_db8c40d28e949494,2x2,2,2,same_skew,,,additive,first,0.0,0.0,0.0,0.0,0.0,0.0,1000,1000,200,17027252893369214055
config_b43c8f0b5f4949a5,pair_abcd1dc4ab79ae8e,3x5,3,5,same_skew,,,additive,first,0.02,0.04,0.01999999999999993,0.03999999999999993,0.02,0.02,1000,1000,200,6432048529981516254
config_b50ec9a1132798bd,pair_34c2f7b822c0edb8,8x8,8,8,uniform,,,loglinear,first,0.02,0.02,0.020000000000000406,0.020000000000000406,0.0,0.0,1000,1000,200,6679040804361919703
config_b6dc4d5a7e230d35,pair_136b94ec2a51d90f,3x3,3,3,different_skew,,,additive,first,0.02,0.22,0.01999999999999983,0.21999999999999986,0.20000000000000004,0.20000000000000004,1000,1000,200,11701222323338121835
config_b73990abe54408a3,pair_fb6e4c79f03f599b,3x3,3,3,different_skew,,,additive,first,0.02,0.02,0.01999999999999983,0.019999999999999858,2.7755575615628914e-17,2.7755575615628914e-17,50,50,200,3229257515530621320
config_b84ad3320df042e5,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,1000,1000,200,9801998529797633271
config_b84cfedf22a71766,pair_e3af9cee70530be8,3x3,3,3,same_skew,,,additive,first,0.02,0.04,0.019999999999999858,0.040000000000000036,0.020000000000000177,0.020000000000000177,500,500,200,15221504460694870090
config_b897bcca9c5e22aa,pair_0a0e0f72610302eb,2x2,2,2,uniform,,,additive,first,0.02,0.02,0.01999999999999985,0.01999999999999985,0.0,0.0,50,50,200,17401859996028274234
config_b95ceb58b91eb0e7,pair_f598081cb45ca5eb,3x3,3,3,different_skew,,,loglinear,first,0.02,0.04,0.02000000000000022,0.03999999999999993,0.019999999999999712,0.019999999999999712,1000,1000,200,12983059924981495800
config_b9c864f21df441aa,pair_e3af9cee70530be8,3x3,3,3,same_skew,,,additive,first,0.02,0.04,0.019999999999999858,0.040000000000000036,0.020000000000000177,0.020000000000000177,20,20,200,2126249166586979063
config_ba22ca2a9a2eb5b7,pair_8cdd467a21f68272,8x8,8,8,same_skew,,,additive,first,0.0,0.02,7.63833440942107e-16,0.019999999999999997,0.019999999999999234,0.019999999999999234,1000,1000,200,14016711611342178316
config_bb510c31243260da,pair_915fd4445dd7693e,3x3,3,3,uniform,,,additive,first,0.02,0.02,0.01999999999999999,0.01999999999999999,0.0,0.0,50000,50000,200,6130291956428128258
config_bbc5757736008cfd,pair_9584ef4a7c5207d0,8x8,8,8,same_skew,,,additive,first,0.02,0.04,0.019999999999999997,0.03999999999999959,0.019999999999999594,0.019999999999999594,2,2,200,17622491581866436927
config_bc16c273413484ad,pair_8530c1b9f8c78768,5x5,5,5,different_skew,,,additive,first,0.02,0.02,0.019999999999999993,0.019999999999999872,-1.214306433183765e-16,1.214306433183765e-16,50,50,200,2838407043534197715
config_bc562067fe321288,pair_1497be75b51022f5,5x5,5,5,uniform,,,additive,first,0.001,0.001,0.0009999999999999907,0.0009999999999999907,0.0,0.0,1000,1000,200,2247596229386427460
config_bcde82024681ff40,pair_f97af6748d4becb5,5x5,5,5,same_skew,,,additive,first,0.0001,0.0201,0.00010000000000007877,0.02009999999999987,0.019999999999999792,0.019999999999999792,20,20,200,8373928237489710088
config_bd5f7c52a72fec37,pair_40257b980c2277a5,3x3,3,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999858,0.019999999999999858,0.0,0.0,50,50,200,11851618139356432668
config_bd8fc324c8fcc7e2,pair_cb93fe14c1323759,2x2,2,2,uniform,,,additive,first,0.0,0.02,0.0,0.01999999999999985,0.01999999999999985,0.01999999999999985,1000,1000,200,15664440084368273914
config_be771034c938bb9e,pair_5b37ff86eea397f4,8x8,8,8,uniform,,,additive,first,0.02,0.04,0.019999999999999997,0.04000000000000001,0.02000000000000001,0.02000000000000001,50,50,200,1587530366456961793
config_be9c4e50b71b6885,pair_4d4406f7160e0477,5x5,5,5,same_skew,,,additive,first,0.001,0.021,0.0010000000000000503,0.020999999999999852,0.019999999999999803,0.019999999999999803,20,20,200,4933625542287316194
config_be9e25f71fb267a0,pair_15d235f50b113c0c,8x8,8,8,uniform,,,additive,first,0.001,0.001,0.0010000000000000009,0.0010000000000000009,0.0,0.0,1000,1000,200,11861222246632619703
config_bf32f010ab448565,pair_0e678b31b33a4770,5x5,5,5,same_skew,,,additive,first,0.02,0.02,0.019999999999999872,0.019999999999999872,0.0,0.0,1000,1000,200,11507981460006456719
config_bfb9825eacef0938,pair_e56962af110cd109,8x8,8,8,different_skew,,,additive,spread,0.0001,0.0021,0.00010000000000019871,0.002099999999999833,0.001999999999999634,0.001999999999999634,20,20,200,172242469268585530
config_bfca9d4c4f676391,pair_5329160e6cee4e51,2x2,2,2,different_skew,,,additive,first,0.0,0.0,0.0,0.0,0.0,0.0,1000,1000,200,9446420238559042152
config_c10f0c969d00ad09,pair_13fa4fb8e73de851,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0021,0.00010000000000004715,0.002099999999999965,0.001999999999999918,0.001999999999999918,1000,1000,200,840867146383299298
config_c10fd756618becf9,pair_781a8ab0c8ee3ba8,8x8,8,8,different_skew,,,additive,first,0.0,0.02,-1.0103029524088927e-16,0.019999999999999997,0.020000000000000098,0.020000000000000098,2,2,200,2768147477551127466
config_c147b1a26d52e03c,pair_e05f9077b1dab729,8x8,8,8,custom_extreme,0.999,0.9995,additive,first,1e-05,0.00021,9.999999999821938e-06,0.00021000000000035842,0.00020000000000053647,0.00020000000000053647,1,1,200,13107650591998669532
config_c1cd6f7372f54f42,pair_f262d0191aa9e5d4,3x3,3,3,different_skew,,,loglinear,first,0.02,0.02,0.02000000000000022,0.02000000000000009,-1.2836953722228372e-16,1.2836953722228372e-16,1000,1000,200,11168037684453773302
config_c2b204d82ad7939a,pair_9584ef4a7c5207d0,8x8,8,8,same_skew,,,additive,first,0.02,0.04,0.019999999999999997,0.03999999999999959,0.019999999999999594,0.019999999999999594,500,500,200,2331844384175388067
config_c443474c0f0e9fee,pair_fbd64f5a55f6dd71,3x3,3,3,uniform,,,additive,first,0.0001,0.0001,0.0001000000000000497,0.0001000000000000497,0.0,0.0,50000,50000,200,5245746867335906141
config_c48d9ce2d74c7e42,pair_af00a0e055f36a67,3x3,3,3,uniform,,,additive,first,0.04,0.02,0.040000000000000036,0.01999999999999999,-0.020000000000000046,0.020000000000000046,50,50,200,9228768416870121750
config_c4afe29571cc9d26,pair_84b4c2fa979853ff,8x8,8,8,different_skew,,,additive,first,0.0001,0.0001,9.999999999998935e-05,0.00010000000000011325,1.2389720326078102e-16,1.2389720326078102e-16,20,20,200,509228113276597941
config_c59579361552b4bc,pair_2b2b85692099c674,3x3,3,3,different_skew,,,additive,first,0.04,0.02,0.039999999999999925,0.019999999999999858,-0.020000000000000066,0.020000000000000066,500,500,200,4208914204602475162
config_c6d3a3e96a4abc7e,pair_4a4e8313c00982bf,3x3,3,3,different_skew,,,additive,first,0.02,0.04,0.01999999999999983,0.040000000000000036,0.020000000000000205,0.020000000000000205,20,20,200,17343441750586202207
config_c74ccbd17a88a908,pair_0e678b31b33a4770,5x5,5,5,same_skew,,,additive,first,0.02,0.02,0.019999999999999872,0.019999999999999872,0.0,0.0,50000,50000,200,897126642255364568
config_c7d4dc4225d593e8,pair_ab54a9a79927cb3d,5x5,5,5,different_skew,,,additive,first,0.0001,0.0001,0.00010000000000014209,0.00010000000000007877,-6.331740687315346e-17,6.331740687315346e-17,20,20,200,13247050959889537566
config_c89d367d7c2b178b,pair_cd3f51adc4b4ed85,2x2,2,2,same_skew,,,additive,first,0.02,0.02,0.01999999999999995,0.01999999999999995,0.0,0.0,1000,1000,200,7970202933343392464
config_c9117339311f4ae9,pair_f6fbf41ad0e156b6,2x3,2,3,different_skew,,,additive,first,0.02,0.04,0.0199999999999999,0.039999999999999994,0.020000000000000094,0.020000000000000094,20,20,200,538034879860550408
config_c92120ade93284f7,pair_ad832910536bb3a6,2x2,2,2,same_skew,,,additive,first,0.0001,0.0001,9.999999999997034e-05,9.999999999997034e-05,0.0,0.0,1000,1000,200,3820850094495226784
config_c99cb7c188b9a79b,pair_057b57da58f311af,8x8,8,8,same_skew,,,additive,first,0.04,0.02,0.03999999999999959,0.019999999999999997,-0.019999999999999594,0.019999999999999594,500,500,200,13683641208462333846
config_c9a58604d3bf96ba,pair_093b9439f7a0356e,2x2,2,2,uniform,,,additive,first,0.02,0.22,0.01999999999999985,0.22000000000000006,0.2000000000000002,0.2000000000000002,1000,1000,200,15267908351773050824
config_ca93ec8d4d26e366,pair_86bf50be067b57d9,3x3,3,3,same_skew,,,additive,first,0.0001,0.0001,0.00010000000000003344,0.00010000000000003344,0.0,0.0,1000,1000,200,4727962388162391110
config_cab9cd47a3d99548,pair_ce3104319adf7c92,5x5,5,5,same_skew,,,additive,first,0.001,0.001,0.0010000000000000503,0.0010000000000000503,0.0,0.0,20,20,200,7319272495236311310
config_cabd61ec4347292c,pair_4b83094b56e4bdd9,8x8,8,8,different_skew,,,additive,first,0.0,0.0,-1.0103029524088927e-16,7.63833440942107e-16,8.648637361829963e-16,8.648637361829963e-16,2,2,200,10781016365678323091
config_cb1ade61ba811419,pair_6e4b699b5d7d8066,3x3,3,3,custom_extreme,0.9,0.95,additive,rare,1e-05,1e-05,9.99999999998444e-06,9.999999999897915e-06,-8.652610962792129e-17,8.652610962792129e-17,1,1,200,16295112900565846105
config_cbf1c8af45b2e340,pair_6f50bd3d8c0e1655,3x3,3,3,uniform,,,additive,first,0.001,0.021,0.001000000000000027,0.021000000000000067,0.02000000000000004,0.02000000000000004,20,20,200,4519677712106403106
config_cc1f226c3d48d5f5,pair_204babdf9da6c75c,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,0.00011,9.99999999992635e-06,0.00010999999999985682,9.999999999993047e-05,9.999999999993047e-05,10000,10000,200,16796313657960407977
config_cc5bc33f9222c84a,pair_3ba53601ff14a9db,2x2,2,2,uniform,,,additive,first,0.0,0.0,0.0,0.0,0.0,0.0,1000,1000,200,9010894753928314481
config_cd20e34ce03c1ac8,pair_fbd64f5a55f6dd71,3x3,3,3,uniform,,,additive,first,0.0001,0.0001,0.0001000000000000497,0.0001000000000000497,0.0,0.0,1000,1000,200,15240205692328085752
config_cd61c7e13a4e8853,pair_7cc32c477d8083fb,2x2,2,2,different_skew,,,additive,first,0.001,0.021,0.0010000000000000338,0.021000000000000026,0.01999999999999999,0.01999999999999999,1000,1000,200,1381345251269988735
config_cd63e9375ca52111,pair_57f92fb421b99041,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,1e-05,1.0000000000155094e-05,9.999999999910976e-06,-2.4411828353047837e-16,2.4411828353047837e-16,1,1,200,5929561751653556069
config_ce076bb16c1d7a85,pair_7bc5a496005b9f3b,8x8,8,8,different_skew,,,additive,first,0.04,0.02,0.04000000000000001,0.019999999999999997,-0.02000000000000001,0.02000000000000001,500,500,200,15096028973377865878
config_ce432a7704c33893,pair_915fd4445dd7693e,3x3,3,3,uniform,,,additive,first,0.02,0.02,0.01999999999999999,0.01999999999999999,0.0,0.0,1000,1000,200,14024003002738705947
config_ceca18acdc35d810,pair_cd3f51adc4b4ed85,2x2,2,2,same_skew,,,additive,first,0.02,0.02,0.01999999999999995,0.01999999999999995,0.0,0.0,2,2,200,14564363086478801525
