absolute_mi_difference,achieved_mi_p,achieved_mi_q,columns,common_valid_rate,common_valid_rejection_rate,common_valid_rejections,common_valid_replicates,conditional_rejection_rate,configuration_id,constructor,dominant_p,dominant_q,empty_column_p,empty_column_q,empty_row_p,empty_row_q,expanded_df_median,expanded_df_p05,expanded_df_p95,invalid_reason_counts_json,method,method_label,minimum_true_expected_p,minimum_true_expected_q,monte_carlo_standard_error,n_p,n_q,nominal_alpha,observed_zero_fraction_p,observed_zero_fraction_q,pair_id,pattern,profile,rejections,replicates,rows,shape,signed_mi_difference_q_minus_p,simulation_seed,standard_error_median,standard_error_p05,standard_error_p95,statistic_median,statistic_p05,statistic_p95,target_mi_p,target_mi_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,unconditional_rejection_rate,valid_rate,valid_replicates,wilson_95_high,wilson_95_low
0.0,0.01999999999999999,0.01999999999999999,3,1.0,0.02,4,200,0.02,config_0ce6433c2e25fb9b,additive,,,0.0,0.0,0.0,0.0,25.64481228790217,15.857628525647671,41.01371818292245,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",expanded_welch,Expanded Welch,39.01513786015039,39.01513786015039,0.009899494936611665,500,500,0.05,0.0,0.0,pair_915fd4445dd7693e,first,uniform,4,200,3,3x3,0.0,13425691934280988387,0.013374747459802171,0.010563513319504721,0.016245714197979082,0.10727169004870796,-1.497132731749264,1.4581903099048847,0.02,0.02,0.0,0.0,0.0,0.0,0.02,1.0,200,0.050287086905826436,0.0078044264163494685
0.0,0.01999999999999999,0.01999999999999999,3,1.0,0.035,7,200,0.035,config_0ce6433c2e25fb9b,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,39.01513786015039,39.01513786015039,0.012995191418367026,500,500,0.05,0.0,0.0,pair_915fd4445dd7693e,first,uniform,7,200,3,3x3,0.0,13425691934280988387,0.013374747459802171,0.010563513319504721,0.016245714197979082,0.10727169004870796,-1.497132731749264,1.4581903099048847,0.02,0.02,0.0,0.0,0.0,0.0,0.035,1.0,200,0.07047061152229073,0.017055542008567192
0.019999999999999594,0.019999999999999997,0.03999999999999959,8,0.96,0.078125,15,192,0.078125,config_0d0b3f22a9f3adc8,additive,,,0.99,1.0,1.0,0.995,40.28307751202031,2.996569395955229,175.67455857872423,"{""invalid_base"": 0, ""invalid_combined_df"": 8, ""invalid_component_p"": 2, ""invalid_component_q"": 6}",expanded_welch,Expanded Welch,0.01632653061224489,0.01632653061224489,0.018624580532189176,20,20,0.05,0.89140625,0.893984375,pair_9584ef4a7c5207d0,first,same_skew,15,200,8,8x8,0.019999999999999594,17377531222578744029,0.16268657818319662,0.027480120597189444,0.24274486059002046,0.04517618337448119,-1.9155280842155025,1.9474670282384,0.02,0.04,0.984375,0.984375,0.984375,0.984375,0.075,0.96,192,0.12004361023629456,0.04597491718438201
0.019999999999999594,0.019999999999999997,0.03999999999999959,8,0.96,0.08333333333333333,16,192,0.085,config_0d0b3f22a9f3adc8,additive,,,0.99,1.0,1.0,0.995,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,0.01632653061224489,0.01632653061224489,0.01971991379291502,20,20,0.05,0.89140625,0.893984375,pair_9584ef4a7c5207d0,first,same_skew,17,200,8,8x8,0.019999999999999594,17377531222578744029,0.16268657818319662,0.027480120597189444,0.24274486059002046,0.04517618337448119,-1.9155280842155025,1.9474670282384,0.02,0.04,0.984375,0.984375,0.984375,0.984375,0.085,1.0,200,0.13189587071565567,0.05374575017747561
0.02000000000000006,0.019999999999999934,0.039999999999999994,3,0.99,0.045454545454545456,9,198,0.045454545454545456,config_0da1fbc7bb4017d4,additive,,,0.0,0.005,0.0,0.0,4.794000420500158,0.8703121145309983,18.488116675381143,"{""invalid_base"": 0, ""invalid_combined_df"": 2, ""invalid_component_p"": 1, ""invalid_component_q"": 1}",expanded_welch,Expanded Welch,2.5209462052025557,2.190334931682851,0.014658615214269049,20,20,0.05,0.0325,0.0525,pair_a974b4737f1b849c,first,uniform,9,200,2,2x3,0.02000000000000006,2398664218670897074,0.10813647395525737,0.058775236425443564,0.14419532717967845,-0.20529879375542956,-1.948042510597759,1.3873150008557944,0.02,0.04,0.0,0.0,1.0,1.0,0.045,0.99,198,0.0832967040018196,0.023852543001492997
0.02000000000000006,0.019999999999999934,0.039999999999999994,3,0.99,0.0707070707070707,14,198,0.07,config_0da1fbc7bb4017d4,additive,,,0.0,0.005,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,2.5209462052025557,2.190334931682851,0.01804161855266872,20,20,0.05,0.0325,0.0525,pair_a974b4737f1b849c,first,uniform,14,200,2,2x3,0.02000000000000006,2398664218670897074,0.10813647395525737,0.058775236425443564,0.14419532717967845,-0.20529879375542956,-1.948042510597759,1.3873150008557944,0.02,0.04,0.0,0.0,1.0,1.0,0.07,1.0,200,0.11405480885610647,0.042152171828342806
0.020000000000000087,0.019999999999999907,0.039999999999999994,2,1.0,0.19,38,200,0.19,config_0de65de44170a42a,additive,,,0.0,0.0,0.0,0.0,30.09506080154974,17.740541523399393,43.87365322244952,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",expanded_welch,Expanded Welch,66.36472378923753,44.238492253490115,0.027739863013360393,500,500,0.05,0.0,0.0,pair_f79a47be5e38070d,first,different_skew,38,200,2,2x2,0.020000000000000087,12928892203053529431,0.016200382519077537,0.012582789574655286,0.019041114337572166,-1.1811060234219095,-2.5818922100004844,0.16989737061624904,0.02,0.04,0.0,0.0,0.0,0.0,0.19,1.0,200,0.25001238707599854,0.14167171527790676
0.020000000000000087,0.019999999999999907,0.039999999999999994,2,1.0,0.215,43,200,0.215,config_0de65de44170a42a,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,66.36472378923753,44.238492253490115,0.029049526674285075,500,500,0.05,0.0,0.0,pair_f79a47be5e38070d,first,different_skew,43,200,2,2x2,0.020000000000000087,12928892203053529431,0.016200382519077537,0.012582789574655286,0.019041114337572166,-1.1811060234219095,-2.5818922100004844,0.16989737061624904,0.02,0.04,0.0,0.0,0.0,0.0,0.215,1.0,200,0.27702307348996613,0.1637187625450758
0.02000000000000017,0.04000000000000002,0.01999999999999985,2,0.995,0.01507537688442211,3,199,0.01507537688442211,config_0e5c15709fb7d96d,additive,,,0.0,0.0,0.0,0.0,3.779129037903446,0.3661026256712861,14.425477940267301,"{""invalid_base"": 0, ""invalid_combined_df"": 1, ""invalid_component_p"": 0, ""invalid_component_q"": 1}",expanded_welch,Expanded Welch,8.988245080983884,10.008369835040966,0.008595056718835542,50,50,0.05,0.0,0.0,pair_310d7ffa029717aa,first,uniform,3,200,2,2x2,-0.02000000000000017,3199245285841270534,0.04972200282774681,0.016920988482444173,0.08080992295194164,0.31524092882432897,-0.9294788639482736,1.5688001088334405,0.04,0.02,0.0,0.0,0.0,0.0,0.015,0.995,199,0.04316572879269026,0.00511423779325831
0.02000000000000017,0.04000000000000002,0.01999999999999985,2,0.995,0.020100502512562814,4,199,0.02,config_0e5c15709fb7d96d,additive,,,0.0,0.0,0.0,0.0,,,,"{""invalid_base"": 0}",normal_wald,Normal Wald,8.988245080983884,10.008369835040966,0.009899494936611665,50,50,0.05,0.0,0.0,pair_310d7ffa029717aa,first,uniform,4,200,2,2x2,-0.02000000000000017,3199245285841270534,0.04972200282774681,0.016920988482444173,0.08080992295194164,0.31524092882432897,-0.9294788639482736,1.5688001088334405,0.04,0.02,0.0,0.0,0.0,0.0,0.02,1.0,200,0.050287086905826436,0.0078044264163494685
