scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,3915028103,20,expanded_welch,Expanded Welch,20,1.0,0.15,0.1,0.0
config_8x8_d1_p01,8x8_moderate_sparse,8,8,moderate_sparse,Moderate sparsity,512,512,1,0.1,3915028103,20,constrained_lrt,Constrained LRT,20,1.0,0.15,0.1,0.0
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,1035720000,20,normal_wald,Normal Wald,20,1.0,0.1,0.05,0.0
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,1035720000,20,simple_welch,Simple Welch,20,1.0,0.1,0.05,0.0
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,1035720000,20,expanded_welch,Expanded Welch,20,1.0,0.1,0.05,0.0
config_8x8_d2_p00,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,0,0.1,1035720000,20,constrained_lrt,Constrained LRT,20,1.0,0.1,0.05,0.0
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,127500412,20,normal_wald,Normal Wald,20,1.0,0.1,0.1,0.0
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,127500412,20,simple_welch,Simple Welch,20,1.0,0.1,0.1,0.0
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,127500412,20,expanded_welch,Expanded Welch,20,1.0,0.1,0.1,0.0
config_8x8_d2_p01,8x8_ultra_sparse,8,8,ultra_sparse,Ultra-sparsity,192,192,1,0.1,127500412,20,constrained_lrt,Constrained LRT,20,1.0,0.1,0.1,0.0
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,2766434811,20,normal_wald,Normal Wald,20,1.0,0.4,0.3,0.1
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,2766434811,20,simple_welch,Simple Welch,20,1.0,0.35,0.3,0.1
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,2766434811,20,expanded_welch,Expanded Welch,20,1.0,0.35,0.3,0.05
config_8x8_d3_p00,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,0,0.1,2766434811,20,constrained_lrt,Constrained LRT,20,1.0,0.15,0.05,0.05
config_8x8_d3_p01,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,1,0.1,3202765758,20,normal_wald,Normal Wald,20,1.0,0.2,0.15,0.0
config_8x8_d3_p01,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,1,0.1,3202765758,20,simple_welch,Simple Welch,20,1.0,0.2,0.15,0.0
config_8x8_d3_p01,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,1,0.1,3202765758,20,expanded_welch,Expanded Welch,20,1.0,0.2,0.15,0.0
config_8x8_d3_p01,8x8_ultra_imbalanced,8,8,ultra_imbalanced,Ultra-sparsity with imbalance,192,960,1,0.1,3202765758,20,constrained_lrt,Constrained LRT,20,1.0,0.2,0.15,0.0
