configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,power,wilson_low,wilson_high
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale0p5,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,0.5,250,250,9.999999999987796e-05,0.0500999999999998,0.05,0.4328357714268047,simple_welch,Simple Welch,5000,5000,1.0,3084,0.6168,0.6032396103699001,0.6301810544557346
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.0001000000000001,0.0501000000000001,0.05,0.412654456753039,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,935,0.187,0.1764341704969175,0.1980464109206882
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.0001000000000001,0.0501000000000001,0.05,0.412654456753039,expanded_welch,Expanded Welch,5000,4535,0.907,209,0.0460859977949283,0.0403582958316637,0.0525820420602659
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.0001000000000001,0.0501000000000001,0.05,0.412654456753039,normal_wald,Normal Wald,5000,4999,0.9998,429,0.0858171634326865,0.0783672245301242,0.0939031673890818
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale0p5,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,0.5,50,50,0.0001000000000001,0.0501000000000001,0.05,0.412654456753039,simple_welch,Simple Welch,5000,4999,0.9998,373,0.0746149229845969,0.0676528527070232,0.0822302617176045
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.0999999999999998,0.149999999999443,0.05,1.1661388787059048,constrained_lr,Constrained LR (chi-squared),5000,4997,0.9994,353,0.0706423854312587,0.0638630378723729,0.0780813658176592
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.0999999999999998,0.149999999999443,0.05,1.1661388787059048,expanded_welch,Expanded Welch,5000,4823,0.9646,232,0.0481028405556707,0.042415117547593,0.0545098514641296
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.0999999999999998,0.149999999999443,0.05,1.1661388787059048,normal_wald,Normal Wald,5000,4986,0.9972,767,0.1538307260328921,0.1440832000376251,0.1641112529348646
CURVE_CURVE_C1_N0_n10_di0p05_scale1,C1_N0_n10,"Balanced, very small sample",1.0,10,10,0.0999999999999998,0.149999999999443,0.05,1.1661388787059048,simple_welch,Simple Welch,5000,4986,0.9972,589,0.1181307661452065,0.1094644575948124,0.1273850432508542
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.0999999999999998,0.149999999999443,0.05,116.61388787059047,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,3326,0.6652,0.6519968540537555,0.6781494972235977
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.0999999999999998,0.149999999999443,0.05,116.61388787059047,expanded_welch,Expanded Welch,5000,5000,1.0,3313,0.6626,0.6493738747469808,0.6755764685804866
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.0999999999999998,0.149999999999443,0.05,116.61388787059047,normal_wald,Normal Wald,5000,5000,1.0,3321,0.6642,0.6509879633209317,0.6771599233603116
CURVE_CURVE_C1_N0_n1000_di0p05_scale1,C1_N0_n1000,"Balanced, large sample",1.0,1000,1000,0.0999999999999998,0.149999999999443,0.05,116.61388787059047,simple_welch,Simple Welch,5000,5000,1.0,3320,0.664,0.6507861930631568,0.6769620006988647
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.0999999999999998,0.149999999999443,0.05,5.830694393529525,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,475,0.095,0.0871807381378733,0.1034411004376229
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.0999999999999998,0.149999999999443,0.05,5.830694393529525,expanded_welch,Expanded Welch,5000,5000,1.0,381,0.0762,0.069166878947158,0.0838838252214723
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.0999999999999998,0.149999999999443,0.05,5.830694393529525,normal_wald,Normal Wald,5000,5000,1.0,450,0.09,0.0823791505887433,0.0982503650062034
CURVE_CURVE_C1_N0_n50_di0p05_scale1,C1_N0_n50,"Balanced, moderate sample",1.0,50,50,0.0999999999999998,0.149999999999443,0.05,5.830694393529525,simple_welch,Simple Welch,5000,5000,1.0,419,0.0838,0.0764354838683728,0.0918035512306926
CURVE_CURVE_C1_N3_n50_di0p05_scale1,C1_N3_n50,One skewed population,1.0,50,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,642,0.1284,0.1194117916904059,0.1379587643951605
CURVE_CURVE_C1_N3_n50_di0p05_scale1,C1_N3_n50,One skewed population,1.0,50,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,expanded_welch,Expanded Welch,5000,4969,0.9938,437,0.087945260615818,0.0803855448476389,0.0961415908131214
CURVE_CURVE_C1_N3_n50_di0p05_scale1,C1_N3_n50,One skewed population,1.0,50,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,normal_wald,Normal Wald,5000,5000,1.0,639,0.1278,0.1188307290947456,0.1373407482331549
CURVE_CURVE_C1_N3_n50_di0p05_scale1,C1_N3_n50,One skewed population,1.0,50,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,simple_welch,Simple Welch,5000,5000,1.0,606,0.1212,0.1124435444793257,0.1305380665142495
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.0999999999999998,0.149999999999443,0.05,2.8020537383859043,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,414,0.0828,0.0754779647930016,0.090762605709954
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.0999999999999998,0.149999999999443,0.05,2.8020537383859043,expanded_welch,Expanded Welch,5000,4990,0.998,257,0.051503006012024,0.0457082431399314,0.0579877718599086
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.0999999999999998,0.149999999999443,0.05,2.8020537383859043,normal_wald,Normal Wald,5000,5000,1.0,1106,0.2212,0.2099119374458601,0.2329161331587037
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",1.0,20,200,0.0999999999999998,0.149999999999443,0.05,2.8020537383859043,simple_welch,Simple Welch,5000,5000,1.0,1039,0.2078,0.1967802676386192,0.2192683773780722
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,1041,0.2082,0.1971719948351663,0.219676036019969
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,expanded_welch,Expanded Welch,5000,4978,0.9956,452,0.0907995178786661,0.0831302482553291,0.0990998500576747
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,normal_wald,Normal Wald,5000,5000,1.0,690,0.138,0.1287175741407731,0.1478382420674482
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",1.0,500,50,0.0300000000000003,0.0799999999996817,0.05,0.6457613112633702,simple_welch,Simple Welch,5000,5000,1.0,641,0.1282,0.1192180967543493,0.1377527664119952
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.0050000000000047,0.0550000000000023,0.05,167.85377407422826,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,4995,0.999,0.9976610469499418,0.9995727865088913
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.0050000000000047,0.0550000000000023,0.05,167.85377407422826,expanded_welch,Expanded Welch,5000,5000,1.0,4995,0.999,0.9976610469499418,0.9995727865088913
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.0050000000000047,0.0550000000000023,0.05,167.85377407422826,normal_wald,Normal Wald,5000,5000,1.0,4995,0.999,0.9976610469499418,0.9995727865088913
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,1.0,1000,1000,0.0050000000000047,0.0550000000000023,0.05,167.85377407422826,simple_welch,Simple Welch,5000,5000,1.0,4995,0.999,0.9976610469499418,0.9995727865088913
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0500999999999998,0.05,0.8656715428536095,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,4922,0.9844,0.9805744874896778,0.9874817628659512
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0500999999999998,0.05,0.8656715428536095,expanded_welch,Expanded Welch,5000,5000,1.0,4639,0.9278,0.9202928561478791,0.9346502980679298
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0500999999999998,0.05,0.8656715428536095,normal_wald,Normal Wald,5000,5000,1.0,4791,0.9582,0.952291952656858,0.9634045252806918
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999987796e-05,0.0500999999999998,0.05,0.8656715428536095,simple_welch,Simple Welch,5000,5000,1.0,4789,0.9578,0.951867024068152,0.9630300680309536
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0501000000000001,0.05,0.825308913506078,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,1962,0.3924,0.3789532277689778,0.4060119816895985
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0501000000000001,0.05,0.825308913506078,expanded_welch,Expanded Welch,5000,4975,0.995,857,0.1722613065326633,0.162022360795093,0.1830059902839124
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0501000000000001,0.05,0.825308913506078,normal_wald,Normal Wald,5000,4999,0.9998,1274,0.2548509701940388,0.2429622611660739,0.2671161572338233
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.0001000000000001,0.0501000000000001,0.05,0.825308913506078,simple_welch,Simple Welch,5000,4999,0.9998,1234,0.2468493698739748,0.235094132218063,0.2589933736857067
CURVE_CURVE_C1_N0_n10_di0p05_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.149999999999443,0.05,2.3322777574118096,constrained_lr,Constrained LR (chi-squared),5000,4999,0.9998,466,0.0932186437287457,0.0854685147175476,0.1015934712605763
CURVE_CURVE_C1_N0_n10_di0p05_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.149999999999443,0.05,2.3322777574118096,expanded_welch,Expanded Welch,5000,4983,0.9966,442,0.0887015853903271,0.0811210717502152,0.0969157610129931
CURVE_CURVE_C1_N0_n10_di0p05_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.149999999999443,0.05,2.3322777574118096,normal_wald,Normal Wald,5000,4999,0.9998,544,0.1088217643528705,0.1004875208541397,0.1177567444914326
CURVE_CURVE_C1_N0_n10_di0p05_scale2,C1_N0_n10,"Balanced, very small sample",2.0,20,20,0.0999999999999998,0.149999999999443,0.05,2.3322777574118096,simple_welch,Simple Welch,5000,4999,0.9998,486,0.0972194438887777,0.0893135735454053,0.1057438686807823
CURVE_CURVE_C1_N0_n1000_di0p05_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.149999999999443,0.05,233.22777574118095,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,4660,0.932,0.9246852396744476,0.938651465845023
CURVE_CURVE_C1_N0_n1000_di0p05_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.149999999999443,0.05,233.22777574118095,expanded_welch,Expanded Welch,5000,5000,1.0,4658,0.9316,0.9242665987345868,0.93827072094644
CURVE_CURVE_C1_N0_n1000_di0p05_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.149999999999443,0.05,233.22777574118095,normal_wald,Normal Wald,5000,5000,1.0,4660,0.932,0.9246852396744476,0.938651465845023
CURVE_CURVE_C1_N0_n1000_di0p05_scale2,C1_N0_n1000,"Balanced, large sample",2.0,2000,2000,0.0999999999999998,0.149999999999443,0.05,233.22777574118095,simple_welch,Simple Welch,5000,5000,1.0,4660,0.932,0.9246852396744476,0.938651465845023
CURVE_CURVE_C1_N0_n50_di0p05_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.149999999999443,0.05,11.66138878705905,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,580,0.116,0.1074172903603322,0.1251723047334716
CURVE_CURVE_C1_N0_n50_di0p05_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.149999999999443,0.05,11.66138878705905,expanded_welch,Expanded Welch,5000,5000,1.0,528,0.1056,0.0973822135110354,0.1144233497832256
CURVE_CURVE_C1_N0_n50_di0p05_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.149999999999443,0.05,11.66138878705905,normal_wald,Normal Wald,5000,5000,1.0,566,0.1132,0.1047131824982677,0.1222807117264284
CURVE_CURVE_C1_N0_n50_di0p05_scale2,C1_N0_n50,"Balanced, moderate sample",2.0,100,100,0.0999999999999998,0.149999999999443,0.05,11.66138878705905,simple_welch,Simple Welch,5000,5000,1.0,558,0.1116,0.1031687392725768,0.1206276115983435
CURVE_CURVE_C1_N3_n50_di0p05_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,1082,0.2164,0.2052059973802213,0.2280294431630151
CURVE_CURVE_C1_N3_n50_di0p05_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,expanded_welch,Expanded Welch,5000,5000,1.0,818,0.1636,0.1536056834534121,0.1741108264152223
CURVE_CURVE_C1_N3_n50_di0p05_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,normal_wald,Normal Wald,5000,5000,1.0,997,0.1994,0.1885578800968871,0.2107036623124812
CURVE_CURVE_C1_N3_n50_di0p05_scale2,C1_N3_n50,One skewed population,2.0,100,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,simple_welch,Simple Welch,5000,5000,1.0,979,0.1958,0.1850363217115291,0.2070307481518437
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.149999999999443,0.05,5.604107476771809,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,512,0.1024,0.0942995312295689,0.1111109453571404
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.149999999999443,0.05,5.604107476771809,expanded_welch,Expanded Welch,5000,5000,1.0,317,0.0634,0.0569750881353032,0.0704952692031206
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.149999999999443,0.05,5.604107476771809,normal_wald,Normal Wald,5000,5000,1.0,1078,0.2156,0.2044218944893043,0.2272147743770442
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale2,C2_N0_np20_nq200,"Balanced, unequal samples",2.0,40,400,0.0999999999999998,0.149999999999443,0.05,5.604107476771809,simple_welch,Simple Welch,5000,5000,1.0,1026,0.2052,0.1942344463622384,0.2166181907045673
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,1794,0.3588,0.3456181314491892,0.3721986675800949
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,expanded_welch,Expanded Welch,5000,4999,0.9998,987,0.1974394878975795,0.1866388535590359,0.2087047676811472
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,normal_wald,Normal Wald,5000,5000,1.0,1138,0.2276,0.2161899833670332,0.2394282606526339
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale2,C2_N3_np500_nq50,"Skewed, unequal samples",2.0,1000,100,0.0300000000000003,0.0799999999996817,0.05,1.2915226225267404,simple_welch,Simple Welch,5000,5000,1.0,1106,0.2212,0.2099119374458601,0.2329161331587037
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0550000000000023,0.05,335.7075481484565,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0550000000000023,0.05,335.7075481484565,expanded_welch,Expanded Welch,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0550000000000023,0.05,335.7075481484565,normal_wald,Normal Wald,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale2,C3_C3_same_balanced_i0p005_n1000,Near independence,2.0,2000,2000,0.0050000000000047,0.0550000000000023,0.05,335.7075481484565,simple_welch,Simple Welch,5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0500999999999998,0.05,1.731343085707219,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,5000,1.0,0.9992322980549432,1.0000000000000002
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0500999999999998,0.05,1.731343085707219,expanded_welch,Expanded Welch,5000,5000,1.0,4997,0.9994,0.9982372939514712,0.9997959253458056
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0500999999999998,0.05,1.731343085707219,normal_wald,Normal Wald,5000,5000,1.0,4998,0.9996,0.9985426134985768,0.9998902987179225
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale2,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,2.0,1000,1000,9.999999999987796e-05,0.0500999999999998,0.05,1.731343085707219,simple_welch,Simple Welch,5000,5000,1.0,4998,0.9996,0.9985426134985768,0.9998902987179225
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0501000000000001,0.05,1.650617827012156,constrained_lr,Constrained LR (chi-squared),5000,5000,1.0,3739,0.7478,0.7355756012062308,0.759643925709799
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0501000000000001,0.05,1.650617827012156,expanded_welch,Expanded Welch,5000,5000,1.0,2231,0.4462,0.4324679540087883,0.4600146507204999
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0501000000000001,0.05,1.650617827012156,normal_wald,Normal Wald,5000,5000,1.0,2786,0.5572,0.5433932528335728,0.5709189220639128
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale2,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,2.0,200,200,0.0001000000000001,0.0501000000000001,0.05,1.650617827012156,simple_welch,Simple Welch,5000,5000,1.0,2750,0.55,0.5361772866703911,0.5637459431351033
