configuration_id,lr_valid_count,lr_valid_rate,lr_retry_count,lr_median_elapsed_ms,lr_p99_elapsed_ms,lr_max_constraint_residual,lr_median_iterations,lr_full_start_audit_count,lr_full_start_max_statistic_difference
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale1,5000,1.0,0,8.448416483588517,18.88083412311974,4.798985944742817e-09,11.0,25,0.0
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale2,5000,1.0,0,8.981937076896429,13.261901095975192,9.971891703000613e-09,11.0,25,0.0
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale0p5,5000,1.0,0,8.653083583340049,16.238154103048174,9.965690821178708e-09,9.0,25,0.0
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale1,5000,1.0,0,9.0689790667966,11.809033676981942,9.848708078241675e-09,9.0,25,0.0
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale2,5000,1.0,0,9.43747942801565,10.89522016234696,9.939519277080144e-09,9.0,25,0.0
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale0p5,5000,1.0,0,8.866957970894873,21.4421874633991,9.98973304772166e-09,11.0,25,0.0
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,5000,1.0,0,9.459208464249969,16.43254088936375,9.856057449353361e-09,10.0,25,0.0
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale2,5000,1.0,0,9.895791998133063,12.659685830585673,9.91332764488373e-09,10.0,25,0.0
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale0p5,5000,1.0,0,32.23868738859892,98.29398228554071,9.265759628312997e-09,16.0,25,0.0
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale1,5000,1.0,0,28.08279194869101,68.42174162389716,9.543099286496437e-09,12.0,25,0.0
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p005_scale2,5000,1.0,0,27.468937449157238,61.893710552249104,9.10250050507877e-09,12.0,25,0.0
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale0p5,5000,1.0,0,38.459124974906445,79.9234781949781,9.960887874943536e-09,17.0,25,0.0
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale1,5000,1.0,0,34.284708090126514,101.00660512922333,9.978667682083997e-09,17.0,25,0.0
CURVE_CURVE_C4_C4_s0p05_i0p0001_n500_di0p05_scale2,5000,1.0,0,25.180541444569826,90.7390320231207,9.996996709615846e-09,16.0,25,0.0
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale0p5,5000,1.0,0,11.67733350303024,47.73783667711544,6.5324480442996435e-09,27.0,25,0.0
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale1,5000,1.0,0,9.662542026489973,24.788446875754783,9.686502067465796e-09,13.0,25,0.0
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p005_scale2,5000,1.0,0,24.521624436601996,83.93966987729085,9.555732798788297e-09,12.0,25,0.0
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale0p5,5000,1.0,0,11.420875089243054,51.73965697642418,9.997595890043343e-09,21.0,25,0.0
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale1,5000,1.0,0,14.380165957845747,93.60618060454735,9.985174950766229e-09,16.0,25,0.0
CURVE_CURVE_C4_C4_s0p1_i0p0001_n100_di0p05_scale2,5000,1.0,0,33.45575009007007,122.40705015836313,9.992417532300735e-09,15.0,25,0.0
