condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.02,0.07753696300306469
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.021,0.0796273584832907
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.022,0.08129965578058798
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.023,0.08339005126081396
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.024,0.0863109266816894
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.025,0.08798322397898668
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.026000000000000002,0.08839989064565336
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.027,0.09175012551071873
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.028,0.09342385432427805
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.029,0.09509052099094471
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.03,0.09592385432427805
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.031,0.09718091647117072
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.032,0.09843091647117072
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.033,0.10178114169639593
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.034,0.10344780836306261
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.035,0.10511447502972929
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.036000000000000004,0.10511447502972929
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.037,0.1076201056603599
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.038,0.10928677232702655
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.039,0.11137010566035989
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.04,0.11220343899369323
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.041,0.11387431441456866
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.042,0.11596327837853261
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.043000000000000003,0.11679661171186595
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.044,0.11804661171186595
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.045,0.11971327837853261
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.046,0.12138415379940803
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.047,0.12263415379940804
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.048,0.12430645109670532
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.049,0.124723117763372
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.05,0.1259872420571573
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.051000000000000004,0.12807620602112127
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.052000000000000005,0.1293332681680139
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.053,0.13099993483468061
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.054,0.13350699698157326
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.055,0.1364335030330793
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.056,0.13685016969974598
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.057,0.13769056517997197
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.058,0.139367071231478
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.059000000000000004,0.14103794665235342
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.06,0.14271167546591274
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.061,0.14313397276321005
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.062,0.14355063942987673
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.063,0.14396730609654337
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.064,0.1456480209022582
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.065,0.1468980209022582
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.066,0.1489940470131148
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.067,0.14982738034644816
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.068,0.14982738034644816
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.069,0.15274967764374545
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.07,0.15274967764374545
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.07100000000000001,0.15441634431041212
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.07200000000000001,0.15609285036191817
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.073,0.15775951702858484
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.074,0.15859848099254878
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.075,0.16069023183429962
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.076,0.1615277739218417
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.077,0.16319444058850838
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.078,0.1640277739218417
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.079,0.16486816940206772
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.08,0.1657057114896098
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.081,0.16778904482294313
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.082,0.16820992024381856
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.083,0.17031863913219844
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.084,0.17073530579886512
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.085,0.17282284788640723
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.08600000000000001,0.1736632433666332
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.08700000000000001,0.17449657669996654
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.088,0.17533974941813926
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.089,0.17659681156503193
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.09,0.17869426919215053
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.091,0.18161514461302597
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.092,0.18370973920762057
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.093,0.1845430725409539
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.094,0.1845430725409539
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.095,0.18622806261577446
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.096,0.18749495450766637
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.097,0.188750585138297
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.098,0.19085224187978425
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.099,0.1916912058437482
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.1,0.1916912058437482
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.0,0.0
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.001,0.0029307246357725357
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.002,0.0029307246357725357
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.003,0.0037753288702072787
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.004,0.004612870957749367
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.005,0.005447597825084929
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.006,0.007965930873078994
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.007,0.008382597539745662
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.008,0.008382597539745662
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.009646721833530972
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.01,0.01048711731375696
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.011,0.01048711731375696
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.012,0.010910846127316283
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.012167908274208938
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.014,0.012584574940875604
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.015,0.013841637087768258
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.016,0.015094424155772718
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.017,0.016775215116224693
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.016775215116224693
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.019,0.017615610596450684
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.02,0.01803367079711958
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.021,0.01845033746378625
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.022,0.018874066277345572
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.023,0.020132521958240456
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.024,0.02097291743846644
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.025,0.02181045952600853
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.02349260584798536
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.027,0.02515927251465203
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.028,0.025575939181318695
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.029,0.02599260584798536
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.03,0.026409272514652027
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.031,0.027243999381987592
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.032,0.028077332715320924
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.033,0.028077332715320924
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.034,0.028914874802863012
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.035,0.029756663817091227
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.03059705929731722
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.037,0.03227078811087654
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.038,0.03394591045843809
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.039,0.03394591045843809
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.04,0.03520151274664908
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.041,0.03645151274664908
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.042,0.037708574893541735
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.03854897037376772
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.044,0.03897269918732704
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.045,0.03980742605466261
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.046,0.04148961054911682
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.047,0.04191333936267614
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.048,0.04233000602934281
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.049,0.043999459764013926
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.05,0.04483558016535172
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.051000000000000004,0.04525224683201838
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.052000000000000005,0.04608558016535171
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.053,0.04650224683201838
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.054,0.04817170056668951
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.055,0.0494301562475844
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.056,0.05195269804978722
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.057,0.05321396895088863
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.058,0.05447103109778128
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.059000000000000004,0.056153177419758116
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.06,0.058243572899984095
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.061,0.058660239566650764
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.062,0.05950769719376941
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.063,0.06076190594797816
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.064,0.06076190594797816
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.065,0.062033092388656126
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.066,0.062453967809531545
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.067,0.06287063447619821
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.068,0.06328730114286488
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.069,0.06412063447619822
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.07,0.06579290343107587
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.07100000000000001,0.06706123647906993
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.07200000000000001,0.06831829862596259
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.073,0.0691572342475069
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.074,0.0699976297277329
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.075,0.07166429639439956
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.076,0.07166429639439956
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.077,0.07291850514860831
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.078,0.07500462554994611
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.079,0.0783534385385896
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.08,0.07877431395946502
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.081,0.07960904082680058
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.082,0.08128551853588699
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.083,0.08212024540322256
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.084,0.08337730755011521
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.085,0.08463436969700787
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.08505242989767677
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.08589282537790276
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.088,0.08756655419146207
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.089,0.08841115842589682
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.09,0.0892515539061228
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.091,0.0913560736801341
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.092,0.09262019797391942
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.093,0.09430519768858016
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.094,0.09472186435524682
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.095,0.09598313525634823
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.096,0.09681646858968156
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.097,0.09723313525634822
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.098,0.09849019740324089
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.099,0.0989139262168002
balanced_control,Balanced control,edgeworth_normal,Joint Edgeworth,0.1,0.09974725955013355
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.0,0.0
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.001,0.00042517006802721087
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.002,0.002100254243111386
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.003,0.003361554065053586
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.004,0.003361554065053586
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.005,0.00463574048493393
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.006,0.005473282572476017
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.007,0.006734582394418217
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.008,0.007576419129112095
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.009000000000000001,0.008422639060383572
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.01,0.009255972393716906
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.011,0.010512977568507316
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.012,0.01219936156553369
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.013000000000000001,0.013039700073657432
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.014,0.014293908827866186
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.015,0.014293908827866186
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.016,0.016397133933928075
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.017,0.016397133933928075
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.018000000000000002,0.017672732687435515
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.019,0.018510274774977603
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.02,0.01934360810831094
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.021,0.01934360810831094
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.022,0.01976448352918636
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.023,0.020597816862519693
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.024,0.021027370127124502
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.025,0.022297173350427246
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.026000000000000002,0.022722343418454458
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.027,0.02314180650570278
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.028,0.02397513983903611
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.029,0.0252421466417572
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.03,0.025658813308423865
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.031,0.026078276395672187
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.032,0.026078276395672187
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.033,0.026920113130366068
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.034,0.02733957621761439
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.035,0.02733957621761439
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.036000000000000004,0.02860087603955659
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.037,0.029455599372188612
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.038,0.029876474793064035
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.039,0.029876474793064035
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.04,0.030715400967560678
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.041,0.03154873430089401
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.042,0.032382067634227345
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.043000000000000003,0.0340872196523396
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.044,0.036599931807908895
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.045,0.03701659847457556
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.046,0.03744176854260277
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.047,0.03870877534532387
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.048,0.03955499527659534
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.049,0.04039533378471908
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.05,0.04206200045138574
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.051000000000000004,0.04206200045138574
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.052000000000000005,0.042916723784017764
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.053,0.043333390450684434
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.054,0.043750057117351096
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.055,0.045432406802537566
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.056,0.0462770399578131
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.057,0.04753124871202186
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.058,0.04795212413289728
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.059000000000000004,0.049209129307687685
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.06,0.05004667139522977
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.061,0.05131376674737668
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.062,0.05215981223627931
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.063,0.05426024092175955
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.064,0.055942416164577166
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.065,0.05719662491878592
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.066,0.05761608800603424
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.067,0.05970501418053088
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.068,0.06263439300276685
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.069,0.06473043849166947
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.07,0.06641120140086
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.07100000000000001,0.06641120140086
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.07200000000000001,0.06810346682103412
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.073,0.0693534668210341
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.074,0.06977863688906133
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.075,0.0706147666429763
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.076,0.07144809997630965
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.077,0.07229414546521228
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.078,0.07313027521912727
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.079,0.07397490837440279
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.08,0.07397490837440279
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.081,0.07397490837440279
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.082,0.0752249083744028
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.083,0.07607533705988301
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.084,0.07818444358909266
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.085,0.07818444358909266
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.08600000000000001,0.07943724000967431
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.08700000000000001,0.08027478209721639
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.088,0.0807043353618212
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.089,0.0807043353618212
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.09,0.0807043353618212
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.091,0.08113388862642601
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.092,0.08155055529309267
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.093,0.08239677522436416
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.094,0.08281765064523958
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.095,0.08365519273278166
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.096,0.08491807933071982
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.097,0.08660184134953337
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.098,0.08787314545588903
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.099,0.0895568189252768
moderate_sparse,Moderate sparsity,edgeworth_normal,Joint Edgeworth,0.1,0.09080961534585844
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.0,0.0
ultra_sparse,Ultra-sparsity,edgeworth_normal,Joint Edgeworth,0.001,0.0034332418230723313
