source,scenario_key,scenario_id,design_index,rows,columns,n_p,n_q,replicates,simulation_seed,true_variance_p,mean_estimated_variance_p,estimated_to_true_variance_ratio_p,true_variance_q,mean_estimated_variance_q,estimated_to_true_variance_ratio_q,estimated_to_true_se2_ratio,empirical_delta_variance_to_true_se2,mean_corrected_delta_in_se_units,correlation_delta_estimated_se2,empirical_component_df_p,population_variance_if_df_p,median_plugin_variance_if_df_p,empirical_component_df_q,population_variance_if_df_q,median_plugin_variance_if_df_q,empirical_total_df,population_variance_if_total_df,median_naive_total_df,median_local_kurtosis_total_df,median_plugin_variance_if_total_df,studentized_abs_q95,studentized_abs_q99,normal_fpr_10,normal_error_10,naive_welch_fpr_10,naive_welch_error_10,local_kurtosis_fpr_10,local_kurtosis_error_10,variance_if_fpr_10,variance_if_error_10,oracle_variance_normal_fpr_10,oracle_variance_normal_error_10,normal_fpr_05,normal_error_05,naive_welch_fpr_05,naive_welch_error_05,local_kurtosis_fpr_05,local_kurtosis_error_05,variance_if_fpr_05,variance_if_error_05,oracle_variance_normal_fpr_05,oracle_variance_normal_error_05,normal_fpr_01,normal_error_01,naive_welch_fpr_01,naive_welch_error_01,local_kurtosis_fpr_01,local_kurtosis_error_01,variance_if_fpr_01,variance_if_error_01,oracle_variance_normal_fpr_01,oracle_variance_normal_error_01,normal_valid_rate,naive_welch_valid_rate,local_kurtosis_valid_rate,variance_if_valid_rate,oracle_variance_normal_valid_rate
fresh_holdout,fresh:2026080301:random_8x8_d2,random_8x8_d2,2,8,8,1600,6400,10000,2746672288,0.24987984716346232,0.2664109579623616,1.0661562386345034,0.2688050264924674,0.27269349474281623,1.014465757211046,1.0552011067593212,1.068052529718269,0.0014989239190805548,0.686585866509553,333.8487608375796,290.2385100866037,321.517333304573,1300.826927381743,1267.879012664759,1295.0131256620061,516.3363240470007,459.7288486406941,2482.9119539573603,1110.090329184839,499.6175373081572,1.9629409431907345,2.612206177721766,0.0991,0.0009000000000000119,0.0988,0.0012000000000000066,0.0985,0.0015000000000000013,0.0982,0.00180000000000001,0.1085,0.008499999999999994,0.0504,0.0003999999999999976,0.0502,0.0001999999999999988,0.0501,9.999999999999593e-05,0.0498,0.00020000000000000573,0.0568,0.0068000000000000005,0.0113,0.001299999999999999,0.0113,0.001299999999999999,0.0113,0.001299999999999999,0.0109,0.0008999999999999998,0.0127,0.0026999999999999993,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x8_d3,random_8x8_d3,3,8,8,12800,12800,10000,2396485448,0.05841033499676652,0.06169196550424317,1.0561823606671374,0.0603467964582983,0.06344143465550268,1.0512809026961834,1.0536916699364172,1.0529064349600732,-0.009021444542918908,-0.03540098783153174,435.3197249024388,404.0808498585276,432.36951716527386,407.32534433342533,382.18131197895474,401.36744740013364,840.5812003138045,784.7307503830599,25567.874008102677,17933.92923963624,831.7816606239345,1.9750637379162381,2.5747018172092027,0.1021,0.0020999999999999908,0.102,0.001999999999999988,0.1019,0.001899999999999999,0.1014,0.0013999999999999985,0.1099,0.009899999999999992,0.051,0.000999999999999994,0.051,0.000999999999999994,0.051,0.000999999999999994,0.0509,0.000899999999999998,0.0559,0.0058999999999999955,0.01,0.0,0.01,0.0,0.01,0.0,0.0098,0.00020000000000000052,0.0128,0.0028000000000000004,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x8_d4,random_8x8_d4,4,8,8,1280,2560,10000,3924880420,0.12859756499039585,0.15722635929559395,1.2226231445932605,0.13691066062595236,0.14767395535193442,1.0786154611830263,1.1725954932853355,1.1318650609780347,0.0543710841909587,0.5160806032844046,145.8363804530346,100.78973118136997,131.32355033530314,219.38654250893896,189.18287671241248,204.78960359735262,277.13326425907445,205.61432582530094,2490.0108628727303,1372.8034256381693,249.33339729461034,1.9177971662974864,2.5231496042972608,0.0942,0.0058,0.0942,0.0058,0.094,0.006000000000000005,0.0933,0.0067000000000000115,0.1233,0.0233,0.0447,0.005300000000000006,0.0447,0.005300000000000006,0.0446,0.005400000000000002,0.0436,0.006400000000000003,0.0664,0.016399999999999998,0.0086,0.0014000000000000002,0.0086,0.0014000000000000002,0.0085,0.0014999999999999996,0.0082,0.0017999999999999995,0.0163,0.006299999999999998,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x8_d5,random_8x8_d5,5,8,8,640,2560,10000,1907432065,0.2683866874927924,0.2969796054694652,1.1065362751177468,0.2731317649951577,0.2843017791206186,1.0408960639406366,1.0932232040809622,1.0909364511665252,0.10740236914676267,0.7050464305776627,165.9139406884434,120.94980228010641,143.6647131059758,487.62081637986495,439.1130435715587,473.81380437213386,249.31907148203737,186.98906322759942,968.5038901186902,654.1588034997046,217.16528340287448,1.9619988291974857,2.5714876198697914,0.1002,0.00019999999999999185,0.0996,0.00040000000000001146,0.0993,0.0007000000000000062,0.0983,0.001700000000000007,0.1163,0.016299999999999995,0.0502,0.0001999999999999988,0.05,0.0,0.0498,0.00020000000000000573,0.0485,0.0015000000000000013,0.0616,0.0116,0.0099,9.99999999999994e-05,0.0095,0.0005000000000000004,0.0094,0.0005999999999999998,0.0092,0.0008000000000000004,0.0141,0.0040999999999999995,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x12_d0,random_8x12_d0,0,8,12,9600,9600,10000,2718205707,0.059843968861358454,0.06731909343183594,1.124910240960041,0.05976571251666571,0.06714920309491929,1.1235405764834592,1.1242258567830368,1.0688039351283949,0.01399822486721094,0.005841582650517067,346.8834289583465,287.4333852463204,330.94424193633586,348.0510024279348,285.20441538886615,328.203694762582,694.9458696427043,572.6317959771401,19172.345288737393,19398.294276999015,660.3249276639315,1.9048335046483875,2.472598046985101,0.0931,0.006900000000000003,0.0929,0.007100000000000009,0.0929,0.007100000000000009,0.0925,0.007500000000000007,0.1147,0.01469999999999999,0.0439,0.006100000000000001,0.0439,0.006100000000000001,0.0439,0.006100000000000001,0.0434,0.006600000000000002,0.0584,0.008399999999999998,0.0074,0.0026,0.0074,0.0026,0.0074,0.0026,0.0074,0.0026,0.0116,0.001599999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x12_d1,random_8x12_d1,1,8,12,4800,9600,10000,295175027,0.13765082737244824,0.15065836064405075,1.0944965861803897,0.13666451736363383,0.14306451826193817,1.0468300113428517,1.0786838086137078,1.0651095130284227,-0.0010151429153920284,0.5768065808822587,418.68528183564007,350.08822268118604,399.40543625486464,751.059082383476,681.0362471315924,728.9128403323484,818.5845201954899,695.7979712715065,9383.460607994528,10435.11913354494,773.3360358021464,1.9667392603977232,2.5428698967893513,0.0996,0.00040000000000001146,0.0996,0.00040000000000001146,0.0996,0.00040000000000001146,0.0996,0.00040000000000001146,0.116,0.016,0.0507,0.0006999999999999992,0.0507,0.0006999999999999992,0.0507,0.0006999999999999992,0.0503,0.0002999999999999947,0.0594,0.009399999999999999,0.008,0.002,0.008,0.002,0.008,0.002,0.008,0.002,0.0119,0.0019000000000000006,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x12_d2,random_8x12_d2,2,8,12,2400,9600,10000,1589317293,0.26730996975877525,0.28444607486063134,1.0641057462889243,0.2883636894998431,0.2894974870350023,1.0039318318375163,1.0513244216187325,1.0699496609940355,0.020407109137138935,0.7202894410365585,493.3581207859096,419.74376678813763,465.5507475580877,1462.9247114034983,1458.7398453293524,1482.2267210361515,762.3065410801908,662.8031911630692,3716.326585033031,2603.7238194944703,718.491453089267,2.0009429435350814,2.5722458863980644,0.1063,0.0063,0.1062,0.006199999999999997,0.106,0.0059999999999999915,0.1058,0.0058,0.1127,0.012699999999999989,0.055,0.0049999999999999975,0.055,0.0049999999999999975,0.0549,0.004899999999999995,0.0547,0.004699999999999996,0.0608,0.010799999999999997,0.01,0.0,0.0099,9.99999999999994e-05,0.0099,9.99999999999994e-05,0.0098,0.00020000000000000052,0.0129,0.0029,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x12_d3,random_8x12_d3,3,8,12,19200,19200,10000,2239856460,0.05920762031156526,0.06280603717488326,1.0607762454289198,0.0599934981073021,0.06344054385796725,1.057456988830688,1.05910567541175,1.0570895067516846,-0.005374712906815768,-0.01788004138161044,654.1976401018346,599.4434007723827,643.5448969557965,626.602155774943,582.5991589583775,613.4584196050864,1288.4300566442578,1181.529163628441,38369.81171652426,33019.75064408762,1257.3914646598062,1.9686993596125064,2.5537884672642197,0.0968,0.0032000000000000084,0.0968,0.0032000000000000084,0.0968,0.0032000000000000084,0.0965,0.003500000000000003,0.1074,0.00739999999999999,0.051,0.000999999999999994,0.051,0.000999999999999994,0.051,0.000999999999999994,0.0505,0.0005000000000000004,0.0576,0.007599999999999996,0.0092,0.0008000000000000004,0.0092,0.0008000000000000004,0.0092,0.0008000000000000004,0.0092,0.0008000000000000004,0.0119,0.0019000000000000006,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x12_d4,random_8x12_d4,4,8,12,1920,3840,10000,3798786627,0.13185870546733225,0.16358465659679558,1.2406056620760877,0.12555076458606096,0.1361501680454208,1.0844232489886136,1.1902321082868583,1.1411467911228312,-0.010144585613373256,0.6000169828109876,222.92408319730478,147.32337662988544,195.92973758943893,382.830491818015,315.1218757617269,350.48786600766186,408.5118296058716,290.2359869087894,3544.269328996857,2333.9506032285,358.8460807363525,1.915526668537675,2.518065470092878,0.0903,0.0097,0.0902,0.009800000000000003,0.0901,0.009900000000000006,0.0885,0.01150000000000001,0.1208,0.0208,0.0443,0.005700000000000004,0.0443,0.005700000000000004,0.0443,0.005700000000000004,0.044,0.006000000000000005,0.0645,0.014499999999999999,0.0081,0.0019000000000000006,0.0079,0.0020999999999999994,0.0079,0.0020999999999999994,0.0075,0.0025000000000000005,0.0164,0.006400000000000001,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_8x12_d5,random_8x12_d5,5,8,12,960,3840,10000,3813471769,0.2509057671865064,0.28276948318481426,1.1269947532717433,0.2818936568160196,0.2934937075951521,1.0411504498191082,1.1081704438435582,1.1529022053137785,0.09061161466975337,0.6102270956829183,276.8069542769524,206.74094368384993,237.23382697926405,674.586866103908,602.2888583031189,652.0346545968887,427.68357964182667,330.2450773755916,1496.483098738849,781.2865610352445,367.4882427065562,2.0026909421564767,2.6527319717411273,0.1082,0.008199999999999999,0.1082,0.008199999999999999,0.1079,0.00789999999999999,0.1076,0.007599999999999996,0.1265,0.026499999999999996,0.0551,0.0051,0.055,0.0049999999999999975,0.055,0.0049999999999999975,0.0543,0.004299999999999998,0.0678,0.017799999999999996,0.0121,0.0020999999999999994,0.012,0.002,0.0119,0.0019000000000000006,0.0115,0.0014999999999999996,0.0176,0.007600000000000001,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x10_d0,random_10x10_d0,0,10,10,10000,10000,10000,3633202272,0.060235464653629285,0.06769782573459847,1.1238865031402985,0.059115948555509945,0.06658446674439088,1.1263367732629375,1.1251001464363626,1.0621092069391187,-0.004153181965627575,0.014007158607900179,360.53536892524596,295.9519544140367,341.0146401960165,367.6574441843727,305.62816914170395,350.9659631584509,724.2594383401579,601.1901814430281,19972.12139807462,22426.64175733817,692.3583678348193,1.9068725130717796,2.514350185027754,0.0913,0.0087,0.0913,0.0087,0.0913,0.0087,0.091,0.009000000000000008,0.1093,0.009299999999999989,0.0435,0.006500000000000006,0.0434,0.006600000000000002,0.0435,0.006500000000000006,0.0434,0.006600000000000002,0.0569,0.006899999999999996,0.0079,0.0020999999999999994,0.0079,0.0020999999999999994,0.0079,0.0020999999999999994,0.0077,0.0023,0.0132,0.0031999999999999997,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x10_d1,random_10x10_d1,1,10,10,5000,10000,10000,3317659032,0.13594760560996205,0.1490379578763367,1.096289686071642,0.14198053974977232,0.14856663939628692,1.046387340533583,1.0791706305636233,1.050753343222392,-0.008537536007268877,0.5272857421196945,454.18472472002975,375.87600204855084,427.46914303925905,728.2136407309694,676.241502724684,723.9836944905371,886.9223857421217,756.2984345028386,9985.210834871901,11544.559827724883,837.350949783124,1.9528360945054828,2.603466923444894,0.0957,0.004300000000000012,0.0957,0.004300000000000012,0.0957,0.004300000000000012,0.0953,0.00470000000000001,0.1071,0.007099999999999995,0.0492,0.0008000000000000021,0.0492,0.0008000000000000021,0.0492,0.0008000000000000021,0.0491,0.000900000000000005,0.0587,0.0087,0.0109,0.0008999999999999998,0.0109,0.0008999999999999998,0.0109,0.0008999999999999998,0.0107,0.0006999999999999992,0.0131,0.0031000000000000003,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x10_d2,random_10x10_d2,2,10,10,2500,10000,10000,4073603965,0.27181205040682804,0.2893160087265398,1.064397285894842,0.2674710551074314,0.2720821457675789,1.0172395875071245,1.055086634052037,1.068696308126345,0.03792626899455016,0.7715926674755258,540.6766584532367,464.5994617555618,517.9616315856549,1839.6870453339823,1744.7081314076468,1799.8030094125183,815.7815821416381,709.866540963577,3759.749230976973,3313.36693205922,778.4830921277136,1.961259331133674,2.611130286255003,0.1035,0.0034999999999999892,0.1035,0.0034999999999999892,0.1034,0.0034000000000000002,0.1031,0.0030999999999999917,0.1139,0.013899999999999996,0.0502,0.0001999999999999988,0.0501,9.999999999999593e-05,0.0501,9.999999999999593e-05,0.0494,0.0006000000000000033,0.0564,0.006399999999999996,0.011,0.0009999999999999992,0.011,0.0009999999999999992,0.011,0.0009999999999999992,0.0108,0.0008000000000000004,0.0133,0.003299999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x10_d3,random_10x10_d3,3,10,10,20000,20000,10000,2707332046,0.05895740566155658,0.06250664674847885,1.0602000893203578,0.0606339286049779,0.06348468707138699,1.0470158957533728,1.0535155794739073,1.0490505973318474,-0.03781415752534929,-0.042415111445321986,678.9239539306673,621.3030516634002,659.4152944704704,608.5526143557719,579.8370064517411,610.2038986699786,1290.115046926796,1198.3131884946301,39968.020224219596,22150.0676363065,1267.1288254740207,1.938268192701835,2.583073355164153,0.1011,0.0010999999999999899,0.1011,0.0010999999999999899,0.1011,0.0010999999999999899,0.1009,0.000899999999999998,0.11,0.009999999999999995,0.0475,0.0025000000000000022,0.0475,0.0025000000000000022,0.0475,0.0025000000000000022,0.0474,0.002600000000000005,0.0554,0.005399999999999995,0.0103,0.0002999999999999999,0.0103,0.0002999999999999999,0.0103,0.0002999999999999999,0.0101,9.99999999999994e-05,0.012,0.002,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x10_d4,random_10x10_d4,4,10,10,2000,4000,10000,2725362798,0.1316346897732392,0.16399570062599414,1.245839534460876,0.13477493049893968,0.14775878074614052,1.0963372802281133,1.1952191502092926,1.1393376720132604,0.0809623101594967,0.5680618585447504,232.378051311848,157.33608096004778,209.07880382884315,383.58281999416164,309.87363147758,349.329465348117,435.176703499183,317.42121476016854,3819.314115263223,2843.385692814173,392.55954760023064,1.916220729458189,2.45676210509475,0.0928,0.007200000000000012,0.0928,0.007200000000000012,0.0928,0.007200000000000012,0.0921,0.007900000000000004,0.1253,0.02529999999999999,0.0448,0.005200000000000003,0.0447,0.005300000000000006,0.0447,0.005300000000000006,0.0442,0.0058,0.0685,0.018500000000000003,0.0073,0.0027,0.0073,0.0027,0.0073,0.0027,0.0069,0.0031000000000000003,0.0147,0.004699999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x10_d5,random_10x10_d5,5,10,10,1000,4000,10000,1996541202,0.26479714147559585,0.28381499114387215,1.0718204492778824,0.27673624331566676,0.28875384419132416,1.0434261906993845,1.0659385909603125,1.0869306176468392,0.06729557525600058,0.6276990051578781,247.41205647456783,184.9047683172189,204.76141343523528,742.1711168616621,670.5900222252694,722.8575108311697,379.521235029871,288.7134790763623,1547.7795095452375,836.8905129622315,317.12449675233927,1.9927395199482099,2.578444740424312,0.1047,0.004699999999999996,0.1047,0.004699999999999996,0.1045,0.00449999999999999,0.1037,0.003699999999999995,0.115,0.015,0.0539,0.0039000000000000007,0.0537,0.003699999999999995,0.0534,0.0034000000000000002,0.0531,0.0030999999999999986,0.0613,0.011299999999999998,0.0103,0.0002999999999999999,0.01,0.0,0.01,0.0,0.0097,0.0002999999999999999,0.0143,0.0043,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x15_d0,random_10x15_d0,0,10,15,15000,15000,10000,666281548,0.05876522669291917,0.06652833366804603,1.1321037527123547,0.06042846826794622,0.06821440055839433,1.1288454351668233,1.130451860483729,1.0909138024799419,-0.0011699560068621677,-0.029985932088788744,555.1557215388622,458.8970325926881,528.712984664073,537.1333431625694,443.63225002737784,513.3222055595434,1093.9673815520264,901.6699264568733,29970.84195024802,30378.515263077315,1041.087552386962,1.9115015904157149,2.4900163539752196,0.0937,0.0063,0.0937,0.0063,0.0937,0.0063,0.0934,0.006600000000000009,0.116,0.016,0.0442,0.0058,0.0442,0.0058,0.0442,0.0058,0.0441,0.0059000000000000025,0.0603,0.010299999999999997,0.0076,0.0024000000000000002,0.0076,0.0024000000000000002,0.0076,0.0024000000000000002,0.0076,0.0024000000000000002,0.0133,0.003299999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x15_d1,random_10x15_d1,1,10,15,7500,15000,10000,1539790939,0.13930188106608446,0.15320653115334307,1.0998166713962914,0.13296690116298382,0.1399278648016616,1.0523511007460828,1.0844818810330514,1.0383936573053103,-0.002668847084296812,0.586877440543951,629.8314066594711,520.577535217744,596.1935390726065,1233.640018095121,1142.1583389347993,1220.4534444362018,1200.6114398003485,1029.2072992379376,14409.296743822644,14912.92982470839,1148.431231275451,1.8986597010735906,2.548654007483199,0.0927,0.007300000000000001,0.0927,0.007300000000000001,0.0927,0.007300000000000001,0.0925,0.007500000000000007,0.1055,0.005499999999999991,0.0437,0.0063,0.0437,0.0063,0.0437,0.0063,0.0434,0.006600000000000002,0.0515,0.0014999999999999944,0.0093,0.000700000000000001,0.0093,0.000700000000000001,0.0093,0.000700000000000001,0.0093,0.000700000000000001,0.0124,0.0023999999999999994,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x15_d2,random_10x15_d2,2,10,15,3750,15000,10000,4028656916,0.27489096475523506,0.2925553062978117,1.06425944758972,0.2530425033667939,0.25667569016286,1.0143580100090919,1.0549240008269878,1.0609856221526677,0.04118462607657572,0.7786979566266977,760.6440508854173,657.4202232733389,736.4765019165618,3009.595402197984,2896.425439573544,2927.8355407043136,1115.1611853395232,983.0047985789832,5508.676445389701,4653.0677730693715,1082.4738309470551,1.9493563964309728,2.568829196883408,0.101,0.0010000000000000009,0.101,0.0010000000000000009,0.101,0.0010000000000000009,0.1007,0.0006999999999999923,0.1106,0.010599999999999998,0.0488,0.0011999999999999997,0.0488,0.0011999999999999997,0.0488,0.0011999999999999997,0.0487,0.0013000000000000025,0.0559,0.0058999999999999955,0.0099,9.99999999999994e-05,0.0099,9.99999999999994e-05,0.0099,9.99999999999994e-05,0.0099,9.99999999999994e-05,0.0126,0.0026,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x15_d3,random_10x15_d3,3,10,15,30000,30000,10000,3878982079,0.05789780016387349,0.06177684273087191,1.0669980993408938,0.05849583256033886,0.06181038677666443,1.0566630830137613,1.0618040404355173,1.0267713893159491,0.0913709305929684,-0.03499649155510779,1089.6447242577515,951.8741412871882,1023.0668941953852,1022.8243771552973,966.1299111738858,1001.5399346938584,2103.4683629173423,1917.993953387243,59972.73213623534,56318.49007969372,2024.9884728089282,1.9527619806245105,2.518920026163494,0.0979,0.0021000000000000046,0.0979,0.0021000000000000046,0.0979,0.0021000000000000046,0.0974,0.002600000000000005,0.1081,0.008099999999999996,0.0493,0.0007000000000000062,0.0493,0.0007000000000000062,0.0493,0.0007000000000000062,0.0493,0.0007000000000000062,0.0557,0.005699999999999997,0.0087,0.0013000000000000008,0.0087,0.0013000000000000008,0.0087,0.0013000000000000008,0.0087,0.0013000000000000008,0.0109,0.0008999999999999998,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x15_d4,random_10x15_d4,4,10,15,3000,6000,10000,4112541679,0.1369017650426263,0.17022233153212857,1.243390335246061,0.13463650685358453,0.14849410219181988,1.1029259868818886,1.1970882407135182,1.1488405094455023,0.024505074371338375,0.5797516005879009,331.89520218410195,221.4859053493281,299.9964904188449,544.7644047604465,452.9033500294079,512.1324090463581,616.1655573563884,440.744691267157,5650.804702347271,4392.924341541849,556.987314200265,1.9162367410681012,2.4604996913553365,0.0937,0.0063,0.0937,0.0063,0.0936,0.006400000000000003,0.0931,0.006900000000000003,0.1238,0.023799999999999988,0.046,0.0040000000000000036,0.0459,0.0040999999999999995,0.0459,0.0040999999999999995,0.0454,0.0046,0.068,0.018000000000000002,0.0075,0.0025000000000000005,0.0075,0.0025000000000000005,0.0074,0.0026,0.0071,0.0029,0.0152,0.0052,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_10x15_d5,random_10x15_d5,5,10,15,1500,6000,10000,899621452,0.2673152942128107,0.3017666641538004,1.1288791576345902,0.2910345969534357,0.30414090886661455,1.0450335185245203,1.110940425298128,1.1151199828700291,0.16543867860116773,0.6745435022414145,372.7641584216473,269.32836447266203,321.6115819248014,1044.0334963620119,951.3299139571175,1037.2622654297197,570.7947417927436,426.9398469103436,2315.42625295894,1667.3487604958575,494.9070937269731,1.9722936418650652,2.5937659725111515,0.1037,0.003699999999999995,0.1034,0.0034000000000000002,0.1033,0.0032999999999999974,0.1031,0.0030999999999999917,0.1232,0.0232,0.0513,0.0012999999999999956,0.0513,0.0012999999999999956,0.0513,0.0012999999999999956,0.051,0.000999999999999994,0.0677,0.017699999999999994,0.0103,0.0002999999999999999,0.0103,0.0002999999999999999,0.0103,0.0002999999999999999,0.0101,9.99999999999994e-05,0.0168,0.006799999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_20x20_d0,random_20x20_d0,0,20,20,40000,40000,10000,22960408,0.06076455902209171,0.06915138070695077,1.1380216004169459,0.0610791144447018,0.06948947973284965,1.1376962545153173,1.1378585075045748,1.0792501772613499,-0.008403121064726201,0.001906637523395177,1391.6385039205072,1141.151441905321,1336.438142099682,1399.975190971153,1122.1719168234101,1315.7182816510933,2778.3007609204847,2263.051135033271,79972.2452035633,67525.49800743403,2651.974465429954,1.9213731872071438,2.535667924649842,0.0884,0.0116,0.0884,0.0116,0.0884,0.0116,0.0883,0.011700000000000002,0.1094,0.009399999999999992,0.0461,0.0039000000000000007,0.0461,0.0039000000000000007,0.0461,0.0039000000000000007,0.0461,0.0039000000000000007,0.0595,0.009499999999999995,0.0083,0.0017000000000000001,0.0083,0.0017000000000000001,0.0083,0.0017000000000000001,0.0083,0.0017000000000000001,0.015,0.004999999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_20x20_d1,random_20x20_d1,1,20,20,20000,40000,10000,2365657955,0.13964420792530594,0.15467390990838736,1.1076285383144615,0.13714502465859532,0.1447283615161129,1.0552942906707357,1.0903931749036573,1.0693627584713092,0.005609445458953499,0.5786885876453539,1655.8378048264428,1378.1774546586398,1591.0956419782226,3067.9889244211295,2786.624902258224,2997.707506087818,3204.350841852261,2737.5432457186084,38841.30819165973,44157.4984325534,3069.8318694669715,1.9396747468503248,2.5305580704116246,0.0986,0.0014000000000000123,0.0985,0.0015000000000000013,0.0985,0.0015000000000000013,0.0985,0.0015000000000000013,0.1135,0.013499999999999998,0.0475,0.0025000000000000022,0.0475,0.0025000000000000022,0.0475,0.0025000000000000022,0.0475,0.0025000000000000022,0.0577,0.0076999999999999985,0.0085,0.0014999999999999996,0.0085,0.0014999999999999996,0.0085,0.0014999999999999996,0.0084,0.0016000000000000007,0.0116,0.001599999999999999,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_20x20_d2,random_20x20_d2,2,20,20,10000,40000,10000,125189413,0.3035971391093895,0.32553951865175257,1.0722746584725127,0.28905427612793,0.294626161067594,1.0192762584740243,1.0620851029964586,1.0341481552099936,0.05262496045393045,0.7845150361292929,1681.9801553203354,1404.7334437504555,1598.0410710007802,6470.299202152696,6067.875484431867,6270.851700273879,2504.7834137091672,2125.1679746351574,14848.57424387048,12754.541527459809,2373.4842072379824,1.9339752331576363,2.5704056743868047,0.0928,0.007200000000000012,0.0928,0.007200000000000012,0.0928,0.007200000000000012,0.0928,0.007200000000000012,0.1026,0.002599999999999991,0.0481,0.0019000000000000059,0.0481,0.0019000000000000059,0.0481,0.0019000000000000059,0.048,0.0020000000000000018,0.0541,0.0040999999999999995,0.0098,0.00020000000000000052,0.0098,0.00020000000000000052,0.0098,0.00020000000000000052,0.0096,0.00040000000000000105,0.0119,0.0019000000000000006,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_20x20_d3,random_20x20_d3,3,20,20,80000,80000,10000,3882454156,0.05875193899202082,0.06279158379711958,1.0687576422907061,0.05938324336276422,0.06300476187310647,1.0609855290021613,1.0648508188901162,1.065053841605147,0.03227321022411319,0.002730388584191039,2665.950523326964,2467.4987870611208,2649.9179699200336,2686.4394978822097,2453.407075480002,2600.672618153614,5378.806887368457,4920.574390309506,159970.42492730447,156560.4461803113,5250.835251576714,1.9686291140270624,2.581338138803665,0.0986,0.0014000000000000123,0.0986,0.0014000000000000123,0.0986,0.0014000000000000123,0.0985,0.0015000000000000013,0.1105,0.010499999999999995,0.0509,0.000899999999999998,0.0509,0.000899999999999998,0.0509,0.000899999999999998,0.0509,0.000899999999999998,0.0581,0.008099999999999996,0.0103,0.0002999999999999999,0.0103,0.0002999999999999999,0.0103,0.0002999999999999999,0.0102,0.00020000000000000052,0.0135,0.0034999999999999996,1.0,1.0,1.0,1.0,1.0
fresh_holdout,fresh:2026080301:random_20x20_d4,random_20x20_d4,4,20,20,8000,16000,10000,622305678,0.13374636430707348,0.169510280334177,1.2674010333842927,0.13874928725747318,0.15569526581035126,1.1221338061465636,1.217785967847906,1.1471963745087157,0.017774167244999323,0.5244629672990677,886.2615689169289,570.9895862563535,776.7256758089947,1386.0794609788734,1142.550168701671,1316.137691564497,1653.4284590937446,1160.8738493644585,15408.506807289701,10879.428543181446,1470.79402751696,1.916091758598239,2.536396095017953,0.0913,0.0087,0.0913,0.0087,0.0913,0.0087,0.0909,0.00910000000000001,0.1242,0.0242,0.0438,0.006200000000000004,0.0438,0.006200000000000004,0.0438,0.006200000000000004,0.0438,0.006200000000000004,0.0666,0.016600000000000004,0.0085,0.0014999999999999996,0.0085,0.0014999999999999996,0.0085,0.0014999999999999996,0.0083,0.0017000000000000001,0.0169,0.006899999999999998,1.0,1.0,1.0,1.0,1.0
