configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,minimum_expected_count,method,method_label,alpha,replicates,valid_count,valid_rate,reject_count,false_positive_rate,absolute_fpr_error,wilson_low,wilson_high
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,expanded_welch,Expanded Welch,0.05,2000,2000,1.0,28,0.014,0.036000000000000004,0.009703783146220175,0.020159586811157672
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,normal_wald,Normal Wald,0.05,2000,2000,1.0,231,0.1155,0.0655,0.10222324031966848,0.13025096903961503
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,simple_welch,Simple Welch,0.05,2000,2000,1.0,230,0.115,0.065,0.10175048927705926,0.1297256371295055
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,bartlett_lr,Constrained LR (oracle Bartlett),0.1,2000,2000,1.0,158,0.079,0.021000000000000005,0.0679692639204037,0.09164488989041128
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,constrained_lr,Constrained LR (chi-squared),0.1,2000,2000,1.0,24,0.012,0.08800000000000001,0.008077154276022635,0.017793883870480226
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,empirical_lr,Constrained LR (split empirical),0.1,2000,2000,1.0,175,0.0875,0.012500000000000011,0.07589362184323717,0.10068794216379648
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,expanded_welch,Expanded Welch,0.1,2000,2000,1.0,44,0.022,0.07800000000000001,0.0164289081143177,0.0294037890865601
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,normal_wald,Normal Wald,0.1,2000,2000,1.0,277,0.1385,0.038500000000000006,0.12405306428659316,0.1543329608977527
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,simple_welch,Simple Welch,0.1,2000,2000,1.0,277,0.1385,0.038500000000000006,0.12405306428659316,0.1543329608977527
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,bartlett_lr,Constrained LR (oracle Bartlett),0.01,2000,2000,1.0,9,0.0045,0.0055000000000000005,0.0023692806369618345,0.008530513218759823
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,constrained_lr,Constrained LR (chi-squared),0.01,2000,2000,1.0,0,0.0,0.01,1.0842021724855044e-19,0.001917047281252934
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,empirical_lr,Constrained LR (split empirical),0.01,2000,2000,1.0,19,0.0095,0.0005000000000000004,0.006090240228609851,0.014790383154299275
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,expanded_welch,Expanded Welch,0.01,2000,1988,0.994,0,0.0,0.01,1.0842021724855044e-19,0.0019285966780551553
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,normal_wald,Normal Wald,0.01,2000,2000,1.0,8,0.004,0.006,0.0020282466069651696,0.007873464296037741
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,simple_welch,Simple Welch,0.01,2000,2000,1.0,5,0.0025,0.0075,0.0010683087284139143,0.005839153316432755
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,bartlett_lr,Constrained LR (oracle Bartlett),0.05,2000,2000,1.0,61,0.0305,0.019500000000000003,0.02381739549016912,0.03898271190692737
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,constrained_lr,Constrained LR (chi-squared),0.05,2000,2000,1.0,2,0.001,0.049,0.0002742789176520342,0.003638934269038394
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,empirical_lr,Constrained LR (split empirical),0.05,2000,2000,1.0,93,0.0465,0.003500000000000003,0.03810906851120825,0.056629693372888146
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,expanded_welch,Expanded Welch,0.05,2000,1988,0.994,8,0.004024144869215292,0.04597585513078471,0.002040497737480898,0.007920866774151278
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,normal_wald,Normal Wald,0.05,2000,2000,1.0,135,0.0675,0.0175,0.057313062415804306,0.07934518348247949
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,simple_welch,Simple Welch,0.05,2000,2000,1.0,128,0.064,0.013999999999999999,0.05408699935255319,0.07558466587669936
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,bartlett_lr,Constrained LR (oracle Bartlett),0.1,2000,2000,1.0,155,0.0775,0.022500000000000006,0.06657483756091465,0.09004506739174409
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,constrained_lr,Constrained LR (chi-squared),0.1,2000,2000,1.0,15,0.0075,0.0925,0.004550377435809225,0.012337914136224913
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,empirical_lr,Constrained LR (split empirical),0.1,2000,2000,1.0,181,0.0905,0.009500000000000008,0.07869900861825209,0.10387105310509405
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,expanded_welch,Expanded Welch,0.1,2000,1988,0.994,45,0.022635814889336015,0.077364185110664,0.01695988555564532,0.030153030186280575
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,normal_wald,Normal Wald,0.1,2000,2000,1.0,229,0.1145,0.014499999999999999,0.10127782200421726,0.12920022144962875
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,simple_welch,Simple Welch,0.1,2000,2000,1.0,227,0.1135,0.013499999999999998,0.10033274067558606,0.12814913687282245
