population_id,shape,profile,family,constructor,e,M,I_p,I_q,strength_p,strength_q,row_margin_p_json,row_margin_q_json,direction_json,probability_p_json,probability_q_json
2x2_different_skew_common_additive_e0.3,2x2,different_skew,common,additive,0.3,0.4220123665074754,0.08440247330149475,0.21100618325373766,0.08802939766422668,0.11261074656085757,"[0.7, 0.30000000000000004]","[0.8, 0.19999999999999996]","[[1.0, -1.0], [-1.0, 1.0]]","[[0.5780293976642266, 0.12197060233577334], [0.12197060233577334, 0.1780293976642267]]","[[0.7526107465608577, 0.04738925343914241], [0.04738925343914241, 0.15261074656085755]]"
2x2_different_skew_common_additive_e0.6,2x2,different_skew,common,additive,0.6,0.4220123665074754,0.08440247330149475,0.3376098932059788,0.08802939766422668,0.13926995971672382,"[0.7, 0.30000000000000004]","[0.8, 0.19999999999999996]","[[1.0, -1.0], [-1.0, 1.0]]","[[0.5780293976642266, 0.12197060233577334], [0.12197060233577334, 0.1780293976642267]]","[[0.779269959716724, 0.020730040283276158], [0.020730040283276158, 0.1792699597167238]]"
2x2_different_skew_common_loglinear_e0,2x2,different_skew,common,loglinear,0.0,0.4220123665074754,0.08440247330149542,0.08440247330149497,0.48350332949767305,0.5772812635165661,"[0.7, 0.30000000000000004]","[0.8, 0.19999999999999996]","[[1.0, -1.0], [-1.0, 1.0]]","[[0.5780293976642495, 0.12197060233578634], [0.12197060233575033, 0.17802939766421372]]","[[0.7113097540675407, 0.08869024593252348], [0.08869024593245932, 0.11130975406747648]]"
2x2_different_skew_common_loglinear_e0.1,2x2,different_skew,common,loglinear,0.1,0.4220123665074754,0.08440247330149542,0.12660370995224302,0.48350332949767305,0.7187771173163252,"[0.7, 0.30000000000000004]","[0.8, 0.19999999999999996]","[[1.0, -1.0], [-1.0, 1.0]]","[[0.5780293976642495, 0.12197060233578634], [0.12197060233575033, 0.17802939766421372]]","[[0.7276235956507987, 0.07237640434925206], [0.0723764043492014, 0.1276235956507479]]"
2x2_different_skew_common_loglinear_e0.3,2x2,different_skew,common,loglinear,0.3,0.4220123665074754,0.08440247330149542,0.2110061832537372,0.48350332949767305,0.9836619330354228,"[0.7, 0.30000000000000004]","[0.8, 0.19999999999999996]","[[1.0, -1.0], [-1.0, 1.0]]","[[0.5780293976642495, 0.12197060233578634], [0.12197060233575033, 0.17802939766421372]]","[[0.7526107465608943, 0.04738925343916237], [0.047389253439105675, 0.1526107465608376]]"
2x2_different_skew_common_loglinear_e0.6,2x2,different_skew,common,loglinear,0.6,0.4220123665074754,0.08440247330149542,0.33760989320599344,0.48350332949767305,1.4460206543815448,"[0.7, 0.30000000000000004]","[0.8, 0.19999999999999996]","[[1.0, -1.0], [-1.0, 1.0]]","[[0.5780293976642495, 0.12197060233578634], [0.12197060233575033, 0.17802939766421372]]","[[0.7792699597167788, 0.020730040283306723], [0.020730040283221233, 0.17926995971669324]]"
3x3_uniform_common_additive_e0,3x3,uniform,common,additive,0.0,0.25610681396551715,0.05122136279310352,0.05122136279310352,0.05229251470289438,0.05229251470289438,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.16340362581400547, 0.058818596408216725, 0.1111111111111111], [0.058818596408216725, 0.16340362581400547, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]","[[0.16340362581400547, 0.058818596408216725, 0.1111111111111111], [0.058818596408216725, 0.16340362581400547, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]"
3x3_uniform_common_additive_e0.1,3x3,uniform,common,additive,0.1,0.25610681396551715,0.05122136279310352,0.07683204418965461,0.05229251470289438,0.06337300741967597,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.16340362581400547, 0.058818596408216725, 0.1111111111111111], [0.058818596408216725, 0.16340362581400547, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]","[[0.17448411853078707, 0.047738103691435135, 0.1111111111111111], [0.047738103691435135, 0.17448411853078707, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]"
3x3_uniform_common_additive_e0.3,3x3,uniform,common,additive,0.3,0.25610681396551715,0.05122136279310352,0.12805340698275858,0.05229251470289438,0.079992222256159,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.16340362581400547, 0.058818596408216725, 0.1111111111111111], [0.058818596408216725, 0.16340362581400547, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]","[[0.1911033333672701, 0.031118888854952106, 0.1111111111111111], [0.031118888854952106, 0.1911033333672701, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]"
3x3_uniform_common_additive_e0.6,3x3,uniform,common,additive,0.6,0.25610681396551715,0.05122136279310352,0.20488545117240853,0.05229251470289438,0.09735627755379427,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.16340362581400547, 0.058818596408216725, 0.1111111111111111], [0.058818596408216725, 0.16340362581400547, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]","[[0.20846738866490538, 0.01375483355731684, 0.1111111111111111], [0.01375483355731684, 0.20846738866490538, 0.1111111111111111], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111]]"
3x3_uniform_common_loglinear_e0,3x3,uniform,common,loglinear,0.0,0.25610681396551715,0.0512213627931033,0.0512213627931033,0.5048717588155182,0.5048717588155182,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]"
3x3_uniform_common_loglinear_e0.1,3x3,uniform,common,loglinear,0.1,0.25610681396551715,0.0512213627931033,0.07683204418968104,0.5048717588155182,0.6352653294097447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.1772067232110602, 0.10638776001679094, 0.04973885010547601], [0.10638776001679712, 0.12055781329975146, 0.10638776001679712], [0.04973885010547602, 0.10638776001679096, 0.17720672321106024]]"
3x3_uniform_common_loglinear_e0.3,3x3,uniform,common,loglinear,0.3,0.25610681396551715,0.0512213627931033,0.12805340698275836,0.5048717588155182,0.8692525629393327,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.19620629830198782, 0.1026373076659162, 0.034489727365417285], [0.10263730766592818, 0.1280587180015009, 0.1026373076659282], [0.034489727365417285, 0.1026373076659162, 0.19620629830198785]]"
3x3_uniform_common_loglinear_e0.6,3x3,uniform,common,loglinear,0.6,0.25610681396551715,0.0512213627931033,0.20488545117241852,0.5048717588155182,1.213914549954332,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.21824565922854028, 0.09583226130475754, 0.019255412800030715], [0.09583226130476233, 0.14166881072381823, 0.09583226130476233], [0.019255412800030708, 0.09583226130475754, 0.2182456592285403]]"
3x3_uniform_rare_additive_e0,3x3,uniform,rare,additive,0.0,0.25610681396551715,0.051221362793103076,0.051221362793103076,0.05229251470289439,0.05229251470289439,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[0.0, 0.0, 0.0], [0.0, 1.0, -1.0], [0.0, -1.0, 1.0]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.1634036258140055, 0.05881859640821672], [0.1111111111111111, 0.05881859640821672, 0.1634036258140055]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.1634036258140055, 0.05881859640821672], [0.1111111111111111, 0.05881859640821672, 0.1634036258140055]]"
3x3_uniform_rare_additive_e0.1,3x3,uniform,rare,additive,0.1,0.25610681396551715,0.051221362793103076,0.07683204418965417,0.05229251470289439,0.06337300741967603,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[0.0, 0.0, 0.0], [0.0, 1.0, -1.0], [0.0, -1.0, 1.0]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.1634036258140055, 0.05881859640821672], [0.1111111111111111, 0.05881859640821672, 0.1634036258140055]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.17448411853078713, 0.04773810369143508], [0.1111111111111111, 0.04773810369143508, 0.17448411853078713]]"
3x3_uniform_rare_additive_e0.3,3x3,uniform,rare,additive,0.3,0.25610681396551715,0.051221362793103076,0.12805340698275813,0.05229251470289439,0.07999222225615897,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[0.0, 0.0, 0.0], [0.0, 1.0, -1.0], [0.0, -1.0, 1.0]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.1634036258140055, 0.05881859640821672], [0.1111111111111111, 0.05881859640821672, 0.1634036258140055]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.1911033333672701, 0.031118888854952134], [0.1111111111111111, 0.031118888854952134, 0.1911033333672701]]"
3x3_uniform_rare_additive_e0.6,3x3,uniform,rare,additive,0.6,0.25610681396551715,0.051221362793103076,0.20488545117240853,0.05229251470289439,0.09735627755379424,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[0.0, 0.0, 0.0], [0.0, 1.0, -1.0], [0.0, -1.0, 1.0]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.1634036258140055, 0.05881859640821672], [0.1111111111111111, 0.05881859640821672, 0.1634036258140055]]","[[0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.1111111111111111, 0.20846738866490533, 0.013754833557316867], [0.1111111111111111, 0.013754833557316867, 0.20846738866490533]]"
3x3_uniform_rare_loglinear_e0,3x3,uniform,rare,loglinear,0.0,0.25610681396551715,0.0512213627931033,0.0512213627931033,0.5048717588155182,0.5048717588155182,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]"
3x3_uniform_rare_loglinear_e0.1,3x3,uniform,rare,loglinear,0.1,0.25610681396551715,0.0512213627931033,0.07683204418968104,0.5048717588155182,0.6352653294097447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.1772067232110602, 0.10638776001679094, 0.04973885010547601], [0.10638776001679712, 0.12055781329975146, 0.10638776001679712], [0.04973885010547602, 0.10638776001679096, 0.17720672321106024]]"
3x3_uniform_rare_loglinear_e0.3,3x3,uniform,rare,loglinear,0.3,0.25610681396551715,0.0512213627931033,0.12805340698275836,0.5048717588155182,0.8692525629393327,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.19620629830198782, 0.1026373076659162, 0.034489727365417285], [0.10263730766592818, 0.1280587180015009, 0.1026373076659282], [0.034489727365417285, 0.1026373076659162, 0.19620629830198785]]"
3x3_uniform_rare_loglinear_e0.6,3x3,uniform,rare,loglinear,0.6,0.25610681396551715,0.0512213627931033,0.20488545117241852,0.5048717588155182,1.213914549954332,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.21824565922854028, 0.09583226130475754, 0.019255412800030715], [0.09583226130476233, 0.14166881072381823, 0.09583226130476233], [0.019255412800030708, 0.09583226130475754, 0.2182456592285403]]"
3x3_uniform_spread_additive_e0,3x3,uniform,spread,additive,0.0,0.25610681396551715,0.051221362793103076,0.051221362793103076,0.05229251470289439,0.05229251470289439,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1634036258140055, 0.1111111111111111, 0.05881859640821672], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.05881859640821672, 0.1111111111111111, 0.1634036258140055]]","[[0.1634036258140055, 0.1111111111111111, 0.05881859640821672], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.05881859640821672, 0.1111111111111111, 0.1634036258140055]]"
3x3_uniform_spread_additive_e0.1,3x3,uniform,spread,additive,0.1,0.25610681396551715,0.051221362793103076,0.07683204418965417,0.05229251470289439,0.06337300741967601,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1634036258140055, 0.1111111111111111, 0.05881859640821672], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.05881859640821672, 0.1111111111111111, 0.1634036258140055]]","[[0.1744841185307871, 0.1111111111111111, 0.047738103691435094], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.047738103691435094, 0.1111111111111111, 0.1744841185307871]]"
3x3_uniform_spread_additive_e0.3,3x3,uniform,spread,additive,0.3,0.25610681396551715,0.051221362793103076,0.12805340698275813,0.05229251470289439,0.07999222225615897,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1634036258140055, 0.1111111111111111, 0.05881859640821672], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.05881859640821672, 0.1111111111111111, 0.1634036258140055]]","[[0.1911033333672701, 0.1111111111111111, 0.031118888854952134], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.031118888854952134, 0.1111111111111111, 0.1911033333672701]]"
3x3_uniform_spread_additive_e0.6,3x3,uniform,spread,additive,0.6,0.25610681396551715,0.051221362793103076,0.20488545117240853,0.05229251470289439,0.09735627755379424,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1634036258140055, 0.1111111111111111, 0.05881859640821672], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.05881859640821672, 0.1111111111111111, 0.1634036258140055]]","[[0.20846738866490533, 0.1111111111111111, 0.013754833557316867], [0.1111111111111111, 0.1111111111111111, 0.1111111111111111], [0.013754833557316867, 0.1111111111111111, 0.20846738866490533]]"
3x3_uniform_spread_loglinear_e0,3x3,uniform,spread,loglinear,0.0,0.25610681396551715,0.0512213627931033,0.0512213627931033,0.5048717588155182,0.5048717588155182,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]"
3x3_uniform_spread_loglinear_e0.1,3x3,uniform,spread,loglinear,0.1,0.25610681396551715,0.0512213627931033,0.07683204418968104,0.5048717588155182,0.6352653294097447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.1772067232110602, 0.10638776001679094, 0.04973885010547601], [0.10638776001679712, 0.12055781329975146, 0.10638776001679712], [0.04973885010547602, 0.10638776001679096, 0.17720672321106024]]"
3x3_uniform_spread_loglinear_e0.3,3x3,uniform,spread,loglinear,0.3,0.25610681396551715,0.0512213627931033,0.12805340698275836,0.5048717588155182,0.8692525629393327,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.19620629830198782, 0.1026373076659162, 0.034489727365417285], [0.10263730766592818, 0.1280587180015009, 0.1026373076659282], [0.034489727365417285, 0.1026373076659162, 0.19620629830198785]]"
3x3_uniform_spread_loglinear_e0.6,3x3,uniform,spread,loglinear,0.6,0.25610681396551715,0.0512213627931033,0.20488545117241852,0.5048717588155182,1.213914549954332,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.1651109905003391, 0.10807036041229409, 0.06015198242070013], [0.10807036041229415, 0.11719261250874517, 0.10807036041229415], [0.06015198242070012, 0.10807036041229409, 0.1651109905003391]]","[[0.21824565922854028, 0.09583226130475754, 0.019255412800030715], [0.09583226130476233, 0.14166881072381823, 0.09583226130476233], [0.019255412800030708, 0.09583226130475754, 0.2182456592285403]]"
3x3_different_skew_common_additive_e0,3x3,different_skew,common,additive,0.0,0.2414294765664422,0.04828589531328853,0.04828589531328831,0.04244790747252238,0.033664940339342385,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.5324479074725224, 0.06255209252747762, 0.10500000000000001], [0.06255209252747762, 0.06494790747252238, 0.022500000000000006], [0.10500000000000001, 0.022500000000000006, 0.022500000000000006]]","[[0.6736649403393425, 0.0463350596606576, 0.07999999999999999], [0.0463350596606576, 0.04366494033934238, 0.009999999999999995], [0.07999999999999999, 0.009999999999999995, 0.009999999999999995]]"
3x3_different_skew_common_additive_e0.1,3x3,different_skew,common,additive,0.1,0.2414294765664422,0.04828589531328853,0.07242884296993246,0.04244790747252238,0.041977233195254995,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.5324479074725224, 0.06255209252747762, 0.10500000000000001], [0.06255209252747762, 0.06494790747252238, 0.022500000000000006], [0.10500000000000001, 0.022500000000000006, 0.022500000000000006]]","[[0.6819772331952552, 0.03802276680474499, 0.07999999999999999], [0.03802276680474499, 0.05197723319525499, 0.009999999999999995], [0.07999999999999999, 0.009999999999999995, 0.009999999999999995]]"
3x3_different_skew_common_additive_e0.3,3x3,different_skew,common,additive,0.3,0.2414294765664422,0.04828589531328853,0.12071473828322121,0.04244790747252238,0.054978218723158064,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.5324479074725224, 0.06255209252747762, 0.10500000000000001], [0.06255209252747762, 0.06494790747252238, 0.022500000000000006], [0.10500000000000001, 0.022500000000000006, 0.022500000000000006]]","[[0.6949782187231582, 0.025021781276841924, 0.07999999999999999], [0.025021781276841924, 0.06497821872315807, 0.009999999999999995], [0.07999999999999999, 0.009999999999999995, 0.009999999999999995]]"
3x3_different_skew_common_additive_e0.6,3x3,different_skew,common,additive,0.6,0.2414294765664422,0.04828589531328853,0.19314358125315367,0.04244790747252238,0.06914948792493462,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -1.0, 0.0], [-1.0, 1.0, 0.0], [0.0, 0.0, 0.0]]","[[0.5324479074725224, 0.06255209252747762, 0.10500000000000001], [0.06255209252747762, 0.06494790747252238, 0.022500000000000006], [0.10500000000000001, 0.022500000000000006, 0.022500000000000006]]","[[0.7091494879249347, 0.010850512075065363, 0.07999999999999999], [0.010850512075065363, 0.07914948792493462, 0.009999999999999995], [0.07999999999999999, 0.009999999999999995, 0.009999999999999995]]"
3x3_different_skew_common_loglinear_e0,3x3,different_skew,common,loglinear,0.0,0.2414294765664422,0.04828589531328997,0.048285895313288196,0.5325734912598977,0.6394607986064164,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.5457482459918336, 0.09280396041082058, 0.061447793597360495], [0.09280396041081503, 0.02688031787307427, 0.03031572171610785], [0.061447793597351454, 0.0303157217161052, 0.05823648468653166]]","[[0.6849657445517099, 0.06992495744974729, 0.04510929799855693], [0.0699249574497423, 0.013530375983842567, 0.016544666566412264], [0.04510929799854788, 0.016544666566410127, 0.03834603543503079]]"
3x3_different_skew_common_loglinear_e0.1,3x3,different_skew,common,loglinear,0.1,0.2414294765664422,0.04828589531328997,0.07242884296993235,0.5325734912598977,0.7872335509963712,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.5457482459918336, 0.09280396041082058, 0.061447793597360495], [0.09280396041081503, 0.02688031787307427, 0.03031572171610785], [0.061447793597351454, 0.0303157217161052, 0.05823648468653166]]","[[0.6951235989425587, 0.06797215543344884, 0.03690424562403843], [0.06797215543343121, 0.014604652843157545, 0.017423191723402447], [0.03690424562401009, 0.01742319172339359, 0.04567256265255911]]"
3x3_different_skew_common_loglinear_e0.3,3x3,different_skew,common,loglinear,0.3,0.2414294765664422,0.04828589531328997,0.12071473828322143,0.5325734912598977,1.0580628730932287,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.5457482459918336, 0.09280396041082058, 0.061447793597360495], [0.09280396041081503, 0.02688031787307427, 0.03031572171610785], [0.061447793597351454, 0.0303157217161052, 0.05823648468653166]]","[[0.7109929769769541, 0.06468317693036262, 0.024323846092736554], [0.06468317693033834, 0.016952284836182913, 0.018364538233469414], [0.024323846092707577, 0.018364538233454426, 0.057311615673793996]]"
3x3_different_skew_common_loglinear_e0.6,3x3,different_skew,common,loglinear,0.6,0.2414294765664422,0.04828589531328997,0.19314358125315212,0.5325734912598977,1.5039238141253073,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[1.0, -0.0, -1.0], [-0.0, 0.0, 0.0], [-1.0, 0.0, 1.0]]","[[0.5457482459918336, 0.09280396041082058, 0.061447793597360495], [0.09280396041081503, 0.02688031787307427, 0.03031572171610785], [0.061447793597351454, 0.0303157217161052, 0.05823648468653166]]","[[0.7292260214181147, 0.0595885530375915, 0.011185425544351002], [0.059588553037556585, 0.02190833311684453, 0.018503113845589707], [0.011185425544328869, 0.018503113845563936, 0.07031146061005926]]"
3x3_different_skew_rare_additive_e0,3x3,different_skew,rare,additive,0.0,0.023049613256896695,0.004609922651379383,0.004609922651379383,0.0071393218231489055,0.004706326323260432,"[0.7, 0.15000000000000002, 0.15000000000000002]","[0.8, 0.09999999999999998, 0.09999999999999998]","[[0.0, 0.0, 0.0], [0.0, 1.0, -1.0], [0.0, -1.0, 1.0]]","[[0.48999999999999994, 0.10500000000000001, 0.10500000000000001], [0.10500000000000001, 0.029639321823148913, 0.0153606781768511], [0.10500000000000001, 0.0153606781768511, 0.029639321823148913]]","[[0.6400000000000001, 0.07999999999999999, 0.07999999999999999], [0.07999999999999999, 0.014706326323260428, 0.005293673676739563], [0.07999999999999999, 0.005293673676739563, 0.014706326323260428]]"
