configuration_id,population_id,shape,rows,columns,experiment,profile,family,constructor,relationship,n_p,n_q,relative_effect,shared_reachable_mi,achieved_mi_p,achieved_mi_q,absolute_mi_difference,target_mi_p,target_mi_q,replicates,simulation_seed,minimum_true_expected_p,minimum_true_expected_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,observed_zero_fraction_p,observed_zero_fraction_q,empty_row_p,empty_row_q,empty_column_p,empty_column_q,method,method_label,nominal_alpha,valid_replicates,valid_rate,common_valid_replicates,common_valid_rate,rejections,common_valid_rejections,unconditional_rejection_rate,conditional_rejection_rate,common_valid_rejection_rate,wilson_95_low,wilson_95_high,monte_carlo_standard_error,absolute_calibration_error,invalid_reason_counts_json,component_degrees_of_freedom_p_median,component_degrees_of_freedom_p_p05,component_degrees_of_freedom_p_p95,component_degrees_of_freedom_p_fraction_below_1,component_degrees_of_freedom_p_fraction_above_1e4,component_degrees_of_freedom_q_median,component_degrees_of_freedom_q_p05,component_degrees_of_freedom_q_p95,component_degrees_of_freedom_q_fraction_below_1,component_degrees_of_freedom_q_fraction_above_1e4,welch_degrees_of_freedom_median,welch_degrees_of_freedom_p05,welch_degrees_of_freedom_p95,welch_degrees_of_freedom_fraction_below_1,welch_degrees_of_freedom_fraction_above_1e4
5x5_different_skew_spread_additive_e0_np250_nq250,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,250,250,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,16333977014602839067,1.013050581522346,0.3526547854899979,0.0,0.6,0.64,0.64,0.15568800000000002,0.336192,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,40,40,0.004,0.004,0.004,0.002939013737731544,0.005441912645979639,0.00063118935352238,0.046,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",4.529353335758313,2.482912709517427,8.468554176053699,0.0,0.0,3.0957473427410394,1.650659263398451,6.698979982784929,0.0005,0.0,7.677888081798584,4.8014179217587625,12.586090094000808,0.0,0.0
5x5_different_skew_spread_additive_e0_np1000_nq1000,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,8735846589499819830,4.052202326089384,1.4106191419599916,0.0,0.0,0.16,0.64,0.0031959999999999996,0.05999200000000001,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,224,224,0.0224,0.0224,0.0224,0.01967779558983216,0.02548899965383812,0.0014798053926107987,0.027600000000000003,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0_np1000_nq1000,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,8735846589499819830,4.052202326089384,1.4106191419599916,0.0,0.0,0.16,0.64,0.0031959999999999996,0.05999200000000001,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,224,224,0.0224,0.0224,0.0224,0.01967779558983216,0.02548899965383812,0.0014798053926107987,0.027600000000000003,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0_np1000_nq1000,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,8735846589499819830,4.052202326089384,1.4106191419599916,0.0,0.0,0.16,0.64,0.0031959999999999996,0.05999200000000001,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,135,135,0.0135,0.0135,0.0135,0.011417697708664352,0.015955932706003973,0.0011540255629751016,0.036500000000000005,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",9.433744589105281,5.034446916489594,15.574877121242144,0.0,0.0,6.140818528388209,3.631628860877813,9.815221409420126,0.0,0.0,15.284087643478923,10.216094479009335,21.65255364541236,0.0,0.0
5x5_different_skew_spread_additive_e0_np50_nq500,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,500,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,12713916710603223051,0.2026101163044692,0.7053095709799958,0.64,0.16,0.96,0.64,0.501028,0.18550400000000003,0.0792,0.0,0.0816,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,932,932,0.0932,0.0932,0.0932,0.08765730293382704,0.09905511814055545,0.002907125040310444,0.0432,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0_np50_nq500,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,500,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,12713916710603223051,0.2026101163044692,0.7053095709799958,0.64,0.16,0.96,0.64,0.501028,0.18550400000000003,0.0792,0.0,0.0816,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,868,868,0.0868,0.0868,0.0868,0.08143932955544067,0.09247800669808648,0.002815417553401271,0.0368,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0_np50_nq500,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,500,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,12713916710603223051,0.2026101163044692,0.7053095709799958,0.64,0.16,0.96,0.64,0.501028,0.18550400000000003,0.0792,0.0,0.0816,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,126,126,0.0126,0.0126,0.0126,0.010593432231852846,0.014980889379882699,0.0011154030661603904,0.0374,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",4.445755917881088,1.6210963780385395,12.784453664421196,0.0065,0.0,3.731943005077061,1.9802466704360453,7.1254128625222775,0.0006,0.0,4.575009737646033,1.7244070677082477,13.06318752737402,0.0034,0.0
5x5_different_skew_spread_additive_e0_np500_nq50,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,500,50,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,10208320203813682682,2.026101163044692,0.07053095709799959,0.0,0.64,0.64,0.96,0.039428,0.6052199999999999,0.0,0.2807,0.0,0.2821,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,3684,3684,0.3684,0.3684,0.3684,0.35899792356466803,0.37790314480649395,0.004823706458730672,0.3184,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0_np500_nq50,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,500,50,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,10208320203813682682,2.026101163044692,0.07053095709799959,0.0,0.64,0.64,0.96,0.039428,0.6052199999999999,0.0,0.2807,0.0,0.2821,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,3608,3608,0.3608,0.3608,0.3608,0.3514427219077533,0.37026418323864296,0.0048023261030463145,0.3108,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0_np500_nq50,5x5_different_skew_spread_additive_e0,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,500,50,0.0,0.01079407066351501,0.0021588141327035792,0.002158814132702691,0.0,0.002158814132703002,0.002158814132703002,10000,10208320203813682682,2.026101163044692,0.07053095709799959,0.0,0.64,0.64,0.96,0.039428,0.6052199999999999,0.0,0.2807,0.0,0.2821,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,1203,1203,0.1203,0.1203,0.1203,0.11406936286416848,0.12682224549852333,0.0032531201945209466,0.0703,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",6.815650604354559,3.8983423177934573,11.068904361835564,0.0,0.0,3.309061217981865,0.8335606168880568,10.793446081066863,0.0949,0.0,3.5837574626166555,0.9450717096405815,11.198782871310101,0.0652,0.0
5x5_different_skew_spread_additive_e0.1_np10_nq10,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,10,10,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,18443944272987782777,0.04052202326089384,0.01162657264131361,0.96,0.96,1.0,0.96,0.7921480000000001,0.8373960000000001,0.9379,0.9837,0.9379,0.9827,normal_wald,Normal Wald,0.05,9887,0.9887,7751,0.7751,1320,839,0.132,0.13350864771922727,0.10824409753580183,0.12550678306521235,0.13877583973560564,0.0033849076796864047,,"{""invalid_base"": 113}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np10_nq10,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,10,10,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,18443944272987782777,0.04052202326089384,0.01162657264131361,0.96,0.96,1.0,0.96,0.7921480000000001,0.8373960000000001,0.9379,0.9837,0.9379,0.9827,simple_welch,Simple Welch,0.05,9887,0.9887,7751,0.7751,771,493,0.0771,0.07798118741782138,0.06360469616823636,0.07203266996590156,0.08249211585601669,0.002667500515463868,,"{""invalid_base"": 113, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np10_nq10,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,10,10,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,18443944272987782777,0.04052202326089384,0.01162657264131361,0.96,0.96,1.0,0.96,0.7921480000000001,0.8373960000000001,0.9379,0.9837,0.9379,0.9827,expanded_welch,Expanded Welch,0.05,7751,0.7751,7751,0.7751,591,591,0.0591,0.07624822603535028,0.07624822603535028,0.05464526611656369,0.06389334364669892,0.0023581176815417842,,"{""invalid_base"": 113, ""invalid_combined_df"": 2136, ""invalid_component_p"": 398, ""invalid_component_q"": 1738}",4.243387304536961,0.8002422578435118,133.7352523441655,0.0932782866726874,0.0,1.7980372073644104,0.5174880393298927,148.11539103014897,0.26215972132628046,0.0,8.480804203959654,1.480529587759555,133.89568541960915,0.023609856792671913,0.0
5x5_different_skew_spread_additive_e0.1_np50_nq50,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,50,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,18295795767054658944,0.2026101163044692,0.05813286320656805,0.64,0.64,0.96,0.96,0.5008000000000001,0.6043719999999999,0.0801,0.2742,0.08,0.2797,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,530,530,0.053,0.053,0.053,0.048778160614320124,0.05756513392906473,0.0022403347964087867,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np50_nq50,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,50,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,18295795767054658944,0.2026101163044692,0.05813286320656805,0.64,0.64,0.96,0.96,0.5008000000000001,0.6043719999999999,0.0801,0.2742,0.08,0.2797,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,475,475,0.0475,0.0475,0.0475,0.04350198283479496,0.05184553569066735,0.0021270578271405786,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np50_nq50,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,50,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,18295795767054658944,0.2026101163044692,0.05813286320656805,0.64,0.64,0.96,0.96,0.5008000000000001,0.6043719999999999,0.0801,0.2742,0.08,0.2797,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,193,193,0.0193,0.0193,0.0193,0.01678232864046499,0.022186847393103493,0.0013757728736968177,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",4.357343254385086,1.6608785764289786,12.89515149395487,0.0062,0.0,3.380248939709272,0.8315930023526164,11.303724443113312,0.0891,0.0,7.349287540489925,2.898693106481516,18.055070852833115,0.0,0.0
5x5_different_skew_spread_additive_e0.1_np250_nq250,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,250,250,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,6993630412336347867,1.013050581522346,0.29066431603284026,0.0,0.6,0.64,0.64,0.154364,0.33821600000000007,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,102,102,0.0102,0.0102,0.0102,0.00841015237783062,0.012366012426084172,0.0010047865444958945,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np250_nq250,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,250,250,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,6993630412336347867,1.013050581522346,0.29066431603284026,0.0,0.6,0.64,0.64,0.154364,0.33821600000000007,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,101,101,0.0101,0.0101,0.0101,0.008319720104246149,0.012256521499342778,0.0009998994949493674,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np250_nq250,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,250,250,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,6993630412336347867,1.013050581522346,0.29066431603284026,0.0,0.6,0.64,0.64,0.154364,0.33821600000000007,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,31,31,0.0031,0.0031,0.0031,0.002184864524503692,0.004396753056274708,0.0005559127629403736,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",4.5109450898907255,2.4703519787969976,8.3454953624519,0.0002,0.0,3.2143150570627093,1.6904974081870336,6.841078939950254,0.0004,0.0,7.706279880686269,4.81950145453056,12.702917094553586,0.0,0.0
5x5_different_skew_spread_additive_e0.1_np1000_nq1000,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,9694723202670390264,4.052202326089384,1.162657264131361,0.0,0.0,0.16,0.6,0.003104,0.065892,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,262,262,0.0262,0.0262,0.0262,0.02324661275726247,0.029517264098790668,0.0015972964659073156,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np1000_nq1000,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,9694723202670390264,4.052202326089384,1.162657264131361,0.0,0.0,0.16,0.6,0.003104,0.065892,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,261,261,0.0261,0.0261,0.0261,0.023152457773687764,0.02941149588203951,0.0015943271307984443,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np1000_nq1000,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,1000,1000,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,9694723202670390264,4.052202326089384,1.162657264131361,0.0,0.0,0.16,0.6,0.003104,0.065892,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,148,148,0.0148,0.0148,0.0148,0.01261275780745284,0.01735987421145173,0.0012075164595151489,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",9.371079969332548,5.010814908001508,15.50002232148613,0.0,0.0,6.516805103143698,3.888015194683102,10.51823606701445,0.0,0.0,15.577199622429617,10.49515038697019,22.054150249489147,0.0,0.0
5x5_different_skew_spread_additive_e0.1_np50_nq500,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,500,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,1536567681815171512,0.2026101163044692,0.5813286320656805,0.64,0.16,0.96,0.64,0.5008960000000001,0.18744400000000003,0.0761,0.0,0.0821,0.0,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,983,983,0.0983,0.0983,0.0983,0.09261813189777852,0.10429037239322304,0.0029771985153832117,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np50_nq500,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,500,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,1536567681815171512,0.2026101163044692,0.5813286320656805,0.64,0.16,0.96,0.64,0.5008960000000001,0.18744400000000003,0.0761,0.0,0.0821,0.0,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,931,931,0.0931,0.0931,0.0931,0.08756008233810816,0.09895241553594844,0.0029057252106832127,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np50_nq500,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,500,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,1536567681815171512,0.2026101163044692,0.5813286320656805,0.64,0.16,0.96,0.64,0.5008960000000001,0.18744400000000003,0.0761,0.0,0.0821,0.0,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,136,136,0.0136,0.0136,0.0136,0.01150944523779097,0.01606410837720322,0.0011582331371533107,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",4.371334013001352,1.6432897992047428,12.895251851095674,0.0059,0.0,3.910875249662528,2.071904507626648,7.626513392696659,0.0003,0.0,4.520123996071602,1.7628571165731515,13.159951250567124,0.0033,0.0
5x5_different_skew_spread_additive_e0.1_np500_nq50,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,500,50,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,16024208989589211389,2.026101163044692,0.05813286320656805,0.0,0.64,0.64,0.96,0.039952,0.603328,0.0,0.2824,0.0,0.2785,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,3579,3579,0.3579,0.3579,0.3579,0.3485604873101785,0.3673486450267677,0.004793825090676547,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np500_nq50,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,500,50,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,16024208989589211389,2.026101163044692,0.05813286320656805,0.0,0.64,0.64,0.96,0.039952,0.603328,0.0,0.2824,0.0,0.2785,simple_welch,Simple Welch,0.05,10000,1.0,10000,1.0,3486,3486,0.3486,0.3486,0.3486,0.33931999099934385,0.35799628370729697,0.004765270611413375,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.1_np500_nq50,5x5_different_skew_spread_additive_e0.1,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,500,50,0.1,0.01079407066351501,0.0021588141327035792,0.003238221199055147,0.0010794070663515012,0.002158814132703002,0.0032382211990545032,10000,16024208989589211389,2.026101163044692,0.05813286320656805,0.0,0.64,0.64,0.96,0.039952,0.603328,0.0,0.2824,0.0,0.2785,expanded_welch,Expanded Welch,0.05,10000,1.0,10000,1.0,1120,1120,0.112,0.112,0.112,0.1059673135711643,0.11833066916448072,0.003153664535108324,,"{""invalid_base"": 0, ""invalid_combined_df"": 0, ""invalid_component_p"": 0, ""invalid_component_q"": 0}",6.8069309508964855,3.847810742239752,11.066287282677107,0.0,0.0,3.3467211405963475,0.8279854136946643,10.950563891769463,0.0915,0.0,3.579938865832605,0.9376142315223877,11.290853397755326,0.0637,0.0
5x5_different_skew_spread_additive_e0.3_np10_nq10,5x5_different_skew_spread_additive_e0.3,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,10,10,0.3,0.01079407066351501,0.0021588141327035792,0.005397035331757394,0.003238221199054503,0.002158814132703002,0.005397035331757505,10000,5745380909681626421,0.04052202326089384,0.007754668903884614,0.96,0.96,1.0,0.96,0.7916040000000001,0.8375040000000001,0.9328,0.9815,0.9367,0.9841,normal_wald,Normal Wald,0.05,9895,0.9895,7778,0.7778,1300,836,0.13,0.13137948458817586,0.10748264335304705,0.12355038748394492,0.13673377131035575,0.0033630343441600472,,"{""invalid_base"": 105}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.3_np10_nq10,5x5_different_skew_spread_additive_e0.3,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,10,10,0.3,0.01079407066351501,0.0021588141327035792,0.005397035331757394,0.003238221199054503,0.002158814132703002,0.005397035331757505,10000,5745380909681626421,0.04052202326089384,0.007754668903884614,0.96,0.96,1.0,0.96,0.7916040000000001,0.8375040000000001,0.9328,0.9815,0.9367,0.9841,simple_welch,Simple Welch,0.05,9895,0.9895,7778,0.7778,814,539,0.0814,0.08226376958059627,0.0692980200565698,0.07619986982723691,0.08692161360869353,0.0027344842292468976,,"{""invalid_base"": 105, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.3_np10_nq10,5x5_different_skew_spread_additive_e0.3,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,10,10,0.3,0.01079407066351501,0.0021588141327035792,0.005397035331757394,0.003238221199054503,0.002158814132703002,0.005397035331757505,10000,5745380909681626421,0.04052202326089384,0.007754668903884614,0.96,0.96,1.0,0.96,0.7916040000000001,0.8375040000000001,0.9328,0.9815,0.9367,0.9841,expanded_welch,Expanded Welch,0.05,7778,0.7778,7778,0.7778,597,597,0.0597,0.07675494985857546,0.07675494985857546,0.05522314248169482,0.06451500648352297,0.0023693017958884006,,"{""invalid_base"": 105, ""invalid_combined_df"": 2117, ""invalid_component_p"": 382, ""invalid_component_q"": 1735}",4.153003239405138,0.8002422578435118,120.12347502417735,0.09745435844690152,0.0,1.7980372073644104,0.5174880393298927,148.11539103014894,0.2557212651067112,0.0,8.272485362283856,1.3321771927820645,132.09960705894622,0.02301362818205194,0.0
5x5_different_skew_spread_additive_e0.3_np50_nq50,5x5_different_skew_spread_additive_e0.3,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,50,0.3,0.01079407066351501,0.0021588141327035792,0.005397035331757394,0.003238221199054503,0.002158814132703002,0.005397035331757505,10000,6170077933105990854,0.2026101163044692,0.03877334451942307,0.64,0.64,0.96,0.96,0.49994800000000006,0.6027600000000001,0.0818,0.2776,0.0768,0.2797,normal_wald,Normal Wald,0.05,10000,1.0,9999,0.9999,513,512,0.0513,0.0513,0.05120512051205121,0.047145842042160484,0.05579875809568468,0.0022060895267418316,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.3_np50_nq50,5x5_different_skew_spread_additive_e0.3,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,50,0.3,0.01079407066351501,0.0021588141327035792,0.005397035331757394,0.003238221199054503,0.002158814132703002,0.005397035331757505,10000,6170077933105990854,0.2026101163044692,0.03877334451942307,0.64,0.64,0.96,0.96,0.49994800000000006,0.6027600000000001,0.0818,0.2776,0.0768,0.2797,simple_welch,Simple Welch,0.05,10000,1.0,9999,0.9999,454,453,0.0454,0.0454,0.045304530453045305,0.041491366286706785,0.04965776503191237,0.0020817982611194582,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
5x5_different_skew_spread_additive_e0.3_np50_nq50,5x5_different_skew_spread_additive_e0.3,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,50,50,0.3,0.01079407066351501,0.0021588141327035792,0.005397035331757394,0.003238221199054503,0.002158814132703002,0.005397035331757505,10000,6170077933105990854,0.2026101163044692,0.03877334451942307,0.64,0.64,0.96,0.96,0.49994800000000006,0.6027600000000001,0.0818,0.2776,0.0768,0.2797,expanded_welch,Expanded Welch,0.05,9999,0.9999,9999,0.9999,211,211,0.0211,0.021102110211021104,0.021102110211021104,0.0184616240216039,0.02410616961783014,0.0014371774420717854,,"{""invalid_base"": 0, ""invalid_combined_df"": 1, ""invalid_component_p"": 0, ""invalid_component_q"": 1}",4.457431526921481,1.6250272508367076,12.937623497827657,0.004300430043004301,0.0,3.4197904095964526,0.8351012539144803,11.31239902968813,0.0889088908890889,0.0,7.426434380461496,2.924465780586544,18.124403261428313,0.00030003000300030005,0.0
5x5_different_skew_spread_additive_e0.3_np250_nq250,5x5_different_skew_spread_additive_e0.3,5x5,5,5,construction_check,different_skew,spread,additive,different_skew,250,250,0.3,0.01079407066351501,0.0021588141327035792,0.005397035331757394,0.003238221199054503,0.002158814132703002,0.005397035331757505,10000,1833820565887692388,1.013050581522346,0.19386672259711535,0.0,0.52,0.64,0.64,0.15558000000000002,0.33988400000000013,0.0,0.0,0.0,0.0001,normal_wald,Normal Wald,0.05,10000,1.0,10000,1.0,94,94,0.0094,0.0094,0.0094,0.007688088248246492,0.011488690953061383,0.0009649683932647743,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
