configuration_id,population_id,shape,rows,columns,experiment,profile,family,constructor,relationship,n_p,n_q,relative_effect,shared_reachable_mi,achieved_mi_p,achieved_mi_q,absolute_mi_difference,target_mi_p,target_mi_q,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
5x5_uniform_spread_additive_e0.6_np250_nq250,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,250,250,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,2893450917514382836,0.05,simple_welch,normal_wald,6618,3365,0,17,-0.0017,0.00041198054905211204,-0.0025074818761421395,-0.0008925181238578603
5x5_uniform_spread_additive_e0.6_np250_nq250,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,250,250,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,2893450917514382836,0.05,expanded_welch,simple_welch,6478,3382,0,140,-0.014,0.0011749630010367902,-0.01630292748203211,-0.011697072517967892
5x5_uniform_spread_additive_e0.6_np1000_nq1000,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,1000,1000,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,17019809275172813942,0.05,expanded_welch,normal_wald,9999,1,0,0,0.0,0.0,0.0,0.0
5x5_uniform_spread_additive_e0.6_np1000_nq1000,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,1000,1000,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,17019809275172813942,0.05,simple_welch,normal_wald,9999,1,0,0,0.0,0.0,0.0,0.0
5x5_uniform_spread_additive_e0.6_np1000_nq1000,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,1000,1000,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,17019809275172813942,0.05,expanded_welch,simple_welch,9999,1,0,0,0.0,0.0,0.0,0.0
5x5_uniform_spread_additive_e0.6_np50_nq500,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,50,500,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,2923290647175241051,0.05,expanded_welch,normal_wald,1039,8282,0,679,-0.0679,0.0025158680329452733,-0.07283110134457274,-0.06296889865542726
5x5_uniform_spread_additive_e0.6_np50_nq500,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,50,500,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,2923290647175241051,0.05,simple_welch,normal_wald,1629,8282,0,89,-0.0089,0.000939237572034718,-0.010740905641188047,-0.0070590943588119525
5x5_uniform_spread_additive_e0.6_np50_nq500,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,50,500,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,2923290647175241051,0.05,expanded_welch,simple_welch,1039,8371,0,590,-0.059,0.002356364837100688,-0.06361847508071734,-0.05438152491928265
5x5_uniform_spread_additive_e0.6_np500_nq50,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,500,50,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,12562920832350497891,0.05,expanded_welch,normal_wald,2626,6825,0,549,-0.0549,0.002277963544877569,-0.05936480854796003,-0.050435191452039965
5x5_uniform_spread_additive_e0.6_np500_nq50,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,500,50,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,12562920832350497891,0.05,simple_welch,normal_wald,3033,6825,0,142,-0.0142,0.0011832058137111058,-0.01651908339487377,-0.011880916605126234
5x5_uniform_spread_additive_e0.6_np500_nq50,5x5_uniform_spread_additive_e0.6,5x5,5,5,construction_check,uniform,spread,additive,uniform,500,50,0.6,0.1343516585717195,0.026870331714343276,0.10748132685737533,0.0806109951430317,0.0268703317143439,0.1074813268573756,10000,12562920832350497891,0.05,expanded_welch,simple_welch,2626,6967,0,407,-0.0407,0.0019760418705451095,-0.044573042066268415,-0.036826957933731586
5x5_uniform_spread_loglinear_e0_np10_nq10,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,4241046624901543003,0.05,expanded_welch,normal_wald,635,8957,0,408,-0.0408,0.0019783648280181474,-0.04467759506291557,-0.03692240493708444
5x5_uniform_spread_loglinear_e0_np10_nq10,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,4241046624901543003,0.05,simple_welch,normal_wald,850,8957,0,193,-0.0193,0.0013758416675000809,-0.02199664966830016,-0.016603350331699844
5x5_uniform_spread_loglinear_e0_np10_nq10,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,4241046624901543003,0.05,expanded_welch,simple_welch,630,9145,5,220,-0.0215,0.001484585935383989,-0.024409788433352616,-0.01859021156664738
5x5_uniform_spread_loglinear_e0_np50_nq50,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,13093829574494914154,0.05,expanded_welch,normal_wald,503,9325,0,172,-0.0172,0.0013002250030305718,-0.01974844100593992,-0.01465155899406008
5x5_uniform_spread_loglinear_e0_np50_nq50,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,13093829574494914154,0.05,simple_welch,normal_wald,651,9325,0,24,-0.0024,0.0004893341851888946,-0.0033590950029702333,-0.0014409049970297663
5x5_uniform_spread_loglinear_e0_np50_nq50,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,13093829574494914154,0.05,expanded_welch,simple_welch,503,9349,0,148,-0.0148,0.0012075768398666887,-0.01716685060613871,-0.012433149393861292
5x5_uniform_spread_loglinear_e0_np250_nq250,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,1093682307599640132,0.05,expanded_welch,normal_wald,196,9768,0,36,-0.0036,0.0005989489744438992,-0.0047739399899100424,-0.0024260600100899574
5x5_uniform_spread_loglinear_e0_np250_nq250,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,1093682307599640132,0.05,simple_welch,normal_wald,227,9768,0,5,-0.0005,0.0002235620674439203,-0.0009381816521900838,-6.181834780991623e-05
5x5_uniform_spread_loglinear_e0_np250_nq250,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,1093682307599640132,0.05,expanded_welch,simple_welch,196,9773,0,31,-0.0031,0.0005559405606633672,-0.0041896434989002,-0.0020103565010998
5x5_uniform_spread_loglinear_e0_np1000_nq1000,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,3211229732579489888,0.05,expanded_welch,normal_wald,340,9639,0,21,-0.0021,0.00045779903669164663,-0.002997286111915627,-0.0012027138880843725
5x5_uniform_spread_loglinear_e0_np1000_nq1000,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,3211229732579489888,0.05,simple_welch,normal_wald,361,9639,0,0,0.0,0.0,0.0,0.0
5x5_uniform_spread_loglinear_e0_np1000_nq1000,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,3211229732579489888,0.05,expanded_welch,simple_welch,340,9639,0,21,-0.0021,0.00045779903669164663,-0.002997286111915627,-0.0012027138880843725
5x5_uniform_spread_loglinear_e0_np50_nq500,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,9954200360690548865,0.05,expanded_welch,normal_wald,547,9128,0,325,-0.0325,0.0017733272312088636,-0.03597572137316937,-0.02902427862683063
5x5_uniform_spread_loglinear_e0_np50_nq500,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,9954200360690548865,0.05,simple_welch,normal_wald,812,9128,0,60,-0.006,0.0007723079994177171,-0.007513723678858725,-0.004486276321141275
5x5_uniform_spread_loglinear_e0_np50_nq500,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,9954200360690548865,0.05,expanded_welch,simple_welch,547,9188,0,265,-0.0265,0.0016062481138666995,-0.02964824630317873,-0.02335175369682127
5x5_uniform_spread_loglinear_e0_np500_nq50,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,8601686309545555437,0.05,expanded_welch,normal_wald,563,9087,0,350,-0.035,0.0018378894917209735,-0.03860226340377311,-0.0313977365962269
5x5_uniform_spread_loglinear_e0_np500_nq50,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,8601686309545555437,0.05,simple_welch,normal_wald,835,9087,0,78,-0.0078,0.0008797689465649114,-0.009524347135267225,-0.006075652864732773
5x5_uniform_spread_loglinear_e0_np500_nq50,5x5_uniform_spread_loglinear_e0,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.0,0.1343516585717195,0.026870331714344164,0.026870331714344164,0.0,0.0268703317143439,0.0268703317143439,10000,8601686309545555437,0.05,expanded_welch,simple_welch,563,9165,0,272,-0.0272,0.00162673926247042,-0.03038840895444202,-0.024011591045557976
5x5_uniform_spread_loglinear_e0.1_np10_nq10,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,11040230334773275567,0.05,expanded_welch,normal_wald,656,8921,0,423,-0.0423,0.002012827898160884,-0.046245142680395326,-0.03835485731960467
5x5_uniform_spread_loglinear_e0.1_np10_nq10,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,11040230334773275567,0.05,simple_welch,normal_wald,848,8921,0,231,-0.0231,0.001502286486149911,-0.026044481512853823,-0.020155518487146175
5x5_uniform_spread_loglinear_e0.1_np10_nq10,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,11040230334773275567,0.05,expanded_welch,simple_welch,647,9143,9,201,-0.0192,0.0014364338948358963,-0.022015410433878356,-0.01638458956612164
5x5_uniform_spread_loglinear_e0.1_np50_nq50,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,1635835038283209172,0.05,expanded_welch,normal_wald,608,9199,0,193,-0.0193,0.0013758416675000809,-0.02199664966830016,-0.016603350331699844
5x5_uniform_spread_loglinear_e0.1_np50_nq50,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,1635835038283209172,0.05,simple_welch,normal_wald,755,9199,0,46,-0.0046,0.0006767051004531427,-0.00592634199688816,-0.0032736580031118402
5x5_uniform_spread_loglinear_e0.1_np50_nq50,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,1635835038283209172,0.05,expanded_welch,simple_welch,608,9245,0,147,-0.0147,0.0012035513506225475,-0.017058960647220192,-0.012341039352779807
5x5_uniform_spread_loglinear_e0.1_np250_nq250,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,9928499031078486067,0.05,expanded_welch,normal_wald,454,9478,0,68,-0.0068,0.0008218537244269416,-0.008410833299876805,-0.005189166700123194
5x5_uniform_spread_loglinear_e0.1_np250_nq250,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,9928499031078486067,0.05,simple_welch,normal_wald,516,9478,0,6,-0.0006,0.00024488772325231,-0.0010799799375745276,-0.00012002006242547238
5x5_uniform_spread_loglinear_e0.1_np250_nq250,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,9928499031078486067,0.05,expanded_welch,simple_welch,454,9484,0,62,-0.0062,0.0007849953004713953,-0.007738590788923935,-0.004661409211076065
5x5_uniform_spread_loglinear_e0.1_np1000_nq1000,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,4757440970039289900,0.05,expanded_welch,normal_wald,1698,8229,0,73,-0.0073,0.0008513186679190317,-0.008968584589121302,-0.005631415410878698
5x5_uniform_spread_loglinear_e0.1_np1000_nq1000,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,4757440970039289900,0.05,simple_welch,normal_wald,1766,8229,0,5,-0.0005,0.0002235620674439203,-0.0009381816521900838,-6.181834780991623e-05
5x5_uniform_spread_loglinear_e0.1_np1000_nq1000,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,4757440970039289900,0.05,expanded_welch,simple_welch,1698,8234,0,68,-0.0068,0.0008218537244269416,-0.008410833299876805,-0.005189166700123194
5x5_uniform_spread_loglinear_e0.1_np50_nq500,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,13548733504625833963,0.05,expanded_welch,normal_wald,452,9183,0,365,-0.0365,0.0018754004139573145,-0.040175784811356335,-0.03282421518864366
5x5_uniform_spread_loglinear_e0.1_np50_nq500,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,13548733504625833963,0.05,simple_welch,normal_wald,746,9183,0,71,-0.0071,0.0008396603497547655,-0.00874573428551934,-0.00545426571448066
5x5_uniform_spread_loglinear_e0.1_np50_nq500,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,13548733504625833963,0.05,expanded_welch,simple_welch,452,9254,0,294,-0.0294,0.0016893340063286754,-0.0327110946524042,-0.026088905347595795
5x5_uniform_spread_loglinear_e0.1_np500_nq50,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,2493242060801582684,0.05,expanded_welch,normal_wald,759,8853,0,388,-0.0388,0.0019312765164259337,-0.04258530197219483,-0.03501469802780517
5x5_uniform_spread_loglinear_e0.1_np500_nq50,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,2493242060801582684,0.05,simple_welch,normal_wald,1064,8853,0,83,-0.0083,0.0009073000161644069,-0.010078308031682238,-0.006521691968317762
5x5_uniform_spread_loglinear_e0.1_np500_nq50,5x5_uniform_spread_loglinear_e0.1,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.1,0.1343516585717195,0.026870331714344164,0.04030549757151558,0.01343516585717195,0.0268703317143439,0.04030549757151585,10000,2493242060801582684,0.05,expanded_welch,simple_welch,759,8936,0,305,-0.0305,0.0017196716916530047,-0.03387055651563989,-0.02712944348436011
5x5_uniform_spread_loglinear_e0.3_np10_nq10,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,10892921189162045713,0.05,expanded_welch,normal_wald,679,8881,0,440,-0.044,0.0020510535541687367,-0.04802006496617072,-0.039979935033829274
5x5_uniform_spread_loglinear_e0.3_np10_nq10,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,10892921189162045713,0.05,simple_welch,normal_wald,879,8881,0,240,-0.024,0.0015305666478224143,-0.026999910629731932,-0.02100008937026807
5x5_uniform_spread_loglinear_e0.3_np10_nq10,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,10,10,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,10892921189162045713,0.05,expanded_welch,simple_welch,675,9117,4,204,-0.02,0.001428357105349373,-0.02279957992648477,-0.01720042007351523
5x5_uniform_spread_loglinear_e0.3_np50_nq50,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,11450557696944861826,0.05,expanded_welch,normal_wald,765,9072,0,163,-0.0163,0.0012663298776921887,-0.01878200656027669,-0.013817993439723309
5x5_uniform_spread_loglinear_e0.3_np50_nq50,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,11450557696944861826,0.05,simple_welch,normal_wald,892,9072,0,36,-0.0036,0.0005989489744438992,-0.0047739399899100424,-0.0024260600100899574
5x5_uniform_spread_loglinear_e0.3_np50_nq50,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,50,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,11450557696944861826,0.05,expanded_welch,simple_welch,765,9108,0,127,-0.0127,0.0011198198067724843,-0.01489484682127407,-0.01050515317872593
5x5_uniform_spread_loglinear_e0.3_np250_nq250,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,7535708074937641279,0.05,expanded_welch,normal_wald,1995,7854,0,151,-0.0151,0.0012195686675105578,-0.017490354588320694,-0.012709645411679307
5x5_uniform_spread_loglinear_e0.3_np250_nq250,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,7535708074937641279,0.05,simple_welch,normal_wald,2124,7854,0,22,-0.0022,0.0004685487741904567,-0.0031183555974132952,-0.001281644402586705
5x5_uniform_spread_loglinear_e0.3_np250_nq250,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,250,250,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,7535708074937641279,0.05,expanded_welch,simple_welch,1995,7876,0,129,-0.0129,0.0011284885239269665,-0.015111837506896854,-0.010688162493103146
5x5_uniform_spread_loglinear_e0.3_np1000_nq1000,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,3510287486279512915,0.05,expanded_welch,normal_wald,8244,1701,0,55,-0.0055,0.0007396145637900169,-0.006949644545028433,-0.004050355454971567
5x5_uniform_spread_loglinear_e0.3_np1000_nq1000,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,3510287486279512915,0.05,simple_welch,normal_wald,8296,1701,0,3,-0.0003,0.0001731877576503027,-0.0006394480049945932,3.9448004994593314e-05
5x5_uniform_spread_loglinear_e0.3_np1000_nq1000,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,1000,1000,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,3510287486279512915,0.05,expanded_welch,simple_welch,8244,1704,0,52,-0.0052,0.0007192688890626907,-0.006609767022562873,-0.003790232977437126
5x5_uniform_spread_loglinear_e0.3_np50_nq500,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,11732143197710277376,0.05,expanded_welch,normal_wald,392,9186,0,422,-0.0422,0.0020105522206655567,-0.04614068235250449,-0.03825931764749551
5x5_uniform_spread_loglinear_e0.3_np50_nq500,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,11732143197710277376,0.05,simple_welch,normal_wald,745,9186,0,69,-0.0069,0.0008278330331371631,-0.00852255274494884,-0.00527744725505116
5x5_uniform_spread_loglinear_e0.3_np50_nq500,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,50,500,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,11732143197710277376,0.05,expanded_welch,simple_welch,392,9255,0,353,-0.0353,0.0018454624279993662,-0.03891710635887875,-0.03168289364112124
5x5_uniform_spread_loglinear_e0.3_np500_nq50,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,4980410136090100607,0.05,expanded_welch,normal_wald,1373,8186,0,441,-0.0441,0.002053275576745461,-0.048124420130421106,-0.040075579869578895
5x5_uniform_spread_loglinear_e0.3_np500_nq50,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,4980410136090100607,0.05,simple_welch,normal_wald,1705,8186,0,109,-0.0109,0.001038377013748989,-0.012935218946948018,-0.008864781053051982
5x5_uniform_spread_loglinear_e0.3_np500_nq50,5x5_uniform_spread_loglinear_e0.3,5x5,5,5,construction_check,uniform,spread,loglinear,uniform,500,50,0.3,0.1343516585717195,0.026870331714344164,0.06717582928585974,0.040305497571515844,0.0268703317143439,0.06717582928585974,10000,4980410136090100607,0.05,expanded_welch,simple_welch,1373,8295,0,332,-0.0332,0.0017916743592798804,-0.03671168174418857,-0.029688318255811436
