configuration_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,relative_effect,replicates,structural_breakdown,simulation_seed
power__4x8__ultra__identical_distribution__primary__np10__nq10__e0p01,power,4x8,4,8,ultra,identical_distribution,primary,10,10,1.0,0.01,10000,False,6387728079187808941
power__4x8__ultra__identical_distribution__primary__np10__nq10__e0p025,power,4x8,4,8,ultra,identical_distribution,primary,10,10,1.0,0.025,10000,False,7007334440875988731
power__4x8__ultra__identical_distribution__primary__np10__nq10__e0p05,power,4x8,4,8,ultra,identical_distribution,primary,10,10,1.0,0.05,10000,False,8702629680023768849
power__4x8__ultra__identical_distribution__primary__np10__nq10__e0p1,power,4x8,4,8,ultra,identical_distribution,primary,10,10,1.0,0.1,10000,False,14298140981457134632
power__4x8__ultra__identical_distribution__primary__np10__nq10__e0p2,power,4x8,4,8,ultra,identical_distribution,primary,10,10,1.0,0.2,10000,False,1394593457583945529
power__4x8__ultra__identical_distribution__primary__np10__nq10__e0p4,power,4x8,4,8,ultra,identical_distribution,primary,10,10,1.0,0.4,10000,False,120007891222369146
power__4x8__ultra__identical_distribution__primary__np10__nq10__e0p6,power,4x8,4,8,ultra,identical_distribution,primary,10,10,1.0,0.6,10000,False,6570742809934107734
power__4x8__ultra__identical_distribution__primary__np20__nq20__e0p01,power,4x8,4,8,ultra,identical_distribution,primary,20,20,1.0,0.01,10000,False,16912700279517256074
power__4x8__ultra__identical_distribution__primary__np20__nq20__e0p025,power,4x8,4,8,ultra,identical_distribution,primary,20,20,1.0,0.025,10000,False,15560901606113256711
power__4x8__ultra__identical_distribution__primary__np20__nq20__e0p05,power,4x8,4,8,ultra,identical_distribution,primary,20,20,1.0,0.05,10000,False,4511009029688163195
power__4x8__ultra__identical_distribution__primary__np20__nq20__e0p1,power,4x8,4,8,ultra,identical_distribution,primary,20,20,1.0,0.1,10000,False,874736818313585643
power__4x8__ultra__identical_distribution__primary__np20__nq20__e0p2,power,4x8,4,8,ultra,identical_distribution,primary,20,20,1.0,0.2,10000,False,177114133819151168
power__4x8__ultra__identical_distribution__primary__np20__nq20__e0p4,power,4x8,4,8,ultra,identical_distribution,primary,20,20,1.0,0.4,10000,False,14745990411424314903
power__4x8__ultra__identical_distribution__primary__np20__nq20__e0p6,power,4x8,4,8,ultra,identical_distribution,primary,20,20,1.0,0.6,10000,False,13863953179377925212
power__4x8__ultra__identical_distribution__primary__np250__nq250__e0p01,power,4x8,4,8,ultra,identical_distribution,primary,250,250,1.0,0.01,10000,False,15287400093251000935
power__4x8__ultra__identical_distribution__primary__np250__nq250__e0p025,power,4x8,4,8,ultra,identical_distribution,primary,250,250,1.0,0.025,10000,False,16324102712045510264
power__4x8__ultra__identical_distribution__primary__np250__nq250__e0p05,power,4x8,4,8,ultra,identical_distribution,primary,250,250,1.0,0.05,10000,False,7419721986979630135
power__4x8__ultra__identical_distribution__primary__np250__nq250__e0p1,power,4x8,4,8,ultra,identical_distribution,primary,250,250,1.0,0.1,10000,False,6474324844786024802
power__4x8__ultra__identical_distribution__primary__np250__nq250__e0p2,power,4x8,4,8,ultra,identical_distribution,primary,250,250,1.0,0.2,10000,False,15650198116223912894
power__4x8__ultra__identical_distribution__primary__np250__nq250__e0p4,power,4x8,4,8,ultra,identical_distribution,primary,250,250,1.0,0.4,10000,False,13727525540506634535
power__4x8__ultra__identical_distribution__primary__np250__nq250__e0p6,power,4x8,4,8,ultra,identical_distribution,primary,250,250,1.0,0.6,10000,False,3006822336094004774
power__4x8__ultra__identical_distribution__primary__np500__nq500__e0p01,power,4x8,4,8,ultra,identical_distribution,primary,500,500,1.0,0.01,10000,False,901535595413783276
power__4x8__ultra__identical_distribution__primary__np500__nq500__e0p025,power,4x8,4,8,ultra,identical_distribution,primary,500,500,1.0,0.025,10000,False,2910258292338067452
power__4x8__ultra__identical_distribution__primary__np500__nq500__e0p05,power,4x8,4,8,ultra,identical_distribution,primary,500,500,1.0,0.05,10000,False,6972558246081583862
power__4x8__ultra__identical_distribution__primary__np500__nq500__e0p1,power,4x8,4,8,ultra,identical_distribution,primary,500,500,1.0,0.1,10000,False,16594233134020159658
power__4x8__ultra__identical_distribution__primary__np500__nq500__e0p2,power,4x8,4,8,ultra,identical_distribution,primary,500,500,1.0,0.2,10000,False,14890258288378463741
power__4x8__ultra__identical_distribution__primary__np500__nq500__e0p4,power,4x8,4,8,ultra,identical_distribution,primary,500,500,1.0,0.4,10000,False,17627459303847132158
power__4x8__ultra__identical_distribution__primary__np500__nq500__e0p6,power,4x8,4,8,ultra,identical_distribution,primary,500,500,1.0,0.6,10000,False,12708012827876071796
power__4x8__ultra__identical_distribution__primary__np50__nq50__e0p01,power,4x8,4,8,ultra,identical_distribution,primary,50,50,1.0,0.01,10000,False,3691337769359707942
power__4x8__ultra__identical_distribution__primary__np50__nq50__e0p025,power,4x8,4,8,ultra,identical_distribution,primary,50,50,1.0,0.025,10000,False,1638701947609468671
power__4x8__ultra__identical_distribution__primary__np50__nq50__e0p05,power,4x8,4,8,ultra,identical_distribution,primary,50,50,1.0,0.05,10000,False,9249989949585148935
power__4x8__ultra__identical_distribution__primary__np50__nq50__e0p1,power,4x8,4,8,ultra,identical_distribution,primary,50,50,1.0,0.1,10000,False,13176568178756557313
power__4x8__ultra__identical_distribution__primary__np50__nq50__e0p2,power,4x8,4,8,ultra,identical_distribution,primary,50,50,1.0,0.2,10000,False,979140388164880112
power__4x8__ultra__identical_distribution__primary__np50__nq50__e0p4,power,4x8,4,8,ultra,identical_distribution,primary,50,50,1.0,0.4,10000,False,1126622544467559378
power__4x8__ultra__identical_distribution__primary__np50__nq50__e0p6,power,4x8,4,8,ultra,identical_distribution,primary,50,50,1.0,0.6,10000,False,14146338705221531767
power__4x8__ultra__identical_distribution__primary__np5__nq5__e0p01,power,4x8,4,8,ultra,identical_distribution,primary,5,5,1.0,0.01,10000,True,11793236358160077980
power__4x8__ultra__identical_distribution__primary__np5__nq5__e0p025,power,4x8,4,8,ultra,identical_distribution,primary,5,5,1.0,0.025,10000,True,14955825543824076144
power__4x8__ultra__identical_distribution__primary__np5__nq5__e0p05,power,4x8,4,8,ultra,identical_distribution,primary,5,5,1.0,0.05,10000,True,11755481071368797082
power__4x8__ultra__identical_distribution__primary__np5__nq5__e0p1,power,4x8,4,8,ultra,identical_distribution,primary,5,5,1.0,0.1,10000,True,887905351340415219
power__4x8__ultra__identical_distribution__primary__np5__nq5__e0p2,power,4x8,4,8,ultra,identical_distribution,primary,5,5,1.0,0.2,10000,True,11968594203149788881
power__4x8__ultra__identical_distribution__primary__np5__nq5__e0p4,power,4x8,4,8,ultra,identical_distribution,primary,5,5,1.0,0.4,10000,True,9679231774395823230
power__4x8__ultra__identical_distribution__primary__np5__nq5__e0p6,power,4x8,4,8,ultra,identical_distribution,primary,5,5,1.0,0.6,10000,True,6736497632790104912
power__5x5__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.01,10000,False,15501257116174755779
power__5x5__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.025,10000,False,14138142599012874810
power__5x5__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.05,10000,False,17635392589427194210
power__5x5__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.1,10000,False,11288860741802737769
power__5x5__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.2,10000,False,9633577178205619471
power__5x5__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.4,10000,False,5825975016329180472
power__5x5__balanced__equal_mi_different_shape__primary__np1000__nq1000__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,0.6,10000,False,17234800974367833403
power__5x5__balanced__equal_mi_different_shape__primary__np100__nq100__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,100,100,1.0,0.01,10000,False,8462388008146575248
power__5x5__balanced__equal_mi_different_shape__primary__np100__nq100__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,100,100,1.0,0.025,10000,False,6867250464009209067
power__5x5__balanced__equal_mi_different_shape__primary__np100__nq100__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,100,100,1.0,0.05,10000,False,14777263748986389573
power__5x5__balanced__equal_mi_different_shape__primary__np100__nq100__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,100,100,1.0,0.1,10000,False,11527192194647294336
power__5x5__balanced__equal_mi_different_shape__primary__np100__nq100__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,100,100,1.0,0.2,10000,False,4500405925398578865
power__5x5__balanced__equal_mi_different_shape__primary__np100__nq100__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,100,100,1.0,0.4,10000,False,12405071968960165094
power__5x5__balanced__equal_mi_different_shape__primary__np100__nq100__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,100,100,1.0,0.6,10000,False,16378001070077546969
power__5x5__balanced__equal_mi_different_shape__primary__np10__nq10__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,10,10,1.0,0.01,10000,False,12161956076586541523
power__5x5__balanced__equal_mi_different_shape__primary__np10__nq10__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,10,10,1.0,0.025,10000,False,12274750429077898743
power__5x5__balanced__equal_mi_different_shape__primary__np10__nq10__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,10,10,1.0,0.05,10000,False,16060121674037190668
power__5x5__balanced__equal_mi_different_shape__primary__np10__nq10__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,10,10,1.0,0.1,10000,False,5257334060771975403
power__5x5__balanced__equal_mi_different_shape__primary__np10__nq10__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,10,10,1.0,0.2,10000,False,16165519706462311626
power__5x5__balanced__equal_mi_different_shape__primary__np10__nq10__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,10,10,1.0,0.4,10000,False,1483873710551829123
power__5x5__balanced__equal_mi_different_shape__primary__np10__nq10__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,10,10,1.0,0.6,10000,False,17549832437400574934
power__5x5__balanced__equal_mi_different_shape__primary__np20__nq20__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,20,20,1.0,0.01,10000,False,17317491764011996849
power__5x5__balanced__equal_mi_different_shape__primary__np20__nq20__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,20,20,1.0,0.025,10000,False,14960998797775669046
power__5x5__balanced__equal_mi_different_shape__primary__np20__nq20__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,20,20,1.0,0.05,10000,False,7977929358490201489
power__5x5__balanced__equal_mi_different_shape__primary__np20__nq20__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,20,20,1.0,0.1,10000,False,10779429918833270995
power__5x5__balanced__equal_mi_different_shape__primary__np20__nq20__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,20,20,1.0,0.2,10000,False,15364269857196665916
power__5x5__balanced__equal_mi_different_shape__primary__np20__nq20__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,20,20,1.0,0.4,10000,False,9137570668277448359
power__5x5__balanced__equal_mi_different_shape__primary__np20__nq20__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,20,20,1.0,0.6,10000,False,11959933930103438987
power__5x5__balanced__equal_mi_different_shape__primary__np250__nq250__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,0.01,10000,False,10190495990753138885
power__5x5__balanced__equal_mi_different_shape__primary__np250__nq250__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,0.025,10000,False,7655771520609297030
power__5x5__balanced__equal_mi_different_shape__primary__np250__nq250__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,0.05,10000,False,4832713320572818251
power__5x5__balanced__equal_mi_different_shape__primary__np250__nq250__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,0.1,10000,False,17915791389544306243
power__5x5__balanced__equal_mi_different_shape__primary__np250__nq250__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,0.2,10000,False,1187262958903378006
power__5x5__balanced__equal_mi_different_shape__primary__np250__nq250__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,0.4,10000,False,9019501035676979528
power__5x5__balanced__equal_mi_different_shape__primary__np250__nq250__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,0.6,10000,False,7835295063446399642
power__5x5__balanced__equal_mi_different_shape__primary__np500__nq500__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,500,500,1.0,0.01,10000,False,12831249099476546990
power__5x5__balanced__equal_mi_different_shape__primary__np500__nq500__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,500,500,1.0,0.025,10000,False,15796818517324574195
power__5x5__balanced__equal_mi_different_shape__primary__np500__nq500__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,500,500,1.0,0.05,10000,False,12364372570012918952
power__5x5__balanced__equal_mi_different_shape__primary__np500__nq500__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,500,500,1.0,0.1,10000,False,5628329740914360425
power__5x5__balanced__equal_mi_different_shape__primary__np500__nq500__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,500,500,1.0,0.2,10000,False,13778821977700374542
power__5x5__balanced__equal_mi_different_shape__primary__np500__nq500__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,500,500,1.0,0.4,10000,False,12834058313740079115
power__5x5__balanced__equal_mi_different_shape__primary__np500__nq500__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,500,500,1.0,0.6,10000,False,5776003618079873018
power__5x5__balanced__equal_mi_different_shape__primary__np50__nq50__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,0.01,10000,False,16751417338099781873
power__5x5__balanced__equal_mi_different_shape__primary__np50__nq50__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,0.025,10000,False,13033515709657308962
power__5x5__balanced__equal_mi_different_shape__primary__np50__nq50__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,0.05,10000,False,10640038615646880591
power__5x5__balanced__equal_mi_different_shape__primary__np50__nq50__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,0.1,10000,False,8876559658367194240
power__5x5__balanced__equal_mi_different_shape__primary__np50__nq50__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,0.2,10000,False,284405629505617555
power__5x5__balanced__equal_mi_different_shape__primary__np50__nq50__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,0.4,10000,False,9944721045313470833
power__5x5__balanced__equal_mi_different_shape__primary__np50__nq50__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,0.6,10000,False,13628928239351608184
power__5x5__balanced__equal_mi_different_shape__primary__np5__nq5__e0p01,power,5x5,5,5,balanced,equal_mi_different_shape,primary,5,5,1.0,0.01,10000,False,13638204010971644526
power__5x5__balanced__equal_mi_different_shape__primary__np5__nq5__e0p025,power,5x5,5,5,balanced,equal_mi_different_shape,primary,5,5,1.0,0.025,10000,False,8446619599667311006
power__5x5__balanced__equal_mi_different_shape__primary__np5__nq5__e0p05,power,5x5,5,5,balanced,equal_mi_different_shape,primary,5,5,1.0,0.05,10000,False,9655022586525227345
power__5x5__balanced__equal_mi_different_shape__primary__np5__nq5__e0p1,power,5x5,5,5,balanced,equal_mi_different_shape,primary,5,5,1.0,0.1,10000,False,17092213276960021119
power__5x5__balanced__equal_mi_different_shape__primary__np5__nq5__e0p2,power,5x5,5,5,balanced,equal_mi_different_shape,primary,5,5,1.0,0.2,10000,False,262003459031050781
power__5x5__balanced__equal_mi_different_shape__primary__np5__nq5__e0p4,power,5x5,5,5,balanced,equal_mi_different_shape,primary,5,5,1.0,0.4,10000,False,4295222040591661932
power__5x5__balanced__equal_mi_different_shape__primary__np5__nq5__e0p6,power,5x5,5,5,balanced,equal_mi_different_shape,primary,5,5,1.0,0.6,10000,False,3489592922986810749
power__5x5__balanced__identical_distribution__primary__np1000__nq1000__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,1000,1000,1.0,0.01,10000,False,11997943686407932714
power__5x5__balanced__identical_distribution__primary__np1000__nq1000__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,1000,1000,1.0,0.025,10000,False,3178034955689761008
power__5x5__balanced__identical_distribution__primary__np1000__nq1000__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,1000,1000,1.0,0.05,10000,False,17587264722219313869
power__5x5__balanced__identical_distribution__primary__np1000__nq1000__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,1000,1000,1.0,0.1,10000,False,675619528374405344
power__5x5__balanced__identical_distribution__primary__np1000__nq1000__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,1000,1000,1.0,0.2,10000,False,13869040885762715054
power__5x5__balanced__identical_distribution__primary__np1000__nq1000__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,1000,1000,1.0,0.4,10000,False,5430390613667780082
power__5x5__balanced__identical_distribution__primary__np1000__nq1000__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,1000,1000,1.0,0.6,10000,False,1015628717839386394
power__5x5__balanced__identical_distribution__primary__np100__nq100__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,100,100,1.0,0.01,10000,False,2799411739256493806
power__5x5__balanced__identical_distribution__primary__np100__nq100__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,100,100,1.0,0.025,10000,False,734496625210256128
power__5x5__balanced__identical_distribution__primary__np100__nq100__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,100,100,1.0,0.05,10000,False,3428082958458625661
power__5x5__balanced__identical_distribution__primary__np100__nq100__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,100,100,1.0,0.1,10000,False,2426596879455186395
power__5x5__balanced__identical_distribution__primary__np100__nq100__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,100,100,1.0,0.2,10000,False,9929777823423775441
power__5x5__balanced__identical_distribution__primary__np100__nq100__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,100,100,1.0,0.4,10000,False,16436365907287146066
power__5x5__balanced__identical_distribution__primary__np100__nq100__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,100,100,1.0,0.6,10000,False,18222593970156316241
power__5x5__balanced__identical_distribution__primary__np10__nq10__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,10,10,1.0,0.01,10000,False,312691030678993092
power__5x5__balanced__identical_distribution__primary__np10__nq10__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,10,10,1.0,0.025,10000,False,16081281333727645089
power__5x5__balanced__identical_distribution__primary__np10__nq10__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,10,10,1.0,0.05,10000,False,5332878055853541715
power__5x5__balanced__identical_distribution__primary__np10__nq10__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,10,10,1.0,0.1,10000,False,17377901171742943751
power__5x5__balanced__identical_distribution__primary__np10__nq10__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,10,10,1.0,0.2,10000,False,15048657847889344582
power__5x5__balanced__identical_distribution__primary__np10__nq10__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,10,10,1.0,0.4,10000,False,17815503972658071882
power__5x5__balanced__identical_distribution__primary__np10__nq10__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,10,10,1.0,0.6,10000,False,6971765588582705457
power__5x5__balanced__identical_distribution__primary__np20__nq20__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,20,20,1.0,0.01,10000,False,8599247730624489222
power__5x5__balanced__identical_distribution__primary__np20__nq20__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,20,20,1.0,0.025,10000,False,10250534318100879471
power__5x5__balanced__identical_distribution__primary__np20__nq20__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,20,20,1.0,0.05,10000,False,10037165817499875570
power__5x5__balanced__identical_distribution__primary__np20__nq20__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,20,20,1.0,0.1,10000,False,3582001080308777647
power__5x5__balanced__identical_distribution__primary__np20__nq20__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,20,20,1.0,0.2,10000,False,15946536685753742788
power__5x5__balanced__identical_distribution__primary__np20__nq20__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,20,20,1.0,0.4,10000,False,305107322539264739
power__5x5__balanced__identical_distribution__primary__np20__nq20__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,20,20,1.0,0.6,10000,False,12139712456043584310
power__5x5__balanced__identical_distribution__primary__np250__nq250__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,250,250,1.0,0.01,10000,False,18175018385391946370
power__5x5__balanced__identical_distribution__primary__np250__nq250__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,250,250,1.0,0.025,10000,False,5877215874742201098
power__5x5__balanced__identical_distribution__primary__np250__nq250__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,250,250,1.0,0.05,10000,False,16426446397622826837
power__5x5__balanced__identical_distribution__primary__np250__nq250__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,250,250,1.0,0.1,10000,False,1312882713962071879
power__5x5__balanced__identical_distribution__primary__np250__nq250__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,250,250,1.0,0.2,10000,False,10405071890208592089
power__5x5__balanced__identical_distribution__primary__np250__nq250__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,250,250,1.0,0.4,10000,False,10711901748755651631
power__5x5__balanced__identical_distribution__primary__np250__nq250__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,250,250,1.0,0.6,10000,False,844211454264429722
power__5x5__balanced__identical_distribution__primary__np500__nq500__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,500,500,1.0,0.01,10000,False,4032166293923555490
power__5x5__balanced__identical_distribution__primary__np500__nq500__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,500,500,1.0,0.025,10000,False,16579221196488706606
power__5x5__balanced__identical_distribution__primary__np500__nq500__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,500,500,1.0,0.05,10000,False,8075184868430277496
power__5x5__balanced__identical_distribution__primary__np500__nq500__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,500,500,1.0,0.1,10000,False,2229441815091630582
power__5x5__balanced__identical_distribution__primary__np500__nq500__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,500,500,1.0,0.2,10000,False,3892767500500865796
power__5x5__balanced__identical_distribution__primary__np500__nq500__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,500,500,1.0,0.4,10000,False,15570859562737392720
power__5x5__balanced__identical_distribution__primary__np500__nq500__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,500,500,1.0,0.6,10000,False,1425981568162349735
power__5x5__balanced__identical_distribution__primary__np50__nq50__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,50,50,1.0,0.01,10000,False,13446353750520246938
power__5x5__balanced__identical_distribution__primary__np50__nq50__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,50,50,1.0,0.025,10000,False,3580330452800786323
power__5x5__balanced__identical_distribution__primary__np50__nq50__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,50,50,1.0,0.05,10000,False,602159022874157404
power__5x5__balanced__identical_distribution__primary__np50__nq50__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,50,50,1.0,0.1,10000,False,18381561506028181261
power__5x5__balanced__identical_distribution__primary__np50__nq50__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,50,50,1.0,0.2,10000,False,7545881964112436443
power__5x5__balanced__identical_distribution__primary__np50__nq50__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,50,50,1.0,0.4,10000,False,13517534279257691684
power__5x5__balanced__identical_distribution__primary__np50__nq50__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,50,50,1.0,0.6,10000,False,12518085135236547203
power__5x5__balanced__identical_distribution__primary__np5__nq5__e0p01,power,5x5,5,5,balanced,identical_distribution,primary,5,5,1.0,0.01,10000,False,17589990078854649009
power__5x5__balanced__identical_distribution__primary__np5__nq5__e0p025,power,5x5,5,5,balanced,identical_distribution,primary,5,5,1.0,0.025,10000,False,11177227640444633366
power__5x5__balanced__identical_distribution__primary__np5__nq5__e0p05,power,5x5,5,5,balanced,identical_distribution,primary,5,5,1.0,0.05,10000,False,14436675875966060571
power__5x5__balanced__identical_distribution__primary__np5__nq5__e0p1,power,5x5,5,5,balanced,identical_distribution,primary,5,5,1.0,0.1,10000,False,6070955807747524536
power__5x5__balanced__identical_distribution__primary__np5__nq5__e0p2,power,5x5,5,5,balanced,identical_distribution,primary,5,5,1.0,0.2,10000,False,7804596900350418320
power__5x5__balanced__identical_distribution__primary__np5__nq5__e0p4,power,5x5,5,5,balanced,identical_distribution,primary,5,5,1.0,0.4,10000,False,3137869676773081279
power__5x5__balanced__identical_distribution__primary__np5__nq5__e0p6,power,5x5,5,5,balanced,identical_distribution,primary,5,5,1.0,0.6,10000,False,4565366263754581715
power__5x5__mild__equal_mi_different_shape__primary__np1000__nq1000__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.01,10000,False,14629913157315097412
power__5x5__mild__equal_mi_different_shape__primary__np1000__nq1000__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.025,10000,False,15030061034238503773
power__5x5__mild__equal_mi_different_shape__primary__np1000__nq1000__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.05,10000,False,6875619368374669999
power__5x5__mild__equal_mi_different_shape__primary__np1000__nq1000__e0p1,power,5x5,5,5,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.1,10000,False,10493893274344544989
power__5x5__mild__equal_mi_different_shape__primary__np1000__nq1000__e0p2,power,5x5,5,5,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.2,10000,False,11333978669484602123
power__5x5__mild__equal_mi_different_shape__primary__np1000__nq1000__e0p4,power,5x5,5,5,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.4,10000,False,14464916097292291613
power__5x5__mild__equal_mi_different_shape__primary__np1000__nq1000__e0p6,power,5x5,5,5,mild,equal_mi_different_shape,primary,1000,1000,1.0,0.6,10000,False,4019837810552343854
power__5x5__mild__equal_mi_different_shape__primary__np100__nq100__e0p01,power,5x5,5,5,mild,equal_mi_different_shape,primary,100,100,1.0,0.01,10000,False,6792287430220468789
power__5x5__mild__equal_mi_different_shape__primary__np100__nq100__e0p025,power,5x5,5,5,mild,equal_mi_different_shape,primary,100,100,1.0,0.025,10000,False,8219840401721567366
power__5x5__mild__equal_mi_different_shape__primary__np100__nq100__e0p05,power,5x5,5,5,mild,equal_mi_different_shape,primary,100,100,1.0,0.05,10000,False,14886373608245993514
