configuration_id,alphabet_size,regime,sample_size,true_mi_difference,replicates,minimum_expected_count,fraction_expected_below_1,fraction_expected_below_5,lr_valid_rate,lr_median_elapsed_ms,lr_p90_elapsed_ms,lr_median_iterations,lr_max_constraint_residual
3x3_balanced_n25_delta0.005,3,balanced,25,0.005,1000,1.4609553637057027,0.0,1.0,1.0,15.271312440745533,27.16422446537763,29.0,8.093502396055996e-09
3x3_balanced_n25_delta0.01,3,balanced,25,0.01,1000,1.406932059378759,0.0,1.0,1.0,15.98420855589211,26.432199729606513,30.0,9.249886662177076e-09
3x3_balanced_n25_delta0.02,3,balanced,25,0.02,1000,1.3067519427964327,0.0,1.0,1.0,17.179312533698976,32.21502052620053,31.0,9.727011772431293e-09
3x3_balanced_n25_delta0.035,3,balanced,25,0.035,1000,1.1725102718881903,0.0,1.0,1.0,17.2004580963403,30.560158425942067,31.0,9.150699198379186e-09
3x3_balanced_n50_delta0.005,3,balanced,50,0.005,1000,2.9219107274114053,0.0,0.2222222222222222,1.0,14.154145959764719,20.108021399937574,22.0,9.89809653684226e-09
3x3_balanced_n50_delta0.01,3,balanced,50,0.01,1000,2.813864118757518,0.0,0.2222222222222222,1.0,14.848896069452167,20.798770734108988,22.0,9.933761188629653e-09
3x3_balanced_n50_delta0.02,3,balanced,50,0.02,1000,2.6135038855928654,0.0,0.2222222222222222,1.0,15.816062572412193,23.393879667855806,22.0,9.967066422200688e-09
3x3_balanced_n50_delta0.035,3,balanced,50,0.035,1000,2.3450205437763807,0.0,0.2222222222222222,1.0,15.220875036902726,22.965674754232168,22.0,9.88394265044601e-09
3x3_balanced_n75_delta0.005,3,balanced,75,0.005,1000,4.3828660911171085,0.0,0.2222222222222222,1.0,13.954728958196938,19.34664167929441,22.0,9.788187912973534e-09
3x3_balanced_n75_delta0.01,3,balanced,75,0.01,1000,4.220796178136277,0.0,0.2222222222222222,1.0,15.633500064723194,20.7657253369689,22.0,9.940683512454918e-09
3x3_balanced_n75_delta0.02,3,balanced,75,0.02,1000,3.920255828389298,0.0,0.2222222222222222,1.0,16.032103914767504,22.18491300009191,22.0,9.988341015398916e-09
3x3_balanced_n75_delta0.035,3,balanced,75,0.035,1000,3.517530815664571,0.0,0.2222222222222222,1.0,15.848457929678261,22.31093745213002,22.0,9.895352440225658e-09
3x3_balanced_n100_delta0.005,3,balanced,100,0.005,1000,5.843821454822811,0.0,0.0,1.0,14.867687481455505,19.969004346057773,23.0,9.961623179122192e-09
3x3_balanced_n100_delta0.01,3,balanced,100,0.01,1000,5.627728237515036,0.0,0.0,1.0,15.869749942794442,20.721608749590814,23.0,9.986030100050947e-09
3x3_balanced_n100_delta0.02,3,balanced,100,0.02,1000,5.227007771185731,0.0,0.0,1.0,15.993520617485046,20.746241486631334,23.0,9.146137514015606e-09
3x3_balanced_n100_delta0.035,3,balanced,100,0.035,1000,4.690041087552761,0.0,0.1111111111111111,1.0,16.022437601350248,21.256341296248138,23.0,9.822645141710495e-09
3x3_balanced_n150_delta0.005,3,balanced,150,0.005,1000,8.765732182234217,0.0,0.0,1.0,15.416249982081354,20.345387770794332,23.0,8.79983762247516e-09
3x3_balanced_n150_delta0.01,3,balanced,150,0.01,1000,8.441592356272555,0.0,0.0,1.0,16.34304109029472,20.931745693087578,23.0,9.913763771712825e-09
3x3_balanced_n150_delta0.02,3,balanced,150,0.02,1000,7.840511656778596,0.0,0.0,1.0,16.68552099727094,22.54535898100585,23.0,7.486367435693975e-09
3x3_balanced_n150_delta0.035,3,balanced,150,0.035,1000,7.035061631329142,0.0,0.0,1.0,16.41647901851684,21.856083162128925,24.0,9.755179594672647e-09
3x3_balanced_n250_delta0.005,3,balanced,250,0.005,1000,14.609553637057028,0.0,0.0,1.0,16.507750027813017,21.598967211320996,24.0,6.666776242170158e-09
3x3_balanced_n250_delta0.01,3,balanced,250,0.01,1000,14.069320593787591,0.0,0.0,1.0,17.504520947113633,22.357696248218417,24.0,2.3032592430527465e-09
3x3_balanced_n250_delta0.02,3,balanced,250,0.02,1000,13.067519427964326,0.0,0.0,1.0,18.121103988960385,24.590653553605083,24.0,6.1040007076629266e-09
3x3_balanced_n250_delta0.035,3,balanced,250,0.035,1000,11.725102718881903,0.0,0.0,1.0,17.195895314216614,21.57965754158795,25.0,9.851383528380886e-09
3x3_balanced_n500_delta0.005,3,balanced,500,0.005,1000,29.219107274114055,0.0,0.0,1.0,17.625916516408324,22.83406264614314,25.0,1.161803570015607e-09
3x3_balanced_n500_delta0.01,3,balanced,500,0.01,1000,28.138641187575182,0.0,0.0,1.0,18.786270986311138,24.680328834801912,25.0,4.917021616257511e-09
3x3_balanced_n500_delta0.02,3,balanced,500,0.02,1000,26.135038855928652,0.0,0.0,1.0,19.19320854358375,25.97469228785485,25.0,9.512510501519245e-10
3x3_balanced_n500_delta0.035,3,balanced,500,0.035,1000,23.450205437763806,0.0,0.0,1.0,18.2768750237301,22.4680119426921,25.0,9.359355700178096e-09
3x3_balanced_n1000_delta0.005,3,balanced,1000,0.005,1000,58.43821454822811,0.0,0.0,1.0,18.358270986936986,24.32363817933947,25.0,1.0101677758167504e-09
3x3_balanced_n1000_delta0.01,3,balanced,1000,0.01,1000,56.277282375150364,0.0,0.0,1.0,19.63024993892759,25.39200356695801,25.0,7.898226239699824e-10
3x3_balanced_n1000_delta0.02,3,balanced,1000,0.02,1000,52.270077711857304,0.0,0.0,1.0,19.893125048838556,27.19084213022143,25.0,5.291820398545255e-09
3x3_balanced_n1000_delta0.035,3,balanced,1000,0.035,1000,46.90041087552761,0.0,0.0,1.0,19.198958412744105,25.26241217274219,26.0,6.595190921165894e-10
3x3_mild_n25_delta0.005,3,mild,25,0.005,1000,0.09703009795630108,0.3333333333333333,0.8888888888888888,1.0,26.47972898557782,55.06543759256601,54.0,7.463692608400407e-09
3x3_mild_n25_delta0.01,3,mild,25,0.01,1000,0.08712475161886536,0.3333333333333333,0.8888888888888888,1.0,26.624999940395355,52.828475460410125,53.0,7.0139829222437555e-09
3x3_mild_n25_delta0.02,3,mild,25,0.02,1000,0.07050936558924753,0.3333333333333333,0.8888888888888888,1.0,26.941333431750536,55.62854157760739,53.0,9.854334473424764e-09
3x3_mild_n25_delta0.035,3,mild,25,0.035,1000,0.051650227547700205,0.3333333333333333,0.8888888888888888,1.0,27.733333641663194,59.438920370303094,54.0,9.724231642138648e-09
3x3_mild_n50_delta0.005,3,mild,50,0.005,1000,0.19406019591260215,0.1111111111111111,0.7777777777777778,1.0,21.683228900656104,38.73425046913326,40.0,9.902715682186258e-09
3x3_mild_n50_delta0.01,3,mild,50,0.01,1000,0.17424950323773072,0.1111111111111111,0.7777777777777778,1.0,22.995603969320655,40.50872018560767,40.0,9.240245929520441e-09
3x3_mild_n50_delta0.02,3,mild,50,0.02,1000,0.14101873117849506,0.1111111111111111,0.7777777777777778,1.0,23.09022902045399,40.540787787176676,41.0,9.324827160428484e-09
3x3_mild_n50_delta0.035,3,mild,50,0.035,1000,0.10330045509540041,0.1111111111111111,0.7777777777777778,1.0,23.297375068068504,42.62347053736449,42.0,3.1377851567038206e-09
3x3_mild_n75_delta0.005,3,mild,75,0.005,1000,0.2910902938689032,0.1111111111111111,0.6111111111111112,1.0,21.836562431417406,34.95247953105718,39.0,9.95319979213427e-09
3x3_mild_n75_delta0.01,3,mild,75,0.01,1000,0.2613742548565961,0.1111111111111111,0.6111111111111112,1.0,22.318395553156734,33.4669335745275,39.0,9.882736892730115e-09
3x3_mild_n75_delta0.02,3,mild,75,0.02,1000,0.2115280967677426,0.1111111111111111,0.6111111111111112,1.0,21.73714607488364,32.702912809327245,39.0,9.899405073454659e-09
3x3_mild_n75_delta0.035,3,mild,75,0.035,1000,0.1549506826431006,0.1111111111111111,0.5555555555555556,1.0,23.218270391225815,36.153633543290205,40.0,8.954807895200645e-09
3x3_mild_n100_delta0.005,3,mild,100,0.005,1000,0.3881203918252043,0.05555555555555555,0.3333333333333333,1.0,21.31518698297441,31.787092075683177,39.0,9.772920007977692e-09
3x3_mild_n100_delta0.01,3,mild,100,0.01,1000,0.34849900647546145,0.05555555555555555,0.3333333333333333,1.0,22.229499998502433,33.00921737682074,39.0,9.102895270896028e-09
3x3_mild_n100_delta0.02,3,mild,100,0.02,1000,0.2820374623569901,0.05555555555555555,0.3333333333333333,1.0,23.121749982237816,33.301587728783495,40.0,9.838707591691698e-09
3x3_mild_n100_delta0.035,3,mild,100,0.035,1000,0.20660091019080082,0.1111111111111111,0.3888888888888889,1.0,22.93562504928559,34.41583781968802,40.0,9.966668615413177e-09
3x3_mild_n150_delta0.005,3,mild,150,0.005,1000,0.5821805877378065,0.05555555555555555,0.3333333333333333,1.0,21.34239615406841,32.728370651602745,37.0,9.995979495525109e-09
3x3_mild_n150_delta0.01,3,mild,150,0.01,1000,0.5227485097131922,0.05555555555555555,0.3333333333333333,1.0,21.525749936699867,33.556837518699474,37.0,9.246690108044575e-09
3x3_mild_n150_delta0.02,3,mild,150,0.02,1000,0.4230561935354852,0.05555555555555555,0.3333333333333333,1.0,22.302063065581024,33.98834532126785,40.0,9.950336457564823e-09
3x3_mild_n150_delta0.035,3,mild,150,0.035,1000,0.3099013652862012,0.05555555555555555,0.3333333333333333,1.0,23.17472908180207,36.415191437117755,40.0,9.650289463369877e-09
3x3_mild_n250_delta0.005,3,mild,250,0.005,1000,0.9703009795630108,0.05555555555555555,0.1111111111111111,1.0,20.263104001060128,32.42684968281537,27.0,9.836317413358664e-09
3x3_mild_n250_delta0.01,3,mild,250,0.01,1000,0.8712475161886536,0.05555555555555555,0.1111111111111111,1.0,20.129833021201193,31.145187723450363,27.0,9.375659804078396e-09
3x3_mild_n250_delta0.02,3,mild,250,0.02,1000,0.7050936558924753,0.05555555555555555,0.1111111111111111,1.0,21.16814604960382,35.887929261662066,29.0,9.557189858955262e-09
3x3_mild_n250_delta0.035,3,mild,250,0.035,1000,0.516502275477002,0.05555555555555555,0.1111111111111111,1.0,22.138374974019825,37.361775361932814,33.0,9.854411620047188e-09
3x3_mild_n500_delta0.005,3,mild,500,0.005,1000,1.9406019591260215,0.0,0.05555555555555555,1.0,19.93120845872909,27.76422556489706,24.0,9.404817646885277e-09
3x3_mild_n500_delta0.01,3,mild,500,0.01,1000,1.7424950323773072,0.0,0.05555555555555555,1.0,19.070646027103066,27.04996212851256,24.0,2.0441064466081293e-09
3x3_mild_n500_delta0.02,3,mild,500,0.02,1000,1.4101873117849506,0.0,0.05555555555555555,1.0,20.12747887056321,28.389658429659907,25.0,8.831074788107074e-09
3x3_mild_n500_delta0.035,3,mild,500,0.035,1000,1.033004550954004,0.0,0.1111111111111111,1.0,20.82099998369813,29.232629039324824,28.0,9.286335631020215e-09
3x3_mild_n1000_delta0.005,3,mild,1000,0.005,1000,3.881203918252043,0.0,0.05555555555555555,1.0,20.571624976582825,27.67580810468644,24.0,8.94185038513573e-10
3x3_mild_n1000_delta0.01,3,mild,1000,0.01,1000,3.4849900647546144,0.0,0.05555555555555555,1.0,20.2104999916628,27.007716009393334,24.0,1.7136796703898227e-09
3x3_mild_n1000_delta0.02,3,mild,1000,0.02,1000,2.820374623569901,0.0,0.05555555555555555,1.0,20.734666381031275,27.736958349123597,25.0,5.652674994749418e-10
3x3_mild_n1000_delta0.035,3,mild,1000,0.035,1000,2.066009101908008,0.0,0.05555555555555555,1.0,21.489333594217896,28.759886766783897,26.0,1.904672947139474e-10
3x3_strong_n25_delta0.005,3,strong,25,0.005,1000,0.0008996625547001645,0.7777777777777778,0.8888888888888888,1.0,33.58749998733401,95.27575022075327,68.0,9.910551046488081e-09
3x3_strong_n25_delta0.01,3,strong,25,0.01,1000,0.000719570169419326,0.7777777777777778,0.8888888888888888,1.0,33.77139545045793,97.56622447166592,69.5,9.816813446340833e-09
3x3_strong_n25_delta0.02,3,strong,25,0.02,1000,0.00046090665803406427,0.7777777777777778,0.8888888888888888,1.0,34.693229594267905,100.87289959192279,70.0,9.978514368957914e-09
3x3_strong_n25_delta0.035,3,strong,25,0.035,1000,0.00023314128548712013,0.7777777777777778,0.8888888888888888,1.0,33.96689600776881,97.99042074009776,67.0,8.940269913271237e-09
3x3_strong_n50_delta0.005,3,strong,50,0.005,1000,0.001799325109400329,0.3888888888888889,0.8888888888888888,1.0,27.56402047816664,70.00984584446996,56.0,9.05434870135391e-09
3x3_strong_n50_delta0.01,3,strong,50,0.01,1000,0.001439140338838652,0.3888888888888889,0.8888888888888888,1.0,28.165312367491424,64.2350829206407,60.0,9.547188442593502e-09
3x3_strong_n50_delta0.02,3,strong,50,0.02,1000,0.0009218133160681285,0.3888888888888889,0.8888888888888888,1.0,28.522625099867582,66.97339243255556,56.0,8.163676790129415e-09
3x3_strong_n50_delta0.035,3,strong,50,0.035,1000,0.00046628257097424027,0.4444444444444444,0.8888888888888888,1.0,29.540166491642594,74.13772935979068,59.5,9.092919570075075e-09
3x3_strong_n75_delta0.005,3,strong,75,0.005,1000,0.0026989876641004933,0.3333333333333333,0.8888888888888888,1.0,28.051208006218076,57.82562966924161,56.0,5.98396025786041e-09
3x3_strong_n75_delta0.01,3,strong,75,0.01,1000,0.002158710508257978,0.3333333333333333,0.8888888888888888,1.0,27.71179156843573,54.577974649146206,55.0,9.036437625953297e-09
3x3_strong_n75_delta0.02,3,strong,75,0.02,1000,0.0013827199741021927,0.3333333333333333,0.8888888888888888,1.0,28.29466655384749,60.19756726454944,54.0,9.965936326183922e-09
3x3_strong_n75_delta0.035,3,strong,75,0.035,1000,0.0006994238564613604,0.3888888888888889,0.8888888888888888,1.0,27.91520848404616,60.748708201572306,57.0,8.764367440128318e-09
3x3_strong_n100_delta0.005,3,strong,100,0.005,1000,0.003598650218800658,0.3333333333333333,0.8888888888888888,1.0,28.019083430990577,53.0921544879675,56.0,9.507415354992332e-09
3x3_strong_n100_delta0.01,3,strong,100,0.01,1000,0.002878280677677304,0.3333333333333333,0.8888888888888888,1.0,28.157853987067938,51.01411198265851,55.0,8.198799111847066e-09
3x3_strong_n100_delta0.02,3,strong,100,0.02,1000,0.001843626632136257,0.3333333333333333,0.8888888888888888,1.0,28.44862500205636,53.442132985219374,53.0,4.389217350686536e-09
3x3_strong_n100_delta0.035,3,strong,100,0.035,1000,0.0009325651419484805,0.3333333333333333,0.8888888888888888,1.0,28.739187633618712,56.51693411637098,57.0,6.849615846737933e-09
3x3_strong_n150_delta0.005,3,strong,150,0.005,1000,0.0053979753282009865,0.3333333333333333,0.6666666666666666,1.0,27.338187443092465,45.73457909282297,52.0,8.418426192258188e-09
3x3_strong_n150_delta0.01,3,strong,150,0.01,1000,0.004317421016515956,0.3333333333333333,0.6666666666666666,1.0,27.096062432974577,45.20944992545992,52.0,9.353798582911743e-09
3x3_strong_n150_delta0.02,3,strong,150,0.02,1000,0.0027654399482043854,0.3333333333333333,0.6666666666666666,1.0,28.86312548071146,48.83525001350791,53.0,4.614474330422169e-09
3x3_strong_n150_delta0.035,3,strong,150,0.035,1000,0.0013988477129227208,0.2777777777777778,0.6666666666666666,1.0,28.857000055722892,53.18204618524761,55.0,3.99993935890075e-09
3x3_strong_n250_delta0.005,3,strong,250,0.005,1000,0.008996625547001645,0.1111111111111111,0.3888888888888889,1.0,27.980458457022905,40.765620255842805,50.5,1.4739284515119522e-09
3x3_strong_n250_delta0.01,3,strong,250,0.01,1000,0.00719570169419326,0.1111111111111111,0.3888888888888889,1.0,27.295979438349605,39.44854636210948,51.0,1.5036377143395896e-09
3x3_strong_n250_delta0.02,3,strong,250,0.02,1000,0.004609066580340643,0.1111111111111111,0.3888888888888889,1.0,28.100395924411714,41.41827879939228,51.0,3.9278441610335335e-09
3x3_strong_n250_delta0.035,3,strong,250,0.035,1000,0.0023314128548712013,0.1111111111111111,0.4444444444444444,1.0,28.780937427654862,44.28861660417169,52.5,2.272820889825944e-09
3x3_strong_n500_delta0.005,3,strong,500,0.005,1000,0.01799325109400329,0.1111111111111111,0.3333333333333333,1.0,28.308124979957938,37.69889138638973,46.0,9.3236619119752e-10
3x3_strong_n500_delta0.01,3,strong,500,0.01,1000,0.01439140338838652,0.1111111111111111,0.3333333333333333,1.0,27.46968751307577,36.5790710086003,43.0,3.735230402757139e-09
3x3_strong_n500_delta0.02,3,strong,500,0.02,1000,0.009218133160681286,0.1111111111111111,0.3333333333333333,1.0,27.754562441259623,39.472737116739154,45.0,9.995413524643837e-10
3x3_strong_n500_delta0.035,3,strong,500,0.035,1000,0.004662825709742403,0.1111111111111111,0.3333333333333333,1.0,28.75731303356588,40.155512443743646,45.0,7.788452854873285e-09
3x3_strong_n1000_delta0.005,3,strong,1000,0.005,1000,0.03598650218800658,0.1111111111111111,0.16666666666666666,1.0,29.00254144333303,37.91772434487939,40.0,2.909966850817014e-10
3x3_strong_n1000_delta0.01,3,strong,1000,0.01,1000,0.02878280677677304,0.1111111111111111,0.16666666666666666,1.0,28.212458011694252,37.08632877096534,41.5,3.1786025200819523e-10
3x3_strong_n1000_delta0.02,3,strong,1000,0.02,1000,0.018436266321362572,0.1111111111111111,0.16666666666666666,1.0,28.246124973520637,36.92948743700981,39.0,8.295801962043825e-10
3x3_strong_n1000_delta0.035,3,strong,1000,0.035,1000,0.009325651419484805,0.1111111111111111,0.16666666666666666,1.0,28.55722955428064,38.12632504850626,39.0,2.6106436595840776e-09
3x3_ultra_n25_delta0.005,3,ultra,25,0.005,1000,2.294102485818241e-05,0.8888888888888888,0.8888888888888888,1.0,27.784687466919422,133.32069530151784,55.0,6.94769972109377e-09
3x3_ultra_n25_delta0.01,3,ultra,25,0.01,1000,1.5258771985757536e-05,0.8888888888888888,0.8888888888888888,1.0,31.40922891907394,140.23737532552332,56.5,9.42134023573793e-09
3x3_ultra_n25_delta0.02,3,ultra,25,0.02,1000,6.255474884624542e-06,0.8888888888888888,0.8888888888888888,1.0,29.182604514062405,140.40137503761798,56.0,9.989742307675575e-09
3x3_ultra_n25_delta0.035,3,ultra,25,0.035,1000,1.1578426738757142e-06,0.8888888888888888,0.8888888888888888,1.0,31.87637496739626,152.10989962797615,57.0,7.891741621302018e-09
3x3_ultra_n50_delta0.005,3,ultra,50,0.005,1000,4.588204971636482e-05,0.6666666666666666,0.8888888888888888,1.0,31.136520439758897,101.68654148001225,59.0,9.931684982126925e-09
3x3_ultra_n50_delta0.01,3,ultra,50,0.01,1000,3.0517543971515072e-05,0.6666666666666666,0.8888888888888888,1.0,30.654416535981,93.57886260841045,57.0,9.579174207324792e-09
3x3_ultra_n50_delta0.02,3,ultra,50,0.02,1000,1.2510949769249085e-05,0.6666666666666666,0.8888888888888888,1.0,30.031645903363824,92.49048752244562,54.0,7.511365503112127e-09
3x3_ultra_n50_delta0.035,3,ultra,50,0.035,1000,2.3156853477514284e-06,0.6111111111111112,0.8888888888888888,1.0,29.944916488602757,107.08666252903643,57.0,9.654715771377064e-09
3x3_ultra_n75_delta0.005,3,ultra,75,0.005,1000,6.882307457454722e-05,0.5555555555555556,0.8888888888888888,1.0,31.148979091085494,78.31881225574762,58.0,9.99386972656835e-09
3x3_ultra_n75_delta0.01,3,ultra,75,0.01,1000,4.577631595727261e-05,0.5555555555555556,0.8888888888888888,1.0,30.352458474226296,76.29342481959613,57.0,9.309825341197175e-09
3x3_ultra_n75_delta0.02,3,ultra,75,0.02,1000,1.8766424653873626e-05,0.5555555555555556,0.8888888888888888,1.0,29.55710398964584,88.78369971644135,55.0,9.893189920062717e-09
3x3_ultra_n75_delta0.035,3,ultra,75,0.035,1000,3.4735280216271425e-06,0.5555555555555556,0.8888888888888888,1.0,31.08749946113676,85.57607922703029,57.0,7.547873520641346e-09
3x3_ultra_n100_delta0.005,3,ultra,100,0.005,1000,9.176409943272964e-05,0.5555555555555556,0.8888888888888888,1.0,31.55039611738175,69.18538720346989,57.0,9.953507060234124e-09
3x3_ultra_n100_delta0.01,3,ultra,100,0.01,1000,6.1035087943030145e-05,0.5555555555555556,0.8888888888888888,1.0,30.753895873203874,64.0723631484434,53.5,4.640379712428366e-09
3x3_ultra_n100_delta0.02,3,ultra,100,0.02,1000,2.502189953849817e-05,0.5555555555555556,0.8888888888888888,1.0,30.197749962098897,71.43608308397235,53.0,4.69959310356316e-09
3x3_ultra_n100_delta0.035,3,ultra,100,0.035,1000,4.631370695502857e-06,0.5555555555555556,0.8888888888888888,1.0,30.964478966780007,77.81093353405595,56.5,9.083695212686038e-09
3x3_ultra_n150_delta0.005,3,ultra,150,0.005,1000,0.00013764614914909445,0.3888888888888889,0.8888888888888888,1.0,29.90810410119593,55.459029297344394,52.0,5.417151741071713e-09
3x3_ultra_n150_delta0.01,3,ultra,150,0.01,1000,9.155263191454522e-05,0.3888888888888889,0.8888888888888888,1.0,30.287166475318372,58.60554657410831,53.0,8.773617055091165e-09
3x3_ultra_n150_delta0.02,3,ultra,150,0.02,1000,3.753284930774725e-05,0.4444444444444444,0.8888888888888888,1.0,30.34591698087752,60.749225318431854,49.0,4.41410856477642e-09
3x3_ultra_n150_delta0.035,3,ultra,150,0.035,1000,6.947056043254285e-06,0.4444444444444444,0.8888888888888888,1.0,30.954645480960608,68.00697888247669,50.0,5.309767278638411e-09
3x3_ultra_n250_delta0.005,3,ultra,250,0.005,1000,0.00022941024858182408,0.3333333333333333,0.6666666666666666,1.0,30.899353907443583,46.121141384355724,52.0,4.678226833698673e-09
3x3_ultra_n250_delta0.01,3,ultra,250,0.01,1000,0.00015258771985757536,0.3333333333333333,0.6666666666666666,1.0,30.960082891397178,46.314783953130245,47.0,9.795166733272964e-09
3x3_ultra_n250_delta0.02,3,ultra,250,0.02,1000,6.255474884624543e-05,0.3888888888888889,0.6666666666666666,1.0,31.411979463882744,49.54087068326771,52.0,5.5413233446266474e-09
3x3_ultra_n250_delta0.035,3,ultra,250,0.035,1000,1.1578426738757143e-05,0.3888888888888889,0.6111111111111112,1.0,31.54639550484717,55.82524125929922,54.0,4.746256221377365e-09
3x3_ultra_n500_delta0.005,3,ultra,500,0.005,1000,0.00045882049716364817,0.16666666666666666,0.5555555555555556,1.0,31.537145958282053,42.31069930829108,50.0,1.3232459988854472e-09
3x3_ultra_n500_delta0.01,3,ultra,500,0.01,1000,0.0003051754397151507,0.16666666666666666,0.5555555555555556,1.0,31.075228936970234,41.6578212287277,47.0,1.933668822284851e-09
3x3_ultra_n500_delta0.02,3,ultra,500,0.02,1000,0.00012510949769249085,0.16666666666666666,0.5555555555555556,1.0,32.029145513661206,42.9959004977718,51.0,2.0714399501242653e-09
3x3_ultra_n500_delta0.035,3,ultra,500,0.035,1000,2.3156853477514285e-05,0.2222222222222222,0.5555555555555556,1.0,34.720979048870504,50.996311963535845,52.0,1.2763027440465535e-09
3x3_ultra_n1000_delta0.005,3,ultra,1000,0.005,1000,0.0009176409943272963,0.1111111111111111,0.3333333333333333,1.0,30.71412502322346,40.88697943370789,49.0,3.6755927329545912e-09
3x3_ultra_n1000_delta0.01,3,ultra,1000,0.01,1000,0.0006103508794303014,0.1111111111111111,0.3333333333333333,1.0,31.581062474288046,40.827746083959944,39.0,4.621445587327244e-10
3x3_ultra_n1000_delta0.02,3,ultra,1000,0.02,1000,0.0002502189953849817,0.1111111111111111,0.3888888888888889,1.0,33.289562445133924,43.69714928325266,39.0,1.8036613175231864e-10
3x3_ultra_n1000_delta0.035,3,ultra,1000,0.035,1000,4.631370695502857e-05,0.1111111111111111,0.4444444444444444,1.0,34.92839552927762,46.841437416151166,39.0,5.611624082080269e-10
4x4_balanced_n25_delta0.005,4,balanced,25,0.005,750,0.7118050600163862,0.125,1.0,1.0,34.67774938326329,72.37812066450715,65.0,8.089332759197987e-09
4x4_balanced_n25_delta0.01,4,balanced,25,0.01,750,0.6792316042013647,0.125,1.0,1.0,37.53087448421866,86.24298691283913,66.0,7.265453627613994e-09
4x4_balanced_n25_delta0.02,4,balanced,25,0.02,750,0.6195340918550121,0.125,1.0,1.0,34.768666489981115,79.97609949670732,64.0,9.49102552105785e-09
4x4_balanced_n25_delta0.035,4,balanced,25,0.035,750,0.5411111914153965,0.125,1.0,1.0,38.274958496913314,89.67090437654407,67.0,5.651058287980959e-09
4x4_balanced_n50_delta0.005,4,balanced,50,0.005,750,1.4236101200327724,0.0,0.9375,1.0,28.15116650890559,46.293954248540125,46.0,9.570899184296877e-09
4x4_balanced_n50_delta0.01,4,balanced,50,0.01,750,1.3584632084027295,0.0,0.9375,1.0,27.34547946602106,44.26422878168523,45.0,9.676140638736896e-09
4x4_balanced_n50_delta0.02,4,balanced,50,0.02,750,1.2390681837100241,0.0,0.9375,1.0,28.329125023446977,45.97968319430948,45.0,9.922712138066281e-09
4x4_balanced_n50_delta0.035,4,balanced,50,0.035,750,1.082222382830793,0.0,0.9375,1.0,29.13162496406585,49.12591581232846,46.0,9.224058059031925e-09
4x4_balanced_n75_delta0.005,4,balanced,75,0.005,750,2.1354151800491588,0.0,0.5,1.0,26.418312452733517,37.75355436373502,37.0,9.874400991316534e-09
4x4_balanced_n75_delta0.01,4,balanced,75,0.01,750,2.0376948126040944,0.0,0.5,1.0,26.194000034593046,37.7424499951303,38.0,9.984018334296962e-09
4x4_balanced_n75_delta0.02,4,balanced,75,0.02,750,1.858602275565036,0.0,0.5,1.0,26.396479574032128,38.14850815106183,37.0,9.966819050633013e-09
4x4_balanced_n75_delta0.035,4,balanced,75,0.035,750,1.6233335742461896,0.0,0.5,1.0,27.834125445224345,41.44477914087474,40.0,9.993448651934855e-09
4x4_balanced_n100_delta0.005,4,balanced,100,0.005,750,2.847220240065545,0.0,0.375,1.0,25.908041978254914,37.651641317643225,34.0,9.9573737311065e-09
4x4_balanced_n100_delta0.01,4,balanced,100,0.01,750,2.716926416805459,0.0,0.375,1.0,26.535062002949417,37.53983329515904,35.0,9.793173397221189e-09
4x4_balanced_n100_delta0.02,4,balanced,100,0.02,750,2.4781363674200483,0.0,0.375,1.0,26.489792042411864,36.39427935704589,35.0,9.876747364412353e-09
4x4_balanced_n100_delta0.035,4,balanced,100,0.035,750,2.164444765661586,0.0,0.375,1.0,27.9316040687263,41.557075246237225,36.0,9.989638005691859e-09
4x4_balanced_n150_delta0.005,4,balanced,150,0.005,750,4.2708303600983175,0.0,0.125,1.0,27.691271039657295,36.361374729312956,36.0,9.934037870085177e-09
4x4_balanced_n150_delta0.01,4,balanced,150,0.01,750,4.075389625208189,0.0,0.125,1.0,27.5542710442096,35.20090859383345,37.0,9.966550987283718e-09
4x4_balanced_n150_delta0.02,4,balanced,150,0.02,750,3.717204551130072,0.0,0.125,1.0,27.7632080251351,35.82656641956419,37.0,9.843164824885342e-09
4x4_balanced_n150_delta0.035,4,balanced,150,0.035,750,3.2466671484923793,0.0,0.125,1.0,29.25614605192095,40.42107143905014,37.0,9.991796445785184e-09
4x4_balanced_n250_delta0.005,4,balanced,250,0.005,750,7.118050600163862,0.0,0.0,1.0,29.263916541822255,37.4432458775118,39.0,9.947806120513825e-09
4x4_balanced_n250_delta0.01,4,balanced,250,0.01,750,6.792316042013647,0.0,0.0,1.0,29.6432914910838,36.90213295631111,39.0,9.96558179727769e-09
4x4_balanced_n250_delta0.02,4,balanced,250,0.02,750,6.19534091855012,0.0,0.0,1.0,30.326020903885365,37.847124761901796,40.0,9.989054208792147e-09
4x4_balanced_n250_delta0.035,4,balanced,250,0.035,750,5.411111914153966,0.0,0.0,1.0,31.389916548505425,40.38561314810068,40.0,9.66750988984355e-09
4x4_balanced_n500_delta0.005,4,balanced,500,0.005,750,14.236101200327724,0.0,0.0,1.0,33.13904150854796,41.04783341754228,41.0,9.100627036684461e-09
4x4_balanced_n500_delta0.01,4,balanced,500,0.01,750,13.584632084027294,0.0,0.0,1.0,33.693937584757805,41.35455864015967,41.0,9.80023792673812e-09
