regime,regime_label,method,method_label,nominal_alpha,population_pairs,mean_rejection_rate,median_rejection_rate,p10_rejection_rate,p90_rejection_rate,minimum_rejection_rate,maximum_rejection_rate,mean_absolute_calibration_error
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.076,12,0.08230833333333333,0.0853,0.07191,0.08639000000000001,0.0711,0.0912,0.007891666666666668
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.077,12,0.08324166666666667,0.0864,0.07279000000000001,0.08772,0.0721,0.0924,0.007841666666666665
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.078,12,0.08419166666666666,0.08715,0.07382000000000001,0.08872000000000001,0.0732,0.0933,0.007774999999999998
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.079,12,0.08513333333333334,0.0878,0.07516,0.08963,0.0741,0.0942,0.007666666666666668
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.08,12,0.08624166666666666,0.0888,0.07633999999999999,0.09101000000000001,0.0749,0.0954,0.007775
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.081,12,0.08735,0.0898,0.07746,0.09206,0.0762,0.0966,0.007816666666666668
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.082,12,0.08841666666666666,0.0912,0.07883,0.09301000000000001,0.0769,0.0973,0.007866666666666666
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.083,12,0.08930833333333332,0.0921,0.08009999999999999,0.09357,0.078,0.0979,0.007691666666666663
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.084,12,0.09039166666666666,0.0928,0.08111,0.09446,0.079,0.0995,0.007774999999999998
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.085,12,0.091375,0.0935,0.08208,0.09575,0.0799,0.1003,0.007791666666666662
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.086,12,0.09243333333333333,0.0947,0.0829,0.09713,0.0811,0.1011,0.007850000000000005
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.087,12,0.09336666666666667,0.09525,0.08392000000000001,0.09779,0.0816,0.1016,0.00786666666666667
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.088,12,0.094425,0.09634999999999999,0.0844,0.0992,0.0827,0.1028,0.008008333333333338
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.089,12,0.09539166666666667,0.0974,0.08526,0.10038,0.0839,0.1037,0.007975000000000003
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.09,12,0.096375,0.0987,0.0863,0.10119,0.0853,0.1043,0.007875000000000002
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.091,12,0.0973,0.0995,0.08721,0.10217,0.0865,0.1051,0.0077833333333333365
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.092,12,0.09823333333333334,0.1002,0.08836000000000001,0.10299,0.0878,0.1061,0.007633333333333333
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.093,12,0.09934166666666666,0.1011,0.08975,0.104,0.0891,0.1066,0.007625000000000001
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.094,12,0.10035833333333333,0.10195,0.09156,0.10488,0.09,0.1073,0.007508333333333332
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.095,12,0.1013,0.1028,0.09239,0.10576,0.091,0.1083,0.007483333333333331
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.096,12,0.10218333333333333,0.10350000000000001,0.09323000000000001,0.10683999999999999,0.0919,0.1091,0.007416666666666666
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.097,12,0.10319166666666667,0.10400000000000001,0.09381,0.1079,0.093,0.1102,0.007491666666666665
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.098,12,0.10430833333333334,0.1051,0.09530999999999999,0.10935,0.0937,0.1111,0.007558333333333331
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.099,12,0.10525000000000001,0.1063,0.0963,0.11059000000000001,0.0942,0.1122,0.007583333333333332
highly_sparse,Highly skewed and sparse,simple_welch,Simple Welch,0.1,12,0.106175,0.10705,0.0973,0.11149,0.0955,0.1128,0.00745833333333333
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.001,12,0.0010833333333333333,0.00115,0.00061,0.00139,0.0004,0.0018,0.0003
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.002,12,0.002133333333333333,0.00225,0.0012799999999999999,0.00277,0.0009,0.0029,0.0004499999999999999
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.003,12,0.003191666666666667,0.0031999999999999997,0.0022700000000000003,0.00389,0.002,0.0041,0.0005416666666666668
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.004,12,0.004266666666666666,0.00435,0.00334,0.0049,0.0028,0.0055,0.0006833333333333332
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.005,12,0.0053750000000000004,0.00545,0.00434,0.00648,0.0037,0.0066,0.0008416666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.006,12,0.006575,0.00685,0.00551,0.0076,0.0052,0.0077,0.0009083333333333334
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.007,12,0.007633333333333333,0.0076500000000000005,0.00661,0.00885,0.0065,0.0089,0.0008666666666666666
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.008,12,0.008749999999999999,0.0092,0.0073100000000000005,0.0097,0.007,0.0102,0.0011833333333333333
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.009,12,0.009833333333333333,0.00995,0.00825,0.01117,0.0078,0.0116,0.0012333333333333337
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.01,12,0.010941666666666667,0.01115,0.00898,0.01255,0.0087,0.0126,0.0013916666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.011,12,0.011866666666666666,0.0119,0.00968,0.01348,0.0091,0.014,0.0015333333333333336
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.012,12,0.013025,0.01335,0.01047,0.014780000000000001,0.0099,0.0153,0.0017916666666666665
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.013,12,0.013983333333333334,0.01455,0.01108,0.01589,0.0103,0.0162,0.001966666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.014,12,0.015091666666666665,0.01585,0.012060000000000001,0.01708,0.0112,0.0174,0.0019916666666666663
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.015,12,0.016033333333333333,0.016649999999999998,0.01289,0.01789,0.0124,0.0185,0.001916666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.016,12,0.01705,0.0177,0.01401,0.01915,0.013,0.0196,0.0019333333333333331
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.017,12,0.018175,0.019,0.014790000000000001,0.020360000000000003,0.014,0.0206,0.002158333333333333
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.018,12,0.019225,0.01975,0.01568,0.02146,0.0152,0.0218,0.002225000000000001
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.019,12,0.020275,0.0211,0.01601,0.02264,0.0158,0.0238,0.0025250000000000003
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.02,12,0.021325,0.022199999999999998,0.016999999999999998,0.02374,0.0166,0.0249,0.002625
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.021,12,0.022316666666666665,0.023399999999999997,0.017820000000000003,0.02459,0.0173,0.0257,0.0026999999999999993
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.022,12,0.023541666666666666,0.02465,0.01873,0.02598,0.0184,0.0274,0.0029250000000000005
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.023,12,0.02451666666666667,0.0258,0.019469999999999998,0.02709,0.0192,0.0285,0.0029666666666666674
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.024,12,0.025591666666666665,0.0269,0.02042,0.0282,0.02,0.0291,0.0030249999999999995
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.025,12,0.026625,0.02815,0.021259999999999998,0.02918,0.0206,0.0303,0.0031249999999999993
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.026,12,0.027533333333333337,0.029249999999999998,0.02223,0.03019,0.0212,0.0308,0.0031500000000000013
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.027,12,0.02841666666666667,0.02975,0.023200000000000002,0.03159,0.0224,0.0318,0.0031000000000000008
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.028,12,0.02953333333333333,0.030850000000000002,0.02428,0.0327,0.0235,0.0328,0.0032333333333333333
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.029,12,0.030633333333333332,0.032049999999999995,0.02498,0.03405,0.0242,0.0344,0.003499999999999999
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.03,12,0.031650000000000005,0.03315,0.02534,0.03525,0.025,0.0354,0.003649999999999999
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.031,12,0.03255,0.034,0.025990000000000003,0.03655,0.0255,0.0366,0.0036833333333333336
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.032,12,0.03364166666666667,0.034850000000000006,0.02723,0.03759,0.0264,0.0376,0.003724999999999999
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.033,12,0.034741666666666664,0.0359,0.02809,0.03889,0.0274,0.0392,0.003924999999999998
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.034,12,0.035741666666666665,0.036750000000000005,0.029330000000000002,0.04027,0.028,0.0403,0.003991666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.035,12,0.03675,0.03795,0.030430000000000002,0.04099,0.0288,0.041,0.0039999999999999975
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.036,12,0.03780833333333333,0.03895,0.03166,0.04199,0.0302,0.0422,0.004008333333333335
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.037,12,0.039016666666666665,0.0403,0.03264,0.04365,0.0312,0.0438,0.004250000000000001
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.038,12,0.03991666666666666,0.0411,0.033889999999999997,0.04464,0.0317,0.0447,0.004216666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.039,12,0.040775,0.041800000000000004,0.035410000000000004,0.04509,0.032,0.046,0.004125
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.04,12,0.04185,0.043,0.03615,0.046369999999999995,0.0326,0.0472,0.004316666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.041,12,0.04290833333333333,0.04405,0.03694,0.04745,0.0338,0.0488,0.004425
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.042,12,0.043925,0.044950000000000004,0.03779,0.04827,0.035,0.0498,0.0043749999999999995
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.043,12,0.044899999999999995,0.04585,0.03878,0.04948,0.0359,0.0506,0.004383333333333335
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.044,12,0.04571666666666666,0.0467,0.03945,0.050660000000000004,0.0364,0.0517,0.004450000000000002
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.045,12,0.04675833333333334,0.0479,0.04032,0.05119,0.0376,0.053,0.0045249999999999995
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.046,12,0.04783333333333333,0.049049999999999996,0.041330000000000006,0.05237,0.0383,0.0537,0.004633333333333334
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.047,12,0.04881666666666667,0.0501,0.04208,0.05335,0.0394,0.0548,0.004616666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.048,12,0.04999166666666666,0.051500000000000004,0.04367,0.05462,0.0402,0.0558,0.004641666666666666
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.049,12,0.051083333333333335,0.05295,0.04485,0.055369999999999996,0.0411,0.0566,0.004716666666666666
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.05,12,0.051975,0.05375,0.046110000000000005,0.056569999999999995,0.0422,0.0573,0.004558333333333332
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.051,12,0.052866666666666666,0.05475,0.046759999999999996,0.057440000000000005,0.0434,0.058,0.004466666666666668
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.052,12,0.053825000000000005,0.05575,0.04723,0.058249999999999996,0.0446,0.059,0.004608333333333335
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.053,12,0.05498333333333333,0.05695,0.048159999999999994,0.059269999999999996,0.0456,0.0599,0.004750000000000001
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.054,12,0.05595,0.0582,0.04886,0.05999,0.0463,0.0606,0.004866666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.055,12,0.05701666666666667,0.05895,0.049780000000000005,0.061169999999999995,0.0474,0.0625,0.004916666666666666
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.056,12,0.058225,0.059899999999999995,0.051059999999999994,0.06229,0.0486,0.0642,0.005024999999999999
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.057,12,0.059175,0.060899999999999996,0.05181,0.06395,0.0491,0.065,0.0050750000000000005
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.058,12,0.06010833333333334,0.061700000000000005,0.05307,0.06486,0.0501,0.0658,0.004974999999999999
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.059,12,0.06110000000000001,0.0627,0.05363,0.06607,0.0511,0.0667,0.005033333333333335
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.06,12,0.062275,0.0641,0.05439,0.06729,0.0518,0.0679,0.0052583333333333345
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.061,12,0.06334166666666667,0.06515,0.05528,0.06865,0.0528,0.0688,0.0053750000000000004
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.062,12,0.06444166666666666,0.06620000000000001,0.056190000000000004,0.06958,0.0543,0.0699,0.005408333333333334
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.063,12,0.06561666666666667,0.0673,0.05753,0.07079,0.0553,0.0711,0.005416666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.064,12,0.066875,0.06889999999999999,0.05879,0.07217,0.0568,0.0726,0.005558333333333331
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.065,12,0.0678,0.0699,0.05944,0.07318,0.0574,0.0732,0.005599999999999998
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.066,12,0.06895833333333333,0.0712,0.06082,0.07427,0.0588,0.0745,0.005591666666666666
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.067,12,0.06991666666666667,0.07255,0.06148,0.07533,0.0594,0.0754,0.005783333333333331
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.068,12,0.07104166666666667,0.07395,0.06241,0.07642,0.0602,0.0771,0.005925
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.069,12,0.07200833333333333,0.07500000000000001,0.06358,0.07689,0.0608,0.078,0.0059416666666666645
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.07,12,0.07302499999999999,0.07605,0.06430000000000001,0.07825,0.0613,0.079,0.006108333333333329
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.071,12,0.074075,0.0773,0.06533,0.0792,0.0624,0.0799,0.00609166666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.072,12,0.075175,0.07825,0.06631000000000001,0.08029,0.0637,0.0811,0.0061750000000000025
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.073,12,0.07626666666666666,0.07930000000000001,0.06711,0.08149,0.0647,0.0821,0.006333333333333337
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.074,12,0.0772,0.0804,0.06804,0.08246,0.0659,0.0831,0.0063500000000000015
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.075,12,0.07829166666666666,0.08145,0.06874,0.08369,0.0666,0.0843,0.006591666666666668
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.076,12,0.0793,0.0824,0.06942,0.08513,0.0674,0.0854,0.006766666666666668
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.077,12,0.08025833333333333,0.08335000000000001,0.07102,0.08579,0.0679,0.0862,0.0067416666666666675
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.078,12,0.081175,0.08424999999999999,0.0721,0.08676,0.069,0.0868,0.006641666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.079,12,0.08215,0.08554999999999999,0.07303,0.0875,0.0696,0.0879,0.006666666666666665
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.08,12,0.08315833333333333,0.08685,0.07413,0.08846,0.0704,0.0889,0.0066749999999999995
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.081,12,0.08413333333333334,0.08775,0.07494999999999999,0.08925000000000001,0.0718,0.09,0.0066166666666666665
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.082,12,0.08520833333333333,0.08855,0.07618,0.09047,0.0731,0.0907,0.006524999999999999
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.083,12,0.08628333333333334,0.08955,0.07694999999999999,0.09146,0.0738,0.0917,0.006633333333333332
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.084,12,0.08724166666666666,0.0905,0.07811,0.09244,0.0747,0.093,0.00660833333333333
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.085,12,0.08827499999999999,0.09159999999999999,0.07925,0.09328,0.0753,0.0936,0.006608333333333327
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.086,12,0.08913333333333334,0.09255,0.08011,0.09446,0.076,0.0945,0.00661666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.087,12,0.09014166666666668,0.09365000000000001,0.0811,0.0952,0.0767,0.0956,0.006691666666666671
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.088,12,0.09113333333333333,0.0945,0.08172,0.09649,0.0784,0.0967,0.006666666666666668
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.089,12,0.0922,0.0953,0.0828,0.09749000000000001,0.0796,0.0978,0.006700000000000002
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.09,12,0.09325,0.09665,0.08386,0.09828,0.0811,0.099,0.006700000000000002
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.091,12,0.09429166666666666,0.09770000000000001,0.08541,0.09928,0.0816,0.0999,0.0067083333333333335
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.092,12,0.09526666666666667,0.0988,0.08624,0.10028,0.0829,0.101,0.0066500000000000005
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.093,12,0.09639166666666667,0.09985,0.08753,0.10164,0.0842,0.1022,0.006641666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.094,12,0.09723333333333334,0.10045000000000001,0.08868,0.10275000000000001,0.0847,0.1028,0.006450000000000001
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.095,12,0.09825833333333334,0.10105,0.08985,0.1034,0.0853,0.1041,0.006391666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.096,12,0.09924166666666667,0.1022,0.09073,0.10458,0.086,0.1049,0.006491666666666667
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.097,12,0.10001666666666666,0.10295,0.09163,0.10575000000000001,0.0869,0.1059,0.006316666666666666
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.098,12,0.10101666666666666,0.1038,0.09258,0.1069,0.0875,0.1073,0.006466666666666666
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.099,12,0.10209166666666668,0.10485,0.09364,0.10781,0.0883,0.1086,0.006474999999999997
highly_sparse,Highly skewed and sparse,expanded_welch,Expanded Welch,0.1,12,0.10318333333333334,0.1061,0.09427,0.10883999999999999,0.0896,0.1094,0.006599999999999997
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.001,12,0.00495,0.0043,0.00094,0.009800000000000001,0.0009,0.0103,0.0039833333333333335
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.002,12,0.007541666666666666,0.006699999999999999,0.00241,0.013550000000000001,0.0024,0.0137,0.005541666666666667
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.003,12,0.009808333333333334,0.009049999999999999,0.0034,0.016390000000000002,0.0033,0.0176,0.006808333333333333
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.004,12,0.011825,0.011300000000000001,0.0047,0.01972,0.0039,0.0198,0.007841666666666667
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.005,12,0.013600000000000001,0.013,0.005180000000000001,0.02249,0.0046,0.0227,0.008666666666666665
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.006,12,0.015316666666666668,0.014700000000000001,0.00629,0.02473,0.0054,0.025,0.009416666666666665
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.007,12,0.016891666666666666,0.0157,0.007260000000000001,0.02665,0.0061,0.0281,0.010041666666666667
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.008,12,0.01855,0.01735,0.008539999999999999,0.02849,0.0068,0.0316,0.010750000000000001
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.009,12,0.020258333333333333,0.019200000000000002,0.00937,0.03123,0.0082,0.0331,0.011391666666666666
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.01,12,0.021916666666666668,0.021,0.01056,0.03366,0.0089,0.035,0.0121
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.011,12,0.0234,0.023,0.01121,0.0355,0.0094,0.0367,0.012666666666666668
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.012,12,0.024825,0.023899999999999998,0.01234,0.0371,0.0104,0.0381,0.013091666666666668
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.013,12,0.02638333333333333,0.02555,0.01346,0.038520000000000006,0.0114,0.0401,0.01365
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.014,12,0.027925000000000002,0.02735,0.0144,0.04058,0.0126,0.0421,0.014158333333333334
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.015,12,0.029549999999999996,0.0288,0.015349999999999999,0.042879999999999995,0.0139,0.0444,0.014733333333333334
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.016,12,0.031075000000000002,0.030449999999999998,0.016,0.04464,0.0146,0.0469,0.015375
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.017,12,0.032525,0.0319,0.01683,0.047330000000000004,0.0153,0.0493,0.015908333333333333
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.018,12,0.034083333333333334,0.03345,0.017910000000000002,0.04967,0.0163,0.0517,0.016450000000000003
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.019,12,0.03564166666666667,0.0353,0.01944,0.050879999999999995,0.0176,0.0542,0.016875
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.02,12,0.036950000000000004,0.036699999999999997,0.0204,0.05276,0.0185,0.0558,0.017199999999999997
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.021,12,0.03834166666666667,0.0382,0.02157,0.054279999999999995,0.0202,0.0568,0.017475
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.022,12,0.039625,0.03955,0.02301,0.05587,0.0216,0.0586,0.017691666666666668
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.023,12,0.041008333333333334,0.0408,0.02382,0.05775,0.0225,0.0601,0.01809166666666667
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.024,12,0.04245833333333334,0.04205,0.02488,0.059469999999999995,0.0233,0.0623,0.018574999999999998
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.025,12,0.0438,0.0435,0.02567,0.06095,0.0243,0.0643,0.018916666666666665
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.026,12,0.04514166666666666,0.04525,0.02677,0.06229,0.0249,0.0653,0.019325
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.027,12,0.046558333333333334,0.047299999999999995,0.02777,0.06412,0.0256,0.0669,0.019791666666666666
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.028,12,0.04794166666666667,0.04875,0.02928,0.06538000000000001,0.0271,0.0693,0.020091666666666664
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.029,12,0.04929166666666667,0.050449999999999995,0.03002,0.06728,0.0281,0.0712,0.020441666666666667
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.03,12,0.05059166666666667,0.051500000000000004,0.03143,0.06833,0.0287,0.0727,0.020808333333333335
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.031,12,0.051875000000000004,0.05255,0.03259,0.06996999999999999,0.0294,0.0747,0.021141666666666666
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.032,12,0.053358333333333334,0.05375,0.0335,0.07118,0.0309,0.0766,0.021541666666666667
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.033,12,0.05449166666666667,0.055099999999999996,0.03431,0.07219,0.0322,0.078,0.021625000000000002
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.034,12,0.055575000000000006,0.05655,0.035660000000000004,0.07349,0.0329,0.079,0.021758333333333334
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.035,12,0.056933333333333336,0.058050000000000004,0.03656,0.07526000000000001,0.0338,0.0815,0.022133333333333328
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.036,12,0.058291666666666665,0.0595,0.03735,0.07724,0.035,0.0832,0.022458333333333334
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.037,12,0.059408333333333334,0.060450000000000004,0.03803,0.07892,0.0363,0.0848,0.022525000000000003
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.038,12,0.06055833333333333,0.0617,0.03925,0.08005,0.0374,0.0862,0.022658333333333332
ultra_sparse,Ultra-skewed and sparse,normal_wald,Normal Wald,0.039,12,0.061766666666666664,0.0634,0.04002,0.08175,0.0384,0.088,0.02286666666666667
