configuration_id,anchor_configuration_id,configuration_label,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high,p_value_threshold
CURVE_CURVE_C1_N6_n100_di1em05_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,4998,0.9996,268,0.053621448579431776,0.04771198748504533,0.06021655508574917,0.0395114033241094
CURVE_CURVE_C1_N6_n100_di1em05_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4969,0.9938,247,0.04970819078285369,0.044005315167228845,0.056106756159243085,0.14292660463855314
CURVE_CURVE_C1_N6_n100_di0p0001_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,210,0.042,0.03678268629468601,0.04792052868698633,0.0395114033241094
CURVE_CURVE_C1_N6_n100_di0p0001_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4965,0.993,212,0.042698892245720044,0.0374198181364557,0.04868505406895335,0.14292660463855314
CURVE_CURVE_C1_N6_n100_di0p001_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,253,0.0506,0.044862312290198145,0.0570276982180192,0.0395114033241094
CURVE_CURVE_C1_N6_n100_di0p001_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4977,0.9954,242,0.048623668876833434,0.04298859696721297,0.05495498603054811,0.14292660463855314
CURVE_CURVE_C1_N6_n100_di0p005_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,352,0.0704,0.0636340218927391,0.077825587618454,0.0395114033241094
CURVE_CURVE_C1_N6_n100_di0p005_scale1,C1_N6_n100,"Sparse, smaller sample",,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,4978,0.9956,345,0.06930494174367216,0.06257679945776164,0.07669729518292588,0.14292660463855314
CURVE_CURVE_C1_N6_n200_di0_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,269,0.0538,0.04788174698389211,0.06040335023187689,0.006293998956328283
CURVE_CURVE_C1_N6_n200_di0_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,272,0.0544,0.04844859105944088,0.06103558491399404,0.07112645070134087
CURVE_CURVE_C1_N6_n200_di1em05_scale1,C1_N6_n200,"Sparse, larger sample",,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,221,0.0442,0.03884421475711896,0.05025562233599513,0.006293998956328283
CURVE_CURVE_C1_N6_n200_di1em05_scale1,C1_N6_n200,"Sparse, larger sample",,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,224,0.0448,0.03940712743434635,0.05089178841643366,0.07112645070134087
CURVE_CURVE_C1_N6_n200_di0p0001_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,242,0.0484,0.04279030408863613,0.05470308430813947,0.006293998956328283
CURVE_CURVE_C1_N6_n200_di0p0001_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,246,0.0492,0.04354338255549715,0.05554877751816637,0.07112645070134087
CURVE_CURVE_C1_N6_n200_di0p001_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,275,0.055,0.049015647769374275,0.06166760696172658,0.006293998956328283
CURVE_CURVE_C1_N6_n200_di0p001_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4999,0.9998,283,0.05661132226445289,0.050538952398696546,0.06336460890964467,0.07112645070134087
CURVE_CURVE_C1_N6_n200_di0p005_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,421,0.0842,0.07681858265802284,0.09221983827948667,0.006293998956328283
CURVE_CURVE_C1_N6_n200_di0p005_scale1,C1_N6_n200,"Sparse, larger sample",,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,415,0.083,0.07566944239229621,0.09097082102988145,0.07112645070134087
CURVE_CURVE_C1_N7_n1000_di0_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,4997,0.9994,265,0.05303181909145487,0.0471546665746362,0.05959565998872289,0.12159070583881607
CURVE_CURVE_C1_N7_n1000_di0_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,4271,0.8542,212,0.04963708733317724,0.04351840245714452,0.05656518261661005,0.26590968461373826
CURVE_CURVE_C1_N7_n1000_di1em05_scale1,C1_N7_n1000,Ultra-rare categories,,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,4983,0.9966,243,0.04876580373269115,0.043125564565086275,0.055101231467152845,0.12159070583881607
CURVE_CURVE_C1_N7_n1000_di1em05_scale1,C1_N7_n1000,Ultra-rare categories,,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4253,0.8506,197,0.04632024453327063,0.04040259091020754,0.05305671751583641,0.26590968461373826
CURVE_CURVE_C1_N7_n1000_di0p0001_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,4989,0.9978,257,0.05151332932451393,0.04571743118331658,0.057999352754583185,0.12159070583881607
CURVE_CURVE_C1_N7_n1000_di0p0001_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4273,0.8546,229,0.053592323894219515,0.047231805074613956,0.0607547694261026,0.26590968461373826
CURVE_CURVE_C1_N7_n1000_di0p001_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,4990,0.998,258,0.051703406813627256,0.04589725046237057,0.058199257828354334,0.12159070583881607
CURVE_CURVE_C1_N7_n1000_di0p001_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4301,0.8602,303,0.07044873285282492,0.06317805308037322,0.07848603946619861,0.26590968461373826
CURVE_CURVE_C1_N7_n1000_di0p005_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,4991,0.9982,800,0.16028851933480265,0.15037215696017933,0.17072741587778797,0.12159070583881607
CURVE_CURVE_C1_N7_n1000_di0p005_scale1,C1_N7_n1000,Ultra-rare categories,,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,4265,0.853,1282,0.30058616647127784,0.2870099490682614,0.3145212822017055,0.26590968461373826
CURVE_CURVE_C2_N0_np20_nq200_di0_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,267,0.0534,0.047503970713696914,0.05998174066362813,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,4993,0.9986,247,0.04946925695974364,0.04379320225008772,0.05583802738235889,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di1em05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,274,0.0548,0.04882660544300012,0.061456956368878754,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di1em05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4995,0.999,272,0.05445445445445445,0.048497231600531286,0.06109645392314176,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p0001_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,262,0.0524,0.046559956706276516,0.05892729007493864,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p0001_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4992,0.9984,249,0.049879807692307696,0.044179363089968074,0.05627247529546331,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p001_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,290,0.058,0.051854009739711444,0.06482463877971908,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p001_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4990,0.998,264,0.05290581162324649,0.047031825264145496,0.05946764277188815,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,265,0.053,0.04712629144933971,0.059560034089541365,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p005_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,4992,0.9984,226,0.045272435897435896,0.03984648160021392,0.051397698700155106,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p01_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.01,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,278,0.0556,0.049582913854809285,0.06229941963395749,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p01_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.01,,expanded_welch_matched,Expanded Welch (size-matched),5000,4990,0.998,236,0.047294589178356716,0.04174524313072984,0.0535404127605297,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p02_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.02,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,333,0.0666,0.06001647553764848,0.07384896850832705,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p02_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.02,,expanded_welch_matched,Expanded Welch (size-matched),5000,4988,0.9976,220,0.044105854049719326,0.038749882440866065,0.050163490005371486,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,416,0.0832,0.07586093314234772,0.0911790231990519,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p05_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4997,0.9994,214,0.04282569541725035,0.03755446174320895,0.04879929739446458,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p1_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.1,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,689,0.1378,0.12852354036373242,0.147632582925267,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p1_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.1,,expanded_welch_matched,Expanded Welch (size-matched),5000,4991,0.9982,271,0.05429773592466439,0.04834690026594204,0.06093413764503299,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p2_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.2,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,1379,0.2758,0.26358801277121335,0.28835622478095035,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p2_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.2,,expanded_welch_matched,Expanded Welch (size-matched),5000,4996,0.9992,786,0.15732586068855084,0.14749318350536522,0.1676851020061889,0.04112513328139783
CURVE_CURVE_C2_N0_np20_nq200_di0p5_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.5,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,3968,0.7936,0.7821585585959068,0.8045906468219557,0.000964934926464683
CURVE_CURVE_C2_N0_np20_nq200_di0p5_scale1,C2_N0_np20_nq200,"Balanced, unequal samples",,,,,0.5,,expanded_welch_matched,Expanded Welch (size-matched),5000,4985,0.997,4350,0.872617853560682,0.8630749344992588,0.8815869335245416,0.04112513328139783
CURVE_CURVE_C2_N3_np500_nq50_di0_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,258,0.0516,0.045805193052696626,0.05808328205163061,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,4972,0.9944,252,0.050683829444891394,0.04492611092445469,0.05713531185669956,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di1em05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,271,0.0542,0.04825961924472352,0.06082486380948941,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di1em05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4972,0.9944,238,0.047868061142397424,0.04227505833070241,0.05415917551532925,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di0p0001_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,241,0.0482,0.042602103737660074,0.054491591739893555,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0p0001_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4969,0.9938,236,0.04749446568726102,0.04192214935026228,0.053765891935803486,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di0p001_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,218,0.0436,0.038281587437894005,0.049619170897554146,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0p001_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4980,0.996,227,0.04558232931726908,0.040131271350499105,0.05173390185046207,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,200,0.04,0.034912144402327185,0.04579414138712538,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0p005_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,4975,0.995,237,0.04763819095477387,0.04206045945223857,0.0539139680873516,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di0p01_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.01,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,193,0.0386,0.03360492613069616,0.04430350922420257,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0p01_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.01,,expanded_welch_matched,Expanded Welch (size-matched),5000,4968,0.9936,211,0.04247181964573269,0.03720867297516088,0.04844197826698522,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di0p02_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.02,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,110,0.022,0.018286209661005734,0.02644771339846888,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0p02_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.02,,expanded_welch_matched,Expanded Welch (size-matched),5000,4981,0.9962,254,0.0509937763501305,0.04522317241350302,0.05745641389811155,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,59,0.0118,0.009159421922706208,0.015190162256447572,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0p05_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4976,0.9952,554,0.11133440514469453,0.10289284623488434,0.12037559875773912,0.05611634235585045
CURVE_CURVE_C2_N3_np500_nq50_di0p1_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.1,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,82,0.0164,0.01323266415044011,0.020309857170819144,0.0012286896479108947
CURVE_CURVE_C2_N3_np500_nq50_di0p1_scale1,C2_N3_np500_nq50,"Skewed, unequal samples",,,,,0.1,,expanded_welch_matched,Expanded Welch (size-matched),5000,4981,0.9962,1343,0.2696245733788396,0.25748183441455325,0.2821223798901988,0.05611634235585045
CURVE_CURVE_C2_N5_np200_nq2000_di0_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,244,0.0488,0.043166788231898734,0.05512598600332083,0.004026500487495147
CURVE_CURVE_C2_N5_np200_nq2000_di0_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,4811,0.9622,238,0.04946996466431095,0.043693809494528196,0.05596501892683843,0.017666975520285046
CURVE_CURVE_C2_N5_np200_nq2000_di1em05_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,228,0.0456,0.04015811220817567,0.05173957531949226,0.004026500487495147
CURVE_CURVE_C2_N5_np200_nq2000_di1em05_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,4813,0.9626,222,0.046125077913982966,0.040552458644449466,0.05242163291519655,0.017666975520285046
CURVE_CURVE_C2_N5_np200_nq2000_di0p0001_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,271,0.0542,0.04825961924472352,0.06082486380948941,0.004026500487495147
CURVE_CURVE_C2_N5_np200_nq2000_di0p0001_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4826,0.9652,268,0.055532532117695814,0.04941761993149975,0.06235446687991861,0.017666975520285046
CURVE_CURVE_C2_N5_np200_nq2000_di0p001_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,366,0.0732,0.06630341758111985,0.08075189279918091,0.004026500487495147
CURVE_CURVE_C2_N5_np200_nq2000_di0p001_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,4812,0.9624,399,0.08291770573566085,0.07545504925539033,0.09104575142027178,0.017666975520285046
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,1247,0.2494,0.23760278477309477,0.26158198744176797,0.004026500487495147
CURVE_CURVE_C2_N5_np200_nq2000_di0p005_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,4827,0.9654,1297,0.26869691319660244,0.25637929738672804,0.2813823909165101,0.017666975520285046
CURVE_CURVE_C2_N5_np200_nq2000_di0p01_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.01,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,2093,0.4186,0.4049934518718175,0.432331530004838,0.004026500487495147
CURVE_CURVE_C2_N5_np200_nq2000_di0p01_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.01,,expanded_welch_matched,Expanded Welch (size-matched),5000,4832,0.9664,2035,0.42115066225165565,0.4072971840001537,0.43512941197310895,0.017666975520285046
CURVE_CURVE_C2_N5_np200_nq2000_di0p02_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.02,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,2488,0.4976,0.483748284541099,0.5114554004282373,0.004026500487495147
CURVE_CURVE_C2_N5_np200_nq2000_di0p02_scale1,C2_N5_np200_nq2000,Rare and highly unequal,,,,,0.02,,expanded_welch_matched,Expanded Welch (size-matched),5000,4832,0.9664,2306,0.4772350993377483,0.46317547941243137,0.4913308868790616,0.017666975520285046
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.0,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,278,0.0556,0.049582913854809285,0.06229941963395749,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.0,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,277,0.0554,0.04939380209328447,0.06208883847626034,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di1em05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,1e-05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,233,0.0466,0.04109752422905179,0.05279862789472603,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di1em05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,1e-05,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,231,0.0462,0.0407216699236964,0.05237509636163745,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p0001_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.0001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,267,0.0534,0.047503970713696914,0.05998174066362813,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p0001_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.0001,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,267,0.0534,0.047503970713696914,0.05998174066362813,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p001_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.001,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,284,0.0568,0.050718061546595514,0.06356242945750314,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p001_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.001,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,291,0.0582,0.052043410621939824,0.06503493081671266,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.005,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,830,0.166,0.15594382424756215,0.17656900065173609,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p005_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.005,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,891,0.1782,0.16784105954166811,0.1890530334301707,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p01_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.01,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,2064,0.4128,0.39922537167110994,0.4265085155481081,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p01_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.01,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,2188,0.4376,0.4239024131954768,0.4513933960072664,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p02_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.02,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,4117,0.8234,0.8125831371393742,0.8337203132425629,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p02_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.02,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,4217,0.8434,0.8330633954222405,0.8532093468818943,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.05,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,4998,0.9996,0.9985426134985768,0.9998902987179225,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p05_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.05,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,4998,0.9996,0.9985426134985768,0.9998902987179225,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p1_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.1,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,5000,1.0,0.9992322980549431,1.0000000000000002,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p1_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.1,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,5000,1.0,0.9992322980549431,1.0000000000000002,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p2_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.2,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,5000,1.0,0.9992322980549431,1.0000000000000002,0.0752561169088724
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p2_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.2,,expanded_welch_matched,Expanded Welch (size-matched),5000,5000,1.0,5000,1.0,0.9992322980549431,1.0000000000000002,0.10039694599749158
CURVE_CURVE_C3_C3_same_balanced_i0p005_n1000_di0p5_scale1,C3_C3_same_balanced_i0p005_n1000,Near independence,,,,,0.5,,normal_wald_matched,Normal Wald (size-matched),5000,5000,1.0,5000,1.0,0.9992322980549431,1.0000000000000002,0.0752561169088724
