scenario_id,regime,regime_label,rows,columns,n_p,n_q,null_mi,relative_effect,alternative_mi_q,true_delta,construction_seed,calibration_seed,simulation_seed,replicates,calibration_replicates,method,method_label,valid_rate,power_05,size_adjusted_threshold,size_adjusted_power,coverage_95,median_effective_df
fixed_3x5_d3,moderate,Moderate,3,5,100,200,0.15,1.0,0.3,-0.15,1463299031,3137470195,3198403247,10000,10000,expanded_welch,Expanded Welch,1.0,0.5813,0.04147120557998366,0.552,0.9389,77.26522284020261
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,0.5,0.15000000000000002,-0.05000000000000002,1820498043,2316689782,1945482451,10000,10000,normal_wald,Normal Wald,1.0,0.3107,0.055091261544908496,0.3244,0.9456,
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,0.5,0.15000000000000002,-0.05000000000000002,1820498043,2316689782,1945482451,10000,10000,simple_welch,Simple Welch,1.0,0.3097,0.055436572843872586,0.3244,0.9459,744.3684667440464
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,0.5,0.15000000000000002,-0.05000000000000002,1820498043,2316689782,1945482451,10000,10000,expanded_welch,Expanded Welch,1.0,0.3047,0.05717824042566336,0.3251,0.9483,139.70998489029495
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,1.0,0.2,-0.1,2456794017,185182549,2639386370,10000,10000,normal_wald,Normal Wald,1.0,0.8631,0.04808466452719698,0.8594,0.9436,
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,1.0,0.2,-0.1,2456794017,185182549,2639386370,10000,10000,simple_welch,Simple Welch,1.0,0.8621,0.04843962070467104,0.8594,0.9439,740.5856503120967
stress_3x5_d4,highly_sparse,Highly skewed and sparse,3,5,414,414,0.1,1.0,0.2,-0.1,2456794017,185182549,2639386370,10000,10000,expanded_welch,Expanded Welch,1.0,0.8603,0.050012312980838254,0.8603,0.9453,237.9276550447196
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,0.5,0.22499999999999998,-0.07499999999999998,2576924841,1024473659,2344341093,10000,10000,normal_wald,Normal Wald,1.0,0.575,0.03836134128964553,0.535,0.9453,
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,0.5,0.22499999999999998,-0.07499999999999998,2576924841,1024473659,2344341093,10000,10000,simple_welch,Simple Welch,1.0,0.5739,0.0386852737689832,0.535,0.9458,772.0651433165369
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,0.5,0.22499999999999998,-0.07499999999999998,2576924841,1024473659,2344341093,10000,10000,expanded_welch,Expanded Welch,1.0,0.5716,0.03993589457892651,0.5364,0.9469,215.15935875500583
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,1.0,0.3,-0.15,2483542683,3593285767,3100595328,10000,10000,normal_wald,Normal Wald,1.0,0.9796,0.044177670246662505,0.977,0.9441,
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,1.0,0.3,-0.15,2483542683,3593285767,3100595328,10000,10000,simple_welch,Simple Welch,1.0,0.9791,0.044541219990479254,0.977,0.9444,770.1358747899478
stress_3x5_d5,highly_sparse,Highly skewed and sparse,3,5,337,674,0.15,1.0,0.3,-0.15,2483542683,3593285767,3100595328,10000,10000,expanded_welch,Expanded Welch,1.0,0.9789,0.045743891437603615,0.9771,0.9451,211.43016169918934
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,0.5,0.15000000000000002,-0.05000000000000002,1018612553,1244616078,3855992159,10000,10000,normal_wald,Normal Wald,1.0,0.422,0.04938390515356479,0.4199,0.9473,
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,0.5,0.15000000000000002,-0.05000000000000002,1018612553,1244616078,3855992159,10000,10000,simple_welch,Simple Welch,1.0,0.421,0.049645574867779485,0.4199,0.9477,1051.3913626874344
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,0.5,0.15000000000000002,-0.05000000000000002,1018612553,1244616078,3855992159,10000,10000,expanded_welch,Expanded Welch,1.0,0.4182,0.05089755266050039,0.4212,0.9488,237.77899192341334
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,1.0,0.2,-0.1,468885582,3626477129,1074853667,10000,10000,normal_wald,Normal Wald,1.0,0.8335,0.04751615397079646,0.8283,0.9439,
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,1.0,0.2,-0.1,468885582,3626477129,1074853667,10000,10000,simple_welch,Simple Welch,1.0,0.8328,0.04778545078572259,0.8283,0.9442,916.8172972738374
stress_3x5_d6,ultra_sparse,Ultra-skewed and sparse,3,5,535,535,0.1,1.0,0.2,-0.1,468885582,3626477129,1074853667,10000,10000,expanded_welch,Expanded Welch,1.0,0.831,0.04888814113593879,0.8287,0.9453,263.8130882600313
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,0.5,0.22499999999999998,-0.07499999999999998,873950407,3848081460,1742162949,10000,10000,normal_wald,Normal Wald,1.0,0.2526,0.01991364964640593,0.171,0.9133,
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,0.5,0.22499999999999998,-0.07499999999999998,873950407,3848081460,1742162949,10000,10000,simple_welch,Simple Welch,1.0,0.2466,0.022400615543672366,0.1723,0.9168,86.1734256643729
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,0.5,0.22499999999999998,-0.07499999999999998,873950407,3848081460,1742162949,10000,10000,expanded_welch,Expanded Welch,1.0,0.2254,0.030397459443268417,0.1724,0.9289,29.905188469152908
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,1.0,0.3,-0.15,1781237495,245083221,943322488,10000,10000,normal_wald,Normal Wald,1.0,0.6175,0.020681554775561526,0.5047,0.9113,
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,1.0,0.3,-0.15,1781237495,245083221,943322488,10000,10000,simple_welch,Simple Welch,1.0,0.6093,0.02304934929339983,0.5048,0.9159,88.87757718105686
stress_3x5_d7,ultra_sparse,Ultra-skewed and sparse,3,5,69,690,0.15,1.0,0.3,-0.15,1781237495,245083221,943322488,10000,10000,expanded_welch,Expanded Welch,1.0,0.5929,0.03096856753441955,0.5219,0.9266,30.567440824859744
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,0.5,0.15000000000000002,-0.05000000000000002,1559808556,1948554082,1786865162,10000,10000,normal_wald,Normal Wald,1.0,0.1265,0.03036721718461293,0.0927,0.9289,
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,0.5,0.15000000000000002,-0.05000000000000002,1559808556,1948554082,1786865162,10000,10000,simple_welch,Simple Welch,1.0,0.1225,0.03286667335397059,0.0926,0.9326,104.73612476110881
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,0.5,0.15000000000000002,-0.05000000000000002,1559808556,1948554082,1786865162,10000,10000,expanded_welch,Expanded Welch,1.0,0.1087,0.04409064374437344,0.098,0.9396,26.73302920485818
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,1.0,0.2,-0.1,2694122427,4225166378,795516011,10000,10000,normal_wald,Normal Wald,1.0,0.1527,0.02674119528925242,0.1086,0.9376,
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,1.0,0.2,-0.1,2694122427,4225166378,795516011,10000,10000,simple_welch,Simple Welch,1.0,0.1481,0.029671671574053732,0.1105,0.941,99.91406933055512
adversarial_3x5_d8,widespread_sparse,Widespread sparsity,3,5,55,55,0.1,1.0,0.2,-0.1,2694122427,4225166378,795516011,10000,10000,expanded_welch,Expanded Welch,1.0,0.1214,0.03986294817356189,0.1015,0.9485,21.031774550228256
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,0.5,0.15000000000000002,-0.05000000000000002,1767511256,1222186433,2283697251,10000,10000,normal_wald,Normal Wald,1.0,0.2667,0.05173507863589709,0.2724,0.9505,
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,0.5,0.15000000000000002,-0.05000000000000002,1767511256,1222186433,2283697251,10000,10000,simple_welch,Simple Welch,1.0,0.2655,0.05211536038245563,0.2723,0.9508,712.8632647954647
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,0.5,0.15000000000000002,-0.05000000000000002,1767511256,1222186433,2283697251,10000,10000,expanded_welch,Expanded Welch,1.0,0.261,0.05388380969036773,0.273,0.9529,141.75212765306748
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,1.0,0.2,-0.1,3692774628,518052906,1448826615,10000,10000,normal_wald,Normal Wald,1.0,0.7661,0.05013503938881395,0.7665,0.9493,
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,1.0,0.2,-0.1,3692774628,518052906,1448826615,10000,10000,simple_welch,Simple Welch,1.0,0.7656,0.05051745891528734,0.7665,0.9495,701.9445738190648
strong_null_5x5_d-2,strong_null,Strong null (P = Q),5,5,375,375,0.1,1.0,0.2,-0.1,3692774628,518052906,1448826615,10000,10000,expanded_welch,Expanded Welch,1.0,0.7619,0.05251257137966184,0.7677,0.9508,156.58770932407072
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,0.5,0.22499999999999998,-0.07499999999999998,2400553541,1592515829,2015582198,10000,10000,normal_wald,Normal Wald,1.0,0.3819,0.037127586079677366,0.3404,0.9369,
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,0.5,0.22499999999999998,-0.07499999999999998,2400553541,1592515829,2015582198,10000,10000,simple_welch,Simple Welch,1.0,0.3792,0.03778978157547357,0.3409,0.9374,492.7178027920081
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,0.5,0.22499999999999998,-0.07499999999999998,2400553541,1592515829,2015582198,10000,10000,expanded_welch,Expanded Welch,1.0,0.3748,0.039651744006523965,0.3432,0.9389,140.37462979285598
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,1.0,0.3,-0.15,4102145968,3979347703,468751242,10000,10000,normal_wald,Normal Wald,1.0,0.854,0.04020404544975076,0.8332,0.942,
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,1.0,0.3,-0.15,4102145968,3979347703,468751242,10000,10000,simple_welch,Simple Welch,1.0,0.853,0.04094118893872068,0.8338,0.9423,545.6633741874809
strong_null_5x5_d-1,strong_null,Strong null (P = Q),5,5,200,400,0.15,1.0,0.3,-0.15,4102145968,3979347703,468751242,10000,10000,expanded_welch,Expanded Welch,1.0,0.8509,0.042860719449311496,0.8355,0.9439,167.99348364195808
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,0.5,0.15000000000000002,-0.05000000000000002,3113454277,1678775059,1828803602,10000,10000,normal_wald,Normal Wald,1.0,0.2859,0.0520811923358132,0.2921,0.9485,
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,0.5,0.15000000000000002,-0.05000000000000002,3113454277,1678775059,1828803602,10000,10000,simple_welch,Simple Welch,1.0,0.2852,0.052466872413477264,0.2921,0.9493,736.485617475555
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,0.5,0.15000000000000002,-0.05000000000000002,3113454277,1678775059,1828803602,10000,10000,expanded_welch,Expanded Welch,1.0,0.2811,0.05405451725761141,0.2925,0.9513,145.70823037798058
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,1.0,0.2,-0.1,2947937738,2136981010,4149202639,10000,10000,normal_wald,Normal Wald,1.0,0.7082,0.05192249259504396,0.7132,0.9522,
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,1.0,0.2,-0.1,2947937738,2136981010,4149202639,10000,10000,simple_welch,Simple Welch,1.0,0.7064,0.052337211824026356,0.7134,0.9523,689.2634570935395
fixed_5x5_d0,well_sampled,Well sampled,5,5,375,375,0.1,1.0,0.2,-0.1,2947937738,2136981010,4149202639,10000,10000,expanded_welch,Expanded Welch,1.0,0.703,0.05435246497909061,0.7155,0.9534,168.0671844200622
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,0.5,0.22499999999999998,-0.07499999999999998,3928081996,1368150095,385356294,10000,10000,normal_wald,Normal Wald,1.0,0.466,0.04371927581124253,0.4447,0.9381,
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,0.5,0.22499999999999998,-0.07499999999999998,3928081996,1368150095,385356294,10000,10000,simple_welch,Simple Welch,1.0,0.4638,0.04408175993720976,0.4447,0.9389,726.9641638497812
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,0.5,0.22499999999999998,-0.07499999999999998,3928081996,1368150095,385356294,10000,10000,expanded_welch,Expanded Welch,1.0,0.4608,0.04516606432937697,0.4461,0.9402,235.90701402564366
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,1.0,0.3,-0.15,3557969586,4067397841,3047438111,10000,10000,normal_wald,Normal Wald,1.0,0.9432,0.04374372705426598,0.9364,0.9383,
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,1.0,0.3,-0.15,3557969586,4067397841,3047438111,10000,10000,simple_welch,Simple Welch,1.0,0.943,0.04412951426712822,0.9364,0.9387,707.6523069180186
fixed_5x5_d1,well_sampled,Well sampled,5,5,375,375,0.15,1.0,0.3,-0.15,3557969586,4067397841,3047438111,10000,10000,expanded_welch,Expanded Welch,1.0,0.9422,0.04521770295315856,0.937,0.9393,310.08883956791
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,0.5,0.15000000000000002,-0.05000000000000002,1776477571,278740402,4180709,10000,10000,normal_wald,Normal Wald,1.0,0.1828,0.04878119860189336,0.1801,0.9407,
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,0.5,0.15000000000000002,-0.05000000000000002,1776477571,278740402,4180709,10000,10000,simple_welch,Simple Welch,1.0,0.1809,0.04950344478410433,0.1802,0.9415,392.36895063768713
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,0.5,0.15000000000000002,-0.05000000000000002,1776477571,278740402,4180709,10000,10000,expanded_welch,Expanded Welch,1.0,0.1757,0.052993950557503666,0.1822,0.9442,88.02005312258743
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,1.0,0.2,-0.1,542310011,1477811174,2249818941,10000,10000,normal_wald,Normal Wald,1.0,0.4452,0.05039564110230461,0.4471,0.9446,
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,1.0,0.2,-0.1,542310011,1477811174,2249818941,10000,10000,simple_welch,Simple Welch,1.0,0.4429,0.051156771313885074,0.4472,0.9456,373.4415462383994
fixed_5x5_d2,moderate,Moderate,5,5,200,200,0.1,1.0,0.2,-0.1,542310011,1477811174,2249818941,10000,10000,expanded_welch,Expanded Welch,1.0,0.4364,0.05433299713101497,0.4498,0.9475,96.7800709573893
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,0.5,0.22499999999999998,-0.07499999999999998,3880909431,3083930037,1338830655,10000,10000,normal_wald,Normal Wald,1.0,0.2685,0.03874192884953248,0.2382,0.9385,
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,0.5,0.22499999999999998,-0.07499999999999998,3880909431,3083930037,1338830655,10000,10000,simple_welch,Simple Welch,1.0,0.2662,0.039742046179041514,0.2388,0.9399,317.38268934462934
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,0.5,0.22499999999999998,-0.07499999999999998,3880909431,3083930037,1338830655,10000,10000,expanded_welch,Expanded Welch,1.0,0.2589,0.04228966831813961,0.2387,0.9422,84.44619900992737
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,1.0,0.3,-0.15,2126990945,22978126,3483747246,10000,10000,normal_wald,Normal Wald,1.0,0.701,0.04091948805155817,0.6736,0.9321,
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,1.0,0.3,-0.15,2126990945,22978126,3483747246,10000,10000,simple_welch,Simple Welch,1.0,0.6987,0.04188545707027505,0.6741,0.9339,322.0337001219872
fixed_5x5_d3,moderate,Moderate,5,5,150,300,0.15,1.0,0.3,-0.15,2126990945,22978126,3483747246,10000,10000,expanded_welch,Expanded Welch,1.0,0.6936,0.04458478134407812,0.677,0.9366,89.82123248839366
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,0.5,0.15000000000000002,-0.05000000000000002,456640851,3231135873,4085527327,10000,10000,normal_wald,Normal Wald,1.0,0.4556,0.049170238054795555,0.4527,0.9476,
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,0.5,0.15000000000000002,-0.05000000000000002,456640851,3231135873,4085527327,10000,10000,simple_welch,Simple Welch,1.0,0.4549,0.0494067324787158,0.4527,0.948,1177.6815302181499
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,0.5,0.15000000000000002,-0.05000000000000002,456640851,3231135873,4085527327,10000,10000,expanded_welch,Expanded Welch,1.0,0.4514,0.05050039958863448,0.4523,0.9495,184.38793401952944
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,1.0,0.2,-0.1,3138433050,1048533275,3564409355,10000,10000,normal_wald,Normal Wald,1.0,0.9522,0.05083360879721215,0.953,0.9505,
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,1.0,0.2,-0.1,3138433050,1048533275,3564409355,10000,10000,simple_welch,Simple Welch,1.0,0.9521,0.05106812558362651,0.953,0.9508,1147.5886335250846
stress_5x5_d4,highly_sparse,Highly skewed and sparse,5,5,619,619,0.1,1.0,0.2,-0.1,3138433050,1048533275,3564409355,10000,10000,expanded_welch,Expanded Welch,1.0,0.9517,0.05246473341176905,0.9537,0.9513,319.34490443438403
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,0.5,0.22499999999999998,-0.07499999999999998,1317838282,2767114534,3983903990,10000,10000,normal_wald,Normal Wald,1.0,0.4687,0.04534392090633817,0.455,0.9429,
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,0.5,0.22499999999999998,-0.07499999999999998,1317838282,2767114534,3983903990,10000,10000,simple_welch,Simple Welch,1.0,0.4673,0.045737918165517276,0.4551,0.9434,705.4622019600661
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,0.5,0.22499999999999998,-0.07499999999999998,1317838282,2767114534,3983903990,10000,10000,expanded_welch,Expanded Welch,1.0,0.4636,0.04694744804238675,0.4566,0.9446,205.29617591031248
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,1.0,0.3,-0.15,1000959533,3521123567,319154727,10000,10000,normal_wald,Normal Wald,1.0,0.9483,0.04294001509799218,0.941,0.9417,
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,1.0,0.3,-0.15,1000959533,3521123567,319154727,10000,10000,simple_welch,Simple Welch,1.0,0.9479,0.04345309683575076,0.9411,0.9422,720.0610788851817
stress_5x5_d5,highly_sparse,Highly skewed and sparse,5,5,297,594,0.15,1.0,0.3,-0.15,1000959533,3521123567,319154727,10000,10000,expanded_welch,Expanded Welch,1.0,0.9475,0.04477118795740314,0.9424,0.9433,221.45658389446638
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,0.5,0.15000000000000002,-0.05000000000000002,2873308298,4059473886,3999130131,10000,10000,normal_wald,Normal Wald,1.0,0.3568,0.04849844531862154,0.3519,0.9493,
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,0.5,0.15000000000000002,-0.05000000000000002,2873308298,4059473886,3999130131,10000,10000,simple_welch,Simple Welch,1.0,0.3559,0.04879960591843041,0.3519,0.9499,923.6431376655646
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,0.5,0.15000000000000002,-0.05000000000000002,2873308298,4059473886,3999130131,10000,10000,expanded_welch,Expanded Welch,1.0,0.3518,0.05037853773901019,0.3533,0.9512,190.46330646491305
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,1.0,0.2,-0.1,724640065,4111652332,3777482028,10000,10000,normal_wald,Normal Wald,1.0,0.8363,0.04922313794845721,0.8343,0.9472,
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,1.0,0.2,-0.1,724640065,4111652332,3777482028,10000,10000,simple_welch,Simple Welch,1.0,0.8355,0.04953748772402211,0.8343,0.9475,886.8892600797668
stress_5x5_d6,ultra_sparse,Ultra-skewed and sparse,5,5,473,473,0.1,1.0,0.2,-0.1,724640065,4111652332,3777482028,10000,10000,expanded_welch,Expanded Welch,1.0,0.8336,0.051124515844037224,0.836,0.9484,232.6204105170384
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,0.5,0.22499999999999998,-0.07499999999999998,3620557007,1809060572,2668821213,10000,10000,normal_wald,Normal Wald,1.0,0.2016,0.0250926061385664,0.1461,0.9123,
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,0.5,0.22499999999999998,-0.07499999999999998,3620557007,1809060572,2668821213,10000,10000,simple_welch,Simple Welch,1.0,0.197,0.027709081738227035,0.1465,0.9186,88.18648099904345
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,0.5,0.22499999999999998,-0.07499999999999998,3620557007,1809060572,2668821213,10000,10000,expanded_welch,Expanded Welch,1.0,0.1723,0.03562077752623509,0.1415,0.9307,25.131569229313143
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,1.0,0.3,-0.15,717404168,2309501816,3118313842,10000,10000,normal_wald,Normal Wald,1.0,0.5118,0.02519506689451329,0.4244,0.9231,
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,1.0,0.3,-0.15,717404168,2309501816,3118313842,10000,10000,simple_welch,Simple Welch,1.0,0.504,0.027768446661487013,0.4261,0.9264,102.14586422193541
stress_5x5_d7,ultra_sparse,Ultra-skewed and sparse,5,5,75,750,0.15,1.0,0.3,-0.15,717404168,2309501816,3118313842,10000,10000,expanded_welch,Expanded Welch,1.0,0.4835,0.03464243828532483,0.429,0.9339,29.69269172506486
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,0.5,0.15000000000000002,-0.05000000000000002,2116303569,1089331950,2757585909,10000,10000,normal_wald,Normal Wald,1.0,0.4515,0.042929486489339294,0.4285,0.9393,
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,0.5,0.15000000000000002,-0.05000000000000002,2116303569,1089331950,2757585909,10000,10000,simple_welch,Simple Welch,1.0,0.4503,0.04324228607569684,0.4285,0.9398,832.8624429797854
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,0.5,0.15000000000000002,-0.05000000000000002,2116303569,1089331950,2757585909,10000,10000,expanded_welch,Expanded Welch,1.0,0.4472,0.04582610995651375,0.4332,0.9404,178.79561995919454
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,1.0,0.2,-0.1,44435233,2525003068,1277112357,10000,10000,normal_wald,Normal Wald,1.0,0.8561,0.042436900453801156,0.8395,0.9397,
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,1.0,0.2,-0.1,44435233,2525003068,1277112357,10000,10000,simple_welch,Simple Welch,1.0,0.8552,0.0427513332971679,0.8394,0.94,761.9641275625631
adversarial_5x5_d8,widespread_sparse,Widespread sparsity,5,5,435,435,0.1,1.0,0.2,-0.1,44435233,2525003068,1277112357,10000,10000,expanded_welch,Expanded Welch,1.0,0.8524,0.04527942464995309,0.8424,0.9409,188.46407550324074
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,0.5,0.22499999999999998,-0.07499999999999998,1498211854,3874694407,3918482368,10000,10000,normal_wald,Normal Wald,1.0,0.7488,0.039573518497673495,0.7192,0.9439,
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,0.5,0.22499999999999998,-0.07499999999999998,1498211854,3874694407,3918482368,10000,10000,simple_welch,Simple Welch,1.0,0.7478,0.03994214032281385,0.7193,0.9447,770.0172697217745
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,0.5,0.22499999999999998,-0.07499999999999998,1498211854,3874694407,3918482368,10000,10000,expanded_welch,Expanded Welch,1.0,0.7462,0.040407758922416256,0.7187,0.9452,235.52147555995901
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,1.0,0.3,-0.15,3935283459,3185366798,4273976896,10000,10000,normal_wald,Normal Wald,1.0,0.9979,0.04086186320328478,0.9965,0.9403,
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,1.0,0.3,-0.15,3935283459,3185366798,4273976896,10000,10000,simple_welch,Simple Welch,1.0,0.9978,0.04118775409183122,0.9965,0.9406,819.9728110450599
adversarial_5x5_d9,widespread_sparse,Widespread sparsity,5,5,414,828,0.15,1.0,0.3,-0.15,3935283459,3185366798,4273976896,10000,10000,expanded_welch,Expanded Welch,1.0,0.9978,0.04217806751978813,0.9966,0.9414,262.4684284776903
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,0.5,0.15000000000000002,-0.05000000000000002,2458412662,2291754289,754387322,10000,10000,normal_wald,Normal Wald,1.0,0.5753,0.0558216308949991,0.5929,0.9484,
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,0.5,0.15000000000000002,-0.05000000000000002,2458412662,2291754289,754387322,10000,10000,simple_welch,Simple Welch,1.0,0.575,0.05597553236503962,0.5929,0.9488,1869.1240757577084
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,0.5,0.15000000000000002,-0.05000000000000002,2458412662,2291754289,754387322,10000,10000,expanded_welch,Expanded Welch,1.0,0.5718,0.05685362372089857,0.5934,0.9495,330.1919477296818
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,1.0,0.2,-0.1,1392630068,2754719510,3732959152,10000,10000,normal_wald,Normal Wald,1.0,0.9796,0.05039399425593408,0.9799,0.9476,
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,1.0,0.2,-0.1,1392630068,2754719510,3732959152,10000,10000,simple_welch,Simple Welch,1.0,0.9795,0.05054280389498593,0.9799,0.9476,1780.5669430422342
strong_null_8x8_d-2,strong_null,Strong null (P = Q),8,8,960,960,0.1,1.0,0.2,-0.1,1392630068,2754719510,3732959152,10000,10000,expanded_welch,Expanded Welch,1.0,0.9794,0.05134758055284201,0.98,0.9478,402.08874071733294
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,0.5,0.22499999999999998,-0.07499999999999998,3420513806,2399743017,947499746,10000,10000,normal_wald,Normal Wald,1.0,0.6239,0.042436426555872875,0.6008,0.9386,
strong_null_8x8_d-1,strong_null,Strong null (P = Q),8,8,500,1000,0.15,0.5,0.22499999999999998,-0.07499999999999998,3420513806,2399743017,947499746,10000,10000,simple_welch,Simple Welch,1.0,0.623,0.04269029936391291,0.6009,0.939,1134.8445274120631
