scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json
adversarial_2x2_d8,0,8,2,2,50,50,0.1,0.35,0.35,1.7583558981032545,1.6310915346615071,37,0.10000000000000012,0.10000000000000014,-2.7755575615628914e-17,1.8151838436997658,0.2640509808701512,0.23582865382787488,0.0025201101234738066,0.004869185105446329,0.0008478840873879246,0.000954188598506339,0.042394204369396234,0.04770942992531695,0.25,0.25,0.75,0.75,False,widespread_sparse,Widespread sparsity,variant_1,4,12.5,12.5,1.0,0.042394204369396234,0.25,0.25,0.75,0.75,1.7922183786997212,4.884093010273381,3.4429930539762648,2.0946710466334957,0.9641556324260055,0.9311401389204746,0.9023181397945322,0.9581065790673299,"[[0.0349964834866065, 0.0008478840873879246], [0.03386337759291879, 0.9302922548330868]]","[[0.000954188598506339, 0.9013639511960259], [0.04093923233416358, 0.056742627871304054]]"
adversarial_2x2_d9,0,9,2,2,50,100,0.15,1.0,0.35,1.4658379735265517,1.5648422887931965,5509,0.14999999999999997,0.15000000000000002,-5.551115123125783e-17,1.8806953032278562,0.3899090574183587,0.3572404008200452,0.005400174549018422,0.011157282442813408,0.010110669526101436,0.0031151807596221685,0.5055334763050718,0.31151807596221687,0.25,0.25,0.75,0.25,False,widespread_sparse,Widespread sparsity,variant_2,4,12.5,25.0,2.0,0.31151807596221687,0.5,0.25,0.75,0.5,3.2591016897900142,6.090890495767333,3.4660125438498666,8.997133569110108,0.9348179662041997,0.9306797491230026,0.9390910950423268,0.9100286643088991,"[[0.010110669526101436, 0.055071364269698844], [0.9205690795969012, 0.014248886607298486]]","[[0.9069134835492769, 0.03217761149304991], [0.0031151807596221685, 0.05779372419805116]]"
strong_null_2x5_d-2,1,-2,2,5,200,200,0.1,50.0,50.0,0.501835069520702,0.501835069520702,1,0.09999999999999609,0.09999999999999609,0.0,0.0,0.1703894973686612,0.1703894973686612,0.09999999999999609,0.1703894973686612,0.024563360584307144,0.024563360584307144,4.912672116861429,4.912672116861429,0.0,0.0,0.0,0.0,False,strong_null,Strong null (P = Q),variant_1,10,20.0,20.0,1.0,4.912672116861429,0.0,0.0,0.1,0.1,84.92186318451469,84.92186318451469,34.602698012148785,34.602698012148785,0.5753906840774267,0.22156852234761132,0.5753906840774267,0.22156852234761132,"[[0.12092225379126949, 0.15994333239695138, 0.06643710805604226, 0.024563360584307144, 0.05274326109400319], [0.10064626855634183, 0.05443458094606975, 0.13658739243437615, 0.16345221317389813, 0.12027022896674074]]","[[0.12092225379126949, 0.15994333239695138, 0.06643710805604226, 0.024563360584307144, 0.05274326109400319], [0.10064626855634183, 0.05443458094606975, 0.13658739243437615, 0.16345221317389813, 0.12027022896674074]]"
strong_null_2x5_d-1,1,-1,2,5,100,200,0.15,8.0,8.0,0.6455405549136863,0.6455405549136863,1,0.15000000000000457,0.15000000000000457,0.0,0.0,0.22911987071012163,0.22911987071012163,0.1500000000000048,0.2291198707101215,0.02609522850578036,0.02609522850578036,2.609522850578036,5.219045701156072,0.0,0.0,0.2,0.0,False,strong_null,Strong null (P = Q),variant_2,10,10.0,20.0,2.0,2.609522850578036,0.0,0.0,0.3,0.0,32.5020570010369,65.0041140020738,13.506070812025198,27.012141624050397,0.674979429989631,0.3877368994759413,0.674979429989631,0.3877368994759413,"[[0.10896547961447162, 0.07905476193110789, 0.026928721791897568, 0.06194483642602843, 0.04812677024686355], [0.02609522850578036, 0.09315197704621696, 0.3608081776840437, 0.08813721057218546, 0.10678683618140454]]","[[0.10896547961447162, 0.07905476193110789, 0.026928721791897568, 0.06194483642602843, 0.04812677024686355], [0.02609522850578036, 0.09315197704621696, 0.3608081776840437, 0.08813721057218546, 0.10678683618140454]]"
fixed_2x5_d0,1,0,2,5,200,200,0.1,50.0,50.0,0.5093063819040153,0.49289214462912,1,0.09999999999999876,0.09999999999999964,-8.881784197001252e-16,0.2030960283339527,0.1638617213905951,0.16980789247747258,0.09906319178414402,0.16596601771423508,0.0279858077111642,0.032627951811745604,5.59716154223284,6.525590362349121,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,10,20.0,20.0,1.0,5.59716154223284,0.0,0.0,0.0,0.0,96.55656022001197,84.62915873146667,38.11352988547126,32.04629046590769,0.5172171988999402,0.21000610186311947,0.5768542063426668,0.2358266299797615,"[[0.07636076627787372, 0.04594432195274531, 0.18202029415195528, 0.10782920270507887, 0.10506261381228697], [0.12880943126688663, 0.1491222246265131, 0.0279858077111642, 0.08273844672227743, 0.09412689077321851]]","[[0.08140074375558096, 0.032627951811745604, 0.1628157684258485, 0.07992963705392325, 0.06637169261023501], [0.15442588622418055, 0.1821342325444471, 0.04413485416516032, 0.08030181527561518, 0.11585741813326364]]"
fixed_2x5_d1,1,1,2,5,200,200,0.15,50.0,50.0,0.7971853569016992,0.6425992123240246,1,0.14999999999998104,0.1499999999999999,-1.887379141862766e-14,0.6044727973437745,0.19811490849578997,0.2237077267566783,0.08566239248714735,0.15238544702844434,0.0069239342576799656,0.02101383718780397,1.3847868515359931,4.202767437560794,0.0,0.0,0.0,0.0,True,well_sampled,Well sampled,variant_2,10,20.0,20.0,1.0,1.3847868515359931,0.0,0.0,0.1,0.1,89.81338767561921,92.3190409543944,33.5124953785758,31.58493932277992,0.550933061621904,0.24009740084863748,0.538404795228028,0.24978131946349405,"[[0.06547685986539255, 0.09901247734638575, 0.08059898680428888, 0.04334007172682983, 0.16063854263519903], [0.10885002401829649, 0.09347226208207765, 0.14492951214204225, 0.19675732912180766, 0.0069239342576799656]]","[[0.0680302925893532, 0.208563243842594, 0.07791422574519165, 0.03422582098434026, 0.07286162161049294], [0.18175102687414085, 0.02101383718780397, 0.08001047086870795, 0.1314743294438213, 0.12415513085355384]]"
fixed_2x5_d2,1,2,2,5,100,100,0.1,8.0,4.0,0.556078605743172,0.539040126458219,1,0.09999999999999987,0.09999999999999987,0.0,0.8102848685388164,0.16433360320611867,0.1398727613007258,0.015296996665822293,0.030521971049377403,0.017019950912172586,0.017383831083003898,1.7019950912172586,1.7383831083003898,0.0,0.0,0.1,0.1,False,moderate,Moderate,variant_1,10,10.0,10.0,1.0,1.7019950912172586,0.0,0.0,0.1,0.2,32.64538241087346,36.01475339812854,12.32036276174085,9.94049035452513,0.6735461758912654,0.3096614335591146,0.6398524660187147,0.29198767936702097,"[[0.24198218152117462, 0.061610374481982325, 0.05891608849520361, 0.22477620249397098, 0.08626132889893388], [0.06767925203793995, 0.09350807936677169, 0.06428753912220488, 0.017019950912172586, 0.08395900266964548]]","[[0.06523898487963116, 0.27453157200480277, 0.09821271720456264, 0.14331664117320214, 0.058552550756515984], [0.07548150075105245, 0.017383831083003898, 0.07775881116467492, 0.14867103819381883, 0.04085235278873531]]"
fixed_2x5_d3,1,3,2,5,100,200,0.15,8.0,2.0,0.6915873906449009,0.966107714348698,1,0.150000000000017,0.1499999999999997,1.7319479184152442e-14,0.630472128299395,0.24339529869865315,0.18385483940608646,0.10003935670991537,0.16358950459546945,0.01655666403869454,0.002637765121832022,1.655666403869454,0.5275530243664044,0.0,0.0,0.1,0.0,False,moderate,Moderate,variant_2,10,10.0,20.0,2.0,0.5275530243664044,0.0,0.1,0.4,0.2,33.77288094699638,86.4043423377318,8.869877674768922,29.18764800640502,0.662271190530036,0.29342875250287853,0.5679782883113411,0.31159653727193654,"[[0.01655666403869454, 0.13302898898627924, 0.020457782179978602, 0.03969922551460922, 0.1279861487504022], [0.17537958342580098, 0.026708079252404635, 0.06824099456771061, 0.22649992953164347, 0.16544260375247632]]","[[0.04583135236688837, 0.15682479348915843, 0.002637765121832022, 0.08822489757990941, 0.13850290313087074], [0.11349428512157156, 0.1547717437827781, 0.14330047491019307, 0.13734123518482277, 0.019070549311975576]]"
stress_2x5_d4,1,4,2,5,190,190,0.1,2.0,2.0,0.5760910469504231,0.5519611266493754,1,0.09999999999998455,0.10000000000006293,-7.838174553853605e-14,0.9294501493951477,0.1827372698601313,0.16503425504581656,0.022180955381509992,0.04332202753408358,0.00829174631364714,0.01922604948995667,1.5754317995929568,3.6529494030917675,0.0,0.0,0.1,0.0,False,highly_sparse,Highly skewed and sparse,variant_1,10,19.0,19.0,1.0,1.5754317995929568,0.0,0.0,0.2,0.1,50.78560125660051,80.78922928240372,16.12686697892517,29.166547902409114,0.7327073618073658,0.36140646326659787,0.5747935300926119,0.2825421622063576,"[[0.05778955770775594, 0.14808480211696504, 0.07658650094385376, 0.13601877422069195, 0.31422772681809913], [0.09878188363616365, 0.10078069185570498, 0.00829174631364714, 0.01225957993861975, 0.04717873644849875]]","[[0.13428209736482813, 0.1046246656574964, 0.0655824288919828, 0.06610739503961997, 0.054609882953460705], [0.01922604948995667, 0.09960488286138804, 0.21695973331437476, 0.12479777724699177, 0.11420508717990072]]"
stress_2x5_d5,1,5,2,5,158,316,0.15,10.0,2.0,0.6408044547495038,0.8336544328399543,2,0.15000000000000036,0.15000000000000013,2.220446049250313e-16,0.6132616832322576,0.24040004678883764,0.20271157634632617,0.1288534259550136,0.199464682736324,0.022655734538838193,0.0051657449326313176,3.5796060571364343,1.6323753987114964,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_2,10,15.8,31.6,2.0,1.6323753987114964,0.0,0.0,0.2,0.1,75.67084643952994,123.95307896017887,24.562883858065145,35.97097476709329,0.5210705921548738,0.2903752913837473,0.6077434210120921,0.31520184877105356,"[[0.11514422376604098, 0.14720327864378754, 0.11007772802485565, 0.07600432072805212, 0.030499856682389852], [0.078752369847198, 0.022655734538838193, 0.04538356221606302, 0.21437097065569516, 0.1599079548970795]]","[[0.07594487659374136, 0.2806438413757731, 0.13029102037144502, 0.0051657449326313176, 0.1156979377385013], [0.0717655136305477, 0.03455800739528047, 0.10126019484106309, 0.10866645369741072, 0.07600640942360581]]"
stress_2x5_d6,1,6,2,5,121,121,0.1,0.8,0.8,0.7052950440353095,0.5978610607020286,5,0.10000000000000009,0.09999999999999942,6.661338147750939e-16,1.2712002987992648,0.12915170802478637,0.1743848766684066,0.0673542120045365,0.11959187649486631,0.005204787379218913,0.0010692740881566337,0.6297792728854885,0.12938216466695268,0.0,0.2,0.1,0.4,False,ultra_sparse,Ultra-skewed and sparse,variant_1,10,12.1,12.1,1.0,0.12938216466695268,0.1,0.3,0.2,0.4,53.831858876274424,54.22586588885211,9.386325030261407,0.35605086646067907,0.5551086043283107,0.47751421347711087,0.5518523480260157,0.4631628517873661,"[[0.005204787379218913, 0.04550165782571638, 0.019566582004705815, 0.12200674133491249, 0.25261162712713586], [0.15177285734668403, 0.055525921850576275, 0.05800635212968599, 0.06490088665138942, 0.224902586349975]]","[[0.11618608105600546, 0.09182102519962308, 0.23731566387297134, 0.0010692740881566337, 0.0017556077572279114], [0.34697677073136063, 0.08749022439536767, 0.09138854268089151, 0.001873295056146499, 0.02412351516224935]]"
stress_2x5_d7,1,7,2,5,69,690,0.15,10.0,0.8,0.7104250547156995,0.8079579859014765,6,0.14999999999999947,0.1499999999999997,-2.220446049250313e-16,1.07686404874498,0.23184480129699975,0.21090525341188138,0.10108382636802205,0.16499802327710483,0.011178913582634177,0.000916325602179474,0.7713450372017583,0.6322646655038371,0.0,0.0,0.4,0.0,False,ultra_sparse,Ultra-skewed and sparse,variant_2,10,6.9,69.0,10.0,0.6322646655038371,0.1,0.1,0.3,0.1,31.59125806459329,238.20451899995868,8.20056304487701,25.17425891709124,0.5421556802232856,0.288011356524226,0.6547760594203498,0.3864747407957698,"[[0.20919525682360143, 0.011178913582634177, 0.1847396414077643, 0.09640446986589614, 0.040637398543389505], [0.07881609970062456, 0.1121268119924656, 0.030507075074921026, 0.15818299177126643, 0.07821134123743673]]","[[0.018462407133202324, 0.18065473832628298, 0.0078777031265666, 0.1373127663914189, 0.000916325602179474], [0.3126182472513873, 0.20582000246948687, 0.031059640150455557, 0.06971006193802379, 0.035568107610996234]]"
adversarial_2x5_d8,1,8,2,5,50,50,0.1,0.35,0.35,2.0199988017833115,0.7453117644716727,1,0.09999999999997944,0.09999999999999987,-2.042810365310288e-14,1.3035637939737517,0.17346985317570324,0.14979171472015906,0.06371866176100771,0.1130767846324881,6.653837992259074e-08,0.0007621813324269518,3.3269189961295373e-06,0.03810906662134759,0.4,0.1,0.7,0.7,False,widespread_sparse,Widespread sparsity,variant_1,10,5.0,5.0,1.0,3.3269189961295373e-06,0.5,0.3,0.6,0.6,13.453733592500491,15.553685510666915,0.012193704425795104,2.4471364578388592,0.7309253281499901,0.5848892372033064,0.6889262897866619,0.5165373015022672,"[[6.653837992259074e-08, 0.48513377719387396, 0.12620309415369926, 0.119518570682882, 6.981958115499165e-05], [0.00024380755013597946, 0.0997554600094325, 0.16484348285723957, 0.0034621241070594156, 0.0007697973261423719]]","[[0.039993718309463154, 0.077786957394858, 0.20049469618590363, 0.11084765248156732, 0.2598032654148698], [0.008949010847314033, 0.0007621813324269518, 0.028072602547700172, 0.016555879398499816, 0.2567340360873973]]"
adversarial_2x5_d9,1,9,2,5,50,100,0.15,1.0,0.35,3.1060401316613926,0.7635867745624513,2,0.14999999999999902,0.1499999999999534,4.5630166312093934e-14,1.4448062769235677,0.1835926473872635,0.24893406776089788,0.1846249970056828,0.29137046887034523,2.1855642350552452e-08,0.00010756130528866481,1.0927821175276225e-06,0.010756130528866481,0.3,0.4,0.8,0.4,False,widespread_sparse,Widespread sparsity,variant_2,10,5.0,10.0,2.0,1.0927821175276225e-06,0.4,0.3,0.7,0.5,5.347708320865275,47.36197558357505,1.86806040395148,0.19915437451555235,0.8930458335826943,0.5595732300499374,0.5263802441642494,0.5657203981903616,"[[0.09129697644086085, 0.042651574308947386, 0.5595732081942951, 0.16216296386858714, 0.03736111077000387], [1.4719908690862545e-05, 0.003504819089994058, 2.1855642350552452e-08, 0.10343450825395249, 9.730902573036827e-08]]","[[0.18851930734889052, 0.0018839824398668586, 0.13126198486391905, 0.015006618467931084, 0.13694786271514295], [0.05206634408701432, 0.00010756130528866481, 0.04477001511974125, 0.0006637881769866316, 0.4287725354752186]]"
strong_null_3x3_d-2,2,-2,3,3,200,200,0.1,50.0,50.0,0.5171477028386519,0.5171477028386519,1,0.09999999999999631,0.09999999999999631,0.0,0.0,0.16990960668504523,0.16990960668504523,0.09999999999999631,0.16990960668504523,0.03155849384347145,0.03155849384347145,6.31169876869429,6.31169876869429,0.0,0.0,0.0,0.0,False,strong_null,Strong null (P = Q),variant_1,9,22.22222222222222,22.22222222222222,1.0,6.31169876869429,0.0,0.0,0.0,0.0,58.97841707307671,58.97841707307671,61.52794865712987,61.52794865712987,0.37911676298638675,0.3577261534153203,0.37911676298638675,0.3577261534153203,"[[0.12065393051830427, 0.03155849384347145, 0.17377872728645385], [0.16325802243217577, 0.14497215259381294, 0.07088658796039801], [0.07381420046484027, 0.15810345686174576, 0.06297442803879752]]","[[0.12065393051830427, 0.03155849384347145, 0.17377872728645385], [0.16325802243217577, 0.14497215259381294, 0.07088658796039801], [0.07381420046484027, 0.15810345686174576, 0.06297442803879752]]"
strong_null_3x3_d-1,2,-1,3,3,100,200,0.15,8.0,8.0,0.6088062267508461,0.6088062267508461,1,0.1500000000000008,0.1500000000000008,0.0,0.0,0.24906261793043938,0.24906261793043938,0.1500000000000008,0.2490626179304394,0.03194429295772085,0.03194429295772085,3.1944292957720855,6.388858591544171,0.0,0.0,0.0,0.0,False,strong_null,Strong null (P = Q),variant_2,9,11.11111111111111,22.22222222222222,2.0,3.1944292957720855,0.0,0.0,0.2222222222222222,0.0,25.510208644053993,51.020417288107986,26.71121087802812,53.42242175605624,0.3943825528656402,0.3862697331364516,0.3943825528656402,0.3862697331364516,"[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]","[[0.1626389504561337, 0.13085402381904224, 0.05702238641864391], [0.1050737719887566, 0.03194429295772085, 0.2573644879191628], [0.11855701069156126, 0.1043137920035181, 0.03223128374546057]]"
fixed_3x3_d0,2,0,3,3,200,200,0.1,50.0,50.0,0.44442746954332335,0.507990824433372,1,0.09999999999997189,0.09999999999999054,-1.865174681370263e-14,0.6394639905799173,0.18861871133048155,0.17145519116405328,0.042340880704923256,0.07647154722891485,0.04541797091594001,0.030557209114501608,9.083594183188003,6.111441822900321,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,9,22.22222222222222,22.22222222222222,1.0,6.111441822900321,0.0,0.0,0.0,0.0,59.94249837602668,54.71008888050377,45.70259996864669,52.759664792143354,0.3597156000902491,0.45585773366639915,0.39778715958578204,0.37135941461936584,"[[0.05950386500304133, 0.12447064050427038, 0.1757410945829374], [0.11904639023649116, 0.08619590065215221, 0.09447020099149003], [0.049962744603700954, 0.2451911925099766, 0.04541797091594001]]","[[0.05543687066250929, 0.21026725353599215, 0.06295827181319769], [0.09297629733500776, 0.030557209114501608, 0.15001693795300952], [0.1153851559631997, 0.12401779876942372, 0.15838420485315863]]"
fixed_3x3_d1,2,1,3,3,200,200,0.15,50.0,50.0,0.563062041253019,0.7393393300264027,1,0.1499999999999999,0.15000000000000013,-2.220446049250313e-16,0.6292749947439034,0.2794257178289715,0.2045035184180799,0.08503992530124505,0.1465129425175319,0.036072157654403775,0.018331858943171336,7.214431530880755,3.666371788634267,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,9,22.22222222222222,22.22222222222222,1.0,3.666371788634267,0.0,0.0,0.0,0.1111111111111111,63.83913356306905,55.52496771373148,55.829400054238555,57.44818791451933,0.3470003722849924,0.38461196097077505,0.3992180189832977,0.3732596200948911,"[[0.08980282647113365, 0.19332068368980782, 0.036072157654403775], [0.049709162835464046, 0.10388732644031903, 0.19340388300920935], [0.19672904945143463, 0.08740395084064818, 0.049670959607579626]]","[[0.029171265532764338, 0.09579645766403579, 0.15265711537185728], [0.132303834045116, 0.0746013431453609, 0.11625196525756805], [0.17802434075463197, 0.20286181928549438, 0.018331858943171336]]"
fixed_3x3_d2,2,2,3,3,100,100,0.1,8.0,4.0,0.600078781248396,0.5273179693155323,1,0.10000000000000564,0.09999999999999987,5.773159728050814e-15,0.6611179657678478,0.15182244150140944,0.16790436925676802,0.06990919925183725,0.12339904358798098,0.017579764821994453,0.02727218722563609,1.7579764821994452,2.727218722563609,0.0,0.0,0.0,0.1111111111111111,False,moderate,Moderate,variant_1,9,11.11111111111111,11.11111111111111,1.0,1.7579764821994452,0.0,0.0,0.2222222222222222,0.3333333333333333,29.26769400267987,17.893997070774123,25.194874417777548,19.472311157125706,0.37382384809976404,0.4467434472045661,0.5407355164395666,0.5171794516718664,"[[0.0466638559210545, 0.13400775367348539, 0.19315223850522417], [0.0837440348290911, 0.1003612256822956, 0.10857167951541202], [0.17089991786751296, 0.017579764821994453, 0.1450195291839299]]","[[0.04053286002528994, 0.3517178064845892, 0.14848484992968752], [0.10646323885081335, 0.06152087440032582, 0.11234039960155288], [0.047727012695153774, 0.10394077078695137, 0.02727218722563609]]"
fixed_3x3_d3,2,3,3,3,100,200,0.15,8.0,2.0,0.6425555914549033,0.4806637504738776,1,0.15000000000000013,0.14999999999993274,6.7390537594747e-14,0.7759306528328864,0.2480441210775219,0.24877438242947225,0.13809190028828366,0.23017853563651214,0.011778337084105596,0.015675454234436934,1.1778337084105595,3.135090846887387,0.0,0.0,0.0,0.2222222222222222,False,moderate,Moderate,variant_2,9,11.11111111111111,22.22222222222222,2.0,1.1778337084105595,0.0,0.0,0.2222222222222222,0.2222222222222222,24.53378151818711,35.25511644382801,23.813355302308914,13.636462515132827,0.41850205613302816,0.4766783568400036,0.46600823191017315,0.5000951135453744,"[[0.08481692784227526, 0.07486207021836379, 0.17648113062446172], [0.011778337084105596, 0.211794897878445, 0.021764580219320515], [0.14153828809670826, 0.1900213887431948, 0.08694237929312512]]","[[0.3503753587621075, 0.07929248243235798, 0.036340390715707646], [0.0747763990864364, 0.26677331915873104, 0.01616646762551956], [0.07494335569683044, 0.08565677228787263, 0.015675454234436934]]"
stress_3x3_d4,2,4,3,3,277,277,0.1,2.0,2.0,0.6076308036434855,0.5679366391167211,3,0.10000000000006037,0.10000000000001152,4.884981308350689e-14,0.6787429568903429,0.19656955743773435,0.15617017157418575,0.01092719533874087,0.02243164487684336,0.004928002775971025,0.01422238431363817,1.3650567689439739,3.939600454877773,0.0,0.0,0.0,0.0,True,highly_sparse,Highly skewed and sparse,variant_1,9,30.77777777777778,30.77777777777778,1.0,1.3650567689439739,0.0,0.0,0.1111111111111111,0.1111111111111111,33.82803012928799,28.1333048013617,48.290114337799594,69.7227587846989,0.5017648804482129,0.593048937369101,0.47187800424801746,0.45234322486075773,"[[0.07891038107681057, 0.038284468599521594, 0.004928002775971025], [0.05602885764972045, 0.2939344342338417, 0.026148975215921764], [0.09767928116862937, 0.2608300345357377, 0.14325556474384582]]","[[0.01422238431363817, 0.04423063895630976, 0.04311125399128563], [0.15314042206795908, 0.1363243215264785, 0.18241326065357988], [0.12858725834356968, 0.27178826437796944, 0.02618219576920996]]"
stress_3x3_d5,2,5,3,3,433,866,0.15,10.0,2.0,0.6945959883512957,0.9497124069513044,4,0.15000000000000258,0.15000000000000002,2.55351295663786e-15,1.3233119190720206,0.23802482310060527,0.24047548469943922,0.10710428062934363,0.1951962995956709,0.009646039140788472,0.001364100937660567,4.176734947961408,1.181311412014051,0.0,0.0,0.0,0.1111111111111111,False,highly_sparse,Highly skewed and sparse,variant_2,9,48.111111111111114,96.22222222222223,2.0,1.181311412014051,0.0,0.0,0.1111111111111111,0.2222222222222222,92.99646694656752,34.907442711217705,89.75019726774832,70.59458499067317,0.41906722604925006,0.39895723587328297,0.642659138568238,0.7051830706818148,"[[0.13663083062059658, 0.18518668989462864, 0.09724970553402484], [0.18866727165238223, 0.016459130191973693, 0.009646039140788472], [0.0684693794801857, 0.19731141578668063, 0.10037953769873939]]","[[0.028682516712785596, 0.001364100937660567, 0.010262207651190907], [0.10101145020487326, 0.07808421714157399, 0.13793636878367765], [0.08360496587549951, 0.002069678445792207, 0.5569844942469463]]"
stress_3x3_d6,2,6,3,3,64,64,0.1,0.8,0.8,0.6050975715924619,0.5268451119270967,2,0.09999999999999987,0.09999999999999987,0.0,1.1974831780004436,0.17617742805768277,0.18092780107115533,0.09592112910788764,0.1647969188609754,0.01262405942838684,0.00263202559592794,0.8079398034167578,0.16844963813938815,0.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,False,ultra_sparse,Ultra-skewed and sparse,variant_1,9,7.111111111111111,7.111111111111111,1.0,0.16844963813938815,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.5555555555555556,13.010138663951675,12.573851997775908,11.360041176510029,1.1935931098340098,0.557644779500569,0.4993960764536953,0.4196074120318765,0.6535859430303659,"[[0.01262405942838684, 0.10259472339914995, 0.08806463379670816], [0.04999108520870194, 0.1572262518270883, 0.03185446683939572], [0.26048813552624656, 0.2395751012274571, 0.057581542746865326]]","[[0.00263202559592794, 0.22525101275197507, 0.156043112154972], [0.009289344554251799, 0.05749841418017153, 0.3528196532974532], [0.006728522190976663, 0.04501473769633109, 0.1447231775779408]]"
stress_3x3_d7,2,7,3,3,70,700,0.15,10.0,0.8,0.7835213343455648,0.5932039955078146,3,0.15000000000000013,0.15000000000000002,1.1102230246251565e-16,0.9771531644326923,0.20435339636119548,0.25776281455657346,0.13562758307041134,0.24772280213121287,0.010967937048771016,0.0008713291420844542,0.767755593413971,0.609930399459118,0.0,0.0,0.2222222222222222,0.1111111111111111,False,ultra_sparse,Ultra-skewed and sparse,variant_2,9,7.777777777777778,77.77777777777777,10.0,0.609930399459118,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,17.721906885538772,30.356033541990495,13.226108621297756,52.54790626192903,0.4296835417479945,0.40826126871860347,0.576389931664719,0.6260952871062161,"[[0.16585264743909406, 0.07634951387697456, 0.010967937048771016], [0.17622500377043285, 0.085820204496844, 0.16763833348071763], [0.06618361750907652, 0.02677469050186369, 0.22418805187622576]]","[[0.46202447379157924, 0.05857226306618822, 0.05579319480695152], [0.12844068996190755, 0.23339970260252443, 0.018403913568005487], [0.03563012335272935, 0.006864309708029757, 0.0008713291420844542]]"
