regime,regime_label,method,method_label,nominal_alpha,population_pairs,mean_rejection_rate,median_rejection_rate,p10_rejection_rate,p90_rejection_rate,minimum_rejection_rate,maximum_rejection_rate,mean_absolute_calibration_error
moderate,Moderate,normal_wald,Normal Wald,0.017,24,0.016616666666666665,0.01575,0.01389,0.019370000000000002,0.0134,0.0273,0.0023250000000000002
moderate,Moderate,normal_wald,Normal Wald,0.018,24,0.01765416666666667,0.01675,0.0151,0.02052,0.0141,0.0282,0.0021958333333333326
moderate,Moderate,normal_wald,Normal Wald,0.019,24,0.018629166666666665,0.017750000000000002,0.015860000000000003,0.021679999999999998,0.0148,0.0297,0.002287499999999999
moderate,Moderate,normal_wald,Normal Wald,0.02,24,0.019675,0.01895,0.01651,0.022989999999999997,0.0152,0.031,0.002366666666666667
moderate,Moderate,normal_wald,Normal Wald,0.021,24,0.020645833333333332,0.0198,0.01739,0.023639999999999998,0.0161,0.032,0.0024375
moderate,Moderate,normal_wald,Normal Wald,0.022,24,0.021645833333333333,0.02085,0.018529999999999998,0.02501,0.0171,0.0328,0.002520833333333333
moderate,Moderate,normal_wald,Normal Wald,0.023,24,0.022720833333333332,0.0218,0.01935,0.026279999999999998,0.0187,0.0344,0.0024958333333333334
moderate,Moderate,normal_wald,Normal Wald,0.024,24,0.023720833333333333,0.022850000000000002,0.020560000000000002,0.0271,0.0197,0.0353,0.0025124999999999995
moderate,Moderate,normal_wald,Normal Wald,0.025,24,0.02480416666666667,0.0239,0.021509999999999998,0.02844,0.0205,0.0368,0.0025208333333333337
moderate,Moderate,normal_wald,Normal Wald,0.026,24,0.02575833333333333,0.02465,0.02263,0.02924,0.0212,0.0378,0.0025666666666666663
moderate,Moderate,normal_wald,Normal Wald,0.027,24,0.026741666666666667,0.0258,0.023520000000000003,0.03023,0.0221,0.0386,0.002525
moderate,Moderate,normal_wald,Normal Wald,0.028,24,0.027754166666666667,0.0268,0.024720000000000002,0.031030000000000002,0.0231,0.0396,0.0025875
moderate,Moderate,normal_wald,Normal Wald,0.029,24,0.0287375,0.027950000000000003,0.025929999999999998,0.032,0.0239,0.0409,0.0025291666666666674
moderate,Moderate,normal_wald,Normal Wald,0.03,24,0.029733333333333334,0.02885,0.02706,0.03288,0.025,0.0423,0.0025416666666666656
moderate,Moderate,normal_wald,Normal Wald,0.031,24,0.030775,0.029650000000000003,0.02795,0.03387,0.026,0.0438,0.0026
moderate,Moderate,normal_wald,Normal Wald,0.032,24,0.03169583333333333,0.03065,0.028460000000000003,0.03471,0.0264,0.0448,0.0026625000000000004
moderate,Moderate,normal_wald,Normal Wald,0.033,24,0.0325875,0.0315,0.02928,0.03567,0.0273,0.0461,0.0027375000000000003
moderate,Moderate,normal_wald,Normal Wald,0.034,24,0.033487499999999996,0.032299999999999995,0.03022,0.03673,0.0283,0.0468,0.0027875000000000005
moderate,Moderate,normal_wald,Normal Wald,0.035,24,0.0345125,0.033350000000000005,0.03146,0.03752,0.0291,0.0477,0.0027458333333333345
moderate,Moderate,normal_wald,Normal Wald,0.036,24,0.0354125,0.0342,0.03221,0.03861,0.0298,0.0487,0.0029041666666666656
moderate,Moderate,normal_wald,Normal Wald,0.037,24,0.03625833333333333,0.0349,0.03279,0.03961,0.0303,0.0496,0.002999999999999999
moderate,Moderate,normal_wald,Normal Wald,0.038,24,0.037191666666666665,0.0359,0.033620000000000004,0.04049,0.0313,0.0506,0.0029749999999999998
moderate,Moderate,normal_wald,Normal Wald,0.039,24,0.038095833333333336,0.0368,0.03433,0.04183,0.0323,0.0512,0.0030125
moderate,Moderate,normal_wald,Normal Wald,0.04,24,0.03910416666666667,0.03795,0.0354,0.042589999999999996,0.0334,0.053,0.0031125000000000002
moderate,Moderate,normal_wald,Normal Wald,0.041,24,0.040108333333333336,0.038900000000000004,0.03653,0.04358,0.0344,0.054,0.0032166666666666667
moderate,Moderate,normal_wald,Normal Wald,0.042,24,0.04097083333333333,0.0397,0.0372,0.04461,0.0353,0.0546,0.003254166666666667
moderate,Moderate,normal_wald,Normal Wald,0.043,24,0.0419125,0.04085,0.03806,0.0454,0.0358,0.0556,0.0032041666666666655
moderate,Moderate,normal_wald,Normal Wald,0.044,24,0.042800000000000005,0.0417,0.03879,0.0465,0.0367,0.0567,0.0033166666666666657
moderate,Moderate,normal_wald,Normal Wald,0.045,24,0.043616666666666665,0.0428,0.0397,0.04752,0.0373,0.0577,0.0034000000000000002
moderate,Moderate,normal_wald,Normal Wald,0.046,24,0.04470416666666666,0.0438,0.04071,0.04902,0.0383,0.0592,0.0034541666666666666
moderate,Moderate,normal_wald,Normal Wald,0.047,24,0.04571666666666666,0.04505,0.04173,0.05034,0.0391,0.0604,0.0034916666666666672
moderate,Moderate,normal_wald,Normal Wald,0.048,24,0.04672916666666666,0.04625,0.04299,0.05107999999999999,0.0396,0.0616,0.0034458333333333333
moderate,Moderate,normal_wald,Normal Wald,0.049,24,0.04764583333333333,0.04705,0.04359,0.051750000000000004,0.0401,0.0632,0.0035875000000000017
moderate,Moderate,normal_wald,Normal Wald,0.05,24,0.04865,0.04815,0.04483,0.05348,0.0414,0.0643,0.0036333333333333343
moderate,Moderate,normal_wald,Normal Wald,0.051,24,0.04958333333333333,0.049049999999999996,0.0459,0.05446,0.0421,0.065,0.0036916666666666647
moderate,Moderate,normal_wald,Normal Wald,0.052,24,0.05054583333333334,0.05,0.04686,0.05541,0.0432,0.0658,0.0037124999999999984
moderate,Moderate,normal_wald,Normal Wald,0.053,24,0.05150833333333333,0.050949999999999995,0.04744,0.056679999999999994,0.0439,0.0667,0.003741666666666666
moderate,Moderate,normal_wald,Normal Wald,0.054,24,0.052545833333333326,0.052,0.04848,0.05778,0.0447,0.0673,0.0036708333333333332
moderate,Moderate,normal_wald,Normal Wald,0.055,24,0.0533375,0.0533,0.04931,0.058699999999999995,0.0454,0.0686,0.0038791666666666657
moderate,Moderate,normal_wald,Normal Wald,0.056,24,0.05427916666666666,0.054,0.0504,0.059579999999999994,0.0464,0.0698,0.003920833333333334
moderate,Moderate,normal_wald,Normal Wald,0.057,24,0.05525416666666667,0.05455,0.0511,0.060399999999999995,0.0474,0.0706,0.003920833333333334
moderate,Moderate,normal_wald,Normal Wald,0.058,24,0.05622083333333333,0.05565,0.05179,0.06164,0.0485,0.0717,0.004004166666666668
moderate,Moderate,normal_wald,Normal Wald,0.059,24,0.057154166666666666,0.0567,0.05255,0.06262,0.0499,0.0727,0.0040958333333333315
moderate,Moderate,normal_wald,Normal Wald,0.06,24,0.05809583333333334,0.05785,0.05343,0.06366999999999999,0.0507,0.0746,0.004204166666666665
moderate,Moderate,normal_wald,Normal Wald,0.061,24,0.05915416666666667,0.05875,0.05434,0.06496,0.0518,0.0761,0.0042541666666666665
moderate,Moderate,normal_wald,Normal Wald,0.062,24,0.06018333333333333,0.0596,0.05514,0.06542999999999999,0.0533,0.0777,0.004241666666666667
moderate,Moderate,normal_wald,Normal Wald,0.063,24,0.06116666666666667,0.060450000000000004,0.05612,0.06634,0.0545,0.0791,0.004316666666666667
moderate,Moderate,normal_wald,Normal Wald,0.064,24,0.06216666666666667,0.0615,0.05667,0.06752,0.0551,0.0802,0.0043166666666666674
moderate,Moderate,normal_wald,Normal Wald,0.065,24,0.06307916666666667,0.06235,0.0579,0.06853999999999999,0.0559,0.0812,0.004404166666666668
moderate,Moderate,normal_wald,Normal Wald,0.066,24,0.06407083333333334,0.06335,0.05904,0.06967,0.0562,0.0824,0.004429166666666669
moderate,Moderate,normal_wald,Normal Wald,0.067,24,0.0651125,0.06425,0.06001,0.07065,0.0576,0.0833,0.00437916666666667
moderate,Moderate,normal_wald,Normal Wald,0.068,24,0.06604166666666667,0.06525,0.06077,0.07199,0.0581,0.0844,0.004516666666666668
moderate,Moderate,normal_wald,Normal Wald,0.069,24,0.06698749999999999,0.06605,0.06177,0.07272999999999999,0.0592,0.0852,0.004487500000000003
moderate,Moderate,normal_wald,Normal Wald,0.07,24,0.068025,0.06725,0.0628,0.07365999999999999,0.0605,0.0865,0.00446666666666667
moderate,Moderate,normal_wald,Normal Wald,0.071,24,0.0689625,0.06825,0.06378,0.07474,0.0615,0.0882,0.00457083333333333
moderate,Moderate,normal_wald,Normal Wald,0.072,24,0.06995,0.06905,0.06474,0.07564,0.0622,0.0896,0.004558333333333331
moderate,Moderate,normal_wald,Normal Wald,0.073,24,0.07086666666666668,0.06985,0.06582,0.07631,0.0629,0.0905,0.00453333333333333
moderate,Moderate,normal_wald,Normal Wald,0.074,24,0.07187500000000001,0.07085,0.06679,0.07755000000000001,0.064,0.092,0.004583333333333332
moderate,Moderate,normal_wald,Normal Wald,0.075,24,0.07290833333333334,0.07239999999999999,0.0678,0.0782,0.0648,0.0928,0.004516666666666665
moderate,Moderate,normal_wald,Normal Wald,0.076,24,0.07398333333333333,0.07345,0.06876,0.07952,0.0662,0.0934,0.004558333333333332
moderate,Moderate,normal_wald,Normal Wald,0.077,24,0.0749375,0.07445,0.0696,0.08034,0.0667,0.0947,0.004654166666666667
moderate,Moderate,normal_wald,Normal Wald,0.078,24,0.07589166666666666,0.07555,0.07093,0.08138000000000001,0.0675,0.0959,0.004666666666666667
moderate,Moderate,normal_wald,Normal Wald,0.079,24,0.0767,0.07625000000000001,0.07148,0.0822,0.0681,0.0962,0.004783333333333333
moderate,Moderate,normal_wald,Normal Wald,0.08,24,0.07758333333333332,0.07715,0.07239999999999999,0.08313999999999999,0.0688,0.0972,0.0049000000000000024
moderate,Moderate,normal_wald,Normal Wald,0.081,24,0.07855833333333333,0.07830000000000001,0.07319,0.08438,0.0697,0.0984,0.005008333333333334
moderate,Moderate,normal_wald,Normal Wald,0.082,24,0.07965416666666666,0.0794,0.0744,0.08541,0.0709,0.099,0.004945833333333336
moderate,Moderate,normal_wald,Normal Wald,0.083,24,0.08070000000000001,0.0804,0.0755,0.08651,0.0723,0.0999,0.004983333333333334
moderate,Moderate,normal_wald,Normal Wald,0.084,24,0.08159583333333333,0.081,0.07634,0.08753999999999999,0.0735,0.1008,0.005045833333333336
moderate,Moderate,normal_wald,Normal Wald,0.085,24,0.08257916666666666,0.08199999999999999,0.07755,0.08847,0.0747,0.1017,0.0050875000000000035
moderate,Moderate,normal_wald,Normal Wald,0.086,24,0.08367083333333335,0.0832,0.07882,0.08964,0.0757,0.1027,0.005004166666666662
moderate,Moderate,normal_wald,Normal Wald,0.087,24,0.08466249999999999,0.08415,0.07936,0.09086999999999999,0.0767,0.1039,0.005162499999999998
moderate,Moderate,normal_wald,Normal Wald,0.088,24,0.08572916666666668,0.08510000000000001,0.08059,0.09232,0.0778,0.105,0.005154166666666663
moderate,Moderate,normal_wald,Normal Wald,0.089,24,0.08672916666666668,0.0859,0.08139,0.09333999999999999,0.0788,0.1066,0.005204166666666665
moderate,Moderate,normal_wald,Normal Wald,0.09,24,0.08779166666666667,0.08675,0.08232,0.09466,0.0798,0.1079,0.005291666666666664
moderate,Moderate,normal_wald,Normal Wald,0.091,24,0.08881666666666667,0.08785000000000001,0.08349,0.09572,0.0807,0.1098,0.005366666666666665
moderate,Moderate,normal_wald,Normal Wald,0.092,24,0.08978333333333333,0.08875,0.08433,0.09633,0.0814,0.111,0.005383333333333333
moderate,Moderate,normal_wald,Normal Wald,0.093,24,0.090825,0.08995,0.08479,0.09716999999999999,0.0824,0.1123,0.005333333333333333
moderate,Moderate,normal_wald,Normal Wald,0.094,24,0.09187916666666666,0.09105,0.08553000000000001,0.09807,0.0841,0.1134,0.005279166666666668
moderate,Moderate,normal_wald,Normal Wald,0.095,24,0.09286666666666667,0.09195,0.08661,0.09887,0.0848,0.1141,0.005308333333333332
moderate,Moderate,normal_wald,Normal Wald,0.096,24,0.0938,0.09295,0.08764999999999999,0.09988999999999999,0.0859,0.1157,0.005333333333333335
moderate,Moderate,normal_wald,Normal Wald,0.097,24,0.094725,0.09409999999999999,0.08836000000000001,0.10077,0.0867,0.1166,0.0053750000000000004
moderate,Moderate,normal_wald,Normal Wald,0.098,24,0.09582916666666667,0.0954,0.0893,0.10207000000000001,0.0879,0.1181,0.005362500000000002
moderate,Moderate,normal_wald,Normal Wald,0.099,24,0.09675416666666665,0.09634999999999999,0.09048,0.10306,0.0887,0.1187,0.005345833333333334
moderate,Moderate,normal_wald,Normal Wald,0.1,24,0.09780416666666668,0.09715,0.09176000000000001,0.10439,0.0901,0.1198,0.00537916666666667
moderate,Moderate,simple_welch,Simple Welch,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,Moderate,simple_welch,Simple Welch,0.001,24,0.0010458333333333333,0.001,0.0006,0.0014799999999999998,0.0004,0.0041,0.00036250000000000003
moderate,Moderate,simple_welch,Simple Welch,0.002,24,0.0020708333333333334,0.0018,0.00133,0.0028399999999999996,0.0009,0.0062,0.0006541666666666667
moderate,Moderate,simple_welch,Simple Welch,0.003,24,0.0030708333333333334,0.00285,0.00213,0.0038,0.0014,0.0085,0.0008041666666666667
moderate,Moderate,simple_welch,Simple Welch,0.004,24,0.0040125,0.0039,0.0027300000000000002,0.00514,0.0022,0.0102,0.0009458333333333334
moderate,Moderate,simple_welch,Simple Welch,0.005,24,0.0050625,0.00485,0.00363,0.0063,0.0033,0.0124,0.0010708333333333334
moderate,Moderate,simple_welch,Simple Welch,0.006,24,0.006079166666666667,0.0056500000000000005,0.0046300000000000004,0.00737,0.0042,0.0139,0.0011291666666666668
moderate,Moderate,simple_welch,Simple Welch,0.007,24,0.00705,0.006699999999999999,0.0054600000000000004,0.00851,0.005,0.0153,0.0012083333333333334
moderate,Moderate,simple_welch,Simple Welch,0.008,24,0.007966666666666667,0.0076,0.0063,0.00964,0.0057,0.0168,0.0013666666666666669
moderate,Moderate,simple_welch,Simple Welch,0.009,24,0.008945833333333333,0.00845,0.007,0.01078,0.0065,0.0184,0.0015125
moderate,Moderate,simple_welch,Simple Welch,0.01,24,0.00995,0.00955,0.0079,0.0121,0.0071,0.0198,0.0016333333333333336
moderate,Moderate,simple_welch,Simple Welch,0.011,24,0.01085,0.01005,0.008450000000000001,0.013569999999999999,0.0075,0.0208,0.001808333333333333
moderate,Moderate,simple_welch,Simple Welch,0.012,24,0.011791666666666667,0.01095,0.00952,0.01436,0.0086,0.0219,0.0019500000000000001
moderate,Moderate,simple_welch,Simple Welch,0.013,24,0.012708333333333334,0.0122,0.010530000000000001,0.01542,0.0096,0.023,0.002016666666666666
moderate,Moderate,simple_welch,Simple Welch,0.014,24,0.013745833333333334,0.013000000000000001,0.01149,0.01653,0.0106,0.0238,0.0020791666666666667
moderate,Moderate,simple_welch,Simple Welch,0.015,24,0.0146625,0.0138,0.01219,0.017339999999999998,0.0118,0.0243,0.0021041666666666665
moderate,Moderate,simple_welch,Simple Welch,0.016,24,0.015545833333333333,0.0146,0.01303,0.01827,0.0125,0.0254,0.0022125
moderate,Moderate,simple_welch,Simple Welch,0.017,24,0.016466666666666668,0.01555,0.01383,0.019139999999999997,0.0134,0.0267,0.0022750000000000005
moderate,Moderate,simple_welch,Simple Welch,0.018,24,0.017533333333333335,0.0167,0.0151,0.02029,0.0141,0.0278,0.0021749999999999994
moderate,Moderate,simple_welch,Simple Welch,0.019,24,0.018433333333333333,0.0177,0.015860000000000003,0.02115,0.0147,0.0285,0.0022333333333333333
moderate,Moderate,simple_welch,Simple Welch,0.02,24,0.019495833333333334,0.0187,0.01651,0.02276,0.0152,0.0299,0.002320833333333334
moderate,Moderate,simple_welch,Simple Welch,0.021,24,0.02049166666666667,0.0196,0.01739,0.02358,0.016,0.031,0.0024000000000000007
moderate,Moderate,simple_welch,Simple Welch,0.022,24,0.021433333333333332,0.02055,0.0185,0.024470000000000002,0.017,0.032,0.002483333333333333
moderate,Moderate,simple_welch,Simple Welch,0.023,24,0.022491666666666663,0.0216,0.01935,0.02602,0.0187,0.0329,0.0024
moderate,Moderate,simple_welch,Simple Welch,0.024,24,0.023541666666666666,0.02265,0.020560000000000002,0.02694,0.0197,0.0343,0.002433333333333333
moderate,Moderate,simple_welch,Simple Welch,0.025,24,0.024579166666666666,0.023649999999999997,0.02148,0.02827,0.0205,0.0355,0.0024791666666666673
moderate,Moderate,simple_welch,Simple Welch,0.026,24,0.025562500000000002,0.024550000000000002,0.02263,0.02911,0.0211,0.0367,0.0025374999999999994
moderate,Moderate,simple_welch,Simple Welch,0.027,24,0.026537500000000002,0.0257,0.023520000000000003,0.029930000000000002,0.0221,0.0381,0.0024791666666666664
moderate,Moderate,simple_welch,Simple Welch,0.028,24,0.027508333333333333,0.0267,0.02469,0.030699999999999998,0.023,0.0388,0.0025
moderate,Moderate,simple_welch,Simple Welch,0.029,24,0.028575,0.02785,0.025929999999999998,0.031689999999999996,0.0238,0.0398,0.002491666666666667
moderate,Moderate,simple_welch,Simple Welch,0.03,24,0.0295,0.028650000000000002,0.02703,0.03261,0.025,0.0407,0.002466666666666667
moderate,Moderate,simple_welch,Simple Welch,0.031,24,0.030562500000000003,0.029449999999999997,0.02788,0.03352,0.0259,0.0422,0.0024875000000000006
moderate,Moderate,simple_welch,Simple Welch,0.032,24,0.031504166666666666,0.0305,0.028460000000000003,0.034409999999999996,0.0264,0.0437,0.002620833333333334
moderate,Moderate,simple_welch,Simple Welch,0.033,24,0.03241666666666667,0.0315,0.02921,0.03553,0.0273,0.0447,0.0026666666666666666
moderate,Moderate,simple_welch,Simple Welch,0.034,24,0.03326666666666667,0.032299999999999995,0.03015,0.03619,0.0283,0.0459,0.0027083333333333356
moderate,Moderate,simple_welch,Simple Welch,0.035,24,0.03426666666666667,0.03315,0.03115,0.03723,0.0291,0.0466,0.0026916666666666673
moderate,Moderate,simple_welch,Simple Welch,0.036,24,0.035187500000000003,0.034100000000000005,0.03211,0.03839,0.0298,0.0476,0.0028374999999999997
moderate,Moderate,simple_welch,Simple Welch,0.037,24,0.03607916666666667,0.0349,0.03279,0.03931,0.0303,0.0487,0.0029208333333333326
moderate,Moderate,simple_welch,Simple Welch,0.038,24,0.03700833333333333,0.035750000000000004,0.033620000000000004,0.04032,0.0313,0.0497,0.0029416666666666658
moderate,Moderate,simple_welch,Simple Welch,0.039,24,0.0378875,0.036750000000000005,0.03426,0.04137,0.0323,0.0505,0.0029874999999999993
moderate,Moderate,simple_welch,Simple Welch,0.04,24,0.03886666666666667,0.03775,0.035230000000000004,0.0423,0.0333,0.0514,0.0030500000000000006
moderate,Moderate,simple_welch,Simple Welch,0.041,24,0.039904166666666664,0.0387,0.036320000000000005,0.04339,0.0343,0.0528,0.0031708333333333332
moderate,Moderate,simple_welch,Simple Welch,0.042,24,0.040779166666666665,0.039650000000000005,0.0372,0.04432,0.0352,0.0538,0.0032125000000000014
moderate,Moderate,simple_welch,Simple Welch,0.043,24,0.04170416666666666,0.0408,0.03806,0.04518,0.0358,0.0543,0.003154166666666666
moderate,Moderate,simple_welch,Simple Welch,0.044,24,0.042575,0.0415,0.03873,0.04607,0.0367,0.0553,0.003249999999999999
moderate,Moderate,simple_welch,Simple Welch,0.045,24,0.04343333333333333,0.042550000000000004,0.03963,0.04735,0.0373,0.057,0.0033916666666666665
moderate,Moderate,simple_welch,Simple Welch,0.046,24,0.044441666666666664,0.04365,0.04071,0.04856,0.0382,0.0576,0.003441666666666666
moderate,Moderate,simple_welch,Simple Welch,0.047,24,0.04545,0.0448,0.04156,0.04983,0.039,0.0587,0.0034833333333333335
moderate,Moderate,simple_welch,Simple Welch,0.048,24,0.04649166666666666,0.04605,0.042820000000000004,0.05101,0.0395,0.0598,0.0034500000000000004
moderate,Moderate,simple_welch,Simple Welch,0.049,24,0.047420833333333336,0.0469,0.04359,0.051579999999999994,0.0401,0.0614,0.003595833333333334
moderate,Moderate,simple_welch,Simple Welch,0.05,24,0.048404166666666665,0.04795,0.04476,0.05296,0.0412,0.0632,0.0036625000000000013
moderate,Moderate,simple_welch,Simple Welch,0.051,24,0.04931666666666667,0.0487,0.04569,0.05416,0.042,0.0642,0.0037833333333333317
moderate,Moderate,simple_welch,Simple Welch,0.052,24,0.050300000000000004,0.0499,0.046759999999999996,0.05505,0.0432,0.0648,0.003724999999999999
moderate,Moderate,simple_welch,Simple Welch,0.053,24,0.05127916666666666,0.0508,0.04744,0.0562,0.0439,0.0655,0.003770833333333333
moderate,Moderate,simple_welch,Simple Welch,0.054,24,0.05228333333333333,0.051750000000000004,0.04845,0.057479999999999996,0.0447,0.0666,0.00375
moderate,Moderate,simple_welch,Simple Welch,0.055,24,0.05313333333333334,0.0531,0.04931,0.05839,0.0454,0.0671,0.0038500000000000006
moderate,Moderate,simple_welch,Simple Welch,0.056,24,0.05399166666666667,0.05355,0.050300000000000004,0.05924,0.0463,0.0683,0.003975
moderate,Moderate,simple_welch,Simple Welch,0.057,24,0.0549875,0.054349999999999996,0.0511,0.06014,0.0473,0.0696,0.003979166666666667
moderate,Moderate,simple_welch,Simple Welch,0.058,24,0.0559875,0.055400000000000005,0.05176,0.06123,0.0484,0.0702,0.003970833333333334
moderate,Moderate,simple_welch,Simple Welch,0.059,24,0.05691666666666667,0.0563,0.05248,0.06217,0.0498,0.0715,0.004058333333333331
moderate,Moderate,simple_welch,Simple Welch,0.06,24,0.05779583333333333,0.057300000000000004,0.05343,0.06333,0.0507,0.0723,0.0042124999999999975
moderate,Moderate,simple_welch,Simple Welch,0.061,24,0.0588125,0.0584,0.05427,0.06448,0.0517,0.0737,0.0042625
moderate,Moderate,simple_welch,Simple Welch,0.062,24,0.05987916666666667,0.05915,0.055,0.06534,0.053,0.0758,0.004295833333333333
moderate,Moderate,simple_welch,Simple Welch,0.063,24,0.06084583333333333,0.060149999999999995,0.05598,0.06601,0.0541,0.0772,0.004370833333333334
moderate,Moderate,simple_welch,Simple Welch,0.064,24,0.06184583333333333,0.060950000000000004,0.05667,0.06705,0.0549,0.0788,0.004345833333333334
moderate,Moderate,simple_welch,Simple Welch,0.065,24,0.06284583333333334,0.06225,0.05783,0.06835000000000001,0.0559,0.0801,0.004404166666666668
moderate,Moderate,simple_welch,Simple Welch,0.066,24,0.06380000000000001,0.06284999999999999,0.05897,0.0694,0.0562,0.0808,0.004475000000000002
moderate,Moderate,simple_welch,Simple Welch,0.067,24,0.06485416666666667,0.0638,0.05987,0.07038,0.0575,0.0819,0.0044208333333333365
moderate,Moderate,simple_welch,Simple Welch,0.068,24,0.06572499999999999,0.06484999999999999,0.060700000000000004,0.07178999999999999,0.058,0.0827,0.004541666666666669
moderate,Moderate,simple_welch,Simple Welch,0.069,24,0.06672916666666666,0.06565,0.06177,0.07267,0.059,0.0841,0.004545833333333338
moderate,Moderate,simple_welch,Simple Welch,0.07,24,0.06775833333333334,0.06705,0.0628,0.07354,0.0605,0.085,0.004491666666666671
moderate,Moderate,simple_welch,Simple Welch,0.071,24,0.06865,0.06805,0.06378,0.07439,0.0615,0.0858,0.0045416666666666635
moderate,Moderate,simple_welch,Simple Welch,0.072,24,0.06966666666666667,0.06895,0.06474,0.0753,0.062,0.0876,0.004591666666666663
moderate,Moderate,simple_welch,Simple Welch,0.073,24,0.07061250000000001,0.0697,0.06579,0.07624,0.0628,0.089,0.004579166666666664
moderate,Moderate,simple_welch,Simple Welch,0.074,24,0.0715625,0.0707,0.06679,0.07714,0.0639,0.09,0.0046124999999999985
moderate,Moderate,simple_welch,Simple Welch,0.075,24,0.07262916666666668,0.0723,0.06777000000000001,0.07807,0.0647,0.0912,0.0045375
moderate,Moderate,simple_welch,Simple Welch,0.076,24,0.07367916666666667,0.07295,0.06876,0.07938,0.066,0.0924,0.004612499999999999
moderate,Moderate,simple_welch,Simple Welch,0.077,24,0.0747,0.07435,0.0696,0.08028,0.0667,0.0933,0.004641666666666666
moderate,Moderate,simple_welch,Simple Welch,0.078,24,0.0756125,0.07519999999999999,0.07093,0.08101,0.0675,0.0942,0.0046875000000000016
moderate,Moderate,simple_welch,Simple Welch,0.079,24,0.07650416666666666,0.07595,0.07148,0.0821,0.068,0.0955,0.004820833333333334
moderate,Moderate,simple_welch,Simple Welch,0.08,24,0.0773375,0.07675,0.07239999999999999,0.08295,0.0687,0.0962,0.004929166666666668
moderate,Moderate,simple_welch,Simple Welch,0.081,24,0.07824166666666667,0.07745,0.07316,0.08411,0.0697,0.0969,0.005041666666666667
moderate,Moderate,simple_welch,Simple Welch,0.082,24,0.07935,0.07880000000000001,0.0744,0.0851,0.0709,0.0979,0.004925000000000001
moderate,Moderate,simple_welch,Simple Welch,0.083,24,0.08040833333333333,0.0797,0.0754,0.08648,0.0722,0.0989,0.004966666666666669
moderate,Moderate,simple_welch,Simple Welch,0.084,24,0.08132916666666666,0.08075,0.07634,0.08711,0.0734,0.0998,0.005020833333333335
moderate,Moderate,simple_welch,Simple Welch,0.085,24,0.08229166666666667,0.08175,0.07748,0.08817,0.0745,0.1005,0.005050000000000003
moderate,Moderate,simple_welch,Simple Welch,0.086,24,0.08337499999999999,0.08295,0.07869,0.08945,0.0757,0.1011,0.0049666666666666635
moderate,Moderate,simple_welch,Simple Welch,0.087,24,0.08433750000000001,0.084,0.07936,0.09047,0.0767,0.1024,0.0050874999999999965
moderate,Moderate,simple_welch,Simple Welch,0.088,24,0.08545416666666666,0.0848,0.08041999999999999,0.09195,0.0777,0.1038,0.005129166666666665
moderate,Moderate,simple_welch,Simple Welch,0.089,24,0.08645833333333335,0.08579999999999999,0.08132,0.09314,0.0788,0.1047,0.005099999999999998
moderate,Moderate,simple_welch,Simple Welch,0.09,24,0.08746666666666668,0.08675,0.08229,0.09411,0.0796,0.106,0.005174999999999998
moderate,Moderate,simple_welch,Simple Welch,0.091,24,0.08848333333333334,0.08765,0.08343,0.09559,0.0805,0.107,0.005266666666666665
moderate,Moderate,simple_welch,Simple Welch,0.092,24,0.08945416666666667,0.08865,0.08426,0.09612,0.0813,0.1087,0.0052541666666666665
moderate,Moderate,simple_welch,Simple Welch,0.093,24,0.0905875,0.08995,0.08479,0.0969,0.0823,0.1106,0.005229166666666667
moderate,Moderate,simple_welch,Simple Welch,0.094,24,0.0915875,0.09095,0.08543,0.09784,0.0838,0.1118,0.005245833333333332
moderate,Moderate,simple_welch,Simple Welch,0.095,24,0.09260833333333333,0.09179999999999999,0.08654,0.09847,0.0848,0.1128,0.005208333333333333
moderate,Moderate,simple_welch,Simple Welch,0.096,24,0.09355833333333334,0.09284999999999999,0.08764999999999999,0.09927,0.0859,0.1139,0.005275000000000002
moderate,Moderate,simple_welch,Simple Welch,0.097,24,0.0944125,0.09355,0.08836000000000001,0.10015,0.0866,0.1151,0.005387500000000001
moderate,Moderate,simple_welch,Simple Welch,0.098,24,0.09549583333333334,0.09485,0.0893,0.10109,0.0878,0.1165,0.0053208333333333345
moderate,Moderate,simple_welch,Simple Welch,0.099,24,0.09654166666666668,0.09615,0.09041,0.10255,0.0887,0.1178,0.005316666666666668
moderate,Moderate,simple_welch,Simple Welch,0.1,24,0.09752083333333333,0.09705,0.09176000000000001,0.1034,0.09,0.1187,0.00530416666666667
moderate,Moderate,expanded_welch,Expanded Welch,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,Moderate,expanded_welch,Expanded Welch,0.001,24,0.000725,0.0007,0.0004,0.001,0.0003,0.0013,0.00030833333333333337
moderate,Moderate,expanded_welch,Expanded Welch,0.002,24,0.0015624999999999999,0.0015500000000000002,0.0009,0.00217,0.0009,0.0024,0.0005208333333333333
moderate,Moderate,expanded_welch,Expanded Welch,0.003,24,0.0025583333333333335,0.00265,0.00173,0.0034,0.0012,0.0037,0.000625
moderate,Moderate,expanded_welch,Expanded Welch,0.004,24,0.003325,0.0032500000000000003,0.0022900000000000004,0.00434,0.0015,0.0052,0.000875
moderate,Moderate,expanded_welch,Expanded Welch,0.005,24,0.004175,0.0043,0.0033,0.0052699999999999995,0.0024,0.0058,0.0009666666666666668
