scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,regime,regime_label,variant,method,method_label,valid_replicates,valid_rate,nominal_alpha,rejections,rejection_rate,rejection_rate_low,rejection_rate_high,absolute_calibration_error
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.079,747,0.0747,0.06970884029045543,0.0800177887236421,0.004299999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.08,756,0.0756,0.07058009839494228,0.08094583942208802,0.004400000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.081,765,0.0765,0.0714515708987198,0.08187367572124328,0.004500000000000004
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.082,773,0.0773,0.07222639031454536,0.0826982419080246,0.00470000000000001
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.083,780,0.078,0.07290449216225901,0.08341960246259204,0.0050000000000000044
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.084,786,0.0786,0.07348582126570413,0.0840378125611021,0.005400000000000002
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.085,804,0.0804,0.07523034682474132,0.08589190460793046,0.004600000000000007
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.086,814,0.0814,0.07619986982723691,0.08692161360869353,0.004599999999999993
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.087,828,0.0828,0.07755760298166992,0.08836280525882262,0.004199999999999995
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.088,842,0.0842,0.07891579418744252,0.08980353885761214,0.003799999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.089,849,0.0849,0.07959505831172309,0.09052373713561263,0.0040999999999999925
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.09,853,0.0853,0.07998325900701442,0.09093522924162475,0.004699999999999996
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.091,864,0.0864,0.08105099537718098,0.09206664807504271,0.004599999999999993
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.092,874,0.0874,0.08202189650449386,0.09309497895098846,0.004599999999999993
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.093,887,0.0887,0.08328439209000255,0.09443148496971601,0.004299999999999998
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.094,893,0.0893,0.08386720411161148,0.09504821215006228,0.004699999999999996
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.095,903,0.0903,0.08483872586595859,0.09607592239897383,0.004699999999999996
random_2x2_d0,0,0,2,2,400,400,0.03,well_sampled,Well sampled,variant_1,normal_wald,Normal Wald,10000,1.0,0.096,913,0.0913,0.08581045538072925,0.0971034248874618,0.004699999999999996
