scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,common_valid_replicates,common_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,acceptable_validity,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,unconditional_fpr_10,common_valid_fpr_10,adequate_size_control_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,unconditional_fpr_05,common_valid_fpr_05,adequate_size_control_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01,unconditional_fpr_01,common_valid_fpr_01,adequate_size_control_01
fixed_5x5_d1,4,1,5,5,375,375,0.15,50.0,50.0,0.6858695243030857,0.6186587373927467,1,0.1499999999999999,0.1499999999999988,1.1102230246251565e-15,0.6693582669627693,0.23272991984349722,0.26547924792536065,0.06976516572196689,0.12077499985215119,0.005129230430511641,0.005846505104781231,1.9234614114418656,2.1924394142929615,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,25,15.0,15.0,1.0,1.9234614114418656,0.0,0.0,0.08,0.12,68.9387507011891,66.96970132562393,66.79494324932321,69.04924608247117,0.2087163447790783,0.24597251941536083,0.2366905426652393,0.23260994315913042,"[[0.04843488392294407, 0.016521952715502983, 0.015927908120352042, 0.06460952669259686, 0.05616796303564596], [0.04402338786348167, 0.07936137727572642, 0.03283887346239804, 0.022483799504386438, 0.005129230430511641], [0.045148885186517815, 0.005706952213412695, 0.02141426819459642, 0.09056654279242271, 0.045796135470968204], [0.018307469191785993, 0.05337984366105907, 0.04776019103044634, 0.03038449192889802, 0.05888434896688889], [0.02220522250013231, 0.0453848161505923, 0.06790100021461852, 0.037928158497056795, 0.02373277097705791]]","[[0.03565819589982333, 0.06198312466627669, 0.045017446826624244, 0.011710556427589301, 0.02421654638135027], [0.024200308318939184, 0.03517633792401685, 0.005846505104781231, 0.10145883040918019, 0.018384737469488627], [0.03303605405902741, 0.023487319010694462, 0.0253021441626681, 0.03580415825785838, 0.07032525551755721], [0.038430047304541304, 0.05034312063614851, 0.05548508269119136, 0.03542474422095483, 0.0570075478124033], [0.0720749375019275, 0.013812678408435386, 0.05248014410132484, 0.010658320908866393, 0.06267585597833099]]",3443095830,10000,10000,1.0,10000,1.0,0.0001660692592885559,0.03827263453216305,0.03761605735269651,0.010776000000000003,0.006012000000000001,0.0,0.0,0.0,0.0,10.492640000000002,10.316921066666666,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9486,,,0.105,0.09914258179426233,0.11116077691857218,0.0049999999999999906,0.105,0.105,True,0.0514,0.04724182497055032,0.05590269836762071,0.0013999999999999985,0.0514,0.0514,True,0.0103,0.008500632273877465,0.012475455730363192,0.0002999999999999999,0.0103,0.0103,True
fixed_5x5_d1,4,1,5,5,375,375,0.15,50.0,50.0,0.6858695243030857,0.6186587373927467,1,0.1499999999999999,0.1499999999999988,1.1102230246251565e-15,0.6693582669627693,0.23272991984349722,0.26547924792536065,0.06976516572196689,0.12077499985215119,0.005129230430511641,0.005846505104781231,1.9234614114418656,2.1924394142929615,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,25,15.0,15.0,1.0,1.9234614114418656,0.0,0.0,0.08,0.12,68.9387507011891,66.96970132562393,66.79494324932321,69.04924608247117,0.2087163447790783,0.24597251941536083,0.2366905426652393,0.23260994315913042,"[[0.04843488392294407, 0.016521952715502983, 0.015927908120352042, 0.06460952669259686, 0.05616796303564596], [0.04402338786348167, 0.07936137727572642, 0.03283887346239804, 0.022483799504386438, 0.005129230430511641], [0.045148885186517815, 0.005706952213412695, 0.02141426819459642, 0.09056654279242271, 0.045796135470968204], [0.018307469191785993, 0.05337984366105907, 0.04776019103044634, 0.03038449192889802, 0.05888434896688889], [0.02220522250013231, 0.0453848161505923, 0.06790100021461852, 0.037928158497056795, 0.02373277097705791]]","[[0.03565819589982333, 0.06198312466627669, 0.045017446826624244, 0.011710556427589301, 0.02421654638135027], [0.024200308318939184, 0.03517633792401685, 0.005846505104781231, 0.10145883040918019, 0.018384737469488627], [0.03303605405902741, 0.023487319010694462, 0.0253021441626681, 0.03580415825785838, 0.07032525551755721], [0.038430047304541304, 0.05034312063614851, 0.05548508269119136, 0.03542474422095483, 0.0570075478124033], [0.0720749375019275, 0.013812678408435386, 0.05248014410132484, 0.010658320908866393, 0.06267585597833099]]",3443095830,10000,10000,1.0,10000,1.0,0.0001660692592885559,0.03827263453216305,0.03761605735269651,0.010776000000000003,0.006012000000000001,0.0,0.0,0.0,0.0,10.492640000000002,10.316921066666666,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9495,742.5839582291026,710.1695499820148,0.1045,0.0986554110299625,0.11064833168124269,0.00449999999999999,0.1045,0.1045,True,0.0505,0.04637814348931281,0.054967071045925464,0.0005000000000000004,0.0505,0.0505,True,0.01,0.008229336148148417,0.012146982255114645,0.0,0.01,0.01,True
fixed_5x5_d1,4,1,5,5,375,375,0.15,50.0,50.0,0.6858695243030857,0.6186587373927467,1,0.1499999999999999,0.1499999999999988,1.1102230246251565e-15,0.6693582669627693,0.23272991984349722,0.26547924792536065,0.06976516572196689,0.12077499985215119,0.005129230430511641,0.005846505104781231,1.9234614114418656,2.1924394142929615,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_2,25,15.0,15.0,1.0,1.9234614114418656,0.0,0.0,0.08,0.12,68.9387507011891,66.96970132562393,66.79494324932321,69.04924608247117,0.2087163447790783,0.24597251941536083,0.2366905426652393,0.23260994315913042,"[[0.04843488392294407, 0.016521952715502983, 0.015927908120352042, 0.06460952669259686, 0.05616796303564596], [0.04402338786348167, 0.07936137727572642, 0.03283887346239804, 0.022483799504386438, 0.005129230430511641], [0.045148885186517815, 0.005706952213412695, 0.02141426819459642, 0.09056654279242271, 0.045796135470968204], [0.018307469191785993, 0.05337984366105907, 0.04776019103044634, 0.03038449192889802, 0.05888434896688889], [0.02220522250013231, 0.0453848161505923, 0.06790100021461852, 0.037928158497056795, 0.02373277097705791]]","[[0.03565819589982333, 0.06198312466627669, 0.045017446826624244, 0.011710556427589301, 0.02421654638135027], [0.024200308318939184, 0.03517633792401685, 0.005846505104781231, 0.10145883040918019, 0.018384737469488627], [0.03303605405902741, 0.023487319010694462, 0.0253021441626681, 0.03580415825785838, 0.07032525551755721], [0.038430047304541304, 0.05034312063614851, 0.05548508269119136, 0.03542474422095483, 0.0570075478124033], [0.0720749375019275, 0.013812678408435386, 0.05248014410132484, 0.010658320908866393, 0.06267585597833099]]",3443095830,10000,10000,1.0,10000,1.0,0.0001660692592885559,0.03827263453216305,0.03761605735269651,0.010776000000000003,0.006012000000000001,0.0,0.0,0.0,0.0,10.492640000000002,10.316921066666666,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9507,179.8395136942018,137.5113067897579,0.1037,0.09787602678976116,0.10982833031883711,0.003699999999999995,0.1037,0.1037,True,0.0493,0.04522715614597424,0.05371897998535363,0.0007000000000000062,0.0493,0.0493,True,0.0096,0.007868298014665221,0.011708327587294383,0.00040000000000000105,0.0096,0.0096,True
fixed_5x5_d2,4,2,5,5,200,200,0.1,8.0,4.0,0.45630823618345234,0.49950224175377284,1,0.09999999999999964,0.10000000000001275,-1.3100631690576847e-14,0.7781020729922072,0.18391991693180434,0.18333734090453885,0.039466224150700446,0.07130517487791323,0.0074365732691881485,0.004101481665382568,1.4873146538376296,0.8202963330765136,0.0,0.0,0.24,0.16,False,moderate,Moderate,variant_1,25,8.0,8.0,1.0,0.8202963330765136,0.0,0.04,0.36,0.36,30.87793948695251,26.673198177685816,16.722647437847364,25.39766965459811,0.24895962113323344,0.3039915835741707,0.256537041564718,0.33472685606631947,"[[0.06448317427640984, 0.06623131981129039, 0.02430980644673758, 0.052429910687331716, 0.010694063515304638], [0.020311649820309835, 0.040392834394728315, 0.0074365732691881485, 0.0536234314509879, 0.032625208499548336], [0.024448081212019565, 0.04068207098704047, 0.012291176379778125, 0.03337617060851104, 0.0892300007912252], [0.030463410479347596, 0.05884752957311961, 0.01530842792036192, 0.037272941444569746, 0.03658259729895671], [0.019253396912901094, 0.03436993240706425, 0.02426725317317106, 0.12728912938277032, 0.04377990925732671]]","[[0.012698727804620412, 0.059238235123229614, 0.04269296729595114, 0.06492153321510019, 0.027264883475412467], [0.04434424645011218, 0.04743380721639767, 0.033661929408866094, 0.018756159267807205, 0.02914058543014579], [0.02862623163577895, 0.03903761269323217, 0.08641010584462451, 0.05365155315616796, 0.022218389529406683], [0.004101481665382568, 0.021528235747088217, 0.07290953000989266, 0.01677667151283611, 0.018050071953229517], [0.03721766071709644, 0.02276598016058848, 0.09905232350698505, 0.01833755901866001, 0.07916351816138804]]",857867422,10000,10000,1.0,10000,1.0,0.00032748925398189843,0.04785640683124158,0.0473114985156942,0.021203999999999997,0.026092,0.00024800000000000007,0.0,0.24049600000000004,0.20601200000000003,2.424553,3.182891,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9505,,,0.1017,0.09592805211846214,0.10777784098361881,0.0016999999999999932,0.1017,0.1017,True,0.0495,0.045418939865401194,0.05392704266657842,0.0005000000000000004,0.0495,0.0495,True,0.0106,0.008772350992874956,0.012803506612343295,0.0005999999999999998,0.0106,0.0106,True
fixed_5x5_d2,4,2,5,5,200,200,0.1,8.0,4.0,0.45630823618345234,0.49950224175377284,1,0.09999999999999964,0.10000000000001275,-1.3100631690576847e-14,0.7781020729922072,0.18391991693180434,0.18333734090453885,0.039466224150700446,0.07130517487791323,0.0074365732691881485,0.004101481665382568,1.4873146538376296,0.8202963330765136,0.0,0.0,0.24,0.16,False,moderate,Moderate,variant_1,25,8.0,8.0,1.0,0.8202963330765136,0.0,0.04,0.36,0.36,30.87793948695251,26.673198177685816,16.722647437847364,25.39766965459811,0.24895962113323344,0.3039915835741707,0.256537041564718,0.33472685606631947,"[[0.06448317427640984, 0.06623131981129039, 0.02430980644673758, 0.052429910687331716, 0.010694063515304638], [0.020311649820309835, 0.040392834394728315, 0.0074365732691881485, 0.0536234314509879, 0.032625208499548336], [0.024448081212019565, 0.04068207098704047, 0.012291176379778125, 0.03337617060851104, 0.0892300007912252], [0.030463410479347596, 0.05884752957311961, 0.01530842792036192, 0.037272941444569746, 0.03658259729895671], [0.019253396912901094, 0.03436993240706425, 0.02426725317317106, 0.12728912938277032, 0.04377990925732671]]","[[0.012698727804620412, 0.059238235123229614, 0.04269296729595114, 0.06492153321510019, 0.027264883475412467], [0.04434424645011218, 0.04743380721639767, 0.033661929408866094, 0.018756159267807205, 0.02914058543014579], [0.02862623163577895, 0.03903761269323217, 0.08641010584462451, 0.05365155315616796, 0.022218389529406683], [0.004101481665382568, 0.021528235747088217, 0.07290953000989266, 0.01677667151283611, 0.018050071953229517], [0.03721766071709644, 0.02276598016058848, 0.09905232350698505, 0.01833755901866001, 0.07916351816138804]]",857867422,10000,10000,1.0,10000,1.0,0.00032748925398189843,0.04785640683124158,0.0473114985156942,0.021203999999999997,0.026092,0.00024800000000000007,0.0,0.24049600000000004,0.20601200000000003,2.424553,3.182891,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9517,393.42477321818217,363.61647560261537,0.1004,0.09466224748391437,0.10644464401393035,0.0003999999999999976,0.1004,0.1004,True,0.0483,0.04426852864460951,0.05267837548345972,0.0017000000000000001,0.0483,0.0483,True,0.0102,0.008410152377830622,0.012366012426084174,0.00020000000000000052,0.0102,0.0102,True
fixed_5x5_d2,4,2,5,5,200,200,0.1,8.0,4.0,0.45630823618345234,0.49950224175377284,1,0.09999999999999964,0.10000000000001275,-1.3100631690576847e-14,0.7781020729922072,0.18391991693180434,0.18333734090453885,0.039466224150700446,0.07130517487791323,0.0074365732691881485,0.004101481665382568,1.4873146538376296,0.8202963330765136,0.0,0.0,0.24,0.16,False,moderate,Moderate,variant_1,25,8.0,8.0,1.0,0.8202963330765136,0.0,0.04,0.36,0.36,30.87793948695251,26.673198177685816,16.722647437847364,25.39766965459811,0.24895962113323344,0.3039915835741707,0.256537041564718,0.33472685606631947,"[[0.06448317427640984, 0.06623131981129039, 0.02430980644673758, 0.052429910687331716, 0.010694063515304638], [0.020311649820309835, 0.040392834394728315, 0.0074365732691881485, 0.0536234314509879, 0.032625208499548336], [0.024448081212019565, 0.04068207098704047, 0.012291176379778125, 0.03337617060851104, 0.0892300007912252], [0.030463410479347596, 0.05884752957311961, 0.01530842792036192, 0.037272941444569746, 0.03658259729895671], [0.019253396912901094, 0.03436993240706425, 0.02426725317317106, 0.12728912938277032, 0.04377990925732671]]","[[0.012698727804620412, 0.059238235123229614, 0.04269296729595114, 0.06492153321510019, 0.027264883475412467], [0.04434424645011218, 0.04743380721639767, 0.033661929408866094, 0.018756159267807205, 0.02914058543014579], [0.02862623163577895, 0.03903761269323217, 0.08641010584462451, 0.05365155315616796, 0.022218389529406683], [0.004101481665382568, 0.021528235747088217, 0.07290953000989266, 0.01677667151283611, 0.018050071953229517], [0.03721766071709644, 0.02276598016058848, 0.09905232350698505, 0.01833755901866001, 0.07916351816138804]]",857867422,10000,10000,1.0,10000,1.0,0.00032748925398189843,0.04785640683124158,0.0473114985156942,0.021203999999999997,0.026092,0.00024800000000000007,0.0,0.24049600000000004,0.20601200000000003,2.424553,3.182891,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9549,70.64160161746824,48.672221194763004,0.0959,0.09028300234925091,0.10182734513392991,0.004100000000000006,0.0959,0.0959,True,0.0451,0.04120432664892542,0.049345035068716146,0.004900000000000002,0.0451,0.0451,True,0.0091,0.0074181785377802605,0.01115883106255002,0.0008999999999999998,0.0091,0.0091,True
fixed_5x5_d3,4,3,5,5,150,300,0.15,8.0,2.0,0.5945003575332185,0.5935335247239161,1,0.14999999999999947,0.1499999999999999,-4.440892098500626e-16,0.7575451377317779,0.2782334944340426,0.2772985368583922,0.10910952342610858,0.20193143512169148,0.0031602541803529174,0.007004514616190358,0.47403812705293763,2.1013543848571072,0.0,0.0,0.36,0.12,False,moderate,Moderate,variant_2,25,6.0,12.0,2.0,0.47403812705293763,0.04,0.0,0.44,0.32,18.503553954674953,36.91739608575087,21.04014535176585,28.12757180888014,0.25122679530522307,0.24838328693594136,0.2784330466943069,0.2696953341659589,"[[0.01371092481712536, 0.017183953765103028, 0.027287980819141515, 0.08544320904131436, 0.0031602541803529174], [0.026426345926910347, 0.03951172983155055, 0.02072221930152623, 0.02249871797432051, 0.014198013330192025], [0.08936601471434066, 0.0654359047783001, 0.015645636339440938, 0.04418849820285351, 0.03659074127028783], [0.014620357401764572, 0.03524955717920518, 0.1014488033171148, 0.037580974082580126, 0.047726761187302846], [0.018390422043089452, 0.08995242604710973, 0.03639680110389722, 0.05867188763487285, 0.038591865710303375]]","[[0.06680018778644947, 0.031168849680329916, 0.06561961033989469, 0.07223818147090794, 0.04260621741672489], [0.03542953869629548, 0.009633491989173815, 0.00976874541031221, 0.09892084956026596, 0.014487123393983949], [0.10063937433421678, 0.007004514616190358, 0.0076479668500772915, 0.022838741489930696, 0.06607362389149952], [0.05792699612248335, 0.017437942648498184, 0.015496860957294727, 0.04151473335971953, 0.09368846303324846], [0.008113481244595114, 0.028513773762074868, 0.009264719058059147, 0.024326106457271665, 0.05283990643050211]]",2620080462,10000,10000,1.0,10000,1.0,0.002538291449492082,0.05714258247281023,0.05480890813927663,0.053079999999999995,0.020268,0.00021600000000000002,0.0,0.4024840000000001,0.13608,2.2668046666666664,3.2667506666666664,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.9406,,,0.1164,0.1102611002513917,0.1228335032985914,0.016399999999999998,0.1164,0.1164,True,0.0594,0.0549341876459215,0.0642041917183187,0.009399999999999999,0.0594,0.0594,True,0.0138,0.01169303356334014,0.01628036645230578,0.0037999999999999996,0.0138,0.0138,True
fixed_5x5_d3,4,3,5,5,150,300,0.15,8.0,2.0,0.5945003575332185,0.5935335247239161,1,0.14999999999999947,0.1499999999999999,-4.440892098500626e-16,0.7575451377317779,0.2782334944340426,0.2772985368583922,0.10910952342610858,0.20193143512169148,0.0031602541803529174,0.007004514616190358,0.47403812705293763,2.1013543848571072,0.0,0.0,0.36,0.12,False,moderate,Moderate,variant_2,25,6.0,12.0,2.0,0.47403812705293763,0.04,0.0,0.44,0.32,18.503553954674953,36.91739608575087,21.04014535176585,28.12757180888014,0.25122679530522307,0.24838328693594136,0.2784330466943069,0.2696953341659589,"[[0.01371092481712536, 0.017183953765103028, 0.027287980819141515, 0.08544320904131436, 0.0031602541803529174], [0.026426345926910347, 0.03951172983155055, 0.02072221930152623, 0.02249871797432051, 0.014198013330192025], [0.08936601471434066, 0.0654359047783001, 0.015645636339440938, 0.04418849820285351, 0.03659074127028783], [0.014620357401764572, 0.03524955717920518, 0.1014488033171148, 0.037580974082580126, 0.047726761187302846], [0.018390422043089452, 0.08995242604710973, 0.03639680110389722, 0.05867188763487285, 0.038591865710303375]]","[[0.06680018778644947, 0.031168849680329916, 0.06561961033989469, 0.07223818147090794, 0.04260621741672489], [0.03542953869629548, 0.009633491989173815, 0.00976874541031221, 0.09892084956026596, 0.014487123393983949], [0.10063937433421678, 0.007004514616190358, 0.0076479668500772915, 0.022838741489930696, 0.06607362389149952], [0.05792699612248335, 0.017437942648498184, 0.015496860957294727, 0.04151473335971953, 0.09368846303324846], [0.008113481244595114, 0.028513773762074868, 0.009264719058059147, 0.024326106457271665, 0.05283990643050211]]",2620080462,10000,10000,1.0,10000,1.0,0.002538291449492082,0.05714258247281023,0.05480890813927663,0.053079999999999995,0.020268,0.00021600000000000002,0.0,0.4024840000000001,0.13608,2.2668046666666664,3.2667506666666664,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9417,292.602122297953,243.99091565260923,0.1154,0.10928498225797102,0.12181038928875342,0.015399999999999997,0.1154,0.1154,True,0.0583,0.05387497335175193,0.06306425080890377,0.008299999999999995,0.0583,0.0583,True,0.0134,0.011325981720013404,0.015847725494329057,0.0034000000000000002,0.0134,0.0134,True
fixed_5x5_d3,4,3,5,5,150,300,0.15,8.0,2.0,0.5945003575332185,0.5935335247239161,1,0.14999999999999947,0.1499999999999999,-4.440892098500626e-16,0.7575451377317779,0.2782334944340426,0.2772985368583922,0.10910952342610858,0.20193143512169148,0.0031602541803529174,0.007004514616190358,0.47403812705293763,2.1013543848571072,0.0,0.0,0.36,0.12,False,moderate,Moderate,variant_2,25,6.0,12.0,2.0,0.47403812705293763,0.04,0.0,0.44,0.32,18.503553954674953,36.91739608575087,21.04014535176585,28.12757180888014,0.25122679530522307,0.24838328693594136,0.2784330466943069,0.2696953341659589,"[[0.01371092481712536, 0.017183953765103028, 0.027287980819141515, 0.08544320904131436, 0.0031602541803529174], [0.026426345926910347, 0.03951172983155055, 0.02072221930152623, 0.02249871797432051, 0.014198013330192025], [0.08936601471434066, 0.0654359047783001, 0.015645636339440938, 0.04418849820285351, 0.03659074127028783], [0.014620357401764572, 0.03524955717920518, 0.1014488033171148, 0.037580974082580126, 0.047726761187302846], [0.018390422043089452, 0.08995242604710973, 0.03639680110389722, 0.05867188763487285, 0.038591865710303375]]","[[0.06680018778644947, 0.031168849680329916, 0.06561961033989469, 0.07223818147090794, 0.04260621741672489], [0.03542953869629548, 0.009633491989173815, 0.00976874541031221, 0.09892084956026596, 0.014487123393983949], [0.10063937433421678, 0.007004514616190358, 0.0076479668500772915, 0.022838741489930696, 0.06607362389149952], [0.05792699612248335, 0.017437942648498184, 0.015496860957294727, 0.04151473335971953, 0.09368846303324846], [0.008113481244595114, 0.028513773762074868, 0.009264719058059147, 0.024326106457271665, 0.05283990643050211]]",2620080462,10000,10000,1.0,10000,1.0,0.002538291449492082,0.05714258247281023,0.05480890813927663,0.053079999999999995,0.020268,0.00021600000000000002,0.0,0.4024840000000001,0.13608,2.2668046666666664,3.2667506666666664,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,10000,1.0,True,0.9455,73.52957498227593,50.927080051631506,0.113,0.10694291443138754,0.11935430030751615,0.012999999999999998,0.113,0.113,True,0.0545,0.05021948667736562,0.05912265587090721,0.004499999999999997,0.0545,0.0545,True,0.0108,0.008953722899766215,0.013021981106103765,0.0008000000000000004,0.0108,0.0108,True
stress_5x5_d4,4,4,5,5,619,619,0.1,2.0,2.0,0.5775146404979934,0.47593833655269135,3,0.09999999999999964,0.09999999999999987,-2.220446049250313e-16,0.6865197405716961,0.1609460055950461,0.1748100098384371,0.043143773038425204,0.08489901373029925,0.004186338705260483,0.004470973842552155,2.591343658556239,2.767532808539784,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_1,25,24.76,24.76,1.0,2.591343658556239,0.0,0.0,0.08,0.04,64.71968481041755,55.018156946158136,71.38513147784815,59.79429567896937,0.3212535487304547,0.3890567960107134,0.38787524120240097,0.40655315672095316,"[[0.04996944499650796, 0.015196404776382068, 0.004186338705260483, 0.022632995767132222, 0.012570041619689064], [0.10683095831813418, 0.03720673993681881, 0.006435443565487452, 0.1392318492916973, 0.03154855761831693], [0.009070492610820081, 0.02867733892219762, 0.0368869352403659, 0.08863622247158574, 0.030415012997742383], [0.018872619020698873, 0.03361468784732648, 0.02564636051714134, 0.07907219709429578, 0.02459600484247587], [0.03157064709012173, 0.04785133878507393, 0.042168236152436506, 0.05948353138600238, 0.01762960042628888]]","[[0.022639819371662068, 0.022885127073445075, 0.015642205227800517, 0.023244195883826337, 0.004470973842552155], [0.018533703886589037, 0.01743998371961965, 0.11708947656874513, 0.12941976119296536, 0.02527542918633979], [0.016783374278673515, 0.011065743242913262, 0.034008944260190396, 0.03576917149477757, 0.010017187127391693], [0.01721479880866369, 0.03706324737084947, 0.020887838866297335, 0.02436230945647516, 0.008311467937821814], [0.031509073537599054, 0.08437220119391586, 0.029713089912519947, 0.19375771869290875, 0.048523157865457335]]",3256796944,10000,10000,1.0,10000,1.0,-0.00023024973169811122,0.024443809823698637,0.02437291422406609,0.003744,0.002944,0.0,0.0,0.000848,0.03253199999999999,6.9849059773828746,5.010880936995154,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,10000,1.0,True,0.948,,,0.0995,0.09378609931467319,0.10552148338023876,0.0005000000000000004,0.0995,0.0995,True,0.052,0.047817817398564263,0.05652624514156196,0.001999999999999995,0.052,0.052,True,0.0118,0.009863119376493548,0.014111816632635079,0.0017999999999999995,0.0118,0.0118,True
stress_5x5_d4,4,4,5,5,619,619,0.1,2.0,2.0,0.5775146404979934,0.47593833655269135,3,0.09999999999999964,0.09999999999999987,-2.220446049250313e-16,0.6865197405716961,0.1609460055950461,0.1748100098384371,0.043143773038425204,0.08489901373029925,0.004186338705260483,0.004470973842552155,2.591343658556239,2.767532808539784,0.0,0.0,0.0,0.0,False,highly_sparse,Highly skewed and sparse,variant_1,25,24.76,24.76,1.0,2.591343658556239,0.0,0.0,0.08,0.04,64.71968481041755,55.018156946158136,71.38513147784815,59.79429567896937,0.3212535487304547,0.3890567960107134,0.38787524120240097,0.40655315672095316,"[[0.04996944499650796, 0.015196404776382068, 0.004186338705260483, 0.022632995767132222, 0.012570041619689064], [0.10683095831813418, 0.03720673993681881, 0.006435443565487452, 0.1392318492916973, 0.03154855761831693], [0.009070492610820081, 0.02867733892219762, 0.0368869352403659, 0.08863622247158574, 0.030415012997742383], [0.018872619020698873, 0.03361468784732648, 0.02564636051714134, 0.07907219709429578, 0.02459600484247587], [0.03157064709012173, 0.04785133878507393, 0.042168236152436506, 0.05948353138600238, 0.01762960042628888]]","[[0.022639819371662068, 0.022885127073445075, 0.015642205227800517, 0.023244195883826337, 0.004470973842552155], [0.018533703886589037, 0.01743998371961965, 0.11708947656874513, 0.12941976119296536, 0.02527542918633979], [0.016783374278673515, 0.011065743242913262, 0.034008944260190396, 0.03576917149477757, 0.010017187127391693], [0.01721479880866369, 0.03706324737084947, 0.020887838866297335, 0.02436230945647516, 0.008311467937821814], [0.031509073537599054, 0.08437220119391586, 0.029713089912519947, 0.19375771869290875, 0.048523157865457335]]",3256796944,10000,10000,1.0,10000,1.0,-0.00023024973169811122,0.024443809823698637,0.02437291422406609,0.003744,0.002944,0.0,0.0,0.000848,0.03253199999999999,6.9849059773828746,5.010880936995154,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,10000,1.0,True,0.9481,1229.4369589834957,1184.753925876446,0.0995,0.09378609931467319,0.10552148338023876,0.0005000000000000004,0.0995,0.0995,True,0.0519,0.04772180742973847,0.05642233191006188,0.001899999999999999,0.0519,0.0519,True,0.0113,0.009407908789372999,0.013567411218126301,0.001299999999999999,0.0113,0.0113,True
