n_p,n_q,mi_p_plugin,mi_q_plugin,mi_p_jackknife,mi_q_jackknife,delta_plugin,delta_jackknife,standard_error,z_plugin,z_jackknife,wald_plugin_p,wald_jackknife_p,naive_perm_plugin_p,student_perm_plugin_p,student_perm_jackknife_p,valid_studentization,permutations,deterministic_seconds,permutation_seconds,scenario_id,family,regular,replicate,scenario_seed,true_delta,zero_cells_p,zero_cells_q
300,300,0.05815343589656363,0.06227889249205615,0.051345500089666984,0.051657980091391664,-0.004125456595492516,-0.0003124800017246798,0.03129376224582919,-0.13182999739963683,-0.009985376614993836,0.895118759122645,0.9920329545613384,0.944,0.906,0.992,True,499,0.0001087080454453826,0.0007173750782385468,curve_effect_d02_n300,power,True,39,3674827978,-0.01999999999999985,0,0
300,300,0.057078998390512226,0.11739012343535143,0.05026758360816075,0.1099084421588401,-0.06031112504483921,-0.059640858550679354,0.036861568689993386,-1.636151883606938,-1.617968542040636,0.10180780378161915,0.10566937730633684,0.168,0.102,0.108,True,499,0.0001093749888241291,0.0007233750075101852,curve_effect_d02_n300,power,True,40,3674827978,-0.01999999999999985,0,1
300,300,0.04306867921015067,0.0774390681950047,0.03626321875742633,0.06523195765372236,-0.03437038898485403,-0.02896873889629603,0.03263124913104275,-1.053296760011458,-0.8877606486947968,0.292205003396645,0.37466951454012776,0.436,0.306,0.39,True,499,0.00011445791460573673,0.0007146670250222087,curve_effect_d02_n300,power,True,41,3674827978,-0.01999999999999985,0,0
300,300,0.07507792764203258,0.1116093384217503,0.06825423359384786,0.10625028243821077,-0.03653141077971772,-0.03799604884436292,0.037654782714747356,-0.9701665537804399,-1.0090630221451764,0.3319634792178663,0.3129444106027197,0.42,0.362,0.352,True,499,0.0001152500044554472,0.0007301250007003546,curve_effect_d02_n300,power,True,42,3674827978,-0.01999999999999985,0,2
300,300,0.08734724055939624,0.0638023703375602,0.08052320033937121,0.05483421246781006,0.023544870221836045,0.025688987871561153,0.03311594272973292,0.7109829369494726,0.7757287201881912,0.4770948095018319,0.43790917844314736,0.634,0.508,0.476,True,499,0.00011570798233151436,0.000760040944442153,curve_effect_d02_n300,power,True,43,3674827978,-0.01999999999999985,0,0
300,300,0.07866253590857553,0.11969511774820007,0.07183533417583021,0.11034015371782857,-0.04103258183962455,-0.03850481954199836,0.037343095251561986,-1.0987996994680895,-1.0311094804169394,0.2718554433377174,0.3024894825086215,0.378,0.274,0.302,True,499,0.00012104201596230268,0.0006943329935893416,curve_effect_d02_n300,power,True,44,3674827978,-0.01999999999999985,0,0
300,300,0.04192717096269627,0.11010301333982087,0.035124619130101564,0.10069243273657946,-0.0681758423771246,-0.0655678136064779,0.03526699482561266,-1.9331344423940506,-1.8591834640489207,0.05321963813456711,0.06300113786853175,0.11,0.07,0.074,True,499,0.00010970793664455414,0.0007041250355541706,curve_effect_d02_n300,power,True,45,3674827978,-0.01999999999999985,0,0
300,300,0.07358107065312569,0.0873363352729356,0.0667627904828123,0.0835297288502943,-0.013755264619809915,-0.016766938367482,0.03582851057903786,-0.383919521004529,-0.4679775434843727,0.7010380973894736,0.6398006489198167,0.756,0.704,0.628,True,499,0.00010837509762495756,0.0007222919957712293,curve_effect_d02_n300,power,True,46,3674827978,-0.01999999999999985,0,2
300,300,0.055782292049092685,0.09705741954561042,0.048975611251364626,0.08504137064977613,-0.04127512749651774,-0.0360657593984115,0.03451501639802696,-1.1958599996167818,-1.0449295165472727,0.23175119706583158,0.29605554666690626,0.356,0.268,0.334,True,499,0.00011145800817757845,0.0007718750275671482,curve_effect_d02_n300,power,True,47,3674827978,-0.01999999999999985,0,0
300,300,0.0997001943050595,0.0640006681479961,0.09286618566244442,0.05617509866799253,0.0356995261570634,0.036691086994451894,0.033723091039002076,1.0586077686584394,1.088010792131042,0.2897784474166958,0.27659034324635445,0.458,0.288,0.278,True,499,0.00012212502770125866,0.0007075420580804348,curve_effect_d02_n300,power,True,48,3674827978,-0.01999999999999985,0,0
300,300,0.06410518952291877,0.08310965611328136,0.057293507044221315,0.07704734480937248,-0.01900446659036259,-0.01975383776515116,0.03401356817719269,-0.5587319298980741,-0.5807634665744011,0.5763446845799853,0.561399880587766,0.674,0.586,0.556,True,499,0.0001157920341938734,0.0007291249930858612,curve_effect_d02_n300,power,True,49,3674827978,-0.01999999999999985,0,1
300,300,0.027395806428140768,0.0796385958111423,0.020594503560062094,0.07227008992600759,-0.05224278938300153,-0.05167558636594549,0.028518283931236937,-1.8319050861885287,-1.8120159856233027,0.06696556266316088,0.06998372651922548,0.152,0.07,0.078,True,499,0.00011812499724328518,0.0007278330158442259,curve_effect_d02_n300,power,True,50,3674827978,-0.01999999999999985,0,0
300,300,0.0682752087078593,0.09174631319554355,0.06144838211235992,0.08102262564705143,-0.023471104487684247,-0.019574243534691504,0.03577530849428988,-0.6560699397303725,-0.5471439481176176,0.5117791247104626,0.5842798411739328,0.614,0.518,0.58,True,499,0.00011558400001376867,0.0007321670418605208,curve_effect_d02_n300,power,True,51,3674827978,-0.01999999999999985,0,0
300,300,0.02816138276912028,0.06455237547670778,0.021364221055364396,0.053912225895913934,-0.0363909927075875,-0.03254800484054954,0.02825001468293112,-1.2881760634827288,-1.1521411654421299,0.19768468230211989,0.24926306956579214,0.34,0.2,0.266,True,499,0.00011558400001376867,0.0007228340255096555,curve_effect_d02_n300,power,True,52,3674827978,-0.01999999999999985,0,0
300,300,0.030864162203300127,0.07583727701110521,0.02406249903015123,0.06655978865138934,-0.04497311480780508,-0.04249728962123811,0.029880887963838792,-1.505079596772043,-1.4222231170863269,0.13230361391335363,0.15496148986978772,0.25,0.128,0.152,True,499,0.00011841708328574896,0.0007323749596253037,curve_effect_d02_n300,power,True,53,3674827978,-0.01999999999999985,0,0
300,300,0.07442739368534967,0.07996581170447403,0.06760931359821143,0.07400530243413073,-0.005538418019124358,-0.006395988835919297,0.034808825153221014,-0.1591095934650315,-0.18374618527817357,0.8735825300158448,0.8542125750990842,0.896,0.856,0.834,True,499,0.00011791603174060583,0.00073291698936373,curve_effect_d02_n300,power,True,54,3674827978,-0.01999999999999985,0,1
300,300,0.04698387498540013,0.04249491747354228,0.04017694846100994,0.03385870174682282,0.0044889575118578495,0.006318246714187126,0.027459725045517087,0.1634742337884658,0.23009140491079336,0.8701450586971079,0.8180207436213223,0.942,0.89,0.83,True,499,0.00011508294846862555,0.0007380419410765171,curve_effect_d02_n300,power,True,55,3674827978,-0.01999999999999985,0,1
300,300,0.0380765812165349,0.07111584572384999,0.03127473703682426,0.06330288664307204,-0.03303926450731509,-0.03202814960624778,0.029863490794711744,-1.1063430171119084,-1.072485123270296,0.26857807930851185,0.28350219240782604,0.412,0.248,0.26,True,499,0.00011833407916128635,0.0007986249402165413,curve_effect_d02_n300,power,True,56,3674827978,-0.01999999999999985,0,0
