configuration_id,anchor_configuration_id,configuration_label,n_p,n_q,mi_p,mi_q,mi_difference,minimum_expected_count,method,method_label,replicates,valid_count,valid_rate,reject_count,rejection_rate,wilson_low,wilson_high
CURVE_CURVE_C1_N0_n1000_di0p001_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1010000000000002,0.001,139.57418229247682,expanded_welch,Expanded Welch,5000,5000,1.0,248,0.0496,0.04392008579235035,0.05597146011975712
CURVE_CURVE_C1_N0_n1000_di0p001_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1010000000000002,0.001,139.57418229247682,normal_wald,Normal Wald,5000,5000,1.0,258,0.0516,0.045805193052696626,0.05808328205163061
CURVE_CURVE_C1_N0_n1000_di0p001_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1010000000000002,0.001,139.57418229247682,simple_welch,Simple Welch,5000,5000,1.0,256,0.0512,0.045427963397957266,0.05766112586792603
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,bartlett_lr,Oracle Bartlett LR,5000,5000,1.0,319,0.0638,0.0573550015033846,0.07091474167348322
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,constrained_lr,Constrained LR,5000,5000,1.0,300,0.06,0.05374897325570842,0.06692660445594185
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,empirical_lr,Oracle-calibrated LR,5000,5000,1.0,327,0.0654,0.05887540435260451,0.07259188217803915
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,expanded_welch,Expanded Welch,5000,5000,1.0,291,0.0582,0.052043410621939824,0.06503493081671266
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,normal_wald,Normal Wald,5000,5000,1.0,298,0.0596,0.05336981270225661,0.06650637917094972
CURVE_CURVE_C1_N0_n1000_di0p005_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.10499999999999998,0.005,137.48886138991318,simple_welch,Simple Welch,5000,5000,1.0,298,0.0596,0.05336981270225661,0.06650637917094972
CURVE_CURVE_C1_N0_n1000_di0p01_scale1,C1_N0_n1000,"Balanced, large sample",1000,1000,0.09999999999999987,0.1100000000000001,0.01,134.94388443628313,bartlett_lr,Oracle Bartlett LR,5000,5000,1.0,424,0.0848,0.07739332746358839,0.09284417223158704
