configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_0141fb046d563f7c,pair_bacb12ca9b7d63aa,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0006000000000000001,0.00010000000000004715,0.0006,0.0004999999999999527,0.0004999999999999527,1000,1000,20000,17696339338018764925
config_01441096b2f80d6d,pair_3158bce05e061be8,8x8,8,8,custom_extreme,0.999,0.9995,additive,first,1e-05,6e-05,9.999999999821938e-06,6.0000000000001716e-05,5.000000000017978e-05,5.000000000017978e-05,2,2,20000,2804491001022694385
config_014a2d305c1b4db9,pair_25ca8094bab22e08,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,0.00011,9.999999999872636e-06,0.00011000000000002532,0.00010000000000015269,0.00010000000000015269,1,1,20000,13238444534609931218
config_01868a15f2608864,pair_2aa0194ab390e9b2,2x2,2,2,same_skew,,,additive,first,0.0,0.02,0.0,0.01999999999999995,0.01999999999999995,0.01999999999999995,2,2,20000,11223207031140011312
config_01cda5f74453fd4b,pair_f01754ceae64d469,8x8,8,8,same_skew,,,additive,first,0.0001,0.0021,0.00010000000000011325,0.002100000000000006,0.0019999999999998925,0.0019999999999998925,20,20,20000,1149218885571221295
config_01d649c2df988747,pair_fe9fdec5f8aaeffd,8x8,8,8,different_skew,,,additive,first,0.02,0.022,0.020000000000000108,0.022000000000000023,0.001999999999999915,0.001999999999999915,250,250,20000,12277320249676236221
config_022848e980f26046,pair_b69ebfe9dd4df920,5x5,5,5,same_skew,,,additive,first,0.022,0.02,0.02199999999999992,0.019999999999999872,-0.002000000000000047,0.002000000000000047,50,500,20000,2299283919561676997
config_022de4170f76fa37,pair_9c38a7e51aa29797,5x5,5,5,uniform,,,additive,first,0.03,0.02,0.029999999999999794,0.019999999999999993,-0.0099999999999998,0.0099999999999998,50,500,20000,2649748171840633539
config_0234a55691cafecd,pair_ec50ccfc431a6b99,2x3,2,3,different_skew,,,additive,first,0.02,0.025,0.0199999999999999,0.025000000000000112,0.005000000000000213,0.005000000000000213,1000,1000,20000,15670820392379456623
config_02387422d28dc79e,pair_16adfde43d086ba7,8x8,8,8,same_skew,,,additive,first,0.0,0.001,7.63833440942107e-16,0.0010000000000001032,0.0009999999999993393,0.0009999999999993393,2,2,20000,8983917729674220736
config_0243fa0919e6d510,pair_1d9f93247e70de8d,5x5,5,5,uniform,,,additive,first,0.02,0.022,0.019999999999999993,0.02199999999999998,0.001999999999999988,0.001999999999999988,250,250,20000,6964848169899228260
