absolute_mi_difference,achieved_mi_p,achieved_mi_q,both_reject,columns,configuration_id,constructor,dominant_p,dominant_q,method_a,method_b,n_p,n_q,neither_rejects,nominal_alpha,only_method_a_rejects,only_method_b_rejects,pair_id,paired_95_high,paired_95_low,paired_standard_error,pattern,profile,rejection_rate_difference_a_minus_b,replicates,rows,shape,signed_mi_difference_q_minus_p,simulation_seed,target_mi_p,target_mi_q
1.214306433183765e-16,0.019999999999999993,0.019999999999999872,8,5,config_21ba225dff5598d8,additive,,,expanded_welch,normal_wald,50000,50000,192,0.05,0,0,pair_8530c1b9f8c78768,0.0,0.0,0.0,first,different_skew,0.0,200,5,5x5,-1.214306433183765e-16,8277101801432950970,0.02,0.02
0.0,0.019999999999999997,0.019999999999999997,3,8,config_2208af6ed7c35469,additive,,,expanded_welch,normal_wald,500,500,196,0.05,0,1,pair_6271495019b80969,0.0048,-0.0148,0.005,first,same_skew,-0.005,200,8,8x8,0.0,14458232433478297466,0.02,0.02
0.00020000000000001362,1.000000000002521e-05,0.00021000000000003882,0,2,config_221dbe1f0174e980,additive,0.999,0.9995,expanded_welch,normal_wald,1,1,200,0.05,0,0,pair_eefd505e658625b8,0.0,0.0,0.0,first,custom_extreme,0.0,200,2,2x2,0.00020000000000001362,13611214534714553655,1e-05,0.00021
0.02000000000000008,0.019999999999999914,0.039999999999999994,76,3,config_234a6dfe2a8c16f9,additive,,,expanded_welch,normal_wald,1000,1000,120,0.05,0,4,pair_02f6cb63c11f31a4,-0.000548299734571267,-0.039451700265428734,0.009924336870116702,first,same_skew,-0.02,200,2,2x3,0.02000000000000008,9733452079227763905,0.02,0.04
0.02000000000000012,0.019999999999999813,0.03999999999999993,7,5,config_23d2219b11f5c912,additive,,,expanded_welch,normal_wald,20,20,189,0.05,0,4,pair_995c0f49944b23b1,-0.000548299734571267,-0.039451700265428734,0.009924336870116702,first,different_skew,-0.02,200,3,3x5,0.02000000000000012,6205255132284553307,0.02,0.04
0.19999999999999993,0.01999999999999999,0.21999999999999992,56,3,config_247e4c64ce9effbb,additive,,,expanded_welch,normal_wald,20,20,124,0.05,0,20,pair_6174d1bdd29a7695,-0.05831778514550986,-0.14168221485449015,0.021266436150250076,first,uniform,-0.1,200,3,3x3,0.19999999999999993,7547530577711577626,0.02,0.22
0.0,0.020000000000000406,0.020000000000000406,12,8,config_24e1b7f28a35dc11,loglinear,,,expanded_welch,normal_wald,20,20,186,0.05,0,2,pair_34c2f7b822c0edb8,0.0038244267103322137,-0.023824426710332212,0.007053278933842966,first,uniform,-0.01,200,8,8x8,0.0,37349827726443894,0.02,0.02
3.2959746043559335e-17,0.0010000000000000338,0.0010000000000000668,1,2,config_24fab944fed1794e,additive,,,expanded_welch,normal_wald,20,20,197,0.05,0,2,pair_031e6b59e8a5a396,0.0038244267103322137,-0.023824426710332212,0.007053278933842966,first,different_skew,-0.01,200,2,2x2,3.2959746043559335e-17,74645525784926701,0.001,0.001
0.01999999999999995,0.0,0.01999999999999995,181,2,config_25806208d76427f6,additive,,,expanded_welch,normal_wald,1000,1000,10,0.05,0,9,pair_2aa0194ab390e9b2,-0.0161970164861957,-0.0738029835138043,0.01469539975194097,first,same_skew,-0.045,200,2,2x2,0.01999999999999995,489912611320720669,0.0,0.02
0.0,0.019999999999999993,0.019999999999999993,0,5,config_25b40f2f2a7fffe6,additive,,,expanded_welch,normal_wald,2,2,200,0.05,0,0,pair_489238afbcfc259d,0.0,0.0,0.0,first,uniform,0.0,200,5,5x5,0.0,12830338652492115066,0.02,0.02
