configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed,nominal_alpha,method_a,method_b,both_reject,neither_rejects,only_method_a_rejects,only_method_b_rejects,rejection_rate_difference_a_minus_b,paired_standard_error,paired_95_low,paired_95_high
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.01,expanded_welch,normal_wald,0,1950,0,8050,-0.805,0.003962205182343627,-0.8127659221573935,-0.7972340778426066
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.05,expanded_welch,normal_wald,0,807,0,9193,-0.9193,0.0027238746207002497,-0.9246387942565725,-0.9139612057434275
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.1,expanded_welch,normal_wald,3,685,0,9312,-0.9312,0.002531263860144368,-0.936161277165883,-0.926238722834117
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.01,simple_welch,normal_wald,7897,1950,0,153,-0.0153,0.0012274940627829596,-0.0177058883630546,-0.012894111636945399
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.05,simple_welch,normal_wald,9097,807,0,96,-0.0096,0.0009751302927859388,-0.011511255373860439,-0.007688744626139559
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.1,simple_welch,normal_wald,9314,685,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.01,expanded_welch,simple_welch,0,2103,0,7897,-0.7897,0.004075420457473134,-0.7976878240966473,-0.7817121759033526
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.05,expanded_welch,simple_welch,0,903,0,9097,-0.9097,0.002866254095723917,-0.9153178580276188,-0.9040821419723811
allocation_reversal_2x2_ultra_b0.2_e0_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,8820292607706431827,0.1,expanded_welch,simple_welch,3,686,0,9311,-0.9311,0.0025329667569984416,-0.936064614843717,-0.9261353851562831
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.01,expanded_welch,normal_wald,0,1851,0,8149,-0.8149,0.003883980887022112,-0.8225126025385633,-0.8072873974614366
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.05,expanded_welch,normal_wald,0,788,0,9212,-0.9212,0.0026943982590177376,-0.9264810205876748,-0.9159189794123253
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.1,expanded_welch,normal_wald,3,667,0,9330,-0.933,0.002500345010696974,-0.9379006762209661,-0.928099323779034
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.01,simple_welch,normal_wald,7995,1851,0,154,-0.0154,0.0012314364147467608,-0.01781361537290365,-0.012986384627096349
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.05,simple_welch,normal_wald,9114,788,0,98,-0.0098,0.0009851360562404211,-0.011730866670231224,-0.007869133329768775
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.1,simple_welch,normal_wald,9333,667,0,0,0.0,0.0,0.0,0.0
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.01,expanded_welch,simple_welch,0,2005,0,7995,-0.7995,0.00400394532402926,-0.8073477328350973,-0.7916522671649027
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.05,expanded_welch,simple_welch,0,886,0,9114,-0.9114,0.002841797244906489,-0.9169699226000168,-0.9058300773999832
allocation_reversal_2x2_ultra_b0.2_e0.1_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,4978593037143342568,0.1,expanded_welch,simple_welch,3,667,0,9330,-0.933,0.002500345010696974,-0.9379006762209661,-0.928099323779034
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.01,expanded_welch,normal_wald,0,1928,0,8072,-0.8072,0.003945170774154615,-0.8149325347173431,-0.799467465282657
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.05,expanded_welch,normal_wald,1,839,0,9160,-0.916,0.00277401685592422,-0.9214370730376115,-0.9105629269623886
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.1,expanded_welch,normal_wald,9,705,0,9286,-0.9286,0.002575047006698844,-0.9336470921331297,-0.9235529078668703
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.01,simple_welch,normal_wald,7919,1928,0,153,-0.0153,0.0012274940627829596,-0.0177058883630546,-0.012894111636945399
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.05,simple_welch,normal_wald,9076,839,0,85,-0.0085,0.0009180736821892854,-0.010299424417091,-0.006700575582909001
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.1,simple_welch,normal_wald,9294,705,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.01,expanded_welch,simple_welch,0,2081,0,7919,-0.7919,0.004059690518834024,-0.7998569934169147,-0.7839430065830854
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.05,expanded_welch,simple_welch,1,924,0,9075,-0.9075,0.002897449658139403,-0.9131790013299532,-0.9018209986700467
allocation_reversal_2x2_ultra_b0.2_e0.4_np100_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,100,10,0.1,10,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,6590573281287932863,0.1,expanded_welch,simple_welch,9,706,0,9285,-0.9285,0.0025767108770474007,-0.9335503533190129,-0.9234496466809871
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.01,expanded_welch,normal_wald,0,7142,0,2858,-0.2858,0.004518171907723164,-0.2946556169391374,-0.2769443830608626
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.05,expanded_welch,normal_wald,1,7092,0,2907,-0.2907,0.004541080613831265,-0.2996005180031093,-0.28179948199689075
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.1,expanded_welch,normal_wald,2,7077,0,2921,-0.2921,0.004547507777090466,-0.3010131152430973,-0.28318688475690273
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.01,simple_welch,normal_wald,2843,7142,0,15,-0.0015,0.00038702710369934015,-0.0022585731232507068,-0.0007414268767492934
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.05,simple_welch,normal_wald,2908,7092,0,0,0.0,0.0,0.0,0.0
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.1,simple_welch,normal_wald,2923,7077,0,0,0.0,0.0,0.0,0.0
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.01,expanded_welch,simple_welch,0,7157,0,2843,-0.2843,0.004511029365742797,-0.29314161755685586,-0.27545838244314413
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.05,expanded_welch,simple_welch,1,7092,0,2907,-0.2907,0.004541080613831265,-0.2996005180031093,-0.28179948199689075
allocation_reversal_2x2_ultra_b0.2_e0_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6285292511141628212,0.1,expanded_welch,simple_welch,2,7077,0,2921,-0.2921,0.004547507777090466,-0.3010131152430973,-0.28318688475690273
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.01,expanded_welch,normal_wald,0,7213,0,2787,-0.2787,0.004483819963395766,-0.2874882871282557,-0.2699117128717443
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.05,expanded_welch,normal_wald,2,7163,0,2835,-0.2835,0.004507194968120201,-0.2923341021375156,-0.27466589786248435
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.1,expanded_welch,normal_wald,5,7145,0,2850,-0.285,0.004514370161361979,-0.29384816551626947,-0.2761518344837305
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.01,simple_welch,normal_wald,2778,7213,0,9,-0.0009,0.00029987996398439146,-0.0014877647294094074,-0.0003122352705905927
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.05,simple_welch,normal_wald,2837,7163,0,0,0.0,0.0,0.0,0.0
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.1,simple_welch,normal_wald,2854,7145,0,1,-0.0001,0.0001,-0.000296,9.599999999999999e-05
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.01,expanded_welch,simple_welch,0,7222,0,2778,-0.2778,0.004479366302530663,-0.2865795579529601,-0.2690204420470399
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.05,expanded_welch,simple_welch,2,7163,0,2835,-0.2835,0.004507194968120201,-0.2923341021375156,-0.27466589786248435
allocation_reversal_2x2_ultra_b0.2_e0.1_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.1,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.1,0.2,0.0026327952443023,0.0005265590488604601,0.0007898385732906902,0.000526559048845205,0.0007898385732908566,0.00026327952444565156,False,10000,15921887106960985265,0.1,expanded_welch,simple_welch,5,7146,0,2849,-0.2849,0.004513893720907966,-0.2937472316929796,-0.27605276830702036
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.01,expanded_welch,normal_wald,1,7174,0,2825,-0.2825,0.004502377387582478,-0.29132465967966165,-0.2736753403203383
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.05,expanded_welch,normal_wald,2,7116,0,2882,-0.2882,0.004529473215812328,-0.2970777675029922,-0.2793222324970078
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.1,expanded_welch,normal_wald,4,7095,0,2901,-0.2901,0.004538310106841818,-0.29899508780941,-0.2812049121905901
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.01,simple_welch,normal_wald,2808,7174,0,18,-0.0018,0.0004239032547609651,-0.0026308503793314912,-0.0009691496206685084
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.05,simple_welch,normal_wald,2884,7116,0,0,0.0,0.0,0.0,0.0
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.1,simple_welch,normal_wald,2905,7095,0,0,0.0,0.0,0.0,0.0
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.01,expanded_welch,simple_welch,1,7192,0,2807,-0.2807,0.0044936366427457955,-0.2895075278197818,-0.2718924721802182
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.05,expanded_welch,simple_welch,2,7116,0,2882,-0.2882,0.004529473215812328,-0.2970777675029922,-0.2793222324970078
allocation_reversal_2x2_ultra_b0.2_e0.4_np20_nq10,allocation_reversal_2x2_ultra_b0.2_e0.4,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,20,10,0.5,2,0.4,0.2,0.0026327952443023,0.0005265590488604601,0.0015796771465813803,0.000526559048845205,0.0015796771465813016,0.0010531180977360966,False,10000,10797746198976350936,0.1,expanded_welch,simple_welch,4,7095,0,2901,-0.2901,0.004538310106841818,-0.29899508780941,-0.2812049121905901
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.01,expanded_welch,normal_wald,0,4280,0,5720,-0.572,0.004948135851494024,-0.5816983462689282,-0.5623016537310717
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.05,expanded_welch,normal_wald,0,3246,0,6754,-0.6754,0.0046824861524255215,-0.684577672858754,-0.666222327141246
allocation_reversal_2x2_ultra_b0.2_e0_np50_nq10,allocation_reversal_2x2_ultra_b0.2_e0,allocation_reversal,2x2,2,2,ultra,equal_mi_different_shape,primary,50,10,0.2,5,0.0,0.2,0.0026327952443023,0.0005265590488604601,0.0005265590488604601,0.000526559048845205,0.0005265590488605452,1.5340159698062905e-14,False,10000,6686462529387418087,0.1,expanded_welch,normal_wald,3,2230,0,7767,-0.7767,0.004164786374419997,-0.7848629812938631,-0.7685370187061368
