configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed
baseline_sensitivity_3x3_strong_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_3x3_strong_b0.02_e0.2,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,0.1922085929866958,0.003844171859733916,0.04228589045707307,0.003844171859733771,0.04228589045707325,0.038441718597339476,False,10000,16413602450371953738
baseline_sensitivity_3x3_strong_b0.2_e0_np50_nq50,baseline_sensitivity_3x3_strong_b0.2_e0,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733893,0.038441718597339046,1.1796119636642288e-16,False,10000,8202256876265594977
baseline_sensitivity_3x3_strong_b0.2_e0_np250_nq250,baseline_sensitivity_3x3_strong_b0.2_e0,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733893,0.038441718597339046,1.1796119636642288e-16,False,10000,10029611670066103534
baseline_sensitivity_3x3_strong_b0.2_e0_np1000_nq1000,baseline_sensitivity_3x3_strong_b0.2_e0,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.2,0.1922085929866958,0.038441718597339164,0.038441718597339164,0.03844171859733893,0.038441718597339046,1.1796119636642288e-16,False,10000,13013808368176204818
baseline_sensitivity_3x3_strong_b0.2_e0.1_np50_nq50,baseline_sensitivity_3x3_strong_b0.2_e0.1,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733893,0.05766257789600861,0.01922085929866968,False,10000,17139588200606260166
baseline_sensitivity_3x3_strong_b0.2_e0.1_np250_nq250,baseline_sensitivity_3x3_strong_b0.2_e0.1,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733893,0.05766257789600861,0.01922085929866968,False,10000,3369456791282239823
baseline_sensitivity_3x3_strong_b0.2_e0.1_np1000_nq1000,baseline_sensitivity_3x3_strong_b0.2_e0.1,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.1922085929866958,0.038441718597339164,0.057662577896008746,0.03844171859733893,0.05766257789600861,0.01922085929866968,False,10000,3815101762404324763
baseline_sensitivity_3x3_strong_b0.2_e0.2_np50_nq50,baseline_sensitivity_3x3_strong_b0.2_e0.2,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.2,0.1922085929866958,0.038441718597339164,0.07688343719467833,0.03844171859733893,0.07688343719467837,0.03844171859733944,False,10000,5924491170334935291
baseline_sensitivity_3x3_strong_b0.2_e0.2_np250_nq250,baseline_sensitivity_3x3_strong_b0.2_e0.2,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.2,0.1922085929866958,0.038441718597339164,0.07688343719467833,0.03844171859733893,0.07688343719467837,0.03844171859733944,False,10000,11795443179854355253
baseline_sensitivity_3x3_strong_b0.2_e0.2_np1000_nq1000,baseline_sensitivity_3x3_strong_b0.2_e0.2,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.2,0.1922085929866958,0.038441718597339164,0.07688343719467833,0.03844171859733893,0.07688343719467837,0.03844171859733944,False,10000,15076914827747898460
baseline_sensitivity_3x3_strong_b0.6_e0_np50_nq50,baseline_sensitivity_3x3_strong_b0.6_e0,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.6,0.1922085929866958,0.11532515579201746,0.11532515579201746,0.11532515579201755,0.11532515579195997,5.757894161462218e-14,False,10000,7785962078380538928
baseline_sensitivity_3x3_strong_b0.6_e0_np250_nq250,baseline_sensitivity_3x3_strong_b0.6_e0,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.6,0.1922085929866958,0.11532515579201746,0.11532515579201746,0.11532515579201755,0.11532515579195997,5.757894161462218e-14,False,10000,9584156927752205050
baseline_sensitivity_3x3_strong_b0.6_e0_np1000_nq1000,baseline_sensitivity_3x3_strong_b0.6_e0,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.6,0.1922085929866958,0.11532515579201746,0.11532515579201746,0.11532515579201755,0.11532515579195997,5.757894161462218e-14,False,10000,13093898522963499445
baseline_sensitivity_3x3_strong_b0.6_e0.1_np50_nq50,baseline_sensitivity_3x3_strong_b0.6_e0.1,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.6,0.1922085929866958,0.11532515579201746,0.13454601509068703,0.11532515579201755,0.13454601509073977,0.01922085929872222,False,10000,2283030322647406378
baseline_sensitivity_3x3_strong_b0.6_e0.1_np250_nq250,baseline_sensitivity_3x3_strong_b0.6_e0.1,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.6,0.1922085929866958,0.11532515579201746,0.13454601509068703,0.11532515579201755,0.13454601509073977,0.01922085929872222,False,10000,13977398003093874234
baseline_sensitivity_3x3_strong_b0.6_e0.1_np1000_nq1000,baseline_sensitivity_3x3_strong_b0.6_e0.1,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.6,0.1922085929866958,0.11532515579201746,0.13454601509068703,0.11532515579201755,0.13454601509073977,0.01922085929872222,False,10000,10546919490439535861
baseline_sensitivity_3x3_strong_b0.6_e0.2_np50_nq50,baseline_sensitivity_3x3_strong_b0.6_e0.2,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.6,0.1922085929866958,0.11532515579201746,0.15376687438935666,0.11532515579201755,0.15376687438935815,0.03844171859734061,False,10000,10099843125717454393
baseline_sensitivity_3x3_strong_b0.6_e0.2_np250_nq250,baseline_sensitivity_3x3_strong_b0.6_e0.2,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.6,0.1922085929866958,0.11532515579201746,0.15376687438935666,0.11532515579201755,0.15376687438935815,0.03844171859734061,False,10000,6749080749420777206
baseline_sensitivity_3x3_strong_b0.6_e0.2_np1000_nq1000,baseline_sensitivity_3x3_strong_b0.6_e0.2,baseline_sensitivity,3x3,3,3,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.6,0.1922085929866958,0.11532515579201746,0.15376687438935666,0.11532515579201755,0.15376687438935815,0.03844171859734061,False,10000,7522818109017247520
baseline_sensitivity_5x5_balanced_b0.02_e0_np50_nq50,baseline_sensitivity_5x5_balanced_b0.02_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.02,1.467010942719053,0.02934021885438106,0.02934021885438106,0.029340218854382743,0.02934021885438299,2.463307335887066e-16,False,10000,9204941969192022609
baseline_sensitivity_5x5_balanced_b0.02_e0_np250_nq250,baseline_sensitivity_5x5_balanced_b0.02_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.02,1.467010942719053,0.02934021885438106,0.02934021885438106,0.029340218854382743,0.02934021885438299,2.463307335887066e-16,False,10000,3262606132274410314
baseline_sensitivity_5x5_balanced_b0.02_e0_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.02_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.02,1.467010942719053,0.02934021885438106,0.02934021885438106,0.029340218854382743,0.02934021885438299,2.463307335887066e-16,False,10000,16695394579039765130
baseline_sensitivity_5x5_balanced_b0.02_e0.1_np50_nq50,baseline_sensitivity_5x5_balanced_b0.02_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.02,1.467010942719053,0.02934021885438106,0.17604131312628638,0.029340218854382743,0.17604131312628707,0.14670109427190434,False,10000,8514597979321340929
baseline_sensitivity_5x5_balanced_b0.02_e0.1_np250_nq250,baseline_sensitivity_5x5_balanced_b0.02_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.02,1.467010942719053,0.02934021885438106,0.17604131312628638,0.029340218854382743,0.17604131312628707,0.14670109427190434,False,10000,14700357264581246972
baseline_sensitivity_5x5_balanced_b0.02_e0.1_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.02_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.02,1.467010942719053,0.02934021885438106,0.17604131312628638,0.029340218854382743,0.17604131312628707,0.14670109427190434,False,10000,6931361087147052233
baseline_sensitivity_5x5_balanced_b0.02_e0.2_np50_nq50,baseline_sensitivity_5x5_balanced_b0.02_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.02,1.467010942719053,0.02934021885438106,0.32274240739819166,0.029340218854382743,0.322742407398094,0.29340218854371125,False,10000,13842038733040058031
baseline_sensitivity_5x5_balanced_b0.02_e0.2_np250_nq250,baseline_sensitivity_5x5_balanced_b0.02_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,1.467010942719053,0.02934021885438106,0.32274240739819166,0.029340218854382743,0.322742407398094,0.29340218854371125,False,10000,4963646092672346471
baseline_sensitivity_5x5_balanced_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.02_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,1.467010942719053,0.02934021885438106,0.32274240739819166,0.029340218854382743,0.322742407398094,0.29340218854371125,False,10000,7288194269329730979
baseline_sensitivity_5x5_balanced_b0.2_e0_np50_nq50,baseline_sensitivity_5x5_balanced_b0.2_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,1.467010942719053,0.2934021885438106,0.2934021885438106,0.2934021885435963,0.29340218854359634,5.551115123125783e-17,False,10000,16581961783277841127
baseline_sensitivity_5x5_balanced_b0.2_e0_np250_nq250,baseline_sensitivity_5x5_balanced_b0.2_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.2,1.467010942719053,0.2934021885438106,0.2934021885438106,0.2934021885435963,0.29340218854359634,5.551115123125783e-17,False,10000,12343225333740813283
baseline_sensitivity_5x5_balanced_b0.2_e0_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.2_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.2,1.467010942719053,0.2934021885438106,0.2934021885438106,0.2934021885435963,0.29340218854359634,5.551115123125783e-17,False,10000,8667917075424471162
baseline_sensitivity_5x5_balanced_b0.2_e0.1_np50_nq50,baseline_sensitivity_5x5_balanced_b0.2_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.2,1.467010942719053,0.2934021885438106,0.440103282815716,0.2934021885435963,0.44010328281571626,0.14670109427211997,False,10000,13541140809468595402
baseline_sensitivity_5x5_balanced_b0.2_e0.1_np250_nq250,baseline_sensitivity_5x5_balanced_b0.2_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,1.467010942719053,0.2934021885438106,0.440103282815716,0.2934021885435963,0.44010328281571626,0.14670109427211997,False,10000,7706462332926718666
baseline_sensitivity_5x5_balanced_b0.2_e0.1_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.2_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,1.467010942719053,0.2934021885438106,0.440103282815716,0.2934021885435963,0.44010328281571626,0.14670109427211997,False,10000,186642051303196388
baseline_sensitivity_5x5_balanced_b0.2_e0.2_np50_nq50,baseline_sensitivity_5x5_balanced_b0.2_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.2,1.467010942719053,0.2934021885438106,0.5868043770876212,0.2934021885435963,0.5868043770876212,0.29340218854402494,False,10000,2327696473790746087
baseline_sensitivity_5x5_balanced_b0.2_e0.2_np250_nq250,baseline_sensitivity_5x5_balanced_b0.2_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.2,1.467010942719053,0.2934021885438106,0.5868043770876212,0.2934021885435963,0.5868043770876212,0.29340218854402494,False,10000,14489273422438299676
baseline_sensitivity_5x5_balanced_b0.2_e0.2_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.2_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.2,1.467010942719053,0.2934021885438106,0.5868043770876212,0.2934021885435963,0.5868043770876212,0.29340218854402494,False,10000,16195697229283494426
baseline_sensitivity_5x5_balanced_b0.6_e0_np50_nq50,baseline_sensitivity_5x5_balanced_b0.6_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.6,1.467010942719053,0.8802065656314317,0.8802065656314317,0.8802065656314828,0.8802065656314827,1.1102230246251565e-16,False,10000,2231936325511646180
baseline_sensitivity_5x5_balanced_b0.6_e0_np250_nq250,baseline_sensitivity_5x5_balanced_b0.6_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.6,1.467010942719053,0.8802065656314317,0.8802065656314317,0.8802065656314828,0.8802065656314827,1.1102230246251565e-16,False,10000,17046278927540855889
baseline_sensitivity_5x5_balanced_b0.6_e0_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.6_e0,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.6,1.467010942719053,0.8802065656314317,0.8802065656314317,0.8802065656314828,0.8802065656314827,1.1102230246251565e-16,False,10000,9858062497453740391
baseline_sensitivity_5x5_balanced_b0.6_e0.1_np50_nq50,baseline_sensitivity_5x5_balanced_b0.6_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.6,1.467010942719053,0.8802065656314317,1.026907659903337,0.8802065656314828,1.0269076599033373,0.14670109427185452,False,10000,6905178216592319537
baseline_sensitivity_5x5_balanced_b0.6_e0.1_np250_nq250,baseline_sensitivity_5x5_balanced_b0.6_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.6,1.467010942719053,0.8802065656314317,1.026907659903337,0.8802065656314828,1.0269076599033373,0.14670109427185452,False,10000,16470088074366360637
baseline_sensitivity_5x5_balanced_b0.6_e0.1_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.6_e0.1,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.6,1.467010942719053,0.8802065656314317,1.026907659903337,0.8802065656314828,1.0269076599033373,0.14670109427185452,False,10000,8360861099146203023
baseline_sensitivity_5x5_balanced_b0.6_e0.2_np50_nq50,baseline_sensitivity_5x5_balanced_b0.6_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.6,1.467010942719053,0.8802065656314317,1.1736087541752425,0.8802065656314828,1.173608754175242,0.2934021885437592,False,10000,11078839576368430179
baseline_sensitivity_5x5_balanced_b0.6_e0.2_np250_nq250,baseline_sensitivity_5x5_balanced_b0.6_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.6,1.467010942719053,0.8802065656314317,1.1736087541752425,0.8802065656314828,1.173608754175242,0.2934021885437592,False,10000,1647628899305408057
baseline_sensitivity_5x5_balanced_b0.6_e0.2_np1000_nq1000,baseline_sensitivity_5x5_balanced_b0.6_e0.2,baseline_sensitivity,5x5,5,5,balanced,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.6,1.467010942719053,0.8802065656314317,1.1736087541752425,0.8802065656314828,1.173608754175242,0.2934021885437592,False,10000,10886207554228385135
baseline_sensitivity_5x5_strong_b0.02_e0_np50_nq50,baseline_sensitivity_5x5_strong_b0.02_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.02,0.3360339010727185,0.00672067802145437,0.00672067802145437,0.0067206780214548,0.006720678021446817,7.982330074707278e-15,False,10000,8142659637838270985
baseline_sensitivity_5x5_strong_b0.02_e0_np250_nq250,baseline_sensitivity_5x5_strong_b0.02_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.02,0.3360339010727185,0.00672067802145437,0.00672067802145437,0.0067206780214548,0.006720678021446817,7.982330074707278e-15,False,10000,7588376859849352220
baseline_sensitivity_5x5_strong_b0.02_e0_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.02_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.02,0.3360339010727185,0.00672067802145437,0.00672067802145437,0.0067206780214548,0.006720678021446817,7.982330074707278e-15,False,10000,3052868369435284716
baseline_sensitivity_5x5_strong_b0.02_e0.1_np50_nq50,baseline_sensitivity_5x5_strong_b0.02_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.02,0.3360339010727185,0.00672067802145437,0.04032406812872623,0.0067206780214548,0.040324068128726465,0.03360339010727167,False,10000,9834041088188200247
baseline_sensitivity_5x5_strong_b0.02_e0.1_np250_nq250,baseline_sensitivity_5x5_strong_b0.02_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.02,0.3360339010727185,0.00672067802145437,0.04032406812872623,0.0067206780214548,0.040324068128726465,0.03360339010727167,False,10000,7292630140458523455
baseline_sensitivity_5x5_strong_b0.02_e0.1_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.02_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.02,0.3360339010727185,0.00672067802145437,0.04032406812872623,0.0067206780214548,0.040324068128726465,0.03360339010727167,False,10000,16608033382483638642
baseline_sensitivity_5x5_strong_b0.02_e0.2_np50_nq50,baseline_sensitivity_5x5_strong_b0.02_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.02,0.3360339010727185,0.00672067802145437,0.07392745823599807,0.0067206780214548,0.07392745823594514,0.06720678021449034,False,10000,2167023367881471740
baseline_sensitivity_5x5_strong_b0.02_e0.2_np250_nq250,baseline_sensitivity_5x5_strong_b0.02_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.02,0.3360339010727185,0.00672067802145437,0.07392745823599807,0.0067206780214548,0.07392745823594514,0.06720678021449034,False,10000,9773680224202952571
baseline_sensitivity_5x5_strong_b0.02_e0.2_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.02_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.02,0.3360339010727185,0.00672067802145437,0.07392745823599807,0.0067206780214548,0.07392745823594514,0.06720678021449034,False,10000,18417728480321810588
baseline_sensitivity_5x5_strong_b0.2_e0_np50_nq50,baseline_sensitivity_5x5_strong_b0.2_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,7789092784186026523
baseline_sensitivity_5x5_strong_b0.2_e0_np250_nq250,baseline_sensitivity_5x5_strong_b0.2_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,17130125338134687172
baseline_sensitivity_5x5_strong_b0.2_e0_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.2_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15727109931176561874
baseline_sensitivity_5x5_strong_b0.2_e0.1_np50_nq50,baseline_sensitivity_5x5_strong_b0.2_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,251395126788322791
baseline_sensitivity_5x5_strong_b0.2_e0.1_np250_nq250,baseline_sensitivity_5x5_strong_b0.2_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,3112675020196245343
baseline_sensitivity_5x5_strong_b0.2_e0.1_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.2_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,8662199500231466859
baseline_sensitivity_5x5_strong_b0.2_e0.2_np50_nq50,baseline_sensitivity_5x5_strong_b0.2_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.2,0.3360339010727185,0.06720678021454371,0.13441356042908742,0.06720678021461499,0.13441356042913166,0.06720678021451668,False,10000,4492045059805941155
baseline_sensitivity_5x5_strong_b0.2_e0.2_np250_nq250,baseline_sensitivity_5x5_strong_b0.2_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.2,0.3360339010727185,0.06720678021454371,0.13441356042908742,0.06720678021461499,0.13441356042913166,0.06720678021451668,False,10000,2535460184246898568
baseline_sensitivity_5x5_strong_b0.2_e0.2_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.2_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.2,0.3360339010727185,0.06720678021454371,0.13441356042908742,0.06720678021461499,0.13441356042913166,0.06720678021451668,False,10000,3806733904906398203
baseline_sensitivity_5x5_strong_b0.6_e0_np50_nq50,baseline_sensitivity_5x5_strong_b0.6_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.0,0.6,0.3360339010727185,0.2016203406436311,0.2016203406436311,0.20162034064363074,0.201620340643631,2.498001805406602e-16,False,10000,7714867974267748376
baseline_sensitivity_5x5_strong_b0.6_e0_np250_nq250,baseline_sensitivity_5x5_strong_b0.6_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.0,0.6,0.3360339010727185,0.2016203406436311,0.2016203406436311,0.20162034064363074,0.201620340643631,2.498001805406602e-16,False,10000,7404999439941376776
baseline_sensitivity_5x5_strong_b0.6_e0_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.6_e0,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.0,0.6,0.3360339010727185,0.2016203406436311,0.2016203406436311,0.20162034064363074,0.201620340643631,2.498001805406602e-16,False,10000,9005841264560803800
baseline_sensitivity_5x5_strong_b0.6_e0.1_np50_nq50,baseline_sensitivity_5x5_strong_b0.6_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.1,0.6,0.3360339010727185,0.2016203406436311,0.23522373075090294,0.20162034064363074,0.235223730750905,0.033603390107274256,False,10000,591101472977508605
baseline_sensitivity_5x5_strong_b0.6_e0.1_np250_nq250,baseline_sensitivity_5x5_strong_b0.6_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.1,0.6,0.3360339010727185,0.2016203406436311,0.23522373075090294,0.20162034064363074,0.235223730750905,0.033603390107274256,False,10000,5051599926130921296
baseline_sensitivity_5x5_strong_b0.6_e0.1_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.6_e0.1,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.1,0.6,0.3360339010727185,0.2016203406436311,0.23522373075090294,0.20162034064363074,0.235223730750905,0.033603390107274256,False,10000,11425598445365922065
baseline_sensitivity_5x5_strong_b0.6_e0.2_np50_nq50,baseline_sensitivity_5x5_strong_b0.6_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,50,50,1.0,1,0.2,0.6,0.3360339010727185,0.2016203406436311,0.26882712085817484,0.20162034064363074,0.2688271208581751,0.06720678021454438,False,10000,16536773854100012878
baseline_sensitivity_5x5_strong_b0.6_e0.2_np250_nq250,baseline_sensitivity_5x5_strong_b0.6_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,250,250,1.0,1,0.2,0.6,0.3360339010727185,0.2016203406436311,0.26882712085817484,0.20162034064363074,0.2688271208581751,0.06720678021454438,False,10000,15901308063354904040
baseline_sensitivity_5x5_strong_b0.6_e0.2_np1000_nq1000,baseline_sensitivity_5x5_strong_b0.6_e0.2,baseline_sensitivity,5x5,5,5,strong,equal_mi_different_shape,primary,1000,1000,1.0,1,0.2,0.6,0.3360339010727185,0.2016203406436311,0.26882712085817484,0.20162034064363074,0.2688271208581751,0.06720678021454438,False,10000,16121630557314069451
allocation_reversal_2x2_strong_b0.2_e0_np1000_nq100,allocation_reversal_2x2_strong_b0.2_e0,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.0,0.2,0.0111340871327206,0.0022268174265441198,0.0022268174265441198,0.002226817426529009,0.0022268174265440803,1.50712775592865e-14,False,10000,6746252847431064311
allocation_reversal_2x2_strong_b0.2_e0.1_np1000_nq100,allocation_reversal_2x2_strong_b0.2_e0.1,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.1,0.2,0.0111340871327206,0.0022268174265441198,0.0033402261398161803,0.002226817426529009,0.0033402261398165394,0.0011134087132875304,False,10000,5085689652219977953
allocation_reversal_2x2_strong_b0.2_e0.4_np1000_nq100,allocation_reversal_2x2_strong_b0.2_e0.4,allocation_reversal,2x2,2,2,strong,equal_mi_different_shape,primary,1000,100,0.1,10,0.4,0.2,0.0111340871327206,0.0022268174265441198,0.006680452279632361,0.002226817426529009,0.006680452279632591,0.004453634853103582,False,10000,10771896281498709886
