configuration_id,population_id,experiment,shape,rows,columns,skewness,relationship,interaction_pair,n_p,n_q,sample_size_ratio_q_to_p,allocation_ratio,relative_effect,baseline_fraction,shared_reachable_mi,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,absolute_mi_difference,structural_breakdown,replicates,simulation_seed,minimum_true_expected_p,minimum_true_expected_q,true_expected_below_1_p,true_expected_below_1_q,true_expected_below_5_p,true_expected_below_5_q,observed_zero_fraction_p,observed_zero_fraction_q,empty_row_p,empty_row_q,empty_column_p,empty_column_q,method,method_label,nominal_alpha,valid_replicates,valid_rate,common_valid_replicates,common_valid_rate,rejections,common_valid_rejections,unconditional_rejection_rate,conditional_rejection_rate,common_valid_rejection_rate,wilson_95_low,wilson_95_high,monte_carlo_standard_error,absolute_calibration_error,invalid_reason_counts_json,component_degrees_of_freedom_p_median,component_degrees_of_freedom_p_p05,component_degrees_of_freedom_p_p95,component_degrees_of_freedom_p_fraction_below_1,component_degrees_of_freedom_p_fraction_above_1e4,component_degrees_of_freedom_q_median,component_degrees_of_freedom_q_p05,component_degrees_of_freedom_q_p95,component_degrees_of_freedom_q_fraction_below_1,component_degrees_of_freedom_q_fraction_above_1e4,welch_degrees_of_freedom_median,welch_degrees_of_freedom_p05,welch_degrees_of_freedom_p95,welch_degrees_of_freedom_fraction_below_1,welch_degrees_of_freedom_fraction_above_1e4
allocation_reversal_5x5_strong_b0.2_e0.4_np100_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,11673060869718701049,0.06225901694059795,1.2092991619597027e-08,0.68,0.96,0.96,0.96,0.5961759999999999,0.8644560000000001,0.2855,0.9809,0.2828,0.9807,expanded_welch,Expanded Welch,0.01,8053,0.8053,8053,0.8053,853,853,0.0853,0.10592325841301378,0.10592325841301378,0.07998325900701442,0.09093522924162475,0.0027932760336207376,,"{""invalid_base"": 0, ""invalid_combined_df"": 1947, ""invalid_component_p"": 1, ""invalid_component_q"": 1946}",12.225665151088807,2.519111702840645,44.85632846069377,0.008319880789767788,0.0,38.98868407384546,0.7020689184397227,308.3707351641541,0.09636160437104185,0.005463802309698249,48.994103826669665,5.984773520399191,319.1841855279846,0.001986837203526636,0.0002483546504408295
allocation_reversal_5x5_strong_b0.2_e0.4_np100_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,11673060869718701049,0.06225901694059795,1.2092991619597027e-08,0.68,0.96,0.96,0.96,0.5961759999999999,0.8644560000000001,0.2855,0.9809,0.2828,0.9807,expanded_welch,Expanded Welch,0.05,8053,0.8053,8053,0.8053,1348,1348,0.1348,0.16739103439711908,0.16739103439711908,0.12824658273269673,0.14163388967724544,0.003415098241632296,,"{""invalid_base"": 0, ""invalid_combined_df"": 1947, ""invalid_component_p"": 1, ""invalid_component_q"": 1946}",12.225665151088807,2.519111702840645,44.85632846069377,0.008319880789767788,0.0,38.98868407384546,0.7020689184397227,308.3707351641541,0.09636160437104185,0.005463802309698249,48.994103826669665,5.984773520399191,319.1841855279846,0.001986837203526636,0.0002483546504408295
allocation_reversal_5x5_strong_b0.2_e0.4_np100_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,100,20,0.2,5,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,11673060869718701049,0.06225901694059795,1.2092991619597027e-08,0.68,0.96,0.96,0.96,0.5961759999999999,0.8644560000000001,0.2855,0.9809,0.2828,0.9807,expanded_welch,Expanded Welch,0.1,8053,0.8053,8053,0.8053,2386,2386,0.2386,0.2962870979759096,0.2962870979759096,0.23034746900161798,0.24705328534657175,0.0042622768563292555,,"{""invalid_base"": 0, ""invalid_combined_df"": 1947, ""invalid_component_p"": 1, ""invalid_component_q"": 1946}",12.225665151088807,2.519111702840645,44.85632846069377,0.008319880789767788,0.0,38.98868407384546,0.7020689184397227,308.3707351641541,0.09636160437104185,0.005463802309698249,48.994103826669665,5.984773520399191,319.1841855279846,0.001986837203526636,0.0002483546504408295
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,normal_wald,Normal Wald,0.01,10000,1.0,7816,0.7816,5593,3409,0.5593,0.5593,0.4361566018423746,0.5495484168025451,0.5690060409906927,0.004964710565581844,0.5493,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,normal_wald,Normal Wald,0.05,10000,1.0,7816,0.7816,6450,4266,0.645,0.645,0.5458034800409417,0.6355672670124634,0.6543213734600405,0.00478513322698543,0.595,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,normal_wald,Normal Wald,0.1,10000,1.0,7816,0.7816,7760,5576,0.776,0.776,0.7134083930399181,0.7677233760037169,0.7840646568956696,0.004169220550654522,0.676,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,simple_welch,Simple Welch,0.01,10000,1.0,7816,0.7816,5266,3082,0.5266,0.5266,0.3943193449334698,0.5168057172096526,0.5363738540770272,0.004992919386491234,0.5166,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,simple_welch,Simple Welch,0.05,10000,1.0,7816,0.7816,6181,3997,0.6181,0.6181,0.5113868986693961,0.6085338415391474,0.6275754580456988,0.004858522306216161,0.5680999999999999,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,simple_welch,Simple Welch,0.1,10000,1.0,7816,0.7816,7398,5214,0.7398,0.7398,0.667093142272262,0.731109858442041,0.7483059759393824,0.0043874361533816075,0.6398,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,expanded_welch,Expanded Welch,0.01,7816,0.7816,7816,0.7816,2510,2510,0.251,0.321136131013306,0.321136131013306,0.24259853068059406,0.2595927005080028,0.004335885146080325,0.241,"{""invalid_base"": 0, ""invalid_combined_df"": 2184, ""invalid_component_p"": 0, ""invalid_component_q"": 2184}",18.77105179000589,5.902764083935066,49.52445919885319,0.0007676560900716479,0.0,13.017714150854454,0.4771101386256769,296.230782060298,0.22709825997952918,0.0,32.2127162483373,4.395183893542393,313.0584956882152,0.0010235414534288639,0.0
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,expanded_welch,Expanded Welch,0.05,7816,0.7816,7816,0.7816,3551,3551,0.3551,0.45432446264073695,0.45432446264073695,0.34577799480414895,0.3645332879236731,0.004785436134773925,0.30510000000000004,"{""invalid_base"": 0, ""invalid_combined_df"": 2184, ""invalid_component_p"": 0, ""invalid_component_q"": 2184}",18.77105179000589,5.902764083935066,49.52445919885319,0.0007676560900716479,0.0,13.017714150854454,0.4771101386256769,296.230782060298,0.22709825997952918,0.0,32.2127162483373,4.395183893542393,313.0584956882152,0.0010235414534288639,0.0
allocation_reversal_5x5_strong_b0.2_e0_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,15584533054688723633,0.1245180338811959,0.000611663758858038,0.52,0.96,0.96,0.96,0.454384,0.846928,0.0259,0.9795,0.0276,0.9788,expanded_welch,Expanded Welch,0.1,7816,0.7816,7816,0.7816,5321,5321,0.5321,0.6807830092118731,0.6807830092118731,0.522309940333844,0.5418654069707585,0.004989685260615142,0.43210000000000004,"{""invalid_base"": 0, ""invalid_combined_df"": 2184, ""invalid_component_p"": 0, ""invalid_component_q"": 2184}",18.77105179000589,5.902764083935066,49.52445919885319,0.0007676560900716479,0.0,13.017714150854454,0.4771101386256769,296.230782060298,0.22709825997952918,0.0,32.2127162483373,4.395183893542393,313.0584956882152,0.0010235414534288639,0.0
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,normal_wald,Normal Wald,0.01,10000,1.0,7909,0.7909,4797,2706,0.4797,0.4797,0.34214186369958277,0.46991793247405694,0.48949765785979243,0.004995877400417268,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,normal_wald,Normal Wald,0.05,10000,1.0,7909,0.7909,5648,3557,0.5648,0.5648,0.4497408016184094,0.5550597791698588,0.5744904546413014,0.0049578317841572645,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,normal_wald,Normal Wald,0.1,10000,1.0,7909,0.7909,7085,4994,0.7085,0.7085,0.631432545201669,0.699514166878898,0.7173257058005298,0.004544532429194449,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,simple_welch,Simple Welch,0.01,10000,1.0,7909,0.7909,4532,2441,0.4532,0.4532,0.308635731445189,0.44346303047610414,0.4629729117713911,0.004978049417191436,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,simple_welch,Simple Welch,0.05,10000,1.0,7909,0.7909,5353,3262,0.5353,0.5353,0.41244152231634845,0.5255129460018687,0.5450599437131615,0.004987523533779064,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,simple_welch,Simple Welch,0.1,10000,1.0,7909,0.7909,6688,4597,0.6688,0.6688,0.5812365659375395,0.6595122553121705,0.6779581068378889,0.004706448342434027,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,expanded_welch,Expanded Welch,0.01,7909,0.7909,7909,0.7909,1973,1973,0.1973,0.2494626375015805,0.2494626375015805,0.18961698163224314,0.20521549098136446,0.003979606890133748,,"{""invalid_base"": 0, ""invalid_combined_df"": 2091, ""invalid_component_p"": 0, ""invalid_component_q"": 2091}",18.41152684277041,5.973488293507047,48.97690951903922,0.0006321911746112024,0.0,38.98868407384542,0.4771101386256769,296.230782060298,0.19471488178025034,0.0005057529396889619,42.13665284597623,4.5717736210237465,319.976203096851,0.0005057529396889619,0.0005057529396889619
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,expanded_welch,Expanded Welch,0.05,7909,0.7909,7909,0.7909,2967,2967,0.2967,0.3751422430142875,0.3751422430142875,0.28782626857531307,0.30572986516220396,0.004568031414077622,,"{""invalid_base"": 0, ""invalid_combined_df"": 2091, ""invalid_component_p"": 0, ""invalid_component_q"": 2091}",18.41152684277041,5.973488293507047,48.97690951903922,0.0006321911746112024,0.0,38.98868407384542,0.4771101386256769,296.230782060298,0.19471488178025034,0.0005057529396889619,42.13665284597623,4.5717736210237465,319.976203096851,0.0005057529396889619,0.0005057529396889619
allocation_reversal_5x5_strong_b0.2_e0.1_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.1,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.1,0.2,0.3360339010727185,0.06720678021454371,0.10081017032181556,0.06720678021461499,0.10081017032181565,0.03360339010720066,False,10000,4813607884692752608,0.1245180338811959,0.00016006844344372664,0.52,0.96,0.96,0.96,0.454556,0.8519960000000003,0.0233,0.9795,0.0251,0.9794,expanded_welch,Expanded Welch,0.1,7909,0.7909,7909,0.7909,4757,4757,0.4757,0.601466683525098,0.601466683525098,0.4659229665370244,0.4854956957837904,0.004994091609091688,,"{""invalid_base"": 0, ""invalid_combined_df"": 2091, ""invalid_component_p"": 0, ""invalid_component_q"": 2091}",18.41152684277041,5.973488293507047,48.97690951903922,0.0006321911746112024,0.0,38.98868407384542,0.4771101386256769,296.230782060298,0.19471488178025034,0.0005057529396889619,42.13665284597623,4.5717736210237465,319.976203096851,0.0005057529396889619,0.0005057529396889619
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,normal_wald,Normal Wald,0.01,10000,1.0,8091,0.8091,3136,1227,0.3136,0.3136,0.15164998146088246,0.30457967386800855,0.3227634807245796,0.004639558599694588,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,normal_wald,Normal Wald,0.05,10000,1.0,8091,0.8091,3884,1975,0.3884,0.3884,0.24409838091706834,0.37889199570148585,0.3979937127348491,0.004873863354670502,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,normal_wald,Normal Wald,0.1,10000,1.0,8091,0.8091,5603,3694,0.5603,0.5603,0.45655666790260785,0.5505503925032456,0.5700032972932509,0.0049635059181993525,,"{""invalid_base"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,simple_welch,Simple Welch,0.01,10000,1.0,8091,0.8091,2988,1079,0.2988,0.2988,0.13335805215671734,0.2899072685632056,0.3078472523811546,0.004577319739760377,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,simple_welch,Simple Welch,0.05,10000,1.0,8091,0.8091,3507,1598,0.3507,0.3507,0.1975033988382153,0.34140621510534935,0.36010844680813464,0.004771891763231853,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,simple_welch,Simple Welch,0.1,10000,1.0,8091,0.8091,5132,3223,0.5132,0.5132,0.3983438388332715,0.5034004067059649,0.5229894557370492,0.004998257296298381,,"{""invalid_base"": 0, ""invalid_df"": 0}",,,,,,,,,,,,,,,
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,expanded_welch,Expanded Welch,0.01,8091,0.8091,8091,0.8091,870,870,0.087,0.10752688172043011,0.10752688172043011,0.08163350980821203,0.09268367284596683,0.0028183505814571757,,"{""invalid_base"": 0, ""invalid_combined_df"": 1909, ""invalid_component_p"": 0, ""invalid_component_q"": 1909}",18.725991345739075,6.269723855083458,48.479427194172544,0.00012359411692003462,0.0,38.98868407384546,0.668490823505405,308.3707351641541,0.09566184649610679,0.0037078235076010383,44.357149859045634,4.987877456280636,328.95356292384884,0.0007415647015202076,0.0037078235076010383
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,expanded_welch,Expanded Welch,0.05,8091,0.8091,8091,0.8091,1626,1626,0.1626,0.20096403411197628,0.20096403411197628,0.15549751567049636,0.16996160643003616,0.0036900032520310873,,"{""invalid_base"": 0, ""invalid_combined_df"": 1909, ""invalid_component_p"": 0, ""invalid_component_q"": 1909}",18.725991345739075,6.269723855083458,48.479427194172544,0.00012359411692003462,0.0,38.98868407384546,0.668490823505405,308.3707351641541,0.09566184649610679,0.0037078235076010383,44.357149859045634,4.987877456280636,328.95356292384884,0.0007415647015202076,0.0037078235076010383
allocation_reversal_5x5_strong_b0.2_e0.4_np200_nq20,allocation_reversal_5x5_strong_b0.2_e0.4,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,200,20,0.1,10,0.4,0.2,0.3360339010727185,0.06720678021454371,0.20162034064363113,0.06720678021461499,0.20162034064363096,0.13441356042901598,False,10000,1336422021410515095,0.1245180338811959,1.2092991619597027e-08,0.52,0.96,0.96,0.96,0.45353200000000005,0.8645200000000001,0.0237,0.9792,0.0263,0.9819,expanded_welch,Expanded Welch,0.1,8091,0.8091,8091,0.8091,3460,3460,0.346,0.42763564454331976,0.42763564454331976,0.33673732346031743,0.35538094803785086,0.004756931784249171,,"{""invalid_base"": 0, ""invalid_combined_df"": 1909, ""invalid_component_p"": 0, ""invalid_component_q"": 1909}",18.725991345739075,6.269723855083458,48.479427194172544,0.00012359411692003462,0.0,38.98868407384546,0.668490823505405,308.3707351641541,0.09566184649610679,0.0037078235076010383,44.357149859045634,4.987877456280636,328.95356292384884,0.0007415647015202076,0.0037078235076010383
allocation_reversal_5x5_strong_b0.2_e0_np40_nq20,allocation_reversal_5x5_strong_b0.2_e0,allocation_reversal,5x5,5,5,strong,equal_mi_different_shape,primary,40,20,0.5,2,0.0,0.2,0.3360339010727185,0.06720678021454371,0.06720678021454371,0.06720678021461499,0.06720678021454372,7.126244039312724e-14,False,10000,7612082163232104907,0.02490360677623918,0.000611663758858038,0.96,0.96,0.96,0.96,0.76252,0.8476040000000001,0.8402,0.9803,0.8427,0.9805,normal_wald,Normal Wald,0.01,9944,0.9944,7636,0.7636,4720,2568,0.472,0.4746580852775543,0.3363017286537454,0.46222818309180186,0.48179332081695586,0.004992153843783262,0.46199999999999997,"{""invalid_base"": 56}",,,,,,,,,,,,,,,
