n_p,n_q,mi_p_plugin,mi_q_plugin,mi_p_jackknife,mi_q_jackknife,delta_plugin,delta_jackknife,standard_error,z_plugin,z_jackknife,wald_plugin_p,wald_jackknife_p,naive_perm_plugin_p,student_perm_plugin_p,student_perm_jackknife_p,valid_studentization,permutations,deterministic_seconds,permutation_seconds,scenario_id,family,regular,replicate,scenario_seed,true_delta,zero_cells_p,zero_cells_q
500,500,0.002280207036337578,0.001401733632895752,0.0012741059634890917,0.0003548521918617098,0.0008784734034418262,0.0009192537716273819,0.003907633837803249,0.22480954969303796,0.23524562683799408,0.822127436648061,0.8140180943819152,0.94,0.82,0.82,True,99,0.000162916025146842,0.0002031669719144702,near_2x2_bal_strong_500,near_boundary,False,19,2969104037,9.992007221626409e-16,0,0
500,500,0.00205414940527604,4.823943667853214e-07,0.0010480527910772253,-0.0010754166289643763,0.0020536670109092547,0.0021234694200416016,0.002863837907403527,0.7171030893892991,0.741476818416314,0.47331048965114353,0.4584043823640439,0.87,0.48,0.46,True,99,0.00011308398097753525,0.00018095900304615498,near_2x2_bal_strong_500,near_boundary,False,20,2969104037,9.992007221626409e-16,0,0
500,500,0.0028964726445511735,0.0010630791157096309,0.0018903744396538968,1.6318903931278328e-05,0.0018333935288415426,0.0018740555357226185,0.004021182495300059,0.4559339276405399,0.4660458802635809,0.6484374913508741,0.6411826603008656,0.82,0.61,0.6,True,99,0.00011374999303370714,0.00017987494356930256,near_2x2_bal_strong_500,near_boundary,False,21,2969104037,9.992007221626409e-16,0,0
500,500,0.010976598556115214,0.00029483972528121516,0.009970248746128618,-0.0007677883314158862,0.010681758830833998,0.010738037077544504,0.006683129345294294,1.5983169379110114,1.6067378802275225,0.10997245970587118,0.10811188026194903,0.5,0.07,0.07,True,99,0.00010862504132091999,0.00017791695427149534,near_2x2_bal_strong_500,near_boundary,False,22,2969104037,9.992007221626409e-16,0,0
500,500,0.002621838497458895,0.010458699914063563,0.0016157337541358174,0.00942759810996563,-0.007836861416604668,-0.007811864355829812,0.007815223388032908,-1.002768702505023,-0.9995701937057565,0.31597247283657315,0.3175185536438415,0.69,0.37,0.37,True,99,0.00010787497740238905,0.00017787504475563765,near_2x2_bal_strong_500,near_boundary,False,23,2969104037,9.992007221626409e-16,0,0
500,500,0.0009790707267178789,0.006428641097215249,-2.7002785714103084e-05,0.005396118493422364,-0.00544957037049737,-0.005423121279136467,0.005828966973990995,-0.9349118625673292,-0.9303743361962038,0.3498337231576254,0.3521773015098225,0.68,0.31,0.31,True,99,0.00010966602712869644,0.0001776249846443534,near_2x2_bal_strong_500,near_boundary,False,24,2969104037,9.992007221626409e-16,0,0
500,500,0.002593169613747559,0.0025751592231518794,0.0015870803109692133,0.0015208541236404471,1.801039059567966e-05,6.622618732876617e-05,0.004719897008825052,0.0038158439817658394,0.014031278056478653,0.9969554043890746,0.9888050272099447,0.99,0.98,0.96,True,99,0.00010699999984353781,0.0001776670105755329,near_2x2_bal_strong_500,near_boundary,False,25,2969104037,9.992007221626409e-16,0,0
500,500,0.01115072230937142,0.0011250721838259592,0.010144397823353302,6.196949868808588e-05,0.01002565012554546,0.010082428324665216,0.00700934316610934,1.4303266209051047,1.4384269803502352,0.15262329779158137,0.1503129419147308,0.57,0.21,0.21,True,99,0.00010679196566343307,0.0001758750295266509,near_2x2_bal_strong_500,near_boundary,False,26,2969104037,9.992007221626409e-16,0,0
500,500,0.010788303809875499,0.008126335266899876,0.00978197363798472,0.007093314059773093,0.0026619685429756235,0.0026886595782116274,0.009026882885058258,0.29489343961489134,0.2978502781577049,0.7680752836478154,0.7658174386594745,0.89,0.73,0.73,True,99,0.00010720803402364254,0.00018708303105086088,near_2x2_bal_strong_500,near_boundary,False,27,2969104037,9.992007221626409e-16,0,0
500,500,0.0010944299206532282,0.005806332921504009,8.829370511875823e-05,0.004770981909359762,-0.004711903000850781,-0.004682688204241003,0.005620606245068721,-0.8383264714522216,-0.8331286697674994,0.4018473726658337,0.40477216594679466,0.77,0.42,0.42,True,99,0.00010954099707305431,0.00017733301501721144,near_2x2_bal_strong_500,near_boundary,False,28,2969104037,9.992007221626409e-16,0,0
500,500,0.002896421278896666,0.0025076967567254638,0.0018903092261552956,0.0014533200869379925,0.0003887245221712021,0.0004369891392173031,0.004810410702343333,0.08080900908977266,0.090842376307792,0.9355938432865687,0.9276178378101713,1.0,0.97,0.97,True,99,0.00010670791380107403,0.00017779204063117504,near_2x2_bal_strong_500,near_boundary,False,29,2969104037,9.992007221626409e-16,0,0
500,500,0.0011258303442306383,0.0016048775046804686,0.0001197509200778768,0.0005631352681803037,-0.0004790471604498303,-0.0004433843481024269,0.0033976919678495258,-0.14099193363694762,-0.13049574602345562,0.8878763147126263,0.8961742195467278,0.94,0.84,0.84,True,99,0.00010662490967661142,0.00017858401406556368,near_2x2_bal_strong_500,near_boundary,False,30,2969104037,9.992007221626409e-16,0,0
500,500,0.007273255021982505,0.0007649780321413724,0.0062670294216786715,-0.00037039770671754013,0.006508276989841133,0.006637427128396212,0.005620456138507262,1.1579624196782126,1.1809410063573678,0.24687937281226535,0.23762615975795776,0.66,0.22,0.22,True,99,0.0001063330564647913,0.0001775830751284957,near_2x2_bal_strong_500,near_boundary,False,31,2969104037,9.992007221626409e-16,0,0
500,500,0.004298861144425903,0.0028078074091492655,0.0032925267644827727,0.001769860456420247,0.0014910537352766373,0.0015226663080625258,0.005450334449030555,0.273571053156536,0.27937116929280564,0.7844142818441961,0.7799599941638905,0.95,0.85,0.85,True,99,0.00010641699191182852,0.00017870799638330936,near_2x2_bal_strong_500,near_boundary,False,32,2969104037,9.992007221626409e-16,0,0
500,500,0.0010344513848491443,0.019083333949396597,2.8368932305511407e-05,0.018055961389478625,-0.018048882564547453,-0.018027592457173114,0.009962373266687266,-1.8117051109598856,-1.8095680591947676,0.07003177349300353,0.07036279691612687,0.25,0.06,0.06,True,99,0.00010624993592500687,0.00017675000708550215,near_2x2_bal_strong_500,near_boundary,False,33,2969104037,9.992007221626409e-16,0,0
500,500,0.006989365191052865,0.00019902044692277077,0.005983122155612364,-0.0008635418112987736,0.006790344744130095,0.006846663966911137,0.0053479062608920575,1.2697202256117015,1.2802513045112873,0.20418430564057222,0.2004567676182163,0.78,0.29,0.28,True,99,0.00010954204481095076,0.0001782500185072422,near_2x2_bal_strong_500,near_boundary,False,34,2969104037,9.992007221626409e-16,0,0
500,500,0.002290312120697968,0.0020739140943668577,0.0012842209977179664,0.0010103378139092456,0.0002163980263311105,0.0002738831838087208,0.004329935659740716,0.049977192119309406,0.06325340728622314,0.9601405636561262,0.9495647170219867,1.0,0.93,0.89,True,99,0.00011020794045180082,0.0001771249808371067,near_2x2_bal_strong_500,near_boundary,False,35,2969104037,9.992007221626409e-16,0,0
500,500,0.0025569142850785376,0.0006644036828600264,0.0015508178153140761,-0.00041206229431622887,0.0018925106022185112,0.001962880109630305,0.0036212807059948318,0.5226080925142211,0.5420403081100188,0.6012470078265415,0.5877907383237715,0.86,0.53,0.52,True,99,0.00010775006376206875,0.00017570890486240387,near_2x2_bal_strong_500,near_boundary,False,36,2969104037,9.992007221626409e-16,0,0
500,500,0.0045799886730327755,0.00011827925935908867,0.0035738455931095814,-0.00094428913857314,0.004461709413673687,0.004518134731682721,0.0043272996846727115,1.0310608783295168,1.0441002613444932,0.30251227216589915,0.29643900498441944,0.78,0.25,0.24,True,99,0.00010879198089241982,0.00017574999947100878,near_2x2_bal_strong_500,near_boundary,False,37,2969104037,9.992007221626409e-16,0,0
500,500,9.340690391379525e-05,0.0038683143383137497,-0.0009126713887894766,0.002830011496428142,-0.0037749074343999545,-0.0037426828852176186,0.004256941250151542,-0.8867652176937072,-0.8791953342283931,0.375205317613187,0.37929537381172185,0.85,0.46,0.46,True,99,0.00010720908176153898,0.00017675000708550215,near_2x2_bal_strong_500,near_boundary,False,38,2969104037,9.992007221626409e-16,0,0
500,500,0.0030346881269764925,0.00010186796357181116,0.0020285583542545282,-0.000995061745129533,0.0029328201634046813,0.003023620099384061,0.003535051548648614,0.8296399990336337,0.8553256035375032,0.4067423546372637,0.39237091709610783,0.87,0.37,0.36,True,99,0.00010699999984353781,0.00017579190898686647,near_2x2_bal_strong_500,near_boundary,False,39,2969104037,9.992007221626409e-16,0,0
200,200,0.04885612126868455,0.1902401548750326,0.04631077167184117,0.18708862211117605,-0.14138403360634805,-0.14077785043933488,0.04970254839557052,-2.844603308488467,-2.832407089449783,0.004446676353357389,0.004619899005027978,0.03,0.01,0.01,True,99,0.0001264170277863741,0.00018162501510232687,power_2x2_bal_strong_200,power,True,0,2311938656,-0.050000000000000266,0,0
200,200,0.04058161549074302,0.12485794221849272,0.03803585781139418,0.12213701729940851,-0.0842763267277497,-0.08410115948801433,0.04339112005569008,-1.9422482438707676,-1.938211306370409,0.05210705526634889,0.05259744790491972,0.07,0.06,0.06,True,99,0.00011462497059255838,0.0001894589513540268,power_2x2_bal_strong_200,power,True,1,2311938656,-0.050000000000000266,0,0
200,200,0.03957104843506565,0.08484305088173077,0.03702711293877314,0.08210963789218084,-0.04527200244666513,-0.0450825249534077,0.03766382126091099,-1.2020023707379424,-1.1969716147786666,0.22936260956996601,0.23131761867372513,0.34,0.27,0.27,True,99,0.00011250004172325134,0.00017574999947100878,power_2x2_bal_strong_200,power,True,2,2311938656,-0.050000000000000266,0,0
200,200,0.03979716486732965,0.11282008126283122,0.037253143022468294,0.11007640088732273,-0.07302291639550157,-0.07282325786485444,0.04232291000392956,-1.7253756036322077,-1.7206580988427547,0.08445980497561986,0.08531288403801782,0.11,0.1,0.1,True,99,0.00010945904068648815,0.00017629202920943499,power_2x2_bal_strong_200,power,True,3,2311938656,-0.050000000000000266,0,0
200,200,0.044960587702386756,0.13103293792191495,0.04241414118931175,0.12814027707170084,-0.0860723502195282,-0.08572613588238909,0.0459537870667001,-1.873019738168643,-1.8654857706930879,0.061065659416056094,0.0621133448770624,0.07,0.04,0.05,True,99,0.00010695797391235828,0.00017625000327825546,power_2x2_bal_strong_200,power,True,4,2311938656,-0.050000000000000266,0,0
200,200,0.06860252672983547,0.12821461477173157,0.06605345078122582,0.12550577762355886,-0.059612088041896105,-0.059452326842333036,0.04626789580893277,-1.2884114784054437,-1.2849585182746692,0.19760276519767106,0.19880678007408592,0.23,0.2,0.2,True,99,0.00010745797771960497,0.00017675000708550215,power_2x2_bal_strong_200,power,True,5,2311938656,-0.050000000000000266,0,0
200,200,0.11474746622392495,0.07760537300880399,0.11218982302187896,0.07491545925769572,0.037142093215120964,0.03727436376418325,0.04483432627855437,0.8284298281713484,0.8313800353014944,0.4074271198479671,0.4057589738679358,0.49,0.42,0.42,True,99,0.00011016603093594313,0.0001782500185072422,power_2x2_bal_strong_200,power,True,6,2311938656,-0.050000000000000266,0,0
200,200,0.06360709970782108,0.06219116036763278,0.0610584746590348,0.05945180206852285,0.0014159393401882991,0.0016066725905119483,0.03817742092090085,0.03708839691193284,0.04208436693093506,0.9704145235874804,0.9664314425117904,0.96,0.96,0.96,True,99,0.0001091670710593462,0.0001813329290598631,power_2x2_bal_strong_200,power,True,7,2311938656,-0.050000000000000266,0,0
200,200,0.08209240332477574,0.10370638498886492,0.07954116983106019,0.10096153845594813,-0.021613981664089177,-0.021420368624887942,0.045577312717044224,-0.4742267671258808,-0.4699787536371691,0.635338207590177,0.6383701971186446,0.73,0.66,0.67,True,99,0.00011104205623269081,0.0001800419995561242,power_2x2_bal_strong_200,power,True,8,2311938656,-0.050000000000000266,0,0
200,200,0.05902008152977123,0.11120437033073577,0.0564730127761095,0.10851088897986472,-0.05218428880096454,-0.05203787620375522,0.04331097809428492,-1.2048744012975892,-1.2014939050896625,0.22825179219450453,0.22955966932678595,0.26,0.18,0.18,True,99,0.0001130829332396388,0.00018233293667435646,power_2x2_bal_strong_200,power,True,9,2311938656,-0.050000000000000266,0,0
200,200,0.06232994092610766,0.08019381817147331,0.05977982450997388,0.07747793737237174,-0.017863877245365645,-0.017698112862397863,0.04003812279469333,-0.44617169833280323,-0.4420315346238855,0.6554732248635005,0.6584663866470997,0.82,0.78,0.8,True,99,0.0001105000264942646,0.00018066703341901302,power_2x2_bal_strong_200,power,True,10,2311938656,-0.050000000000000266,0,0
200,200,0.04571737642807894,0.11959217275570433,0.04317216608660601,0.11688666924187885,-0.07387479632762539,-0.07371450315527284,0.04320872241446371,-1.7097195241971908,-1.706009783121882,0.08731775058630922,0.08800625812739456,0.1,0.08,0.08,True,99,0.00011029199231415987,0.00017904106061905622,power_2x2_bal_strong_200,power,True,11,2311938656,-0.050000000000000266,0,0
200,200,0.08653102993221662,0.061232137674578246,0.08397904980458293,0.058530793437661544,0.025298892257638372,0.025448256366921385,0.0400551590344473,0.6316013434344727,0.6353303040199134,0.5276474084976546,0.525213013275518,0.64,0.59,0.59,True,99,0.00010962504893541336,0.00017916690558195114,power_2x2_bal_strong_200,power,True,12,2311938656,-0.050000000000000266,0,0
200,200,0.0508285572652285,0.08212279891456553,0.04828004951912135,0.07939195077099015,-0.03129424164933703,-0.0311119012518688,0.03845702383362821,-0.8137458006298505,-0.8090043937477926,0.4157905902592134,0.4185126189795684,0.5,0.41,0.41,True,99,0.00011274998541921377,0.00017966702580451965,power_2x2_bal_strong_200,power,True,13,2311938656,-0.050000000000000266,0,0
200,200,0.046736858360891254,0.05569875770930044,0.04419125798017376,0.05300828891696341,-0.008961899348409186,-0.00881703093678965,0.03430541251508477,-0.2612386411173007,-0.2570157386363632,0.7939084811147394,0.7971666234177829,0.86,0.81,0.81,True,99,0.00011312507558614016,0.00018170801922678947,power_2x2_bal_strong_200,power,True,14,2311938656,-0.050000000000000266,0,0
200,200,0.10021178686688637,0.18594975688518361,0.09765512818856337,0.18301280563953526,-0.08573797001829725,-0.08535767745097189,0.05397661008054855,-1.588428207891375,-1.58138270120324,0.11218954314511247,0.11379056036387117,0.12,0.11,0.11,True,99,0.00010879198089241982,0.00018083408940583467,power_2x2_bal_strong_200,power,True,15,2311938656,-0.050000000000000266,0,0
200,200,0.05883996438805694,0.07720943098650535,0.05629015654704972,0.07449777493601317,-0.018369466598448403,-0.018207618388963454,0.03908881902630709,-0.4699417136671641,-0.4658011892533663,0.6383966608438925,0.6413578137614127,0.64,0.59,0.59,True,99,0.00010858289897441864,0.00018033303786069155,power_2x2_bal_strong_200,power,True,16,2311938656,-0.050000000000000266,0,0
200,200,0.08472136945384645,0.1214133559182704,0.08216789523498846,0.11876066998539159,-0.036691986464423954,-0.03659277475040312,0.045992461804815137,-0.7977826153368142,-0.795625485447967,0.4249966514821094,0.42624974898386503,0.45,0.39,0.39,True,99,0.00010887498501688242,0.0001789169618859887,power_2x2_bal_strong_200,power,True,17,2311938656,-0.050000000000000266,0,0
200,200,0.07818654295308047,0.1386319292189011,0.07563601789615859,0.13582087149417532,-0.06044538626582063,-0.06018485359801673,0.04913051622006346,-1.2303022829044998,-1.2249994143851273,0.21858392976205188,0.22057544115153882,0.24,0.21,0.21,True,99,0.00010862504132091999,0.00018149998504668474,power_2x2_bal_strong_200,power,True,18,2311938656,-0.050000000000000266,0,0
200,200,0.020471160484738293,0.09158847323780167,0.017929876289088043,0.08889795974459958,-0.07111731275306338,-0.07096808345551153,0.036397730544541894,-1.9538941491429866,-1.9497941875432043,0.050713736660148175,0.05120065463199734,0.09,0.03,0.03,True,99,0.0001117080682888627,0.0001782919280230999,power_2x2_bal_strong_200,power,True,19,2311938656,-0.050000000000000266,0,0
200,200,0.05268892899134381,0.11120437033073577,0.050141941745863505,0.10851088897986472,-0.05851544133939196,-0.05836894723400121,0.04265163951103315,-1.371938851829017,-1.3685041865483811,0.17008247431992518,0.17115431244660106,0.24,0.21,0.21,True,99,0.00010795798152685165,0.00020916596986353397,power_2x2_bal_strong_200,power,True,20,2311938656,-0.050000000000000266,0,0
200,200,0.09080171068567411,0.07873346950265847,0.08824882943068246,0.07603292226937697,0.012068241183015638,0.012215907161305495,0.04281016906362506,0.28190127362215395,0.2853505937607966,0.7780192129181058,0.7753755550699312,0.89,0.85,0.85,True,99,0.00016299996059387922,0.0001865000231191516,power_2x2_bal_strong_200,power,True,21,2311938656,-0.050000000000000266,0,0
200,200,0.07429209906303691,0.11120437033073577,0.07174222153116716,0.10851088897986472,-0.03691227126769886,-0.036768667448697556,0.04480479859268315,-0.8238463831355515,-0.8206412840499201,0.41002684880221896,0.41185062475940626,0.47,0.42,0.42,True,99,0.0001204590080305934,0.0001793339615687728,power_2x2_bal_strong_200,power,True,22,2311938656,-0.050000000000000266,0,0
200,200,0.061312776413463665,0.09404395726781656,0.058763404315755,0.09130332541649011,-0.03273118085435289,-0.032539921100735114,0.04246894211908767,-0.7707086454513276,-0.7662051249002042,0.4408796463380562,0.44355425946576177,0.49,0.42,0.43,True,99,0.00011100003030151129,0.0001919580390676856,power_2x2_bal_strong_200,power,True,23,2311938656,-0.050000000000000266,0,0
200,200,0.059433930686600966,0.052915604663239635,0.05688649680104163,0.05009604586389571,0.006518326023361332,0.00679045093714592,0.03670420212700088,0.17759072927963815,0.18500472816845756,0.8590444057721283,0.8532253270504919,0.9,0.89,0.89,True,99,0.00010987499263137579,0.0001829580869525671,power_2x2_bal_strong_200,power,True,24,2311938656,-0.050000000000000266,0,0
200,200,0.03401099112528372,0.14073183213088902,0.03146735863973049,0.13796932770152637,-0.1067208410056053,-0.10650196906179588,0.04430769825405542,-2.408629768887561,-2.4036899513742602,0.016012532525945356,0.016230532414103816,0.03,0.03,0.03,True,99,0.00011041609104722738,0.00018129206728190184,power_2x2_bal_strong_200,power,True,25,2311938656,-0.050000000000000266,0,0
200,200,0.040448462409636066,0.14554202994679072,0.03790355856997962,0.1426801184089186,-0.10509356753715465,-0.10477655983893897,0.04646273480901002,-2.2618894038233623,-2.2550665661337863,0.02370423720901341,0.02412915084749528,0.04,0.03,0.03,True,99,0.0001099579967558384,0.00017812498845160007,power_2x2_bal_strong_200,power,True,26,2311938656,-0.050000000000000266,0,0
200,200,0.03386176875841018,0.20288642252585737,0.031318706374122485,0.19969711657556388,-0.16902465376744719,-0.1683784102014414,0.04969185080698961,-3.4014561949798083,-3.3884511739248286,0.0006702786991860722,0.0007028854177642065,0.01,0.01,0.01,True,99,0.00010941701475530863,0.0001789169618859887,power_2x2_bal_strong_200,power,True,27,2311938656,-0.050000000000000266,0,0
200,200,0.03015632028756554,0.18011884359684766,0.027613439384708727,0.1771294441016238,-0.14996252330928211,-0.14951600471691506,0.048408136291318696,-3.0978784724702515,-3.0886544323279104,0.0019491133902296532,0.002010651629836123,0.01,0.01,0.01,True,99,0.0001093749888241291,0.0001788749359548092,power_2x2_bal_strong_200,power,True,28,2311938656,-0.050000000000000266,0,0
200,200,0.08658918740279187,0.060137751674788076,0.08403721022810373,0.05725552574774895,0.02645143572800379,0.026781684480354784,0.041296999831323046,0.6405171280248994,0.6485140467768641,0.521836457415683,0.5166525285870759,0.7,0.6,0.6,True,99,0.000112209003418684,0.00018179207108914852,power_2x2_bal_strong_200,power,True,29,2311938656,-0.050000000000000266,0,0
200,200,0.0422970612659499,0.05599138917362967,0.03975258151547223,0.053229947227606544,-0.01369432790767977,-0.013477365712134315,0.03472604417263691,-0.3943532364239315,-0.38810541290372713,0.6933202640622765,0.6979380263937645,0.72,0.67,0.67,True,99,0.00010854098945856094,0.00017970905173569918,power_2x2_bal_strong_200,power,True,30,2311938656,-0.050000000000000266,0,0
200,200,0.12128570985526821,0.09710861315926406,0.11872539087514156,0.09445757542410149,0.024177096696004152,0.024267815451040065,0.046723281289311844,0.517452884918311,0.5193945027270898,0.604840050454837,0.6034856640460308,0.65,0.59,0.59,True,99,0.000124832964502275,0.0001932079903781414,power_2x2_bal_strong_200,power,True,31,2311938656,-0.050000000000000266,0,0
200,200,0.05593466402993563,0.09899511482611784,0.05338767952733292,0.09629235341196818,-0.043060450796182204,-0.04290467388463526,0.04188188628858851,-1.0281401964437027,-1.024420762450841,0.3038838847920369,0.30563657938489297,0.48,0.37,0.37,True,99,0.00012075004633516073,0.0001810840331017971,power_2x2_bal_strong_200,power,True,32,2311938656,-0.050000000000000266,0,0
200,200,0.06268093353881499,0.11428780884222928,0.06013318800589218,0.11144490427686549,-0.05160687530341429,-0.05131171627097331,0.045818769148351944,-1.1263260943636793,-1.1198842139306777,0.2600275165427234,0.2627631061627599,0.3,0.26,0.27,True,99,0.00011079199612140656,0.0001831249101087451,power_2x2_bal_strong_200,power,True,33,2311938656,-0.050000000000000266,0,0
200,200,0.02440927043779595,0.06690092985107982,0.02186772425068284,0.06407448470910282,-0.04249165941328387,-0.04220676045841998,0.034949209204603815,-1.2158117559834942,-1.207659956233291,0.22405663946630383,0.22717808679801765,0.31,0.23,0.23,True,99,0.00011324998922646046,0.00018187507521361113,power_2x2_bal_strong_200,power,True,34,2311938656,-0.050000000000000266,0,0
200,200,0.02637722635287232,0.08989680032254466,0.02383522470194066,0.08722030580713636,-0.06351957396967234,-0.0633850811051957,0.03696970330144374,-1.7181521163896325,-1.7145141952686536,0.08576887287581511,0.08643433228719187,0.13,0.09,0.09,True,99,0.00011254195123910904,0.00018037506379187107,power_2x2_bal_strong_200,power,True,35,2311938656,-0.050000000000000266,0,0
200,200,0.05400159399446702,0.17148093101720124,0.05145470854256473,0.16868295264323763,-0.11747933702273422,-0.1172282441006729,0.048101388618139035,-2.442327350575338,-2.4371072742059283,0.014592907734911184,0.014805286497964478,0.03,0.03,0.03,True,99,0.00011074997019022703,0.00017854105681180954,power_2x2_bal_strong_200,power,True,36,2311938656,-0.050000000000000266,0,0
200,200,0.06622809013733844,0.02992443810221218,0.06367975152406302,0.027207285087641253,0.036303652035126255,0.03647246643642177,0.03196027025485521,1.1358994071588373,1.1411814151002397,0.2559986664557109,0.2537944366019056,0.38,0.24,0.24,True,99,0.00011137500405311584,0.00017775001469999552,power_2x2_bal_strong_200,power,True,37,2311938656,-0.050000000000000266,0,0
200,200,0.05636923747073419,0.12688870281043757,0.05382151532072044,0.12413053269457919,-0.07051946533970338,-0.07030901737385875,0.04567261930610089,-1.5440206060238695,-1.5394128570258496,0.12258334076309721,0.1237035372182006,0.22,0.17,0.17,True,99,0.00010933401063084602,0.00018087495118379593,power_2x2_bal_strong_200,power,True,38,2311938656,-0.050000000000000266,0,0
200,200,0.046736858360891254,0.033236881825550346,0.044191257980287446,0.03057306478585531,0.013499976535340907,0.013618193194432138,0.02946425146165935,0.4581815544476969,0.4621937608750369,0.6468220107489917,0.6439423770454746,0.74,0.63,0.63,True,99,0.00010891701094806194,0.00018124992493540049,power_2x2_bal_strong_200,power,True,39,2311938656,-0.050000000000000266,0,0
