scenario_id,configuration_id,rows,columns,condition,condition_label,n_p,n_q,population_replication,target_mi,simulation_seed,replicates,method,method_label,valid_replicates,valid_rate,fpr_10,fpr_05,fpr_01
config_3x3_d0_p05,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,5,0.1,4175141723,200,simple_welch,Simple Welch,200,1.0,0.13,0.03,0.015
config_3x3_d0_p05,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,5,0.1,4175141723,200,expanded_welch,Expanded Welch,200,1.0,0.105,0.03,0.015
config_3x3_d0_p05,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,5,0.1,4175141723,200,constrained_lrt,Constrained LRT,200,1.0,0.145,0.04,0.015
config_3x3_d0_p06,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,6,0.1,2032883690,200,normal_wald,Normal Wald,200,1.0,0.075,0.02,0.0
config_3x3_d0_p06,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,6,0.1,2032883690,200,simple_welch,Simple Welch,200,1.0,0.07,0.02,0.0
config_3x3_d0_p06,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,6,0.1,2032883690,200,expanded_welch,Expanded Welch,200,1.0,0.06,0.015,0.0
config_3x3_d0_p06,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,6,0.1,2032883690,200,constrained_lrt,Constrained LRT,200,1.0,0.07,0.02,0.0
config_3x3_d0_p07,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,7,0.1,1604980699,200,normal_wald,Normal Wald,200,1.0,0.095,0.04,0.01
config_3x3_d0_p07,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,7,0.1,1604980699,200,simple_welch,Simple Welch,200,1.0,0.095,0.035,0.005
config_3x3_d0_p07,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,7,0.1,1604980699,200,expanded_welch,Expanded Welch,200,1.0,0.085,0.02,0.005
config_3x3_d0_p07,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,7,0.1,1604980699,200,constrained_lrt,Constrained LRT,200,1.0,0.1,0.05,0.01
config_3x3_d0_p08,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,8,0.1,3929233077,200,normal_wald,Normal Wald,200,1.0,0.065,0.03,0.005
config_3x3_d0_p08,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,8,0.1,3929233077,200,simple_welch,Simple Welch,200,1.0,0.065,0.03,0.005
config_3x3_d0_p08,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,8,0.1,3929233077,200,expanded_welch,Expanded Welch,200,1.0,0.06,0.025,0.0
config_3x3_d0_p08,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,8,0.1,3929233077,200,constrained_lrt,Constrained LRT,200,1.0,0.065,0.03,0.01
config_3x3_d0_p09,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,9,0.1,3930232604,200,normal_wald,Normal Wald,200,1.0,0.085,0.05,0.01
config_3x3_d0_p09,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,9,0.1,3930232604,200,simple_welch,Simple Welch,200,1.0,0.085,0.05,0.01
config_3x3_d0_p09,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,9,0.1,3930232604,200,expanded_welch,Expanded Welch,200,1.0,0.08,0.05,0.005
config_3x3_d0_p09,3x3_balanced_control,3,3,balanced_control,Balanced control,135,135,9,0.1,3930232604,200,constrained_lrt,Constrained LRT,200,1.0,0.085,0.05,0.01
