configuration_id,anchor_configuration_id,configuration_label,sample_scale,n_p,n_q,mi_p,mi_q,minimum_expected_count,method,method_label,alpha,replicates,valid_count,valid_rate,reject_count,false_positive_rate,absolute_fpr_error,wilson_low,wilson_high
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,normal_wald,Normal Wald,0.01,100,100,1.0,12,0.12,0.11,0.06999406437019488,0.19812099426711421
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,simple_welch,Simple Welch,0.01,100,100,1.0,12,0.12,0.11,0.06999406437019488,0.19812099426711421
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,bartlett_lr,Constrained LR (oracle Bartlett),0.05,100,100,1.0,6,0.06,0.009999999999999995,0.027786123963188192,0.1247681544589592
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,constrained_lr,Constrained LR (chi-squared),0.05,100,100,1.0,0,0.0,0.05,3.469446951953614e-18,0.03699349820698568
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,empirical_lr,Constrained LR (split empirical),0.05,100,100,1.0,4,0.04,0.010000000000000002,0.01566330399154762,0.0983707143588792
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,expanded_welch,Expanded Welch,0.05,100,100,1.0,3,0.03,0.020000000000000004,0.010254524024038925,0.0845193642905276
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,normal_wald,Normal Wald,0.05,100,100,1.0,14,0.14,0.09000000000000001,0.08526343659939134,0.22137188210963837
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,simple_welch,Simple Welch,0.05,100,100,1.0,14,0.14,0.09000000000000001,0.08526343659939134,0.22137188210963837
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,bartlett_lr,Constrained LR (oracle Bartlett),0.1,100,100,1.0,20,0.2,0.1,0.1333669333310325,0.2888291655931589
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,constrained_lr,Constrained LR (chi-squared),0.1,100,100,1.0,1,0.01,0.09000000000000001,0.0017674320641406505,0.054486196178705315
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,21,0.21,0.10999999999999999,0.141656540619153,0.29979968834089865
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,expanded_welch,Expanded Welch,0.1,100,100,1.0,4,0.04,0.060000000000000005,0.01566330399154762,0.0983707143588792
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,normal_wald,Normal Wald,0.1,100,100,1.0,17,0.17,0.07,0.10893566114059931,0.25548004767601123
LR_C4_C4_s0p05_i0p0001_n500_scale1,C4_C4_s0p05_i0p0001_n500,Rare-cell case B,1.0,500,500,9.999999999982245e-05,9.999999999987796e-05,1.5933916347608965,simple_welch,Simple Welch,0.1,100,100,1.0,17,0.17,0.07,0.10893566114059931,0.25548004767601123
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,bartlett_lr,Constrained LR (oracle Bartlett),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,constrained_lr,Constrained LR (chi-squared),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,empirical_lr,Constrained LR (split empirical),0.01,100,100,1.0,0,0.0,0.01,3.469446951953614e-18,0.03699349820698568
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,expanded_welch,Expanded Welch,0.01,100,99,0.99,0,0.0,0.01,0.0,0.03735321206782739
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,normal_wald,Normal Wald,0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,simple_welch,Simple Welch,0.01,100,100,1.0,1,0.01,0.0,0.0017674320641406505,0.054486196178705315
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,bartlett_lr,Constrained LR (oracle Bartlett),0.05,100,100,1.0,3,0.03,0.020000000000000004,0.010254524024038925,0.0845193642905276
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,constrained_lr,Constrained LR (chi-squared),0.05,100,100,1.0,0,0.0,0.05,3.469446951953614e-18,0.03699349820698568
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,empirical_lr,Constrained LR (split empirical),0.05,100,100,1.0,3,0.03,0.020000000000000004,0.010254524024038925,0.0845193642905276
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,expanded_welch,Expanded Welch,0.05,100,99,0.99,1,0.010101010101010102,0.0398989898989899,0.0017853072791700793,0.055015314645872934
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,normal_wald,Normal Wald,0.05,100,100,1.0,8,0.08,0.03,0.041093461484380624,0.14998107700948735
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,simple_welch,Simple Welch,0.05,100,100,1.0,7,0.07,0.020000000000000004,0.03431926106727268,0.137495147390735
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,bartlett_lr,Constrained LR (oracle Bartlett),0.1,100,100,1.0,7,0.07,0.03,0.03431926106727268,0.137495147390735
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,constrained_lr,Constrained LR (chi-squared),0.1,100,100,1.0,1,0.01,0.09000000000000001,0.0017674320641406505,0.054486196178705315
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,empirical_lr,Constrained LR (split empirical),0.1,100,100,1.0,5,0.05,0.05,0.02154367915436796,0.11175046923191913
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,expanded_welch,Expanded Welch,0.1,100,99,0.99,3,0.030303030303030304,0.0696969696969697,0.010358639578454044,0.08533680206102018
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,normal_wald,Normal Wald,0.1,100,100,1.0,11,0.11,0.009999999999999995,0.06254196357064568,0.18631296503080313
LR_C4_C4_s0p1_i0p0001_n100_scale1,C4_C4_s0p1_i0p0001_n100,Rare-cell case A,1.0,100,100,0.00010000000000010001,9.999999999998899e-05,1.1250346154417177,simple_welch,Simple Welch,0.1,100,100,1.0,10,0.1,0.0,0.0552291370606751,0.17436566150491345
