scenario_id,regime,regime_label,variant,rows,columns,n_p,n_q,target_mi,minimum_joint_expected_pair,sample_size_ratio_q_to_p,simulation_seed,replicates,correction,valid_replicates,mean_delta_error,mean_standard_error,standardized_mean_bias,empirical_delta_sd,sd_to_mean_se_ratio
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,analytic,10000,1.343479917448293e-05,0.006942804300003356,0.0019350681070581864,0.006935324703646326,0.9989226836831586
stress_3x7_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,3,7,7521,7521,0.1,0.4727353375471601,1.0,3903328556,10000,jackknife,10000,2.5464184335447015e-05,0.006942804300003356,0.003667708786698007,0.00694009321851477,0.999609512039885
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,analytic,10000,-1.0434266959170041e-05,0.00148587063876996,-0.00702232528654566,0.0014992621400867798,1.0090125620410035
stress_3x7_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,3,7,116231,464924,0.15,0.3369534714416103,4.0,3860016290,10000,jackknife,10000,-1.0199957388128311e-05,0.00148587063876996,-0.0068646335165301366,0.0014993598742967511,1.0090783377602495
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,analytic,10000,-0.0006754748203491875,0.03869529203576311,-0.017456253327275514,0.037022775475328513,0.9567772596498609
adversarial_3x7_d10,widespread_sparse,Widespread sparsity,variant_1,3,7,134,134,0.03,0.0042511031800696,1.0,2161844049,10000,jackknife,10000,0.005198734156560534,0.03869529203576311,0.1343505600566534,0.040364411380295825,1.043134946313109
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,analytic,10000,0.003228709603897151,0.015896335986286574,0.203110302064733,0.015926176297971467,1.001877181742424
adversarial_3x7_d11,widespread_sparse,Widespread sparsity,variant_2,3,7,473,473,0.03,0.0122738760605504,1.0,2875952689,10000,jackknife,10000,2.0502865616614586e-05,0.015896335986286574,0.0012897856231965633,0.016300115805706523,1.0254008105873127
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,analytic,10000,0.0011864871085466853,0.02324552530972007,0.05104152703533691,0.02313762765356303,0.995358347263853
adversarial_3x7_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,3,7,525,525,0.07,0.0871725055866999,1.0,213122510,10000,jackknife,10000,-0.0013550202415555323,0.02324552530972007,-0.05829165929792662,0.023344370282277902,1.0042522150495994
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,analytic,10000,0.0006651374506825656,0.021929573689762658,0.030330614725678433,0.022190779957783204,1.0119111420821867
adversarial_3x7_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,3,7,1050,1050,0.15,0.0081285940798871,1.0,987803893,10000,jackknife,10000,-0.0007751309504456746,0.021929573689762658,-0.0353463756939118,0.02231349520090483,1.017507021183973
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,analytic,10000,0.00023508467170981718,0.01744537627927023,0.013475471548822974,0.017090331638321434,0.979648209630727
adversarial_3x7_d14,extreme_imbalance,Extreme sample imbalance,variant_1,3,7,525,5250,0.07,0.2718577031752642,10.0,1859956424,10000,jackknife,10000,-0.0001366164103243282,0.01744537627927023,-0.007831095651783963,0.017070092326649147,0.9784880562841731
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,analytic,10000,0.0015432223017329465,0.03691420516242104,0.04180564893495145,0.038704631693083434,1.0485023725361169
adversarial_3x7_d15,extreme_imbalance,Extreme sample imbalance,variant_2,3,7,210,4200,0.15,0.147797727408999,20.0,3636084341,10000,jackknife,10000,-0.0027219034076453623,0.03691420516242104,-0.07373593432850836,0.03885098789649074,1.0524671390200042
random_4x6_d0,well_sampled,Well sampled,variant_1,4,6,2400,2400,0.03,55.13265410049935,1.0,3143832062,10000,analytic,10000,5.32309068382967e-05,0.0072173942394329746,0.007375363610797949,0.007113220294019705,0.9855662664450136
random_4x6_d0,well_sampled,Well sampled,variant_1,4,6,2400,2400,0.03,55.13265410049935,1.0,3143832062,10000,jackknife,10000,5.287496929111732e-05,0.0072173942394329746,0.007326046982750298,0.007112920680023887,0.9855247536793424
random_4x6_d1,moderate,Moderate,variant_1,4,6,1200,2400,0.07,2.891746978273248,2.0,2695658763,10000,analytic,10000,2.3507342269121574e-05,0.012875435718787619,0.0018257512042734255,0.012692706683777723,0.9858079338827144
random_4x6_d1,moderate,Moderate,variant_1,4,6,1200,2400,0.07,2.891746978273248,2.0,2695658763,10000,jackknife,10000,-0.00012503484195202006,0.012875435718787619,-0.009711115389250192,0.012688903351780778,0.9855125394525751
random_4x6_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,4,6,600,2400,0.15,0.3286467013412666,4.0,1557391183,10000,analytic,10000,5.06682754478233e-05,0.022672794634174542,0.002234760922301628,0.02305151739928003,1.0167038413753653
random_4x6_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,4,6,600,2400,0.15,0.3286467013412666,4.0,1557391183,10000,jackknife,10000,-0.0006520716991219291,0.022672794634174542,-0.028760093744203286,0.023101947036217377,1.0189280769736244
random_4x6_d3,well_sampled,Well sampled,variant_2,4,6,4800,4800,0.03,0.0575634372073147,1.0,187206401,10000,analytic,10000,0.00019929779257704338,0.004972357198128098,0.040081149570684774,0.004972969920609656,1.0001232257573507
random_4x6_d3,well_sampled,Well sampled,variant_2,4,6,4800,4800,0.03,0.0575634372073147,1.0,187206401,10000,jackknife,10000,-0.00015434370737587793,0.004972357198128098,-0.031040349923771048,0.004988371428193754,1.0032206515798352
random_4x6_d4,moderate,Moderate,variant_2,4,6,480,960,0.07,0.6461399029679203,2.0,3633303702,10000,analytic,10000,8.471161537326943e-05,0.021567558051201946,0.00392773327291675,0.021010926535227153,0.9741912591748526
random_4x6_d4,moderate,Moderate,variant_2,4,6,480,960,0.07,0.6461399029679203,2.0,3633303702,10000,jackknife,10000,-0.00012355187521018502,0.021567558051201946,-0.005728598245423503,0.02096627229887159,0.9721208237435648
random_4x6_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,4,6,240,960,0.15,0.2749452684761594,4.0,4049904546,10000,analytic,10000,0.0023011308073452178,0.036746877820635446,0.06262112440075121,0.03856851264125732,1.0495725059830503
random_4x6_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,4,6,240,960,0.15,0.2749452684761594,4.0,4049904546,10000,jackknife,10000,0.0014555047009175428,0.036746877820635446,0.039608935159661234,0.04040887238976717,1.0996545771046515
stress_4x6_d6,highly_sparse,Highly skewed and sparse,variant_1,4,6,5713,5713,0.1,2.2757670595303323,1.0,101742221,10000,analytic,10000,0.00012126130701712943,0.007748801799069641,0.01564903970465326,0.007724668652286886,0.996885564064156
stress_4x6_d6,highly_sparse,Highly skewed and sparse,variant_1,4,6,5713,5713,0.1,2.2757670595303323,1.0,101742221,10000,jackknife,10000,6.877831056972674e-05,0.007748801799069641,0.008875993005523074,0.007723216405666295,0.9966981484277455
stress_4x6_d7,highly_sparse,Highly skewed and sparse,variant_2,4,6,77291,309164,0.15,1.6443458708870229,4.0,2150972521,10000,analytic,10000,2.312359692888972e-05,0.001956008471191983,0.011821828621630816,0.0019422890753075506,0.9929860243007681
stress_4x6_d7,highly_sparse,Highly skewed and sparse,variant_2,4,6,77291,309164,0.15,1.6443458708870229,4.0,2150972521,10000,jackknife,10000,2.259747127754963e-05,0.001956008471191983,0.011552849392200653,0.001942228370698519,0.9929549893589845
stress_4x6_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,4,6,302,302,0.1,0.378000424409379,1.0,1023806098,10000,analytic,10000,0.000577504904005275,0.035198285614574616,0.01640718841619225,0.035939000355214676,1.021044057337081
stress_4x6_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,4,6,302,302,0.1,0.378000424409379,1.0,1023806098,10000,jackknife,10000,0.0007218911050439392,0.035198285614574616,0.020509268915785615,0.03679895936970856,1.0454759010896586
stress_4x6_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,4,6,20178,80712,0.15,0.2599208724168049,4.0,856206566,10000,analytic,10000,1.561965514553416e-05,0.004080908156585666,0.0038274948972638746,0.004079852080216043,0.9997412153547445
stress_4x6_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,4,6,20178,80712,0.15,0.2599208724168049,4.0,856206566,10000,jackknife,10000,1.0701362279339399e-05,0.004080908156585666,0.002622299220841276,0.00408020323138777,0.999827262665356
adversarial_4x6_d10,widespread_sparse,Widespread sparsity,variant_1,4,6,704,704,0.03,0.0048698066877755,1.0,2353828250,10000,analytic,10000,-0.0013574124962926748,0.013010436404917817,-0.1043325876278513,0.012787502072761586,0.9828649612343546
adversarial_4x6_d10,widespread_sparse,Widespread sparsity,variant_1,4,6,704,704,0.03,0.0048698066877755,1.0,2353828250,10000,jackknife,10000,-0.0006499779778974385,0.013010436404917817,-0.0499581995306286,0.013443936312337703,1.0333193978993684
adversarial_4x6_d11,widespread_sparse,Widespread sparsity,variant_2,4,6,128,128,0.03,0.0001821260569555,1.0,2714987022,10000,analytic,10000,0.00627278811012104,0.036461638853455484,0.1720380187882467,0.0354672702470875,0.9727283622558905
adversarial_4x6_d11,widespread_sparse,Widespread sparsity,variant_2,4,6,128,128,0.03,0.0001821260569555,1.0,2714987022,10000,jackknife,10000,0.0006784401576544077,0.036461638853455484,0.01860695731152281,0.04119489668776619,1.129814730855471
adversarial_4x6_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,4,6,600,600,0.07,0.0015560203279625,1.0,2899510254,10000,analytic,10000,0.004227724550193493,0.01971193849465042,0.2144753318574348,0.019523418342649545,0.9904362449156364
adversarial_4x6_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,4,6,600,600,0.07,0.0015560203279625,1.0,2899510254,10000,jackknife,10000,-0.0017511276151748174,0.01971193849465042,-0.08883589078010021,0.019710873079518486,0.9999459507682503
adversarial_4x6_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,4,6,1200,1200,0.15,0.7521940258029124,1.0,1883776853,10000,analytic,10000,-0.0003860469334190185,0.021318090720313678,-0.018108888759496664,0.02149680896705166,1.008383407739591
adversarial_4x6_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,4,6,1200,1200,0.15,0.7521940258029124,1.0,1883776853,10000,jackknife,10000,-8.03455213912784e-05,0.021318090720313678,-0.0037688891770555418,0.021517305571246457,1.0093448730257513
adversarial_4x6_d14,extreme_imbalance,Extreme sample imbalance,variant_1,4,6,600,6000,0.07,0.1062060513111092,10.0,340464655,10000,analytic,10000,0.00022677951937486278,0.015929718524173023,0.014236254019851605,0.015619059251262007,0.9804981316876631
adversarial_4x6_d14,extreme_imbalance,Extreme sample imbalance,variant_1,4,6,600,6000,0.07,0.1062060513111092,10.0,340464655,10000,jackknife,10000,-0.0004935373365552835,0.015929718524173023,-0.030982175598793578,0.015610515879015569,0.9799618151021896
adversarial_4x6_d15,extreme_imbalance,Extreme sample imbalance,variant_2,4,6,240,4800,0.15,0.1308352980342923,20.0,3511978456,10000,analytic,10000,0.00044054676756063093,0.03357787604478875,0.013120149915765841,0.03375445376309262,1.0052587518659113
adversarial_4x6_d15,extreme_imbalance,Extreme sample imbalance,variant_2,4,6,240,4800,0.15,0.1308352980342923,20.0,3511978456,10000,jackknife,10000,0.00349656980996944,0.03357787604478875,0.10413314425562376,0.034706501610653154,1.0336121785773156
random_5x5_d0,well_sampled,Well sampled,variant_1,5,5,2500,2500,0.03,42.54232937656782,1.0,194631292,10000,analytic,10000,-1.610930692309292e-05,0.006926731574962183,-0.0023256721801264355,0.00675412736400776,0.9750814350048832
random_5x5_d0,well_sampled,Well sampled,variant_1,5,5,2500,2500,0.03,42.54232937656782,1.0,194631292,10000,jackknife,10000,-1.614993673006744e-05,0.006926731574962183,-0.0023315378335785463,0.006753784922053841,0.9750319972649891
random_5x5_d1,moderate,Moderate,variant_1,5,5,1250,2500,0.07,22.31016040537738,2.0,2913224147,10000,analytic,10000,4.932388860035365e-05,0.013113279481808167,0.0037613694323208663,0.013016694411764805,0.9926345602427408
random_5x5_d1,moderate,Moderate,variant_1,5,5,1250,2500,0.07,22.31016040537738,2.0,2913224147,10000,jackknife,10000,-5.716366885298285e-06,0.013113279481808167,-0.00043592198985985964,0.013014900152273677,0.9924977325717057
random_5x5_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,5,5,625,2500,0.15,0.2844267194463425,4.0,1513447958,10000,analytic,10000,0.0004137716289320796,0.022008635168871787,0.018800422005145652,0.022062971484193308,1.002468863466753
random_5x5_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,5,5,625,2500,0.15,0.2844267194463425,4.0,1513447958,10000,jackknife,10000,-0.00046658441679428363,0.022008635168871787,-0.02120006139472945,0.022118031522880208,1.0049706105430447
random_5x5_d3,well_sampled,Well sampled,variant_2,5,5,5000,5000,0.03,0.0039128169316597,1.0,847804966,10000,analytic,10000,0.0001454138556563012,0.0047820279524356316,0.030408407709586374,0.004798190401325377,1.003379831538106
random_5x5_d3,well_sampled,Well sampled,variant_2,5,5,5000,5000,0.03,0.0039128169316597,1.0,847804966,10000,jackknife,10000,-0.00014161186735258847,0.0047820279524356316,-0.029613349976438608,0.00480454001753658,1.0047076397973547
random_5x5_d4,moderate,Moderate,variant_2,5,5,500,1000,0.07,0.3995547213944172,2.0,1498431838,10000,analytic,10000,0.00023837027348794684,0.021565424670137202,0.011053354020801218,0.021110971400871998,0.9789267646607251
random_5x5_d4,moderate,Moderate,variant_2,5,5,500,1000,0.07,0.3995547213944172,2.0,1498431838,10000,jackknife,10000,-0.0003907999227499893,0.021565424670137202,-0.018121596431678478,0.02110828454460252,0.9788021737328592
random_5x5_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,5,5,250,1000,0.15,0.2251074840448534,4.0,3208255667,10000,analytic,10000,0.0023516303383945194,0.03670309716738564,0.06407171383030251,0.037588137418925624,1.0241135032148305
random_5x5_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,5,5,250,1000,0.15,0.2251074840448534,4.0,3208255667,10000,jackknife,10000,0.0020054437153853542,0.03670309716738564,0.054639631806532966,0.03887517490438846,1.0591796852210316
stress_5x5_d6,highly_sparse,Highly skewed and sparse,variant_1,5,5,20616,20616,0.1,1.3415113017702796,1.0,2556580684,10000,analytic,10000,6.113629393927521e-05,0.004258553892273313,0.014356116063295671,0.004239952376010939,0.9956319641049689
stress_5x5_d6,highly_sparse,Highly skewed and sparse,variant_1,5,5,20616,20616,0.1,1.3415113017702796,1.0,2556580684,10000,jackknife,10000,5.392765139202247e-05,0.004258553892273313,0.01266337182907756,0.004240227437123797,0.9956965543672542
stress_5x5_d7,highly_sparse,Highly skewed and sparse,variant_2,5,5,854932,3419728,0.15,1.85909441366091,4.0,2385312116,10000,analytic,10000,-1.1950613979580445e-05,0.0005836932430673027,-0.020474134524463703,0.0005847045613432551,1.0017326194674414
stress_5x5_d7,highly_sparse,Highly skewed and sparse,variant_2,5,5,854932,3419728,0.15,1.85909441366091,4.0,2385312116,10000,jackknife,10000,-1.2225267949671981e-05,0.0005836932430673027,-0.020944679581055812,0.0005847054250628669,1.0017340992166455
stress_5x5_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,11892,11892,0.1,0.4731591171914159,1.0,2772416322,10000,analytic,10000,-9.690479927979853e-06,0.005308068506008127,-0.0018256131994173282,0.005343899130575747,1.0067502189406683
stress_5x5_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,5,5,11892,11892,0.1,0.4731591171914159,1.0,2772416322,10000,jackknife,10000,1.584590776054906e-05,0.005308068506008127,0.002985249294091307,0.0053490032543328314,1.00771179729093
stress_5x5_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,50163,200652,0.15,0.5259927232538137,4.0,1167221350,10000,analytic,10000,1.3373767222934698e-06,0.002494882053438215,0.0005360480750785077,0.0025166100417472145,1.0087090242518904
stress_5x5_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,5,5,50163,200652,0.15,0.5259927232538137,4.0,1167221350,10000,jackknife,10000,-8.097350345042997e-07,0.002494882053438215,-0.0003245584429085126,0.0025169256322126964,1.0088355193962388
adversarial_5x5_d10,widespread_sparse,Widespread sparsity,variant_1,5,5,298,298,0.03,0.0004401635467024,1.0,2411834051,10000,analytic,10000,0.006306531930840572,0.021728505316687415,0.2902423263323676,0.021563891700975852,0.9924240709007656
adversarial_5x5_d10,widespread_sparse,Widespread sparsity,variant_1,5,5,298,298,0.03,0.0004401635467024,1.0,2411834051,10000,jackknife,10000,-0.0016208116651016556,0.021728505316687415,-0.07459379471706588,0.022803856219603125,1.049490330201859
adversarial_5x5_d11,widespread_sparse,Widespread sparsity,variant_2,5,5,342,342,0.03,0.0020552663420215,1.0,1646146907,10000,analytic,10000,-0.0058087481183494065,0.0231330314923935,-0.25110189817791123,0.02183944142036652,0.9440803911734469
adversarial_5x5_d11,widespread_sparse,Widespread sparsity,variant_2,5,5,342,342,0.03,0.0020552663420215,1.0,1646146907,10000,jackknife,10000,-0.002269029082523225,0.0231330314923935,-0.09808611047234847,0.022285125363802796,0.9633465190729754
adversarial_5x5_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,5,5,625,625,0.07,0.0010977939035388,1.0,580191369,10000,analytic,10000,0.0034245777696967883,0.021788662251074797,0.1571724656720428,0.021295949308145826,0.9773867281409319
adversarial_5x5_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,5,5,625,625,0.07,0.0010977939035388,1.0,580191369,10000,jackknife,10000,-0.0015647925580836472,0.021788662251074797,-0.07181682565236233,0.02142764225312168,0.9834308323387174
adversarial_5x5_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,5,5,1250,1250,0.15,2.232680083103573e-05,1.0,2742270206,10000,analytic,10000,0.0035757333343228465,0.020833832433977583,0.17163108831053267,0.020965516802526632,1.0063206982664548
adversarial_5x5_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,5,5,1250,1250,0.15,2.232680083103573e-05,1.0,2742270206,10000,jackknife,10000,-0.00018095114564357163,0.020833832433977583,-0.008685446915108194,0.02097190889450017,1.0066275113309158
adversarial_5x5_d14,extreme_imbalance,Extreme sample imbalance,variant_1,5,5,625,6250,0.07,1.160953273403494,10.0,1368083900,10000,analytic,10000,0.0003849540353475585,0.015994469357199663,0.024067946660217106,0.015841793572887564,0.9904544639210944
adversarial_5x5_d14,extreme_imbalance,Extreme sample imbalance,variant_1,5,5,625,6250,0.07,1.160953273403494,10.0,1368083900,10000,jackknife,10000,-3.3441380030827974e-05,0.015994469357199663,-0.0020908089717759128,0.015810984636852893,0.988528239590257
adversarial_5x5_d15,extreme_imbalance,Extreme sample imbalance,variant_2,5,5,250,5000,0.15,0.2478438044645668,20.0,186163868,10000,analytic,10000,0.0015075530923478744,0.03161516781201591,0.04768448806951775,0.0325727689413059,1.0302892945241948
adversarial_5x5_d15,extreme_imbalance,Extreme sample imbalance,variant_2,5,5,250,5000,0.15,0.2478438044645668,20.0,186163868,10000,jackknife,10000,-0.00041605918678519417,0.03161516781201591,-0.013160113185515448,0.03330749173520081,1.0535288609963254
random_5x10_d0,well_sampled,Well sampled,variant_1,5,10,5000,5000,0.03,30.737932742630637,1.0,4167625544,10000,analytic,10000,-1.408793378142377e-06,0.005171457957107309,-0.000272417061073894,0.0050297667737858485,0.9726013080843614
random_5x10_d0,well_sampled,Well sampled,variant_1,5,10,5000,5000,0.03,30.737932742630637,1.0,4167625544,10000,jackknife,10000,-2.4181498075556364e-06,0.005171457957107309,-0.000467595372061817,0.005029552032483863,0.9725597837591583
random_5x10_d1,moderate,Moderate,variant_1,5,10,2500,5000,0.07,14.280822938922388,2.0,3401443439,10000,analytic,10000,6.943856965906389e-05,0.009176744653445961,0.0075667976261046994,0.00910519020946991,0.9922026332127284
random_5x10_d1,moderate,Moderate,variant_1,5,10,2500,5000,0.07,14.280822938922388,2.0,3401443439,10000,jackknife,10000,6.740327514580713e-06,0.009176744653445961,0.0007345009335145499,0.00910338317871473,0.9920057190755893
random_5x10_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,5,10,1250,5000,0.15,1.548559319298891,4.0,2020052833,10000,analytic,10000,0.00013315777295595864,0.0167294613487053,0.007959477605431916,0.01652781281679878,0.9879465018207462
random_5x10_d2,sparse_imbalanced,Sparse and imbalanced,variant_1,5,10,1250,5000,0.15,1.548559319298891,4.0,2020052833,10000,jackknife,10000,-0.00039307565859223674,0.0167294613487053,-0.023496014031716392,0.01648894774153977,0.9856233501992495
random_5x10_d3,well_sampled,Well sampled,variant_2,5,10,10000,10000,0.03,0.2358395415680813,1.0,3798690564,10000,analytic,10000,-8.538058299896318e-05,0.003446685568323904,-0.02477179345387258,0.003379877754541144,0.9806167947558825
random_5x10_d3,well_sampled,Well sampled,variant_2,5,10,10000,10000,0.03,0.2358395415680813,1.0,3798690564,10000,jackknife,10000,-3.707735189815402e-05,0.003446685568323904,-0.010757393200849605,0.0033852358873037646,0.9821713702042099
random_5x10_d4,moderate,Moderate,variant_2,5,10,1000,2000,0.07,0.0326970371304123,2.0,1714150049,10000,analytic,10000,0.0011167248186944511,0.015331574127783593,0.07283823626895188,0.014973744276393147,0.976660592812711
random_5x10_d4,moderate,Moderate,variant_2,5,10,1000,2000,0.07,0.0326970371304123,2.0,1714150049,10000,jackknife,10000,-0.000268839175446648,0.015331574127783593,-0.017535001507735768,0.014937255522926305,0.9742806184433005
random_5x10_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,5,10,500,2000,0.15,0.4030057590039165,4.0,1433816043,10000,analytic,10000,0.002574427062306228,0.026688437706450407,0.09646226169634528,0.02731810060030582,1.0235930967852505
random_5x10_d5,sparse_imbalanced,Sparse and imbalanced,variant_2,5,10,500,2000,0.15,0.4030057590039165,4.0,1433816043,10000,jackknife,10000,-0.0009089119140891001,0.026688437706450407,-0.03405639266285799,0.02775199288343039,1.0398507843987783
stress_5x10_d6,highly_sparse,Highly skewed and sparse,variant_1,5,10,236229,236229,0.1,2.521292662597799,1.0,1644620237,10000,analytic,10000,1.717286406451159e-05,0.001210033080777874,0.014192061636423982,0.0011938790538266254,0.986649929487164
stress_5x10_d6,highly_sparse,Highly skewed and sparse,variant_1,5,10,236229,236229,0.1,2.521292662597799,1.0,1644620237,10000,jackknife,10000,1.7373794301337497e-05,0.001210033080777874,0.014358115143570034,0.0011938768477862624,0.9866481063631536
stress_5x10_d7,highly_sparse,Highly skewed and sparse,variant_2,5,10,14411,57644,0.15,1.1409458703968014,4.0,3677510468,10000,analytic,10000,-3.3466254068076128e-06,0.005130155371202852,-0.0006523438696600215,0.00512347858765802,0.9986985221573773
stress_5x10_d7,highly_sparse,Highly skewed and sparse,variant_2,5,10,14411,57644,0.15,1.1409458703968014,4.0,3677510468,10000,jackknife,10000,-1.755779017490191e-05,0.005130155371202852,-0.0034224675286559964,0.005122757787032113,0.9985580194681306
stress_5x10_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,5,10,7979,7979,0.1,0.5273353803794774,1.0,223836908,10000,analytic,10000,-6.183352413618734e-05,0.006443021356869397,-0.009596976435637901,0.006486888314734985,1.0068084452054187
stress_5x10_d8,ultra_sparse,Ultra-skewed and sparse,variant_1,5,10,7979,7979,0.1,0.5273353803794774,1.0,223836908,10000,jackknife,10000,-7.154909633728045e-05,0.006443021356869397,-0.011104898210681313,0.006495002107080544,1.00806776003555
stress_5x10_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,5,10,18364,73456,0.15,0.251066123905213,4.0,1420719987,10000,analytic,10000,2.7249844707348725e-05,0.004376723771810234,0.0062260828254368135,0.004384665774147931,1.0018145998586547
stress_5x10_d9,ultra_sparse,Ultra-skewed and sparse,variant_2,5,10,18364,73456,0.15,0.251066123905213,4.0,1420719987,10000,jackknife,10000,8.94659783728855e-06,0.004376723771810234,0.0020441312506199573,0.0043845400202583715,1.0017858674331885
adversarial_5x10_d10,widespread_sparse,Widespread sparsity,variant_1,5,10,613,613,0.03,0.0078031254912792,1.0,2494703454,10000,analytic,10000,0.0025568179060866092,0.015988266113603555,0.1599183981502003,0.0156777707507395,0.9805797976679991
adversarial_5x10_d10,widespread_sparse,Widespread sparsity,variant_1,5,10,613,613,0.03,0.0078031254912792,1.0,2494703454,10000,jackknife,10000,-0.001795659845053791,0.015988266113603555,-0.11231110567555296,0.016757930214850347,1.048139310152708
adversarial_5x10_d11,widespread_sparse,Widespread sparsity,variant_2,5,10,741,741,0.03,0.000659840530314,1.0,64536919,10000,analytic,10000,0.0024340042350507055,0.014752014095636735,0.1649947064360941,0.014090608992018985,0.9551650981805002
adversarial_5x10_d11,widespread_sparse,Widespread sparsity,variant_2,5,10,741,741,0.03,0.000659840530314,1.0,64536919,10000,jackknife,10000,-0.0005854330999913593,0.014752014095636735,-0.03968496072441493,0.014734371024454445,0.9988040228901687
adversarial_5x10_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,5,10,1250,1250,0.07,0.0027825349139129,1.0,2379751850,10000,analytic,10000,0.002509786683749729,0.015296244969982593,0.16407861463221488,0.015084800564037413,0.9861767115811678
adversarial_5x10_d12,shape_mismatch,Equal-MI shape mismatch,variant_1,5,10,1250,1250,0.07,0.0027825349139129,1.0,2379751850,10000,jackknife,10000,-0.0009995047374540824,0.015296244969982593,-0.06534314398177554,0.01519277446457971,0.9932355616946555
adversarial_5x10_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,5,10,2500,2500,0.15,0.0002203720211935,1.0,3175441667,10000,analytic,10000,0.0016969172895569804,0.014384304805119078,0.11797005921016653,0.014503828204355598,1.008309292722578
adversarial_5x10_d13,shape_mismatch,Equal-MI shape mismatch,variant_2,5,10,2500,2500,0.15,0.0002203720211935,1.0,3175441667,10000,jackknife,10000,-0.00046076321675370086,0.014384304805119078,-0.03203235908833944,0.014560470061306181,1.012247046942749
adversarial_5x10_d14,extreme_imbalance,Extreme sample imbalance,variant_1,5,10,1250,12500,0.07,0.3979784550556868,10.0,4119553953,10000,analytic,10000,0.0003374517891492615,0.011631141426733924,0.029012783592643452,0.011390398302066075,0.9793018487321884
adversarial_5x10_d14,extreme_imbalance,Extreme sample imbalance,variant_1,5,10,1250,12500,0.07,0.3979784550556868,10.0,4119553953,10000,jackknife,10000,-0.0002871775612780535,0.011631141426733924,-0.024690402320960706,0.011368035931629708,0.9773792196783478
adversarial_5x10_d15,extreme_imbalance,Extreme sample imbalance,variant_2,5,10,500,10000,0.15,0.0443719171119979,20.0,2219711659,10000,analytic,10000,0.0010181515813463627,0.024186349806983466,0.04209612403159677,0.024435831147621292,1.0103149645411063
adversarial_5x10_d15,extreme_imbalance,Extreme sample imbalance,variant_2,5,10,500,10000,0.15,0.0443719171119979,20.0,2219711659,10000,jackknife,10000,-8.745992860665552e-06,0.024186349806983466,-0.0003616086317473284,0.02516065540532212,1.040283284005813
random_8x8_d0,well_sampled,Well sampled,variant_1,8,8,6400,6400,0.03,45.56267284394572,1.0,1750147877,10000,analytic,10000,-8.659083360217426e-05,0.004526714791118525,-0.019128846768094742,0.004409813940490959,0.9741753443674147
