scenario_seed,scenario_id,scenario_key,subset,replicate,profile_seconds,wald_seconds,permutation_seconds,permutations,student_perm_analytic_p
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,6,0.10158066707663238,0.00023875001352280378,0.003951375023461878,999,0.406
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,7,0.05559708294458687,0.00016620801761746407,0.003969125100411475,999,0.38
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,8,0.05549041694030166,0.00019687507301568985,0.003568958956748247,999,0.033
2026072601,random_3x3_d4,2026072601:random_3x3_d4,hard,9,0.052233666996471584,0.0001771249808371067,0.0036124170292168856,999,0.601
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,0,0.24284358299337327,0.0002645830390974879,0.0065048340475186706,999,0.89
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,1,0.17236658290494233,0.0001502500381320715,0.006446250015869737,999,0.991
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,2,0.19973662495613098,0.0001831249101087451,0.00623654096852988,999,0.494
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,3,0.18572712503373623,0.00015004200395196676,0.006222291965968907,999,0.434
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,4,0.21070337505079806,0.00018383294809609652,0.006450457964092493,999,0.919
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,5,0.18563470896333456,0.00019816705025732517,0.00627716607414186,999,0.032
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,6,0.16463574999943376,0.0001775830751284957,0.0066215419210493565,999,0.972
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,7,0.4519560410408303,0.00018295901827514172,0.0064254580065608025,999,0.686
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,8,0.18354574998375028,0.00014916702639311552,0.006469415966421366,999,0.639
2026072601,random_4x6_d0,2026072601:random_4x6_d0,easy,9,0.179615666042082,0.00017325009685009718,0.0063158340053632855,999,0.587
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,0,0.5393182499101385,0.00034558307379484177,0.007081874995492399,999,0.856
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,1,0.3137769589666277,0.00014358304906636477,0.007497375016100705,999,0.381
2026072601,random_4x6_d5,2026072601:random_4x6_d5,hard,2,0.16598820802755654,0.00017574999947100878,0.0068575829500332475,999,0.62
