configuration_id,pair_id,shape,profile,n_p,n_q,target_mi_p,target_mi_q,section,population,mi,v,tau2,mean_vhat,var_vhat,mean_vhat_over_v,n_var_ihat_over_v,population_first_order_df,empirical_moment_df,median_plugin_df,first_order_var_ratio
config_d66e7dd03810d68b,pair_6271495019b80969,8x8,same_skew,10,10,0.02,0.02,main,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.16899949230326994,0.043478182255235365,2.456033387803025,5.163060538660673,0.10941618550028877,1.3138004818646198,3.7602404381462344,0.5023665175086192
config_d66e7dd03810d68b,pair_6271495019b80969,8x8,same_skew,10,10,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.16278153736435177,0.041686815429808885,2.365669181818116,4.791000820416795,0.10941618550028877,1.271281033751219,3.7602404381462344,0.4816682576690738
config_e005ea8a05c1ddad,pair_6271495019b80969,8x8,same_skew,20,20,0.02,0.02,main,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.2609515120978432,0.055683692268336804,3.7923523767744896,5.6428493221218865,0.21883237100057754,2.4458037494353357,4.142721654954954,1.2867889647570339
config_e005ea8a05c1ddad,pair_6271495019b80969,8x8,same_skew,20,20,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.2625737941034977,0.056591115100564644,3.815928653342052,5.743146501174925,0.21883237100057754,2.436601478072592,4.2946398869281746,1.3077585096868576
config_69f90648310fbab3,pair_6271495019b80969,8x8,same_skew,50,50,0.02,0.02,main,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.32071132978254074,0.03394040526939641,4.66082899455779,4.657184927138981,0.5470809275014439,6.0609622209566965,6.9042963366970085,1.9608137131773422
config_69f90648310fbab3,pair_6271495019b80969,8x8,same_skew,50,50,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.32074529344704256,0.03418068667171714,4.661322581212116,4.704589548390394,0.5470809275014439,6.01962998909297,6.923695174626566,1.9746953113772554
config_321def8adfc1c077,pair_6271495019b80969,8x8,same_skew,100,100,0.02,0.02,main,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.2841520433927124,0.014185084817943764,4.129520723840969,3.08977499940666,1.0941618550028878,11.38412421223127,7.879417270515077,1.6390086454676267
config_321def8adfc1c077,pair_6271495019b80969,8x8,same_skew,100,100,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.28654814681607776,0.01405698976034998,4.164342781163213,3.0575047918561213,1.0941618550028878,11.682421605702892,7.926104565137377,1.6242079650675838
config_8551ef9908a31392,pair_6271495019b80969,8x8,same_skew,250,250,0.02,0.02,main,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.18630440612543922,0.0038519802586091012,2.707521990171326,1.6773295875999419,2.7354046375072194,18.021552246628424,10.84924445472457,1.1126879090008361
config_8551ef9908a31392,pair_6271495019b80969,8x8,same_skew,250,250,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.18599904412632326,0.003846416730940716,2.703084229708417,1.6677578664134225,2.7354046375072194,17.988505581112587,10.836768257391642,1.1110808213336114
config_2208af6ed7c35469,pair_6271495019b80969,8x8,same_skew,500,500,0.02,0.02,main,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.12716696655795154,0.0016822530079593358,1.8480902601262819,1.2741287732166013,5.470809275014439,19.225927737431117,14.300145377364881,0.9718754802302806
config_2208af6ed7c35469,pair_6271495019b80969,8x8,same_skew,500,500,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.12826162954510295,0.001736901161364519,1.8639987626205465,1.3123007504831605,5.470809275014439,18.9429841829816,14.410711715332177,1.003446950207194
config_9c198e1bda1059bd,pair_6271495019b80969,8x8,same_skew,1000,1000,0.02,0.02,main,p,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.09673313257939649,0.0008353959256032556,1.4058018759928395,1.216562230691509,10.941618550028878,22.402069849373543,19.4093844839852,0.9652541116427708
config_9c198e1bda1059bd,pair_6271495019b80969,8x8,same_skew,1000,1000,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.09674626312770736,0.0008399378572340359,1.4059926994362246,1.2136521340866464,10.941618550028878,22.286980753547844,19.432700675095244,0.9705020641968191
config_3a88094163a8b96f,pair_3081fe9cc66e6ec5,8x8,different_skew,2,2,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.0,0.0,0.0,3.050564437818516,0.024019998805213914,,,0.0
config_3a88094163a8b96f,pair_3081fe9cc66e6ec5,8x8,different_skew,2,2,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.0,0.0,0.0,1.645047730821699,0.02188323710005775,,,0.0
config_3366bea6f0a32ffe,pair_3081fe9cc66e6ec5,8x8,different_skew,5,5,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.13397586837231443,0.017504262063756652,2.2202724269590317,7.009238733717178,0.06004999701303478,2.0508757513726925,2.1742404236196013,0.14433982387995076
config_3366bea6f0a32ffe,pair_3081fe9cc66e6ec5,8x8,different_skew,5,5,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.07642663695356851,0.014263320488020646,1.1106919288173083,3.594180851874817,0.054708092750144384,0.8190281976680364,1.2240888092278552,0.08240241737352597
config_3b6dfd437a845f6f,pair_3081fe9cc66e6ec5,8x8,different_skew,10,10,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.286207843613931,0.04730434949778532,4.74308837312025,8.965480165941308,0.12009999402606956,3.4633149220230344,5.825525505734387,0.7801415964176452
config_3b6dfd437a845f6f,pair_3081fe9cc66e6ec5,8x8,different_skew,10,10,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.1697405733555143,0.043228883854330574,2.466803359845983,5.0119179087407915,0.10941618550028877,1.332991262978094,3.7602404381462344,0.49948601140218163
config_316fde9cfdd3e098,pair_3081fe9cc66e6ec5,8x8,different_skew,20,20,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.4091374362757397,0.054766087917392986,6.780299912483711,9.272331871786948,0.24019998805213913,6.113032649502904,15.268843430283088,1.8064006253557878
config_316fde9cfdd3e098,pair_3081fe9cc66e6ec5,8x8,different_skew,20,20,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.26263896072741005,0.056397759704376584,3.816875705915512,5.74494794538965,0.21883237100057754,2.446168927756934,4.142721654954955,1.3032902788645904
config_44d3ece9bf98c31b,pair_3081fe9cc66e6ec5,8x8,different_skew,50,50,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.42273982687118206,0.02484279901878834,7.0057212002626414,5.884175885215952,0.6004999701303478,14.387184075990898,12.115760379095649,2.0485326499318646
config_44d3ece9bf98c31b,pair_3081fe9cc66e6ec5,8x8,different_skew,50,50,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.3230670944230484,0.03445413828035694,4.695064816997481,4.706850203654525,0.5470809275014439,6.058624752107402,7.012956961612737,1.9904932271609774
config_5b2b6655d247b745,pair_3081fe9cc66e6ec5,8x8,different_skew,100,100,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.31721296185540554,0.008759493071698522,5.256910824599697,3.163200526972157,1.2009999402606957,22.974859925214215,12.530266049356982,1.4446123837056726
config_5b2b6655d247b745,pair_3081fe9cc66e6ec5,8x8,different_skew,100,100,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.28367405046709765,0.014176874279917378,4.122574155135681,3.1164248689492684,1.0941618550028878,11.352427244474152,7.959408870964026,1.6380599628913926
config_5d243a39757905cf,pair_3081fe9cc66e6ec5,8x8,different_skew,250,250,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.17262876226202037,0.0026542065975941912,2.8608352056752446,1.7319887476202247,3.0024998506517395,22.455440798865393,14.477671464041347,1.0943269457528013
config_5d243a39757905cf,pair_3081fe9cc66e6ec5,8x8,different_skew,250,250,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.18598028227772534,0.0037992326134211,2.702811567785323,1.6640469880181017,2.7354046375072194,18.20823777618412,10.916302719446527,1.0974511572293857
config_3bea792a31c1065c,pair_3081fe9cc66e6ec5,8x8,different_skew,500,500,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.11555062578228532,0.001235821574665125,1.9149259598699888,1.5677161882197042,6.004999701303479,21.608211723113456,16.637083005946298,1.0190562034805661
config_3bea792a31c1065c,pair_3081fe9cc66e6ec5,8x8,different_skew,500,500,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.1274348954603242,0.0017237377449768577,1.8519840134199532,1.2988220521230875,5.470809275014439,18.84237045723192,14.18944387970515,0.9958421478601629
config_509394888d3892ed,pair_3081fe9cc66e6ec5,8x8,different_skew,1000,1000,0.02,0.02,main,p,0.020000000000000108,0.0603420853880588,0.6063559450618136,0.09289029309680932,0.0006022098395811665,1.53939481042847,1.445659106765357,12.009999402606958,28.656478139288758,24.413666270503562,0.9931622580525298
config_509394888d3892ed,pair_3081fe9cc66e6ec5,8x8,different_skew,1000,1000,0.02,0.02,main,q,0.01999999999999942,0.06880993277312229,0.8654673577939918,0.09729499336501654,0.000849536845408678,1.413967278326142,1.2356787243464742,10.941618550028878,22.28582735418556,19.269300737829806,0.9815931678510448
config_faf01d01d7f4da99,pair_b1768989ebd518b8,3x3,different_skew,20,20,0.0001,0.0001,baseline,p,9.999999999999766e-05,0.00020305723577006382,0.0008494779964883692,0.11097144585949281,0.007689850523577066,546.5032823807061,403.57501391308307,0.0019415330906287376,3.202835154828983,2.1037561452093927,181.04884541720682
config_faf01d01d7f4da99,pair_b1768989ebd518b8,3x3,different_skew,20,20,0.0001,0.0001,baseline,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.09075744309530503,0.010823040387985546,440.35181395857677,369.9082594643291,0.001886972608825849,1.5221071310684888,1.7077555520199397,240.39196904297623
config_6dcb652002aec005,pair_b1768989ebd518b8,3x3,different_skew,100,100,0.0001,0.0001,baseline,p,9.999999999999766e-05,0.00020305723577006382,0.0008494779964883692,0.032621226703914416,0.0005823647597767246,160.65040273104947,117.03022106947785,0.009707665453143688,3.654563274316825,1.61383506744281,68.555602638814
config_6dcb652002aec005,pair_b1768989ebd518b8,3x3,different_skew,100,100,0.0001,0.0001,baseline,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.027040525659909588,0.0006954816398624398,131.199647308603,79.80948374236677,0.009434863044129245,2.1026867887090503,1.0623204465497158,77.23716943039521
config_12e7438345ee8df8,pair_b1768989ebd518b8,3x3,different_skew,1000,1000,0.0001,0.0001,baseline,p,9.999999999999766e-05,0.00020305723577006382,0.0008494779964883692,0.004194394164609836,8.975458086765692e-06,20.656216207727002,11.082148872071429,0.09707665453143689,3.9202327587165335,1.7654647897030786,10.565851174331836
config_12e7438345ee8df8,pair_b1768989ebd518b8,3x3,different_skew,1000,1000,0.0001,0.0001,baseline,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.004199785903617537,9.012299318177914e-06,20.377208500173282,11.121738412049604,0.09434863044129245,3.914251183523856,1.8192768412060891,10.008668086956577
config_49e5583c9361c7f1,pair_db0c88431b1b00a3,3x3,different_skew,20,20,0.001,0.001,baseline,p,0.0010000000000000694,0.002087919537630312,0.009446146387977306,0.113553011225802,0.007683493415068184,54.38572185338099,40.05782666063733,0.01846004843273174,3.3563603589898277,2.130879675598474,16.26799564496998
config_49e5583c9361c7f1,pair_db0c88431b1b00a3,3x3,different_skew,20,20,0.001,0.001,baseline,q,0.0009999999999998205,0.002174001927082941,0.010997792918335721,0.09710131975153595,0.011587217713405469,44.664780901011326,38.08236344742072,0.01718993770497567,1.6274254149176512,1.707755552019939,21.071896514958105
config_f33e4217f6378252,pair_db0c88431b1b00a3,3x3,different_skew,100,100,0.001,0.001,baseline,p,0.0010000000000000694,0.002087919537630312,0.009446146387977306,0.03548868904939626,0.0007088216750204488,16.99715358268749,12.326203096589614,0.09230024216365869,3.553635829232802,1.6638584046164706,7.503818445187447
config_f33e4217f6378252,pair_db0c88431b1b00a3,3x3,different_skew,100,100,0.001,0.001,baseline,q,0.0009999999999998205,0.002174001927082941,0.010997792918335721,0.03133496550136956,0.0008778672779217768,14.413494813877456,8.65464565623964,0.08594968852487835,2.2369669941371524,1.1195873892877657,7.982213198960862
config_ecfdae8b12240898,pair_db0c88431b1b00a3,3x3,different_skew,1000,1000,0.001,0.001,baseline,p,0.0010000000000000694,0.002087919537630312,0.009446146387977306,0.006130579861111871,1.7422107876900555e-05,2.9362146148935335,1.920963969687536,0.923002421636587,4.314519195843339,2.5036956103786925,1.8443614106038786
config_ecfdae8b12240898,pair_db0c88431b1b00a3,3x3,different_skew,1000,1000,0.001,0.001,baseline,q,0.0009999999999998205,0.002174001927082941,0.010997792918335721,0.0063330838413837185,1.9931119112674266e-05,2.913099460717315,1.9303014340963995,0.8594968852487835,4.024656188672394,2.4358148432503786,1.8122835427683621
config_df3898da9591e460,pair_fb6e4c79f03f599b,3x3,different_skew,50,100,0.02,0.02,imbalance,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.10194903343682431,0.005208438278966028,2.278348233361028,1.9398728669534586,0.8629169231033704,3.991064062591155,2.268677758976777,1.1223298044476862
config_df3898da9591e460,pair_fb6e4c79f03f599b,3x3,different_skew,50,100,0.02,0.02,imbalance,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.08070457490163208,0.003410255507358797,1.6256932322937687,1.3366951331161947,1.5084402067071772,3.8197891014316174,2.421951497298611,1.0436765127986478
config_7b19d45965a304a7,pair_fb6e4c79f03f599b,3x3,different_skew,100,50,0.02,0.02,imbalance,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.07736300745060391,0.0025039109670346982,1.7289018386015798,1.4794896905743584,1.7258338462067409,4.78054930913944,3.156004484381217,1.0791003964990247
config_7b19d45965a304a7,pair_fb6e4c79f03f599b,3x3,different_skew,100,50,0.02,0.02,imbalance,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.10683976245628678,0.0068887269796055065,2.1521540628491285,1.6720719219890061,0.7542201033535886,3.314033166217735,1.956314896222052,1.0541149389221134
config_9fc2a468bce31930,pair_fb6e4c79f03f599b,3x3,different_skew,50,250,0.02,0.02,imbalance,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.1010283513569817,0.0050648793034414824,2.2577729094037253,1.8881396826709163,0.8629169231033704,4.030393289322603,2.2775300006726837,1.0913952885145994
config_9fc2a468bce31930,pair_fb6e4c79f03f599b,3x3,different_skew,50,250,0.02,0.02,imbalance,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.06416056945629182,0.0013578813564747744,1.2924348300247173,1.2113970033150572,3.7711005167679432,6.063237636081531,4.950635626694082,1.038916934421643
config_ccd3944fd0ff64c7,pair_fb6e4c79f03f599b,3x3,different_skew,250,50,0.02,0.02,imbalance,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.06016127784801112,0.0009719319730901653,1.3444790644993851,1.173639480154666,4.314584615516853,7.447803863881791,5.998755501511029,1.047173992346213
config_ccd3944fd0ff64c7,pair_fb6e4c79f03f599b,3x3,different_skew,250,50,0.02,0.02,imbalance,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.10712309932610285,0.006946614926400824,2.157861531506026,1.6876403441133192,0.7542201033535886,3.3038705990791697,2.026431750937883,1.0629729688137215
config_6231bd53f7a196a6,pair_fb6e4c79f03f599b,3x3,different_skew,50,500,0.02,0.02,imbalance,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.101641145530317,0.005139689299095879,2.271467580899533,1.9169469636215846,0.8629169231033704,4.020057191601986,2.269126983658526,1.1075155693543677
config_6231bd53f7a196a6,pair_fb6e4c79f03f599b,3x3,different_skew,50,500,0.02,0.02,imbalance,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.05768373778738303,0.0006630296075586671,1.1619671158500893,1.0909883605142487,7.5422010335358864,10.036998550865288,8.952457378583059,1.014569769341158
config_78f6b3c581a859dc,pair_fb6e4c79f03f599b,3x3,different_skew,500,50,0.02,0.02,imbalance,p,0.01999999999999983,0.044746905650339806,0.23203688694381472,0.052878183255086676,0.00047469620513352137,1.1817170927591307,1.0759653102297888,8.629169231033705,11.780596660013527,10.333420011519483,1.0228895314572637
config_78f6b3c581a859dc,pair_fb6e4c79f03f599b,3x3,different_skew,500,50,0.02,0.02,imbalance,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.10780443797609061,0.006956748234758572,2.1715862507494563,1.6948258961429237,0.7542201033535886,3.341157809700179,1.9462176329371437,1.0645235705072171
config_cd20e34ce03c1ac8,pair_fbd64f5a55f6dd71,3x3,uniform,1000,1000,0.0001,0.0001,convergence,p,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.004220015378273762,8.85728011600452e-06,21.103506448613157,11.25742160832267,0.10004502115010756,4.0212186042729305,1.7859160448722076,11.080185723797586
config_cd20e34ce03c1ac8,pair_fbd64f5a55f6dd71,3x3,uniform,1000,1000,0.0001,0.0001,convergence,q,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.0042001871059934295,8.710600023354273e-06,21.004348973006035,11.078893213132273,0.10004502115010756,4.050598507118699,1.7660876172015467,10.896693427374457
config_e7e41c64b7af57cc,pair_fbd64f5a55f6dd71,3x3,uniform,2500,2500,0.0001,0.0001,convergence,p,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.0018120851022133955,1.6103341473808558e-06,9.061898171479937,5.072846573845559,0.25011255287526896,4.078224911276285,1.9192795812370198,5.036196551499018
config_e7e41c64b7af57cc,pair_fbd64f5a55f6dd71,3x3,uniform,2500,2500,0.0001,0.0001,convergence,q,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.0017915509925033276,1.5828302452877037e-06,8.9592109350983,4.979277491555412,0.25011255287526896,4.055589622823077,1.8848851318962105,4.95018020694122
config_f325bef53d383d24,pair_fbd64f5a55f6dd71,3x3,uniform,10000,10000,0.0001,0.0001,convergence,p,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.0005993341309499977,1.5988984678474038e-07,2.99715772660313,2.004150842297717,1.0004502115010758,4.493110822792665,2.592831436879277,2.000172936298224
config_f325bef53d383d24,pair_fbd64f5a55f6dd71,3x3,uniform,10000,10000,0.0001,0.0001,convergence,q,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.0006013974634138592,1.6134580571191902e-07,3.0074760657686492,2.022174762803246,1.0004502115010758,4.483276245140173,2.568509820848027,2.018386535854831
config_c443474c0f0e9fee,pair_fbd64f5a55f6dd71,3x3,uniform,50000,50000,0.0001,0.0001,convergence,p,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.00028082659995942597,1.9087285171519605e-08,1.4043612242972714,1.1941453601409329,5.0022510575053785,8.26346738534036,6.499873267983354,1.1938804118962838
config_c443474c0f0e9fee,pair_fbd64f5a55f6dd71,3x3,uniform,50000,50000,0.0001,0.0001,convergence,q,0.0001000000000000497,0.00019996749774969674,0.0007993801130048935,0.00027992877696936025,1.9390430411679392e-08,1.3998713796966775,1.2132804946045699,5.0022510575053785,8.08234974798325,6.521149691634724,1.2128416817119825
config_23ef4061c85796d5,pair_915fd4445dd7693e,3x3,uniform,2500,2500,0.02,0.02,convergence,p,0.01999999999999999,0.03868141029315239,0.13611177111537315,0.04009978041532396,5.5023291140114965e-05,1.0366680043830423,1.017827470808946,54.96407437821524,58.44769936652826,56.67365316557101,1.0106269775425094
config_23ef4061c85796d5,pair_915fd4445dd7693e,3x3,uniform,2500,2500,0.02,0.02,convergence,q,0.01999999999999999,0.03868141029315239,0.13611177111537315,0.04018176389171011,5.4826092091599916e-05,1.0387874585540466,1.0151839388323487,54.96407437821524,58.89802055384913,56.82107372738344,1.0070049717655827
config_598ceeae8f17f13a,pair_915fd4445dd7693e,3x3,uniform,10000,10000,0.02,0.02,convergence,p,0.01999999999999999,0.03868141029315239,0.13611177111537315,0.039035345352055724,1.3720270830755304e-05,1.0091500039998798,1.0084998996110506,219.85629751286095,222.11780008578376,221.5964269173069,1.0080150098940024
config_598ceeae8f17f13a,pair_915fd4445dd7693e,3x3,uniform,10000,10000,0.02,0.02,convergence,q,0.01999999999999999,0.03868141029315239,0.13611177111537315,0.03904863874020752,1.3876210954971725e-05,1.0094936674819257,1.021747452915724,219.85629751286095,219.7712606721238,221.5159513509511,1.0194717797926351
config_bb510c31243260da,pair_915fd4445dd7693e,3x3,uniform,50000,50000,0.02,0.02,convergence,p,0.01999999999999999,0.03868141029315239,0.13611177111537315,0.03875469433557828,2.720416095561131e-06,1.0018945545643372,0.9997527549359737,1099.2814875643048,1104.1886831170993,1100.3723493013908,0.9993316791297976
config_bb510c31243260da,pair_915fd4445dd7693e,3x3,uniform,50000,50000,0.02,0.02,convergence,q,0.01999999999999999,0.03868141029315239,0.13611177111537315,0.03872905957204415,2.736863579031553e-06,1.0012318392357116,1.0045729606962055,1099.2814875643048,1096.1014402228282,1101.0139775544378,1.0053735825359624
config_ca93ec8d4d26e366,pair_86bf50be067b57d9,3x3,same_skew,1000,1000,0.0001,0.0001,convergence,p,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.00419918840835695,8.927073935447038e-06,20.37430947489384,11.149825797543983,0.09434863044129245,3.9504956307940255,1.794739326804719,9.914020479479017
config_ca93ec8d4d26e366,pair_86bf50be067b57d9,3x3,same_skew,1000,1000,0.0001,0.0001,convergence,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.004227970274252074,8.950791943667353e-06,20.513958041708587,11.141730467162963,0.09434863044129245,3.9942236960621496,1.785377175268028,9.940360668988928
config_5588eca2b960914a,pair_86bf50be067b57d9,3x3,same_skew,2500,2500,0.0001,0.0001,convergence,p,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.001836186731561596,1.746730557788685e-06,8.909111257803241,5.015721963721864,0.23587157610323115,3.860448536986942,1.8668782496653866,4.849607678639005
config_5588eca2b960914a,pair_86bf50be067b57d9,3x3,same_skew,2500,2500,0.0001,0.0001,convergence,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.0018261960761923888,1.6965541222161363e-06,8.86063696121199,4.855536566293879,0.23587157610323115,3.9314892051237584,1.879213923032677,4.71029825501077
config_a47d6639d81ebc58,pair_86bf50be067b57d9,3x3,same_skew,10000,10000,0.0001,0.0001,convergence,p,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.000618200963848091,1.78781720261014e-07,2.9994885988092577,1.9993209039330493,0.9434863044129246,4.275296502849986,2.497222941505393,1.9854721142011282
config_a47d6639d81ebc58,pair_86bf50be067b57d9,3x3,same_skew,10000,10000,0.0001,0.0001,convergence,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.0006154785997100947,1.7564876621149707e-07,2.986279786996836,1.9648233757748887,0.9434863044129246,4.31331133000926,2.4920353498424417,1.9506788876268015
config_9fea7732d7e0e591,pair_86bf50be067b57d9,3x3,same_skew,50000,50000,0.0001,0.0001,convergence,p,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.0002878673421184595,2.1820471982037715e-08,1.3967218771047045,1.2128029527520605,4.717431522064622,7.595400019446105,6.239451683667393,1.211643410069881
config_9fea7732d7e0e591,pair_86bf50be067b57d9,3x3,same_skew,50000,50000,0.0001,0.0001,convergence,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.00028769983492051124,2.1523137848294372e-08,1.3959091382708197,1.1956535546131968,4.717431522064622,7.691368758282494,6.224677836547585,1.1951330915013587
config_8a9473a31130f075,pair_40257b980c2277a5,3x3,same_skew,2500,2500,0.02,0.02,convergence,p,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.05120421061554034,0.00013033164968029616,1.0314451041231527,1.0097751891394666,37.71100516767943,40.233837156087105,39.06345957465178,0.9971692835925917
config_8a9473a31130f075,pair_40257b980c2277a5,3x3,same_skew,2500,2500,0.02,0.02,convergence,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.05136060486075346,0.00013214142561074276,1.0345954715753394,1.0226805593866357,37.71100516767943,39.92558305573474,39.270027765812245,1.011015904673913
config_959d3cf95560b984,pair_40257b980c2277a5,3x3,same_skew,10000,10000,0.02,0.02,convergence,p,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.05008590943080299,3.247078468182041e-05,1.0089183183751387,0.9970685192919885,150.84402067071773,154.5141793210253,152.27982553308402,0.9937377199869901
config_959d3cf95560b984,pair_40257b980c2277a5,3x3,same_skew,10000,10000,0.02,0.02,convergence,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.0500468858136069,3.2192955967527394e-05,1.0081322361678708,0.9864492665332614,150.84402067071773,155.60489581426793,152.1356673148607,0.9852350343945773
config_5abd2daf2de06412,pair_40257b980c2277a5,3x3,same_skew,50000,50000,0.02,0.02,convergence,p,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.04970735124677252,6.439969132264815e-06,1.0012927348371812,0.9859132811887812,754.2201033535887,767.3393201812062,755.7836489883916,0.9854458869708859
config_5abd2daf2de06412,pair_40257b980c2277a5,3x3,same_skew,50000,50000,0.02,0.02,convergence,q,0.019999999999999858,0.049643175784008224,0.32675407231442827,0.049743695117376474,6.562635192798112e-06,1.002024836884038,1.00632131961989,754.2201033535887,754.0980509311165,756.5624428842015,1.0042162820365759
config_6d9fff8edb10e0f4,pair_b1768989ebd518b8,3x3,different_skew,2500,2500,0.0001,0.0001,convergence,p,9.999999999999766e-05,0.00020305723577006382,0.0008494779964883692,0.0018048289053346793,1.626911777128811e-06,8.888276738773376,4.865596516595148,0.24269163632859223,4.004405676231909,1.8782161688407428,4.78797503835959
config_6d9fff8edb10e0f4,pair_b1768989ebd518b8,3x3,different_skew,2500,2500,0.0001,0.0001,convergence,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.001824796376953504,1.719425602859074e-06,8.853845671397973,4.962595592682432,0.23587157610323115,3.873249080164541,1.8782138501334327,4.773798436909605
config_e3771cdbcb1f3841,pair_b1768989ebd518b8,3x3,different_skew,10000,10000,0.0001,0.0001,convergence,p,9.999999999999766e-05,0.00020305723577006382,0.0008494779964883692,0.0006111902518113296,1.711525572085545e-07,3.0099407661760145,2.020000615411983,0.9707665453143689,4.365152703549854,2.5416665255142776,2.014796827181831
config_e3771cdbcb1f3841,pair_b1768989ebd518b8,3x3,different_skew,10000,10000,0.0001,0.0001,convergence,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.0006167790755938807,1.7778351046359034e-07,2.9925896486996737,1.9847329734832744,0.9434863044129246,4.279546816220061,2.492346298164178,1.9743864298592755
config_4b264e8869c98a0d,pair_b1768989ebd518b8,3x3,different_skew,50000,50000,0.0001,0.0001,convergence,p,9.999999999999766e-05,0.00020305723577006382,0.0008494779964883692,0.0002833235574556026,2.0401451365670724e-08,1.3952891478165794,1.2013053430945062,4.853832726571844,7.869267413432288,6.344484045948503,1.2008228259005915
config_4b264e8869c98a0d,pair_b1768989ebd518b8,3x3,different_skew,50000,50000,0.0001,0.0001,convergence,q,9.999999999976651e-05,0.00020610212157282597,0.000900449414435359,0.00028844489976475246,2.1891990465567767e-08,1.399524165804527,1.2173955109816506,4.717431522064622,7.60099547194283,6.218142044783661,1.2156146761056803
